Date,MTD
2007-04-03,90.089996
2007-04-04,91.209999
2007-04-05,92.68
2007-04-09,92.309998
2007-04-10,93.160004
2007-04-11,93.07
2007-04-12,93.139999
2007-04-13,93.650002
2007-04-16,93.959999
2007-04-17,94.239998
2007-04-18,94.209999
2007-04-19,93.769997
2007-04-20,94.849998
2007-04-23,95.459999
2007-04-24,94.839996
2007-04-25,95.339996
2007-04-26,95.489998
2007-04-27,100.730003
2007-04-30,97.620003
2007-05-01,97.599998
2007-05-02,99.209999
2007-05-03,99.800003
2007-05-04,100.360001
2007-05-07,100.220001
2007-05-08,100.309998
2007-05-09,100.480003
2007-05-10,98.860001
2007-05-11,99.0
2007-05-14,98.720001
2007-05-15,97.91999799999999
2007-05-16,98.0
2007-05-17,97.58000200000001
2007-05-18,97.970001
2007-05-21,98.739998
2007-05-22,99.599998
2007-05-23,99.129997
2007-05-24,97.730003
2007-05-25,98.589996
2007-05-29,98.57
2007-05-30,98.720001
2007-05-31,98.300003
2007-06-01,98.889999
2007-06-04,100.029999
2007-06-05,101.760002
2007-06-06,99.790001
2007-06-07,98.790001
2007-06-08,98.91999799999999
2007-06-11,98.519997
2007-06-12,98.129997
2007-06-13,98.059998
2007-06-14,98.519997
2007-06-15,98.389999
2007-06-18,97.57
2007-06-19,96.839996
2007-06-20,95.050003
2007-06-21,94.83000200000001
2007-06-22,94.33000200000001
2007-06-25,94.410004
2007-06-26,95.019997
2007-06-27,95.550003
2007-06-28,95.480003
2007-06-29,95.510002
2007-07-02,95.730003
2007-07-03,96.559998
2007-07-05,95.940002
2007-07-06,97.709999
2007-07-09,98.209999
2007-07-10,96.949997
2007-07-11,97.900002
2007-07-12,98.309998
2007-07-13,98.510002
2007-07-16,99.0
2007-07-17,98.800003
2007-07-18,97.720001
2007-07-19,98.33000200000001
2007-07-20,97.07
2007-07-23,98.470001
2007-07-24,98.239998
2007-07-25,97.879997
2007-07-26,95.160004
2007-07-27,95.379997
2007-07-30,95.43
2007-07-31,95.160004
2007-08-01,95.089996
2007-08-02,95.91999799999999
2007-08-03,94.110001
2007-08-06,94.66999799999999
2007-08-07,93.510002
2007-08-08,91.709999
2007-08-09,86.589996
2007-08-10,90.339996
2007-08-13,92.400002
2007-08-14,93.209999
2007-08-15,91.760002
2007-08-16,89.720001
2007-08-17,91.599998
2007-08-20,92.940002
2007-08-21,93.989998
2007-08-22,94.339996
2007-08-23,95.5
2007-08-24,96.980003
2007-08-27,96.129997
2007-08-28,94.620003
2007-08-29,94.239998
2007-08-30,93.470001
2007-08-31,94.309998
2007-09-04,95.07
2007-09-05,95.050003
2007-09-06,96.139999
2007-09-07,95.839996
2007-09-10,94.379997
2007-09-11,95.709999
2007-09-12,95.959999
2007-09-13,95.910004
2007-09-14,96.019997
2007-09-17,96.300003
2007-09-18,98.349998
2007-09-19,99.699997
2007-09-20,99.650002
2007-09-21,99.5
2007-09-24,99.610001
2007-09-25,100.459999
2007-09-26,103.08000200000001
2007-09-27,103.190002
2007-09-28,102.0
2007-10-01,103.529999
2007-10-02,102.660004
2007-10-03,102.32
2007-10-04,102.690002
2007-10-05,105.050003
2007-10-08,105.0
2007-10-09,106.040001
2007-10-10,105.459999
2007-10-11,103.449997
2007-10-12,105.58000200000001
2007-10-15,104.82
2007-10-16,104.779999
2007-10-17,104.870003
2007-10-18,105.139999
2007-10-19,104.889999
2007-10-22,104.839996
2007-10-23,108.110001
2007-10-24,109.75
2007-10-25,108.379997
2007-10-26,108.699997
2007-10-29,107.879997
2007-10-30,106.93
2007-10-31,106.349998
2007-11-01,105.110001
2007-11-02,112.519997
2007-11-05,111.809998
2007-11-06,116.279999
2007-11-07,112.08000200000001
2007-11-08,113.199997
2007-11-09,109.910004
2007-11-12,112.699997
2007-11-13,116.540001
2007-11-14,116.150002
2007-11-15,115.550003
2007-11-16,116.690002
2007-11-19,112.400002
2007-11-20,113.599998
2007-11-21,110.93
2007-11-23,113.300003
2007-11-26,112.629997
2007-11-27,116.599998
2007-11-28,117.83000200000001
2007-11-29,117.589996
2007-11-30,116.360001
2007-12-03,115.800003
2007-12-04,116.279999
2007-12-05,117.239998
2007-12-06,118.449997
2007-12-07,118.43
2007-12-10,118.540001
2007-12-11,114.650002
2007-12-12,114.5
2007-12-13,115.389999
2007-12-14,113.08000200000001
2007-12-17,111.459999
2007-12-18,111.260002
2007-12-19,113.339996
2007-12-20,114.93
2007-12-21,115.379997
2007-12-24,115.900002
2007-12-26,117.41999799999999
2007-12-27,114.849998
2007-12-28,115.290001
2007-12-31,113.800003
2008-01-02,112.099998
2008-01-03,112.370003
2008-01-04,108.709999
2008-01-07,111.93
2008-01-08,109.510002
2008-01-09,108.550003
2008-01-10,109.5
2008-01-11,108.690002
2008-01-14,110.019997
2008-01-15,108.309998
2008-01-16,108.16999799999999
2008-01-17,104.300003
2008-01-18,100.889999
2008-01-22,95.93
2008-01-23,95.279999
2008-01-24,95.660004
2008-01-25,95.43
2008-01-28,95.980003
2008-01-29,95.529999
2008-01-30,97.660004
2008-01-31,99.519997
2008-02-01,99.110001
2008-02-04,99.400002
2008-02-05,95.709999
2008-02-06,98.800003
2008-02-07,100.050003
2008-02-08,105.209999
2008-02-11,104.779999
2008-02-12,104.660004
2008-02-13,106.290001
2008-02-14,105.129997
2008-02-15,104.370003
2008-02-19,104.57
2008-02-20,103.519997
2008-02-21,102.91999799999999
2008-02-22,102.300003
2008-02-25,104.110001
2008-02-26,103.260002
2008-02-27,101.870003
2008-02-28,100.529999
2008-02-29,97.699997
2008-03-03,99.339996
2008-03-04,96.519997
2008-03-05,96.040001
2008-03-06,96.0
2008-03-07,93.599998
2008-03-10,91.190002
2008-03-11,90.379997
2008-03-12,90.129997
2008-03-13,90.510002
2008-03-14,89.559998
2008-03-17,87.510002
2008-03-18,92.529999
2008-03-19,94.949997
2008-03-20,94.150002
2008-03-24,96.18
2008-03-25,96.709999
2008-03-26,95.809998
2008-03-27,95.5
2008-03-28,95.300003
2008-03-31,97.120003
2008-04-01,98.989998
2008-04-02,99.16999799999999
2008-04-03,99.230003
2008-04-04,99.519997
2008-04-07,99.260002
2008-04-08,99.43
2008-04-09,99.139999
2008-04-10,99.18
2008-04-11,97.400002
2008-04-14,96.839996
2008-04-15,96.489998
2008-04-16,98.239998
2008-04-17,98.279999
2008-04-18,100.559998
2008-04-21,101.089996
2008-04-22,99.400002
2008-04-23,102.150002
2008-04-24,102.879997
2008-04-25,102.970001
2008-04-28,102.010002
2008-04-29,99.260002
2008-04-30,95.260002
2008-05-01,97.120003
2008-05-02,97.870003
2008-05-05,97.300003
2008-05-06,97.519997
2008-05-07,97.709999
2008-05-08,97.480003
2008-05-09,97.050003
2008-05-12,96.989998
2008-05-13,97.720001
2008-05-14,99.160004
2008-05-15,99.050003
2008-05-16,101.349998
2008-05-19,101.050003
2008-05-20,100.43
2008-05-21,100.410004
2008-05-22,101.269997
2008-05-23,100.91999799999999
2008-05-27,102.660004
2008-05-28,104.150002
2008-05-29,103.339996
2008-05-30,103.699997
2008-06-02,103.860001
2008-06-03,101.139999
2008-06-04,102.379997
2008-06-05,103.660004
2008-06-06,100.83000200000001
2008-06-09,99.879997
2008-06-10,99.769997
2008-06-11,98.559998
2008-06-12,99.370003
2008-06-13,105.010002
2008-06-16,104.0
2008-06-17,103.25
2008-06-18,101.629997
2008-06-19,101.760002
2008-06-20,99.980003
2008-06-23,99.300003
2008-06-24,97.199997
2008-06-25,97.370003
2008-06-26,95.980003
2008-06-27,94.050003
2008-06-30,94.860001
2008-07-01,96.510002
2008-07-02,96.089996
2008-07-03,95.290001
2008-07-07,95.400002
2008-07-08,95.599998
2008-07-09,93.82
2008-07-10,93.540001
2008-07-11,93.16999799999999
2008-07-14,92.599998
2008-07-15,92.949997
2008-07-16,94.290001
2008-07-17,95.790001
2008-07-18,98.18
2008-07-21,98.279999
2008-07-22,100.75
2008-07-23,99.83000200000001
2008-07-24,98.699997
2008-07-25,108.790001
2008-07-28,106.58000200000001
2008-07-29,108.57
2008-07-30,109.160004
2008-07-31,107.510002
2008-08-01,107.5
2008-08-04,107.129997
2008-08-05,107.949997
2008-08-06,109.0
2008-08-07,107.940002
2008-08-08,109.0
2008-08-11,108.0
2008-08-12,105.58000200000001
2008-08-13,106.629997
2008-08-14,107.190002
2008-08-15,107.68
2008-08-18,107.91999799999999
2008-08-19,106.040001
2008-08-20,106.07
2008-08-21,105.620003
2008-08-22,106.32
2008-08-25,106.18
2008-08-26,104.0
2008-08-27,104.889999
2008-08-28,105.550003
2008-08-29,105.199997
2008-09-02,105.870003
2008-09-03,104.16999799999999
2008-09-04,101.489998
2008-09-05,101.139999
2008-09-08,102.910004
2008-09-09,101.25
2008-09-10,100.66999799999999
2008-09-11,101.66999799999999
2008-09-12,102.150002
2008-09-15,100.050003
2008-09-16,100.610001
2008-09-17,98.58000200000001
2008-09-18,101.400002
2008-09-19,103.889999
2008-09-22,100.309998
2008-09-23,98.16999799999999
2008-09-24,98.16999799999999
2008-09-25,100.769997
2008-09-26,100.980003
2008-09-29,96.059998
2008-09-30,98.0
2008-10-01,98.33000200000001
2008-10-02,91.529999
2008-10-03,90.389999
2008-10-06,87.610001
2008-10-07,82.400002
2008-10-08,81.120003
2008-10-09,79.690002
2008-10-10,81.209999
2008-10-13,84.779999
2008-10-14,85.150002
2008-10-15,79.599998
2008-10-16,82.629997
2008-10-17,81.889999
2008-10-20,83.07
2008-10-21,83.190002
2008-10-22,77.540001
2008-10-23,74.010002
2008-10-24,71.779999
2008-10-27,69.279999
2008-10-28,71.400002
2008-10-29,74.029999
2008-10-30,77.41999799999999
2008-10-31,76.540001
2008-11-03,78.650002
2008-11-04,82.559998
2008-11-05,78.309998
2008-11-06,73.690002
2008-11-07,76.0
2008-11-10,78.339996
2008-11-11,77.91999799999999
2008-11-12,74.199997
2008-11-13,80.239998
2008-11-14,75.58000200000001
2008-11-17,74.480003
2008-11-18,73.550003
2008-11-19,66.550003
2008-11-20,60.639998999999996
2008-11-21,65.75
2008-11-24,69.91999799999999
2008-11-25,71.57
2008-11-26,79.099998
2008-11-28,82.25
2008-12-01,76.300003
2008-12-02,74.050003
2008-12-03,75.550003
2008-12-04,71.260002
2008-12-05,72.139999
2008-12-08,76.16999799999999
2008-12-09,74.620003
2008-12-10,75.160004
2008-12-11,73.860001
2008-12-12,71.220001
2008-12-15,69.639999
2008-12-16,70.550003
2008-12-17,69.980003
2008-12-18,68.860001
2008-12-19,68.010002
2008-12-22,66.57
2008-12-23,64.900002
2008-12-24,65.410004
2008-12-26,65.760002
2008-12-29,65.599998
2008-12-30,66.790001
2008-12-31,67.400002
2009-01-02,67.82
2009-01-05,67.470001
2009-01-06,69.699997
2009-01-07,68.33000200000001
2009-01-08,67.099998
2009-01-09,65.889999
2009-01-12,67.43
2009-01-13,69.870003
2009-01-14,68.410004
2009-01-15,70.349998
2009-01-16,70.260002
2009-01-20,67.57
2009-01-21,69.730003
2009-01-22,67.879997
2009-01-23,65.58000200000001
2009-01-26,66.459999
2009-01-27,67.279999
2009-01-28,69.300003
2009-01-29,68.529999
2009-01-30,66.58000200000001
2009-02-02,67.0
2009-02-03,68.230003
2009-02-04,69.779999
2009-02-05,69.440002
2009-02-06,62.959998999999996
2009-02-09,63.389998999999996
2009-02-10,61.68
2009-02-11,60.669998
2009-02-12,62.470001
2009-02-13,61.34
2009-02-17,59.52
2009-02-18,57.5
2009-02-19,56.509997999999996
2009-02-20,55.16
2009-02-23,53.959998999999996
2009-02-24,55.560001
2009-02-25,53.790001000000004
2009-02-26,53.0
2009-02-27,53.310001
2009-03-02,49.18
2009-03-03,47.830002
2009-03-04,50.759997999999996
2009-03-05,48.049999
2009-03-06,47.400002
2009-03-09,46.75
2009-03-10,48.689999
2009-03-11,47.27
2009-03-12,45.720001
2009-03-13,47.02
2009-03-16,47.299999
2009-03-17,48.240002000000004
2009-03-18,49.529999
2009-03-19,49.66
2009-03-20,48.630001
2009-03-23,50.209998999999996
2009-03-24,49.450001
2009-03-25,49.630001
2009-03-26,51.669998
2009-03-27,52.200001
2009-03-30,50.700001
2009-03-31,51.330002
2009-04-01,51.639998999999996
2009-04-02,54.18
2009-04-03,55.220001
2009-04-06,55.52
2009-04-07,52.32
2009-04-08,52.959998999999996
2009-04-09,55.27
2009-04-13,54.720001
2009-04-14,54.880001
2009-04-15,55.509997999999996
2009-04-16,57.330002
2009-04-17,58.990002000000004
2009-04-20,56.419998
2009-04-21,56.099998
2009-04-22,57.18
2009-04-23,54.470001
2009-04-24,56.459998999999996
2009-04-27,56.66
2009-04-28,58.130001
2009-04-29,61.200001
2009-04-30,61.630001
2009-05-01,75.610001
2009-05-04,76.0
2009-05-05,75.449997
2009-05-06,75.610001
2009-05-07,75.639999
2009-05-08,76.650002
2009-05-11,74.690002
2009-05-12,73.269997
2009-05-13,71.93
2009-05-14,72.089996
2009-05-15,72.559998
2009-05-18,74.360001
2009-05-19,73.900002
2009-05-20,73.5
2009-05-21,71.879997
2009-05-22,70.599998
2009-05-26,73.160004
2009-05-27,71.870003
2009-05-28,71.720001
2009-05-29,71.190002
2009-06-01,75.389999
2009-06-02,78.25
2009-06-03,77.239998
2009-06-04,77.33000200000001
2009-06-05,76.959999
2009-06-08,76.41999799999999
2009-06-09,77.160004
2009-06-10,76.809998
2009-06-11,77.650002
2009-06-12,77.300003
2009-06-15,75.18
2009-06-16,74.309998
2009-06-17,74.660004
2009-06-18,74.93
2009-06-19,75.519997
2009-06-22,73.720001
2009-06-23,72.199997
2009-06-24,74.25
2009-06-25,76.089996
2009-06-26,75.839996
2009-06-29,76.720001
2009-06-30,77.150002
2009-07-01,78.41999799999999
2009-07-02,77.07
2009-07-06,75.790001
2009-07-07,76.0
2009-07-08,75.440002
2009-07-09,75.33000200000001
2009-07-10,75.559998
2009-07-13,75.93
2009-07-14,76.16999799999999
2009-07-15,78.790001
2009-07-16,80.08000200000001
2009-07-17,81.650002
2009-07-20,84.68
2009-07-21,85.18
2009-07-22,85.0
2009-07-23,85.220001
2009-07-24,83.620003
2009-07-27,83.699997
2009-07-28,83.839996
2009-07-29,83.629997
2009-07-30,84.220001
2009-07-31,84.059998
2009-08-03,85.129997
2009-08-04,85.779999
2009-08-05,84.25
2009-08-06,84.339996
2009-08-07,85.050003
2009-08-10,84.190002
2009-08-11,83.440002
2009-08-12,85.470001
2009-08-13,86.690002
2009-08-14,85.540001
2009-08-17,85.019997
2009-08-18,85.459999
2009-08-19,85.839996
2009-08-20,86.230003
2009-08-21,87.519997
2009-08-24,87.379997
2009-08-25,87.290001
2009-08-26,87.540001
2009-08-27,87.779999
2009-08-28,88.57
2009-08-31,87.400002
2009-09-01,86.410004
2009-09-02,86.529999
2009-09-03,86.730003
2009-09-04,86.82
2009-09-08,87.589996
2009-09-09,87.900002
2009-09-10,88.779999
2009-09-11,89.57
2009-09-14,90.220001
2009-09-15,91.209999
2009-09-16,92.370003
2009-09-17,92.91999799999999
2009-09-18,92.870003
2009-09-21,91.760002
2009-09-22,90.980003
2009-09-23,90.690002
2009-09-24,88.16999799999999
2009-09-25,87.099998
2009-09-28,89.040001
2009-09-29,89.629997
2009-09-30,90.589996
2009-10-01,89.82
2009-10-02,89.480003
2009-10-05,89.699997
2009-10-06,89.550003
2009-10-07,89.199997
2009-10-08,91.529999
2009-10-09,92.260002
2009-10-12,92.900002
2009-10-13,92.75
2009-10-14,94.389999
2009-10-15,94.75
2009-10-16,93.260002
2009-10-19,94.190002
2009-10-20,93.57
2009-10-21,91.480003
2009-10-22,93.290001
2009-10-23,92.769997
2009-10-26,92.339996
2009-10-27,92.0
2009-10-28,90.760002
2009-10-29,93.599998
2009-10-30,97.5
2009-11-02,96.809998
2009-11-03,96.93
2009-11-04,96.970001
2009-11-05,99.620003
2009-11-06,99.389999
2009-11-09,100.43
2009-11-10,100.43
2009-11-11,99.599998
2009-11-12,98.889999
2009-11-13,99.059998
2009-11-16,100.660004
2009-11-17,99.43
2009-11-18,100.029999
2009-11-19,99.480003
2009-11-20,99.33000200000001
2009-11-23,100.220001
2009-11-24,99.989998
2009-11-25,99.730003
2009-11-27,98.940002
2009-11-30,99.480003
2009-12-01,99.839996
2009-12-02,99.559998
2009-12-03,98.480003
2009-12-04,98.940002
2009-12-07,98.730003
2009-12-08,97.400002
2009-12-09,97.290001
2009-12-10,98.449997
2009-12-11,99.300003
2009-12-14,101.360001
2009-12-15,102.82
2009-12-16,102.110001
2009-12-17,100.980003
2009-12-18,103.029999
2009-12-21,103.769997
2009-12-22,106.019997
2009-12-23,105.690002
2009-12-24,106.239998
2009-12-28,105.730003
2009-12-29,105.93
2009-12-30,105.970001
2009-12-31,104.989998
2010-01-04,105.639999
2010-01-05,103.0
2010-01-06,102.209999
2010-01-07,100.440002
2010-01-08,102.139999
2010-01-11,103.050003
2010-01-12,101.589996
2010-01-13,102.970001
2010-01-14,103.82
2010-01-15,101.089996
2010-01-19,101.699997
2010-01-20,100.82
2010-01-21,100.16999799999999
2010-01-22,98.779999
2010-01-25,99.089996
2010-01-26,98.970001
2010-01-27,98.230003
2010-01-28,97.339996
2010-01-29,97.470001
2010-02-01,97.68
2010-02-02,98.099998
2010-02-03,100.239998
2010-02-04,96.290001
2010-02-05,96.940002
2010-02-08,94.459999
2010-02-09,95.589996
2010-02-10,94.099998
2010-02-11,94.849998
2010-02-12,94.33000200000001
2010-02-16,95.760002
2010-02-17,96.239998
2010-02-18,96.0
2010-02-19,97.43
2010-02-22,98.360001
2010-02-23,98.360001
2010-02-24,98.550003
2010-02-25,98.790001
2010-02-26,99.410004
2010-03-01,102.620003
2010-03-02,103.610001
2010-03-03,103.940002
2010-03-04,103.370003
2010-03-05,105.5
2010-03-08,105.290001
2010-03-09,105.0
2010-03-10,105.620003
2010-03-11,105.300003
2010-03-12,106.089996
2010-03-15,107.16999799999999
2010-03-16,109.139999
2010-03-17,108.809998
2010-03-18,108.220001
2010-03-19,107.199997
2010-03-22,108.599998
2010-03-23,109.769997
2010-03-24,108.360001
2010-03-25,109.41999799999999
2010-03-26,109.389999
2010-03-29,109.059998
2010-03-30,110.309998
2010-03-31,109.199997
2010-04-01,110.260002
2010-04-05,111.190002
2010-04-06,112.58000200000001
2010-04-07,112.269997
2010-04-08,112.32
2010-04-09,113.480003
2010-04-12,114.220001
2010-04-13,115.260002
2010-04-14,116.68
2010-04-15,116.58000200000001
2010-04-16,117.290001
2010-04-19,116.91999799999999
2010-04-20,116.870003
2010-04-21,116.449997
2010-04-22,115.230003
2010-04-23,116.760002
2010-04-26,116.699997
2010-04-27,116.309998
2010-04-28,118.41999799999999
2010-04-29,119.83000200000001
2010-04-30,125.480003
2010-05-03,126.699997
2010-05-04,123.660004
2010-05-05,120.199997
2010-05-06,117.529999
2010-05-07,112.459999
2010-05-10,117.57
2010-05-11,119.949997
2010-05-12,122.0
2010-05-13,120.480003
2010-05-14,118.25
2010-05-17,118.599998
2010-05-18,116.339996
2010-05-19,116.040001
2010-05-20,110.82
2010-05-21,111.349998
2010-05-24,111.32
2010-05-25,109.110001
2010-05-26,110.690002
2010-05-27,116.639999
2010-05-28,114.529999
2010-06-01,112.410004
2010-06-02,113.959999
2010-06-03,115.32
2010-06-04,110.209999
2010-06-07,107.959999
2010-06-08,107.41999799999999
2010-06-09,110.360001
2010-06-10,113.400002
2010-06-11,113.16999799999999
2010-06-14,115.589996
2010-06-15,117.739998
2010-06-16,118.25
2010-06-17,118.019997
2010-06-18,116.980003
2010-06-21,116.760002
2010-06-22,115.010002
2010-06-23,114.589996
2010-06-24,113.440002
2010-06-25,114.519997
2010-06-28,114.709999
2010-06-29,110.550003
2010-06-30,111.629997
2010-07-01,109.389999
2010-07-02,108.41999799999999
2010-07-06,111.410004
2010-07-07,113.510002
2010-07-08,114.519997
2010-07-09,115.900002
2010-07-12,116.059998
2010-07-13,117.900002
2010-07-14,118.650002
2010-07-15,118.489998
2010-07-16,116.279999
2010-07-19,116.779999
2010-07-20,117.0
2010-07-21,117.309998
2010-07-22,121.239998
2010-07-23,120.93
2010-07-26,122.290001
2010-07-27,118.440002
2010-07-28,118.25
2010-07-29,116.769997
2010-07-30,116.800003
2010-08-02,118.440002
2010-08-03,118.730003
2010-08-04,121.07
2010-08-05,121.18
2010-08-06,121.32
2010-08-09,122.309998
2010-08-10,120.129997
2010-08-11,116.139999
2010-08-12,114.440002
2010-08-13,113.559998
2010-08-16,114.269997
2010-08-17,118.400002
2010-08-18,116.739998
2010-08-19,114.25
2010-08-20,113.650002
2010-08-23,112.760002
2010-08-24,110.150002
2010-08-25,110.300003
2010-08-26,110.370003
2010-08-27,111.720001
2010-08-30,109.900002
2010-08-31,110.589996
2010-09-01,114.989998
2010-09-02,116.0
2010-09-03,118.510002
2010-09-07,117.160004
2010-09-08,117.260002
2010-09-09,117.889999
2010-09-10,117.809998
2010-09-13,120.349998
2010-09-14,123.059998
2010-09-15,123.779999
2010-09-16,123.760002
2010-09-17,123.58000200000001
2010-09-20,123.5
2010-09-21,122.879997
2010-09-22,121.18
2010-09-23,120.050003
2010-09-24,123.650002
2010-09-27,123.269997
2010-09-28,123.790001
2010-09-29,124.190002
2010-09-30,124.440002
2010-10-01,124.989998
2010-10-04,123.279999
2010-10-05,126.519997
2010-10-06,125.0
2010-10-07,124.75
2010-10-08,125.82
2010-10-11,125.980003
2010-10-12,125.33000200000001
2010-10-13,127.540001
2010-10-14,125.629997
2010-10-15,125.699997
2010-10-18,127.720001
2010-10-19,125.519997
2010-10-20,127.82
2010-10-21,129.729996
2010-10-22,131.009995
2010-10-25,132.009995
2010-10-26,131.0
2010-10-27,130.869995
2010-10-28,132.050003
2010-10-29,130.559998
2010-11-01,132.08999599999999
2010-11-02,134.0
2010-11-03,133.0
2010-11-04,136.220001
2010-11-05,141.479996
2010-11-08,140.470001
2010-11-09,139.179993
2010-11-10,143.679993
2010-11-11,144.440002
2010-11-12,142.389999
2010-11-15,144.229996
2010-11-16,139.320007
2010-11-17,141.130005
2010-11-18,142.320007
2010-11-19,143.320007
2010-11-22,144.779999
2010-11-23,142.350006
2010-11-24,146.800003
2010-11-26,146.080002
2010-11-29,146.309998
2010-11-30,145.179993
2010-12-01,145.929993
2010-12-02,149.229996
2010-12-03,151.149994
2010-12-06,150.869995
2010-12-07,152.720001
2010-12-08,152.479996
2010-12-09,154.130005
2010-12-10,155.190002
2010-12-13,157.550003
2010-12-14,157.080002
2010-12-15,153.360001
2010-12-16,155.360001
2010-12-17,157.449997
2010-12-20,156.929993
2010-12-21,154.990005
2010-12-22,153.949997
2010-12-23,153.300003
2010-12-27,152.639999
2010-12-28,153.149994
2010-12-29,152.58999599999999
2010-12-30,152.520004
2010-12-31,151.21000700000002
2011-01-03,153.229996
2011-01-04,151.559998
2011-01-05,150.639999
2011-01-06,150.419998
2011-01-07,147.229996
2011-01-10,150.520004
2011-01-11,152.059998
2011-01-12,151.050003
2011-01-13,150.440002
2011-01-14,151.570007
2011-01-18,155.720001
2011-01-19,153.16000400000001
2011-01-20,149.559998
2011-01-21,149.809998
2011-01-24,149.580002
2011-01-25,151.33999599999999
2011-01-26,151.050003
2011-01-27,150.639999
2011-01-28,147.559998
2011-01-31,149.190002
2011-02-01,152.860001
2011-02-02,150.770004
2011-02-03,151.350006
2011-02-04,152.720001
2011-02-07,155.779999
2011-02-08,161.029999
2011-02-09,159.300003
2011-02-10,159.350006
2011-02-11,167.110001
2011-02-14,168.679993
2011-02-15,167.740005
2011-02-16,167.46000700000002
2011-02-17,169.16000400000001
2011-02-18,169.279999
2011-02-22,168.020004
2011-02-23,167.869995
2011-02-24,168.259995
2011-02-25,171.009995
2011-02-28,171.369995
2011-03-01,171.21000700000002
2011-03-02,170.559998
2011-03-03,175.53999299999998
2011-03-04,177.070007
2011-03-07,171.770004
2011-03-08,174.729996
2011-03-09,174.720001
2011-03-10,171.050003
2011-03-11,170.380005
2011-03-14,168.350006
2011-03-15,165.830002
2011-03-16,163.880005
2011-03-17,164.78999299999998
2011-03-18,165.550003
2011-03-21,172.25
2011-03-22,171.96000700000002
2011-03-23,171.71000700000002
2011-03-24,170.169998
2011-03-25,172.059998
2011-03-28,169.380005
2011-03-29,170.809998
2011-03-30,170.929993
2011-03-31,172.0
2011-04-01,172.169998
2011-04-04,172.559998
2011-04-05,175.490005
2011-04-06,175.669998
2011-04-07,174.83999599999999
2011-04-08,173.880005
2011-04-11,173.399994
2011-04-12,170.440002
2011-04-13,172.600006
2011-04-14,169.809998
2011-04-15,170.71000700000002
2011-04-18,167.16000400000001
2011-04-19,167.270004
2011-04-20,174.199997
2011-04-21,176.559998
2011-04-25,174.600006
2011-04-26,180.889999
2011-04-27,183.740005
2011-04-28,183.869995
2011-04-29,187.399994
2011-05-02,191.949997
2011-05-03,189.169998
2011-05-04,187.639999
2011-05-05,173.46000700000002
2011-05-06,173.300003
2011-05-09,174.850006
2011-05-10,178.66000400000001
2011-05-11,176.350006
2011-05-12,175.800003
2011-05-13,173.78999299999998
2011-05-16,173.199997
2011-05-17,169.28999299999998
2011-05-18,170.75
2011-05-19,171.529999
2011-05-20,167.979996
2011-05-23,164.83999599999999
2011-05-24,162.66000400000001
2011-05-25,163.28999299999998
2011-05-26,164.619995
2011-05-27,166.100006
2011-05-31,167.369995
2011-06-01,161.440002
2011-06-02,161.860001
2011-06-03,158.970001
2011-06-06,157.130005
2011-06-07,158.070007
2011-06-08,158.71000700000002
2011-06-09,160.850006
2011-06-10,158.66000400000001
2011-06-13,157.639999
2011-06-14,160.429993
2011-06-15,158.550003
2011-06-16,159.929993
2011-06-17,158.759995
2011-06-20,160.070007
2011-06-21,163.360001
2011-06-22,162.009995
2011-06-23,161.869995
2011-06-24,159.16000400000001
2011-06-27,160.800003
2011-06-28,165.5
2011-06-29,165.619995
2011-06-30,168.669998
2011-07-01,173.190002
2011-07-05,172.940002
2011-07-06,173.979996
2011-07-07,175.279999
2011-07-08,172.050003
2011-07-11,164.880005
2011-07-12,165.350006
2011-07-13,165.759995
2011-07-14,163.509995
2011-07-15,163.929993
2011-07-18,160.0
2011-07-19,162.75
2011-07-20,164.050003
2011-07-21,168.679993
2011-07-22,165.83999599999999
2011-07-25,163.300003
2011-07-26,158.320007
2011-07-27,152.75
2011-07-28,154.419998
2011-07-29,154.809998
2011-08-01,148.020004
2011-08-02,142.970001
2011-08-03,147.580002
2011-08-04,140.929993
2011-08-05,137.929993
2011-08-08,131.91000400000001
2011-08-09,140.759995
2011-08-10,140.16000400000001
2011-08-11,147.479996
2011-08-12,150.860001
2011-08-15,155.490005
2011-08-16,149.490005
2011-08-17,150.33999599999999
2011-08-18,140.570007
2011-08-19,138.330002
2011-08-22,137.58999599999999
2011-08-23,144.96000700000002
2011-08-24,147.600006
2011-08-25,145.369995
2011-08-26,151.380005
2011-08-29,157.800003
2011-08-30,156.279999
2011-08-31,159.270004
2011-09-01,158.630005
2011-09-02,155.009995
2011-09-06,152.389999
2011-09-07,159.28999299999998
2011-09-08,157.520004
2011-09-09,147.929993
2011-09-12,147.03999299999998
2011-09-13,150.149994
2011-09-14,154.479996
2011-09-15,156.08999599999999
2011-09-16,153.25
2011-09-19,152.229996
2011-09-20,152.229996
2011-09-21,144.03999299999998
2011-09-22,137.029999
2011-09-23,139.96000700000002
2011-09-26,143.369995
2011-09-27,147.649994
2011-09-28,141.990005
2011-09-29,143.580002
2011-09-30,139.96000700000002
2011-10-03,130.119995
2011-10-04,135.28999299999998
2011-10-05,138.759995
2011-10-06,142.720001
2011-10-07,131.389999
2011-10-10,137.740005
2011-10-11,139.970001
2011-10-12,141.729996
2011-10-13,140.330002
2011-10-14,142.71000700000002
2011-10-17,137.809998
2011-10-18,140.979996
2011-10-19,138.399994
2011-10-20,142.580002
