Date,TFX
1990-04-04,10.0
1990-04-05,9.916667
1990-04-06,9.916667
1990-04-09,9.833333
1990-04-10,9.958333
1990-04-11,9.916667
1990-04-12,10.166667
1990-04-16,10.208333
1990-04-17,10.416667
1990-04-18,10.166667
1990-04-19,10.25
1990-04-20,10.25
1990-04-23,10.416667
1990-04-24,10.333333
1990-04-25,10.375
1990-04-26,10.5
1990-04-27,10.583333
1990-04-30,10.583333
1990-05-01,10.458333
1990-05-02,10.458333
1990-05-03,10.25
1990-05-04,10.125
1990-05-07,10.291667
1990-05-08,10.25
1990-05-09,10.208333
1990-05-10,10.125
1990-05-11,10.208333
1990-05-14,10.333333
1990-05-15,10.458333
1990-05-16,10.541667
1990-05-17,10.583333
1990-05-18,10.458333
1990-05-21,10.5
1990-05-22,10.75
1990-05-23,11.041667
1990-05-24,11.25
1990-05-25,11.291667
1990-05-29,11.458333
1990-05-30,11.5
1990-05-31,11.583333
1990-06-01,11.708333
1990-06-04,11.625
1990-06-05,12.0
1990-06-06,11.875
1990-06-07,11.791667
1990-06-08,11.75
1990-06-11,11.791667
1990-06-12,11.791667
1990-06-13,11.666667
1990-06-14,11.666667
1990-06-15,11.541667
1990-06-18,11.333333
1990-06-19,11.291667
1990-06-20,11.291667
1990-06-21,11.25
1990-06-22,11.458333
1990-06-25,11.541667
1990-06-26,11.708333
1990-06-27,11.708333
1990-06-28,11.708333
1990-06-29,11.541667
1990-07-02,11.666667
1990-07-03,11.75
1990-07-05,11.583333
1990-07-06,11.458333
1990-07-09,11.666667
1990-07-10,11.666667
1990-07-11,11.833333
1990-07-12,11.791667
1990-07-13,11.791667
1990-07-16,11.875
1990-07-17,11.791667
1990-07-18,11.666667
1990-07-19,11.625
1990-07-20,11.708333
1990-07-23,11.5
1990-07-24,11.291667
1990-07-25,11.208333
1990-07-26,11.25
1990-07-27,11.166667
1990-07-30,11.291667
1990-07-31,11.208333
1990-08-01,11.166667
1990-08-02,10.833333
1990-08-03,10.625
1990-08-06,10.083333
1990-08-07,10.25
1990-08-08,10.375
1990-08-09,10.5
1990-08-10,10.208333
1990-08-13,10.25
1990-08-14,10.333333
1990-08-15,10.416667
1990-08-16,10.333333
1990-08-17,10.291667
1990-08-20,10.166667
1990-08-21,9.958333
1990-08-22,9.833333
1990-08-23,9.458333
1990-08-24,9.5
1990-08-27,9.625
1990-08-28,9.625
1990-08-29,9.791667
1990-08-30,9.666667
1990-08-31,9.791667
1990-09-04,9.75
1990-09-05,9.791667
1990-09-06,9.916667
1990-09-07,10.125
1990-09-10,10.333333
1990-09-11,10.375
1990-09-12,10.333333
1990-09-13,10.333333
1990-09-14,10.166667
1990-09-17,10.0
1990-09-18,9.958333
1990-09-19,9.916667
1990-09-20,9.833333
1990-09-21,9.666667
1990-09-24,9.583333
1990-09-25,9.541667
1990-09-26,9.333333
1990-09-27,9.416667
1990-09-28,9.416667
1990-10-01,9.291667
1990-10-02,9.208333
1990-10-03,9.166667
1990-10-04,8.875
1990-10-05,8.541667
1990-10-08,8.541667
1990-10-09,8.375
1990-10-10,8.333333
1990-10-11,8.5
1990-10-12,8.833333
1990-10-15,8.791667
1990-10-16,8.75
1990-10-17,8.541667
1990-10-18,8.541667
1990-10-19,8.75
1990-10-22,8.958333
1990-10-23,9.083333
1990-10-24,9.125
1990-10-25,9.041667
1990-10-26,8.833333
1990-10-29,8.583333
1990-10-30,8.666667
1990-10-31,8.75
1990-11-01,8.916667
1990-11-02,9.0
1990-11-05,8.833333
1990-11-06,8.916667
1990-11-07,9.208333
1990-11-08,9.125
1990-11-09,9.041667
1990-11-12,9.041667
1990-11-13,9.0
1990-11-14,9.0
1990-11-15,9.083333
1990-11-16,8.958333
1990-11-19,9.041667
1990-11-20,9.125
1990-11-21,8.958333
1990-11-23,8.958333
1990-11-26,9.125
1990-11-27,9.458333
1990-11-28,9.333333
1990-11-29,9.333333
1990-11-30,9.375
1990-12-03,9.583333
1990-12-04,9.791667
1990-12-05,9.875
1990-12-06,9.958333
1990-12-07,9.875
1990-12-10,10.166667
1990-12-11,10.333333
1990-12-12,10.416667
1990-12-13,10.458333
1990-12-14,10.666667
1990-12-17,10.458333
1990-12-18,10.458333
1990-12-19,10.625
1990-12-20,10.541667
1990-12-21,10.75
1990-12-24,10.75
1990-12-26,10.833333
1990-12-27,10.833333
1990-12-28,10.833333
1990-12-31,10.958333
1991-01-02,10.833333
1991-01-03,10.833333
1991-01-04,10.666667
1991-01-07,10.583333
1991-01-08,10.291667
1991-01-09,10.125
1991-01-10,10.166667
1991-01-11,10.166667
1991-01-14,10.041667
1991-01-15,9.958333
1991-01-16,10.125
1991-01-17,10.416667
1991-01-18,10.375
1991-01-21,10.416667
1991-01-22,10.25
1991-01-23,10.458333
1991-01-24,10.458333
1991-01-25,10.416667
1991-01-28,10.791667
1991-01-29,10.875
1991-01-30,11.0
1991-01-31,11.166667
1991-02-01,11.0
1991-02-04,11.291667
1991-02-05,11.625
1991-02-06,11.666667
1991-02-07,11.75
1991-02-08,11.791667
1991-02-11,11.833333
1991-02-12,12.0
1991-02-13,12.166667
1991-02-14,12.0
1991-02-15,12.0
1991-02-19,12.333333
1991-02-20,12.375
1991-02-21,12.25
1991-02-22,12.291667
1991-02-25,12.416667
1991-02-26,12.333333
1991-02-27,12.625
1991-02-28,13.083333
1991-03-01,13.0
1991-03-04,13.041667
1991-03-05,12.958333
1991-03-06,13.333332999999998
1991-03-07,13.75
1991-03-08,13.791667000000002
1991-03-11,13.333332999999998
1991-03-12,13.208332999999998
1991-03-13,13.291667000000002
1991-03-14,13.458332999999998
1991-03-15,13.375
1991-03-18,13.375
1991-03-19,13.333332999999998
1991-03-20,13.416667000000002
1991-03-21,13.333332999999998
1991-03-22,13.375
1991-03-25,13.5
1991-03-26,13.833332999999998
1991-03-27,14.291667000000002
1991-03-28,14.333332999999998
1991-04-01,14.125
1991-04-02,14.208332999999998
1991-04-03,14.291667000000002
1991-04-04,14.541667000000002
1991-04-05,14.333332999999998
1991-04-08,14.083332999999998
1991-04-09,14.166667000000002
1991-04-10,14.5
1991-04-11,14.5
1991-04-12,14.666667000000002
1991-04-15,14.875
1991-04-16,15.083332999999998
1991-04-17,15.125
1991-04-18,15.083332999999998
1991-04-19,15.0
1991-04-22,14.833332999999998
1991-04-23,14.625
1991-04-24,14.75
1991-04-25,14.666667000000002
1991-04-26,14.625
1991-04-29,14.5
1991-04-30,14.5
1991-05-01,14.541667000000002
1991-05-02,14.75
1991-05-03,14.708332999999998
1991-05-06,14.625
1991-05-07,14.666667000000002
1991-05-08,14.833332999999998
1991-05-09,15.0
1991-05-10,15.041667000000002
1991-05-13,15.083332999999998
1991-05-14,14.833332999999998
1991-05-15,14.833332999999998
1991-05-16,15.041667000000002
1991-05-17,14.875
1991-05-20,14.875
1991-05-21,14.958332999999998
1991-05-22,15.208332999999998
1991-05-23,15.25
1991-05-24,15.291667000000002
1991-05-28,15.375
1991-05-29,15.666667000000002
1991-05-30,15.625
1991-05-31,15.708332999999998
1991-06-03,15.458332999999998
1991-06-04,15.416667000000002
1991-06-05,15.208332999999998
1991-06-06,15.125
1991-06-07,15.083332999999998
1991-06-10,15.041667000000002
1991-06-11,14.875
1991-06-12,14.75
1991-06-13,14.666667000000002
1991-06-14,14.791667000000002
1991-06-17,14.5
1991-06-18,14.625
1991-06-19,14.5
1991-06-20,14.5
1991-06-21,14.5
1991-06-24,14.4375
1991-06-25,14.4375
1991-06-26,14.625
1991-06-27,14.625
1991-06-28,14.375
1991-07-01,14.3125
1991-07-02,14.5625
1991-07-03,14.625
1991-07-05,14.3125
1991-07-08,14.25
1991-07-09,14.625
1991-07-10,14.875
1991-07-11,14.875
1991-07-12,15.125
1991-07-15,15.5625
1991-07-16,15.5625
1991-07-17,15.625
1991-07-18,15.6875
1991-07-19,15.375
1991-07-22,15.375
1991-07-23,15.3125
1991-07-24,15.375
1991-07-25,16.0
1991-07-26,15.9375
1991-07-29,16.0
1991-07-30,15.9375
1991-07-31,16.375
1991-08-01,16.3125
1991-08-02,16.4375
1991-08-05,16.25
1991-08-06,16.125
1991-08-07,16.125
1991-08-08,16.3125
1991-08-09,16.375
1991-08-12,16.625
1991-08-13,16.375
1991-08-14,16.5
1991-08-15,16.5
1991-08-16,16.5
1991-08-19,16.0
1991-08-20,16.1875
1991-08-21,16.375
1991-08-22,16.25
1991-08-23,16.0
1991-08-26,15.75
1991-08-27,15.875
1991-08-28,15.625
1991-08-29,15.875
1991-08-30,16.125
1991-09-03,15.9375
1991-09-04,15.625
1991-09-05,15.4375
1991-09-06,15.4375
1991-09-09,15.6875
1991-09-10,15.8125
1991-09-11,15.875
1991-09-12,15.8125
1991-09-13,15.875
1991-09-16,15.9375
1991-09-17,16.125
1991-09-18,16.0
1991-09-19,16.125
1991-09-20,16.125
1991-09-23,16.5625
1991-09-24,16.5625
1991-09-25,16.5
1991-09-26,16.5625
1991-09-27,16.4375
1991-09-30,16.75
1991-10-01,17.0
1991-10-02,17.0
1991-10-03,16.8125
1991-10-04,16.3125
1991-10-07,16.375
1991-10-08,16.125
1991-10-09,16.25
1991-10-10,16.25
1991-10-11,15.875
1991-10-14,16.1875
1991-10-15,16.0
1991-10-16,15.875
1991-10-17,15.875
1991-10-18,16.125
1991-10-21,16.125
1991-10-22,16.125
1991-10-23,16.1875
1991-10-24,16.1875
1991-10-25,16.3125
1991-10-28,16.3125
1991-10-29,15.75
1991-10-30,15.75
1991-10-31,15.625
1991-11-01,15.6875
1991-11-04,15.9375
1991-11-05,15.8125
1991-11-06,15.75
1991-11-07,15.6875
1991-11-08,15.5625
1991-11-11,15.5
1991-11-12,15.625
1991-11-13,15.75
1991-11-14,15.875
1991-11-15,15.9375
1991-11-18,16.0625
1991-11-19,15.8125
1991-11-20,15.625
1991-11-21,15.75
1991-11-22,15.4375
1991-11-25,15.4375
1991-11-26,15.8125
1991-11-27,15.625
1991-11-29,15.8125
1991-12-02,15.8125
1991-12-03,15.8125
1991-12-04,15.625
1991-12-05,15.625
1991-12-06,15.6875
1991-12-09,15.8125
1991-12-10,15.9375
1991-12-11,15.9375
1991-12-12,16.0
1991-12-13,16.125
1991-12-16,15.6875
1991-12-17,16.25
1991-12-18,16.1875
1991-12-19,16.375
1991-12-20,16.125
1991-12-23,16.125
1991-12-24,15.875
1991-12-26,15.875
1991-12-27,15.875
1991-12-30,15.875
1991-12-31,16.5
1992-01-02,16.6875
1992-01-03,16.75
1992-01-06,16.8125
1992-01-07,17.0
1992-01-08,17.4375
1992-01-09,17.5625
1992-01-10,17.5
1992-01-13,17.5625
1992-01-14,17.75
1992-01-15,18.0
1992-01-16,18.25
1992-01-17,18.5625
1992-01-20,18.6875
1992-01-21,17.5
1992-01-22,17.625
1992-01-23,17.5625
1992-01-24,17.5625
1992-01-27,17.6875
1992-01-28,17.375
1992-01-29,17.5625
1992-01-30,17.6875
1992-01-31,17.625
1992-02-03,18.125
1992-02-04,18.3125
1992-02-05,18.1875
1992-02-06,18.5
1992-02-07,18.375
1992-02-10,18.625
1992-02-11,19.0625
1992-02-12,19.3125
1992-02-13,19.5
1992-02-14,19.625
1992-02-18,19.25
1992-02-19,18.6875
1992-02-20,18.9375
1992-02-21,18.9375
1992-02-24,18.75
1992-02-25,18.6875
1992-02-26,18.625
1992-02-27,18.625
1992-02-28,18.5625
1992-03-02,18.5625
1992-03-03,18.5625
1992-03-04,18.3125
1992-03-05,18.125
1992-03-06,18.125
1992-03-09,18.4375
1992-03-10,18.75
1992-03-11,18.5
1992-03-12,18.5
1992-03-13,18.375
1992-03-16,18.0625
1992-03-17,18.0
1992-03-18,18.375
1992-03-19,18.75
1992-03-20,18.25
1992-03-23,18.375
1992-03-24,18.375
1992-03-25,18.1875
1992-03-26,18.0625
1992-03-27,17.75
1992-03-30,17.5
1992-03-31,17.5625
1992-04-01,17.3125
1992-04-02,17.25
1992-04-03,17.3125
1992-04-06,17.125
1992-04-07,17.0
1992-04-08,16.8125
1992-04-09,17.0
1992-04-10,16.9375
1992-04-13,16.9375
1992-04-14,16.75
1992-04-15,17.0625
1992-04-16,17.1875
1992-04-20,17.5625
1992-04-21,17.875
1992-04-22,17.75
1992-04-23,17.375
1992-04-24,17.4375
1992-04-27,17.3125
1992-04-28,17.125
1992-04-29,17.125
1992-04-30,16.875
1992-05-01,16.9375
1992-05-04,16.625
1992-05-05,16.5
1992-05-06,16.5625
1992-05-07,16.5
1992-05-08,16.125
1992-05-11,16.5625
1992-05-12,16.375
1992-05-13,16.5625
1992-05-14,16.375
1992-05-15,16.3125
1992-05-18,16.5625
1992-05-19,16.375
1992-05-20,16.0
1992-05-21,15.875
1992-05-22,16.0
1992-05-26,15.8125
1992-05-27,16.4375
1992-05-28,16.375
1992-05-29,16.25
1992-06-01,16.125
1992-06-02,16.1875
1992-06-03,16.1875
1992-06-04,16.0
1992-06-05,15.9375
1992-06-08,15.9375
1992-06-09,15.9375
1992-06-10,15.5625
1992-06-11,16.0
1992-06-12,16.125
1992-06-15,16.0625
1992-06-16,15.875
1992-06-17,15.9375
1992-06-18,15.75
1992-06-19,16.0
1992-06-22,15.875
1992-06-23,15.8125
1992-06-24,15.9375
1992-06-25,16.0
1992-06-26,15.9375
1992-06-29,15.8125
1992-06-30,15.875
1992-07-01,15.8125
1992-07-02,15.6875
1992-07-06,15.625
1992-07-07,15.25
1992-07-08,14.75
1992-07-09,14.875
1992-07-10,15.25
1992-07-13,15.25
1992-07-14,15.25
1992-07-15,15.3125
1992-07-16,15.3125
1992-07-17,15.5625
1992-07-20,15.6875
1992-07-21,15.6875
1992-07-22,15.75
1992-07-23,15.75
1992-07-24,15.875
1992-07-27,16.0625
1992-07-28,16.5
1992-07-29,16.6875
1992-07-30,16.5
1992-07-31,16.375
1992-08-03,16.3125
1992-08-04,16.5
1992-08-05,16.375
1992-08-06,16.375
1992-08-07,16.5625
1992-08-10,16.625
1992-08-11,16.75
1992-08-12,16.5625
1992-08-13,16.5625
1992-08-14,16.4375
1992-08-17,16.375
1992-08-18,16.5
1992-08-19,16.4375
1992-08-20,16.375
1992-08-21,16.125
1992-08-24,16.125
1992-08-25,16.25
1992-08-26,16.25
1992-08-27,16.25
1992-08-28,16.25
1992-08-31,16.125
1992-09-01,16.1875
1992-09-02,16.125
1992-09-03,16.375
1992-09-04,16.375
1992-09-08,16.125
1992-09-09,15.875
1992-09-10,14.875
1992-09-11,14.9375
1992-09-14,14.6875
1992-09-15,14.9375
1992-09-16,14.875
1992-09-17,14.625
1992-09-18,14.625
1992-09-21,14.8125
1992-09-22,14.6875
1992-09-23,14.8125
1992-09-24,14.75
1992-09-25,14.5
1992-09-28,14.4375
1992-09-29,14.25
1992-09-30,13.875
1992-10-01,13.4375
1992-10-02,13.25
1992-10-05,13.0625
1992-10-06,13.125
1992-10-07,12.625
1992-10-08,13.5
1992-10-09,13.3125
1992-10-12,13.3125
1992-10-13,13.375
1992-10-14,13.125
1992-10-15,13.3125
1992-10-16,13.375
1992-10-19,13.375
1992-10-20,13.5
1992-10-21,13.5
1992-10-22,13.5
1992-10-23,13.6875
1992-10-26,13.75
1992-10-27,14.125
1992-10-28,14.75
1992-10-29,15.0
1992-10-30,15.0625
1992-11-02,15.375
1992-11-03,15.5625
1992-11-04,15.5625
1992-11-05,15.5625
1992-11-06,16.0
1992-11-09,16.0
1992-11-10,16.375
1992-11-11,16.3125
1992-11-12,16.1875
1992-11-13,16.0
1992-11-16,15.9375
1992-11-17,15.75
1992-11-18,15.625
1992-11-19,15.3125
1992-11-20,15.3125
1992-11-23,15.0625
1992-11-24,15.375
1992-11-25,15.25
1992-11-27,15.125
1992-11-30,15.125
1992-12-01,15.3125
1992-12-02,15.375
1992-12-03,15.5625
1992-12-04,15.4375
1992-12-07,15.0
1992-12-08,14.8125
1992-12-09,14.5
1992-12-10,14.875
1992-12-11,15.1875
1992-12-14,15.25
1992-12-15,15.25
1992-12-16,15.0625
1992-12-17,15.75
1992-12-18,16.0625
1992-12-21,15.0625
1992-12-22,15.6875
1992-12-23,16.0
1992-12-24,15.75
1992-12-28,15.5
1992-12-29,15.375
1992-12-30,15.1875
1992-12-31,15.5
1993-01-04,15.8125
1993-01-05,15.5
1993-01-06,15.5625
1993-01-07,15.625
1993-01-08,15.3125
1993-01-11,15.25
1993-01-12,15.125
1993-01-13,15.0
1993-01-14,14.9375
1993-01-15,14.875
1993-01-18,14.8125
1993-01-19,14.6875
1993-01-20,14.5
1993-01-21,14.75
1993-01-22,15.1875
1993-01-25,15.6875
1993-01-26,16.25
1993-01-27,15.8125
1993-01-28,15.6875
1993-01-29,15.5
1993-02-01,15.875
1993-02-02,15.875
1993-02-03,16.125
1993-02-04,15.8125
1993-02-05,16.0
1993-02-08,15.75
1993-02-09,15.6875
1993-02-10,15.9375
1993-02-11,16.375
1993-02-12,16.0625
1993-02-16,15.5625
1993-02-17,15.8125
1993-02-18,15.625
1993-02-19,15.1875
1993-02-22,14.6875
1993-02-23,15.0
1993-02-24,15.5
1993-02-25,15.75
1993-02-26,15.5625
1993-03-01,15.6875
1993-03-02,15.6875
1993-03-03,15.875
1993-03-04,16.0625
1993-03-05,15.9375
1993-03-08,16.1875
1993-03-09,16.375
1993-03-10,16.4375
1993-03-11,16.4375
1993-03-12,16.4375
1993-03-15,16.3125
1993-03-16,16.25
1993-03-17,16.0
1993-03-18,16.5
1993-03-19,16.625
1993-03-22,16.4375
1993-03-23,16.375
1993-03-24,16.25
1993-03-25,16.25
1993-03-26,16.0625
1993-03-29,16.0625
1993-03-30,16.125
1993-03-31,16.0
1993-04-01,15.6875
1993-04-02,15.3125
1993-04-05,15.5
1993-04-06,15.5
1993-04-07,15.5625
1993-04-08,15.6875
1993-04-12,15.625
1993-04-13,15.6875
1993-04-14,15.875
1993-04-15,15.5625
1993-04-16,15.3125
1993-04-19,15.25
1993-04-20,15.0
1993-04-21,15.0625
1993-04-22,14.8125
1993-04-23,14.625
1993-04-26,14.4375
1993-04-27,14.3125
1993-04-28,14.5
1993-04-29,14.3125
1993-04-30,14.1875
1993-05-03,14.0625
1993-05-04,14.125
1993-05-05,14.5
1993-05-06,14.625
1993-05-07,14.6875
1993-05-10,14.875
1993-05-11,15.0625
1993-05-12,14.875
1993-05-13,15.0
1993-05-14,14.1875
1993-05-17,14.5
1993-05-18,14.4375
1993-05-19,14.4375
1993-05-20,14.625
1993-05-21,15.0625
1993-05-24,15.0625
1993-05-25,15.0625
1993-05-26,15.0
1993-05-27,14.9375
1993-05-28,14.875
1993-06-01,15.1875
1993-06-02,14.875
1993-06-03,14.875
1993-06-04,14.9375
1993-06-07,15.0
1993-06-08,14.75
1993-06-09,14.6875
1993-06-10,14.75
1993-06-11,14.4375
1993-06-14,14.5625
1993-06-15,14.5
1993-06-16,14.875
1993-06-17,14.875
1993-06-18,15.0
1993-06-21,15.25
1993-06-22,15.5
1993-06-23,15.5625
1993-06-24,15.5625
1993-06-25,15.6875
1993-06-28,15.5625
1993-06-29,15.75
1993-06-30,15.5625
1993-07-01,15.875
1993-07-02,15.5625
1993-07-06,15.625
1993-07-07,15.75
1993-07-08,16.0
1993-07-09,16.0625
1993-07-12,16.3125
1993-07-13,16.25
1993-07-14,16.25
1993-07-15,16.3125
1993-07-16,16.25
1993-07-19,15.8125
1993-07-20,15.5
1993-07-21,15.5625
1993-07-22,15.9375
1993-07-23,15.875
1993-07-26,15.625
1993-07-27,15.6875
1993-07-28,15.875
1993-07-29,15.9375
1993-07-30,16.0
1993-08-02,15.8125
1993-08-03,16.0
1993-08-04,16.0625
1993-08-05,16.125
1993-08-06,16.0
1993-08-09,15.875
1993-08-10,16.0
1993-08-11,15.9375
1993-08-12,15.875
1993-08-13,15.875
1993-08-16,16.0
1993-08-17,16.25
1993-08-18,16.125
1993-08-19,16.25
1993-08-20,16.3125
1993-08-23,16.3125
1993-08-24,16.1875
1993-08-25,16.3125
1993-08-26,16.375
1993-08-27,16.4375
1993-08-30,16.5625
1993-08-31,16.125
1993-09-01,16.25
1993-09-02,16.3125
1993-09-03,16.375
1993-09-07,16.375
1993-09-08,16.625
1993-09-09,16.3125
1993-09-10,15.9375
1993-09-13,15.9375
1993-09-14,15.9375
1993-09-15,16.125
1993-09-16,16.0625
1993-09-17,15.9375
1993-09-20,15.9375
1993-09-21,16.0
1993-09-22,16.0
1993-09-23,15.9375
1993-09-24,15.75
1993-09-27,15.9375
1993-09-28,15.6875
1993-09-29,15.75
1993-09-30,16.375
1993-10-01,16.25
1993-10-04,16.0625
1993-10-05,16.375
1993-10-06,16.75
1993-10-07,16.9375
1993-10-08,16.8125
1993-10-11,16.625
1993-10-12,16.5
1993-10-13,16.625
1993-10-14,16.0625
1993-10-15,15.4375
1993-10-18,14.625
1993-10-19,14.875
1993-10-20,15.25
1993-10-21,15.0625
1993-10-22,14.9375
1993-10-25,15.0
1993-10-26,15.0
1993-10-27,14.9375
1993-10-28,14.75
1993-10-29,14.4375
1993-11-01,14.5
1993-11-02,14.5
1993-11-03,14.5
1993-11-04,14.6875
1993-11-05,14.75
1993-11-08,14.6875
1993-11-09,14.625
1993-11-10,14.625
1993-11-11,14.625
1993-11-12,14.5
1993-11-15,14.5
1993-11-16,14.3125
1993-11-17,14.5
1993-11-18,14.5
1993-11-19,14.6875
1993-11-22,14.8125
1993-11-23,15.0625
1993-11-24,15.5
1993-11-26,15.6875
1993-11-29,15.625
1993-11-30,15.5625
1993-12-01,15.9375
1993-12-02,15.875
1993-12-03,16.75
1993-12-06,17.5625
1993-12-07,17.6875
1993-12-08,17.5625
1993-12-09,17.5
1993-12-10,17.625
1993-12-13,18.0
1993-12-14,18.0625
1993-12-15,18.3125
1993-12-16,18.6875
1993-12-17,18.875
1993-12-20,18.625
1993-12-21,18.625
1993-12-22,18.375
1993-12-23,18.1875
1993-12-27,18.125
1993-12-28,18.4375
1993-12-29,18.125
1993-12-30,18.5
1993-12-31,18.5
1994-01-03,18.25
1994-01-04,18.3125
1994-01-05,18.3125
1994-01-06,18.4375
1994-01-07,18.3125
1994-01-10,18.5625
1994-01-11,18.3125
1994-01-12,18.4375
1994-01-13,18.5625
1994-01-14,18.6875
1994-01-17,18.5625
1994-01-18,18.6875
1994-01-19,18.8125
1994-01-20,18.875
1994-01-21,19.0
1994-01-24,18.75
1994-01-25,19.0625
1994-01-26,18.875
1994-01-27,18.5
1994-01-28,18.5625
1994-01-31,18.25
1994-02-01,18.25
1994-02-02,18.375
1994-02-03,18.125
1994-02-04,18.25
1994-02-07,18.25
1994-02-08,18.5
1994-02-09,18.75
1994-02-10,18.875
1994-02-11,18.6875
1994-02-14,18.75
1994-02-15,19.25
1994-02-16,19.125
1994-02-17,19.25
1994-02-18,19.25
1994-02-22,19.375
1994-02-23,19.25
1994-02-24,19.125
1994-02-25,19.1875
1994-02-28,19.25
1994-03-01,19.125
1994-03-02,19.3125
1994-03-03,19.125
1994-03-04,19.4375
1994-03-07,19.5
1994-03-08,19.75
1994-03-09,19.125
1994-03-10,19.0
1994-03-11,18.6875
1994-03-14,18.75
1994-03-15,18.8125
1994-03-16,19.0625
1994-03-17,19.25
1994-03-18,18.875
1994-03-21,18.75
1994-03-22,18.625
1994-03-23,18.5625
1994-03-24,18.75
1994-03-25,18.875
1994-03-28,18.8125
1994-03-29,18.8125
1994-03-30,18.3125
1994-03-31,18.0625
1994-04-04,17.375
1994-04-05,17.75
1994-04-06,17.9375
1994-04-07,17.75
1994-04-08,17.875
1994-04-11,18.0
1994-04-12,17.875
1994-04-13,18.25
1994-04-14,18.4375
1994-04-15,18.4375
1994-04-18,18.375
1994-04-19,17.875
1994-04-20,17.6875
1994-04-21,17.4375
1994-04-22,17.3125
1994-04-25,17.375
1994-04-26,17.1875
1994-04-28,17.25
1994-04-29,17.375
1994-05-02,17.6875
1994-05-03,17.875
1994-05-04,18.25
1994-05-05,18.0625
1994-05-06,18.0625
1994-05-09,17.9375
1994-05-10,18.1875
1994-05-11,18.1875
1994-05-12,18.25
1994-05-13,18.4375
1994-05-16,18.125
1994-05-17,17.875
1994-05-18,17.875
1994-05-19,17.9375
1994-05-20,18.125
1994-05-23,18.0
1994-05-24,18.0625
1994-05-25,17.9375
1994-05-26,17.875
1994-05-27,17.8125
1994-05-31,17.5
1994-06-01,17.3125
1994-06-02,17.375
1994-06-03,17.4375
1994-06-06,17.3125
1994-06-07,17.375
1994-06-08,17.125
1994-06-09,17.1875
1994-06-10,17.0
1994-06-13,17.125
1994-06-14,17.125
1994-06-15,17.125
1994-06-16,17.1875
1994-06-17,17.5
1994-06-20,17.5
1994-06-21,17.1875
1994-06-22,17.1875
1994-06-23,17.3125
1994-06-24,16.9375
1994-06-27,16.6875
1994-06-28,16.625
1994-06-29,16.375
1994-06-30,16.3125
1994-07-01,16.5
1994-07-05,16.25
1994-07-06,16.3125
1994-07-07,16.75
1994-07-08,16.8125
1994-07-11,17.125
1994-07-12,17.25
1994-07-13,17.0
1994-07-14,17.0
1994-07-15,17.3125
1994-07-18,17.375
1994-07-19,17.875
1994-07-20,18.0625
1994-07-21,17.875
1994-07-22,17.6875
1994-07-25,17.875
1994-07-26,17.9375
1994-07-27,18.0
1994-07-28,18.25
1994-07-29,18.5
1994-08-01,18.5625
1994-08-02,18.5
1994-08-03,18.5
1994-08-04,18.375
1994-08-05,18.0
1994-08-08,18.0625
1994-08-09,18.125
1994-08-10,18.1875
1994-08-11,18.1875
1994-08-12,17.8125
1994-08-15,17.8125
1994-08-16,17.9375
1994-08-17,18.125
1994-08-18,18.3125
1994-08-19,18.375
1994-08-22,18.25
1994-08-23,18.1875
1994-08-24,18.0
1994-08-25,18.25
1994-08-26,18.4375
1994-08-29,18.625
1994-08-30,18.75
1994-08-31,19.375
1994-09-01,19.375
1994-09-02,19.0
1994-09-06,19.0
1994-09-07,18.875
1994-09-08,18.8125
1994-09-09,18.75
1994-09-12,18.625
1994-09-13,18.5
1994-09-14,18.625
1994-09-15,19.4375
1994-09-16,19.0
1994-09-19,18.75
1994-09-20,18.6875
1994-09-21,18.375
1994-09-22,18.375
1994-09-23,18.5
1994-09-26,18.0
1994-09-27,17.875
1994-09-28,17.625
1994-09-29,17.75
1994-09-30,17.875
1994-10-03,17.9375
1994-10-04,18.0625
1994-10-05,17.9375
1994-10-06,17.875
1994-10-07,18.0625
1994-10-10,18.375
1994-10-11,18.75
1994-10-12,19.0
1994-10-13,18.8125
1994-10-14,18.5625
1994-10-17,18.75
1994-10-18,18.875
1994-10-19,18.875
1994-10-20,19.0
1994-10-21,18.875
1994-10-24,18.8125
1994-10-25,18.5
1994-10-26,18.4375
1994-10-27,18.4375
1994-10-28,19.0625
1994-10-31,19.375
1994-11-01,19.25
1994-11-02,19.3125
1994-11-03,19.9375
1994-11-04,19.0625
1994-11-07,19.0625
1994-11-08,19.125
1994-11-09,18.875
1994-11-10,18.5625
1994-11-11,18.3125
1994-11-14,18.3125
1994-11-15,18.375
1994-11-16,18.3125
1994-11-17,18.375
1994-11-18,18.5
1994-11-21,18.6875
1994-11-22,18.125
1994-11-23,17.5625
1994-11-25,17.5625
1994-11-28,17.625
1994-11-29,17.8125
1994-11-30,17.8125
1994-12-01,17.625
1994-12-02,17.625
1994-12-05,17.375
1994-12-06,17.125
1994-12-07,16.875
1994-12-08,16.4375
1994-12-09,16.375
1994-12-12,16.5
1994-12-13,16.5
1994-12-14,16.6875
1994-12-15,16.4375
1994-12-16,16.625
1994-12-19,16.9375
1994-12-20,17.375
1994-12-21,17.5625
1994-12-22,17.5625
1994-12-23,17.625
1994-12-27,17.75
1994-12-28,17.6875
1994-12-29,17.625
1994-12-30,17.75
1995-01-03,17.4375
1995-01-04,17.625
1995-01-05,17.5
1995-01-06,17.3125
1995-01-09,17.4375
1995-01-10,17.5625
