Date,ALL
1998-03-25,47.25
1998-03-26,47.46875
1998-03-27,47.25
1998-03-30,46.34375
1998-03-31,45.96875
1998-04-01,45.6875
1998-04-02,46.125
1998-04-03,46.5
1998-04-06,46.890625
1998-04-07,47.4375
1998-04-08,46.84375
1998-04-09,46.875
1998-04-13,47.28125
1998-04-14,48.5625
1998-04-15,49.0
1998-04-16,48.21875
1998-04-17,48.5
1998-04-20,47.90625
1998-04-21,48.0625
1998-04-22,48.375
1998-04-23,49.46875
1998-04-24,48.5625
1998-04-27,47.3125
1998-04-28,47.03125
1998-04-29,47.40625
1998-04-30,48.125
1998-05-01,47.65625
1998-05-04,47.46875
1998-05-05,46.875
1998-05-06,46.65625
1998-05-07,46.78125
1998-05-08,46.6875
1998-05-11,47.03125
1998-05-12,47.875
1998-05-13,48.4375
1998-05-14,48.3125
1998-05-15,48.09375
1998-05-18,48.40625
1998-05-19,48.6875
1998-05-20,48.125
1998-05-21,48.125
1998-05-22,48.4375
1998-05-26,47.5
1998-05-27,48.15625
1998-05-28,47.53125
1998-05-29,47.0625
1998-06-01,47.59375
1998-06-02,48.34375
1998-06-03,47.4375
1998-06-04,47.875
1998-06-05,48.46875
1998-06-08,47.75
1998-06-09,47.5
1998-06-10,47.0
1998-06-11,46.65625
1998-06-12,46.84375
1998-06-15,45.125
1998-06-16,45.625
1998-06-17,45.59375
1998-06-18,45.0625
1998-06-19,44.125
1998-06-22,44.375
1998-06-23,44.375
1998-06-24,46.03125
1998-06-25,44.6875
1998-06-26,44.5
1998-06-29,45.0625
1998-06-30,45.78125
1998-07-01,46.875
1998-07-02,47.8125
1998-07-06,48.5
1998-07-07,50.5
1998-07-08,51.5
1998-07-09,50.875
1998-07-10,51.1875
1998-07-13,51.0
1998-07-14,50.6875
1998-07-15,49.8125
1998-07-16,50.0
1998-07-17,50.5
1998-07-20,51.1875
1998-07-21,49.4375
1998-07-22,48.5
1998-07-23,45.875
1998-07-24,45.5
1998-07-27,45.375
1998-07-28,43.3125
1998-07-29,40.5
1998-07-30,42.25
1998-07-31,42.4375
1998-08-03,40.75
1998-08-04,38.5625
1998-08-05,39.9375
1998-08-06,40.5625
1998-08-07,41.75
1998-08-10,41.75
1998-08-11,41.5625
1998-08-12,42.75
1998-08-13,42.0
1998-08-14,42.1875
1998-08-17,43.125
1998-08-18,43.9375
1998-08-19,43.0
1998-08-20,43.1875
1998-08-21,42.875
1998-08-24,43.0625
1998-08-25,41.9375
1998-08-26,40.875
1998-08-27,39.125
1998-08-28,39.0
1998-08-31,37.5
1998-09-01,37.3125
1998-09-02,38.1875
1998-09-03,38.75
1998-09-04,37.6875
1998-09-08,39.5
1998-09-09,39.0625
1998-09-10,37.875
1998-09-11,39.3125
1998-09-14,40.8125
1998-09-15,40.6875
1998-09-16,42.0
1998-09-17,40.8125
1998-09-18,40.9375
1998-09-21,42.0
1998-09-22,42.75
1998-09-23,44.875
1998-09-24,42.1875
1998-09-25,41.8125
1998-09-28,42.0625
1998-09-29,43.0625
1998-09-30,41.5
1998-10-01,41.1875
1998-10-02,43.5625
1998-10-05,42.8125
1998-10-06,42.3125
1998-10-07,41.0
1998-10-08,39.5
1998-10-09,41.0625
1998-10-12,42.875
1998-10-13,44.5625
1998-10-14,43.5625
1998-10-15,44.5
1998-10-16,46.5625
1998-10-19,46.9375
1998-10-20,47.75
1998-10-21,42.5
1998-10-22,43.0
1998-10-23,41.875
1998-10-26,40.8125
1998-10-27,41.375
1998-10-28,41.1875
1998-10-29,42.375
1998-10-30,43.0625
1998-11-02,42.25
1998-11-03,41.9375
1998-11-04,43.0
1998-11-05,42.8125
1998-11-06,43.0
1998-11-09,42.1875
1998-11-10,42.625
1998-11-11,41.875
1998-11-12,41.125
1998-11-13,40.0
1998-11-16,41.6875
1998-11-17,42.5
1998-11-18,41.75
1998-11-19,43.5
1998-11-20,43.75
1998-11-23,44.4375
1998-11-24,43.1875
1998-11-25,42.0
1998-11-27,42.0625
1998-11-30,40.75
1998-12-01,41.5
1998-12-02,40.8125
1998-12-03,40.9375
1998-12-04,41.9375
1998-12-07,41.3125
1998-12-08,39.875
1998-12-09,40.1875
1998-12-10,39.9375
1998-12-11,38.875
1998-12-14,37.6875
1998-12-15,38.3125
1998-12-16,37.375
1998-12-17,39.0
1998-12-18,37.625
1998-12-21,37.625
1998-12-22,38.25
1998-12-23,39.3125
1998-12-24,39.5
1998-12-28,39.5
1998-12-29,39.375
1998-12-30,38.5
1998-12-31,38.5
1999-01-04,39.125
1999-01-05,38.75
1999-01-06,38.5625
1999-01-07,37.75
1999-01-08,40.0
1999-01-11,39.75
1999-01-12,39.625
1999-01-13,38.25
1999-01-14,38.0
1999-01-15,38.5625
1999-01-19,38.1875
1999-01-20,37.3125
1999-01-21,36.0
1999-01-22,35.25
1999-01-25,35.75
1999-01-26,35.0625
1999-01-27,35.75
1999-01-28,36.875
1999-01-29,37.5
1999-02-01,37.8125
1999-02-02,37.125
1999-02-03,36.75
1999-02-04,36.4375
1999-02-05,35.875
1999-02-08,36.1875
1999-02-09,35.3125
1999-02-10,36.3125
1999-02-11,37.6875
1999-02-12,36.4375
1999-02-16,37.6875
1999-02-17,36.25
1999-02-18,38.5625
1999-02-19,37.625
1999-02-22,38.875
1999-02-23,38.1875
1999-02-24,37.6875
1999-02-25,37.9375
1999-02-26,37.375
1999-03-01,38.9375
1999-03-02,38.875
1999-03-03,37.0625
1999-03-04,36.4375
1999-03-05,37.375
1999-03-08,38.125
1999-03-09,39.25
1999-03-10,39.1875
1999-03-11,38.75
1999-03-12,38.5625
1999-03-15,39.125
1999-03-16,39.25
1999-03-17,38.9375
1999-03-18,39.9375
1999-03-19,38.5
1999-03-22,38.4375
1999-03-23,37.625
1999-03-24,37.5
1999-03-25,37.8125
1999-03-26,37.375
1999-03-29,38.25
1999-03-30,37.875
1999-03-31,37.0625
1999-04-01,36.4375
1999-04-05,37.125
1999-04-06,36.25
1999-04-07,35.0
1999-04-08,36.375
1999-04-09,36.0
1999-04-12,36.0
1999-04-13,35.625
1999-04-14,35.25
1999-04-15,35.9375
1999-04-16,36.625
1999-04-19,38.25
1999-04-20,39.375
1999-04-21,38.0
1999-04-22,37.5625
1999-04-23,38.8125
1999-04-26,36.4375
1999-04-27,37.375
1999-04-28,36.5
1999-04-29,36.75
1999-04-30,36.375
1999-05-03,37.9375
1999-05-04,37.0625
1999-05-05,37.5
1999-05-06,36.6875
1999-05-07,37.5625
1999-05-10,39.25
1999-05-11,40.5
1999-05-12,39.75
1999-05-13,39.1875
1999-05-14,38.4375
1999-05-17,37.5625
1999-05-18,36.75
1999-05-19,37.5
1999-05-20,39.4375
1999-05-21,38.875
1999-05-24,38.6875
1999-05-25,37.375
1999-05-26,38.625
1999-05-27,37.0625
1999-05-28,36.5
1999-06-01,36.0
1999-06-02,36.1875
1999-06-03,36.125
1999-06-04,35.75
1999-06-07,36.5625
1999-06-08,38.0
1999-06-09,38.6875
1999-06-10,38.25
1999-06-11,38.03125
1999-06-14,38.375
1999-06-15,38.5
1999-06-16,38.6875
1999-06-17,38.125
1999-06-18,37.625
1999-06-21,37.3125
1999-06-22,36.75
1999-06-23,35.875
1999-06-24,35.4375
1999-06-25,35.4375
1999-06-28,35.625
1999-06-29,36.0
1999-06-30,35.875
1999-07-01,36.625
1999-07-02,37.125
1999-07-06,35.625
1999-07-07,36.3125
1999-07-08,36.8125
1999-07-09,37.3125
1999-07-12,36.9375
1999-07-13,37.0
1999-07-14,37.0
1999-07-15,37.0
1999-07-16,37.625
1999-07-19,37.25
1999-07-20,36.625
1999-07-21,34.9375
1999-07-22,34.75
1999-07-23,34.0
1999-07-26,35.3125
1999-07-27,35.625
1999-07-28,36.5
1999-07-29,36.0
1999-07-30,35.625
1999-08-02,35.75
1999-08-03,36.1875
1999-08-04,35.5
1999-08-05,35.6875
1999-08-06,35.125
1999-08-09,35.0625
1999-08-10,34.75
1999-08-11,34.8125
1999-08-12,35.125
1999-08-13,35.75
1999-08-16,35.6875
1999-08-17,36.375
1999-08-18,35.9375
1999-08-19,35.3125
1999-08-20,35.625
1999-08-23,35.875
1999-08-24,36.0625
1999-08-25,36.5
1999-08-26,35.8125
1999-08-27,35.5
1999-08-30,33.6875
1999-08-31,32.8125
1999-09-01,32.3125
1999-09-02,31.9375
1999-09-03,32.9375
1999-09-07,33.375
1999-09-08,33.625
1999-09-09,32.75
1999-09-10,33.6875
1999-09-13,33.5625
1999-09-14,32.125
1999-09-15,32.5625
1999-09-16,32.875
1999-09-17,35.25
1999-09-20,34.5625
1999-09-21,33.375
1999-09-22,32.5
1999-09-23,31.75
1999-09-24,28.25
1999-09-27,27.0
1999-09-28,26.5
1999-09-29,25.25
1999-09-30,24.9375
1999-10-01,24.5
1999-10-04,24.25
1999-10-05,23.75
1999-10-06,24.3125
1999-10-07,23.5
1999-10-08,23.5625
1999-10-11,23.875
1999-10-12,23.5625
1999-10-13,23.5
1999-10-14,24.0
1999-10-15,23.5625
1999-10-18,23.5
1999-10-19,23.625
1999-10-20,24.125
1999-10-21,24.1875
1999-10-22,25.0
1999-10-25,25.8125
1999-10-26,24.0
1999-10-27,25.0625
1999-10-28,27.1875
1999-10-29,29.0
1999-11-01,28.6875
1999-11-02,28.3125
1999-11-03,28.6875
1999-11-04,29.125
1999-11-05,29.4375
1999-11-08,30.0625
1999-11-09,29.875
1999-11-10,28.75
1999-11-11,27.5
1999-11-12,28.8125
1999-11-15,28.625
1999-11-16,28.625
1999-11-17,28.125
1999-11-18,28.25
1999-11-19,28.0625
1999-11-22,27.875
1999-11-23,27.75
1999-11-24,27.875
1999-11-26,27.4375
1999-11-29,26.875
1999-11-30,26.1875
1999-12-01,26.125
1999-12-02,26.5625
1999-12-03,27.25
1999-12-06,27.0
1999-12-07,27.0
1999-12-08,27.1875
1999-12-09,26.5625
1999-12-10,27.0
1999-12-13,26.3125
1999-12-14,25.9375
1999-12-15,26.0
1999-12-16,25.3125
1999-12-17,24.4375
1999-12-20,24.65625
1999-12-21,24.625
1999-12-22,24.3125
1999-12-23,24.5625
1999-12-27,24.1875
1999-12-28,24.0
1999-12-29,24.0
1999-12-30,24.0
1999-12-31,24.0625
2000-01-03,23.5
2000-01-04,22.75
2000-01-05,23.75
2000-01-06,23.625
2000-01-07,24.5
2000-01-10,23.9375
2000-01-11,23.875
2000-01-12,24.0
2000-01-13,24.8125
2000-01-14,24.1875
2000-01-18,24.0625
2000-01-19,23.5625
2000-01-20,23.75
2000-01-21,23.5
2000-01-24,22.8125
2000-01-25,22.875
2000-01-26,23.1875
2000-01-27,23.1875
2000-01-28,22.8125
2000-01-31,23.1875
2000-02-01,23.0625
2000-02-02,23.3125
2000-02-03,23.0625
2000-02-04,23.25
2000-02-07,23.5
2000-02-08,22.0
2000-02-09,19.9375
2000-02-10,20.5
2000-02-11,21.6875
2000-02-14,21.25
2000-02-15,21.75
2000-02-16,21.5
2000-02-17,21.25
2000-02-18,21.0
2000-02-22,21.375
2000-02-23,20.875
2000-02-24,20.9375
2000-02-25,20.375
2000-02-28,19.8125
2000-02-29,19.6875
2000-03-01,20.125
2000-03-02,19.375
2000-03-03,19.375
2000-03-06,19.1875
2000-03-07,18.5625
2000-03-08,18.0625
2000-03-09,18.1875
2000-03-10,17.9375
2000-03-13,17.75
2000-03-14,18.0
2000-03-15,19.5
2000-03-16,21.25
2000-03-17,20.875
2000-03-20,20.375
2000-03-21,22.0625
2000-03-22,21.5
2000-03-23,22.25
2000-03-24,23.0
2000-03-27,21.75
2000-03-28,22.625
2000-03-29,22.625
2000-03-30,23.25
2000-03-31,23.8125
2000-04-03,24.5
2000-04-04,24.125
2000-04-05,23.5
2000-04-06,22.8125
2000-04-07,22.625
2000-04-10,23.125
2000-04-11,22.75
2000-04-12,23.25
2000-04-13,23.4375
2000-04-14,20.875
2000-04-17,21.0
2000-04-18,21.0
2000-04-19,20.375
2000-04-20,22.5
2000-04-24,23.0625
2000-04-25,23.8125
2000-04-26,23.0625
2000-04-27,22.625
2000-04-28,23.75
2000-05-01,24.0
2000-05-02,23.8125
2000-05-03,23.0625
2000-05-04,22.6875
2000-05-05,22.875
2000-05-08,23.0625
2000-05-09,23.0
2000-05-10,23.125
2000-05-11,23.8125
2000-05-12,25.5625
2000-05-15,26.875
2000-05-16,26.0
2000-05-17,26.1875
2000-05-18,26.375
2000-05-19,26.75
2000-05-22,27.75
2000-05-23,28.6875
2000-05-24,30.0
2000-05-25,26.8125
2000-05-26,26.8125
2000-05-30,27.1875
2000-05-31,26.5
2000-06-01,27.0
2000-06-02,27.9375
2000-06-05,27.1875
2000-06-06,27.125
2000-06-07,28.375
2000-06-08,27.25
2000-06-09,26.6875
2000-06-12,26.8125
2000-06-13,26.6875
2000-06-14,25.5
2000-06-15,23.0
2000-06-16,22.375
2000-06-19,23.75
2000-06-20,24.0625
2000-06-21,24.0
2000-06-22,23.75
2000-06-23,23.875
2000-06-26,23.3125
2000-06-27,23.75
2000-06-28,23.515625
2000-06-29,23.1875
2000-06-30,22.25
2000-07-03,23.5
2000-07-05,24.0625
2000-07-06,23.75
2000-07-07,23.6875
2000-07-10,23.5
2000-07-11,23.3125
2000-07-12,24.0
2000-07-13,24.1875
2000-07-14,24.875
2000-07-17,24.46875
2000-07-18,24.25
2000-07-19,23.5
2000-07-20,25.0
2000-07-21,24.75
2000-07-24,24.6875
2000-07-25,25.4375
2000-07-26,26.75
2000-07-27,27.75
2000-07-28,27.5625
2000-07-31,27.5625
2000-08-01,27.5
2000-08-02,27.0
2000-08-03,28.5625
2000-08-04,29.5
2000-08-07,28.5625
2000-08-08,29.875
2000-08-09,29.1875
2000-08-10,28.8125
2000-08-11,28.9375
2000-08-14,29.5
2000-08-15,28.75
2000-08-16,28.8125
2000-08-17,29.5
2000-08-18,28.75
2000-08-21,29.625
2000-08-22,29.5
2000-08-23,29.0
2000-08-24,28.875
2000-08-25,28.6875
2000-08-28,28.9375
2000-08-29,28.6875
2000-08-30,28.6875
2000-08-31,29.078125
2000-09-01,29.5
2000-09-05,29.5625
2000-09-06,29.9375
2000-09-07,29.8125
2000-09-08,30.25
2000-09-11,31.5
2000-09-12,31.8125
2000-09-13,30.875
2000-09-14,30.9375
2000-09-15,32.4375
2000-09-18,31.5625
2000-09-19,32.625
2000-09-20,31.625
2000-09-21,33.375
2000-09-22,33.375
2000-09-25,33.0
2000-09-26,33.0625
2000-09-27,32.875
2000-09-28,34.6875
2000-09-29,34.75
2000-10-02,35.25
2000-10-03,33.6875
2000-10-04,34.5
2000-10-05,34.5
2000-10-06,34.125
2000-10-09,33.375
2000-10-10,33.75
2000-10-11,33.6875
2000-10-12,31.875
2000-10-13,32.3125
2000-10-16,32.875
2000-10-17,31.4375
2000-10-18,32.6875
2000-10-19,34.9375
2000-10-20,34.5
2000-10-23,34.0
2000-10-24,36.3125
2000-10-25,36.8125
2000-10-26,36.75
2000-10-27,37.25
2000-10-30,40.0
2000-10-31,40.25
2000-11-01,39.0
2000-11-02,38.3125
2000-11-03,36.5625
2000-11-06,37.0
2000-11-07,37.1875
2000-11-08,38.25
2000-11-09,38.5625
2000-11-10,38.125
2000-11-13,38.3125
2000-11-14,39.0625
2000-11-15,38.5625
2000-11-16,39.0
2000-11-17,39.0
2000-11-20,38.375
2000-11-21,38.0
2000-11-22,38.1875
2000-11-24,38.0
2000-11-27,37.25
2000-11-28,37.6875
2000-11-29,38.25
2000-11-30,38.25
2000-12-01,39.25
2000-12-04,39.1875
2000-12-05,41.625
2000-12-06,42.375
2000-12-07,42.4375
2000-12-08,44.0
2000-12-11,43.9375
2000-12-12,42.8125
2000-12-13,42.6875
2000-12-14,40.6875
2000-12-15,39.9375
2000-12-18,41.5
2000-12-19,42.3125
2000-12-20,40.9375
2000-12-21,41.3125
2000-12-22,41.375
2000-12-26,41.9375
2000-12-27,43.625
2000-12-28,43.4375
2000-12-29,43.5625
2001-01-02,41.0
2001-01-03,40.75
2001-01-04,37.9375
2001-01-05,38.0625
2001-01-08,39.6875
2001-01-09,38.5
2001-01-10,37.875
2001-01-11,36.5
2001-01-12,34.9375
2001-01-16,36.25
2001-01-17,36.125
2001-01-18,35.375
2001-01-19,34.75
2001-01-22,37.0625
2001-01-23,37.6875
2001-01-24,38.3125
2001-01-25,37.8125
2001-01-26,37.875
2001-01-29,37.630001
2001-01-30,38.73
2001-01-31,38.880001
2001-02-01,39.02
2001-02-02,40.25
2001-02-05,40.200001
2001-02-06,40.040001000000004
2001-02-07,40.82
2001-02-08,41.279999
2001-02-09,41.400002
2001-02-12,42.0
2001-02-13,41.369999
2001-02-14,41.259997999999996
2001-02-15,41.099998
2001-02-16,41.66
2001-02-20,41.25
2001-02-21,39.540001000000004
2001-02-22,39.630001
2001-02-23,39.75
2001-02-26,40.240002000000004
2001-02-27,41.549999
2001-02-28,39.860001000000004
2001-03-01,41.0
2001-03-02,41.439999
2001-03-05,41.700001
2001-03-06,41.529999
2001-03-07,41.700001
2001-03-08,41.98
2001-03-09,41.32
2001-03-12,40.099998
2001-03-13,39.490002000000004
2001-03-14,39.509997999999996
2001-03-15,40.07
2001-03-16,39.799999
2001-03-19,39.290001000000004
2001-03-20,38.689999
2001-03-21,38.27
2001-03-22,38.240002000000004
2001-03-23,39.209998999999996
2001-03-26,39.68
2001-03-27,39.75
2001-03-28,39.450001
2001-03-29,40.130001
2001-03-30,41.939999
2001-04-02,41.970001
2001-04-03,41.5
2001-04-04,41.810001
2001-04-05,42.5
2001-04-06,41.150002
2001-04-09,41.0
2001-04-10,40.900002
2001-04-11,40.959998999999996
2001-04-12,40.75
2001-04-16,41.150002
2001-04-17,40.98
2001-04-18,42.5
2001-04-19,44.25
2001-04-20,42.580002
2001-04-23,42.889998999999996
2001-04-24,41.23
2001-04-25,41.299999
2001-04-26,41.0
2001-04-27,42.259997999999996
2001-04-30,41.75
2001-05-01,42.119999
2001-05-02,41.380001
2001-05-03,41.169998
2001-05-04,41.349998
2001-05-07,41.220001
2001-05-08,41.900002
2001-05-09,42.09
2001-05-10,42.009997999999996
2001-05-11,41.830002
2001-05-14,42.0
2001-05-15,42.299999
2001-05-16,43.27
2001-05-17,43.040001000000004
2001-05-18,43.869999
2001-05-21,44.889998999999996
2001-05-22,44.84
2001-05-23,44.25
2001-05-24,44.240002000000004
2001-05-25,44.470001
2001-05-29,44.860001000000004
2001-05-30,45.209998999999996
2001-05-31,45.02
2001-06-01,43.099998
2001-06-04,43.0
2001-06-05,43.91
2001-06-06,44.099998
2001-06-07,43.639998999999996
2001-06-08,43.860001000000004
2001-06-11,44.150002
2001-06-12,44.299999
2001-06-13,44.669998
2001-06-14,44.52
2001-06-15,43.790001000000004
2001-06-18,43.5
2001-06-19,43.200001
2001-06-20,43.650002
2001-06-21,44.950001
2001-06-22,43.68
2001-06-25,43.799999
2001-06-26,44.0
2001-06-27,43.93
2001-06-28,44.310001
2001-06-29,43.990002000000004
2001-07-02,44.490002000000004
2001-07-03,44.23
2001-07-05,43.32
2001-07-06,42.73
2001-07-09,43.5
2001-07-10,43.200001
2001-07-11,43.009997999999996
2001-07-12,42.919998
2001-07-13,42.5
2001-07-16,42.380001
2001-07-17,41.34
2001-07-18,41.200001
2001-07-19,36.0
2001-07-20,33.150002
2001-07-23,33.040001000000004
2001-07-24,33.400002
2001-07-25,34.299999
2001-07-26,35.650002
2001-07-27,35.509997999999996
2001-07-30,34.580002
2001-07-31,34.959998999999996
2001-08-01,35.25
2001-08-02,33.950001
2001-08-03,33.5
2001-08-06,32.990002000000004
2001-08-07,33.389998999999996
2001-08-08,33.400002
2001-08-09,33.259997999999996
2001-08-10,33.400002
2001-08-13,34.049999
2001-08-14,34.009997999999996
2001-08-15,33.880001
2001-08-16,33.860001000000004
2001-08-17,33.810001
2001-08-20,34.509997999999996
2001-08-21,34.41
2001-08-22,34.200001
2001-08-23,34.299999
2001-08-24,34.5
2001-08-27,34.330002
2001-08-28,34.349998
2001-08-29,34.25
2001-08-30,34.25
2001-08-31,33.93
2001-09-04,33.450001
2001-09-05,33.720001
2001-09-06,33.66
2001-09-07,33.18
2001-09-10,34.080002
2001-09-17,33.5
2001-09-18,32.77
2001-09-19,32.77
2001-09-20,31.75
2001-09-21,31.75
2001-09-24,33.799999
2001-09-25,33.849998
2001-09-26,34.349998
2001-09-27,35.59
2001-09-28,37.349998
2001-10-01,35.990002000000004
2001-10-02,37.459998999999996
2001-10-03,37.490002000000004
2001-10-04,37.599998
2001-10-05,36.98
2001-10-08,36.389998999999996
2001-10-09,36.529999
2001-10-10,36.279999
2001-10-11,32.849998
2001-10-12,33.849998
2001-10-15,33.709998999999996
2001-10-16,33.98
2001-10-17,33.610001000000004
2001-10-18,32.639998999999996
2001-10-19,32.389998999999996
2001-10-22,33.580002
2001-10-23,33.18
2001-10-24,32.799999
2001-10-25,32.599998
2001-10-26,32.52
2001-10-29,32.389998999999996
2001-10-30,31.639999
2001-10-31,31.379998999999998
2001-11-01,31.77
2001-11-02,31.940001000000002
2001-11-05,32.740002000000004
2001-11-06,32.599998
2001-11-07,32.5
2001-11-08,32.310001
2001-11-09,31.77
2001-11-12,31.809998999999998
2001-11-13,32.299999
2001-11-14,31.65
2001-11-15,32.09
2001-11-16,32.450001
2001-11-19,32.5
2001-11-20,32.650002
2001-11-21,32.689999
2001-11-23,33.049999
2001-11-26,33.279999
2001-11-27,33.689999
2001-11-28,33.259997999999996
2001-11-29,34.110001000000004
2001-11-30,34.240002000000004
2001-12-03,33.950001
2001-12-04,32.799999
2001-12-05,32.959998999999996
2001-12-06,33.23
2001-12-07,32.150002
2001-12-10,32.119999
2001-12-11,31.5
2001-12-12,31.280001000000002
2001-12-13,31.02
2001-12-14,31.610001
2001-12-17,32.59
2001-12-18,32.66
2001-12-19,32.209998999999996
2001-12-20,32.32
2001-12-21,32.0
2001-12-24,32.0
2001-12-26,32.299999
2001-12-27,32.91
2001-12-28,33.860001000000004
2001-12-31,33.700001
2002-01-02,33.189999
2002-01-03,32.580002
2002-01-04,32.689999
2002-01-07,33.049999
2002-01-08,33.0
2002-01-09,33.009997999999996
2002-01-10,32.48
2002-01-11,32.25
2002-01-14,32.349998
2002-01-15,33.02
2002-01-16,32.299999
2002-01-17,32.34
2002-01-18,31.950001
2002-01-22,31.719998999999998
2002-01-23,31.870001000000002
2002-01-24,32.0
2002-01-25,32.400002
2002-01-28,32.16
2002-01-29,31.559998999999998
2002-01-30,32.32
2002-01-31,32.259997999999996
2002-02-01,32.700001
2002-02-04,32.5
2002-02-05,32.849998
2002-02-06,32.200001
2002-02-07,33.389998999999996
2002-02-08,33.73
2002-02-11,33.900002
2002-02-12,33.759997999999996
2002-02-13,34.959998999999996
2002-02-14,35.119999
2002-02-15,34.0
2002-02-19,33.299999
2002-02-20,34.459998999999996
2002-02-21,33.779999
2002-02-22,34.189999
2002-02-25,34.860001000000004
2002-02-26,35.009997999999996
2002-02-27,35.369999
2002-02-28,35.02
2002-03-01,35.669998
2002-03-04,36.189999
2002-03-05,36.32
2002-03-06,36.73
2002-03-07,35.93
2002-03-08,36.52
2002-03-11,37.009997999999996
2002-03-12,36.93
2002-03-13,36.830002
2002-03-14,37.209998999999996
2002-03-15,37.580002
2002-03-18,37.419998
2002-03-19,37.740002000000004
2002-03-20,36.759997999999996
2002-03-21,36.959998999999996
2002-03-22,36.93
2002-03-25,36.41
2002-03-26,36.77
2002-03-27,37.400002
2002-03-28,37.77
2002-04-01,37.709998999999996
2002-04-02,37.790001000000004
2002-04-03,37.740002000000004
2002-04-04,38.189999
2002-04-05,38.43
2002-04-08,38.68
2002-04-09,39.369999
2002-04-10,39.220001
2002-04-11,38.919998
2002-04-12,39.209998999999996
2002-04-15,38.650002
2002-04-16,39.049999
2002-04-17,41.060001
2002-04-18,40.279999
2002-04-19,40.59
2002-04-22,40.599998
2002-04-23,40.27
2002-04-24,40.27
2002-04-25,39.720001
2002-04-26,39.959998999999996
2002-04-29,39.540001000000004
2002-04-30,39.740002000000004
2002-05-01,39.380001
2002-05-02,39.860001000000004
2002-05-03,39.650002
2002-05-06,39.0
2002-05-07,38.950001
2002-05-08,38.900002
2002-05-09,38.959998999999996
2002-05-10,38.599998
2002-05-13,39.119999
2002-05-14,39.400002
2002-05-15,39.080002
2002-05-16,39.009997999999996
2002-05-17,39.299999
2002-05-20,38.490002000000004
2002-05-21,37.98
2002-05-22,38.5
2002-05-23,38.529999
2002-05-24,38.450001
2002-05-28,38.299999
2002-05-29,38.43
2002-05-30,38.580002
2002-05-31,38.48
2002-06-03,37.759997999999996
2002-06-04,37.849998
2002-06-05,37.59
2002-06-06,37.5
2002-06-07,37.630001
2002-06-10,38.099998
2002-06-11,37.259997999999996
2002-06-12,37.389998999999996
2002-06-13,36.869999
2002-06-14,36.389998999999996
2002-06-17,37.59
2002-06-18,37.98
2002-06-19,37.77
2002-06-20,37.419998
2002-06-21,38.0
2002-06-24,37.950001
2002-06-25,37.400002
2002-06-26,36.759997999999996
2002-06-27,37.349998
2002-06-28,36.98
2002-07-01,37.150002
2002-07-02,36.700001
2002-07-03,36.360001000000004
2002-07-05,36.990002000000004
2002-07-08,36.830002
2002-07-09,36.669998
2002-07-10,35.75
2002-07-11,35.43
2002-07-12,35.360001000000004
2002-07-15,34.849998
2002-07-16,34.220001
2002-07-17,34.080002
2002-07-18,35.0
2002-07-19,35.080002
2002-07-22,34.5
2002-07-23,33.77
2002-07-24,35.0
2002-07-25,34.5
2002-07-26,35.09
2002-07-29,37.0
2002-07-30,37.310001
2002-07-31,38.009997999999996
2002-08-01,38.150002
2002-08-02,37.290001000000004
2002-08-05,36.709998999999996
2002-08-06,37.150002
2002-08-07,37.450001
2002-08-08,37.959998999999996
2002-08-09,37.799999
2002-08-12,37.580002
2002-08-13,36.740002000000004
2002-08-14,37.48
2002-08-15,37.669998
2002-08-16,37.91
2002-08-19,38.41
2002-08-20,38.25
2002-08-21,37.919998
2002-08-22,38.740002000000004
2002-08-23,38.349998
2002-08-26,38.650002
2002-08-27,37.959998999999996
2002-08-28,37.060001
2002-08-29,37.419998
2002-08-30,37.220001
2002-09-03,36.419998
2002-09-04,37.0
2002-09-05,37.080002
2002-09-06,37.25
2002-09-09,37.5
2002-09-10,37.400002
2002-09-11,37.330002
2002-09-12,37.139998999999996
2002-09-13,37.509997999999996
2002-09-16,37.099998
2002-09-17,36.970001
2002-09-18,36.93
2002-09-19,36.310001
2002-09-20,35.709998999999996
2002-09-23,35.75
2002-09-24,34.75
2002-09-25,35.240002000000004
2002-09-26,36.130001
2002-09-27,35.509997999999996
2002-09-30,35.549999
2002-10-01,36.189999
2002-10-02,34.889998999999996
2002-10-03,35.0
2002-10-04,34.73
2002-10-07,34.099998
2002-10-08,34.59
2002-10-09,33.41
2002-10-10,35.0
2002-10-11,36.150002
2002-10-14,36.099998
2002-10-15,37.16
2002-10-16,37.57
2002-10-17,39.869999
2002-10-18,40.439999
2002-10-21,41.299999
2002-10-22,41.0
2002-10-23,41.32
2002-10-24,40.200001
2002-10-25,40.450001
2002-10-28,40.220001
2002-10-29,39.5
2002-10-30,39.990002000000004
2002-10-31,39.779999
2002-11-01,39.349998
2002-11-04,39.23
2002-11-05,38.66
2002-11-06,39.599998
2002-11-07,39.389998999999996
2002-11-08,40.0
2002-11-11,39.540001000000004
2002-11-12,39.200001
2002-11-13,39.52
2002-11-14,39.240002000000004
2002-11-15,39.950001
2002-11-18,39.93
2002-11-19,40.299999
2002-11-20,40.060001
2002-11-21,39.25
2002-11-22,39.32
2002-11-25,39.23
2002-11-26,38.369999
2002-11-27,38.970001
2002-11-29,39.029999
2002-12-02,38.799999
2002-12-03,38.959998999999996
2002-12-04,38.650002
2002-12-05,38.34
2002-12-06,38.09
2002-12-09,37.849998
