Date,ICE
2015-04-02,45.773998
2015-04-06,45.866001000000004
2015-04-07,45.962002000000005
2015-04-08,46.099998
2015-04-09,46.178001
2015-04-10,46.382
2015-04-13,46.158001
2015-04-14,45.776001
2015-04-15,45.958
2015-04-16,45.976002
2015-04-17,44.734001
2015-04-20,45.133998999999996
2015-04-21,44.824001
2015-04-22,45.122002
2015-04-23,45.037997999999995
2015-04-24,44.678001
2015-04-27,44.549999
2015-04-28,44.858002
2015-04-29,44.952
2015-04-30,44.905998
2015-05-01,45.164001
2015-05-04,45.318001
2015-05-05,46.433997999999995
2015-05-06,45.452
2015-05-07,46.618
2015-05-08,47.647999
2015-05-11,48.0
2015-05-12,47.987999
2015-05-13,48.015999
2015-05-14,48.102001
2015-05-15,47.754002
2015-05-18,47.535999
2015-05-19,47.57
2015-05-20,47.152
2015-05-21,47.07
2015-05-22,47.374001
2015-05-26,46.736
2015-05-27,46.936001
2015-05-28,47.287997999999995
2015-05-29,47.355999
2015-06-01,47.108002
2015-06-02,47.18
2015-06-03,46.848
2015-06-04,47.056
2015-06-05,47.310001
2015-06-08,47.113997999999995
2015-06-09,47.375999
2015-06-10,48.094002
2015-06-11,48.400002
2015-06-12,47.709998999999996
2015-06-15,47.462002000000005
2015-06-16,46.880001
2015-06-17,46.862
2015-06-18,46.75
2015-06-19,45.875999
2015-06-22,46.178001
2015-06-23,45.972
2015-06-24,45.612
2015-06-25,45.546001000000004
2015-06-26,45.231998
2015-06-29,44.458
2015-06-30,44.722
2015-07-01,45.147999
2015-07-02,45.408001
2015-07-06,44.874001
2015-07-07,45.445999
2015-07-08,44.372002
2015-07-09,44.886002000000005
2015-07-10,45.894001
2015-07-13,45.799999
2015-07-14,45.598
2015-07-15,45.784
2015-07-16,46.464001
2015-07-17,46.344002
2015-07-20,46.301998
2015-07-21,46.34
2015-07-22,46.658001
2015-07-23,45.967999
2015-07-24,45.801998
2015-07-27,45.299999
2015-07-28,45.27
2015-07-29,45.542
2015-07-30,45.810001
2015-07-31,45.608002
2015-08-03,45.976002
2015-08-04,46.130001
2015-08-05,47.507999
2015-08-06,47.400002
2015-08-07,47.450001
2015-08-10,48.082001
2015-08-11,47.380001
2015-08-12,47.236
2015-08-13,47.542
2015-08-14,48.130001
2015-08-17,48.200001
2015-08-18,48.810001
2015-08-19,48.796001000000004
2015-08-20,48.858002
2015-08-21,47.341999
2015-08-24,44.986
2015-08-25,44.504002
2015-08-26,45.868
2015-08-27,46.394001
2015-08-28,46.481998
2015-08-31,45.681999
2015-09-01,44.903999
2015-09-02,45.301998
2015-09-03,45.782001
2015-09-04,45.358002
2015-09-08,46.902
2015-09-09,46.237999
2015-09-10,47.028
2015-09-11,47.245998
2015-09-14,46.709998999999996
2015-09-15,46.700001
2015-09-16,46.688
2015-09-17,46.040001000000004
2015-09-18,45.652
2015-09-21,46.330002
2015-09-22,45.292
2015-09-23,45.854
2015-09-24,45.338001
2015-09-25,47.0
2015-09-28,45.596001
2015-09-29,45.557999
2015-09-30,46.998001
2015-10-01,46.708
2015-10-02,46.296001000000004
2015-10-05,47.391998
2015-10-06,47.256001
2015-10-07,46.757999
2015-10-08,46.832001
2015-10-09,45.779999
2015-10-12,46.68
2015-10-13,46.231998
2015-10-14,45.869999
2015-10-15,47.243999
2015-10-16,47.577999
2015-10-19,48.054001
2015-10-20,48.327999
2015-10-21,47.375999
2015-10-22,49.147999
2015-10-23,49.759997999999996
2015-10-26,49.478001
2015-10-27,51.141998
2015-10-28,51.534
2015-10-29,52.368
2015-10-30,50.48
2015-11-02,52.27
2015-11-03,52.099998
2015-11-04,52.049999
2015-11-05,52.299999
2015-11-06,52.464001
2015-11-09,52.259997999999996
2015-11-10,52.737999
2015-11-11,52.796001000000004
2015-11-12,52.015999
2015-11-13,51.694
2015-11-16,52.419998
2015-11-17,52.383998999999996
2015-11-18,52.720001
2015-11-19,52.585999
2015-11-20,52.703998999999996
2015-11-23,52.66
2015-11-24,51.830002
2015-11-25,51.902
2015-11-27,52.046001000000004
2015-11-30,51.967999
2015-12-01,52.189999
2015-12-02,51.810001
2015-12-03,50.768002
2015-12-04,52.827999
2015-12-07,52.734001
2015-12-08,52.236
2015-12-09,50.456001
2015-12-10,50.492001
2015-12-11,48.790001000000004
2015-12-14,49.116001000000004
2015-12-15,50.0
2015-12-16,49.543999
2015-12-17,49.674
2015-12-18,48.916
2015-12-21,49.487999
2015-12-22,50.018002
2015-12-23,50.200001
2015-12-24,50.383998999999996
2015-12-28,50.882
2015-12-29,51.548
2015-12-30,51.386002000000005
2015-12-31,51.251999
2016-01-04,50.278
2016-01-05,51.515999
2016-01-06,51.056
2016-01-07,50.834
2016-01-08,50.054001
2016-01-11,50.528
2016-01-12,50.773998
2016-01-13,49.324001
2016-01-14,50.014
2016-01-15,49.09
2016-01-19,49.806
2016-01-20,48.566002000000005
2016-01-21,48.416
2016-01-22,50.256001
2016-01-25,49.754002
2016-01-26,50.327999
2016-01-27,50.556
2016-01-28,50.908001
2016-01-29,52.759997999999996
2016-02-01,53.388
2016-02-02,52.897999
2016-02-03,52.616001000000004
2016-02-04,49.217999
2016-02-05,47.237999
2016-02-08,47.796001000000004
2016-02-09,48.560001
2016-02-10,47.292
2016-02-11,46.638
2016-02-12,47.256001
2016-02-16,47.577999
2016-02-17,49.278
2016-02-18,48.790001000000004
2016-02-19,49.613997999999995
2016-02-22,49.341999
2016-02-23,48.327999
2016-02-24,48.866001000000004
2016-02-25,49.006001
2016-02-26,47.987999
2016-02-29,47.692001
2016-03-01,46.416
2016-03-02,46.391998
2016-03-03,47.388
2016-03-04,47.799999
2016-03-07,46.855999
2016-03-08,46.605999
2016-03-09,45.993999
2016-03-10,46.422001
2016-03-11,47.198002
2016-03-14,47.273998
2016-03-15,47.310001
2016-03-16,46.630001
2016-03-17,47.222
2016-03-18,47.5
2016-03-21,47.419998
2016-03-22,47.037997999999995
2016-03-23,47.310001
2016-03-24,46.869999
2016-03-28,47.0
2016-03-29,46.936001
2016-03-30,46.641998
2016-03-31,47.028
2016-04-01,47.139998999999996
2016-04-04,47.299999
2016-04-05,47.442001
2016-04-06,47.574001
2016-04-07,46.902
2016-04-08,46.703998999999996
2016-04-11,46.495998
2016-04-12,46.599998
2016-04-13,47.501999
2016-04-14,47.355999
2016-04-15,47.700001
2016-04-18,47.886002000000005
2016-04-19,48.419998
2016-04-20,48.52
2016-04-21,48.032001
2016-04-22,48.23
2016-04-25,48.082001
2016-04-26,48.875999
2016-04-27,48.698002
2016-04-28,48.172001
2016-04-29,48.006001
2016-05-02,48.936001
2016-05-03,48.195999
2016-05-04,51.698002
2016-05-05,50.804001
2016-05-06,51.632
2016-05-09,52.099998
2016-05-10,52.203998999999996
2016-05-11,51.709998999999996
2016-05-12,52.428001
2016-05-13,51.998001
2016-05-16,52.321999
2016-05-17,51.515999
2016-05-18,52.292
2016-05-19,52.125999
2016-05-20,52.598
2016-05-23,52.796001000000004
2016-05-24,54.138
2016-05-25,54.0
2016-05-26,53.599998
2016-05-27,54.042
2016-05-31,54.223999
2016-06-01,53.816002000000005
2016-06-02,53.448002
2016-06-03,53.102001
2016-06-06,52.900002
2016-06-07,53.057999
2016-06-08,52.964001
2016-06-09,52.504002
2016-06-10,52.257999
2016-06-13,52.112
2016-06-14,51.604
2016-06-15,51.306
2016-06-16,51.312
2016-06-17,50.731998
2016-06-20,50.439999
2016-06-21,50.192001
2016-06-22,50.400002
2016-06-23,51.209998999999996
2016-06-24,49.279999
2016-06-27,48.442001
2016-06-28,49.666
2016-06-29,50.551998
2016-06-30,51.192001
2016-07-01,50.548
2016-07-05,50.973999
2016-07-06,50.976002
2016-07-07,50.792
2016-07-08,51.377998
2016-07-11,51.588001
2016-07-12,52.096001
2016-07-13,51.916
2016-07-14,52.507999
2016-07-15,52.610001000000004
2016-07-18,52.582001
2016-07-19,52.834
2016-07-20,52.540001000000004
2016-07-21,52.487999
2016-07-22,52.633998999999996
2016-07-25,52.681999
2016-07-26,52.419998
2016-07-27,52.807999
2016-07-28,53.051998
2016-07-29,52.84
2016-08-01,52.925999
2016-08-02,52.785999
2016-08-03,55.604
2016-08-04,55.667999
2016-08-05,55.613997999999995
2016-08-08,55.360001000000004
2016-08-09,55.394001
2016-08-10,55.366001000000004
2016-08-11,55.720001
2016-08-12,55.728001
2016-08-15,56.004002
2016-08-16,55.622002
2016-08-17,56.304001
2016-08-18,56.271999
2016-08-19,56.066002000000005
2016-08-22,55.897999
2016-08-23,55.776001
2016-08-24,55.428001
2016-08-25,55.436001
2016-08-26,55.535999
2016-08-29,55.712002000000005
2016-08-30,55.992001
2016-08-31,56.403999
2016-09-01,56.869999
2016-09-02,57.074001
2016-09-06,56.972
2016-09-07,56.73
2016-09-08,56.506001
2016-09-09,56.450001
2016-09-12,56.998001
2016-09-13,56.330002
2016-09-14,55.959998999999996
2016-09-15,56.344002
2016-09-16,56.299999
2016-09-19,56.450001
2016-09-20,56.042
2016-09-21,56.452
2016-09-22,56.144001
2016-09-23,55.222
2016-09-26,54.807999
2016-09-27,54.706001
2016-09-28,54.192001
2016-09-29,53.68
2016-09-30,53.872002
2016-10-03,53.534
2016-10-04,53.551998
2016-10-05,53.661999
2016-10-06,53.543999
2016-10-07,53.462002000000005
2016-10-10,53.68
2016-10-11,53.07
2016-10-12,53.466
2016-10-13,53.312
2016-10-14,54.257999
2016-10-17,53.178001
2016-10-18,53.529999
2016-10-19,53.411999
2016-10-20,53.006001
2016-10-21,53.265999
2016-10-24,53.307999
2016-10-25,53.388
2016-10-26,53.264
2016-10-27,53.222
2016-10-28,53.566002000000005
2016-10-31,54.077999
2016-11-01,52.610001000000004
2016-11-02,53.043999
2016-11-03,53.894001
2016-11-04,53.369999
2016-11-07,54.43
2016-11-08,54.619999
2016-11-09,57.34
2016-11-10,57.299999
2016-11-11,56.25
2016-11-14,55.59
2016-11-15,55.5
2016-11-16,54.450001
2016-11-17,54.900002
2016-11-18,54.82
2016-11-21,55.18
2016-11-22,54.41
2016-11-23,54.330002
2016-11-25,54.689999
2016-11-28,54.080002
2016-11-29,54.84
2016-11-30,55.400002
2016-12-01,56.349998
2016-12-02,56.650002
2016-12-05,57.790001000000004
2016-12-06,58.560001
2016-12-07,59.080002
2016-12-08,59.459998999999996
2016-12-09,59.66
2016-12-12,59.59
2016-12-13,59.41
2016-12-14,58.369999
2016-12-15,58.330002
2016-12-16,57.919998
2016-12-19,57.66
2016-12-20,58.07
2016-12-21,57.330002
2016-12-22,57.279999
2016-12-23,56.82
2016-12-27,57.279999
2016-12-28,56.650002
2016-12-29,56.490002000000004
2016-12-30,56.419998
2017-01-03,56.220001
2017-01-04,57.209998999999996
2017-01-05,56.970001
2017-01-06,57.34
2017-01-09,57.02
2017-01-10,56.77
2017-01-11,56.84
2017-01-12,56.720001
2017-01-13,56.830002
2017-01-17,56.459998999999996
2017-01-18,57.310001
2017-01-19,56.959998999999996
2017-01-20,57.400002
2017-01-23,56.84
2017-01-24,57.459998999999996
2017-01-25,57.959998999999996
2017-01-26,58.169998
2017-01-27,57.880001
2017-01-30,57.939999
2017-01-31,58.360001000000004
2017-02-01,58.349998
2017-02-02,58.389998999999996
2017-02-03,58.540001000000004
2017-02-06,58.509997999999996
2017-02-07,59.93
2017-02-08,57.040001000000004
2017-02-09,57.580002
2017-02-10,57.650002
2017-02-13,59.029999
2017-02-14,58.650002
2017-02-15,59.009997999999996
2017-02-16,58.650002
2017-02-17,58.400002
2017-02-21,57.959998999999996
2017-02-22,57.73
2017-02-23,58.110001000000004
2017-02-24,58.299999
2017-02-27,57.700001
2017-02-28,57.130001
2017-03-01,58.93
2017-03-02,58.52
2017-03-03,58.740002000000004
2017-03-06,59.02
2017-03-07,58.630001
2017-03-08,59.389998999999996
2017-03-09,60.060001
2017-03-10,60.259997999999996
2017-03-13,60.400002
2017-03-14,60.209998999999996
2017-03-15,60.400002
2017-03-16,61.549999
2017-03-17,61.400002
2017-03-20,61.0
2017-03-21,60.029999
2017-03-22,59.799999
2017-03-23,59.869999
2017-03-24,59.849998
2017-03-27,59.400002
2017-03-28,59.830002
2017-03-29,59.299999
2017-03-30,60.029999
2017-03-31,59.869999
2017-04-03,59.32
2017-04-04,59.41
2017-04-05,59.970001
2017-04-06,60.240002000000004
2017-04-07,60.779999
2017-04-10,60.400002
2017-04-11,60.290001000000004
2017-04-12,59.830002
2017-04-13,59.419998
2017-04-17,60.099998
2017-04-18,60.27
2017-04-19,59.950001
2017-04-20,60.630001
2017-04-21,60.41
2017-04-24,60.580002
2017-04-25,60.970001
2017-04-26,61.099998
2017-04-27,60.209998999999996
2017-04-28,60.200001
2017-05-01,60.400002
2017-05-02,60.619999
2017-05-03,60.330002
2017-05-04,60.869999
2017-05-05,60.459998999999996
2017-05-08,59.09
2017-05-09,58.91
2017-05-10,59.0
2017-05-11,59.07
2017-05-12,58.790001000000004
2017-05-15,59.290001000000004
2017-05-16,59.0
2017-05-17,58.07
2017-05-18,58.59
2017-05-19,59.32
2017-05-22,59.459998999999996
2017-05-23,59.869999
2017-05-24,59.939999
2017-05-25,60.439999
2017-05-26,60.349998
2017-05-30,60.16
2017-05-31,60.189999
2017-06-01,60.34
2017-06-02,60.32
2017-06-05,61.700001
2017-06-06,61.549999
2017-06-07,63.619999
2017-06-08,63.790001000000004
2017-06-09,63.970001
2017-06-12,64.43
2017-06-13,64.459999
2017-06-14,64.66999799999999
2017-06-15,64.610001
2017-06-16,64.57
2017-06-19,64.769997
2017-06-20,64.519997
2017-06-21,64.290001
2017-06-22,64.150002
2017-06-23,64.279999
2017-06-26,64.349998
2017-06-27,65.379997
2017-06-28,66.139999
2017-06-29,65.839996
2017-06-30,65.91999799999999
2017-07-03,66.68
2017-07-05,66.18
2017-07-06,65.970001
2017-07-07,65.91999799999999
2017-07-10,65.5
2017-07-11,65.41999799999999
2017-07-12,65.870003
2017-07-13,66.879997
2017-07-14,65.550003
2017-07-17,65.82
2017-07-18,65.720001
2017-07-19,65.720001
2017-07-20,65.839996
2017-07-21,66.58000200000001
2017-07-24,66.75
2017-07-25,66.379997
2017-07-26,66.339996
2017-07-27,66.129997
2017-07-28,66.370003
2017-07-31,66.709999
2017-08-01,67.279999
2017-08-02,67.019997
2017-08-03,65.150002
2017-08-04,64.82
2017-08-07,64.370003
2017-08-08,64.550003
2017-08-09,65.730003
2017-08-10,65.160004
2017-08-11,65.010002
2017-08-14,65.389999
2017-08-15,65.860001
2017-08-16,66.059998
2017-08-17,65.150002
2017-08-18,64.589996
2017-08-21,64.550003
2017-08-22,65.5
2017-08-23,65.019997
2017-08-24,64.699997
2017-08-25,65.410004
2017-08-28,65.300003
2017-08-29,64.82
2017-08-30,64.83000200000001
2017-08-31,64.66999799999999
2017-09-01,65.099998
2017-09-05,64.949997
2017-09-06,65.769997
2017-09-07,64.300003
2017-09-08,65.339996
2017-09-11,65.709999
2017-09-12,66.379997
2017-09-13,66.220001
2017-09-14,66.18
2017-09-15,65.379997
2017-09-18,65.650002
2017-09-19,66.32
2017-09-20,66.66999799999999
2017-09-21,66.83000200000001
2017-09-22,67.050003
2017-09-25,67.220001
2017-09-26,66.989998
2017-09-27,68.129997
2017-09-28,68.540001
2017-09-29,68.699997
2017-10-02,69.33000200000001
2017-10-03,69.879997
2017-10-04,70.459999
2017-10-05,70.959999
2017-10-06,69.029999
2017-10-09,69.459999
2017-10-10,69.68
2017-10-11,70.089996
2017-10-12,69.910004
2017-10-13,69.389999
2017-10-16,68.400002
2017-10-17,68.16999799999999
2017-10-18,68.199997
2017-10-19,66.849998
2017-10-20,66.120003
2017-10-23,65.690002
2017-10-24,65.239998
2017-10-25,65.910004
2017-10-26,65.610001
2017-10-27,65.480003
2017-10-30,65.260002
2017-10-31,66.099998
2017-11-01,66.220001
2017-11-02,68.66999799999999
2017-11-03,66.239998
2017-11-06,66.199997
2017-11-07,65.58000200000001
2017-11-08,65.989998
2017-11-09,66.199997
2017-11-10,66.269997
2017-11-13,67.08000200000001
2017-11-14,67.300003
2017-11-15,66.529999
2017-11-16,66.08000200000001
2017-11-17,66.589996
2017-11-20,68.08000200000001
2017-11-21,68.279999
2017-11-22,67.660004
2017-11-24,67.83000200000001
2017-11-27,68.099998
2017-11-28,69.349998
2017-11-29,69.800003
2017-11-30,71.449997
2017-12-01,72.07
2017-12-04,71.83000200000001
2017-12-05,70.949997
2017-12-06,70.739998
2017-12-07,70.389999
2017-12-08,70.93
2017-12-11,70.809998
2017-12-12,71.199997
2017-12-13,70.480003
2017-12-14,70.32
2017-12-15,70.489998
2017-12-18,71.209999
2017-12-19,71.07
2017-12-20,70.019997
2017-12-21,70.110001
2017-12-22,70.25
2017-12-26,70.040001
2017-12-27,70.269997
2017-12-28,70.519997
2017-12-29,70.559998
2018-01-02,69.849998
2018-01-03,70.910004
2018-01-04,72.25
2018-01-05,72.849998
2018-01-08,73.120003
2018-01-09,74.050003
2018-01-10,74.459999
2018-01-11,74.379997
2018-01-12,74.779999
2018-01-16,74.58000200000001
2018-01-17,74.800003
2018-01-18,75.269997
2018-01-19,75.599998
2018-01-22,75.83000200000001
2018-01-23,75.790001
2018-01-24,75.41999799999999
2018-01-25,74.940002
2018-01-26,75.57
2018-01-29,74.510002
2018-01-30,73.550003
2018-01-31,73.839996
2018-02-01,74.800003
2018-02-02,73.980003
2018-02-05,71.5
2018-02-06,72.269997
2018-02-07,70.720001
2018-02-08,67.0
2018-02-09,68.449997
2018-02-12,68.599998
2018-02-13,69.120003
2018-02-14,71.07
2018-02-15,72.550003
2018-02-16,71.730003
2018-02-20,72.860001
2018-02-21,72.860001
2018-02-22,71.550003
2018-02-23,72.480003
2018-02-26,73.540001
2018-02-27,73.43
2018-02-28,73.08000200000001
2018-03-01,72.059998
2018-03-02,72.540001
2018-03-05,72.68
2018-03-06,73.339996
2018-03-07,73.239998
2018-03-08,74.300003
2018-03-09,75.730003
2018-03-12,75.66999799999999
2018-03-13,75.059998
2018-03-14,74.309998
2018-03-15,74.260002
2018-03-16,74.529999
2018-03-19,74.059998
2018-03-20,74.410004
2018-03-21,74.019997
2018-03-22,71.730003
2018-03-23,70.32
2018-03-26,73.0
2018-03-27,71.800003
2018-03-28,71.449997
2018-03-29,72.519997
2018-04-02,71.099998
2018-04-03,72.650002
2018-04-04,72.389999
2018-04-05,72.529999
2018-04-06,70.620003
2018-04-09,70.889999
2018-04-10,72.470001
2018-04-11,71.389999
2018-04-12,72.459999
2018-04-13,72.540001
2018-04-16,73.18
2018-04-17,73.43
2018-04-18,74.32
2018-04-19,74.620003
2018-04-20,74.370003
2018-04-23,73.91999799999999
2018-04-24,73.029999
2018-04-25,73.209999
2018-04-26,72.959999
2018-04-27,72.720001
2018-04-30,72.459999
2018-05-01,72.339996
2018-05-02,72.379997
2018-05-03,70.139999
2018-05-04,70.25
2018-05-07,70.57
2018-05-08,70.07
2018-05-09,71.870003
2018-05-10,71.379997
2018-05-11,71.41999799999999
2018-05-14,71.720001
2018-05-15,71.900002
2018-05-16,72.269997
2018-05-17,72.400002
2018-05-18,71.550003
2018-05-21,72.360001
2018-05-22,71.75
2018-05-23,71.269997
2018-05-24,71.269997
2018-05-25,70.860001
2018-05-29,69.82
2018-05-30,71.660004
2018-05-31,70.889999
2018-06-01,72.110001
2018-06-04,72.510002
2018-06-05,73.779999
2018-06-06,75.980003
2018-06-07,75.489998
2018-06-08,75.660004
2018-06-11,75.33000200000001
2018-06-12,75.440002
2018-06-13,74.870003
2018-06-14,74.519997
2018-06-15,74.360001
2018-06-18,74.410004
2018-06-19,74.269997
2018-06-20,74.610001
2018-06-21,74.93
2018-06-22,74.800003
2018-06-25,74.300003
2018-06-26,74.57
2018-06-27,73.529999
2018-06-28,73.839996
2018-06-29,73.550003
2018-07-02,73.730003
2018-07-03,72.589996
2018-07-05,72.699997
2018-07-06,73.099998
2018-07-09,74.58000200000001
2018-07-10,74.440002
2018-07-11,74.639999
2018-07-12,74.760002
2018-07-13,74.699997
2018-07-16,75.190002
2018-07-17,75.610001
2018-07-18,76.769997
2018-07-19,75.760002
2018-07-20,75.809998
2018-07-23,76.589996
2018-07-24,76.440002
2018-07-25,76.790001
2018-07-26,77.050003
2018-07-27,76.300003
2018-07-30,74.290001
2018-07-31,73.910004
2018-08-01,73.66999799999999
2018-08-02,72.889999
2018-08-03,72.809998
2018-08-06,72.58000200000001
2018-08-07,73.720001
2018-08-08,73.220001
2018-08-09,73.230003
2018-08-10,73.269997
2018-08-13,72.970001
2018-08-14,73.5
2018-08-15,73.129997
2018-08-16,73.279999
2018-08-17,74.050003
2018-08-20,74.139999
2018-08-21,73.139999
2018-08-22,73.400002
2018-08-23,73.0
2018-08-24,73.190002
2018-08-27,74.139999
2018-08-28,74.650002
2018-08-29,75.650002
2018-08-30,75.75
2018-08-31,76.230003
2018-09-04,77.339996
2018-09-05,76.709999
2018-09-06,77.379997
2018-09-07,77.839996
2018-09-10,78.0
2018-09-11,78.110001
2018-09-12,76.33000200000001
2018-09-13,77.360001
2018-09-14,77.970001
2018-09-17,77.519997
2018-09-18,78.18
2018-09-19,77.58000200000001
2018-09-20,77.68
2018-09-21,77.82
2018-09-24,77.629997
2018-09-25,76.370003
2018-09-26,75.18
2018-09-27,74.989998
2018-09-28,74.889999
2018-10-01,75.25
2018-10-02,74.860001
2018-10-03,74.860001
2018-10-04,75.910004
2018-10-05,76.019997
2018-10-08,75.379997
2018-10-09,76.040001
2018-10-10,74.129997
2018-10-11,72.489998
2018-10-12,73.300003
2018-10-15,72.68
2018-10-16,74.93
2018-10-17,73.57
2018-10-18,73.529999
2018-10-19,74.290001
2018-10-22,73.809998
2018-10-23,74.349998
2018-10-24,73.82
2018-10-25,74.120003
2018-10-26,73.739998
2018-10-29,72.870003
2018-10-30,73.099998
2018-10-31,77.040001
2018-11-01,75.860001
2018-11-02,76.910004
2018-11-05,78.220001
2018-11-06,78.099998
2018-11-07,78.550003
2018-11-08,79.949997
2018-11-09,79.08000200000001
2018-11-12,77.900002
2018-11-13,78.910004
2018-11-14,78.800003
2018-11-15,80.190002
2018-11-16,81.220001
2018-11-19,81.389999
2018-11-20,79.91999799999999
2018-11-21,79.33000200000001
2018-11-23,78.91999799999999
2018-11-26,80.370003
2018-11-27,81.370003
2018-11-28,81.660004
2018-11-29,81.089996
2018-11-30,81.720001
2018-12-03,81.129997
2018-12-04,79.120003
2018-12-06,79.260002
2018-12-07,78.550003
2018-12-10,78.93
2018-12-11,78.089996
2018-12-12,78.0
2018-12-13,77.589996
2018-12-14,77.099998
2018-12-17,76.379997
2018-12-18,75.010002
2018-12-19,75.08000200000001
2018-12-20,73.589996
2018-12-21,72.82
2018-12-24,70.68
2018-12-26,73.25
2018-12-27,74.25
2018-12-28,74.449997
2018-12-31,75.33000200000001
2019-01-02,75.33000200000001
2019-01-03,73.980003
2019-01-04,75.66999799999999
2019-01-07,73.379997
2019-01-08,72.150002
2019-01-09,72.440002
2019-01-10,72.779999
2019-01-11,73.099998
2019-01-14,72.699997
2019-01-15,73.510002
2019-01-16,74.510002
2019-01-17,74.849998
2019-01-18,75.629997
2019-01-22,75.870003
2019-01-23,76.059998
2019-01-24,75.209999
2019-01-25,75.760002
2019-01-28,75.709999
2019-01-29,75.349998
2019-01-30,76.220001
2019-01-31,76.760002
2019-02-01,77.519997
2019-02-04,77.099998
2019-02-05,77.309998
2019-02-06,77.389999
2019-02-07,75.550003
2019-02-08,76.160004
2019-02-11,75.519997
2019-02-12,76.129997
2019-02-13,76.68
2019-02-14,75.949997
2019-02-15,75.5
2019-02-19,74.860001
2019-02-20,74.480003
2019-02-21,74.870003
2019-02-22,75.18
2019-02-25,75.339996
2019-02-26,75.300003
2019-02-27,76.209999
2019-02-28,77.150002
2019-03-01,77.190002
2019-03-04,76.18
2019-03-05,75.379997
2019-03-06,74.889999
2019-03-07,73.650002
2019-03-08,72.5
2019-03-11,72.550003
2019-03-12,73.120003
2019-03-13,74.050003
2019-03-14,73.889999
2019-03-15,74.629997
2019-03-18,74.610001
2019-03-19,74.25
2019-03-20,73.199997
2019-03-21,73.389999
2019-03-22,72.760002
2019-03-25,73.779999
2019-03-26,73.989998
2019-03-27,73.860001
2019-03-28,74.769997
2019-03-29,76.139999
2019-04-01,77.0
2019-04-02,77.370003
2019-04-03,77.41999799999999
2019-04-04,77.260002
2019-04-05,77.260002
2019-04-08,77.0
2019-04-09,76.970001
2019-04-10,76.849998
2019-04-11,77.059998
2019-04-12,77.279999
2019-04-15,78.639999
2019-04-16,79.440002
2019-04-17,80.160004
2019-04-18,79.860001
2019-04-22,80.5
2019-04-23,80.529999
2019-04-24,80.470001
2019-04-25,80.82
2019-04-26,81.190002
2019-04-29,81.690002
2019-04-30,81.349998
2019-05-01,80.66999799999999
2019-05-02,79.720001
2019-05-03,79.690002
2019-05-06,80.949997
2019-05-07,80.019997
2019-05-08,80.410004
2019-05-09,80.800003
2019-05-10,81.360001
2019-05-13,80.519997
2019-05-14,81.309998
2019-05-15,80.610001
2019-05-16,81.339996
2019-05-17,81.220001
2019-05-20,81.099998
2019-05-21,81.809998
2019-05-22,81.120003
2019-05-23,81.25
2019-05-24,81.83000200000001
2019-05-28,82.07
2019-05-29,82.050003
2019-05-30,82.610001
2019-05-31,82.209999
2019-06-03,82.519997
2019-06-04,83.809998
2019-06-05,84.949997
2019-06-06,85.190002
2019-06-07,85.379997
2019-06-10,86.08000200000001
2019-06-11,84.940002
2019-06-12,85.480003
2019-06-13,84.57
2019-06-14,84.93
2019-06-17,84.040001
2019-06-18,84.690002
2019-06-19,85.480003
2019-06-20,86.43
2019-06-21,86.769997
2019-06-24,86.599998
2019-06-25,86.529999
2019-06-26,84.519997
2019-06-27,85.510002
2019-06-28,85.940002
2019-07-01,86.160004
2019-07-02,87.379997
2019-07-03,88.589996
2019-07-05,89.519997
2019-07-08,89.410004
2019-07-09,89.599998
2019-07-10,90.290001
2019-07-11,91.730003
2019-07-12,91.550003
2019-07-15,91.889999
2019-07-16,91.769997
2019-07-17,90.91999799999999
2019-07-18,91.540001
2019-07-19,90.769997
2019-07-22,90.709999
2019-07-23,90.900002
2019-07-24,89.25
2019-07-25,89.589996
2019-07-26,89.589996
2019-07-29,88.18
2019-07-30,87.870003
2019-07-31,87.860001
2019-08-01,89.199997
2019-08-02,90.41999799999999
2019-08-05,88.41999799999999
2019-08-06,90.57
2019-08-07,90.849998
2019-08-08,91.910004
2019-08-09,92.879997
2019-08-12,90.589996
2019-08-13,92.010002
2019-08-14,89.269997
2019-08-15,90.5
2019-08-16,91.66999799999999
2019-08-19,92.849998
2019-08-20,92.029999
2019-08-21,92.720001
2019-08-22,92.519997
2019-08-23,91.440002
2019-08-26,92.510002
2019-08-27,93.120003
2019-08-28,93.269997
2019-08-29,92.779999
2019-08-30,93.480003
2019-09-03,93.769997
2019-09-04,94.260002
2019-09-05,94.730003
2019-09-06,94.889999
2019-09-09,92.18
2019-09-10,90.120003
2019-09-11,89.059998
2019-09-12,90.300003
2019-09-13,90.83000200000001
2019-09-16,91.879997
2019-09-17,93.25
2019-09-18,93.33000200000001
2019-09-19,93.529999
2019-09-20,92.33000200000001
2019-09-23,92.5
2019-09-24,92.900002
2019-09-25,93.379997
2019-09-26,94.16999799999999
2019-09-27,92.400002
2019-09-30,92.269997
2019-10-01,92.33000200000001
2019-10-02,90.43
2019-10-03,91.349998
2019-10-04,94.0
2019-10-07,94.360001
2019-10-08,92.940002
2019-10-09,94.129997
2019-10-10,94.739998
2019-10-11,93.940002
2019-10-14,93.5
2019-10-15,93.300003
2019-10-16,93.599998
2019-10-17,94.279999
2019-10-18,94.400002
2019-10-21,93.33000200000001
2019-10-22,91.870003
2019-10-23,92.93
2019-10-24,92.910004
2019-10-25,91.959999
