Date,LHX
1992-12-22,8.0308
1992-12-23,8.001275
1992-12-24,7.942225
1992-12-28,7.9127
1992-12-29,7.824125
1992-12-30,7.942225
1992-12-31,7.9127
1993-01-04,8.001275
1993-01-05,8.178425
1993-01-06,8.237475
1993-01-07,8.3851
1993-01-08,8.5032
1993-01-11,8.591775
1993-01-12,8.591775
1993-01-13,8.591775
1993-01-14,8.68035
1993-01-15,8.6213
1993-01-18,8.68035
1993-01-19,8.7394
1993-01-20,8.5032
1993-01-21,8.267
1993-01-22,8.32605
1993-01-25,8.473675
1993-01-26,8.5032
1993-01-27,8.32605
1993-01-28,8.32605
1993-01-29,8.32605
1993-02-01,8.267
1993-02-02,8.20795
1993-02-03,8.355575
1993-02-04,8.355575
1993-02-05,8.355575
1993-02-08,8.178425
1993-02-09,8.178425
1993-02-10,8.20795
1993-02-11,8.44415
1993-02-12,8.44415
1993-02-16,8.237475
1993-02-17,8.1489
1993-02-18,8.355575
1993-02-19,8.473675
1993-02-22,8.32605
1993-02-23,8.267
1993-02-24,8.44415
1993-02-25,8.591775
1993-02-26,8.6213
1993-03-01,8.650825
1993-03-02,8.68035
1993-03-03,8.5032
1993-03-04,8.44415
1993-03-05,8.473675
1993-03-08,8.414625
1993-03-09,8.44415
1993-03-10,8.56225
1993-03-11,8.5032
1993-03-12,8.267
1993-03-15,8.355575
1993-03-16,8.414625
1993-03-17,8.5032
1993-03-18,8.532725
1993-03-19,8.7394
1993-03-22,8.8575
1993-03-23,8.79845
1993-03-24,8.827975
1993-03-25,8.91655
1993-03-26,8.9756
1993-03-29,9.03465
1993-03-30,9.005125
1993-03-31,8.91655
1993-04-01,8.91655
1993-04-02,8.709875
1993-04-05,8.650825
1993-04-06,8.7394
1993-04-07,8.79845
1993-04-08,8.8575
1993-04-12,8.946075
1993-04-13,8.9756
1993-04-14,8.887025
1993-04-15,8.7394
1993-04-16,8.9756
1993-04-19,8.8575
1993-04-20,8.946075
1993-04-21,8.887025
1993-04-22,8.7394
1993-04-23,8.768925
1993-04-26,8.8575
1993-04-27,8.7394
1993-04-28,8.591775
1993-04-29,8.6213
1993-04-30,8.709875
1993-05-03,8.827975
1993-05-04,8.946075
1993-05-05,9.03465
1993-05-06,9.03465
1993-05-07,8.8575
1993-05-10,8.827975
1993-05-11,8.7394
1993-05-12,8.6213
1993-05-13,8.3851
1993-05-14,8.3851
1993-05-17,8.267
1993-05-18,8.20795
1993-05-19,8.355575
1993-05-20,8.3851
1993-05-21,8.296525
1993-05-24,8.44415
1993-05-25,8.473675
1993-05-26,8.56225
1993-05-27,8.5032
1993-05-28,8.414625
1993-06-01,8.6213
1993-06-02,8.650825
1993-06-03,8.887025
1993-06-04,8.79845
1993-06-07,8.79845
1993-06-08,8.8575
1993-06-09,8.8575
1993-06-10,8.79845
1993-06-11,8.887025
1993-06-14,8.91655
1993-06-15,9.064175
1993-06-16,9.005125
1993-06-17,9.03465
1993-06-18,8.91655
1993-06-21,8.8575
1993-06-22,8.8575
1993-06-23,8.768925
1993-06-24,8.68035
1993-06-25,8.9756
1993-06-28,9.2118
1993-06-29,9.15275
1993-06-30,9.15275
1993-07-01,9.03465
1993-07-02,9.03465
1993-07-06,9.005125
1993-07-07,8.887025
1993-07-08,8.887025
1993-07-09,9.005125
1993-07-12,9.064175
1993-07-13,9.03465
1993-07-14,9.005125
1993-07-15,9.064175
1993-07-16,9.005125
1993-07-19,9.03465
1993-07-20,9.064175
1993-07-21,9.064175
1993-07-22,8.9756
1993-07-23,9.005125
1993-07-26,9.064175
1993-07-27,9.064175
1993-07-28,9.005125
1993-07-29,9.0937
1993-07-30,9.0937
1993-08-02,9.241325
1993-08-03,10.127075
1993-08-04,9.97945
1993-08-05,10.008975
1993-08-06,9.97945
1993-08-09,10.0385
1993-08-10,10.068025
1993-08-11,10.1566
1993-08-12,10.1566
1993-08-13,10.2747
1993-08-16,10.21565
1993-08-17,10.127075
1993-08-18,10.1566
1993-08-19,10.186125
1993-08-20,10.09755
1993-08-23,9.97945
1993-08-24,10.008975
1993-08-25,9.86135
1993-08-26,9.654675
1993-08-27,9.6842
1993-08-30,9.62515
1993-08-31,9.6842
1993-09-01,9.536575
1993-09-02,9.536575
1993-09-03,9.595625
1993-09-07,9.62515
1993-09-08,9.595625
1993-09-09,9.536575
1993-09-10,9.5661
1993-09-13,9.5661
1993-09-14,9.448
1993-09-15,9.536575
1993-09-16,9.477525
1993-09-17,9.62515
1993-09-20,9.595625
1993-09-21,9.654675
1993-09-22,10.0385
1993-09-23,10.008975
1993-09-24,10.008975
1993-09-27,10.0385
1993-09-28,10.09755
1993-09-29,10.127075
1993-09-30,10.068025
1993-10-01,10.127075
1993-10-04,10.0385
1993-10-05,9.9204
1993-10-06,9.949925
1993-10-07,9.890875
1993-10-08,9.831825
1993-10-11,9.831825
1993-10-12,9.86135
1993-10-13,10.008975
1993-10-14,10.245175
1993-10-15,10.245175
1993-10-18,10.09755
1993-10-19,10.599475
1993-10-20,10.422325
1993-10-21,10.3928
1993-10-22,10.629
1993-10-25,10.56995
1993-10-26,10.56995
1993-10-27,10.717575
1993-10-28,10.776625
1993-10-29,10.92425
1993-11-01,11.1014
1993-11-02,11.071875
1993-11-03,10.80615
1993-11-04,10.629
1993-11-05,10.80615
1993-11-08,10.953775
1993-11-09,11.130925
1993-11-10,11.130925
1993-11-11,11.04235
1993-11-12,11.012825
1993-11-15,11.071875
1993-11-16,10.92425
1993-11-17,10.80615
1993-11-18,10.7471
1993-11-19,10.629
1993-11-22,10.56995
1993-11-23,10.68805
1993-11-24,10.56995
1993-11-26,10.599475
1993-11-29,10.33375
1993-11-30,10.540425
1993-12-01,10.7471
1993-12-02,10.80615
1993-12-03,11.012825
1993-12-06,10.894725
1993-12-07,11.04235
1993-12-08,10.80615
1993-12-09,10.80615
1993-12-10,10.8652
1993-12-13,10.835675
1993-12-14,10.629
1993-12-15,10.629
1993-12-16,10.68805
1993-12-17,10.7471
1993-12-20,10.68805
1993-12-21,10.7471
1993-12-22,10.629
1993-12-23,10.629
1993-12-27,10.599475
1993-12-28,10.599475
1993-12-29,10.629
1993-12-30,10.56995
1993-12-31,10.7471
1994-01-03,10.3928
1994-01-04,10.629
1994-01-05,10.658525
1994-01-06,10.599475
1994-01-07,10.68805
1994-01-10,10.68805
1994-01-11,10.629
1994-01-12,10.80615
1994-01-13,10.8652
1994-01-14,10.953775
1994-01-17,11.04235
1994-01-18,11.04235
1994-01-19,11.130925
1994-01-20,11.308075
1994-01-21,11.39665
1994-01-24,11.426175
1994-01-25,11.39665
1994-01-26,11.51475
1994-01-27,11.4557
1994-01-28,11.4557
1994-01-31,11.426175
1994-02-01,11.3376
1994-02-02,11.1014
1994-02-03,11.2195
1994-02-04,11.2195
1994-02-07,11.1014
1994-02-08,11.2195
1994-02-09,11.3376
1994-02-10,11.3376
1994-02-11,11.39665
1994-02-14,11.367125
1994-02-15,11.957625
1994-02-16,11.9281
1994-02-17,11.839525
1994-02-18,12.0462
1994-02-22,12.10525
1994-02-23,12.34145
1994-02-24,11.957625
1994-02-25,12.016675
1994-02-28,12.016675
1994-03-01,11.81
1994-03-02,11.75095
1994-03-03,11.98715
1994-03-04,11.9281
1994-03-07,11.898575
1994-03-08,11.75095
1994-03-09,11.721425
1994-03-10,11.63285
1994-03-11,11.6919
1994-03-14,11.81
1994-03-15,11.9281
1994-03-16,11.898575
1994-03-17,11.98715
1994-03-18,12.075725
1994-03-21,12.075725
1994-03-22,12.0462
1994-03-23,11.898575
1994-03-24,11.51475
1994-03-25,11.485225
1994-03-28,11.130925
1994-03-29,10.835675
1994-03-30,10.717575
1994-03-31,11.130925
1994-04-04,10.80615
1994-04-05,10.80615
1994-04-06,10.68805
1994-04-07,10.68805
1994-04-08,10.422325
1994-04-11,10.363275
1994-04-12,10.33375
1994-04-13,10.304225
1994-04-14,10.3928
1994-04-15,10.363275
1994-04-18,10.422325
1994-04-19,10.2747
1994-04-20,10.068025
1994-04-21,10.2747
1994-04-22,10.304225
1994-04-25,10.304225
1994-04-26,10.33375
1994-04-28,10.21565
1994-04-29,10.363275
1994-05-02,10.599475
1994-05-03,10.599475
1994-05-04,10.599475
1994-05-05,10.540425
1994-05-06,10.363275
1994-05-09,10.09755
1994-05-10,10.09755
1994-05-11,9.949925
1994-05-12,10.1566
1994-05-13,10.068025
1994-05-16,9.890875
1994-05-17,9.97945
1994-05-18,10.127075
1994-05-19,10.363275
1994-05-20,10.422325
1994-05-23,10.5109
1994-05-24,10.540425
1994-05-25,10.717575
1994-05-26,10.7471
1994-05-27,10.9833
1994-05-31,11.189975
1994-06-01,11.130925
1994-06-02,11.27855
1994-06-03,11.308075
1994-06-06,11.544275
1994-06-07,11.51475
1994-06-08,11.367125
1994-06-09,11.2195
1994-06-10,11.16045
1994-06-13,11.189975
1994-06-14,11.27855
1994-06-15,11.16045
1994-06-16,11.189975
1994-06-17,11.130925
1994-06-20,11.071875
1994-06-21,10.9833
1994-06-22,10.894725
1994-06-23,10.80615
1994-06-24,10.717575
1994-06-27,10.7471
1994-06-28,10.776625
1994-06-29,10.658525
1994-06-30,10.422325
1994-07-01,10.304225
1994-07-05,10.68805
1994-07-06,10.599475
1994-07-07,10.540425
1994-07-08,10.1566
1994-07-11,9.97945
1994-07-12,10.068025
1994-07-13,10.127075
1994-07-14,10.2747
1994-07-15,10.186125
1994-07-18,10.0385
1994-07-19,9.97945
1994-07-20,10.068025
1994-07-21,10.0385
1994-07-22,9.949925
1994-07-25,10.068025
1994-07-26,10.068025
1994-07-27,10.186125
1994-07-28,10.1566
1994-07-29,10.304225
1994-08-01,10.33375
1994-08-02,9.97945
1994-08-03,10.09755
1994-08-04,10.245175
1994-08-05,10.245175
1994-08-08,10.363275
1994-08-09,10.304225
1994-08-10,10.422325
1994-08-11,10.481375
1994-08-12,10.45185
1994-08-15,10.5109
1994-08-16,10.56995
1994-08-17,10.7471
1994-08-18,11.04235
1994-08-19,11.130925
1994-08-22,11.071875
1994-08-23,11.130925
1994-08-24,11.16045
1994-08-25,11.2195
1994-08-26,11.3376
1994-08-29,11.39665
1994-08-30,11.308075
1994-08-31,11.426175
1994-09-01,11.4557
1994-09-02,11.39665
1994-09-06,11.308075
1994-09-07,11.249025
1994-09-08,11.27855
1994-09-09,11.27855
1994-09-12,11.249025
1994-09-13,11.2195
1994-09-14,11.367125
1994-09-15,11.5738
1994-09-16,11.51475
1994-09-19,11.5738
1994-09-20,11.485225
1994-09-21,11.308075
1994-09-22,11.308075
1994-09-23,11.367125
1994-09-26,11.3376
1994-09-27,11.367125
1994-09-28,11.4557
1994-09-29,11.426175
1994-09-30,11.485225
1994-10-03,11.544275
1994-10-04,11.485225
1994-10-05,11.3376
1994-10-06,11.27855
1994-10-07,11.308075
1994-10-10,11.308075
1994-10-11,11.249025
1994-10-12,11.16045
1994-10-13,11.308075
1994-10-14,11.249025
1994-10-17,11.189975
1994-10-18,11.2195
1994-10-19,10.835675
1994-10-20,10.481375
1994-10-21,10.45185
1994-10-24,10.1566
1994-10-25,9.831825
1994-10-26,10.068025
1994-10-27,10.33375
1994-10-28,10.127075
1994-10-31,10.127075
1994-11-01,10.008975
1994-11-02,10.1566
1994-11-03,10.1566
1994-11-04,10.127075
1994-11-07,10.09755
1994-11-08,10.09755
1994-11-09,10.1566
1994-11-10,10.1566
1994-11-11,10.1566
1994-11-14,10.09755
1994-11-15,10.127075
1994-11-16,10.2747
1994-11-17,10.45185
1994-11-18,10.363275
1994-11-21,10.09755
1994-11-22,9.8023
1994-11-23,9.448
1994-11-25,9.536575
1994-11-28,9.5661
1994-11-29,9.654675
1994-11-30,9.6842
1994-12-01,9.418475
1994-12-02,9.3299
1994-12-05,9.3299
1994-12-06,9.3299
1994-12-07,9.3299
1994-12-08,9.2118
1994-12-09,9.182275
1994-12-12,9.15275
1994-12-13,8.9756
1994-12-14,9.3299
1994-12-15,9.38895
1994-12-16,9.536575
1994-12-19,9.418475
1994-12-20,9.3299
1994-12-21,9.477525
1994-12-22,9.477525
1994-12-23,9.477525
1994-12-27,9.62515
1994-12-28,9.654675
1994-12-29,9.831825
1994-12-30,10.0385
1995-01-03,9.890875
1995-01-04,9.86135
1995-01-05,9.86135
1995-01-06,9.890875
1995-01-09,9.831825
1995-01-10,9.86135
1995-01-11,9.9204
1995-01-12,10.068025
1995-01-13,10.186125
1995-01-16,10.1566
1995-01-17,10.186125
1995-01-18,10.1566
1995-01-19,10.245175
1995-01-20,10.068025
1995-01-23,9.86135
1995-01-24,9.654675
1995-01-25,9.595625
1995-01-26,9.8023
1995-01-27,9.86135
1995-01-30,9.713725
1995-01-31,9.74325
1995-02-01,9.831825
1995-02-02,10.09755
1995-02-03,10.127075
1995-02-06,10.245175
1995-02-07,10.363275
1995-02-08,10.363275
1995-02-09,10.363275
1995-02-10,10.481375
1995-02-13,10.56995
1995-02-14,10.56995
1995-02-15,10.629
1995-02-16,10.658525
1995-02-17,10.629
1995-02-21,10.7471
1995-02-22,10.717575
1995-02-23,10.658525
1995-02-24,10.599475
1995-02-27,10.599475
1995-02-28,10.629
1995-03-01,10.658525
1995-03-02,10.658525
1995-03-03,10.599475
1995-03-06,10.599475
1995-03-07,10.5109
1995-03-08,10.3928
1995-03-09,10.304225
1995-03-10,10.481375
1995-03-13,10.481375
1995-03-14,10.5109
1995-03-15,10.481375
1995-03-16,10.5109
1995-03-17,10.540425
1995-03-20,10.5109
1995-03-21,10.80615
1995-03-22,10.7471
1995-03-23,10.80615
1995-03-24,11.1014
1995-03-27,11.249025
1995-03-28,11.249025
1995-03-29,11.27855
1995-03-30,11.308075
1995-03-31,11.308075
1995-04-03,11.39665
1995-04-04,11.485225
1995-04-05,11.367125
1995-04-06,11.426175
1995-04-07,11.4557
1995-04-10,11.485225
1995-04-11,11.39665
1995-04-12,11.485225
1995-04-13,11.4557
1995-04-17,11.308075
1995-04-18,11.189975
1995-04-19,11.012825
1995-04-20,10.9833
1995-04-21,11.2195
1995-04-24,11.3376
1995-04-25,11.39665
1995-04-26,11.308075
1995-04-27,11.130925
1995-04-28,11.1014
1995-05-01,11.071875
1995-05-02,11.04235
1995-05-03,11.16045
1995-05-04,11.130925
1995-05-05,11.1014
1995-05-08,11.189975
1995-05-09,11.16045
1995-05-10,11.130925
1995-05-11,11.16045
1995-05-12,11.189975
1995-05-15,11.27855
1995-05-16,11.544275
1995-05-17,11.75095
1995-05-18,11.780475
1995-05-19,11.721425
1995-05-22,11.98715
1995-05-23,12.193825
1995-05-24,12.34145
1995-05-25,12.430025
1995-05-26,12.4005
1995-05-30,12.430025
1995-05-31,12.548125
1995-06-01,12.489075
1995-06-02,12.489075
1995-06-05,12.489075
1995-06-06,12.4005
1995-06-07,12.4005
1995-06-08,12.4005
1995-06-09,12.22335
1995-06-12,12.193825
1995-06-13,12.34145
1995-06-14,12.10525
1995-06-15,12.075725
1995-06-16,12.0462
1995-06-19,12.252875
1995-06-20,12.22335
1995-06-21,12.1643
1995-06-22,12.134775
1995-06-23,11.9281
1995-06-26,11.957625
1995-06-27,11.98715
1995-06-28,12.0462
1995-06-29,12.075725
1995-06-30,12.193825
1995-07-03,12.193825
1995-07-05,12.1643
1995-07-06,12.252875
1995-07-07,12.69575
1995-07-10,12.93195
1995-07-11,12.93195
1995-07-12,13.079575
1995-07-13,12.961475
1995-07-14,12.961475
1995-07-17,13.079575
1995-07-18,12.902425
1995-07-19,12.69575
1995-07-20,12.784325
1995-07-21,13.16815
1995-07-24,13.1091
1995-07-25,13.492925
1995-07-26,13.52245
1995-07-27,13.551975
1995-07-28,13.611025
1995-07-31,13.52245
1995-08-01,13.374825
1995-08-02,13.315775
1995-08-03,13.2272
1995-08-04,13.315775
1995-08-07,13.256725
1995-08-08,12.991
1995-08-09,13.079575
1995-08-10,13.28625
1995-08-11,13.3453
1995-08-14,13.492925
1995-08-15,13.5815
1995-08-16,13.788175
1995-08-17,13.6996
1995-08-18,13.52245
1995-08-21,13.551975
1995-08-22,13.670075
1995-08-23,13.847225
1995-08-24,13.847225
1995-08-25,13.847225
1995-08-28,13.64055
1995-08-29,13.492925
1995-08-30,13.5815
1995-08-31,13.611025
1995-09-01,13.6996
1995-09-05,13.8177
1995-09-06,14.024375
1995-09-07,14.319625
1995-09-08,14.378675
1995-09-11,14.46725
1995-09-12,14.34915
1995-09-13,14.172
1995-09-14,14.319625
1995-09-15,14.11295
1995-09-18,14.23105
1995-09-19,14.4082
1995-09-20,14.201525
1995-09-21,14.083425
1995-09-22,13.9358
1995-09-25,13.8177
1995-09-26,13.492925
1995-09-27,13.197675
1995-09-28,13.256725
1995-09-29,12.961475
1995-10-02,12.8729
1995-10-03,12.961475
1995-10-04,12.6367
1995-10-05,12.961475
1995-10-06,12.991
1995-10-09,12.57765
1995-10-10,12.666225
1995-10-11,12.902425
1995-10-12,13.16815
1995-10-13,13.05005
1995-10-16,12.961475
1995-10-17,13.16815
1995-10-18,13.433875
1995-10-19,13.492925
1995-10-20,13.729125
1995-10-23,13.8177
1995-10-24,13.847225
1995-10-25,13.4634
1995-10-26,13.52245
1995-10-27,13.551975
1995-10-30,13.8177
1995-10-31,13.729125
1995-11-01,13.75865
1995-11-02,13.788175
1995-11-03,14.23105
1995-11-06,14.172
1995-11-07,13.9358
1995-11-08,13.75865
1995-11-09,13.99485
1995-11-10,13.788175
1995-11-13,13.6996
1995-11-14,13.433875
1995-11-15,13.28625
1995-11-16,13.670075
1995-11-17,13.52245
1995-11-20,13.374825
1995-11-21,13.5815
1995-11-22,13.551975
1995-11-24,13.52245
1995-11-27,13.847225
1995-11-28,13.670075
1995-11-29,13.5815
1995-11-30,13.611025
1995-12-01,13.492925
1995-12-04,13.5815
1995-12-05,13.492925
1995-12-06,13.197675
1995-12-07,13.05005
1995-12-08,13.079575
1995-12-11,12.991
1995-12-12,13.05005
1995-12-13,13.020525
1995-12-14,12.93195
1995-12-15,12.784325
1995-12-18,12.5186
1995-12-19,12.5186
1995-12-20,12.548125
1995-12-21,12.5186
1995-12-22,12.7548
1995-12-26,12.7548
1995-12-27,12.902425
1995-12-28,12.8729
1995-12-29,12.902425
1996-01-02,12.93195
1996-01-03,12.81385
1996-01-04,12.843375
1996-01-05,12.725275
1996-01-08,12.69575
1996-01-09,12.252875
1996-01-10,12.1643
1996-01-11,12.22335
1996-01-12,11.98715
1996-01-15,11.86905
1996-01-16,11.81
1996-01-17,12.5186
1996-01-18,12.902425
1996-01-19,12.6367
1996-01-22,12.991
1996-01-23,13.40435
1996-01-24,13.8177
1996-01-25,13.75865
1996-01-26,13.965325
1996-01-29,14.172
1996-01-30,14.5263
1996-01-31,14.792025
1996-02-01,14.70345
1996-02-02,14.58535
1996-02-05,15.087275
1996-02-06,15.17585
1996-02-07,15.1168
1996-02-08,15.2349
1996-02-09,15.17585
1996-02-12,15.5892
1996-02-13,15.677775
1996-02-14,15.76635
1996-02-15,15.5892
1996-02-16,15.323475
1996-02-20,15.264425
1996-02-21,15.441575
1996-02-22,15.677775
1996-02-23,15.88445
1996-02-26,15.854925
1996-02-27,15.8254
1996-02-28,16.179701
1996-02-29,15.7073
1996-03-01,15.205375
1996-03-04,15.53015
1996-03-05,15.382525
1996-03-06,15.17585
1996-03-07,15.29395
1996-03-08,15.087275
1996-03-11,15.2349
1996-03-12,15.2349
1996-03-13,15.441575
1996-03-14,15.441575
1996-03-15,15.5892
1996-03-18,15.9435
1996-03-19,15.9435
1996-03-20,15.8254
1996-03-21,15.795875
1996-03-22,16.00255
1996-03-25,15.441575
1996-03-26,15.323475
1996-03-27,15.2349
1996-03-28,15.028225
1996-03-29,14.614875
1996-04-01,14.82155
1996-04-02,14.792025
1996-04-03,14.82155
1996-04-04,15.05775
1996-04-08,14.673925
1996-04-09,14.9987
1996-04-10,14.969175
1996-04-11,14.732975
1996-04-12,14.70345
1996-04-15,14.614875
1996-04-16,14.5263
1996-04-17,14.555825
1996-04-18,14.319625
1996-04-19,14.201525
1996-04-22,14.201525
1996-04-23,14.969175
1996-04-24,14.6444
1996-04-25,14.172
1996-04-26,14.34915
1996-04-29,14.5263
1996-04-30,14.58535
1996-05-01,14.82155
1996-05-02,14.7625
1996-05-03,14.851075
1996-05-06,14.9987
1996-05-07,14.792025
1996-05-08,14.910125
1996-05-09,14.93965
1996-05-10,15.205375
1996-05-13,15.64825
1996-05-14,15.7073
1996-05-15,15.76635
1996-05-16,15.677775
1996-05-17,15.76635
1996-05-20,15.736825
1996-05-21,15.618725
1996-05-22,15.7073
1996-05-23,15.64825
1996-05-24,15.41205
1996-05-28,15.323475
1996-05-29,15.087275
1996-05-30,15.382525
1996-05-31,15.264425
1996-06-03,15.146325
1996-06-04,15.028225
1996-06-05,15.05775
1996-06-06,14.93965
1996-06-07,15.2349
1996-06-10,15.205375
1996-06-11,14.82155
1996-06-12,14.58535
1996-06-13,14.34915
1996-06-14,14.319625
1996-06-17,14.142475
1996-06-18,13.965325
1996-06-19,13.906275
1996-06-20,13.9358
1996-06-21,14.11295
1996-06-24,14.23105
1996-06-25,14.319625
1996-06-26,13.87675
1996-06-27,14.024375
1996-06-28,14.4082
1996-07-01,14.378675
1996-07-02,14.437725
1996-07-03,14.34915
1996-07-05,14.083425
1996-07-08,14.0539
1996-07-09,13.9358
1996-07-10,13.551975
1996-07-11,13.05005
1996-07-12,12.991
1996-07-15,12.489075
1996-07-16,12.075725
1996-07-17,12.725275
1996-07-18,13.3453
1996-07-19,12.784325
1996-07-22,12.4005
1996-07-23,12.489075
1996-07-24,12.843375
1996-07-25,13.16815
1996-07-26,13.4634
1996-07-29,13.374825
1996-07-30,13.492925
1996-07-31,13.5815
1996-08-01,13.847225
1996-08-02,14.2901
1996-08-05,13.9358
1996-08-06,13.9358
1996-08-07,14.083425
1996-08-08,14.319625
1996-08-09,14.260575
1996-08-12,14.201525
1996-08-13,14.024375
1996-08-14,14.142475
1996-08-15,14.319625
1996-08-16,14.11295
1996-08-19,14.23105
1996-08-20,14.172
1996-08-21,14.260575
1996-08-22,14.437725
1996-08-23,14.496775
1996-08-26,14.496775
1996-08-27,14.34915
1996-08-28,14.496775
1996-08-29,14.5263
1996-08-30,14.5263
1996-09-03,14.46725
1996-09-04,14.34915
1996-09-05,14.2901
1996-09-06,14.378675
1996-09-09,14.496775
1996-09-10,14.34915
1996-09-11,14.319625
1996-09-12,14.201525
1996-09-13,14.201525
1996-09-16,14.58535
1996-09-17,14.792025
1996-09-18,14.792025
1996-09-19,15.17585
1996-09-20,15.382525
1996-09-23,15.382525
1996-09-24,15.41205
1996-09-25,15.41205
1996-09-26,15.41205
1996-09-27,15.441575
1996-09-30,15.382525
1996-10-01,15.323475
1996-10-02,15.028225
1996-10-03,14.732975
1996-10-04,14.792025
1996-10-07,15.05775
1996-10-08,14.9987
1996-10-09,15.05775
1996-10-10,15.1168
1996-10-11,15.29395
1996-10-14,15.382525
1996-10-15,15.4711
1996-10-16,15.17585
1996-10-17,15.087275
1996-10-18,14.969175
1996-10-21,15.05775
1996-10-22,14.969175
1996-10-23,14.8806
1996-10-24,14.673925
1996-10-25,14.7625
1996-10-28,14.910125
1996-10-29,14.7625
1996-10-30,14.792025
1996-10-31,14.792025
1996-11-01,14.792025
1996-11-04,14.851075
1996-11-05,15.17585
1996-11-06,15.146325
1996-11-07,15.323475
1996-11-08,15.2349
1996-11-11,15.382525
1996-11-12,15.559675
1996-11-13,15.53015
1996-11-14,15.677775
1996-11-15,15.677775
1996-11-18,15.88445
1996-11-19,16.091125
1996-11-20,16.032076
1996-11-21,16.0616
1996-11-22,15.9435
1996-11-25,16.120649
1996-11-26,16.120649
1996-11-27,16.268273999999998
1996-11-29,16.179701
1996-12-02,16.445425
1996-12-03,16.59305
1996-12-04,16.474951
1996-12-05,16.445425
1996-12-06,16.415899
1996-12-09,16.23875
1996-12-10,16.59305
1996-12-11,16.386375
1996-12-12,16.120649
1996-12-13,16.00255
1996-12-16,15.559675
1996-12-17,15.7073
1996-12-18,15.854925
1996-12-19,16.23875
1996-12-20,16.0616
1996-12-23,15.88445
1996-12-24,15.795875
1996-12-26,16.032076
1996-12-27,16.120649
1996-12-30,16.23875
1996-12-31,16.209225
1997-01-02,16.091125
1997-01-03,16.209225
1997-01-06,16.711149
1997-01-07,16.858774
1997-01-08,16.94735
1997-01-09,17.006399
1997-01-10,16.858774
1997-01-13,16.82925
1997-01-14,17.242599
1997-01-15,17.331175
1997-01-16,17.331175
1997-01-17,17.655951
1997-01-20,17.449274
1997-01-21,17.803576
1997-01-22,18.098825
1997-01-23,18.512175
1997-01-24,18.571224
1997-01-27,18.24645
1997-01-28,17.862625
1997-01-29,17.9512
1997-01-30,18.187401
1997-01-31,17.980724
1997-02-03,17.9512
1997-02-04,17.715
1997-02-05,17.4788
1997-02-06,17.567375
1997-02-07,18.0693
1997-02-10,17.892151000000002
1997-02-11,17.596901000000003
1997-02-12,17.892151000000002
1997-02-13,17.892151000000002
1997-02-14,17.77405
1997-02-18,17.833099
1997-02-19,17.626425
1997-02-20,17.744526
1997-02-21,17.567375
1997-02-24,17.626425
1997-02-25,17.715
1997-02-26,17.567375
1997-02-27,17.360701000000002
1997-02-28,17.41975
1997-03-03,17.4788
1997-03-04,17.626425
1997-03-05,17.921675
1997-03-06,17.77405
1997-03-07,18.039776
1997-03-10,18.187401
1997-03-11,18.482651
1997-03-12,18.453125
1997-03-13,18.187401
1997-03-14,18.453125
1997-03-17,18.394075
1997-03-18,18.3055
1997-03-19,17.9512
1997-03-20,18.335026
1997-03-21,18.24645
1997-03-24,18.216925
1997-03-25,18.36455
1997-03-26,18.630276000000002
1997-03-27,18.36455
1997-03-31,18.157875
1997-04-01,17.744526
1997-04-02,17.596901000000003
1997-04-03,17.626425
1997-04-04,18.423599
1997-04-07,19.279825
1997-04-08,19.575075
1997-04-09,19.693174
1997-04-10,19.338875
1997-04-11,18.984575
1997-04-14,19.338875
1997-04-15,19.42745
1997-04-16,18.925526
1997-04-17,19.1322
1997-04-18,19.014098999999998
1997-04-21,18.6598
1997-04-22,18.5417
1997-04-23,19.279825
1997-04-24,19.516026
1997-04-25,19.338875
1997-04-28,19.4865
1997-04-29,19.899851
1997-04-30,20.195101
1997-05-01,20.283673999999998
1997-05-02,20.756075
1997-05-05,20.9037
1997-05-06,20.84465
1997-05-07,20.490351
1997-05-08,20.726549
1997-05-09,21.110374
1997-05-12,21.051325
1997-05-13,20.6675
1997-05-14,20.460825
1997-05-15,20.815125
1997-05-16,20.460825
1997-05-19,20.25415
1997-05-20,20.431299
1997-05-21,20.519875
1997-05-22,20.5494
1997-05-23,20.60845
1997-05-27,21.1399
1997-05-28,21.051325
1997-05-29,20.9037
1997-05-30,20.933226
1997-06-02,20.933226
1997-06-03,20.756075
1997-06-04,20.60845
1997-06-05,20.60845
1997-06-06,20.815125
1997-06-09,21.051325
1997-06-10,21.346575
1997-06-11,21.700874
1997-06-12,21.4942
1997-06-13,21.405624
1997-06-16,21.464676
1997-06-17,21.553248999999997
1997-06-18,21.43515
1997-06-19,21.376101000000002
1997-06-20,21.376101000000002
1997-06-23,21.169424
1997-06-24,21.361338
1997-06-25,21.302288
1997-06-26,20.977512
1997-06-27,20.711788000000002
1997-06-30,19.840799
1997-07-01,19.516026
1997-07-02,19.840799
1997-07-03,19.899851
1997-07-07,19.693174
1997-07-08,19.9589
1997-07-09,20.003187
1997-07-10,20.283673999999998
1997-07-11,20.342726000000003
1997-07-14,20.652737
1997-07-15,20.637976000000002
1997-07-16,20.756075
1997-07-17,20.60845
1997-07-18,20.475588000000002
1997-07-21,20.091763
1997-07-22,20.136049
1997-07-23,20.726549
1997-07-24,20.3132
1997-07-25,20.047476
1997-07-28,20.047476
1997-07-29,20.150812
1997-07-30,20.37225
