Date,WAB
2005-03-30,10.355
2005-03-31,10.245
2005-04-01,10.32
2005-04-04,10.295
2005-04-05,10.49
2005-04-06,10.54
2005-04-07,10.745
2005-04-08,10.4
2005-04-11,10.335
2005-04-12,10.48
2005-04-13,10.1
2005-04-14,9.84
2005-04-15,9.625
2005-04-18,9.66
2005-04-19,9.865
2005-04-20,9.865
2005-04-21,10.0
2005-04-22,9.89
2005-04-25,10.21
2005-04-26,10.27
2005-04-27,10.36
2005-04-28,10.005
2005-04-29,10.0
2005-05-02,10.235
2005-05-03,10.155
2005-05-04,10.27
2005-05-05,10.04
2005-05-06,10.045
2005-05-09,9.97
2005-05-10,9.845
2005-05-11,9.915
2005-05-12,9.845
2005-05-13,9.395
2005-05-16,9.97
2005-05-17,9.975
2005-05-18,10.375
2005-05-19,10.275
2005-05-20,10.12
2005-05-23,10.3
2005-05-24,10.1
2005-05-25,10.005
2005-05-26,10.32
2005-05-27,10.19
2005-05-31,10.35
2005-06-01,10.36
2005-06-02,10.435
2005-06-03,10.42
2005-06-06,10.12
2005-06-07,10.28
2005-06-08,9.98
2005-06-09,10.25
2005-06-10,10.335
2005-06-13,10.375
2005-06-14,10.535
2005-06-15,10.45
2005-06-16,10.8
2005-06-17,10.905
2005-06-20,10.985
2005-06-21,11.1
2005-06-22,11.05
2005-06-23,10.81
2005-06-24,10.465
2005-06-27,10.44
2005-06-28,10.94
2005-06-29,10.95
2005-06-30,10.74
2005-07-01,10.595
2005-07-05,10.8
2005-07-06,10.675
2005-07-07,10.57
2005-07-08,10.915
2005-07-11,11.26
2005-07-12,10.9
2005-07-13,10.93
2005-07-14,11.1
2005-07-15,11.085
2005-07-18,10.88
2005-07-19,11.135
2005-07-20,11.39
2005-07-21,11.165
2005-07-22,11.45
2005-07-25,11.46
2005-07-26,11.45
2005-07-27,11.63
2005-07-28,12.195
2005-07-29,12.215
2005-08-01,12.24
2005-08-02,12.27
2005-08-03,12.31
2005-08-04,12.195
2005-08-05,12.1
2005-08-08,12.035
2005-08-09,12.275
2005-08-10,12.63
2005-08-11,12.665
2005-08-12,12.415
2005-08-15,12.55
2005-08-16,12.445
2005-08-17,12.315
2005-08-18,12.32
2005-08-19,12.87
2005-08-22,12.85
2005-08-23,12.665
2005-08-24,12.39
2005-08-25,12.49
2005-08-26,12.17
2005-08-29,12.695
2005-08-30,12.66
2005-08-31,13.0
2005-09-01,12.975
2005-09-02,13.125
2005-09-06,13.475
2005-09-07,13.5
2005-09-08,13.3
2005-09-09,13.29
2005-09-12,13.435
2005-09-13,13.305
2005-09-14,13.075
2005-09-15,13.05
2005-09-16,13.335
2005-09-19,13.125
2005-09-20,12.98
2005-09-21,12.98
2005-09-22,13.075
2005-09-23,13.1
2005-09-26,12.95
2005-09-27,12.955
2005-09-28,13.0
2005-09-29,13.24
2005-09-30,13.64
2005-10-03,13.805
2005-10-04,13.59
2005-10-05,13.01
2005-10-06,12.96
2005-10-07,13.085
2005-10-10,12.965
2005-10-11,13.46
2005-10-12,13.26
2005-10-13,13.16
2005-10-14,13.085
2005-10-17,13.245
2005-10-18,12.825
2005-10-19,13.05
2005-10-20,12.8
2005-10-21,12.715
2005-10-24,12.95
2005-10-25,13.75
2005-10-26,13.71
2005-10-27,13.28
2005-10-28,13.245
2005-10-31,13.6
2005-11-01,13.325
2005-11-02,13.445
2005-11-03,13.535
2005-11-04,13.355
2005-11-07,13.37
2005-11-08,13.305
2005-11-09,13.75
2005-11-10,14.03
2005-11-11,14.055
2005-11-14,13.91
2005-11-15,13.815
2005-11-16,13.25
2005-11-17,13.49
2005-11-18,13.625
2005-11-21,13.44
2005-11-22,12.86
2005-11-23,13.02
2005-11-25,13.105
2005-11-28,12.575
2005-11-29,12.665
2005-11-30,12.915
2005-12-01,13.35
2005-12-02,13.12
2005-12-05,13.005
2005-12-06,12.925
2005-12-07,12.75
2005-12-08,12.965
2005-12-09,12.85
2005-12-12,12.92
2005-12-13,13.205
2005-12-14,13.415
2005-12-15,13.42
2005-12-16,13.6
2005-12-19,13.25
2005-12-20,13.15
2005-12-21,13.45
2005-12-22,13.7
2005-12-23,13.77
2005-12-27,13.66
2005-12-28,13.835
2005-12-29,13.625
2005-12-30,13.45
2006-01-03,13.53
2006-01-04,13.825
2006-01-05,13.575
2006-01-06,13.685
2006-01-09,13.535
2006-01-10,13.655
2006-01-11,14.015
2006-01-12,14.16
2006-01-13,13.99
2006-01-17,14.07
2006-01-18,13.93
2006-01-19,14.1
2006-01-20,13.95
2006-01-23,14.105
2006-01-24,14.895
2006-01-25,15.0
2006-01-26,15.41
2006-01-27,15.775
2006-01-30,15.76
2006-01-31,15.785
2006-02-01,16.17
2006-02-02,16.0
2006-02-03,16.065001000000002
2006-02-06,16.0
2006-02-07,15.625
2006-02-08,15.5
2006-02-09,15.44
2006-02-10,15.29
2006-02-13,15.135
2006-02-14,15.71
2006-02-15,16.115
2006-02-16,16.285
2006-02-17,16.25
2006-02-21,16.889999
2006-02-22,16.5
2006-02-23,16.725
2006-02-24,16.67
2006-02-27,16.834999
2006-02-28,16.514999
2006-03-01,16.700001
2006-03-02,16.59
2006-03-03,16.639999
2006-03-06,16.344998999999998
2006-03-07,15.7
2006-03-08,15.075
2006-03-09,15.395
2006-03-10,15.69
2006-03-13,15.665
2006-03-14,15.715
2006-03-15,16.455
2006-03-16,16.440001000000002
2006-03-17,16.295
2006-03-20,16.389999
2006-03-21,15.905
2006-03-22,16.27
2006-03-23,16.165001
2006-03-24,16.125
2006-03-27,16.025
2006-03-28,16.264999
2006-03-29,16.4
2006-03-30,16.225
2006-03-31,16.299999
2006-04-03,16.725
2006-04-04,16.764999
2006-04-05,16.865
2006-04-06,16.82
2006-04-07,16.424999
2006-04-10,16.645
2006-04-11,16.5
2006-04-12,16.969998999999998
2006-04-13,17.549999
2006-04-17,17.684998999999998
2006-04-18,17.9
2006-04-19,18.9
2006-04-20,18.52
2006-04-21,18.93
2006-04-24,18.745001000000002
2006-04-25,19.65
2006-04-26,19.85
2006-04-27,18.77
2006-04-28,18.264999
2006-05-01,18.575001
2006-05-02,18.575001
2006-05-03,18.575001
2006-05-04,19.15
2006-05-05,19.084999
2006-05-08,18.905001000000002
2006-05-09,19.865
2006-05-10,19.725
2006-05-11,19.084999
2006-05-12,18.379998999999998
2006-05-15,18.34
2006-05-16,18.725
2006-05-17,18.135
2006-05-18,17.665001
2006-05-19,17.285
2006-05-22,17.16
2006-05-23,17.200001
2006-05-24,17.290001
2006-05-25,17.385
2006-05-26,17.75
2006-05-30,17.18
2006-05-31,17.485001
2006-06-01,17.684998999999998
2006-06-02,18.09
2006-06-05,17.365
2006-06-06,16.75
2006-06-07,16.549999
2006-06-08,16.385
2006-06-09,16.155001000000002
2006-06-12,15.61
2006-06-13,15.435
2006-06-14,16.035
2006-06-15,17.195
2006-06-16,16.969998999999998
2006-06-19,16.555
2006-06-20,16.754998999999998
2006-06-21,17.190001000000002
2006-06-22,17.23
2006-06-23,17.290001
2006-06-26,17.424999
2006-06-27,17.315001000000002
2006-06-28,17.33
2006-06-29,18.15
2006-06-30,18.700001
2006-07-03,18.615
2006-07-05,18.285
2006-07-06,18.275
2006-07-07,18.09
2006-07-10,18.139999
2006-07-11,18.34
2006-07-12,18.040001
2006-07-13,17.17
2006-07-14,16.875
2006-07-17,16.6
2006-07-18,16.705
2006-07-19,17.68
2006-07-20,16.370001000000002
2006-07-21,16.08
2006-07-24,16.225
2006-07-25,12.725
2006-07-26,12.63
2006-07-27,12.75
2006-07-28,13.085
2006-07-31,13.28
2006-08-01,12.975
2006-08-02,13.065
2006-08-03,13.115
2006-08-04,13.345
2006-08-07,13.325
2006-08-08,13.12
2006-08-09,12.77
2006-08-10,12.875
2006-08-11,12.66
2006-08-14,12.64
2006-08-15,13.14
2006-08-16,13.525
2006-08-17,13.6
2006-08-18,13.535
2006-08-21,13.305
2006-08-22,13.555
2006-08-23,13.425
2006-08-24,13.405
2006-08-25,13.35
2006-08-28,13.4
2006-08-29,13.64
2006-08-30,13.785
2006-08-31,14.105
2006-09-01,14.1
2006-09-05,14.3
2006-09-06,13.53
2006-09-07,13.47
2006-09-08,13.48
2006-09-11,13.25
2006-09-12,13.555
2006-09-13,14.03
2006-09-14,14.0
2006-09-15,14.005
2006-09-18,14.125
2006-09-19,13.89
2006-09-20,13.85
2006-09-21,13.645
2006-09-22,13.09
2006-09-25,13.1
2006-09-26,13.26
2006-09-27,13.5
2006-09-28,13.485
2006-09-29,13.565
2006-10-02,13.53
2006-10-03,13.58
2006-10-04,14.095
2006-10-05,14.63
2006-10-06,14.285
2006-10-09,14.7
2006-10-10,14.895
2006-10-11,14.645
2006-10-12,14.995
2006-10-13,14.97
2006-10-16,15.575
2006-10-17,15.275
2006-10-18,14.95
2006-10-19,15.32
2006-10-20,15.0
2006-10-23,14.95
2006-10-24,14.8
2006-10-25,16.525
2006-10-26,16.174999
2006-10-27,16.1
2006-10-30,16.049999
2006-10-31,15.695
2006-11-01,15.445
2006-11-02,15.36
2006-11-03,15.345
2006-11-06,15.62
2006-11-07,15.68
2006-11-08,15.75
2006-11-09,15.37
2006-11-10,15.405
2006-11-13,15.47
2006-11-14,15.725
2006-11-15,15.805
2006-11-16,15.885
2006-11-17,15.645
2006-11-20,15.565
2006-11-21,15.825
2006-11-22,16.110001
2006-11-24,16.155001000000002
2006-11-27,15.85
2006-11-28,16.084999
2006-11-29,16.315001000000002
2006-11-30,16.424999
2006-12-01,16.245001000000002
2006-12-04,16.6
2006-12-05,16.809998999999998
2006-12-06,16.775
2006-12-07,16.84
2006-12-08,16.59
2006-12-11,16.75
2006-12-12,15.885
2006-12-13,15.945
2006-12-14,16.440001000000002
2006-12-15,16.0
2006-12-18,15.9
2006-12-19,15.915
2006-12-20,15.52
2006-12-21,15.48
2006-12-22,15.135
2006-12-26,15.345
2006-12-27,15.48
2006-12-28,15.355
2006-12-29,15.19
2007-01-03,14.98
2007-01-04,14.715
2007-01-05,14.325
2007-01-08,14.485
2007-01-09,14.485
2007-01-10,14.6
2007-01-11,15.35
2007-01-12,15.58
2007-01-16,15.61
2007-01-17,15.81
2007-01-18,15.56
2007-01-19,15.695
2007-01-22,15.525
2007-01-23,16.18
2007-01-24,16.055
2007-01-25,15.85
2007-01-26,15.715
2007-01-29,15.625
2007-01-30,15.79
2007-01-31,16.01
2007-02-01,16.15
2007-02-02,16.360001
2007-02-05,16.110001
2007-02-06,16.235001
2007-02-07,16.25
2007-02-08,15.95
2007-02-09,15.67
2007-02-12,15.855
2007-02-13,16.245001000000002
2007-02-14,16.745001000000002
2007-02-15,16.76
2007-02-16,16.700001
2007-02-20,16.950001
2007-02-21,17.09
2007-02-22,17.195
2007-02-23,16.945
2007-02-26,16.645
2007-02-27,15.89
2007-02-28,16.07
2007-03-01,16.195
2007-03-02,15.615
2007-03-05,15.685
2007-03-06,15.435
2007-03-07,15.825
2007-03-08,16.125
2007-03-09,16.305
2007-03-12,16.315001000000002
2007-03-13,15.86
2007-03-14,16.225
2007-03-15,16.655001000000002
2007-03-16,16.540001
2007-03-19,16.625
2007-03-20,16.625
2007-03-21,17.014999
2007-03-22,17.030001000000002
2007-03-23,17.165001
2007-03-26,17.27
2007-03-27,17.055
2007-03-28,17.01
2007-03-29,17.205
2007-03-30,17.245001000000002
2007-04-02,17.389999
2007-04-03,17.495001000000002
2007-04-04,16.885
2007-04-05,16.934998999999998
2007-04-09,17.165001
2007-04-10,17.219998999999998
2007-04-11,16.959999
2007-04-12,17.465
2007-04-13,17.525
2007-04-16,17.995001000000002
2007-04-17,17.924999
2007-04-18,17.950001
2007-04-19,17.889999
2007-04-20,18.200001
2007-04-23,18.379998999999998
2007-04-24,18.275
2007-04-25,18.105
2007-04-26,19.395
2007-04-27,19.049999
2007-04-30,18.575001
2007-05-01,18.575001
2007-05-02,19.16
2007-05-03,19.125
2007-05-04,19.219998999999998
2007-05-07,19.110001
2007-05-08,19.1
2007-05-09,19.129998999999998
2007-05-10,18.65
2007-05-11,18.905001000000002
2007-05-14,19.01
2007-05-15,18.844998999999998
2007-05-16,19.004998999999998
2007-05-17,19.395
2007-05-18,19.094998999999998
2007-05-21,19.129998999999998
2007-05-22,19.225
2007-05-23,19.305
2007-05-24,19.379998999999998
2007-05-25,19.405001000000002
2007-05-29,19.195
2007-05-30,19.530001000000002
2007-05-31,19.58
2007-06-01,19.715
2007-06-04,19.605
2007-06-05,19.475
2007-06-06,19.09
2007-06-07,18.559998999999998
2007-06-08,18.85
2007-06-11,19.035
2007-06-12,18.885
2007-06-13,18.825001
2007-06-14,19.0
2007-06-15,19.110001
2007-06-18,18.985001
2007-06-19,19.055
2007-06-20,18.68
2007-06-21,18.98
2007-06-22,18.545
2007-06-25,18.360001
2007-06-26,18.059998999999998
2007-06-27,18.405001000000002
2007-06-28,18.285
2007-06-29,18.264999
2007-07-02,18.855
2007-07-03,18.924999
2007-07-05,18.83
2007-07-06,18.955
2007-07-09,19.025
2007-07-10,19.17
2007-07-11,19.1
2007-07-12,19.594998999999998
2007-07-13,19.629998999999998
2007-07-16,19.725
2007-07-17,20.135
2007-07-18,20.445
2007-07-19,20.65
2007-07-20,20.495001000000002
2007-07-23,20.25
2007-07-24,20.08
2007-07-25,20.225
2007-07-26,20.040001
2007-07-27,19.865
2007-07-30,20.280001000000002
2007-07-31,20.42
2007-08-01,20.215
2007-08-02,19.834999
2007-08-03,19.145
2007-08-06,19.495001000000002
2007-08-07,19.385
2007-08-08,19.33
2007-08-09,18.945
2007-08-10,19.99
2007-08-13,19.52
2007-08-14,18.84
2007-08-15,18.15
2007-08-16,18.674999
2007-08-17,19.385
2007-08-20,19.26
2007-08-21,19.0
2007-08-22,19.469998999999998
2007-08-23,19.17
2007-08-24,19.549999
2007-08-27,18.975
2007-08-28,18.379998999999998
2007-08-29,18.540001
2007-08-30,18.434998999999998
2007-08-31,18.735001
2007-09-04,18.75
2007-09-05,18.84
2007-09-06,18.785
2007-09-07,18.405001000000002
2007-09-10,17.73
2007-09-11,17.91
2007-09-12,17.790001
2007-09-13,17.885
2007-09-14,18.059998999999998
2007-09-17,17.51
2007-09-18,18.535
2007-09-19,18.934998999999998
2007-09-20,19.315001000000002
2007-09-21,19.415001
2007-09-24,18.885
2007-09-25,18.85
2007-09-26,18.965
2007-09-27,19.049999
2007-09-28,18.73
2007-10-01,19.355
2007-10-02,19.0
2007-10-03,18.950001
2007-10-04,18.959999
2007-10-05,19.530001000000002
2007-10-08,19.15
2007-10-09,19.254998999999998
2007-10-10,18.99
2007-10-11,18.745001000000002
2007-10-12,18.5
2007-10-15,18.545
2007-10-16,18.35
2007-10-17,18.139999
2007-10-18,18.285
2007-10-19,17.469998999999998
2007-10-22,17.695
2007-10-23,17.665001
2007-10-24,18.940001000000002
2007-10-25,18.5
2007-10-26,19.219998999999998
2007-10-29,19.139999
2007-10-30,18.799999
2007-10-31,18.764999
2007-11-01,17.75
2007-11-02,17.775
2007-11-05,17.67
2007-11-06,17.700001
2007-11-07,17.155001000000002
2007-11-08,17.49
2007-11-09,16.83
2007-11-12,16.575001
2007-11-13,17.674999
2007-11-14,17.620001000000002
2007-11-15,17.639999
2007-11-16,17.555
2007-11-19,17.139999
2007-11-20,16.98
2007-11-21,16.635
2007-11-23,16.825001
2007-11-26,16.360001
2007-11-27,16.395
2007-11-28,17.07
2007-11-29,17.014999
2007-11-30,16.969998999999998
2007-12-03,16.584999
2007-12-04,16.65
2007-12-05,17.075001
2007-12-06,17.735001
2007-12-07,17.75
2007-12-10,17.780001000000002
2007-12-11,17.059998999999998
2007-12-12,17.254998999999998
2007-12-13,17.610001
2007-12-14,17.344998999999998
2007-12-17,16.885
2007-12-18,17.09
2007-12-19,17.040001
2007-12-20,17.305
2007-12-21,17.785
2007-12-24,18.115
2007-12-26,17.725
2007-12-27,17.299999
2007-12-28,17.424999
2007-12-31,17.219998999999998
2008-01-02,16.795
2008-01-03,16.365
2008-01-04,15.755
2008-01-07,15.905
2008-01-08,15.02
2008-01-09,15.0
2008-01-10,15.145
2008-01-11,15.43
2008-01-14,15.67
2008-01-15,15.305
2008-01-16,15.565
2008-01-17,15.15
2008-01-18,15.425
2008-01-22,15.575
2008-01-23,16.290001
2008-01-24,16.08
2008-01-25,16.360001
2008-01-28,16.84
2008-01-29,16.934998999999998
2008-01-30,16.450001
2008-01-31,17.195
2008-02-01,17.360001
2008-02-04,17.115
2008-02-05,16.639999
2008-02-06,16.584999
2008-02-07,16.764999
2008-02-08,16.690001000000002
2008-02-11,16.695
2008-02-12,16.85
2008-02-13,17.5
2008-02-14,17.15
2008-02-15,17.0
2008-02-19,17.245001000000002
2008-02-20,17.709999
2008-02-21,17.51
2008-02-22,17.475
2008-02-25,18.17
2008-02-26,18.424999
2008-02-27,18.379998999999998
2008-02-28,17.799999
2008-02-29,17.305
2008-03-03,17.334999
2008-03-04,17.110001
2008-03-05,17.365
2008-03-06,16.855
2008-03-07,16.700001
2008-03-10,16.115
2008-03-11,17.299999
2008-03-12,17.055
2008-03-13,17.58
2008-03-14,17.215
2008-03-17,17.27
2008-03-18,18.389999
2008-03-19,17.74
2008-03-20,17.594998999999998
2008-03-24,18.16
2008-03-25,18.445
2008-03-26,18.115
2008-03-27,18.365
2008-03-28,18.35
2008-03-31,18.83
2008-04-01,19.525
2008-04-02,19.52
2008-04-03,19.334999
2008-04-04,19.280001000000002
2008-04-07,19.639999
2008-04-08,19.495001000000002
2008-04-09,18.67
2008-04-10,19.195
2008-04-11,18.495001000000002
2008-04-14,18.905001000000002
2008-04-15,19.365
2008-04-16,20.165001
2008-04-17,19.74
2008-04-18,20.485001
2008-04-21,20.514999
2008-04-22,20.094998999999998
2008-04-23,19.77
2008-04-24,20.924999
2008-04-25,20.924999
2008-04-28,21.334999
2008-04-29,21.290001
2008-04-30,21.440001000000002
2008-05-01,21.639999
2008-05-02,21.68
2008-05-05,21.805
2008-05-06,22.07
2008-05-07,21.860001
2008-05-08,22.219998999999998
2008-05-09,22.174999
2008-05-12,22.9
2008-05-13,22.950001
2008-05-14,22.23
2008-05-15,22.844998999999998
2008-05-16,22.514999
2008-05-19,22.49
2008-05-20,22.65
2008-05-21,22.870001000000002
2008-05-22,22.959999
2008-05-23,22.594998999999998
2008-05-27,23.094998999999998
2008-05-28,23.235001
2008-05-29,23.540001
2008-05-30,23.285
2008-06-02,22.834999
2008-06-03,22.945
2008-06-04,23.245001000000002
2008-06-05,23.805
2008-06-06,22.605
2008-06-09,22.754998999999998
2008-06-10,23.049999
2008-06-11,21.91
2008-06-12,22.245001000000002
2008-06-13,22.49
2008-06-16,22.375
2008-06-17,22.055
2008-06-18,22.465
2008-06-19,24.09
2008-06-20,24.285
2008-06-23,24.4
2008-06-24,24.825001
2008-06-25,25.555
2008-06-26,24.125
2008-06-27,23.92
2008-06-30,24.309998999999998
2008-07-01,24.155001000000002
2008-07-02,22.405001000000002
2008-07-03,22.129998999999998
2008-07-07,22.48
2008-07-08,23.469998999999998
2008-07-09,22.965
2008-07-10,23.485001
2008-07-11,24.49
2008-07-14,26.049999
2008-07-15,26.370001000000002
2008-07-16,27.365
2008-07-17,27.219998999999998
2008-07-18,26.48
2008-07-21,26.700001
2008-07-22,29.09
2008-07-23,28.33
2008-07-24,27.209999
2008-07-25,28.084999
2008-07-28,27.780001000000002
2008-07-29,28.18
2008-07-30,28.365
2008-07-31,27.75
2008-08-01,27.23
2008-08-04,26.855
2008-08-05,27.125
2008-08-06,27.594998999999998
2008-08-07,27.385
2008-08-08,27.934998999999998
2008-08-11,28.92
2008-08-12,28.415001
2008-08-13,28.459999
2008-08-14,28.57
2008-08-15,28.780001000000002
2008-08-18,29.004998999999998
2008-08-19,29.200001
2008-08-20,28.68
2008-08-21,27.855
2008-08-22,28.49
2008-08-25,27.379998999999998
2008-08-26,28.24
2008-08-27,28.690001000000002
2008-08-28,29.844998999999998
2008-08-29,29.535
2008-09-02,29.280001000000002
2008-09-03,29.299999
2008-09-04,26.629998999999998
2008-09-05,26.105
2008-09-08,26.525
2008-09-09,25.334999
2008-09-10,25.629998999999998
2008-09-11,26.5
2008-09-12,26.385
2008-09-15,25.475
2008-09-16,26.370001000000002
2008-09-17,24.895
2008-09-18,24.959999
2008-09-19,27.334999
2008-09-22,26.605
2008-09-23,26.809998999999998
2008-09-24,26.139999
2008-09-25,26.690001000000002
2008-09-26,26.475
2008-09-29,24.094998999999998
2008-09-30,25.615
2008-10-01,25.834999
2008-10-02,22.235001
2008-10-03,23.205
2008-10-06,22.355
2008-10-07,21.135
2008-10-08,21.15
2008-10-09,20.459999
2008-10-10,23.23
2008-10-13,26.315001000000002
2008-10-14,24.625
2008-10-15,20.950001
2008-10-16,22.985001
2008-10-17,22.955
2008-10-20,23.74
2008-10-21,22.790001
2008-10-22,22.375
2008-10-23,21.6
2008-10-24,18.73
2008-10-27,18.084999
2008-10-28,19.530001000000002
2008-10-29,19.155001000000002
2008-10-30,19.535
2008-10-31,19.879998999999998
2008-11-03,19.93
2008-11-04,20.995001000000002
2008-11-05,19.639999
2008-11-06,19.125
2008-11-07,19.365
2008-11-10,18.940001000000002
2008-11-11,18.4
2008-11-12,17.934998999999998
2008-11-13,19.0
2008-11-14,17.254998999999998
2008-11-17,17.51
2008-11-18,17.68
2008-11-19,15.355
2008-11-20,14.99
2008-11-21,15.415
2008-11-24,17.719998999999998
2008-11-25,18.325001
2008-11-26,19.105
2008-11-28,19.295
2008-12-01,16.955
2008-12-02,18.465
2008-12-03,18.915001
2008-12-04,17.615
2008-12-05,18.219998999999998
2008-12-08,20.485001
2008-12-09,20.26
2008-12-10,21.52
2008-12-11,20.295
2008-12-12,21.299999
2008-12-15,20.434998999999998
2008-12-16,21.4
2008-12-17,21.99
2008-12-18,20.57
2008-12-19,20.215
2008-12-22,19.809998999999998
2008-12-23,18.68
2008-12-24,18.49
2008-12-26,18.735001
2008-12-29,18.98
2008-12-30,19.455
2008-12-31,19.875
2009-01-02,19.93
2009-01-05,19.834999
2009-01-06,20.030001000000002
2009-01-07,18.385
2009-01-08,19.084999
2009-01-09,18.1
2009-01-12,17.290001
2009-01-13,17.035
2009-01-14,16.5
2009-01-15,16.545
2009-01-16,16.629998999999998
2009-01-20,16.059998999999998
2009-01-21,16.700001
2009-01-22,15.555
2009-01-23,15.18
2009-01-26,15.465
2009-01-27,15.86
2009-01-28,15.98
2009-01-29,15.405
2009-01-30,14.965
2009-02-02,15.295
2009-02-03,15.545
2009-02-04,15.58
2009-02-05,16.094998999999998
2009-02-06,16.715
2009-02-09,16.525
2009-02-10,15.62
2009-02-11,15.705
2009-02-12,15.47
2009-02-13,15.3
2009-02-17,14.58
2009-02-18,13.92
2009-02-19,13.295
2009-02-20,13.03
2009-02-23,12.85
2009-02-24,14.51
2009-02-25,13.615
2009-02-26,13.53
2009-02-27,13.38
2009-03-02,12.445
2009-03-03,12.55
2009-03-04,13.6
2009-03-05,12.35
2009-03-06,12.03
2009-03-09,11.68
2009-03-10,12.14
2009-03-11,12.265
2009-03-12,12.66
2009-03-13,12.575
2009-03-16,12.57
2009-03-17,13.215
2009-03-18,13.49
2009-03-19,13.545
2009-03-20,12.83
2009-03-23,14.115
2009-03-24,13.38
2009-03-25,13.22
2009-03-26,14.555
2009-03-27,13.71
2009-03-30,13.05
2009-03-31,13.19
2009-04-01,13.34
2009-04-02,14.53
2009-04-03,15.15
2009-04-06,14.835
2009-04-07,14.425
2009-04-08,14.645
2009-04-09,15.79
2009-04-13,15.63
2009-04-14,15.025
2009-04-15,15.29
2009-04-16,15.9
2009-04-17,16.225
2009-04-20,14.905
2009-04-21,15.41
2009-04-22,17.41
2009-04-23,17.885
2009-04-24,19.059998999999998
2009-04-27,18.48
2009-04-28,18.195
2009-04-29,19.445
2009-04-30,19.07
2009-05-01,18.885
2009-05-04,19.754998999999998
2009-05-05,19.205
2009-05-06,19.389999
2009-05-07,18.775
2009-05-08,19.450001
2009-05-11,18.385
2009-05-12,17.860001
2009-05-13,17.299999
2009-05-14,17.23
2009-05-15,17.01
2009-05-18,17.885
2009-05-19,18.105
2009-05-20,17.995001000000002
2009-05-21,17.465
2009-05-22,17.055
2009-05-26,17.620001000000002
2009-05-27,17.275
2009-05-28,17.5
2009-05-29,17.84
2009-06-01,18.32
2009-06-02,18.67
2009-06-03,18.049999
2009-06-04,18.07
2009-06-05,17.205
2009-06-08,16.91
2009-06-09,17.24
2009-06-10,17.885
2009-06-11,18.205
2009-06-12,17.85
2009-06-15,17.02
2009-06-16,16.754998999999998
2009-06-17,16.83
2009-06-18,16.635
2009-06-19,16.719998999999998
2009-06-22,16.33
2009-06-23,16.51
2009-06-24,16.92
2009-06-25,17.375
2009-06-26,16.450001
2009-06-29,16.540001
2009-06-30,16.084999
2009-07-01,16.450001
2009-07-02,16.025
2009-07-06,15.7
2009-07-07,15.28
2009-07-08,15.175
2009-07-09,15.435
2009-07-10,15.32
2009-07-13,15.605
2009-07-14,15.98
2009-07-15,16.379998999999998
2009-07-16,16.4
2009-07-17,16.629998999999998
2009-07-20,16.99
2009-07-21,17.025
2009-07-22,17.190001000000002
2009-07-23,17.9
2009-07-24,16.975
2009-07-27,16.635
2009-07-28,16.635
2009-07-29,16.525
2009-07-30,16.67
2009-07-31,16.825001
2009-08-03,17.184998999999998
2009-08-04,17.215
2009-08-05,17.084999
2009-08-06,17.23
2009-08-07,18.684998999999998
2009-08-10,18.514999
2009-08-11,18.045
2009-08-12,18.42
2009-08-13,18.5
2009-08-14,17.92
2009-08-17,17.110001
2009-08-18,17.285
2009-08-19,17.245001000000002
2009-08-20,17.615
2009-08-21,18.07
2009-08-24,18.030001000000002
2009-08-25,18.09
2009-08-26,18.475
2009-08-27,18.965
2009-08-28,18.995001000000002
2009-08-31,18.725
2009-09-01,18.280001000000002
2009-09-02,18.385
2009-09-03,18.610001
2009-09-04,18.889999
2009-09-08,19.375
2009-09-09,19.165001
2009-09-10,19.4
2009-09-11,19.5
2009-09-14,19.549999
2009-09-15,19.629998999999998
2009-09-16,19.955
2009-09-17,19.629998999999998
2009-09-18,19.594998999999998
2009-09-21,19.235001
2009-09-22,19.459999
2009-09-23,19.695
2009-09-24,19.555
2009-09-25,19.155001000000002
2009-09-28,19.129998999999998
2009-09-29,19.014999
2009-09-30,18.764999
2009-10-01,18.285
2009-10-02,18.200001
2009-10-05,18.725
2009-10-06,18.889999
2009-10-07,18.9
2009-10-08,19.450001
2009-10-09,19.48
2009-10-12,19.309998999999998
2009-10-13,19.105
2009-10-14,19.59
2009-10-15,19.635
2009-10-16,19.559998999999998
2009-10-19,19.66
2009-10-20,19.684998999999998
2009-10-21,20.405001000000002
2009-10-22,20.48
2009-10-23,20.459999
2009-10-26,20.76
2009-10-27,20.135
2009-10-28,18.82
2009-10-29,18.985001
2009-10-30,18.379998999999998
2009-11-02,18.455
2009-11-03,19.344998999999998
2009-11-04,18.955
2009-11-05,19.860001
2009-11-06,20.115
2009-11-09,20.665001
2009-11-10,20.475
2009-11-11,20.32
2009-11-12,20.01
2009-11-13,20.4
2009-11-16,21.120001000000002
2009-11-17,21.200001
2009-11-18,20.985001
2009-11-19,20.24
2009-11-20,19.870001000000002
2009-11-23,19.775
2009-11-24,19.584999
2009-11-25,19.855
2009-11-27,19.424999
2009-11-30,19.25
2009-12-01,19.59
2009-12-02,19.530001000000002
2009-12-03,19.360001
2009-12-04,19.865
2009-12-07,19.875
2009-12-08,19.665001
2009-12-09,19.58
2009-12-10,19.549999
2009-12-11,19.809998999999998
2009-12-14,20.035
2009-12-15,19.84
2009-12-16,19.75
2009-12-17,19.625
2009-12-18,20.049999
2009-12-21,20.42
2009-12-22,20.615
2009-12-23,20.719998999999998
2009-12-24,20.67
2009-12-28,20.684998999999998
