Date,MGM
1993-02-12,6.46875
1993-02-16,6.3125
1993-02-17,6.09375
1993-02-18,6.34375
1993-02-19,6.0625
1993-02-22,5.34375
1993-02-23,5.21875
1993-02-24,5.5625
1993-02-25,5.78125
1993-02-26,6.03125
1993-03-01,5.75
1993-03-02,5.84375
1993-03-03,5.84375
1993-03-04,5.78125
1993-03-05,5.9375
1993-03-08,6.0625
1993-03-09,6.0
1993-03-10,5.96875
1993-03-11,6.15625
1993-03-12,6.21875
1993-03-15,6.4375
1993-03-16,6.5625
1993-03-17,6.5625
1993-03-18,6.59375
1993-03-19,6.78125
1993-03-22,7.15625
1993-03-23,7.125
1993-03-24,6.875
1993-03-25,6.9375
1993-03-26,6.96875
1993-03-29,6.90625
1993-03-30,6.875
1993-03-31,7.0
1993-04-01,6.875
1993-04-02,6.65625
1993-04-05,6.875
1993-04-06,6.8125
1993-04-07,6.9375
1993-04-08,7.0
1993-04-12,7.28125
1993-04-13,7.53125
1993-04-14,7.625
1993-04-15,7.59375
1993-04-16,7.46875
1993-04-19,7.0
1993-04-20,7.21875
1993-04-21,7.25
1993-04-22,7.46875
1993-04-23,7.3125
1993-04-26,7.1875
1993-04-27,7.09375
1993-04-28,7.0
1993-04-29,7.1875
1993-04-30,7.46875
1993-05-03,7.75
1993-05-04,7.84375
1993-05-05,7.78125
1993-05-06,7.625
1993-05-07,7.59375
1993-05-10,7.75
1993-05-11,7.65625
1993-05-12,7.5
1993-05-13,7.65625
1993-05-14,7.9375
1993-05-17,8.1875
1993-05-18,8.21875
1993-05-19,8.6875
1993-05-20,9.09375
1993-05-21,8.75
1993-05-24,8.65625
1993-05-25,8.78125
1993-05-26,8.875
1993-05-27,8.75
1993-05-28,8.71875
1993-06-01,8.78125
1993-06-02,8.875
1993-06-03,8.78125
1993-06-04,8.75
1993-06-07,8.65625
1993-06-08,7.71875
1993-06-09,8.0
1993-06-10,7.96875
1993-06-11,8.0
1993-06-14,7.90625
1993-06-15,7.96875
1993-06-16,7.625
1993-06-17,7.78125
1993-06-18,7.875
1993-06-21,7.875
1993-06-22,7.90625
1993-06-23,7.71875
1993-06-24,7.65625
1993-06-25,7.96875
1993-06-28,8.40625
1993-06-29,8.28125
1993-06-30,8.5
1993-07-01,8.25
1993-07-02,8.09375
1993-07-06,8.09375
1993-07-07,7.875
1993-07-08,7.65625
1993-07-09,7.84375
1993-07-12,7.84375
1993-07-13,7.75
1993-07-14,7.84375
1993-07-15,7.75
1993-07-16,7.53125
1993-07-19,7.25
1993-07-20,7.0625
1993-07-21,7.375
1993-07-22,7.28125
1993-07-23,7.40625
1993-07-26,7.875
1993-07-27,7.75
1993-07-28,7.59375
1993-07-29,8.21875
1993-07-30,8.5
1993-08-02,8.8125
1993-08-03,8.71875
1993-08-04,9.21875
1993-08-05,9.21875
1993-08-06,9.40625
1993-08-09,9.46875
1993-08-10,9.4375
1993-08-11,9.84375
1993-08-12,9.8125
1993-08-13,10.5625
1993-08-16,10.59375
1993-08-17,10.3125
1993-08-18,10.5625
1993-08-19,10.96875
1993-08-20,11.03125
1993-08-23,11.25
1993-08-24,11.65625
1993-08-25,11.875
1993-08-26,11.90625
1993-08-27,12.0
1993-08-30,12.1875
1993-08-31,11.90625
1993-09-01,11.90625
1993-09-02,11.4375
1993-09-03,11.125
1993-09-07,10.90625
1993-09-08,10.59375
1993-09-09,11.0625
1993-09-10,11.15625
1993-09-13,11.1875
1993-09-14,10.8125
1993-09-15,10.9375
1993-09-16,11.09375
1993-09-17,11.34375
1993-09-20,11.34375
1993-09-21,11.0625
1993-09-22,11.34375
1993-09-23,11.53125
1993-09-24,11.28125
1993-09-27,11.3125
1993-09-28,11.28125
1993-09-29,11.21875
1993-09-30,11.53125
1993-10-01,11.8125
1993-10-04,12.125
1993-10-05,12.21875
1993-10-06,12.09375
1993-10-07,11.8125
1993-10-08,11.46875
1993-10-11,11.34375
1993-10-12,11.34375
1993-10-13,11.4375
1993-10-14,11.4375
1993-10-15,11.34375
1993-10-18,11.5
1993-10-19,11.0
1993-10-20,10.6875
1993-10-21,10.65625
1993-10-22,10.59375
1993-10-25,10.1875
1993-10-26,10.125
1993-10-27,10.6875
1993-10-28,10.53125
1993-10-29,10.15625
1993-11-01,10.0
1993-11-02,10.40625
1993-11-03,10.03125
1993-11-04,9.5625
1993-11-05,9.875
1993-11-08,9.875
1993-11-09,9.8125
1993-11-10,9.84375
1993-11-11,9.5625
1993-11-12,9.5
1993-11-15,8.875
1993-11-16,8.90625
1993-11-17,9.0
1993-11-18,9.25
1993-11-19,9.71875
1993-11-22,9.375
1993-11-23,9.0625
1993-11-24,9.1875
1993-11-26,9.34375
1993-11-29,9.15625
1993-11-30,9.5625
1993-12-01,10.03125
1993-12-02,10.34375
1993-12-03,10.1875
1993-12-06,10.25
1993-12-07,10.25
1993-12-08,10.71875
1993-12-09,10.5
1993-12-10,10.5625
1993-12-13,10.46875
1993-12-14,10.0
1993-12-15,9.6875
1993-12-16,9.8125
1993-12-17,9.6875
1993-12-20,9.6875
1993-12-21,9.59375
1993-12-22,9.3125
1993-12-23,9.28125
1993-12-27,9.4375
1993-12-28,9.65625
1993-12-29,9.625
1993-12-30,9.59375
1993-12-31,9.78125
1994-01-03,9.0625
1994-01-04,8.6875
1994-01-05,9.28125
1994-01-06,9.84375
1994-01-07,9.625
1994-01-10,9.5
1994-01-11,9.46875
1994-01-12,9.3125
1994-01-13,9.40625
1994-01-14,9.15625
1994-01-17,8.90625
1994-01-18,8.75
1994-01-19,8.65625
1994-01-20,8.6875
1994-01-21,8.375
1994-01-24,8.25
1994-01-25,8.59375
1994-01-26,8.4375
1994-01-27,8.46875
1994-01-28,8.53125
1994-01-31,8.28125
1994-02-01,8.34375
1994-02-02,8.375
1994-02-03,8.40625
1994-02-04,8.125
1994-02-07,7.8125
1994-02-08,7.59375
1994-02-09,7.875
1994-02-10,7.6875
1994-02-11,7.5
1994-02-14,7.59375
1994-02-15,7.8125
1994-02-16,8.15625
1994-02-17,8.3125
1994-02-18,8.03125
1994-02-22,8.375
1994-02-23,8.25
1994-02-24,7.8125
1994-02-25,7.875
1994-02-28,8.0
1994-03-01,7.84375
1994-03-02,7.75
1994-03-03,7.84375
1994-03-04,8.125
1994-03-07,7.8125
1994-03-08,7.34375
1994-03-09,7.3125
1994-03-10,7.625
1994-03-11,7.78125
1994-03-14,8.0625
1994-03-15,8.09375
1994-03-16,8.15625
1994-03-17,8.09375
1994-03-18,8.03125
1994-03-21,7.90625
1994-03-22,7.9375
1994-03-23,7.78125
1994-03-24,7.625
1994-03-25,7.5625
1994-03-28,7.53125
1994-03-29,7.34375
1994-03-30,7.03125
1994-03-31,6.9375
1994-04-04,6.65625
1994-04-05,7.0625
1994-04-06,7.03125
1994-04-07,7.25
1994-04-08,7.1875
1994-04-11,7.09375
1994-04-12,6.78125
1994-04-13,6.375
1994-04-14,6.4375
1994-04-15,6.34375
1994-04-18,6.09375
1994-04-19,5.8125
1994-04-20,6.09375
1994-04-21,6.5
1994-04-22,6.46875
1994-04-25,6.5625
1994-04-26,7.15625
1994-04-28,7.3125
1994-04-29,7.25
1994-05-02,7.3125
1994-05-03,7.4375
1994-05-04,7.28125
1994-05-05,7.0625
1994-05-06,6.875
1994-05-09,6.75
1994-05-10,6.46875
1994-05-11,6.375
1994-05-12,6.375
1994-05-13,6.34375
1994-05-16,6.4375
1994-05-17,6.28125
1994-05-18,6.3125
1994-05-19,6.71875
1994-05-20,6.375
1994-05-23,6.3125
1994-05-24,6.15625
1994-05-25,6.21875
1994-05-26,6.25
1994-05-27,6.5
1994-05-31,6.25
1994-06-01,6.21875
1994-06-02,6.21875
1994-06-03,6.25
1994-06-06,6.3125
1994-06-07,6.25
1994-06-08,6.125
1994-06-09,6.125
1994-06-10,6.21875
1994-06-13,6.3125
1994-06-14,6.5625
1994-06-15,6.34375
1994-06-16,6.28125
1994-06-17,6.21875
1994-06-20,6.0625
1994-06-21,6.0
1994-06-22,6.0625
1994-06-23,5.84375
1994-06-24,6.0
1994-06-27,6.125
1994-06-28,5.96875
1994-06-29,5.96875
1994-06-30,5.84375
1994-07-01,6.0625
1994-07-05,6.15625
1994-07-06,6.28125
1994-07-07,6.15625
1994-07-08,6.15625
1994-07-11,6.1875
1994-07-12,6.09375
1994-07-13,6.0625
1994-07-14,6.125
1994-07-15,6.125
1994-07-18,6.1875
1994-07-19,6.09375
1994-07-20,6.46875
1994-07-21,6.46875
1994-07-22,6.40625
1994-07-25,6.34375
1994-07-26,6.4375
1994-07-27,6.5
1994-07-28,6.5
1994-07-29,6.65625
1994-08-01,6.78125
1994-08-02,6.6875
1994-08-03,6.625
1994-08-04,6.65625
1994-08-05,6.59375
1994-08-08,6.5625
1994-08-09,6.65625
1994-08-10,7.0
1994-08-11,6.71875
1994-08-12,6.875
1994-08-15,7.125
1994-08-16,7.0625
1994-08-17,7.0625
1994-08-18,7.09375
1994-08-19,7.40625
1994-08-22,7.40625
1994-08-23,7.5625
1994-08-24,7.59375
1994-08-25,7.4375
1994-08-26,7.40625
1994-08-29,7.3125
1994-08-30,7.15625
1994-08-31,7.0625
1994-09-01,7.0
1994-09-02,7.0625
1994-09-06,7.0625
1994-09-07,6.96875
1994-09-08,7.0625
1994-09-09,7.0625
1994-09-12,7.59375
1994-09-13,7.5625
1994-09-14,7.5625
1994-09-15,7.65625
1994-09-16,7.5
1994-09-19,7.59375
1994-09-20,7.4375
1994-09-21,7.625
1994-09-22,7.65625
1994-09-23,7.78125
1994-09-26,8.0
1994-09-27,7.90625
1994-09-28,7.84375
1994-09-29,7.84375
1994-09-30,7.78125
1994-10-03,7.6875
1994-10-04,7.59375
1994-10-05,7.46875
1994-10-06,7.4375
1994-10-07,7.40625
1994-10-10,7.53125
1994-10-11,7.625
1994-10-12,7.5625
1994-10-13,7.46875
1994-10-14,7.40625
1994-10-17,7.625
1994-10-18,7.78125
1994-10-19,7.78125
1994-10-20,7.625
1994-10-21,7.90625
1994-10-24,8.0625
1994-10-25,7.84375
1994-10-26,7.71875
1994-10-27,7.78125
1994-10-28,7.8125
1994-10-31,7.75
1994-11-01,7.625
1994-11-02,7.46875
1994-11-03,7.4375
1994-11-04,7.40625
1994-11-07,7.4375
1994-11-08,7.40625
1994-11-09,7.09375
1994-11-10,6.75
1994-11-11,6.875
1994-11-14,6.84375
1994-11-15,6.65625
1994-11-16,6.5625
1994-11-17,6.46875
1994-11-18,6.40625
1994-11-21,6.34375
1994-11-22,6.15625
1994-11-23,6.1875
1994-11-25,6.25
1994-11-28,6.25
1994-11-29,6.3125
1994-11-30,6.1875
1994-12-01,6.25
1994-12-02,6.375
1994-12-05,6.3125
1994-12-06,6.34375
1994-12-07,6.375
1994-12-08,6.3125
1994-12-09,6.375
1994-12-12,6.375
1994-12-13,6.34375
1994-12-14,6.40625
1994-12-15,6.40625
1994-12-16,6.40625
1994-12-19,6.59375
1994-12-20,6.4375
1994-12-21,6.375
1994-12-22,6.1875
1994-12-23,6.28125
1994-12-27,6.25
1994-12-28,6.125
1994-12-29,6.15625
1994-12-30,6.03125
1995-01-03,6.1875
1995-01-04,6.03125
1995-01-05,6.0625
1995-01-06,6.03125
1995-01-09,6.0625
1995-01-10,6.125
1995-01-11,6.03125
1995-01-12,6.03125
1995-01-13,6.03125
1995-01-16,5.9375
1995-01-17,6.03125
1995-01-18,6.09375
1995-01-19,6.28125
1995-01-20,6.21875
1995-01-23,6.15625
1995-01-24,6.65625
1995-01-25,6.6875
1995-01-26,6.46875
1995-01-27,6.46875
1995-01-30,6.46875
1995-01-31,6.53125
1995-02-01,6.59375
1995-02-02,6.46875
1995-02-03,6.5
1995-02-06,6.53125
1995-02-07,6.59375
1995-02-08,6.625
1995-02-09,6.625
1995-02-10,7.28125
1995-02-13,7.0625
1995-02-14,7.0
1995-02-15,7.03125
1995-02-16,7.0
1995-02-17,6.9375
1995-02-21,7.0
1995-02-22,6.8125
1995-02-23,6.75
1995-02-24,6.75
1995-02-27,6.75
1995-02-28,6.78125
1995-03-01,6.5625
1995-03-02,6.625
1995-03-03,6.5
1995-03-06,6.59375
1995-03-07,6.21875
1995-03-08,6.09375
1995-03-09,6.0625
1995-03-10,6.28125
1995-03-13,6.0625
1995-03-14,6.15625
1995-03-15,6.0625
1995-03-16,6.09375
1995-03-17,6.09375
1995-03-20,6.125
1995-03-21,6.3125
1995-03-22,6.59375
1995-03-23,6.4375
1995-03-24,6.4375
1995-03-27,7.5625
1995-03-28,7.25
1995-03-29,7.40625
1995-03-30,7.5625
1995-03-31,7.5625
1995-04-03,7.5
1995-04-04,7.5
1995-04-05,7.5
1995-04-06,7.3125
1995-04-07,7.25
1995-04-10,7.375
1995-04-11,7.59375
1995-04-12,7.40625
1995-04-13,7.375
1995-04-17,7.25
1995-04-18,7.28125
1995-04-19,7.28125
1995-04-20,7.15625
1995-04-21,7.21875
1995-04-24,7.09375
1995-04-25,7.53125
1995-04-26,7.5
1995-04-27,7.5625
1995-04-28,7.59375
1995-05-01,7.625
1995-05-02,7.78125
1995-05-03,7.84375
1995-05-04,7.875
1995-05-05,7.9375
1995-05-08,8.0625
1995-05-09,7.96875
1995-05-10,7.96875
1995-05-11,7.96875
1995-05-12,7.90625
1995-05-15,7.90625
1995-05-16,7.84375
1995-05-17,7.8125
1995-05-18,7.46875
1995-05-19,7.4375
1995-05-22,7.5625
1995-05-23,7.5625
1995-05-24,7.53125
1995-05-25,7.34375
1995-05-26,7.34375
1995-05-30,7.34375
1995-05-31,7.15625
1995-06-01,7.1875
1995-06-02,7.0
1995-06-05,6.875
1995-06-06,7.03125
1995-06-07,6.96875
1995-06-08,6.90625
1995-06-09,6.6875
1995-06-12,6.875
1995-06-13,6.84375
1995-06-14,6.84375
1995-06-15,6.71875
1995-06-16,6.6875
1995-06-19,6.8125
1995-06-20,6.8125
1995-06-21,6.875
1995-06-22,7.0625
1995-06-23,7.09375
1995-06-26,6.875
1995-06-27,6.90625
1995-06-28,6.8125
1995-06-29,6.78125
1995-06-30,6.84375
1995-07-03,6.78125
1995-07-05,6.71875
1995-07-06,6.625
1995-07-07,6.65625
1995-07-10,6.40625
1995-07-11,6.4375
1995-07-12,6.65625
1995-07-13,6.53125
1995-07-14,6.34375
1995-07-17,6.28125
1995-07-18,6.25
1995-07-19,5.96875
1995-07-20,6.09375
1995-07-21,6.25
1995-07-24,6.375
1995-07-25,6.25
1995-07-26,6.25
1995-07-27,6.21875
1995-07-28,6.1875
1995-07-31,6.1875
1995-08-01,6.3125
1995-08-02,6.25
1995-08-03,6.28125
1995-08-04,6.25
1995-08-07,6.25
1995-08-08,6.375
1995-08-09,6.40625
1995-08-10,6.5
1995-08-11,6.375
1995-08-14,6.25
1995-08-15,6.21875
1995-08-16,6.28125
1995-08-17,6.375
1995-08-18,6.40625
1995-08-21,6.21875
1995-08-22,6.125
1995-08-23,6.34375
1995-08-24,6.34375
1995-08-25,6.25
1995-08-28,6.21875
1995-08-29,6.1875
1995-08-30,6.3125
1995-08-31,6.28125
1995-09-01,6.21875
1995-09-05,6.1875
1995-09-06,6.46875
1995-09-07,6.5
1995-09-08,7.0
1995-09-11,7.0
1995-09-12,7.0625
1995-09-13,6.96875
1995-09-14,6.96875
1995-09-15,6.9375
1995-09-18,6.71875
1995-09-19,6.6875
1995-09-20,6.65625
1995-09-21,6.625
1995-09-22,6.5
1995-09-25,6.53125
1995-09-26,6.375
1995-09-27,6.28125
1995-09-28,6.28125
1995-09-29,6.375
1995-10-02,6.34375
1995-10-03,6.3125
1995-10-04,6.15625
1995-10-05,6.0
1995-10-06,5.96875
1995-10-09,6.0
1995-10-10,5.75
1995-10-11,5.9375
1995-10-12,6.03125
1995-10-13,6.15625
1995-10-16,6.125
1995-10-17,6.0
1995-10-18,6.0625
1995-10-19,5.9375
1995-10-20,5.90625
1995-10-23,5.875
1995-10-24,5.9375
1995-10-25,6.0
1995-10-26,6.0
1995-10-27,5.9375
1995-10-30,5.9375
1995-10-31,5.96875
1995-11-01,5.9375
1995-11-02,5.9375
1995-11-03,6.0
1995-11-06,6.125
1995-11-07,6.0625
1995-11-08,6.0
1995-11-09,6.03125
1995-11-10,6.0
1995-11-13,6.0
1995-11-14,5.96875
1995-11-15,6.03125
1995-11-16,6.0
1995-11-17,6.4375
1995-11-20,6.375
1995-11-21,6.28125
1995-11-22,6.28125
1995-11-24,6.28125
1995-11-27,6.25
1995-11-28,6.34375
1995-11-29,6.34375
1995-11-30,6.46875
1995-12-01,6.5
1995-12-04,6.40625
1995-12-05,6.3125
1995-12-06,6.34375
1995-12-07,6.4375
1995-12-08,6.46875
1995-12-11,6.40625
1995-12-12,6.46875
1995-12-13,6.4375
1995-12-14,6.3125
1995-12-15,6.25
1995-12-18,6.09375
1995-12-19,6.0
1995-12-20,6.03125
1995-12-21,6.0
1995-12-22,6.03125
1995-12-26,5.9375
1995-12-27,5.84375
1995-12-28,5.75
1995-12-29,5.75
1996-01-02,5.6875
1996-01-03,5.875
1996-01-04,6.375
1996-01-05,6.96875
1996-01-08,7.21875
1996-01-09,7.0625
1996-01-10,6.78125
1996-01-11,7.15625
1996-01-12,7.0625
1996-01-15,7.0
1996-01-16,6.90625
1996-01-17,6.9375
1996-01-18,6.96875
1996-01-19,6.84375
1996-01-22,6.71875
1996-01-23,7.09375
1996-01-24,7.21875
1996-01-25,7.3125
1996-01-26,7.4375
1996-01-29,7.25
1996-01-30,7.28125
1996-01-31,7.375
1996-02-01,7.1875
1996-02-02,7.34375
1996-02-05,7.96875
1996-02-06,8.125
1996-02-07,8.03125
1996-02-08,8.0625
1996-02-09,8.0
1996-02-12,8.0625
1996-02-13,7.96875
1996-02-14,8.0
1996-02-15,8.0
1996-02-16,7.96875
1996-02-20,7.75
1996-02-21,8.03125
1996-02-22,8.125
1996-02-23,8.03125
1996-02-26,8.09375
1996-02-27,8.1875
1996-02-28,8.0
1996-02-29,8.3125
1996-03-01,8.5625
1996-03-04,9.09375
1996-03-05,9.28125
1996-03-06,9.40625
1996-03-07,9.53125
1996-03-08,9.40625
1996-03-11,9.375
1996-03-12,9.28125
1996-03-13,9.28125
1996-03-14,9.5625
1996-03-15,9.5625
1996-03-18,10.0
1996-03-19,9.71875
1996-03-20,9.71875
1996-03-21,9.40625
1996-03-22,9.375
1996-03-25,9.3125
1996-03-26,9.375
1996-03-27,9.40625
1996-03-28,9.5625
1996-03-29,9.59375
1996-04-01,9.5625
1996-04-02,9.84375
1996-04-03,9.875
1996-04-04,9.90625
1996-04-08,9.9375
1996-04-09,10.375
1996-04-10,10.1875
1996-04-11,9.96875
1996-04-12,10.1875
1996-04-15,10.21875
1996-04-16,10.28125
1996-04-17,10.09375
1996-04-18,10.3125
1996-04-19,10.40625
1996-04-22,10.4375
1996-04-23,10.625
1996-04-24,11.0
1996-04-25,10.9375
1996-04-26,10.90625
1996-04-29,11.09375
1996-04-30,10.90625
1996-05-01,10.9375
1996-05-02,10.8125
1996-05-03,10.25
1996-05-06,9.96875
1996-05-07,10.03125
1996-05-08,9.78125
1996-05-09,9.90625
1996-05-10,10.15625
1996-05-13,10.25
1996-05-14,10.40625
1996-05-15,10.5
1996-05-16,10.875
1996-05-17,11.5625
1996-05-20,11.46875
1996-05-21,11.375
1996-05-22,11.375
1996-05-23,11.0
1996-05-24,11.15625
1996-05-28,11.28125
1996-05-29,11.0625
1996-05-30,11.25
1996-05-31,11.375
1996-06-03,11.8125
1996-06-04,11.96875
1996-06-05,11.78125
1996-06-06,11.90625
1996-06-07,11.71875
1996-06-10,11.65625
1996-06-11,11.71875
1996-06-12,11.625
1996-06-13,11.53125
1996-06-14,11.46875
1996-06-17,11.59375
1996-06-18,11.46875
1996-06-19,11.375
1996-06-20,11.15625
1996-06-21,10.84375
1996-06-24,10.46875
1996-06-25,10.4375
1996-06-26,9.875
1996-06-27,9.90625
1996-06-28,9.96875
1996-07-01,10.3125
1996-07-02,10.5
1996-07-03,10.40625
1996-07-05,10.25
1996-07-08,10.0
1996-07-09,10.375
1996-07-10,10.4375
1996-07-11,10.28125
1996-07-12,10.21875
1996-07-15,9.875
1996-07-16,9.21875
1996-07-17,9.9375
1996-07-18,10.03125
1996-07-19,10.25
1996-07-22,9.9375
1996-07-23,9.34375
1996-07-24,9.0
1996-07-25,9.09375
1996-07-26,9.40625
1996-07-29,9.15625
1996-07-30,9.09375
1996-07-31,9.34375
1996-08-01,9.59375
1996-08-02,10.03125
1996-08-05,10.3125
1996-08-06,10.375
1996-08-07,10.25
1996-08-08,10.1875
1996-08-09,10.09375
1996-08-12,10.0
1996-08-13,9.5625
1996-08-14,9.53125
1996-08-15,9.53125
1996-08-16,9.4375
1996-08-19,9.375
1996-08-20,9.0625
1996-08-21,8.875
1996-08-22,9.28125
1996-08-23,9.46875
1996-08-26,9.375
1996-08-27,9.21875
1996-08-28,9.40625
1996-08-29,9.28125
1996-08-30,9.4375
1996-09-03,9.28125
1996-09-04,9.46875
1996-09-05,9.71875
1996-09-06,9.875
1996-09-09,9.96875
1996-09-10,9.90625
1996-09-11,9.90625
1996-09-12,9.875
1996-09-13,9.96875
1996-09-16,10.03125
1996-09-17,10.3125
1996-09-18,10.6875
1996-09-19,10.5
1996-09-20,10.625
1996-09-23,10.65625
1996-09-24,10.65625
1996-09-25,10.71875
1996-09-26,10.75
1996-09-27,10.8125
1996-09-30,10.5625
1996-10-01,10.53125
1996-10-02,10.75
1996-10-03,10.96875
1996-10-04,11.03125
1996-10-07,11.09375
1996-10-08,11.28125
1996-10-09,11.1875
1996-10-10,11.0625
1996-10-11,11.1875
1996-10-14,10.96875
1996-10-15,10.9375
1996-10-16,10.90625
1996-10-17,10.875
1996-10-18,10.96875
1996-10-21,10.9375
1996-10-22,10.375
1996-10-23,10.21875
1996-10-24,10.15625
1996-10-25,10.15625
1996-10-28,10.25
1996-10-29,10.15625
1996-10-30,10.0
1996-10-31,9.6875
1996-11-01,9.625
1996-11-04,9.375
1996-11-05,9.34375
1996-11-06,9.3125
1996-11-07,9.6875
1996-11-08,9.6875
1996-11-11,9.84375
1996-11-12,9.6875
1996-11-13,9.5
1996-11-14,9.53125
1996-11-15,9.375
1996-11-18,9.3125
1996-11-19,9.1875
1996-11-20,9.3125
1996-11-21,9.1875
1996-11-22,9.5625
1996-11-25,9.625
1996-11-26,9.5
1996-11-27,9.5
1996-11-29,9.65625
1996-12-02,9.40625
1996-12-03,9.40625
1996-12-04,9.21875
1996-12-05,9.375
1996-12-06,9.28125
1996-12-09,9.34375
1996-12-10,9.34375
1996-12-11,9.1875
1996-12-12,9.0
1996-12-13,9.09375
1996-12-16,9.125
1996-12-17,8.875
1996-12-18,8.8125
1996-12-19,8.84375
1996-12-20,8.84375
1996-12-23,8.71875
1996-12-24,8.65625
1996-12-26,8.53125
1996-12-27,8.90625
1996-12-30,8.84375
1996-12-31,8.71875
1997-01-02,8.75
1997-01-03,8.6875
1997-01-06,8.625
1997-01-07,8.90625
1997-01-08,8.71875
1997-01-09,8.71875
1997-01-10,8.78125
1997-01-13,8.8125
1997-01-14,9.21875
1997-01-15,9.1875
1997-01-16,9.3125
1997-01-17,9.4375
1997-01-20,9.5
1997-01-21,9.9375
1997-01-22,9.90625
1997-01-23,9.8125
1997-01-24,9.75
1997-01-27,9.8125
1997-01-28,10.0
1997-01-29,9.9375
1997-01-30,9.625
1997-01-31,9.84375
1997-02-03,9.875
1997-02-04,9.875
1997-02-05,9.8125
1997-02-06,9.875
1997-02-07,9.875
1997-02-10,9.875
1997-02-11,9.78125
1997-02-12,9.75
1997-02-13,9.65625
1997-02-14,9.625
1997-02-18,9.375
1997-02-19,9.1875
1997-02-20,8.9375
1997-02-21,8.8125
1997-02-24,8.75
1997-02-25,8.84375
1997-02-26,8.75
1997-02-27,8.84375
1997-02-28,8.78125
1997-03-03,8.875
1997-03-04,8.78125
1997-03-05,8.59375
1997-03-06,8.5
1997-03-07,8.8125
1997-03-10,8.71875
1997-03-11,8.5625
1997-03-12,8.40625
1997-03-13,8.34375
1997-03-14,8.25
1997-03-17,8.21875
1997-03-18,8.28125
1997-03-19,8.75
1997-03-20,8.6875
1997-03-21,8.625
1997-03-24,8.875
1997-03-25,8.96875
1997-03-26,9.28125
1997-03-27,9.25
1997-03-31,9.0625
1997-04-01,8.90625
1997-04-02,8.75
1997-04-03,8.75
1997-04-04,8.78125
1997-04-07,8.65625
1997-04-08,8.78125
1997-04-09,8.6875
1997-04-10,8.4375
1997-04-11,8.4375
1997-04-14,8.4375
1997-04-15,8.46875
1997-04-16,8.21875
1997-04-17,8.25
1997-04-18,8.34375
1997-04-21,8.375
1997-04-22,8.40625
1997-04-23,8.53125
1997-04-24,8.3125
1997-04-25,8.125
1997-04-28,8.09375
1997-04-29,8.28125
1997-04-30,8.4375
1997-05-01,8.625
1997-05-02,8.8125
1997-05-05,9.34375
1997-05-06,9.75
1997-05-07,9.84375
1997-05-08,9.6875
1997-05-09,9.625
1997-05-12,9.6875
1997-05-13,9.6875
1997-05-14,9.8125
1997-05-15,9.75
1997-05-16,9.6875
1997-05-19,9.6875
1997-05-20,9.78125
1997-05-21,9.75
1997-05-22,9.75
1997-05-23,9.78125
1997-05-27,9.65625
1997-05-28,9.65625
1997-05-29,9.59375
1997-05-30,9.46875
1997-06-02,9.5
1997-06-03,9.4375
1997-06-04,9.46875
1997-06-05,9.5625
1997-06-06,9.5625
1997-06-09,9.5625
1997-06-10,9.5625
1997-06-11,9.5
1997-06-12,9.875
1997-06-13,10.03125
1997-06-16,9.84375
1997-06-17,9.875
1997-06-18,9.71875
1997-06-19,9.875
1997-06-20,9.6875
1997-06-23,9.59375
1997-06-24,9.8125
1997-06-25,9.53125
1997-06-26,9.21875
1997-06-27,9.34375
1997-06-30,9.25
1997-07-01,9.0
1997-07-02,8.78125
1997-07-03,8.78125
1997-07-07,8.6875
1997-07-08,8.875
1997-07-09,8.859375
1997-07-10,8.78125
1997-07-11,8.703125
1997-07-14,8.703125
1997-07-15,8.40625
1997-07-16,8.25
1997-07-17,8.421875
1997-07-18,8.25
1997-07-21,8.234375
1997-07-22,8.546875
1997-07-23,8.6875
1997-07-24,8.640625
1997-07-25,8.40625
1997-07-28,8.4375
1997-07-29,8.34375
1997-07-30,8.59375
1997-07-31,8.625
1997-08-01,8.640625
1997-08-04,8.578125
1997-08-05,8.71875
1997-08-06,8.6875
1997-08-07,8.78125
1997-08-08,8.578125
1997-08-11,8.71875
1997-08-12,8.71875
1997-08-13,8.6875
1997-08-14,8.75
1997-08-15,8.5
1997-08-18,8.40625
1997-08-19,8.515625
1997-08-20,8.78125
1997-08-21,8.96875
1997-08-22,9.078125
1997-08-25,9.046875
1997-08-26,9.109375
1997-08-27,9.21875
1997-08-28,9.359375
1997-08-29,10.0625
1997-09-02,9.953125
1997-09-03,9.78125
1997-09-04,9.65625
1997-09-05,9.78125
1997-09-08,10.03125
1997-09-09,10.015625
1997-09-10,10.09375
1997-09-11,10.0625
1997-09-12,10.15625
1997-09-15,10.09375
1997-09-16,10.15625
1997-09-17,10.15625
1997-09-18,10.234375
1997-09-19,10.28125
1997-09-22,10.578125
1997-09-23,10.65625
1997-09-24,10.9375
1997-09-25,10.8125
1997-09-26,10.5
1997-09-29,10.5625
1997-09-30,10.859375
1997-10-01,10.984375
1997-10-02,10.921875
1997-10-03,10.609375
1997-10-06,10.609375
1997-10-07,10.640625
1997-10-08,10.5
1997-10-09,10.484375
1997-10-10,10.40625
1997-10-13,10.34375
1997-10-14,10.234375
1997-10-15,10.171875
1997-10-16,10.203125
1997-10-17,9.984375
1997-10-20,10.140625
1997-10-21,10.46875
1997-10-22,10.828125
1997-10-23,10.375
1997-10-24,11.203125
1997-10-27,10.375
1997-10-28,10.25
1997-10-29,10.28125
