Date,ANET
2018-12-04,229.729996
2018-12-06,238.42999300000002
2018-12-07,225.08999599999999
2018-12-10,229.770004
2018-12-11,229.11999500000002
2018-12-12,231.99000499999997
2018-12-13,228.710007
2018-12-14,220.41000400000001
2018-12-17,210.169998
2018-12-18,212.08999599999999
2018-12-19,202.050003
2018-12-20,197.21000700000002
2018-12-21,193.169998
2018-12-24,188.899994
2018-12-26,200.520004
2018-12-27,204.830002
2018-12-28,205.759995
2018-12-31,210.69999700000002
2019-01-02,210.55000299999998
2019-01-03,199.600006
2019-01-04,202.470001
2019-01-07,209.919998
2019-01-08,214.27999900000003
2019-01-09,216.94999700000002
2019-01-10,217.960007
2019-01-11,218.100006
2019-01-14,215.580002
2019-01-15,222.850006
2019-01-16,221.24000499999997
2019-01-17,221.02999900000003
2019-01-18,232.080002
2019-01-22,222.99000499999997
2019-01-23,222.289993
2019-01-24,226.44999700000002
2019-01-25,227.25999500000003
2019-01-28,215.32000699999998
2019-01-29,206.419998
2019-01-30,210.24000499999997
2019-01-31,214.77999900000003
2019-02-01,220.5
2019-02-04,218.42999300000002
2019-02-05,224.02999900000003
2019-02-06,224.669998
2019-02-07,220.27999900000003
2019-02-08,226.33999599999999
2019-02-11,229.17999300000002
2019-02-12,238.44999700000002
2019-02-13,236.399994
2019-02-14,240.77999900000003
2019-02-15,263.950012
2019-02-19,269.579987
2019-02-20,270.72000099999997
2019-02-21,270.5
2019-02-22,274.97000099999997
2019-02-25,279.299988
2019-02-26,280.52999900000003
2019-02-27,283.98999
2019-02-28,285.25
2019-03-01,286.540009
2019-03-04,284.399994
2019-03-05,277.77999900000003
2019-03-06,275.100006
2019-03-07,276.230011
2019-03-08,274.549988
2019-03-11,281.799988
2019-03-12,285.089996
2019-03-13,292.51001
2019-03-14,292.609985
2019-03-15,296.76001
2019-03-18,299.200012
2019-03-19,295.179993
2019-03-20,298.450012
2019-03-21,315.019989
2019-03-22,300.160004
2019-03-25,301.230011
2019-03-26,309.799988
2019-03-27,311.329987
2019-03-28,312.299988
2019-03-29,314.459991
2019-04-01,318.359985
2019-04-02,318.429993
2019-04-03,321.75
2019-04-04,313.149994
2019-04-05,311.059998
2019-04-08,316.899994
2019-04-09,317.190002
2019-04-10,322.25
2019-04-11,322.230011
2019-04-12,324.769989
2019-04-15,327.339996
2019-04-16,328.540009
2019-04-17,328.040009
2019-04-18,323.380005
2019-04-22,327.600006
2019-04-23,321.059998
2019-04-24,325.230011
2019-04-25,318.109985
2019-04-26,320.399994
2019-04-29,316.880005
2019-04-30,312.290009
2019-05-01,310.459991
2019-05-02,310.850006
2019-05-03,278.410004
2019-05-06,273.309998
2019-05-07,265.670013
2019-05-08,266.25
2019-05-09,267.429993
2019-05-10,264.22000099999997
2019-05-13,243.899994
2019-05-14,248.88000499999998
2019-05-15,248.69999700000002
2019-05-16,253.61999500000002
2019-05-17,250.11999500000002
2019-05-20,244.94999700000002
2019-05-21,252.94999700000002
2019-05-22,253.13999900000002
2019-05-23,254.38000499999998
2019-05-24,255.940002
2019-05-28,253.33999599999999
2019-05-29,247.5
2019-05-30,247.97000099999997
2019-05-31,244.58999599999999
2019-06-03,241.36000099999998
2019-06-04,254.710007
2019-06-05,263.630005
2019-06-06,257.179993
2019-06-07,246.440002
2019-06-10,250.07000699999998
2019-06-11,243.0
2019-06-12,243.88000499999998
2019-06-13,242.00999500000003
2019-06-14,236.080002
2019-06-17,238.600006
2019-06-18,242.059998
2019-06-19,243.16000400000001
2019-06-20,248.729996
2019-06-21,253.38999900000002
2019-06-24,252.08999599999999
2019-06-25,246.38000499999998
2019-06-26,255.309998
2019-06-27,257.98999
2019-06-28,259.619995
2019-07-01,262.839996
2019-07-02,265.299988
2019-07-03,268.859985
2019-07-05,270.73999
2019-07-08,268.0
2019-07-09,270.549988
2019-07-10,270.390015
2019-07-11,271.899994
2019-07-12,274.26001
2019-07-15,277.640015
2019-07-16,275.51001
2019-07-17,277.429993
2019-07-18,275.48999
2019-07-19,282.73999
2019-07-22,287.359985
2019-07-23,276.350006
2019-07-24,279.190002
2019-07-25,267.410004
2019-07-26,272.980011
2019-07-29,272.230011
2019-07-30,274.27999900000003
2019-07-31,273.450012
2019-08-01,272.22000099999997
2019-08-02,244.11999500000002
2019-08-05,230.94999700000002
2019-08-06,235.82000699999998
2019-08-07,235.0
2019-08-08,234.49000499999997
2019-08-09,228.729996
2019-08-12,224.47000099999997
2019-08-13,230.82000699999998
2019-08-14,219.42999300000002
2019-08-15,216.690002
2019-08-16,221.17999300000002
2019-08-19,223.47000099999997
2019-08-20,219.190002
2019-08-21,226.539993
2019-08-22,227.27999900000003
2019-08-23,223.399994
2019-08-26,223.19999700000002
2019-08-27,223.77999900000003
2019-08-28,222.479996
2019-08-29,227.41000400000001
2019-08-30,226.61999500000002
2019-09-03,224.289993
2019-09-04,226.229996
2019-09-05,235.38000499999998
2019-09-06,235.69999700000002
2019-09-09,231.13000499999998
2019-09-10,237.940002
2019-09-11,246.809998
2019-09-12,249.940002
2019-09-13,243.75999500000003
2019-09-16,244.190002
2019-09-17,244.44999700000002
2019-09-18,246.600006
2019-09-19,244.13000499999998
2019-09-20,240.059998
2019-09-23,240.75
2019-09-24,238.039993
2019-09-25,241.559998
2019-09-26,244.00999500000003
2019-09-27,242.77999900000003
2019-09-30,238.919998
2019-10-01,230.350006
2019-10-02,228.330002
2019-10-03,224.33999599999999
2019-10-04,228.57000699999998
2019-10-07,230.940002
2019-10-08,229.100006
2019-10-09,230.02999900000003
2019-10-10,227.72000099999997
2019-10-11,236.440002
2019-10-14,234.770004
2019-10-15,240.97000099999997
2019-10-16,239.080002
2019-10-17,241.50999500000003
2019-10-18,239.42999300000002
2019-10-21,243.83999599999999
2019-10-22,241.5
2019-10-23,246.61000099999998
2019-10-24,239.32000699999998
2019-10-25,244.36000099999998
2019-10-28,248.899994
2019-10-29,245.960007
2019-10-30,246.270004
2019-10-31,244.57000699999998
2019-11-01,185.300003
2019-11-04,191.270004
2019-11-05,188.779999
2019-11-06,190.429993
2019-11-07,194.440002
2019-11-08,192.610001
2019-11-11,191.169998
2019-11-12,193.970001
2019-11-13,190.649994
2019-11-14,190.559998
2019-11-15,192.619995
2019-11-18,193.020004
2019-11-19,194.0
2019-11-20,194.03999299999998
2019-11-21,192.0
2019-11-22,194.490005
2019-11-25,197.91000400000001
2019-11-26,196.270004
2019-11-27,195.600006
2019-11-29,195.130005
2019-12-02,193.130005
2019-12-03,191.990005
2019-12-04,193.699997
2019-12-05,191.649994
2019-12-06,190.21000700000002
2019-12-09,190.320007
2019-12-10,192.139999
2019-12-11,191.229996
2019-12-12,192.699997
2019-12-13,192.919998
2019-12-16,198.639999
2019-12-17,199.0
2019-12-18,200.020004
2019-12-19,203.75
2019-12-20,206.149994
2019-12-23,204.869995
2019-12-24,204.639999
2019-12-26,205.610001
2019-12-27,204.429993
2019-12-30,203.130005
2019-12-31,203.399994
2020-01-02,204.720001
2020-01-03,200.850006
2020-01-06,202.860001
2020-01-07,204.850006
2020-01-08,206.979996
2020-01-09,206.800003
2020-01-10,207.46000700000002
2020-01-13,211.149994
2020-01-14,213.05000299999998
2020-01-15,213.38999900000002
2020-01-16,219.25
2020-01-17,221.86999500000002
2020-01-21,221.24000499999997
2020-01-22,222.72000099999997
2020-01-23,230.059998
2020-01-24,238.05000299999998
2020-01-27,234.97000099999997
2020-01-28,236.72000099999997
2020-01-29,235.05000299999998
2020-01-30,231.74000499999997
2020-01-31,223.33999599999999
2020-02-03,225.270004
2020-02-04,231.32000699999998
2020-02-05,229.91000400000001
2020-02-06,232.520004
2020-02-07,231.770004
2020-02-10,232.41000400000001
2020-02-11,231.5
2020-02-12,234.460007
2020-02-13,237.61999500000002
2020-02-14,223.47000099999997
2020-02-18,225.789993
2020-02-19,225.020004
2020-02-20,228.27999900000003
2020-02-21,223.460007
2020-02-24,213.75
2020-02-25,205.990005
2020-02-26,203.139999
2020-02-27,193.179993
2020-02-28,193.119995
2020-03-02,196.58999599999999
2020-03-03,191.75
2020-03-04,201.630005
2020-03-05,196.559998
2020-03-06,190.779999
2020-03-09,185.690002
2020-03-10,199.96000700000002
2020-03-11,182.199997
2020-03-12,162.889999
2020-03-13,176.759995
2020-03-16,157.03999299999998
2020-03-17,168.199997
2020-03-18,177.0
2020-03-19,177.880005
2020-03-20,164.479996
2020-03-23,161.880005
2020-03-24,186.559998
2020-03-25,188.330002
2020-03-26,200.570007
2020-03-27,191.28999299999998
2020-03-30,205.729996
2020-03-31,202.550003
2020-04-01,192.770004
2020-04-02,194.100006
2020-04-03,194.639999
2020-04-06,207.600006
2020-04-07,209.139999
2020-04-08,214.58999599999999
2020-04-09,209.91000400000001
2020-04-13,202.080002
2020-04-14,207.309998
2020-04-15,204.190002
2020-04-16,205.21000700000002
2020-04-17,210.020004
2020-04-20,211.99000499999997
2020-04-21,200.050003
2020-04-22,211.36999500000002
2020-04-23,209.229996
2020-04-24,216.809998
2020-04-27,217.91000400000001
2020-04-28,218.02999900000003
2020-04-29,222.039993
2020-04-30,219.30000299999998
2020-05-01,207.639999
2020-05-04,211.0
2020-05-05,220.440002
2020-05-06,208.009995
2020-05-07,210.42999300000002
2020-05-08,218.00999500000003
2020-05-11,224.580002
2020-05-12,221.100006
2020-05-13,213.72000099999997
2020-05-14,205.58999599999999
2020-05-15,210.44999700000002
2020-05-18,215.61999500000002
2020-05-19,219.75999500000003
2020-05-20,224.69999700000002
2020-05-21,223.080002
2020-05-22,220.169998
2020-05-26,222.350006
2020-05-27,227.309998
