Date,MS
1997-11-10,26.28125
1997-11-11,25.65625
1997-11-12,24.84375
1997-11-13,24.875
1997-11-14,25.5
1997-11-17,26.15625
1997-11-18,25.25
1997-11-19,26.0
1997-11-20,27.4375
1997-11-21,27.0625
1997-11-24,26.625
1997-11-25,27.0
1997-11-26,27.125
1997-11-28,27.15625
1997-12-01,28.0625
1997-12-02,28.09375
1997-12-03,28.59375
1997-12-04,28.90625
1997-12-05,29.1875
1997-12-08,29.3125
1997-12-09,28.90625
1997-12-10,28.90625
1997-12-11,28.53125
1997-12-12,27.96875
1997-12-15,27.375
1997-12-16,27.4375
1997-12-17,27.6875
1997-12-18,26.8125
1997-12-19,26.71875
1997-12-22,27.03125
1997-12-23,26.875
1997-12-24,26.125
1997-12-26,26.46875
1997-12-29,27.59375
1997-12-30,28.59375
1997-12-31,29.5625
1998-01-02,29.375
1998-01-05,30.4375
1998-01-06,30.0
1998-01-07,29.25
1998-01-08,29.46875
1998-01-09,28.0
1998-01-12,27.5
1998-01-13,27.96875
1998-01-14,28.28125
1998-01-15,27.71875
1998-01-16,28.09375
1998-01-20,29.09375
1998-01-21,29.09375
1998-01-22,27.46875
1998-01-23,27.03125
1998-01-26,27.09375
1998-01-27,27.59375
1998-01-28,28.71875
1998-01-29,29.125
1998-01-30,29.1875
1998-02-02,30.8125
1998-02-03,30.65625
1998-02-04,30.625
1998-02-05,30.40625
1998-02-06,30.65625
1998-02-09,30.59375
1998-02-10,31.0
1998-02-11,30.71875
1998-02-12,31.96875
1998-02-13,32.0
1998-02-17,32.4375
1998-02-18,33.375
1998-02-19,33.75
1998-02-20,34.3125
1998-02-23,34.46875
1998-02-24,34.6875
1998-02-25,35.25
1998-02-26,35.125
1998-02-27,34.90625
1998-03-02,34.96875
1998-03-03,34.90625
1998-03-04,34.90625
1998-03-05,34.875
1998-03-06,35.46875
1998-03-09,35.875
1998-03-10,37.09375
1998-03-11,36.9375
1998-03-12,37.03125
1998-03-13,37.375
1998-03-16,37.75
1998-03-17,38.34375
1998-03-18,38.6875
1998-03-19,38.5
1998-03-20,37.71875
1998-03-23,37.375
1998-03-24,38.34375
1998-03-25,37.84375
1998-03-26,36.5625
1998-03-27,37.0
1998-03-30,36.5
1998-03-31,36.4375
1998-04-01,36.4375
1998-04-02,36.9375
1998-04-03,37.71875
1998-04-06,40.0
1998-04-07,40.1875
1998-04-08,40.53125
1998-04-09,41.15625
1998-04-13,42.21875
1998-04-14,41.40625
1998-04-15,41.0
1998-04-16,40.375
1998-04-17,41.65625
1998-04-20,40.8125
1998-04-21,39.8125
1998-04-22,40.34375
1998-04-23,39.65625
1998-04-24,39.09375
1998-04-27,37.59375
1998-04-28,37.125
1998-04-29,38.34375
1998-04-30,39.4375
1998-05-01,39.5
1998-05-04,39.375
1998-05-05,38.75
1998-05-06,37.65625
1998-05-07,37.125
1998-05-08,37.8125
1998-05-11,37.5
1998-05-12,37.75
1998-05-13,37.34375
1998-05-14,37.625
1998-05-15,38.34375
1998-05-18,37.3125
1998-05-19,38.125
1998-05-20,39.4375
1998-05-21,39.875
1998-05-22,39.59375
1998-05-26,38.875
1998-05-27,38.125
1998-05-28,38.875
1998-05-29,39.03125
1998-06-01,39.46875
1998-06-02,39.28125
1998-06-03,39.28125
1998-06-04,39.90625
1998-06-05,40.375
1998-06-08,41.09375
1998-06-09,40.9375
1998-06-10,40.3125
1998-06-11,39.90625
1998-06-12,39.53125
1998-06-15,37.6875
1998-06-16,37.90625
1998-06-17,39.46875
1998-06-18,39.375
1998-06-19,39.40625
1998-06-22,39.9375
1998-06-23,41.28125
1998-06-24,43.3125
1998-06-25,43.875
1998-06-26,43.71875
1998-06-29,43.1875
1998-06-30,45.6875
1998-07-01,45.0625
1998-07-02,45.09375
1998-07-06,44.8125
1998-07-07,45.28125
1998-07-08,46.03125
1998-07-09,45.34375
1998-07-10,46.1875
1998-07-13,46.9375
1998-07-14,47.25
1998-07-15,47.25
1998-07-16,47.59375
1998-07-17,48.4375
1998-07-20,47.90625
1998-07-21,47.3125
1998-07-22,46.40625
1998-07-23,45.78125
1998-07-24,45.125
1998-07-27,44.59375
1998-07-28,43.78125
1998-07-29,43.8125
1998-07-30,44.25
1998-07-31,43.53125
1998-08-03,42.4375
1998-08-04,40.46875
1998-08-05,41.21875
1998-08-06,42.34375
1998-08-07,42.5625
1998-08-10,40.84375
1998-08-11,40.53125
1998-08-12,40.125
1998-08-13,39.40625
1998-08-14,38.4375
1998-08-17,40.625
1998-08-18,42.15625
1998-08-19,41.40625
1998-08-20,40.0625
1998-08-21,38.4375
1998-08-24,38.875
1998-08-25,39.375
1998-08-26,38.03125
1998-08-27,34.78125
1998-08-28,32.625
1998-08-31,29.03125
1998-09-01,28.8125
1998-09-02,29.5
1998-09-03,26.8125
1998-09-04,25.125
1998-09-08,27.3125
1998-09-09,25.03125
1998-09-10,24.15625
1998-09-11,25.5
1998-09-14,26.5625
1998-09-15,28.15625
1998-09-16,30.28125
1998-09-17,27.90625
1998-09-18,27.28125
1998-09-21,26.9375
1998-09-22,26.75
1998-09-23,28.625
1998-09-24,25.78125
1998-09-25,26.3125
1998-09-28,24.625
1998-09-29,22.5625
1998-09-30,21.5625
1998-10-01,20.0
1998-10-02,21.9375
1998-10-05,20.40625
1998-10-06,20.84375
1998-10-07,19.21875
1998-10-08,20.8125
1998-10-09,22.875
1998-10-12,23.09375
1998-10-13,23.40625
1998-10-14,24.28125
1998-10-15,27.625
1998-10-16,27.125
1998-10-19,28.34375
1998-10-20,28.0625
1998-10-21,27.71875
1998-10-22,29.28125
1998-10-23,29.25
1998-10-26,29.78125
1998-10-27,29.03125
1998-10-28,29.75
1998-10-29,31.40625
1998-10-30,32.5
1998-11-02,32.0
1998-11-03,30.90625
1998-11-04,31.21875
1998-11-05,32.5
1998-11-06,32.5
1998-11-09,32.875
1998-11-10,31.5
1998-11-11,29.75
1998-11-12,29.875
1998-11-13,30.625
1998-11-16,32.03125
1998-11-17,33.3125
1998-11-18,32.65625
1998-11-19,33.28125
1998-11-20,35.28125
1998-11-23,36.8125
1998-11-24,36.1875
1998-11-25,35.75
1998-11-27,37.375
1998-11-30,34.8125
1998-12-01,34.125
1998-12-02,34.0
1998-12-03,32.78125
1998-12-04,34.375
1998-12-07,34.5625
1998-12-08,33.09375
1998-12-09,33.5
1998-12-10,33.40625
1998-12-11,33.34375
1998-12-14,31.15625
1998-12-15,33.25
1998-12-16,33.125
1998-12-17,34.53125
1998-12-18,35.8125
1998-12-21,38.28125
1998-12-22,37.53125
1998-12-23,38.53125
1998-12-24,39.15625
1998-12-28,38.5
1998-12-29,37.8125
1998-12-30,36.59375
1998-12-31,35.5
1999-01-04,36.375
1999-01-05,37.5
1999-01-06,40.34375
1999-01-07,42.09375
1999-01-08,44.125
1999-01-11,43.75
1999-01-12,41.21875
1999-01-13,41.15625
1999-01-14,40.40625
1999-01-15,42.78125
1999-01-19,42.4375
1999-01-20,43.75
1999-01-21,42.78125
1999-01-22,40.65625
1999-01-25,41.5
1999-01-26,42.15625
1999-01-27,40.875
1999-01-28,42.09375
1999-01-29,43.3125
1999-02-01,43.84375
1999-02-02,44.6875
1999-02-03,45.875
1999-02-04,44.875
1999-02-05,44.5
1999-02-08,44.28125
1999-02-09,42.875
1999-02-10,42.34375
1999-02-11,46.0625
1999-02-12,44.25
1999-02-16,45.21875
1999-02-17,44.1875
1999-02-18,46.15625
1999-02-19,46.5
1999-02-22,48.5
1999-02-23,47.9375
1999-02-24,44.875
1999-02-25,44.84375
1999-02-26,45.25
1999-03-01,44.8125
1999-03-02,45.1875
1999-03-03,46.40625
1999-03-04,48.25
1999-03-05,49.46875
1999-03-08,48.9375
1999-03-09,49.28125
1999-03-10,49.53125
1999-03-11,50.875
1999-03-12,50.5625
1999-03-15,51.0
1999-03-16,50.96875
1999-03-17,49.71875
1999-03-18,51.6875
1999-03-19,50.8125
1999-03-22,48.1875
1999-03-23,48.9375
1999-03-24,49.1875
1999-03-25,51.9375
1999-03-26,51.3125
1999-03-29,52.6875
1999-03-30,50.875
1999-03-31,49.96875
1999-04-01,49.96875
1999-04-05,51.4375
1999-04-06,52.40625
1999-04-07,54.28125
1999-04-08,53.75
1999-04-09,55.75
1999-04-12,56.0
1999-04-13,57.09375
1999-04-14,54.875
1999-04-15,52.375
1999-04-16,52.5
1999-04-19,48.0
1999-04-20,49.75
1999-04-21,51.0625
1999-04-22,52.1875
1999-04-23,52.5
1999-04-26,50.1875
1999-04-27,52.53125
1999-04-28,51.1875
1999-04-29,51.4375
1999-04-30,49.59375
1999-05-03,52.4375
1999-05-04,49.03125
1999-05-05,49.59375
1999-05-06,47.4375
1999-05-07,50.34375
1999-05-10,48.9375
1999-05-11,50.40625
1999-05-12,53.40625
1999-05-13,54.0
1999-05-14,50.0625
1999-05-17,50.03125
1999-05-18,49.46875
1999-05-19,49.5
1999-05-20,47.90625
1999-05-21,47.4375
1999-05-24,45.375
1999-05-25,44.53125
1999-05-26,46.8125
1999-05-27,46.96875
1999-05-28,48.25
1999-06-01,45.875
1999-06-02,44.125
1999-06-03,44.0
1999-06-04,45.5
1999-06-07,47.03125
1999-06-08,45.625
1999-06-09,45.75
1999-06-10,44.1875
1999-06-11,43.375
1999-06-14,43.0
1999-06-15,43.9375
1999-06-16,46.53125
1999-06-17,46.21875
1999-06-18,47.875
1999-06-21,49.875
1999-06-22,48.09375
1999-06-23,46.625
1999-06-24,45.65625
1999-06-25,45.875
1999-06-28,47.25
1999-06-29,47.375
1999-06-30,51.3125
1999-07-01,50.875
1999-07-02,50.78125
1999-07-06,51.125
1999-07-07,51.1875
1999-07-08,51.34375
1999-07-09,51.78125
1999-07-12,51.0
1999-07-13,51.0
1999-07-14,50.5
1999-07-15,50.28125
1999-07-16,49.96875
1999-07-19,49.84375
1999-07-20,48.65625
1999-07-21,48.40625
1999-07-22,48.40625
1999-07-23,46.75
1999-07-26,46.3125
1999-07-27,48.1875
1999-07-28,48.03125
1999-07-29,46.5
1999-07-30,45.125
1999-08-02,44.28125
1999-08-03,43.71875
1999-08-04,43.34375
1999-08-05,43.34375
1999-08-06,41.0625
1999-08-09,41.21875
1999-08-10,41.65625
1999-08-11,43.25
1999-08-12,44.0625
1999-08-13,45.84375
1999-08-16,45.53125
1999-08-17,47.90625
1999-08-18,47.5
1999-08-19,46.90625
1999-08-20,47.375
1999-08-23,48.125
1999-08-24,48.15625
1999-08-25,48.8125
1999-08-26,47.9375
1999-08-27,46.3125
1999-08-30,43.78125
1999-08-31,42.90625
1999-09-01,44.75
1999-09-02,44.40625
1999-09-03,46.875
1999-09-07,46.75
1999-09-08,46.3125
1999-09-09,45.75
1999-09-10,46.28125
1999-09-13,45.375
1999-09-14,44.71875
1999-09-15,43.4375
1999-09-16,43.5625
1999-09-17,45.71875
1999-09-20,45.6875
1999-09-21,44.40625
1999-09-22,44.78125
1999-09-23,43.1875
1999-09-24,43.9375
1999-09-27,44.25
1999-09-28,44.46875
1999-09-29,43.71875
1999-09-30,44.59375
1999-10-01,44.40625
1999-10-04,46.96875
1999-10-05,47.25
1999-10-06,48.6875
1999-10-07,47.8125
1999-10-08,47.625
1999-10-11,47.46875
1999-10-12,47.09375
1999-10-13,46.1875
1999-10-14,45.9375
1999-10-15,44.0625
1999-10-18,45.1875
1999-10-19,46.1875
1999-10-20,47.46875
1999-10-21,48.6875
1999-10-22,51.4375
1999-10-25,50.25
1999-10-26,49.1875
1999-10-27,52.09375
1999-10-28,56.84375
1999-10-29,55.15625
1999-11-01,55.3125
1999-11-02,55.0625
1999-11-03,54.4375
1999-11-04,56.59375
1999-11-05,57.90625
1999-11-08,57.0
1999-11-09,55.28125
1999-11-10,55.09375
1999-11-11,56.15625
1999-11-12,60.0
1999-11-15,60.53125
1999-11-16,63.625
1999-11-17,60.71875
1999-11-18,62.0625
1999-11-19,62.1875
1999-11-22,61.40625
1999-11-23,60.25
1999-11-24,59.3125
1999-11-26,59.0
1999-11-29,58.5
1999-11-30,60.3125
1999-12-01,59.96875
1999-12-02,60.90625
1999-12-03,64.09375
1999-12-06,63.9375
1999-12-07,65.8125
1999-12-08,66.21875
1999-12-09,66.4375
1999-12-10,67.25
1999-12-13,65.84375
1999-12-14,63.53125
1999-12-15,63.179688
1999-12-16,62.5
1999-12-17,64.03125
1999-12-20,65.164063
1999-12-21,64.4375
1999-12-22,64.9375
1999-12-23,65.75
1999-12-27,65.8125
1999-12-28,67.125
1999-12-29,69.46875
1999-12-30,70.625
1999-12-31,71.375
2000-01-03,67.5
2000-01-04,62.5
2000-01-05,60.21875
2000-01-06,61.375
2000-01-07,63.28125
2000-01-10,65.3125
2000-01-11,65.3125
2000-01-12,65.8125
2000-01-13,66.21875
2000-01-14,68.65625
2000-01-18,66.875
2000-01-19,67.84375
2000-01-20,67.40625
2000-01-21,66.25
2000-01-24,64.0
2000-01-25,64.71875
2000-01-26,66.4375
2000-01-27,67.5625
2000-01-28,63.3125
2000-01-31,66.25
2000-02-01,64.0
2000-02-02,65.125
2000-02-03,66.0
2000-02-04,65.6875
2000-02-07,65.125
2000-02-08,67.8125
2000-02-09,67.1875
2000-02-10,66.8125
2000-02-11,66.75
2000-02-14,66.0
2000-02-15,65.5625
2000-02-16,65.5625
2000-02-17,63.25
2000-02-18,61.25
2000-02-22,62.3125
2000-02-23,65.75
2000-02-24,69.0625
2000-02-25,69.875
2000-02-28,69.1875
2000-02-29,70.4375
2000-03-01,75.25
2000-03-02,76.5625
2000-03-03,79.1875
2000-03-06,80.875
2000-03-07,81.0
2000-03-08,79.0
2000-03-09,83.375
2000-03-10,86.625
2000-03-13,82.5
2000-03-14,79.9375
2000-03-15,78.0
2000-03-16,80.75
2000-03-17,88.875
2000-03-20,87.6875
2000-03-21,88.6875
2000-03-22,90.140625
2000-03-23,94.75
2000-03-24,95.8125
2000-03-27,90.0
2000-03-28,88.0
2000-03-29,86.75
2000-03-30,84.140625
2000-03-31,82.875
2000-04-03,85.375
2000-04-04,78.625
2000-04-05,79.75
2000-04-06,85.3125
2000-04-07,84.5625
2000-04-10,88.75
2000-04-11,86.0625
2000-04-12,79.75
2000-04-13,75.5
2000-04-14,66.875
2000-04-17,68.9375
2000-04-18,75.75
2000-04-19,75.0
2000-04-20,75.0
2000-04-24,77.625
2000-04-25,79.875
2000-04-26,80.625
2000-04-27,80.5
2000-04-28,76.75
2000-05-01,79.75
2000-05-02,75.75
2000-05-03,73.0
2000-05-04,71.625
2000-05-05,71.125
2000-05-08,71.8125
2000-05-09,71.125
2000-05-10,66.125
2000-05-11,67.0
2000-05-12,69.40625
2000-05-15,74.0625
2000-05-16,75.25
2000-05-17,76.0
2000-05-18,74.6875
2000-05-19,69.4375
2000-05-22,67.5
2000-05-23,68.25
2000-05-24,68.25
2000-05-25,64.0
2000-05-26,63.6875
2000-05-30,67.0
2000-05-31,71.5
2000-06-01,75.25
2000-06-02,83.0625
2000-06-05,82.125
2000-06-06,79.75
2000-06-07,79.9375
2000-06-08,78.75
2000-06-09,79.25
2000-06-12,80.8125
2000-06-13,83.375
2000-06-14,85.5
2000-06-15,83.9375
2000-06-16,81.125
2000-06-19,84.4375
2000-06-20,86.5625
2000-06-21,85.625
2000-06-22,83.1875
2000-06-23,81.125
2000-06-26,82.1875
2000-06-27,83.0
2000-06-28,83.5
2000-06-29,84.375
2000-06-30,83.25
2000-07-03,85.0
2000-07-05,86.875
2000-07-06,89.5
2000-07-07,90.625
2000-07-10,93.375
2000-07-11,94.875
2000-07-12,95.5
2000-07-13,96.375
2000-07-14,96.0
2000-07-17,92.125
2000-07-18,91.25
2000-07-19,88.25
2000-07-20,91.25
2000-07-21,94.6875
2000-07-24,94.125
2000-07-25,94.46875
2000-07-26,93.0
2000-07-27,92.5
2000-07-28,88.25
2000-07-31,91.25
2000-08-01,90.9375
2000-08-02,92.1875
2000-08-03,93.875
2000-08-04,97.75
2000-08-07,98.6875
2000-08-08,96.75
2000-08-09,98.375
2000-08-10,96.625
2000-08-11,101.625
2000-08-14,104.0625
2000-08-15,101.5
2000-08-16,98.5
2000-08-17,102.1875
2000-08-18,100.4375
2000-08-21,101.875
2000-08-22,102.875
2000-08-23,101.59375
2000-08-24,103.125
2000-08-25,101.25
2000-08-28,102.875
2000-08-29,104.5
2000-08-30,105.875
2000-08-31,107.578125
2000-09-01,107.6875
2000-09-05,106.9375
2000-09-06,106.1875
2000-09-07,105.0
2000-09-08,105.5
2000-09-11,109.375
2000-09-12,107.9375
2000-09-13,104.5
2000-09-14,104.9375
2000-09-15,98.5
2000-09-18,93.5
2000-09-19,97.5
2000-09-20,95.9375
2000-09-21,89.3125
2000-09-22,90.5625
2000-09-25,92.4375
2000-09-26,88.6875
2000-09-27,86.8125
2000-09-28,90.0625
2000-09-29,91.4375
2000-10-02,90.625
2000-10-03,91.875
2000-10-04,90.375
2000-10-05,92.0
2000-10-06,84.25
2000-10-09,83.25
2000-10-10,74.5
2000-10-11,77.75
2000-10-12,70.75
2000-10-13,78.1875
2000-10-16,77.6875
2000-10-17,73.9375
2000-10-18,73.0
2000-10-19,76.5625
2000-10-20,80.9375
2000-10-23,78.0
2000-10-24,81.25
2000-10-25,78.125
2000-10-26,77.25
2000-10-27,79.4375
2000-10-30,80.875
2000-10-31,80.3125
2000-11-01,79.0625
2000-11-02,80.4375
2000-11-03,83.5625
2000-11-06,80.25
2000-11-07,76.625
2000-11-08,73.0625
2000-11-09,70.8125
2000-11-10,69.125
2000-11-13,68.0
2000-11-14,67.875
2000-11-15,70.0
2000-11-16,71.0
2000-11-17,68.6875
2000-11-20,64.5
2000-11-21,65.5625
2000-11-22,64.375
2000-11-24,65.3125
2000-11-27,66.5
2000-11-28,63.625
2000-11-29,65.0
2000-11-30,63.375
2000-12-01,62.375
2000-12-04,63.9375
2000-12-05,72.0
2000-12-06,69.4375
2000-12-07,67.875
2000-12-08,74.1875
2000-12-11,77.8125
2000-12-12,73.625
2000-12-13,75.25
2000-12-14,68.1875
2000-12-15,68.875
2000-12-18,69.25
2000-12-19,69.0
2000-12-20,68.5625
2000-12-21,72.0
2000-12-22,74.25
2000-12-26,76.5625
2000-12-27,76.5625
2000-12-28,79.375
2000-12-29,79.25
2001-01-02,72.125
2001-01-03,83.6875
2001-01-04,88.6875
2001-01-05,84.625
2001-01-08,83.375
2001-01-09,82.5
2001-01-10,86.0
2001-01-11,87.5
2001-01-12,85.125
2001-01-16,83.9375
2001-01-17,80.875
2001-01-18,80.125
2001-01-19,84.375
2001-01-22,83.875
2001-01-23,86.8125
2001-01-24,84.25
2001-01-25,82.875
2001-01-26,82.5
2001-01-29,83.980003
2001-01-30,85.0
2001-01-31,84.800003
2001-02-01,89.800003
2001-02-02,86.260002
2001-02-05,86.5
2001-02-06,84.949997
2001-02-07,80.199997
2001-02-08,78.0
2001-02-09,79.349998
2001-02-12,80.0
2001-02-13,79.209999
2001-02-14,76.940002
2001-02-15,76.32
2001-02-16,74.75
2001-02-20,68.860001
2001-02-21,66.040001
2001-02-22,68.93
2001-02-23,67.0
2001-02-26,69.199997
2001-02-27,69.660004
2001-02-28,65.129997
2001-03-01,63.599998
2001-03-02,61.049999
2001-03-05,62.599998
2001-03-06,65.389999
2001-03-07,66.75
2001-03-08,64.379997
2001-03-09,61.259997999999996
2001-03-12,56.0
2001-03-13,59.0
2001-03-14,57.0
2001-03-15,59.009997999999996
2001-03-16,57.919998
2001-03-19,60.73
2001-03-20,56.5
2001-03-21,54.639998999999996
2001-03-22,53.25
2001-03-23,53.509997999999996
2001-03-26,54.5
2001-03-27,56.599998
2001-03-28,54.0
2001-03-29,53.68
2001-03-30,53.5
2001-04-02,52.349998
2001-04-03,49.34
2001-04-04,45.259997999999996
2001-04-05,52.400002
2001-04-06,50.900002
2001-04-09,50.290001000000004
2001-04-10,54.639998999999996
2001-04-11,57.650002
2001-04-12,59.599998
2001-04-16,57.400002
2001-04-17,58.849998
2001-04-18,66.900002
2001-04-19,67.269997
2001-04-20,66.0
2001-04-23,63.799999
2001-04-24,61.599998
2001-04-25,61.400002
2001-04-26,62.860001000000004
2001-04-27,65.300003
2001-04-30,62.790001000000004
2001-05-01,63.349998
2001-05-02,66.519997
2001-05-03,66.230003
2001-05-04,67.349998
2001-05-07,66.959999
2001-05-08,66.019997
2001-05-09,65.07
2001-05-10,65.0
2001-05-11,63.209998999999996
2001-05-14,64.989998
2001-05-15,65.610001
2001-05-16,69.099998
2001-05-17,69.699997
2001-05-18,69.040001
2001-05-21,72.68
2001-05-22,74.260002
2001-05-23,71.5
2001-05-24,72.059998
2001-05-25,69.480003
2001-05-29,68.08000200000001
2001-05-30,64.199997
2001-05-31,65.010002
2001-06-01,65.199997
2001-06-04,65.0
2001-06-05,66.099998
2001-06-06,64.5
2001-06-07,65.5
2001-06-08,64.589996
2001-06-11,62.25
2001-06-12,60.549999
2001-06-13,59.400002
2001-06-14,57.349998
2001-06-15,57.52
2001-06-18,57.299999
2001-06-19,58.450001
2001-06-20,59.349998
2001-06-21,64.949997
2001-06-22,65.050003
2001-06-25,64.519997
2001-06-26,63.82
2001-06-27,62.650002
2001-06-28,64.010002
2001-06-29,64.230003
2001-07-02,63.75
2001-07-03,63.700001
2001-07-05,63.299999
2001-07-06,60.939999
2001-07-09,60.73
2001-07-10,58.459998999999996
2001-07-11,57.82
2001-07-12,61.82
2001-07-13,61.419998
2001-07-16,58.450001
2001-07-17,59.810001
2001-07-18,58.900002
2001-07-19,58.849998
2001-07-20,59.5
2001-07-23,58.700001
2001-07-24,57.529999
2001-07-25,57.119999
2001-07-26,59.139998999999996
2001-07-27,59.59
2001-07-30,59.650002
2001-07-31,59.82
2001-08-01,62.400002
2001-08-02,62.98
2001-08-03,63.150002
2001-08-06,61.25
2001-08-07,61.400002
2001-08-08,58.25
2001-08-09,56.09
2001-08-10,55.889998999999996
2001-08-13,55.740002000000004
2001-08-14,55.849998
2001-08-15,54.950001
2001-08-16,53.0
2001-08-17,51.200001
2001-08-20,53.259997999999996
2001-08-21,52.400002
2001-08-22,53.48
2001-08-23,52.490002000000004
2001-08-24,56.599998
2001-08-27,56.349998
2001-08-28,54.549999
2001-08-29,53.84
2001-08-30,52.299999
2001-08-31,53.349998
2001-09-04,52.200001
2001-09-05,51.709998999999996
2001-09-06,49.5
2001-09-07,48.060001
2001-09-10,48.900002
2001-09-17,42.5
2001-09-18,42.200001
2001-09-19,41.990002000000004
2001-09-20,37.619999
2001-09-21,40.080002
2001-09-24,42.549999
2001-09-25,42.799999
2001-09-26,43.630001
2001-09-27,44.310001
2001-09-28,46.349998
2001-10-01,46.900002
2001-10-02,47.049999
2001-10-03,49.889998999999996
2001-10-04,49.889998999999996
2001-10-05,48.369999
2001-10-08,47.759997999999996
2001-10-09,49.259997999999996
2001-10-10,50.599998
2001-10-11,52.799999
2001-10-12,51.459998999999996
2001-10-15,52.52
2001-10-16,52.599998
2001-10-17,52.509997999999996
2001-10-18,51.349998
2001-10-19,49.099998
2001-10-22,50.740002000000004
2001-10-23,50.990002000000004
2001-10-24,50.0
2001-10-25,51.349998
2001-10-26,52.09
2001-10-29,50.669998
2001-10-30,49.919998
2001-10-31,48.919998
2001-11-01,50.450001
2001-11-02,51.470001
2001-11-05,51.689999
2001-11-06,53.169998
2001-11-07,53.849998
2001-11-08,53.759997999999996
2001-11-09,53.259997999999996
2001-11-12,53.34
2001-11-13,55.889998999999996
2001-11-14,58.200001
2001-11-15,57.240002000000004
2001-11-16,55.700001
2001-11-19,57.41
2001-11-20,56.880001
2001-11-21,56.540001000000004
2001-11-23,57.869999
2001-11-26,59.52
2001-11-27,57.75
2001-11-28,54.200001
2001-11-29,56.25
2001-11-30,55.5
2001-12-03,52.330002
2001-12-04,52.720001
2001-12-05,55.869999
2001-12-06,57.049999
2001-12-07,55.66
2001-12-10,54.650002
2001-12-11,54.849998
2001-12-12,55.009997999999996
2001-12-13,53.98
2001-12-14,52.549999
2001-12-17,51.689999
2001-12-18,53.560001
2001-12-19,55.790001000000004
2001-12-20,56.02
2001-12-21,55.259997999999996
2001-12-24,55.25
2001-12-26,55.450001
2001-12-27,55.400002
2001-12-28,56.869999
2001-12-31,55.939999
2002-01-02,55.220001
2002-01-03,56.82
2002-01-04,59.639998999999996
2002-01-07,59.189999
2002-01-08,57.950001
2002-01-09,58.389998999999996
2002-01-10,58.950001
2002-01-11,57.560001
2002-01-14,56.360001000000004
2002-01-15,57.849998
2002-01-16,55.869999
2002-01-17,57.639998999999996
2002-01-18,56.619999
2002-01-22,55.349998
2002-01-23,55.459998999999996
2002-01-24,54.400002
2002-01-25,55.25
2002-01-28,54.990002000000004
2002-01-29,52.0
2002-01-30,52.599998
2002-01-31,55.0
2002-02-01,53.41
2002-02-04,50.419998
2002-02-05,49.439999
2002-02-06,48.919998
2002-02-07,48.599998
2002-02-08,51.759997999999996
2002-02-11,52.150002
2002-02-12,50.799999
2002-02-13,51.349998
2002-02-14,52.060001
2002-02-15,49.880001
2002-02-19,47.040001000000004
2002-02-20,47.77
2002-02-21,47.700001
2002-02-22,46.630001
2002-02-25,48.75
2002-02-26,48.75
2002-02-27,48.330002
2002-02-28,49.119999
2002-03-01,50.240002000000004
2002-03-04,53.75
2002-03-05,54.959998999999996
2002-03-06,56.360001000000004
2002-03-07,55.220001
2002-03-08,56.860001000000004
2002-03-11,56.459998999999996
2002-03-12,56.48
2002-03-13,55.32
2002-03-14,54.68
2002-03-15,56.470001
2002-03-18,56.82
2002-03-19,57.880001
2002-03-20,56.77
2002-03-21,56.82
2002-03-22,55.950001
2002-03-25,54.849998
2002-03-26,55.790001000000004
2002-03-27,56.66
2002-03-28,57.310001
2002-04-01,56.889998999999996
2002-04-02,56.790001000000004
2002-04-03,55.66
2002-04-04,55.990002000000004
2002-04-05,55.91
2002-04-08,55.68
2002-04-09,55.25
2002-04-10,54.509997999999996
2002-04-11,51.639998999999996
2002-04-12,53.09
2002-04-15,52.66
2002-04-16,54.880001
2002-04-17,55.029999
2002-04-18,55.189999
2002-04-19,55.009997999999996
2002-04-22,53.650002
2002-04-23,53.5
2002-04-24,50.990002000000004
2002-04-25,48.130001
2002-04-26,48.049999
2002-04-29,47.5
2002-04-30,47.720001
2002-05-01,48.029999
2002-05-02,48.84
2002-05-03,48.0
2002-05-06,45.049999
2002-05-07,44.900002
2002-05-08,48.490002000000004
2002-05-09,48.5
2002-05-10,46.970001
2002-05-13,48.200001
2002-05-14,49.450001
2002-05-15,49.110001000000004
2002-05-16,49.689999
2002-05-17,50.490002000000004
2002-05-20,49.349998
2002-05-21,48.389998999999996
2002-05-22,48.02
2002-05-23,48.48
2002-05-24,47.93
2002-05-28,46.66
2002-05-29,46.040001000000004
2002-05-30,44.639998999999996
2002-05-31,45.459998999999996
2002-06-03,43.900002
2002-06-04,43.450001
2002-06-05,45.18
2002-06-06,44.540001000000004
2002-06-07,44.669998
2002-06-10,44.959998999999996
2002-06-11,43.200001
2002-06-12,43.75
2002-06-13,42.290001000000004
2002-06-14,42.349998
2002-06-17,45.119999
2002-06-18,45.200001
2002-06-19,44.150002
2002-06-20,42.810001
2002-06-21,41.950001
2002-06-24,42.400002
2002-06-25,41.91
2002-06-26,41.25
2002-06-27,42.619999
2002-06-28,43.080002
2002-07-01,41.439999
2002-07-02,41.419998
2002-07-03,41.27
2002-07-05,43.68
2002-07-08,43.5
2002-07-09,41.709998999999996
2002-07-10,40.09
2002-07-11,41.0
2002-07-12,41.400002
2002-07-15,41.150002
2002-07-16,40.650002
2002-07-17,39.900002
2002-07-18,38.700001
2002-07-19,38.650002
2002-07-22,36.529999
2002-07-23,35.599998
2002-07-24,37.900002
2002-07-25,37.540001000000004
2002-07-26,38.02
2002-07-29,39.57
2002-07-30,40.970001
2002-07-31,40.349998
