Date,BWA
1998-03-25,7.984375
1998-03-26,7.984375
1998-03-27,8.0625
1998-03-30,7.9296880000000005
1998-03-31,8.015625
1998-04-01,8.21875
1998-04-02,8.171875
1998-04-03,8.0625
1998-04-06,8.171875
1998-04-07,8.0625
1998-04-08,8.117188
1998-04-09,8.367188
1998-04-13,8.09375
1998-04-14,8.3125
1998-04-15,8.5
1998-04-16,8.234375
1998-04-17,8.085938
1998-04-20,8.21875
1998-04-21,8.445313
1998-04-22,8.46875
1998-04-23,8.515625
1998-04-24,8.375
1998-04-27,7.9765630000000005
1998-04-28,8.15625
1998-04-29,7.625
1998-04-30,7.7734380000000005
1998-05-01,7.859375
1998-05-04,7.71875
1998-05-05,7.5
1998-05-06,7.3828130000000005
1998-05-07,7.515625
1998-05-08,7.65625
1998-05-11,7.4921880000000005
1998-05-12,7.40625
1998-05-13,7.3984380000000005
1998-05-14,7.3125
1998-05-15,7.2890630000000005
1998-05-18,7.296875
1998-05-19,7.3515630000000005
1998-05-20,7.265625
1998-05-21,7.25
1998-05-22,7.1796880000000005
1998-05-26,7.0234380000000005
1998-05-27,7.0
1998-05-28,7.140625
1998-05-29,7.125
1998-06-01,7.15625
1998-06-02,7.1953130000000005
1998-06-03,7.1796880000000005
1998-06-04,5.9375
1998-06-05,6.234375
1998-06-08,6.234375
1998-06-09,6.125
1998-06-10,5.875
1998-06-11,5.78125
1998-06-12,5.640625
1998-06-15,5.554688
1998-06-16,5.578125
1998-06-17,5.742188
1998-06-18,5.65625
1998-06-19,5.5
1998-06-22,5.492188
1998-06-23,5.460938
1998-06-24,5.46875
1998-06-25,5.671875
1998-06-26,5.585938
1998-06-29,5.875
1998-06-30,6.007813
1998-07-01,6.101563
1998-07-02,6.0625
1998-07-06,6.0625
1998-07-07,6.125
1998-07-08,6.023438
1998-07-09,5.96875
1998-07-10,6.0625
1998-07-13,6.085938
1998-07-14,6.28125
1998-07-15,6.328125
1998-07-16,6.390625
1998-07-17,6.414063
1998-07-20,6.445313
1998-07-21,6.25
1998-07-22,6.0625
1998-07-23,5.96875
1998-07-24,5.921875
1998-07-27,6.046875
1998-07-28,5.9375
1998-07-29,6.023438
1998-07-30,6.070313
1998-07-31,5.882813
1998-08-03,5.789063
1998-08-04,5.703125
1998-08-05,5.515625
1998-08-06,5.523438
1998-08-07,5.460938
1998-08-10,5.3125
1998-08-11,5.476563
1998-08-12,5.640625
1998-08-13,5.390625
1998-08-14,5.382813
1998-08-17,5.398438
1998-08-18,5.578125
1998-08-19,5.460938
1998-08-20,5.453125
1998-08-21,5.429688
1998-08-24,5.445313
1998-08-25,5.460938
1998-08-26,5.523438
1998-08-27,5.429688
1998-08-28,5.34375
1998-08-31,5.0625
1998-09-01,5.335938
1998-09-02,5.492188
1998-09-03,5.445313
1998-09-04,5.5
1998-09-08,5.601563
1998-09-09,5.382813
1998-09-10,5.296875
1998-09-11,5.359375
1998-09-14,5.359375
1998-09-15,5.40625
1998-09-16,5.273438
1998-09-17,5.09375
1998-09-18,5.125
1998-09-21,5.078125
1998-09-22,4.984375
1998-09-23,4.992188
1998-09-24,4.992188
1998-09-25,4.984375
1998-09-28,4.945313
1998-09-29,4.804688
1998-09-30,4.632813
1998-10-01,4.164063
1998-10-02,4.382813
1998-10-05,4.5
1998-10-06,4.453125
1998-10-07,4.5625
1998-10-08,4.3125
1998-10-09,4.3125
1998-10-12,4.414063
1998-10-13,4.5
1998-10-14,4.59375
1998-10-15,4.679688
1998-10-16,5.070313
1998-10-19,4.976563
1998-10-20,5.101563
1998-10-21,5.125
1998-10-22,5.296875
1998-10-23,5.4375
1998-10-26,5.8125
1998-10-27,5.757813
1998-10-28,5.9375
1998-10-29,5.921875
1998-10-30,5.859375
1998-11-02,6.0625
1998-11-03,6.0625
1998-11-04,6.203125
1998-11-05,6.335938
1998-11-06,6.257813
1998-11-09,6.25
1998-11-10,6.21875
1998-11-11,6.125
1998-11-12,6.015625
1998-11-13,6.070313
1998-11-16,6.242188
1998-11-17,6.234375
1998-11-18,6.265625
1998-11-19,6.375
1998-11-20,6.375
1998-11-23,6.375
1998-11-24,6.367188
1998-11-25,6.46875
1998-11-27,6.390625
1998-11-30,6.234375
1998-12-01,6.148438
1998-12-02,6.078125
1998-12-03,6.070313
1998-12-04,5.882813
1998-12-07,5.882813
1998-12-08,5.867188
1998-12-09,5.734375
1998-12-10,5.601563
1998-12-11,6.0625
1998-12-14,6.25
1998-12-15,6.625
1998-12-16,6.539063
1998-12-17,6.4375
1998-12-18,6.34375
1998-12-21,6.21875
1998-12-22,5.96875
1998-12-23,6.289063
1998-12-24,6.234375
1998-12-28,6.375
1998-12-29,6.5625
1998-12-30,6.7890630000000005
1998-12-31,6.9765630000000005
1999-01-04,6.8125
1999-01-05,6.71875
1999-01-06,6.671875
1999-01-07,6.71875
1999-01-08,6.65625
1999-01-11,6.65625
1999-01-12,6.460938
1999-01-13,6.390625
1999-01-14,6.34375
1999-01-15,6.515625
1999-01-19,6.484375
1999-01-20,6.4375
1999-01-21,6.484375
1999-01-22,6.359375
1999-01-25,6.21875
1999-01-26,6.15625
1999-01-27,5.9375
1999-01-28,5.976563
1999-01-29,6.015625
1999-02-01,6.070313
1999-02-02,5.960938
1999-02-03,5.835938
1999-02-04,5.625
1999-02-05,5.390625
1999-02-08,5.648438
1999-02-09,5.546875
1999-02-10,5.367188
1999-02-11,5.554688
1999-02-12,5.609375
1999-02-16,5.539063
1999-02-17,5.40625
1999-02-18,5.46875
1999-02-19,5.445313
1999-02-22,5.515625
1999-02-23,5.664063
1999-02-24,5.578125
1999-02-25,5.390625
1999-02-26,5.445313
1999-03-01,5.71875
1999-03-02,5.757813
1999-03-03,5.84375
1999-03-04,5.960938
1999-03-05,6.0625
1999-03-08,5.953125
1999-03-09,5.929688
1999-03-10,5.804688
1999-03-11,5.804688
1999-03-12,5.773438
1999-03-15,5.765625
1999-03-16,5.609375
1999-03-17,5.578125
1999-03-18,5.585938
1999-03-19,5.648438
1999-03-22,5.554688
1999-03-23,5.46875
1999-03-24,5.484375
1999-03-25,5.515625
1999-03-26,5.46875
1999-03-29,5.609375
1999-03-30,5.929688
1999-03-31,5.976563
1999-04-01,5.90625
1999-04-05,5.984375
1999-04-06,5.960938
1999-04-07,5.90625
1999-04-08,5.914063
1999-04-09,5.921875
1999-04-12,6.0625
1999-04-13,6.242188
1999-04-14,6.359375
1999-04-15,6.6171880000000005
1999-04-16,6.796875
1999-04-19,7.2421880000000005
1999-04-20,7.0
1999-04-21,7.0
1999-04-22,6.9140630000000005
1999-04-23,6.796875
1999-04-26,6.8046880000000005
1999-04-27,6.96875
1999-04-28,7.3515630000000005
1999-04-29,7.21875
1999-04-30,7.09375
1999-05-03,6.9609380000000005
1999-05-04,7.15625
1999-05-05,7.1796880000000005
1999-05-06,7.1640630000000005
1999-05-07,7.25
1999-05-10,7.3671880000000005
1999-05-11,7.4140630000000005
1999-05-12,7.40625
1999-05-13,7.46875
1999-05-14,7.4453130000000005
1999-05-17,7.2734380000000005
1999-05-18,7.21875
1999-05-19,7.28125
1999-05-20,7.1875
1999-05-21,7.1953130000000005
1999-05-24,7.046875
1999-05-25,6.9765630000000005
1999-05-26,6.859375
1999-05-27,6.71875
1999-05-28,6.9296880000000005
1999-06-01,6.96875
1999-06-02,7.015625
1999-06-03,7.25
1999-06-04,7.203125
1999-06-07,7.15625
1999-06-08,7.140625
1999-06-09,7.09375
1999-06-10,6.9765630000000005
1999-06-11,6.8828130000000005
1999-06-14,6.9140630000000005
1999-06-15,6.859375
1999-06-16,6.8125
1999-06-17,6.9765630000000005
1999-06-18,6.953125
1999-06-21,6.8984380000000005
1999-06-22,6.84375
1999-06-23,6.859375
1999-06-24,6.875
1999-06-25,6.9296880000000005
1999-06-28,7.0625
1999-06-29,7.0078130000000005
1999-06-30,6.875
1999-07-01,6.96875
1999-07-02,7.1328130000000005
1999-07-06,7.1796880000000005
1999-07-07,7.1171880000000005
1999-07-08,7.1328130000000005
1999-07-09,7.1171880000000005
1999-07-12,7.015625
1999-07-13,6.96875
1999-07-14,6.90625
1999-07-15,6.9140630000000005
1999-07-16,6.8046880000000005
1999-07-19,6.796875
1999-07-20,6.7265630000000005
1999-07-21,6.8671880000000005
1999-07-22,6.703125
1999-07-23,6.640625
1999-07-26,6.5
1999-07-27,6.5859380000000005
1999-07-28,6.59375
1999-07-29,6.375
1999-07-30,6.351563
1999-08-02,6.226563
1999-08-03,6.140625
1999-08-04,6.304688
1999-08-05,6.109375
1999-08-06,6.046875
1999-08-09,6.046875
1999-08-10,5.84375
1999-08-11,5.9375
1999-08-12,5.921875
1999-08-13,5.90625
1999-08-16,5.835938
1999-08-17,5.9375
1999-08-18,6.078125
1999-08-19,6.132813
1999-08-20,6.148438
1999-08-23,6.203125
1999-08-24,6.085938
1999-08-25,6.1875
1999-08-26,6.15625
1999-08-27,6.070313
1999-08-30,6.0
1999-08-31,5.921875
1999-09-01,5.953125
1999-09-02,5.789063
1999-09-03,5.804688
1999-09-07,5.921875
1999-09-08,5.921875
1999-09-09,5.875
1999-09-10,5.8125
1999-09-13,5.875
1999-09-14,5.734375
1999-09-15,5.65625
1999-09-16,5.484375
1999-09-17,5.515625
1999-09-20,5.507813
1999-09-21,5.390625
1999-09-22,5.460938
1999-09-23,5.265625
1999-09-24,5.234375
1999-09-27,5.375
1999-09-28,5.28125
1999-09-29,5.132813
1999-09-30,5.375
1999-10-01,5.265625
1999-10-04,5.34375
1999-10-05,5.039063
1999-10-06,5.117188
1999-10-07,5.265625
1999-10-08,5.25
1999-10-11,5.320313
1999-10-12,5.273438
1999-10-13,5.25
1999-10-14,5.171875
1999-10-15,5.09375
1999-10-18,5.0625
1999-10-19,4.921875
1999-10-20,4.773438
1999-10-21,4.617188
1999-10-22,4.703125
1999-10-25,4.71875
1999-10-26,4.703125
1999-10-27,4.75
1999-10-28,4.882813
1999-10-29,4.9375
1999-11-01,4.984375
1999-11-02,5.039063
1999-11-03,5.054688
1999-11-04,5.054688
1999-11-05,5.0625
1999-11-08,5.0625
1999-11-09,4.9375
1999-11-10,4.953125
1999-11-11,4.929688
1999-11-12,5.15625
1999-11-15,5.226563
1999-11-16,5.242188
1999-11-17,5.195313
1999-11-18,5.179688
1999-11-19,5.273438
1999-11-22,5.25
1999-11-23,4.984375
1999-11-24,5.03125
1999-11-26,5.054688
1999-11-29,5.078125
1999-11-30,5.0625
1999-12-01,5.09375
1999-12-02,5.023438
1999-12-03,5.070313
1999-12-06,4.984375
1999-12-07,5.0
1999-12-08,5.015625
1999-12-09,5.0
1999-12-10,4.984375
1999-12-13,4.875
1999-12-14,4.90625
1999-12-15,4.96875
1999-12-16,5.007813
1999-12-17,4.875
1999-12-20,4.859375
1999-12-21,4.90625
1999-12-22,4.921875
1999-12-23,5.023438
1999-12-27,4.914063
1999-12-28,5.070313
1999-12-29,5.054688
1999-12-30,5.054688
1999-12-31,5.0625
2000-01-03,4.835938
2000-01-04,4.835938
2000-01-05,4.859375
2000-01-06,4.796875
2000-01-07,4.929688
2000-01-10,4.875
2000-01-11,4.859375
2000-01-12,4.851563
2000-01-13,4.882813
2000-01-14,4.84375
2000-01-18,4.757813
2000-01-19,4.703125
2000-01-20,4.679688
2000-01-21,4.671875
2000-01-24,4.570313
2000-01-25,4.460938
2000-01-26,4.4375
2000-01-27,4.34375
2000-01-28,4.226563
2000-01-31,4.203125
2000-02-01,4.054688
2000-02-02,4.0625
2000-02-03,4.1875
2000-02-04,4.140625
2000-02-07,4.085938
2000-02-08,4.125
2000-02-09,4.164063
2000-02-10,4.203125
2000-02-11,4.164063
2000-02-14,4.210938
2000-02-15,4.25
2000-02-16,4.117188
2000-02-17,4.023438
2000-02-18,3.9296879999999996
2000-02-22,3.9375
2000-02-23,3.875
2000-02-24,3.7578129999999996
2000-02-25,3.875
2000-02-28,3.8828129999999996
2000-02-29,4.0
2000-03-01,4.0625
2000-03-02,4.125
2000-03-03,4.078125
2000-03-06,4.085938
2000-03-07,3.9921879999999996
2000-03-08,3.9140629999999996
2000-03-09,3.875
2000-03-10,3.96875
2000-03-13,4.054688
2000-03-14,4.070313
2000-03-15,4.15625
2000-03-16,4.34375
2000-03-17,4.5625
2000-03-20,4.523438
2000-03-21,4.59375
2000-03-22,4.570313
2000-03-23,4.65625
2000-03-24,4.609375
2000-03-27,4.523438
2000-03-28,4.507813
2000-03-29,4.390625
2000-03-30,4.539063
2000-03-31,4.921875
2000-04-03,4.742188
2000-04-04,4.65625
2000-04-05,4.828125
2000-04-06,4.90625
2000-04-07,4.914063
2000-04-10,4.953125
2000-04-11,5.0
2000-04-12,5.203125
2000-04-13,5.109375
2000-04-14,4.867188
2000-04-17,4.734375
2000-04-18,4.898438
2000-04-19,4.984375
2000-04-20,4.945313
2000-04-24,4.914063
2000-04-25,5.21875
2000-04-26,5.21875
2000-04-27,5.117188
2000-04-28,5.226563
2000-05-01,5.265625
2000-05-02,5.257813
2000-05-03,5.0
2000-05-04,5.117188
2000-05-05,5.234375
2000-05-08,5.132813
2000-05-09,5.296875
2000-05-10,5.328125
2000-05-11,5.492188
2000-05-12,5.414063
2000-05-15,5.375
2000-05-16,5.515625
2000-05-17,5.460938
2000-05-18,5.421875
2000-05-19,5.375
2000-05-22,5.21875
2000-05-23,5.164063
2000-05-24,5.1875
2000-05-25,5.148438
2000-05-26,4.976563
2000-05-30,5.09375
2000-05-31,4.96875
2000-06-01,5.078125
2000-06-02,5.070313
2000-06-05,5.125
2000-06-06,5.007813
2000-06-07,5.023438
2000-06-08,4.898438
2000-06-09,4.734375
2000-06-12,4.828125
2000-06-13,4.8125
2000-06-14,4.734375
2000-06-15,4.632813
2000-06-16,4.476563
2000-06-19,4.523438
2000-06-20,4.484375
2000-06-21,4.453125
2000-06-22,4.523438
2000-06-23,4.578125
2000-06-26,4.59375
2000-06-27,4.609375
2000-06-28,4.625
2000-06-29,4.609375
2000-06-30,4.390625
2000-07-03,4.625
2000-07-05,4.601563
2000-07-06,4.585938
2000-07-07,4.484375
2000-07-10,4.625
2000-07-11,4.59375
2000-07-12,4.625
2000-07-13,4.578125
2000-07-14,4.585938
2000-07-17,4.601563
2000-07-18,4.59375
2000-07-19,4.617188
2000-07-20,4.617188
2000-07-21,4.5
2000-07-24,4.484375
2000-07-25,4.453125
2000-07-26,4.335938
2000-07-27,4.304688
2000-07-28,4.171875
2000-07-31,4.242188
2000-08-01,4.296875
2000-08-02,4.382813
2000-08-03,4.453125
2000-08-04,4.5
2000-08-07,4.484375
2000-08-08,4.515625
2000-08-09,4.414063
2000-08-10,4.40625
2000-08-11,4.625
2000-08-14,4.601563
2000-08-15,4.570313
2000-08-16,4.609375
2000-08-17,4.546875
2000-08-18,4.53125
2000-08-21,4.5
2000-08-22,4.59375
2000-08-23,4.566406
2000-08-24,4.554688
2000-08-25,4.492188
2000-08-28,4.453125
2000-08-29,4.476563
2000-08-30,4.273438
2000-08-31,4.296875
2000-09-01,4.359375
2000-09-05,4.375
2000-09-06,4.414063
2000-09-07,4.34375
2000-09-08,4.363281
2000-09-11,4.335938
2000-09-12,4.242188
2000-09-13,4.242188
2000-09-14,4.179688
2000-09-15,4.03125
2000-09-18,4.023438
2000-09-19,3.984375
2000-09-20,4.007813
2000-09-21,3.9765629999999996
2000-09-22,4.023438
2000-09-25,4.085938
2000-09-26,4.0
2000-09-27,3.9453129999999996
2000-09-28,4.21875
2000-09-29,4.140625
2000-10-02,4.195313
2000-10-03,4.179688
2000-10-04,4.632813
2000-10-05,4.671875
2000-10-06,4.515625
2000-10-09,4.570313
2000-10-10,4.265625
2000-10-11,4.257813
2000-10-12,4.125
2000-10-13,4.179688
2000-10-16,4.179688
2000-10-17,4.1875
2000-10-18,4.195313
2000-10-19,4.28125
2000-10-20,4.140625
2000-10-23,4.335938
2000-10-24,4.4375
2000-10-25,4.476563
2000-10-26,4.429688
2000-10-27,4.460938
2000-10-30,4.65625
2000-10-31,4.71875
2000-11-01,4.734375
2000-11-02,4.765625
2000-11-03,4.5625
2000-11-06,4.640625
2000-11-07,4.53125
2000-11-08,4.539063
2000-11-09,4.59375
2000-11-10,4.53125
2000-11-13,4.585938
2000-11-14,4.5625
2000-11-15,4.664063
2000-11-16,4.554688
2000-11-17,4.492188
2000-11-20,4.507813
2000-11-21,4.46875
2000-11-22,4.40625
2000-11-24,4.5625
2000-11-27,4.585938
2000-11-28,4.539063
2000-11-29,4.59375
2000-11-30,4.578125
2000-12-01,4.59375
2000-12-04,4.414063
2000-12-05,4.421875
2000-12-06,4.421875
2000-12-07,4.398438
2000-12-08,4.546875
2000-12-11,4.429688
2000-12-12,4.34375
2000-12-13,4.289063
2000-12-14,4.296875
2000-12-15,4.34375
2000-12-18,4.328125
2000-12-19,4.304688
2000-12-20,4.234375
2000-12-21,4.367188
2000-12-22,4.484375
2000-12-26,4.703125
2000-12-27,4.921875
2000-12-28,5.0
2000-12-29,5.0
2001-01-02,4.96875
2001-01-03,5.304688
2001-01-04,5.382813
2001-01-05,5.15625
2001-01-08,5.203125
2001-01-09,5.0
2001-01-10,4.945313
2001-01-11,5.03125
2001-01-12,4.992188
2001-01-16,5.0
2001-01-17,5.09375
2001-01-18,5.015625
2001-01-19,4.890625
2001-01-22,4.984375
2001-01-23,5.117188
2001-01-24,5.039063
2001-01-25,5.257813
2001-01-26,5.257813
2001-01-29,5.35625
2001-01-30,5.2625
2001-01-31,5.275
2001-02-01,5.325
2001-02-02,5.39125
2001-02-05,5.37625
2001-02-06,5.6
2001-02-07,5.5375
2001-02-08,5.5
2001-02-09,5.37375
2001-02-12,5.40625
2001-02-13,5.42375
2001-02-14,5.42
2001-02-15,5.4275
2001-02-16,5.4175
2001-02-20,5.3575
2001-02-21,5.3125
2001-02-22,5.25375
2001-02-23,5.34375
2001-02-26,5.4875
2001-02-27,5.53625
2001-02-28,5.4625
2001-03-01,5.4125
2001-03-02,5.625
2001-03-05,5.59875
2001-03-06,5.6325
2001-03-07,5.65875
2001-03-08,5.72625
2001-03-09,5.7
2001-03-12,5.6225
2001-03-13,5.50625
2001-03-14,5.39375
2001-03-15,5.375
2001-03-16,5.26375
2001-03-19,5.40625
2001-03-20,5.225
2001-03-21,5.06
2001-03-22,4.8625
2001-03-23,5.035
2001-03-26,5.225
2001-03-27,5.29
2001-03-28,5.1725
2001-03-29,5.0125
2001-03-30,5.00875
2001-04-02,5.00875
2001-04-03,4.95
2001-04-04,5.04125
2001-04-05,5.11375
2001-04-06,5.1425
2001-04-09,5.25625
2001-04-10,5.40625
2001-04-11,5.275
2001-04-12,5.4
2001-04-16,5.475
2001-04-17,5.525
2001-04-18,5.6125
2001-04-19,5.70625
2001-04-20,5.70625
2001-04-23,5.62625
2001-04-24,5.6625
2001-04-25,5.62625
2001-04-26,5.61
2001-04-27,5.575
2001-04-30,5.56625
2001-05-01,5.53125
2001-05-02,5.575
2001-05-03,5.5
2001-05-04,5.5
2001-05-07,5.49125
2001-05-08,5.43375
2001-05-09,5.4125
2001-05-10,5.3875
2001-05-11,5.2925
2001-05-14,5.35625
2001-05-15,5.5025
2001-05-16,5.7125
2001-05-17,5.73125
2001-05-18,5.68875
2001-05-21,5.73125
2001-05-22,5.74375
2001-05-23,5.73375
2001-05-24,5.8125
2001-05-25,5.85375
2001-05-29,5.83625
2001-05-30,5.695
2001-05-31,5.65625
2001-06-01,5.9
2001-06-04,5.86625
2001-06-05,5.96375
2001-06-06,5.9175
2001-06-07,5.87375
2001-06-08,5.8675
2001-06-11,5.9125
2001-06-12,5.75125
2001-06-13,5.71875
2001-06-14,5.55375
2001-06-15,5.54375
2001-06-18,5.5625
2001-06-19,5.54375
2001-06-20,5.67
2001-06-21,5.88125
2001-06-22,5.91875
2001-06-25,5.92375
2001-06-26,6.08125
2001-06-27,6.02
2001-06-28,6.13375
2001-06-29,6.2025
2001-07-02,6.08875
2001-07-03,6.03
2001-07-05,6.0075
2001-07-06,5.9275
2001-07-09,6.0375
2001-07-10,6.1375
2001-07-11,6.225
2001-07-12,6.35
2001-07-13,6.4
2001-07-16,6.35875
2001-07-17,6.45
2001-07-18,6.4175
2001-07-19,6.38125
2001-07-20,6.385
2001-07-23,6.2625
2001-07-24,5.925
2001-07-25,6.03375
2001-07-26,6.28125
2001-07-27,6.40625
2001-07-30,6.5375
2001-07-31,6.62375
2001-08-01,6.78875
2001-08-02,6.5475
2001-08-03,6.6125
2001-08-06,6.6125
2001-08-07,6.8125
2001-08-08,6.7425
2001-08-09,6.74375
2001-08-10,6.74375
2001-08-13,6.565
2001-08-14,6.5875
2001-08-15,6.7325
2001-08-16,6.76125
2001-08-17,6.02
2001-08-20,6.04375
2001-08-21,5.97
2001-08-22,6.34375
2001-08-23,6.2625
2001-08-24,6.33625
2001-08-27,6.30125
2001-08-28,6.29625
2001-08-29,6.375
2001-08-30,6.31125
2001-08-31,6.3875
2001-09-04,6.4625
2001-09-05,6.45
2001-09-06,6.39
2001-09-07,6.145
2001-09-10,6.0725
2001-09-17,5.375
2001-09-18,5.1125
2001-09-19,4.94375
2001-09-20,4.56125
2001-09-21,4.57
2001-09-24,5.0725
2001-09-25,4.92125
2001-09-26,4.70625
2001-09-27,4.865
2001-09-28,5.0375
2001-10-01,4.985
2001-10-02,5.125
2001-10-03,5.3275
2001-10-04,5.35625
2001-10-05,5.355
2001-10-08,5.3
2001-10-09,5.25375
2001-10-10,5.575
2001-10-11,5.58125
2001-10-12,5.515
2001-10-15,5.53375
2001-10-16,5.6125
2001-10-17,5.3925
2001-10-18,5.4375
2001-10-19,5.48875
2001-10-22,5.615
2001-10-23,5.65375
2001-10-24,5.5075
2001-10-25,5.4725
2001-10-26,5.3725
2001-10-29,5.375
2001-10-30,5.3275
2001-10-31,5.34
2001-11-01,5.35
2001-11-02,5.4375
2001-11-05,5.5375
2001-11-06,5.5875
2001-11-07,5.5575
2001-11-08,5.48125
2001-11-09,5.50625
2001-11-12,5.46625
2001-11-13,5.5825
2001-11-14,5.69625
2001-11-15,5.85
2001-11-16,5.92125
2001-11-19,5.86125
2001-11-20,5.7025
2001-11-21,5.67
2001-11-23,5.805
2001-11-26,5.7625
2001-11-27,5.64375
2001-11-28,5.6375
2001-11-29,5.7
2001-11-30,5.75
2001-12-03,5.7825
2001-12-04,5.89625
2001-12-05,6.0
2001-12-06,6.24375
2001-12-07,6.125
2001-12-10,6.14
2001-12-11,6.19375
2001-12-12,6.20125
2001-12-13,6.19
2001-12-14,6.15375
2001-12-17,6.26875
2001-12-18,6.4325
2001-12-19,6.3475
2001-12-20,6.26625
2001-12-21,6.39625
2001-12-24,6.425
2001-12-26,6.465
2001-12-27,6.52375
2001-12-28,6.525
2001-12-31,6.53125
2002-01-02,6.5475
2002-01-03,6.5625
2002-01-04,6.62625
2002-01-07,6.505
2002-01-08,6.61375
2002-01-09,6.5825
2002-01-10,6.51125
2002-01-11,6.585
2002-01-14,6.4125
2002-01-15,6.38625
2002-01-16,6.305
2002-01-17,6.4725
2002-01-18,6.37625
2002-01-22,6.4875
2002-01-23,6.57625
2002-01-24,6.45
2002-01-25,6.7625
2002-01-28,6.745
2002-01-29,6.79125
2002-01-30,6.8775
2002-01-31,6.925
2002-02-01,6.9
2002-02-04,6.8475
2002-02-05,6.75
2002-02-06,6.85375
2002-02-07,6.7125
2002-02-08,6.9375
2002-02-11,7.0675
2002-02-12,7.06
2002-02-13,7.16375
2002-02-14,7.1325
2002-02-15,7.1225
2002-02-19,7.0425
2002-02-20,7.28875
2002-02-21,7.24
2002-02-22,7.35625
2002-02-25,7.49625
2002-02-26,7.665
2002-02-27,7.65375
2002-02-28,7.51875
2002-03-01,7.62125
2002-03-04,7.86625
2002-03-05,7.635
2002-03-06,7.7575
2002-03-07,8.09125
2002-03-08,8.11
2002-03-11,8.025
2002-03-12,8.095
2002-03-13,8.03625
2002-03-14,8.0225
2002-03-15,7.93
2002-03-18,7.9675
2002-03-19,8.02
2002-03-20,7.94125
2002-03-21,7.74
2002-03-22,7.6125
2002-03-25,7.31125
2002-03-26,7.5975
2002-03-27,7.88875
2002-03-28,7.865
2002-04-01,7.79875
2002-04-02,7.69125
2002-04-03,7.55875
2002-04-04,7.59625
2002-04-05,7.7525
2002-04-08,7.8775
2002-04-09,8.00625
2002-04-10,8.22
2002-04-11,7.8775
2002-04-12,7.75375
2002-04-15,7.75625
2002-04-16,7.975
2002-04-17,7.69
2002-04-18,7.51375
2002-04-19,7.59375
2002-04-22,7.5625
2002-04-23,7.665
2002-04-24,7.81625
2002-04-25,7.735
2002-04-26,7.82875
2002-04-29,7.66625
2002-04-30,7.81
2002-05-01,7.895
2002-05-02,7.9625
2002-05-03,7.8675
2002-05-06,7.82125
2002-05-07,7.84125
2002-05-08,7.9225
2002-05-09,7.87625
2002-05-10,7.77875
2002-05-13,7.88875
2002-05-14,7.995
2002-05-15,8.09375
2002-05-16,8.0325
2002-05-17,8.11875
2002-05-20,7.845
2002-05-21,8.095
2002-05-22,8.20875
2002-05-23,8.5625
2002-05-24,8.38875
2002-05-28,8.40125
2002-05-29,8.3525
2002-05-30,7.96875
2002-05-31,8.05
2002-06-03,7.76875
2002-06-04,7.29875
2002-06-05,7.525
2002-06-06,7.4325
2002-06-07,7.60875
2002-06-10,7.635
2002-06-11,7.55875
2002-06-12,7.625
2002-06-13,7.4
2002-06-14,7.23375
2002-06-17,7.55625
2002-06-18,7.625
2002-06-19,7.51875
2002-06-20,7.28875
2002-06-21,7.25
2002-06-24,7.27
2002-06-25,7.14
2002-06-26,7.115
2002-06-27,7.05
2002-06-28,7.22
2002-07-01,7.3475
2002-07-02,7.2775
2002-07-03,7.165
2002-07-05,7.46
2002-07-08,7.21
2002-07-09,7.03125
2002-07-10,6.89875
2002-07-11,6.73625
2002-07-12,6.6875
2002-07-15,6.58625
2002-07-16,6.5325
2002-07-17,6.41875
2002-07-18,6.43625
2002-07-19,6.2825
2002-07-22,6.17125
2002-07-23,6.16875
2002-07-24,6.60375
2002-07-25,6.7125
2002-07-26,6.59
2002-07-29,6.98
2002-07-30,6.77125
2002-07-31,6.71
2002-08-01,6.80875
2002-08-02,6.47625
2002-08-05,6.39625
2002-08-06,6.6475
2002-08-07,6.75875
2002-08-08,6.88875
2002-08-09,6.9975
2002-08-12,7.16875
2002-08-13,6.94375
2002-08-14,7.00625
2002-08-15,7.3
2002-08-16,7.22625
2002-08-19,7.5375
2002-08-20,7.5
2002-08-21,7.5375
2002-08-22,7.62
2002-08-23,7.47625
2002-08-26,7.6375
2002-08-27,7.6
2002-08-28,7.525
2002-08-29,7.47
2002-08-30,7.53
2002-09-03,7.4075
2002-09-04,7.545
2002-09-05,7.39
2002-09-06,7.6425
2002-09-09,7.7375
2002-09-10,7.81
2002-09-11,7.79
2002-09-12,7.6225
2002-09-13,7.5
2002-09-16,7.44
2002-09-17,7.195
2002-09-18,7.0875
2002-09-19,6.9
2002-09-20,6.7375
2002-09-23,6.5325
2002-09-24,6.3975
2002-09-25,6.39875
2002-09-26,6.515
2002-09-27,6.25875
2002-09-30,6.205
2002-10-01,6.1975
2002-10-02,6.07625
2002-10-03,5.84375
2002-10-04,5.68
2002-10-07,5.48125
2002-10-08,5.1375
2002-10-09,4.9275
2002-10-10,5.345
2002-10-11,5.65625
2002-10-14,5.34375
2002-10-15,5.8225
2002-10-16,5.48
2002-10-17,5.78125
2002-10-18,5.775
2002-10-21,6.17
2002-10-22,6.02875
2002-10-23,6.10625
2002-10-24,5.725
2002-10-25,5.83125
2002-10-28,5.6425
2002-10-29,5.54375
2002-10-30,5.5275
2002-10-31,5.6225
2002-11-01,5.65
2002-11-04,5.64125
2002-11-05,5.68875
2002-11-06,6.015
2002-11-07,5.80625
2002-11-08,5.72
2002-11-11,5.5625
