Date,XYL
2013-07-24,28.59
2013-07-25,28.83
2013-07-26,28.67
2013-07-29,28.459999
2013-07-30,25.540001
2013-07-31,24.93
2013-08-01,25.190001000000002
2013-08-02,25.27
2013-08-05,25.280001000000002
2013-08-06,25.43
2013-08-07,24.9
2013-08-08,24.98
2013-08-09,24.98
2013-08-12,24.83
2013-08-13,24.969998999999998
2013-08-14,24.99
2013-08-15,24.719998999999998
2013-08-16,24.52
2013-08-19,24.620001000000002
2013-08-20,24.299999
2013-08-21,24.190001000000002
2013-08-22,24.379998999999998
2013-08-23,24.299999
2013-08-26,24.58
2013-08-27,24.27
2013-08-28,24.51
2013-08-29,24.950001
2013-08-30,24.780001000000002
2013-09-03,25.08
2013-09-04,25.5
2013-09-05,25.91
2013-09-06,26.17
2013-09-09,26.780001000000002
2013-09-10,27.07
2013-09-11,27.110001
2013-09-12,26.959999
2013-09-13,26.950001
2013-09-16,27.16
2013-09-17,27.25
2013-09-18,27.49
2013-09-19,27.51
2013-09-20,27.17
2013-09-23,27.0
2013-09-24,27.360001
2013-09-25,27.530001000000002
2013-09-26,28.23
2013-09-27,27.99
2013-09-30,27.93
2013-10-01,28.24
2013-10-02,28.120001000000002
2013-10-03,27.9
2013-10-04,28.18
2013-10-07,28.0
2013-10-08,27.4
2013-10-09,27.209999
2013-10-10,27.93
2013-10-11,28.1
2013-10-14,28.17
2013-10-15,27.92
2013-10-16,27.92
2013-10-17,27.49
2013-10-18,27.83
2013-10-21,28.33
2013-10-22,28.209999
2013-10-23,28.34
2013-10-24,28.690001000000002
2013-10-25,28.99
2013-10-28,28.93
2013-10-29,32.529999
2013-10-30,33.48
2013-10-31,34.5
2013-11-01,33.220001
2013-11-04,33.91
2013-11-05,33.75
2013-11-06,33.509997999999996
2013-11-07,33.110001000000004
2013-11-08,33.98
2013-11-11,33.959998999999996
2013-11-12,33.939999
2013-11-13,34.32
2013-11-14,34.380001
2013-11-15,34.470001
2013-11-18,33.939999
2013-11-19,34.150002
2013-11-20,34.299999
2013-11-21,34.580002
2013-11-22,34.580002
2013-11-25,34.529999
2013-11-26,34.669998
2013-11-27,34.77
2013-11-29,34.560001
2013-12-02,33.91
2013-12-03,33.580002
2013-12-04,33.560001
2013-12-05,33.779999
2013-12-06,33.509997999999996
2013-12-09,33.630001
2013-12-10,33.540001000000004
2013-12-11,32.91
2013-12-12,33.509997999999996
2013-12-13,33.810001
2013-12-16,33.889998999999996
2013-12-17,34.099998
2013-12-18,34.700001
2013-12-19,34.16
2013-12-20,34.080002
2013-12-23,34.189999
2013-12-24,34.330002
2013-12-26,34.689999
2013-12-27,34.549999
2013-12-30,34.580002
2013-12-31,34.599998
2014-01-02,34.16
2014-01-03,34.470001
2014-01-06,34.41
2014-01-07,34.509997999999996
2014-01-08,34.490002000000004
2014-01-09,34.630001
2014-01-10,34.91
2014-01-13,35.02
2014-01-14,35.580002
2014-01-15,36.369999
2014-01-16,36.639998999999996
2014-01-17,36.57
2014-01-21,35.919998
2014-01-22,36.490002000000004
2014-01-23,35.439999
2014-01-24,33.68
2014-01-27,33.389998999999996
2014-01-28,33.91
2014-01-29,33.240002000000004
2014-01-30,33.360001000000004
2014-01-31,33.360001000000004
2014-02-03,32.799999
2014-02-04,36.27
2014-02-05,35.52
2014-02-06,36.459998999999996
2014-02-07,36.959998999999996
2014-02-10,36.880001
2014-02-11,37.099998
2014-02-12,37.400002
2014-02-13,37.84
2014-02-14,38.049999
2014-02-18,38.57
2014-02-19,37.619999
2014-02-20,38.709998999999996
2014-02-21,38.860001000000004
2014-02-24,39.400002
2014-02-25,38.759997999999996
2014-02-26,39.25
2014-02-27,39.369999
2014-02-28,39.349998
2014-03-03,38.599998
2014-03-04,38.790001000000004
2014-03-05,38.5
2014-03-06,38.299999
2014-03-07,38.639998999999996
2014-03-10,38.049999
2014-03-11,37.849998
2014-03-12,37.400002
2014-03-13,36.740002000000004
2014-03-14,36.790001000000004
2014-03-17,36.810001
2014-03-18,36.779999
2014-03-19,36.439999
2014-03-20,36.34
2014-03-21,36.279999
2014-03-24,35.709998999999996
2014-03-25,36.619999
2014-03-26,35.84
2014-03-27,35.779999
2014-03-28,36.0
2014-03-31,36.419998
2014-04-01,37.150002
2014-04-02,37.77
2014-04-03,37.27
2014-04-04,37.299999
2014-04-07,36.380001
2014-04-08,36.040001000000004
2014-04-09,37.009997999999996
2014-04-10,35.91
2014-04-11,35.220001
2014-04-14,35.119999
2014-04-15,34.889998999999996
2014-04-16,35.490002000000004
2014-04-17,35.299999
2014-04-21,35.52
2014-04-22,35.709998999999996
2014-04-23,35.68
2014-04-24,35.799999
2014-04-25,35.41
2014-04-28,35.360001000000004
2014-04-29,36.439999
2014-04-30,37.59
2014-05-01,36.959998999999996
2014-05-02,36.860001000000004
2014-05-05,36.77
2014-05-06,36.93
2014-05-07,37.220001
2014-05-08,37.299999
2014-05-09,37.189999
2014-05-12,38.029999
2014-05-13,37.959998999999996
2014-05-14,37.759997999999996
2014-05-15,37.23
2014-05-16,36.900002
2014-05-19,37.900002
2014-05-20,37.279999
2014-05-21,37.82
2014-05-22,37.950001
2014-05-23,38.419998
2014-05-27,38.540001000000004
2014-05-28,38.16
2014-05-29,36.75
2014-05-30,37.299999
2014-06-02,37.529999
2014-06-03,37.23
2014-06-04,36.880001
2014-06-05,37.369999
2014-06-06,37.75
2014-06-09,38.110001000000004
2014-06-10,38.130001
2014-06-11,37.959998999999996
2014-06-12,37.77
2014-06-13,38.599998
2014-06-16,38.470001
2014-06-17,38.580002
2014-06-18,38.919998
2014-06-19,39.34
2014-06-20,39.669998
2014-06-23,39.779999
2014-06-24,39.23
2014-06-25,39.369999
2014-06-26,39.130001
2014-06-27,39.25
2014-06-30,39.080002
2014-07-01,39.130001
2014-07-02,38.650002
2014-07-03,39.02
2014-07-07,38.0
2014-07-08,37.360001000000004
2014-07-09,37.540001000000004
2014-07-10,37.240002000000004
2014-07-11,37.099998
2014-07-14,37.52
2014-07-15,37.23
2014-07-16,37.59
2014-07-17,36.73
2014-07-18,37.450001
2014-07-21,37.650002
2014-07-22,37.599998
2014-07-23,37.330002
2014-07-24,37.209998999999996
2014-07-25,36.84
2014-07-28,36.459998999999996
2014-07-29,37.200001
2014-07-30,36.43
2014-07-31,35.290001000000004
2014-08-01,34.98
2014-08-04,35.299999
2014-08-05,35.630001
2014-08-06,35.639998999999996
2014-08-07,36.040001000000004
2014-08-08,36.060001
2014-08-11,36.560001
2014-08-12,36.509997999999996
2014-08-13,36.740002000000004
2014-08-14,36.689999
2014-08-15,36.720001
2014-08-18,37.400002
2014-08-19,37.509997999999996
2014-08-20,38.009997999999996
2014-08-21,37.779999
2014-08-22,37.400002
2014-08-25,37.82
2014-08-26,37.650002
2014-08-27,37.43
2014-08-28,37.259997999999996
2014-08-29,37.259997999999996
2014-09-02,38.060001
2014-09-03,37.849998
2014-09-04,37.880001
2014-09-05,37.77
2014-09-08,37.669998
2014-09-09,37.369999
2014-09-10,37.32
2014-09-11,37.41
2014-09-12,37.150002
2014-09-15,37.18
2014-09-16,37.509997999999996
2014-09-17,37.400002
2014-09-18,37.77
2014-09-19,37.77
2014-09-22,37.330002
2014-09-23,37.389998999999996
2014-09-24,37.380001
2014-09-25,36.509997999999996
2014-09-26,36.599998
2014-09-29,36.25
2014-09-30,35.490002000000004
2014-10-01,34.860001000000004
2014-10-02,35.009997999999996
2014-10-03,35.07
2014-10-06,35.580002
2014-10-07,34.150002
2014-10-08,34.630001
2014-10-09,33.380001
2014-10-10,32.5
2014-10-13,31.91
2014-10-14,32.700001
2014-10-15,33.299999
2014-10-16,34.040001000000004
2014-10-17,34.209998999999996
2014-10-20,33.709998999999996
2014-10-21,34.509997999999996
2014-10-22,34.060001
2014-10-23,35.049999
2014-10-24,35.34
2014-10-27,35.02
2014-10-28,36.48
2014-10-29,35.709998999999996
2014-10-30,35.810001
2014-10-31,36.360001000000004
2014-11-03,36.040001000000004
2014-11-04,35.939999
2014-11-05,36.389998999999996
2014-11-06,37.110001000000004
2014-11-07,37.040001000000004
2014-11-10,37.279999
2014-11-11,37.349998
2014-11-12,37.549999
2014-11-13,37.450001
2014-11-14,37.619999
2014-11-17,37.73
2014-11-18,38.209998999999996
2014-11-19,37.34
2014-11-20,37.459998999999996
2014-11-21,38.25
2014-11-24,38.400002
2014-11-25,38.389998999999996
2014-11-26,38.540001000000004
2014-11-28,38.34
2014-12-01,38.439999
2014-12-02,38.02
2014-12-03,38.889998999999996
2014-12-04,38.57
2014-12-05,38.59
2014-12-08,37.82
2014-12-09,38.119999
2014-12-10,36.84
2014-12-11,36.98
2014-12-12,36.200001
2014-12-15,36.240002000000004
2014-12-16,36.27
2014-12-17,36.91
2014-12-18,38.099998
2014-12-19,38.59
2014-12-22,38.740002000000004
2014-12-23,38.720001
2014-12-24,38.759997999999996
2014-12-26,38.950001
2014-12-29,38.860001000000004
2014-12-30,38.43
2014-12-31,38.07
2015-01-02,38.080002
2015-01-05,35.709998999999996
2015-01-06,35.5
2015-01-07,35.779999
2015-01-08,36.049999
2015-01-09,35.369999
2015-01-12,34.599998
2015-01-13,34.68
2015-01-14,34.459998999999996
2015-01-15,34.220001
2015-01-16,34.470001
2015-01-20,34.400002
2015-01-21,35.099998
2015-01-22,35.330002
2015-01-23,35.169998
2015-01-26,35.189999
2015-01-27,34.740002000000004
2015-01-28,34.259997999999996
2015-01-29,34.16
2015-01-30,34.099998
2015-02-02,34.740002000000004
2015-02-03,35.389998999999996
2015-02-04,34.889998999999996
2015-02-05,34.860001000000004
2015-02-06,35.189999
2015-02-09,35.110001000000004
2015-02-10,35.389998999999996
2015-02-11,35.25
2015-02-12,35.610001000000004
2015-02-13,36.060001
2015-02-17,35.880001
2015-02-18,35.830002
2015-02-19,35.66
2015-02-20,36.029999
2015-02-23,35.810001
2015-02-24,35.959998999999996
2015-02-25,36.040001000000004
2015-02-26,35.77
2015-02-27,35.700001
2015-03-02,36.169998
2015-03-03,36.099998
2015-03-04,35.689999
2015-03-05,35.580002
2015-03-06,35.169998
2015-03-09,35.25
2015-03-10,34.700001
2015-03-11,34.580002
2015-03-12,35.169998
2015-03-13,34.610001000000004
2015-03-16,35.029999
2015-03-17,34.669998
2015-03-18,35.869999
2015-03-19,35.540001000000004
2015-03-20,35.990002000000004
2015-03-23,35.099998
2015-03-24,35.07
2015-03-25,34.740002000000004
2015-03-26,34.669998
2015-03-27,34.970001
2015-03-30,35.349998
2015-03-31,35.02
2015-04-01,35.41
2015-04-02,35.790001000000004
2015-04-06,36.07
2015-04-07,36.07
2015-04-08,35.25
2015-04-09,34.959998999999996
2015-04-10,35.200001
2015-04-13,35.16
2015-04-14,35.200001
2015-04-15,35.490002000000004
2015-04-16,35.830002
2015-04-17,35.139998999999996
2015-04-20,35.459998999999996
2015-04-21,35.360001000000004
2015-04-22,35.459998999999996
2015-04-23,35.900002
2015-04-24,35.630001
2015-04-27,36.299999
2015-04-28,36.369999
2015-04-29,36.630001
2015-04-30,37.02
2015-05-01,37.139998999999996
2015-05-04,36.900002
2015-05-05,36.639998999999996
2015-05-06,36.529999
2015-05-07,36.689999
2015-05-08,36.900002
2015-05-11,36.810001
2015-05-12,36.490002000000004
2015-05-13,36.790001000000004
2015-05-14,37.09
2015-05-15,36.830002
2015-05-18,37.009997999999996
2015-05-19,36.779999
2015-05-20,36.810001
2015-05-21,37.139998999999996
2015-05-22,36.990002000000004
2015-05-26,36.34
2015-05-27,36.5
2015-05-28,36.700001
2015-05-29,36.57
2015-06-01,36.599998
2015-06-02,36.689999
2015-06-03,36.959998999999996
2015-06-04,36.419998
2015-06-05,36.380001
2015-06-08,36.139998999999996
2015-06-09,36.099998
2015-06-10,36.52
2015-06-11,36.91
2015-06-12,36.540001000000004
2015-06-15,36.119999
2015-06-16,36.450001
2015-06-17,36.380001
2015-06-18,36.900002
2015-06-19,36.439999
2015-06-22,37.0
2015-06-23,37.299999
2015-06-24,37.25
2015-06-25,36.959998999999996
2015-06-26,36.939999
2015-06-29,36.259997999999996
2015-06-30,37.07
2015-07-01,36.810001
2015-07-02,36.73
2015-07-06,36.25
2015-07-07,36.380001
2015-07-08,35.57
2015-07-09,35.540001000000004
2015-07-10,35.389998999999996
2015-07-13,36.060001
2015-07-14,36.490002000000004
2015-07-15,35.950001
2015-07-16,36.02
2015-07-17,35.810001
2015-07-20,35.77
2015-07-21,35.189999
2015-07-22,34.98
2015-07-23,34.669998
2015-07-24,34.630001
2015-07-27,34.400002
2015-07-28,34.779999
2015-07-29,35.23
2015-07-30,35.220001
2015-07-31,34.529999
2015-08-03,33.849998
2015-08-04,33.740002000000004
2015-08-05,33.889998999999996
2015-08-06,33.68
2015-08-07,33.5
2015-08-10,34.09
2015-08-11,33.580002
2015-08-12,33.66
2015-08-13,33.490002000000004
2015-08-14,33.700001
2015-08-17,33.77
2015-08-18,33.41
2015-08-19,33.150002
2015-08-20,32.66
2015-08-21,32.07
2015-08-24,30.91
2015-08-25,30.459999
2015-08-26,31.379998999999998
2015-08-27,32.369999
2015-08-28,32.700001
2015-08-31,32.450001
2015-09-01,31.129998999999998
2015-09-02,31.379998999999998
2015-09-03,32.349998
2015-09-04,31.68
2015-09-08,32.439999
2015-09-09,32.110001000000004
2015-09-10,32.130001
2015-09-11,32.490002000000004
2015-09-14,32.220001
2015-09-15,33.029999
2015-09-16,33.369999
2015-09-17,33.080002
2015-09-18,32.25
2015-09-21,32.630001
2015-09-22,32.400002
2015-09-23,31.780001000000002
2015-09-24,32.52
2015-09-25,32.470001
2015-09-28,32.07
2015-09-29,31.99
2015-09-30,32.849998
2015-10-01,32.689999
2015-10-02,33.509997999999996
2015-10-05,33.560001
2015-10-06,33.389998999999996
2015-10-07,34.040001000000004
2015-10-08,34.990002000000004
2015-10-09,34.889998999999996
2015-10-12,34.639998999999996
2015-10-13,34.330002
2015-10-14,33.869999
2015-10-15,34.740002000000004
2015-10-16,34.740002000000004
2015-10-19,34.639998999999996
2015-10-20,34.880001
2015-10-21,34.720001
2015-10-22,35.619999
2015-10-23,36.189999
2015-10-26,35.91
2015-10-27,35.849998
2015-10-28,36.380001
2015-10-29,36.34
2015-10-30,36.41
2015-11-02,36.650002
2015-11-03,36.580002
2015-11-04,36.650002
2015-11-05,36.790001000000004
2015-11-06,36.919998
2015-11-09,36.450001
2015-11-10,36.93
2015-11-11,36.970001
2015-11-12,35.799999
2015-11-13,35.889998999999996
2015-11-16,36.599998
2015-11-17,37.0
2015-11-18,37.459998999999996
2015-11-19,37.669998
2015-11-20,37.5
2015-11-23,37.549999
2015-11-24,37.48
2015-11-25,37.66
2015-11-27,37.580002
2015-11-30,37.32
2015-12-01,37.639998999999996
2015-12-02,36.950001
2015-12-03,36.740002000000004
2015-12-04,37.650002
2015-12-07,36.91
2015-12-08,36.279999
2015-12-09,36.259997999999996
2015-12-10,36.700001
2015-12-11,36.220001
2015-12-14,36.639998999999996
2015-12-15,36.700001
2015-12-16,37.459998999999996
2015-12-17,36.459998999999996
2015-12-18,35.84
2015-12-21,36.139998999999996
2015-12-22,36.5
2015-12-23,37.130001
2015-12-24,37.07
2015-12-28,36.939999
2015-12-29,37.099998
2015-12-30,36.869999
2015-12-31,36.5
2016-01-04,36.080002
2016-01-05,36.07
2016-01-06,35.619999
2016-01-07,34.700001
2016-01-08,34.369999
2016-01-11,34.080002
2016-01-12,34.27
2016-01-13,33.380001
2016-01-14,33.57
2016-01-15,32.98
2016-01-19,32.959998999999996
2016-01-20,32.799999
2016-01-21,33.23
2016-01-22,34.029999
2016-01-25,33.740002000000004
2016-01-26,34.549999
2016-01-27,34.889998999999996
2016-01-28,34.950001
2016-01-29,35.950001
2016-02-01,35.619999
2016-02-02,34.860001000000004
2016-02-03,35.669998
2016-02-04,37.080002
2016-02-05,36.66
2016-02-08,36.220001
2016-02-09,36.709998999999996
2016-02-10,36.43
2016-02-11,36.209998999999996
2016-02-12,37.040001000000004
2016-02-16,37.0
2016-02-17,37.66
2016-02-18,37.529999
2016-02-19,37.029999
2016-02-22,37.639998999999996
2016-02-23,37.32
2016-02-24,37.470001
2016-02-25,37.560001
2016-02-26,37.720001
2016-02-29,37.41
2016-03-01,37.939999
2016-03-02,38.029999
2016-03-03,38.169998
2016-03-04,38.220001
2016-03-07,38.549999
2016-03-08,37.91
2016-03-09,38.150002
2016-03-10,37.919998
2016-03-11,38.450001
2016-03-14,38.07
2016-03-15,38.139998999999996
2016-03-16,38.630001
2016-03-17,39.009997999999996
2016-03-18,39.470001
2016-03-21,39.419998
2016-03-22,39.400002
2016-03-23,39.369999
2016-03-24,39.82
2016-03-28,39.900002
2016-03-29,40.639998999999996
2016-03-30,41.040001000000004
2016-03-31,40.900002
2016-04-01,41.25
2016-04-04,40.779999
2016-04-05,41.009997999999996
2016-04-06,41.189999
2016-04-07,40.889998999999996
2016-04-08,41.220001
2016-04-11,41.23
2016-04-12,41.650002
2016-04-13,41.84
