Date,MKTX
2009-11-03,11.9
2009-11-04,11.73
2009-11-05,12.16
2009-11-06,12.43
2009-11-09,12.6
2009-11-10,12.07
2009-11-11,12.17
2009-11-12,11.8
2009-11-13,11.9
2009-11-16,12.84
2009-11-17,12.86
2009-11-18,12.72
2009-11-19,12.55
2009-11-20,12.64
2009-11-23,13.1
2009-11-24,13.06
2009-11-25,12.31
2009-11-27,11.47
2009-11-30,12.45
2009-12-01,12.76
2009-12-02,12.98
2009-12-03,13.01
2009-12-04,13.46
2009-12-07,13.56
2009-12-08,13.31
2009-12-09,13.5
2009-12-10,13.04
2009-12-11,12.81
2009-12-14,13.38
2009-12-15,12.8
2009-12-16,12.94
2009-12-17,13.18
2009-12-18,13.78
2009-12-21,13.85
2009-12-22,13.56
2009-12-23,13.82
2009-12-24,13.74
2009-12-28,13.67
2009-12-29,13.7
2009-12-30,13.84
2009-12-31,13.9
2010-01-04,14.19
2010-01-05,13.68
2010-01-06,14.02
2010-01-07,14.12
2010-01-08,14.58
2010-01-11,14.52
2010-01-12,14.54
2010-01-13,14.49
2010-01-14,14.53
2010-01-15,14.29
2010-01-19,14.71
2010-01-20,14.72
2010-01-21,14.26
2010-01-22,14.11
2010-01-25,14.39
2010-01-26,13.6
2010-01-27,13.84
2010-01-28,13.63
2010-01-29,13.63
2010-02-01,13.8
2010-02-02,13.83
2010-02-03,14.16
2010-02-04,13.25
2010-02-05,13.64
2010-02-08,13.36
2010-02-09,13.52
2010-02-10,13.82
2010-02-11,14.52
2010-02-12,14.71
2010-02-16,14.89
2010-02-17,15.0
2010-02-18,15.27
2010-02-19,15.36
2010-02-22,15.53
2010-02-23,15.34
2010-02-24,15.39
2010-02-25,15.02
2010-02-26,14.94
2010-03-01,14.97
2010-03-02,14.99
2010-03-03,15.01
2010-03-04,15.18
2010-03-05,15.47
2010-03-08,15.07
2010-03-09,15.1
2010-03-10,14.97
2010-03-11,14.92
2010-03-12,14.91
2010-03-15,14.92
2010-03-16,15.27
2010-03-17,15.68
2010-03-18,15.68
2010-03-19,15.87
2010-03-22,15.98
2010-03-23,16.139999
2010-03-24,16.049999
2010-03-25,16.01
2010-03-26,16.200001
2010-03-29,15.99
2010-03-30,15.91
2010-03-31,15.73
2010-04-01,15.57
2010-04-05,16.0
2010-04-06,15.91
2010-04-07,15.92
2010-04-08,16.01
2010-04-09,16.209999
2010-04-12,16.48
2010-04-13,16.790001
2010-04-14,17.26
2010-04-15,17.4
2010-04-16,17.129998999999998
2010-04-19,16.76
2010-04-20,17.129998999999998
2010-04-21,17.030001000000002
2010-04-22,17.299999
2010-04-23,17.0
2010-04-26,16.879998999999998
2010-04-27,16.16
2010-04-28,16.02
2010-04-29,16.23
2010-04-30,15.77
2010-05-03,16.4
2010-05-04,16.01
2010-05-05,16.0
2010-05-06,15.74
2010-05-07,15.14
2010-05-10,15.87
2010-05-11,16.030001000000002
2010-05-12,17.16
2010-05-13,16.91
2010-05-14,16.610001
2010-05-17,16.68
2010-05-18,15.77
2010-05-19,15.54
2010-05-20,14.23
2010-05-21,14.58
2010-05-24,14.17
2010-05-25,14.14
2010-05-26,14.16
2010-05-27,15.08
2010-05-28,14.76
2010-06-01,14.09
2010-06-02,14.09
2010-06-03,14.37
2010-06-04,13.94
2010-06-07,13.53
2010-06-08,13.45
2010-06-09,13.46
2010-06-10,13.97
2010-06-11,13.9
2010-06-14,14.05
2010-06-15,14.44
2010-06-16,14.36
2010-06-17,14.58
2010-06-18,14.64
2010-06-21,14.28
2010-06-22,14.0
2010-06-23,13.95
2010-06-24,13.91
2010-06-25,14.3
2010-06-28,14.22
2010-06-29,13.94
2010-06-30,13.79
2010-07-01,13.87
2010-07-02,13.74
2010-07-06,13.76
2010-07-07,14.34
2010-07-08,14.86
2010-07-09,15.0
2010-07-12,14.9
2010-07-13,13.56
2010-07-14,13.18
2010-07-15,13.05
2010-07-16,12.43
2010-07-19,12.92
2010-07-20,12.92
2010-07-21,12.65
2010-07-22,12.73
2010-07-23,12.92
2010-07-26,12.78
2010-07-27,12.39
2010-07-28,13.22
2010-07-29,13.84
2010-07-30,14.22
2010-08-02,14.63
2010-08-03,14.82
2010-08-04,14.99
2010-08-05,14.95
2010-08-06,15.16
2010-08-09,15.34
2010-08-10,14.98
2010-08-11,14.47
2010-08-12,14.7
2010-08-13,14.53
2010-08-16,15.03
2010-08-17,15.07
2010-08-18,14.96
2010-08-19,14.7
2010-08-20,14.96
2010-08-23,14.69
2010-08-24,14.88
2010-08-25,15.13
2010-08-26,14.98
2010-08-27,15.28
2010-08-30,14.92
2010-08-31,15.29
2010-09-01,15.82
2010-09-02,15.74
2010-09-03,15.74
2010-09-07,15.38
2010-09-08,15.93
2010-09-09,15.94
2010-09-10,16.02
2010-09-13,16.389999
2010-09-14,16.370001000000002
2010-09-15,16.74
2010-09-16,16.65
2010-09-17,16.559998999999998
2010-09-20,16.950001
2010-09-21,16.879998999999998
2010-09-22,16.98
2010-09-23,16.200001
2010-09-24,17.27
2010-09-27,17.299999
2010-09-28,17.23
2010-09-29,17.0
2010-09-30,16.98
2010-10-01,16.93
2010-10-04,17.049999
2010-10-05,17.379998999999998
2010-10-06,17.26
2010-10-07,17.4
2010-10-08,17.67
2010-10-11,17.5
2010-10-12,17.450001
2010-10-13,17.42
2010-10-14,17.290001
2010-10-15,17.42
2010-10-18,17.77
2010-10-19,17.35
2010-10-20,17.75
2010-10-21,17.99
2010-10-22,18.08
2010-10-25,18.379998999999998
2010-10-26,18.309998999999998
2010-10-27,18.5
2010-10-28,18.280001000000002
2010-10-29,18.17
2010-11-01,18.209999
2010-11-02,18.5
2010-11-03,18.450001
2010-11-04,18.790001
2010-11-05,18.48
2010-11-08,18.549999
2010-11-09,18.459999
2010-11-10,18.67
2010-11-11,18.52
2010-11-12,18.459999
2010-11-15,18.5
2010-11-16,18.280001000000002
2010-11-17,18.379998999999998
2010-11-18,18.57
2010-11-19,18.959999
2010-11-22,18.870001000000002
2010-11-23,18.280001000000002
2010-11-24,18.77
2010-11-26,18.74
2010-11-29,18.98
2010-11-30,18.190001000000002
2010-12-01,18.379998999999998
2010-12-02,18.860001
2010-12-03,18.76
2010-12-06,18.700001
2010-12-07,19.059998999999998
2010-12-08,18.799999
2010-12-09,18.74
2010-12-10,18.83
2010-12-13,18.700001
2010-12-14,19.02
2010-12-15,19.0
2010-12-16,19.370001000000002
2010-12-17,19.6
2010-12-20,19.85
2010-12-21,20.629998999999998
2010-12-22,20.51
2010-12-23,20.389999
2010-12-27,20.629998999999998
2010-12-28,20.860001
2010-12-29,20.93
2010-12-30,20.77
2010-12-31,20.809998999999998
2011-01-03,20.48
2011-01-04,19.780001000000002
2011-01-05,19.84
2011-01-06,20.370001000000002
2011-01-07,20.24
2011-01-10,20.690001000000002
2011-01-11,20.68
2011-01-12,21.110001
2011-01-13,21.17
2011-01-14,21.59
2011-01-18,21.84
2011-01-19,21.559998999999998
2011-01-20,20.34
2011-01-21,20.110001
2011-01-24,20.25
2011-01-25,20.549999
2011-01-26,21.1
2011-01-27,20.93
2011-01-28,20.35
2011-01-31,20.129998999999998
2011-02-01,20.52
2011-02-02,21.09
2011-02-03,20.93
2011-02-04,20.719998999999998
2011-02-07,21.0
2011-02-08,20.870001000000002
2011-02-09,21.049999
2011-02-10,21.200001
2011-02-11,21.51
2011-02-14,21.66
2011-02-15,20.98
2011-02-16,21.219998999999998
2011-02-17,21.4
2011-02-18,21.440001000000002
2011-02-22,21.0
2011-02-23,20.99
2011-02-24,21.09
2011-02-25,21.4
2011-02-28,21.389999
2011-03-01,21.35
2011-03-02,21.280001000000002
2011-03-03,22.09
2011-03-04,22.040001
2011-03-07,22.01
2011-03-08,22.25
2011-03-09,21.98
2011-03-10,21.389999
2011-03-11,21.040001
2011-03-14,21.030001000000002
2011-03-15,21.32
2011-03-16,20.969998999999998
2011-03-17,21.040001
2011-03-18,22.01
2011-03-21,22.48
2011-03-22,22.17
2011-03-23,22.4
2011-03-24,22.809998999999998
2011-03-25,23.040001
2011-03-28,23.15
2011-03-29,23.110001
2011-03-30,23.629998999999998
2011-03-31,24.190001000000002
2011-04-01,24.82
2011-04-04,24.959999
2011-04-05,24.969998999999998
2011-04-06,25.17
2011-04-07,25.219998999999998
2011-04-08,24.99
2011-04-11,24.879998999999998
2011-04-12,24.219998999999998
2011-04-13,24.059998999999998
2011-04-14,24.219998999999998
2011-04-15,24.85
2011-04-18,24.639999
2011-04-19,24.33
2011-04-20,24.139999
2011-04-21,24.27
2011-04-25,24.15
2011-04-26,24.42
2011-04-27,23.879998999999998
2011-04-28,24.360001
2011-04-29,24.35
2011-05-02,22.67
2011-05-03,22.469998999999998
2011-05-04,22.51
2011-05-05,22.1
2011-05-06,22.110001
2011-05-09,22.01
2011-05-10,22.15
2011-05-11,21.450001
2011-05-12,22.09
2011-05-13,21.85
2011-05-16,21.77
2011-05-17,21.0
2011-05-18,21.01
2011-05-19,21.219998999999998
2011-05-20,21.469998999999998
2011-05-23,22.07
2011-05-24,22.09
2011-05-25,22.549999
2011-05-26,22.790001
2011-05-27,22.84
2011-05-31,23.959999
2011-06-01,23.1
2011-06-02,22.82
2011-06-03,22.65
2011-06-06,22.360001
2011-06-07,22.16
2011-06-08,21.559998999999998
2011-06-09,22.530001000000002
2011-06-10,22.15
2011-06-13,22.110001
2011-06-14,22.26
2011-06-15,22.4
2011-06-16,22.74
2011-06-17,22.540001
2011-06-20,22.9
2011-06-21,23.629998999999998
2011-06-22,23.940001000000002
2011-06-23,24.059998999999998
2011-06-24,24.040001
2011-06-27,24.59
2011-06-28,25.040001
2011-06-29,24.99
2011-06-30,25.059998999999998
2011-07-01,25.24
2011-07-05,25.610001
2011-07-06,25.700001
2011-07-07,26.15
2011-07-08,26.030001000000002
2011-07-11,25.24
2011-07-12,25.280001000000002
2011-07-13,25.629998999999998
2011-07-14,25.459999
2011-07-15,25.629998999999998
2011-07-18,24.91
2011-07-19,25.799999
2011-07-20,25.57
2011-07-21,25.860001
2011-07-22,25.65
2011-07-25,25.51
2011-07-26,24.91
2011-07-27,24.950001
2011-07-28,25.77
2011-07-29,26.129998999999998
2011-08-01,26.129998999999998
2011-08-02,26.25
2011-08-03,27.08
2011-08-04,26.52
2011-08-05,25.719998999999998
2011-08-08,23.41
2011-08-09,24.860001
2011-08-10,23.48
2011-08-11,24.66
2011-08-12,24.16
2011-08-15,24.690001000000002
2011-08-16,24.049999
2011-08-17,27.450001
2011-08-18,27.35
2011-08-19,26.85
2011-08-22,26.549999
2011-08-23,29.43
2011-08-24,29.530001000000002
2011-08-25,28.51
2011-08-26,29.68
2011-08-29,30.75
2011-08-30,29.98
2011-08-31,29.48
2011-09-01,29.35
2011-09-02,28.92
2011-09-06,28.59
2011-09-07,30.24
2011-09-08,30.01
2011-09-09,29.4
2011-09-12,29.440001000000002
2011-09-13,29.379998999999998
2011-09-14,29.73
2011-09-15,29.530001000000002
2011-09-16,27.65
2011-09-19,27.68
2011-09-20,27.17
2011-09-21,25.809998999999998
2011-09-22,26.93
2011-09-23,27.110001
2011-09-26,27.76
2011-09-27,27.549999
2011-09-28,26.360001
2011-09-29,26.549999
2011-09-30,26.02
2011-10-03,24.57
2011-10-04,25.99
2011-10-05,25.49
2011-10-06,26.969998999999998
2011-10-07,26.42
2011-10-10,27.200001
2011-10-11,27.26
2011-10-12,27.32
2011-10-13,27.49
2011-10-14,27.85
2011-10-17,26.299999
2011-10-18,27.0
2011-10-19,26.110001
2011-10-20,26.219998999999998
2011-10-21,26.629998999999998
2011-10-24,27.360001
2011-10-25,26.6
2011-10-26,27.610001
2011-10-27,30.139999
2011-10-28,29.84
2011-10-31,29.23
2011-11-01,28.889999
2011-11-02,28.950001
2011-11-03,31.01
2011-11-04,28.4
2011-11-07,28.85
2011-11-08,29.709999
2011-11-09,27.84
2011-11-10,27.639999
2011-11-11,28.440001000000002
2011-11-14,28.09
2011-11-15,28.809998999999998
2011-11-16,27.77
2011-11-17,27.02
2011-11-18,27.52
2011-11-21,26.91
2011-11-22,26.65
2011-11-23,27.09
2011-11-25,26.370001000000002
2011-11-28,27.879998999999998
2011-11-29,27.85
2011-11-30,28.940001000000002
2011-12-01,28.700001
2011-12-02,28.870001000000002
2011-12-05,28.01
2011-12-06,29.25
2011-12-07,28.790001
2011-12-08,28.0
2011-12-09,28.450001
2011-12-12,28.6
2011-12-13,27.629998999999998
2011-12-14,26.950001
2011-12-15,28.26
2011-12-16,28.68
2011-12-19,28.950001
2011-12-20,31.16
2011-12-21,29.25
2011-12-22,29.51
2011-12-23,29.469998999999998
2011-12-27,29.450001
2011-12-28,29.93
2011-12-29,30.209999
2011-12-30,30.110001
2012-01-03,29.26
2012-01-04,30.01
2012-01-05,31.1
2012-01-06,30.879998999999998
2012-01-09,31.709999
2012-01-10,32.16
2012-01-11,30.77
2012-01-12,30.870001000000002
2012-01-13,30.639999
2012-01-17,30.559998999999998
2012-01-18,31.450001
2012-01-19,31.709999
2012-01-20,31.73
2012-01-23,31.15
2012-01-24,30.969998999999998
2012-01-25,31.41
2012-01-26,31.0
2012-01-27,31.139999
2012-01-30,30.9
2012-01-31,31.059998999999998
2012-02-01,33.360001000000004
2012-02-02,33.98
2012-02-03,34.349998
2012-02-06,32.91
2012-02-07,32.849998
2012-02-08,32.400002
2012-02-09,32.040001000000004
2012-02-10,32.23
2012-02-13,33.25
2012-02-14,32.27
2012-02-15,31.860001
2012-02-16,32.650002
2012-02-17,32.32
2012-02-21,32.049999
2012-02-22,30.530001000000002
2012-02-23,33.459998999999996
2012-02-24,33.07
2012-02-27,33.450001
2012-02-28,33.400002
2012-02-29,33.119999
2012-03-01,33.830002
2012-03-02,34.299999
2012-03-05,34.59
2012-03-06,34.799999
2012-03-07,34.970001
2012-03-08,35.720001
2012-03-09,35.860001000000004
2012-03-12,35.900002
2012-03-13,36.950001
2012-03-14,35.650002
2012-03-15,35.200001
2012-03-16,35.939999
2012-03-19,36.5
2012-03-20,36.41
2012-03-21,34.919998
2012-03-22,36.32
2012-03-23,37.060001
2012-03-26,37.529999
2012-03-27,37.43
2012-03-28,37.790001000000004
2012-03-29,37.5
2012-03-30,37.290001000000004
2012-04-02,37.650002
2012-04-03,37.549999
2012-04-04,36.98
2012-04-05,37.450001
2012-04-09,36.619999
2012-04-10,36.209998999999996
2012-04-11,36.389998999999996
2012-04-12,35.93
2012-04-13,35.709998999999996
2012-04-16,36.77
2012-04-17,36.450001
2012-04-18,36.119999
2012-04-19,36.470001
2012-04-20,36.41
2012-04-23,35.75
2012-04-24,36.049999
2012-04-25,35.389998999999996
2012-04-26,35.02
2012-04-27,34.75
2012-04-30,34.310001
2012-05-01,34.439999
2012-05-02,33.689999
2012-05-03,33.57
2012-05-04,33.119999
2012-05-07,32.799999
2012-05-08,32.43
2012-05-09,32.150002
2012-05-10,32.09
2012-05-11,32.080002
2012-05-14,31.49
2012-05-15,32.389998999999996
2012-05-16,32.25
2012-05-17,32.0
2012-05-18,31.99
2012-05-21,32.110001000000004
2012-05-22,31.870001000000002
2012-05-23,32.360001000000004
2012-05-24,31.83
2012-05-25,32.27
2012-05-29,32.439999
2012-05-30,32.330002
2012-05-31,32.290001000000004
2012-06-01,30.639999
2012-06-04,30.32
2012-06-05,30.360001
2012-06-06,31.0
2012-06-07,30.76
2012-06-08,30.93
2012-06-11,30.120001000000002
2012-06-12,30.200001
2012-06-13,30.629998999999998
2012-06-14,29.0
2012-06-15,28.91
2012-06-18,28.41
2012-06-19,28.370001000000002
2012-06-20,28.120001000000002
2012-06-21,27.139999
2012-06-22,27.33
2012-06-25,26.83
2012-06-26,26.92
2012-06-27,26.83
2012-06-28,26.219998999999998
2012-06-29,26.639999
2012-07-02,26.879998999999998
2012-07-03,27.1
2012-07-05,27.43
2012-07-06,27.41
2012-07-09,28.120001000000002
2012-07-10,28.0
2012-07-11,28.25
2012-07-12,28.52
2012-07-13,29.15
2012-07-16,28.799999
2012-07-17,28.879998999999998
2012-07-18,29.290001
2012-07-19,30.09
2012-07-20,29.209999
2012-07-23,28.860001
2012-07-24,28.6
2012-07-25,30.35
2012-07-26,31.299999
2012-07-27,31.34
2012-07-30,30.860001
2012-07-31,30.219998999999998
2012-08-01,30.0
2012-08-02,30.379998999999998
2012-08-03,32.580002
2012-08-06,32.84
2012-08-07,32.77
2012-08-08,32.869999
2012-08-09,33.0
2012-08-10,33.240002000000004
2012-08-13,31.77
2012-08-14,31.48
2012-08-15,31.74
2012-08-16,32.93
2012-08-17,32.619999
2012-08-20,32.310001
2012-08-21,32.310001
2012-08-22,32.349998
2012-08-23,31.690001000000002
2012-08-24,31.68
2012-08-27,31.98
2012-08-28,32.349998
2012-08-29,32.68
2012-08-30,32.41
2012-08-31,32.57
2012-09-04,33.630001
2012-09-05,34.0
2012-09-06,30.4
2012-09-07,28.889999
2012-09-10,29.18
2012-09-11,29.809998999999998
2012-09-12,30.02
2012-09-13,30.16
2012-09-14,30.559998999999998
2012-09-17,30.549999
2012-09-18,30.620001000000002
2012-09-19,31.33
2012-09-20,30.98
2012-09-21,30.860001
2012-09-24,30.889999
2012-09-25,32.380001
2012-09-26,30.5
2012-09-27,31.58
2012-09-28,31.610001
2012-10-01,31.360001
2012-10-02,31.77
2012-10-03,31.290001
2012-10-04,31.620001000000002
2012-10-05,31.790001
2012-10-08,31.68
2012-10-09,31.219998999999998
2012-10-10,31.41
2012-10-11,31.59
2012-10-12,31.190001000000002
2012-10-15,31.639999
2012-10-16,32.0
2012-10-17,31.889999
2012-10-18,31.559998999999998
2012-10-19,30.9
2012-10-22,31.16
2012-10-23,31.059998999999998
2012-10-24,30.809998999999998
2012-10-25,30.77
2012-10-26,31.0
2012-10-31,31.24
2012-11-01,31.52
2012-11-02,31.030001000000002
2012-11-05,31.23
2012-11-06,31.59
2012-11-07,30.950001
2012-11-08,30.77
2012-11-09,30.209999
2012-11-12,29.969998999999998
2012-11-13,29.959999
2012-11-14,29.0
2012-11-15,29.0
2012-11-16,29.52
2012-11-19,29.959999
2012-11-20,29.73
2012-11-21,29.99
2012-11-23,30.309998999999998
2012-11-26,30.48
2012-11-27,30.34
2012-11-28,30.379998999999998
2012-11-29,30.700001
2012-11-30,30.860001
2012-12-03,30.66
2012-12-04,30.620001000000002
2012-12-05,32.799999
2012-12-06,33.310001
2012-12-07,32.48
2012-12-10,32.689999
2012-12-11,32.279999
2012-12-12,32.23
2012-12-13,32.220001
2012-12-14,33.09
2012-12-17,33.529999
2012-12-18,34.029999
2012-12-19,34.310001
2012-12-20,35.029999
2012-12-21,34.939999
2012-12-24,34.849998
2012-12-26,35.279999
2012-12-27,34.82
2012-12-28,34.900002
2012-12-31,35.299999
2013-01-02,36.23
2013-01-03,35.759997999999996
2013-01-04,34.959998999999996
2013-01-07,35.220001
2013-01-08,35.330002
2013-01-09,35.790001000000004
2013-01-10,35.349998
2013-01-11,34.790001000000004
2013-01-14,35.41
2013-01-15,35.98
2013-01-16,35.759997999999996
2013-01-17,36.330002
2013-01-18,37.25
2013-01-22,37.099998
2013-01-23,37.0
2013-01-24,37.5
2013-01-25,37.689999
2013-01-28,37.540001000000004
2013-01-29,37.990002000000004
2013-01-30,37.650002
2013-01-31,37.810001
2013-02-01,38.470001
2013-02-04,37.759997999999996
2013-02-05,37.84
2013-02-06,37.93
2013-02-07,37.779999
2013-02-08,38.009997999999996
2013-02-11,37.799999
2013-02-12,37.91
2013-02-13,38.360001000000004
2013-02-14,40.259997999999996
2013-02-15,40.34
2013-02-19,41.849998
2013-02-20,39.599998
2013-02-21,38.93
2013-02-22,38.91
2013-02-25,38.860001000000004
2013-02-26,39.220001
2013-02-27,39.110001000000004
2013-02-28,39.060001
2013-03-01,39.060001
2013-03-04,39.259997999999996
2013-03-05,39.98
2013-03-06,39.919998
2013-03-07,39.220001
2013-03-08,39.900002
2013-03-11,39.560001
2013-03-12,39.07
2013-03-13,38.900002
2013-03-14,38.119999
2013-03-15,38.290001000000004
2013-03-18,37.970001
2013-03-19,37.189999
2013-03-20,38.240002000000004
2013-03-21,38.189999
2013-03-22,38.259997999999996
2013-03-25,36.990002000000004
2013-03-26,37.290001000000004
2013-03-27,37.48
2013-03-28,37.299999
2013-04-01,37.279999
2013-04-02,37.41
2013-04-03,37.09
2013-04-04,37.5
2013-04-05,37.529999
2013-04-08,37.91
2013-04-09,37.810001
2013-04-10,38.889998999999996
2013-04-11,38.490002000000004
2013-04-12,38.389998999999996
2013-04-15,37.799999
2013-04-16,38.610001000000004
2013-04-17,39.029999
2013-04-18,39.0
2013-04-19,39.619999
2013-04-22,39.720001
2013-04-23,39.970001
2013-04-24,41.43
2013-04-25,42.509997999999996
2013-04-26,43.0
2013-04-29,42.25
2013-04-30,42.32
2013-05-01,42.040001000000004
2013-05-02,43.029999
2013-05-03,43.150002
2013-05-06,43.189999
2013-05-07,43.599998
2013-05-08,43.860001000000004
2013-05-09,43.779999
2013-05-10,43.790001000000004
2013-05-13,43.98
2013-05-14,45.599998
2013-05-15,45.77
2013-05-16,45.419998
2013-05-17,46.110001000000004
2013-05-20,45.950001
2013-05-21,45.259997999999996
2013-05-22,43.77
2013-05-23,44.0
2013-05-24,43.939999
2013-05-28,44.0
2013-05-29,43.419998
2013-05-30,43.959998999999996
2013-05-31,43.360001000000004
2013-06-03,43.540001000000004
2013-06-04,43.23
2013-06-05,43.23
2013-06-06,44.23
2013-06-07,44.619999
2013-06-10,45.48
2013-06-11,45.549999
2013-06-12,45.330002
2013-06-13,47.470001
2013-06-14,46.529999
2013-06-17,46.779999
2013-06-18,47.799999
2013-06-19,46.939999
2013-06-20,45.77
2013-06-21,46.709998999999996
2013-06-24,45.91
2013-06-25,46.02
2013-06-26,46.259997999999996
2013-06-27,47.290001000000004
2013-06-28,46.75
2013-07-01,48.040001000000004
2013-07-02,47.59
2013-07-03,49.650002
2013-07-05,50.630001
2013-07-08,50.720001
2013-07-09,52.02
2013-07-10,51.02
2013-07-11,50.990002000000004
2013-07-12,50.779999
2013-07-15,50.700001
2013-07-16,51.0
2013-07-17,51.0
2013-07-18,51.849998
2013-07-19,51.759997999999996
2013-07-22,53.310001
2013-07-23,52.91
2013-07-24,54.040001000000004
2013-07-25,53.419998
2013-07-26,52.459998999999996
2013-07-29,52.349998
2013-07-30,52.240002000000004
2013-07-31,51.700001
2013-08-01,53.07
2013-08-02,52.959998999999996
2013-08-05,52.93
2013-08-06,52.799999
2013-08-07,52.299999
2013-08-08,53.02
2013-08-09,52.939999
2013-08-12,53.639998999999996
2013-08-13,53.73
2013-08-14,53.790001000000004
2013-08-15,51.959998999999996
2013-08-16,51.77
2013-08-19,51.439999
2013-08-20,52.34
2013-08-21,52.130001
2013-08-22,52.970001
2013-08-23,53.389998999999996
2013-08-26,52.950001
2013-08-27,52.0
2013-08-28,51.75
2013-08-29,51.93
2013-08-30,50.759997999999996
2013-09-03,52.619999
2013-09-04,53.790001000000004
2013-09-05,53.799999
2013-09-06,53.57
2013-09-09,54.029999
2013-09-10,54.610001000000004
2013-09-11,54.470001
2013-09-12,54.400002
2013-09-13,54.860001000000004
2013-09-16,55.779999
2013-09-17,56.790001000000004
2013-09-18,56.610001000000004
2013-09-19,56.880001
2013-09-20,58.970001
2013-09-23,60.07
2013-09-24,61.470001
2013-09-25,59.990002000000004
2013-09-26,60.529999
2013-09-27,60.049999
2013-09-30,59.950001
2013-10-01,61.720001
2013-10-02,61.34
2013-10-03,61.380001
2013-10-04,63.0
2013-10-07,62.82
2013-10-08,62.02
2013-10-09,62.84
2013-10-10,64.889999
2013-10-11,65.470001
2013-10-14,65.989998
2013-10-15,65.739998
2013-10-16,65.019997
2013-10-17,65.199997
2013-10-18,65.760002
2013-10-21,65.660004
2013-10-22,65.25
2013-10-23,65.029999
2013-10-24,65.639999
2013-10-25,65.589996
2013-10-28,65.529999
2013-10-29,65.900002
2013-10-30,65.769997
2013-10-31,65.230003
2013-11-01,65.050003
2013-11-04,65.650002
2013-11-05,65.860001
2013-11-06,65.91999799999999
2013-11-07,65.470001
2013-11-08,65.970001
2013-11-11,66.290001
2013-11-12,66.309998
2013-11-13,67.400002
2013-11-14,67.639999
2013-11-15,68.160004
2013-11-18,68.980003
2013-11-19,67.68
2013-11-20,68.199997
2013-11-21,70.599998
2013-11-22,70.349998
2013-11-25,68.050003
2013-11-26,68.019997
2013-11-27,68.650002
2013-11-29,70.370003
2013-12-02,69.269997
2013-12-03,67.709999
2013-12-04,64.91999799999999
2013-12-05,64.449997
2013-12-06,66.650002
2013-12-09,65.769997
2013-12-10,64.650002
2013-12-11,63.630001
2013-12-12,64.959999
2013-12-13,64.559998
2013-12-16,64.519997
2013-12-17,63.919998
2013-12-18,64.110001
2013-12-19,63.43
2013-12-20,65.730003
2013-12-23,66.25
2013-12-24,65.58000200000001
2013-12-26,66.610001
2013-12-27,66.639999
2013-12-30,66.010002
2013-12-31,66.93
2014-01-02,65.400002
2014-01-03,67.160004
2014-01-06,65.110001
2014-01-07,65.730003
2014-01-08,64.33000200000001
2014-01-09,63.41
2014-01-10,63.84
2014-01-13,62.450001
2014-01-14,63.490002000000004
2014-01-15,63.07
2014-01-16,62.98
2014-01-17,61.919998
2014-01-21,63.32
2014-01-22,62.810001
2014-01-23,62.139998999999996
2014-01-24,61.189999
2014-01-27,59.77
2014-01-28,61.540001000000004
2014-01-29,60.240002000000004
2014-01-30,63.310001
2014-01-31,62.740002000000004
2014-02-03,60.639998999999996
2014-02-04,61.830002
2014-02-05,61.470001
2014-02-06,61.150002
2014-02-07,61.279999
2014-02-10,60.34
2014-02-11,60.41
2014-02-12,59.959998999999996
2014-02-13,59.950001
2014-02-14,59.709998999999996
2014-02-18,60.18
2014-02-19,59.060001
2014-02-20,59.700001
2014-02-21,59.369999
2014-02-24,59.75
2014-02-25,58.900002
2014-02-26,59.220001
2014-02-27,59.060001
2014-02-28,59.040001000000004
2014-03-03,59.389998999999996
2014-03-04,63.119999
2014-03-05,63.759997999999996
2014-03-06,64.339996
2014-03-07,64.510002
2014-03-10,64.440002
2014-03-11,62.709998999999996
2014-03-12,63.540001000000004
2014-03-13,62.830002
2014-03-14,62.220001
2014-03-17,63.439999
2014-03-18,62.950001
2014-03-19,62.32
2014-03-20,62.919998
2014-03-21,62.169998
2014-03-24,62.169998
2014-03-25,61.630001
2014-03-26,59.57
2014-03-27,58.720001
2014-03-28,57.990002000000004
2014-03-31,59.220001
2014-04-01,59.650002
2014-04-02,59.299999
2014-04-03,56.889998999999996
2014-04-04,55.040001000000004
2014-04-07,54.259997999999996
2014-04-08,54.48
2014-04-09,55.0
2014-04-10,54.450001
2014-04-11,53.080002
2014-04-14,53.740002000000004
2014-04-15,54.220001
2014-04-16,55.130001
2014-04-17,55.59
2014-04-21,55.990002000000004
2014-04-22,56.639998999999996
2014-04-23,55.02
2014-04-24,54.990002000000004
2014-04-25,54.75
2014-04-28,53.689999
2014-04-29,53.279999
2014-04-30,53.830002
2014-05-01,54.639998999999996
2014-05-02,54.549999
2014-05-05,54.73
2014-05-06,54.299999
2014-05-07,54.470001
2014-05-08,54.41
2014-05-09,54.48
2014-05-12,55.580002
2014-05-13,54.66
2014-05-14,53.110001000000004
2014-05-15,52.889998999999996
2014-05-16,53.360001000000004
2014-05-19,54.43
2014-05-20,53.709998999999996
2014-05-21,54.049999
2014-05-22,54.73
2014-05-23,55.02
2014-05-27,56.400002
2014-05-28,55.310001
2014-05-29,54.619999
2014-05-30,53.349998
2014-06-02,52.939999
2014-06-03,50.299999
2014-06-04,51.880001
2014-06-05,52.639998999999996
2014-06-06,54.029999
2014-06-09,54.330002
2014-06-10,54.139998999999996
2014-06-11,53.450001
2014-06-12,53.310001
2014-06-13,54.369999
2014-06-16,54.860001000000004
