Date,AVY
1983-10-03,6.0
1983-10-04,6.03125
1983-10-05,5.9375
1983-10-06,6.09375
1983-10-07,6.203125
1983-10-10,6.25
1983-10-11,6.234375
1983-10-12,6.328125
1983-10-13,6.28125
1983-10-14,6.375
1983-10-17,6.3125
1983-10-18,6.265625
1983-10-19,6.21875
1983-10-20,6.390625
1983-10-21,6.21875
1983-10-24,6.109375
1983-10-25,6.09375
1983-10-26,6.078125
1983-10-27,5.96875
1983-10-28,6.171875
1983-10-31,6.140625
1983-11-01,6.0
1983-11-02,6.109375
1983-11-03,6.28125
1983-11-04,6.25
1983-11-07,6.125
1983-11-08,6.078125
1983-11-09,6.09375
1983-11-10,6.25
1983-11-11,6.3125
1983-11-14,6.421875
1983-11-15,6.375
1983-11-16,6.484375
1983-11-17,6.453125
1983-11-18,6.5625
1983-11-21,6.625
1983-11-22,6.71875
1983-11-23,6.671875
1983-11-25,6.71875
1983-11-28,6.6875
1983-11-29,6.65625
1983-11-30,6.78125
1983-12-01,6.78125
1983-12-02,6.828125
1983-12-05,6.75
1983-12-06,6.734375
1983-12-07,6.796875
1983-12-08,6.8125
1983-12-09,6.75
1983-12-12,6.703125
1983-12-13,6.71875
1983-12-14,6.65625
1983-12-15,6.578125
1983-12-16,6.484375
1983-12-19,6.5
1983-12-20,6.53125
1983-12-21,6.609375
1983-12-22,6.578125
1983-12-23,6.484375
1983-12-27,6.5625
1983-12-28,6.5
1983-12-29,6.46875
1983-12-30,6.78125
1984-01-03,6.53125
1984-01-04,6.65625
1984-01-05,6.78125
1984-01-06,6.78125
1984-01-09,6.875
1984-01-10,7.0
1984-01-11,6.90625
1984-01-12,6.90625
1984-01-13,7.0
1984-01-16,6.875
1984-01-17,6.71875
1984-01-18,6.5
1984-01-19,6.375
1984-01-20,6.5
1984-01-23,6.28125
1984-01-24,6.25
1984-01-25,6.21875
1984-01-26,6.125
1984-01-27,6.3125
1984-01-30,6.25
1984-01-31,6.21875
1984-02-01,6.25
1984-02-02,6.4375
1984-02-03,6.53125
1984-02-06,6.78125
1984-02-07,6.625
1984-02-08,6.53125
1984-02-09,6.53125
1984-02-10,6.53125
1984-02-13,6.46875
1984-02-14,6.5625
1984-02-15,6.5
1984-02-16,6.53125
1984-02-17,6.46875
1984-02-21,6.28125
1984-02-22,6.03125
1984-02-23,6.0
1984-02-24,6.53125
1984-02-27,6.5
1984-02-28,6.40625
1984-02-29,6.40625
1984-03-01,6.25
1984-03-02,6.28125
1984-03-05,6.28125
1984-03-06,6.40625
1984-03-07,6.28125
1984-03-08,6.28125
1984-03-09,6.28125
1984-03-12,6.375
1984-03-13,6.53125
1984-03-14,6.6875
1984-03-15,6.875
1984-03-16,7.03125
1984-03-19,6.9375
1984-03-20,6.9375
1984-03-21,7.0
1984-03-22,7.0
1984-03-23,7.0
1984-03-26,6.8125
1984-03-27,6.78125
1984-03-28,6.96875
1984-03-29,6.875
1984-03-30,6.78125
1984-04-02,6.6875
1984-04-03,6.65625
1984-04-04,6.65625
1984-04-05,6.75
1984-04-06,6.71875
1984-04-09,6.78125
1984-04-10,6.78125
1984-04-11,6.78125
1984-04-12,6.8125
1984-04-13,6.78125
1984-04-16,6.75
1984-04-17,6.9375
1984-04-18,6.6875
1984-04-19,6.5
1984-04-23,6.5
1984-04-24,6.53125
1984-04-25,6.53125
1984-04-26,6.71875
1984-04-27,6.71875
1984-04-30,6.5625
1984-05-01,6.53125
1984-05-02,6.71875
1984-05-03,6.78125
1984-05-04,6.71875
1984-05-07,6.78125
1984-05-08,7.0
1984-05-09,7.0625
1984-05-10,6.9375
1984-05-11,6.90625
1984-05-14,6.71875
1984-05-15,6.5
1984-05-16,6.3125
1984-05-17,6.25
1984-05-18,6.1875
1984-05-21,6.125
1984-05-22,6.125
1984-05-23,6.125
1984-05-24,5.78125
1984-05-25,5.9375
1984-05-29,6.03125
1984-05-30,6.125
1984-05-31,6.03125
1984-06-01,6.0
1984-06-04,6.1875
1984-06-05,6.15625
1984-06-06,6.125
1984-06-07,6.03125
1984-06-08,6.15625
1984-06-11,6.28125
1984-06-12,6.3125
1984-06-13,6.1875
1984-06-14,6.1875
1984-06-15,6.25
1984-06-18,6.28125
1984-06-19,6.375
1984-06-20,6.40625
1984-06-21,6.3125
1984-06-22,6.5
1984-06-25,6.65625
1984-06-26,6.625
1984-06-27,6.5
1984-06-28,6.5
1984-06-29,6.375
1984-07-02,6.1875
1984-07-03,6.1875
1984-07-05,6.21875
1984-07-06,6.21875
1984-07-09,6.25
1984-07-10,6.15625
1984-07-11,6.21875
1984-07-12,6.03125
1984-07-13,6.21875
1984-07-16,6.25
1984-07-17,6.375
1984-07-18,6.40625
1984-07-19,6.375
1984-07-20,6.40625
1984-07-23,6.4375
1984-07-24,6.28125
1984-07-25,6.25
1984-07-26,6.25
1984-07-27,6.28125
1984-07-30,6.4375
1984-07-31,6.53125
1984-08-01,6.75
1984-08-02,7.125
1984-08-03,7.78125
1984-08-06,7.53125
1984-08-07,7.28125
1984-08-08,7.25
1984-08-09,7.6875
1984-08-10,7.75
1984-08-13,7.53125
1984-08-14,7.4375
1984-08-15,7.25
1984-08-16,7.46875
1984-08-17,7.5
1984-08-20,7.53125
1984-08-21,7.65625
1984-08-22,7.6875
1984-08-23,7.875
1984-08-24,7.75
1984-08-27,7.75
1984-08-28,7.78125
1984-08-29,7.625
1984-08-30,7.53125
1984-08-31,7.5
1984-09-04,7.375
1984-09-05,7.3125
1984-09-06,7.46875
1984-09-07,7.5
1984-09-10,7.625
1984-09-11,7.53125
1984-09-12,7.46875
1984-09-13,7.5
1984-09-14,7.71875
1984-09-17,7.71875
1984-09-18,7.75
1984-09-19,7.625
1984-09-20,7.53125
1984-09-21,7.53125
1984-09-24,7.46875
1984-09-25,7.4375
1984-09-26,7.53125
1984-09-27,7.6875
1984-09-28,7.5625
1984-10-01,7.53125
1984-10-02,7.5625
1984-10-03,7.625
1984-10-04,7.75
1984-10-05,7.71875
1984-10-08,7.5625
1984-10-09,7.5625
1984-10-10,7.53125
1984-10-11,7.75
1984-10-12,7.6875
1984-10-15,7.6875
1984-10-16,7.65625
1984-10-17,7.75
1984-10-18,7.78125
1984-10-19,7.8125
1984-10-22,7.75
1984-10-23,7.8125
1984-10-24,7.78125
1984-10-25,7.65625
1984-10-26,7.53125
1984-10-29,7.5625
1984-10-30,7.5
1984-10-31,7.40625
1984-11-01,7.53125
1984-11-02,7.65625
1984-11-05,7.625
1984-11-06,7.75
1984-11-07,7.53125
1984-11-08,7.5
1984-11-09,7.53125
1984-11-12,7.40625
1984-11-13,7.28125
1984-11-14,7.5
1984-11-15,7.5625
1984-11-16,7.5
1984-11-19,7.5
1984-11-20,7.53125
1984-11-21,7.53125
1984-11-23,7.5
1984-11-26,7.53125
1984-11-27,7.5625
1984-11-28,7.65625
1984-11-29,7.53125
1984-11-30,7.53125
1984-12-03,7.5625
1984-12-04,7.40625
1984-12-05,7.28125
1984-12-06,7.21875
1984-12-07,7.15625
1984-12-10,7.125
1984-12-11,7.28125
1984-12-12,7.3125
1984-12-13,7.25
1984-12-14,7.3125
1984-12-17,7.4375
1984-12-18,7.5
1984-12-19,7.375
1984-12-20,7.375
1984-12-21,7.4375
1984-12-24,7.46875
1984-12-26,7.625
1984-12-27,7.625
1984-12-28,7.78125
1984-12-31,8.0
1985-01-02,7.90625
1985-01-03,7.96875
1985-01-04,7.75
1985-01-07,7.71875
1985-01-08,7.71875
1985-01-09,7.65625
1985-01-10,7.78125
1985-01-11,8.03125
1985-01-14,8.0
1985-01-15,8.28125
1985-01-16,8.4375
1985-01-17,8.53125
1985-01-18,8.53125
1985-01-21,8.5625
1985-01-22,8.6875
1985-01-23,8.75
1985-01-24,8.8125
1985-01-25,8.75
1985-01-28,8.875
1985-01-29,9.15625
1985-01-30,9.4375
1985-01-31,9.3125
1985-02-01,9.21875
1985-02-04,9.40625
1985-02-05,9.46875
1985-02-06,9.53125
1985-02-07,9.75
1985-02-08,9.625
1985-02-11,9.625
1985-02-12,9.71875
1985-02-13,9.75
1985-02-14,9.625
1985-02-15,9.5625
1985-02-19,9.28125
1985-02-20,9.46875
1985-02-21,9.25
1985-02-22,9.3125
1985-02-25,9.46875
1985-02-26,9.46875
1985-02-27,9.375
1985-02-28,9.15625
1985-03-01,9.25
1985-03-04,9.03125
1985-03-05,9.125
1985-03-06,9.03125
1985-03-07,8.78125
1985-03-08,8.75
1985-03-11,8.65625
1985-03-12,8.71875
1985-03-13,8.75
1985-03-14,8.78125
1985-03-15,8.8125
1985-03-18,8.75
1985-03-19,8.75
1985-03-20,8.9375
1985-03-21,8.8125
1985-03-22,8.75
1985-03-25,8.78125
1985-03-26,8.78125
1985-03-27,8.5625
1985-03-28,8.21875
1985-03-29,8.46875
1985-04-01,8.3125
1985-04-02,8.5
1985-04-03,8.40625
1985-04-04,8.4375
1985-04-08,8.375
1985-04-09,8.40625
1985-04-10,8.5
1985-04-11,8.40625
1985-04-12,8.40625
1985-04-15,8.4375
1985-04-16,8.3125
1985-04-17,8.375
1985-04-18,8.4375
1985-04-19,8.4375
1985-04-22,8.25
1985-04-23,8.25
1985-04-24,8.375
1985-04-25,8.40625
1985-04-26,8.4375
1985-04-29,8.625
1985-04-30,8.5625
1985-05-01,8.375
1985-05-02,8.1875
1985-05-03,8.1875
1985-05-06,8.25
1985-05-07,8.25
1985-05-08,8.25
1985-05-09,8.28125
1985-05-10,8.40625
1985-05-13,8.375
1985-05-14,8.3125
1985-05-15,8.125
1985-05-16,8.15625
1985-05-17,8.4375
1985-05-20,8.46875
1985-05-21,8.375
1985-05-22,8.28125
1985-05-23,8.28125
1985-05-24,8.21875
1985-05-28,8.03125
1985-05-29,7.96875
1985-05-30,7.875
1985-05-31,7.9375
1985-06-03,7.96875
1985-06-04,7.96875
1985-06-05,7.8125
1985-06-06,7.8125
1985-06-07,8.03125
1985-06-10,8.28125
1985-06-11,8.40625
1985-06-12,8.3125
1985-06-13,8.125
1985-06-14,8.25
1985-06-17,8.125
1985-06-18,8.25
1985-06-19,8.25
1985-06-20,8.0
1985-06-21,7.90625
1985-06-24,7.6875
1985-06-25,7.8125
1985-06-26,8.0
1985-06-27,7.96875
1985-06-28,7.78125
1985-07-01,7.53125
1985-07-02,7.875
1985-07-03,8.125
1985-07-05,8.28125
1985-07-08,8.28125
1985-07-09,8.1875
1985-07-10,8.53125
1985-07-11,8.78125
1985-07-12,8.78125
1985-07-15,8.65625
1985-07-16,8.9375
1985-07-17,9.03125
1985-07-18,9.125
1985-07-19,9.1875
1985-07-22,9.03125
1985-07-23,8.9375
1985-07-24,8.75
1985-07-25,8.6875
1985-07-26,8.78125
1985-07-29,8.71875
1985-07-30,8.71875
1985-07-31,8.8125
1985-08-01,9.03125
1985-08-02,8.9375
1985-08-05,8.78125
1985-08-06,8.75
1985-08-07,8.78125
1985-08-08,8.78125
1985-08-09,8.6875
1985-08-12,8.6875
1985-08-13,8.5
1985-08-14,8.5
1985-08-15,8.40625
1985-08-16,8.4375
1985-08-19,8.3125
1985-08-20,8.375
1985-08-21,8.3125
1985-08-22,8.21875
1985-08-23,8.21875
1985-08-26,8.1875
1985-08-27,8.21875
1985-08-28,8.1875
1985-08-29,8.21875
1985-08-30,8.375
1985-09-03,8.21875
1985-09-04,8.46875
1985-09-05,8.4375
1985-09-06,8.25
1985-09-09,8.125
1985-09-10,8.0625
1985-09-11,7.8125
1985-09-12,7.875
1985-09-13,7.9375
1985-09-16,7.78125
1985-09-17,7.53125
1985-09-18,7.75
1985-09-19,7.65625
1985-09-20,7.71875
1985-09-23,8.03125
1985-09-24,8.03125
1985-09-25,7.9375
1985-09-26,8.03125
1985-09-30,7.53125
1985-10-01,8.0
1985-10-02,8.25
1985-10-03,8.0625
1985-10-04,8.1875
1985-10-07,8.0625
1985-10-08,8.03125
1985-10-09,8.1875
1985-10-10,8.1875
1985-10-11,8.1875
1985-10-14,8.25
1985-10-15,8.28125
1985-10-16,8.375
1985-10-17,8.78125
1985-10-18,8.65625
1985-10-21,8.53125
1985-10-22,8.75
1985-10-23,8.75
1985-10-24,8.6875
1985-10-25,8.46875
1985-10-28,8.5
1985-10-29,8.5
1985-10-30,8.75
1985-10-31,8.625
1985-11-01,8.625
1985-11-04,8.6875
1985-11-05,8.625
1985-11-06,8.46875
1985-11-07,8.75
1985-11-08,8.78125
1985-11-11,9.0
1985-11-12,8.96875
1985-11-13,8.75
1985-11-14,8.78125
1985-11-15,8.78125
1985-11-18,8.71875
1985-11-19,8.78125
1985-11-20,8.78125
1985-11-21,8.875
1985-11-22,8.75
1985-11-25,8.78125
1985-11-26,8.75
1985-11-27,9.0
1985-11-29,9.0
1985-12-02,9.03125
1985-12-03,9.1875
1985-12-04,9.125
1985-12-05,9.375
1985-12-06,9.15625
1985-12-09,9.15625
1985-12-10,9.03125
1985-12-11,9.25
1985-12-12,9.25
1985-12-13,9.4375
1985-12-16,9.46875
1985-12-17,9.1875
1985-12-18,9.28125
1985-12-19,8.8125
1985-12-20,9.1875
1985-12-23,9.125
1985-12-24,8.8125
1985-12-26,8.78125
1985-12-27,8.90625
1985-12-30,9.21875
1985-12-31,9.21875
1986-01-02,9.25
1986-01-03,9.0625
1986-01-06,9.0
1986-01-07,9.25
1986-01-08,9.3125
1986-01-09,9.1875
1986-01-10,9.0
1986-01-13,9.15625
1986-01-14,9.0
1986-01-15,9.03125
1986-01-16,8.96875
1986-01-17,8.96875
1986-01-20,8.875
1986-01-21,8.75
1986-01-22,8.75
1986-01-23,8.6875
1986-01-24,8.75
1986-01-27,8.8125
1986-01-28,8.78125
1986-01-29,8.90625
1986-01-30,8.875
1986-01-31,9.03125
1986-02-03,9.0
1986-02-04,9.28125
1986-02-05,9.375
1986-02-06,9.4375
1986-02-07,9.53125
1986-02-10,9.6875
1986-02-11,9.90625
1986-02-12,9.6875
1986-02-13,9.8125
1986-02-14,9.78125
1986-02-18,10.21875
1986-02-19,10.15625
1986-02-20,10.21875
1986-02-21,10.21875
1986-02-24,10.1875
1986-02-25,10.1875
1986-02-26,10.28125
1986-02-27,10.75
1986-02-28,10.53125
1986-03-03,10.375
1986-03-04,10.15625
1986-03-05,10.125
1986-03-06,10.03125
1986-03-07,10.125
1986-03-10,10.15625
1986-03-11,10.625
1986-03-12,11.03125
1986-03-13,10.6875
1986-03-14,10.75
1986-03-17,10.53125
1986-03-18,10.75
1986-03-19,11.0
1986-03-20,11.3125
1986-03-21,11.375
1986-03-24,11.375
1986-03-25,11.03125
1986-03-26,11.28125
1986-03-27,11.53125
1986-03-31,11.46875
1986-04-01,11.5
1986-04-02,11.46875
1986-04-03,11.65625
1986-04-04,11.375
1986-04-07,11.25
1986-04-08,11.21875
1986-04-09,11.25
1986-04-10,11.125
1986-04-11,11.0625
1986-04-14,11.125
1986-04-15,10.78125
1986-04-16,11.0625
1986-04-17,11.0
1986-04-18,11.125
1986-04-21,11.0625
1986-04-22,11.0
1986-04-23,11.03125
1986-04-24,11.0
1986-04-25,10.875
1986-04-28,11.03125
1986-04-29,10.90625
1986-04-30,10.53125
1986-05-01,10.4375
1986-05-02,10.5625
1986-05-05,10.625
1986-05-06,10.6875
1986-05-07,10.53125
1986-05-08,10.5
1986-05-09,10.46875
1986-05-12,10.71875
1986-05-13,10.6875
1986-05-14,10.90625
1986-05-15,10.96875
1986-05-16,10.78125
1986-05-19,10.75
1986-05-20,10.6875
1986-05-21,10.96875
1986-05-22,11.0
1986-05-23,11.28125
1986-05-27,11.4375
1986-05-28,11.4375
1986-05-29,11.28125
1986-05-30,11.15625
1986-06-02,11.0
1986-06-03,10.75
1986-06-04,10.71875
1986-06-05,10.5625
1986-06-06,10.53125
1986-06-09,10.53125
1986-06-10,10.40625
1986-06-11,10.53125
1986-06-12,10.53125
1986-06-13,10.90625
1986-06-16,10.75
1986-06-17,10.6875
1986-06-18,10.65625
1986-06-19,10.5625
1986-06-20,10.46875
1986-06-23,10.75
1986-06-24,10.71875
1986-06-25,10.75
1986-06-26,10.9375
1986-06-27,10.78125
1986-06-30,10.8125
1986-07-01,10.5
1986-07-02,10.5
1986-07-03,10.28125
1986-07-07,9.75
1986-07-08,9.8125
1986-07-09,10.0
1986-07-10,9.75
1986-07-11,9.75
1986-07-14,9.46875
1986-07-15,9.46875
1986-07-16,9.5
1986-07-17,9.625
1986-07-18,9.53125
1986-07-21,9.6875
1986-07-22,9.75
1986-07-23,9.90625
1986-07-24,9.6875
1986-07-25,9.75
1986-07-28,9.71875
1986-07-29,9.28125
1986-07-30,9.46875
1986-07-31,9.40625
1986-08-01,9.28125
1986-08-04,9.25
1986-08-05,9.28125
1986-08-06,9.21875
1986-08-07,9.40625
1986-08-08,9.375
1986-08-11,9.3125
1986-08-12,9.28125
1986-08-13,9.28125
1986-08-14,9.28125
1986-08-15,9.4375
1986-08-18,9.375
1986-08-19,9.125
1986-08-20,9.25
1986-08-21,9.4375
1986-08-22,9.28125
1986-08-25,9.28125
1986-08-26,9.46875
1986-08-27,9.65625
1986-08-28,9.625
1986-08-29,9.65625
1986-09-02,9.78125
1986-09-03,9.65625
1986-09-04,9.65625
1986-09-05,9.75
1986-09-08,10.0625
1986-09-09,10.25
1986-09-10,10.25
1986-09-11,9.71875
1986-09-12,9.53125
1986-09-15,9.25
1986-09-16,9.25
1986-09-17,9.53125
1986-09-18,9.6875
1986-09-19,9.375
1986-09-22,9.375
1986-09-23,9.4375
1986-09-24,9.375
1986-09-25,9.0625
1986-09-26,9.1875
1986-09-29,9.1875
1986-09-30,9.1875
1986-10-01,9.28125
1986-10-02,9.28125
1986-10-03,9.1875
1986-10-06,9.25
1986-10-07,9.28125
1986-10-08,9.3125
1986-10-09,9.28125
1986-10-10,9.375
1986-10-13,9.46875
1986-10-14,9.5
1986-10-15,9.46875
1986-10-16,9.5
1986-10-17,9.5
1986-10-20,9.5
1986-10-21,9.53125
1986-10-22,9.53125
1986-10-23,9.5
1986-10-24,9.5
1986-10-27,9.53125
1986-10-28,9.6875
1986-10-29,9.65625
1986-10-30,9.78125
1986-10-31,9.75
1986-11-03,9.78125
1986-11-04,9.75
1986-11-05,9.75
1986-11-06,9.78125
1986-11-07,9.78125
1986-11-10,9.90625
1986-11-11,9.8125
1986-11-12,9.75
1986-11-13,9.65625
1986-11-14,9.875
1986-11-17,9.78125
1986-11-18,9.71875
1986-11-19,9.6875
1986-11-20,9.78125
1986-11-21,9.71875
1986-11-24,9.625
1986-11-25,9.46875
1986-11-26,9.46875
1986-11-28,9.3125
1986-12-01,9.46875
1986-12-02,9.75
1986-12-03,9.96875
1986-12-04,10.0
1986-12-05,10.25
1986-12-08,10.28125
1986-12-09,10.28125
1986-12-10,10.1875
1986-12-11,10.03125
1986-12-12,9.875
1986-12-15,9.90625
1986-12-16,9.96875
1986-12-17,9.96875
1986-12-18,10.21875
1986-12-19,10.25
1986-12-22,10.15625
1986-12-23,10.1875
1986-12-24,10.28125
1986-12-26,10.28125
1986-12-29,10.28125
1986-12-30,10.125
1986-12-31,10.28125
1987-01-02,10.375
1987-01-05,10.53125
1987-01-06,10.625
1987-01-07,10.5
1987-01-08,10.53125
1987-01-09,10.5625
1987-01-12,10.6875
1987-01-13,11.15625
1987-01-14,11.21875
1987-01-15,11.21875
1987-01-16,11.1875
1987-01-19,11.3125
1987-01-20,11.3125
1987-01-21,11.40625
1987-01-22,11.4375
1987-01-23,11.5
1987-01-26,11.4375
1987-01-27,11.53125
1987-01-28,11.53125
1987-01-29,11.5625
1987-01-30,11.78125
1987-02-02,12.28125
1987-02-03,12.25
1987-02-04,12.25
1987-02-05,12.46875
1987-02-06,12.4375
1987-02-09,12.375
1987-02-10,12.53125
1987-02-11,12.78125
1987-02-12,13.125
1987-02-13,13.0
1987-02-17,12.9375
1987-02-18,12.90625
1987-02-19,13.03125
1987-02-20,13.03125
1987-02-23,12.9375
1987-02-24,12.875
1987-02-25,12.875
1987-02-26,12.9375
1987-02-27,13.0
1987-03-02,12.96875
1987-03-03,12.71875
1987-03-04,12.5
1987-03-05,12.53125
1987-03-06,12.71875
1987-03-09,12.53125
1987-03-10,12.75
1987-03-11,12.53125
1987-03-12,12.28125
1987-03-13,12.25
1987-03-16,12.0625
1987-03-17,12.25
1987-03-18,12.4375
1987-03-19,12.375
1987-03-20,12.4375
1987-03-23,12.5625
1987-03-24,12.5625
1987-03-25,12.4375
1987-03-26,12.4375
1987-03-27,12.3125
1987-03-30,12.0
1987-03-31,11.9375
1987-04-01,11.9375
1987-04-02,12.0625
1987-04-03,12.3125
1987-04-06,12.4375
1987-04-07,12.625
1987-04-08,12.6875
1987-04-09,12.5
1987-04-10,12.125
1987-04-13,11.875
1987-04-14,11.25
1987-04-15,11.875
1987-04-16,11.875
1987-04-20,11.375
1987-04-21,11.25
1987-04-22,11.3125
1987-04-23,11.3125
1987-04-24,10.8125
1987-04-27,10.875
1987-04-28,11.5625
1987-04-29,11.8125
1987-04-30,11.4375
1987-05-01,11.5
1987-05-04,11.25
1987-05-05,11.4375
1987-05-06,11.4375
1987-05-07,11.5
1987-05-08,11.4375
1987-05-11,11.5625
1987-05-12,11.625
1987-05-13,11.875
1987-05-14,12.0
1987-05-15,11.75
1987-05-18,11.125
1987-05-19,11.375
1987-05-20,11.375
1987-05-21,11.6875
1987-05-22,11.75
1987-05-26,11.875
1987-05-27,11.875
1987-05-28,11.875
1987-05-29,12.0
1987-06-01,11.9375
1987-06-02,12.0
1987-06-03,12.0625
1987-06-04,12.125
1987-06-05,12.0
1987-06-08,12.375
1987-06-09,12.4375
1987-06-10,12.75
1987-06-11,12.875
1987-06-12,12.625
1987-06-15,12.8125
1987-06-16,13.0
1987-06-17,13.0625
1987-06-18,12.9375
1987-06-19,12.875
1987-06-22,12.875
1987-06-23,12.5625
1987-06-24,12.5625
1987-06-25,13.0625
1987-06-26,12.6875
1987-06-29,12.4375
1987-06-30,12.5
1987-07-01,12.5625
1987-07-02,12.6875
1987-07-06,12.75
1987-07-07,13.125
1987-07-08,13.0
1987-07-09,13.25
1987-07-10,13.1875
1987-07-13,13.5625
1987-07-14,13.625
1987-07-15,13.6875
1987-07-16,13.6875
1987-07-17,14.0
1987-07-20,13.875
1987-07-21,13.6875
1987-07-22,13.375
1987-07-23,13.3125
1987-07-24,13.125
1987-07-27,13.0
1987-07-28,13.125
1987-07-29,13.3125
1987-07-30,13.4375
1987-07-31,13.6875
1987-08-03,13.875
1987-08-04,13.8125
1987-08-05,13.8125
1987-08-06,13.875
1987-08-07,14.0625
1987-08-10,14.5625
1987-08-11,14.5
1987-08-12,14.5
1987-08-13,14.4375
1987-08-14,14.5
1987-08-17,14.375
1987-08-18,13.875
1987-08-19,13.5
1987-08-20,13.625
1987-08-21,13.6875
1987-08-24,13.8125
1987-08-25,14.1875
1987-08-26,14.25
1987-08-27,14.375
1987-08-28,14.0
1987-08-31,14.1875
1987-09-01,14.0
1987-09-02,13.5
1987-09-03,13.25
1987-09-04,13.125
1987-09-08,12.75
1987-09-09,12.625
1987-09-10,13.0625
1987-09-11,13.5625
1987-09-14,13.4375
1987-09-15,13.3125
1987-09-16,13.25
1987-09-17,13.5
1987-09-18,13.6875
1987-09-21,13.3125
1987-09-22,13.5
1987-09-23,13.625
1987-09-24,13.0
1987-09-25,12.4375
1987-09-28,12.4375
1987-09-29,12.4375
1987-09-30,12.5
1987-10-01,13.0
1987-10-02,13.0625
1987-10-05,13.0
1987-10-06,12.75
1987-10-07,12.5
1987-10-08,12.25
1987-10-09,12.0
1987-10-12,11.625
1987-10-13,11.5625
1987-10-14,11.625
1987-10-15,11.5
1987-10-16,10.625
1987-10-19,9.0
1987-10-20,8.6875
1987-10-21,10.375
1987-10-22,9.625
1987-10-23,8.8125
1987-10-26,8.0
1987-10-27,8.0625
1987-10-28,8.3125
1987-10-29,8.5625
1987-10-30,9.625
1987-11-02,9.375
1987-11-03,9.375
1987-11-04,9.125
1987-11-05,8.9375
1987-11-06,8.4375
1987-11-09,8.1875
1987-11-10,8.125
1987-11-11,8.9375
1987-11-12,8.5
1987-11-13,8.75
1987-11-16,8.8125
1987-11-17,8.8125
1987-11-18,9.125
1987-11-19,8.8125
1987-11-20,9.0625
1987-11-23,9.0
1987-11-24,9.375
1987-11-25,9.375
1987-11-27,9.625
1987-11-30,9.3125
1987-12-01,9.25
1987-12-02,9.0
1987-12-03,8.625
1987-12-04,8.5625
1987-12-07,9.0
1987-12-08,9.125
1987-12-09,9.1875
1987-12-10,8.8125
1987-12-11,8.875
1987-12-14,9.125
1987-12-15,9.4375
1987-12-16,9.6875
1987-12-17,9.6875
1987-12-18,10.0
1987-12-21,9.75
1987-12-22,9.875
1987-12-23,9.8125
1987-12-24,11.0
1987-12-28,10.5625
1987-12-29,10.625
1987-12-30,10.625
1987-12-31,10.625
1988-01-04,10.625
1988-01-05,10.75
1988-01-06,10.6875
1988-01-07,10.25
1988-01-08,9.75
1988-01-11,9.9375
1988-01-12,10.0625
1988-01-13,10.25
1988-01-14,10.3125
1988-01-15,10.5625
1988-01-18,10.3125
1988-01-19,10.25
1988-01-20,9.9375
1988-01-21,9.6875
1988-01-22,10.0
1988-01-25,10.4375
1988-01-26,10.1875
1988-01-27,10.125
1988-01-28,10.5625
1988-01-29,10.8125
1988-02-01,10.8125
1988-02-02,10.75
1988-02-03,10.5
1988-02-04,10.375
1988-02-05,10.3125
1988-02-08,10.0625
1988-02-09,9.9375
1988-02-10,10.25
1988-02-11,10.4375
1988-02-12,10.5
1988-02-16,10.625
1988-02-17,10.5
1988-02-18,10.5625
1988-02-19,10.8125
1988-02-22,11.25
1988-02-23,11.25
1988-02-24,11.3125
1988-02-25,11.25
1988-02-26,10.875
1988-02-29,11.5
1988-03-01,11.375
1988-03-02,11.5625
1988-03-03,12.125
1988-03-04,12.0625
1988-03-07,12.0
1988-03-08,12.125
1988-03-09,12.0
1988-03-10,11.875
1988-03-11,11.75
1988-03-14,11.8125
1988-03-15,11.875
1988-03-16,11.9375
1988-03-17,11.9375
1988-03-18,11.5
1988-03-21,11.25
1988-03-22,11.4375
1988-03-23,11.375
1988-03-24,11.125
1988-03-25,11.0
1988-03-28,10.9375
1988-03-29,11.0
1988-03-30,11.3125
1988-03-31,11.375
1988-04-04,11.125
1988-04-05,11.625
1988-04-06,12.0
1988-04-07,12.25
1988-04-08,12.375
1988-04-11,12.375
1988-04-12,12.3125
1988-04-13,12.5
1988-04-14,11.75
1988-04-15,11.75
1988-04-18,11.75
1988-04-19,11.875
1988-04-20,11.75
1988-04-21,11.875
1988-04-22,11.8125
1988-04-25,11.5
1988-04-26,11.6875
1988-04-27,11.375
1988-04-28,11.4375
1988-04-29,11.125
1988-05-02,11.25
1988-05-03,11.4375
1988-05-04,11.3125
1988-05-05,11.25
1988-05-06,11.125
1988-05-09,11.0
1988-05-10,11.3125
1988-05-11,10.8125
1988-05-12,11.0625
1988-05-13,11.0625
1988-05-16,11.1875
1988-05-17,11.0
1988-05-18,10.8125
1988-05-19,10.6875
1988-05-20,10.5625
1988-05-23,10.375
1988-05-24,10.5625
1988-05-25,10.6875
1988-05-26,10.75
1988-05-27,10.375
1988-05-31,10.875
1988-06-01,11.5
1988-06-02,11.25
1988-06-03,11.25
1988-06-06,11.5
1988-06-07,11.75
1988-06-08,11.875
1988-06-09,11.6875
1988-06-10,11.5625
1988-06-13,11.5
1988-06-14,11.875
1988-06-15,11.75
1988-06-16,11.75
1988-06-17,11.75
1988-06-20,11.1875
1988-06-21,11.25
1988-06-22,11.6875
1988-06-23,11.625
1988-06-24,11.625
1988-06-27,11.4375
1988-06-28,11.875
1988-06-29,12.375
1988-06-30,12.25
1988-07-01,12.1875
1988-07-05,13.0
1988-07-06,12.75
1988-07-07,12.9375
1988-07-08,12.75
