Date,IBM
1972-05-05,19.4375
1972-05-08,19.3125
1972-05-09,18.9625
1972-05-10,19.1875
1972-05-11,19.174999
1972-05-12,19.1
1972-05-15,19.325001
1972-05-16,19.1875
1972-05-17,19.475
1972-05-18,19.725
1972-05-19,19.8125
1972-05-22,20.049999
1972-05-23,20.1
1972-05-24,20.15
1972-05-25,20.200001
1972-05-26,20.200001
1972-05-30,19.775
1972-05-31,19.887501
1972-06-01,19.950001
1972-06-02,19.924999
1972-06-05,19.725
1972-06-06,19.65
1972-06-07,19.762501
1972-06-08,19.637501
1972-06-09,19.549999
1972-06-12,19.387501
1972-06-13,19.637501
1972-06-14,19.987499
1972-06-15,19.875
1972-06-16,19.9375
1972-06-19,19.825001
1972-06-20,19.85
1972-06-21,19.875
1972-06-22,19.7875
1972-06-23,19.75
1972-06-26,19.612499
1972-06-27,19.612499
1972-06-28,19.53125
1972-06-29,19.575001
1972-06-30,19.6
1972-07-03,19.75625
1972-07-05,20.0
1972-07-06,20.1875
1972-07-07,20.200001
1972-07-10,19.950001
1972-07-11,19.85
1972-07-12,19.7875
1972-07-13,19.5875
1972-07-14,19.6625
1972-07-17,19.4
1972-07-18,19.424999
1972-07-19,19.5
1972-07-20,19.5375
1972-07-21,19.825001
1972-07-24,19.9375
1972-07-25,19.9
1972-07-26,19.725
1972-07-27,19.85
1972-07-28,19.9
1972-07-31,20.0375
1972-08-01,20.5
1972-08-02,20.450001
1972-08-03,20.762501
1972-08-04,20.799999
1972-08-07,20.887501
1972-08-08,20.9125
1972-08-09,21.174999
1972-08-10,21.174999
1972-08-11,21.275
1972-08-14,21.237499
1972-08-15,21.012501
1972-08-16,20.799999
1972-08-17,20.6625
1972-08-18,20.575001
1972-08-21,20.525
1972-08-22,20.637501
1972-08-23,20.65
1972-08-24,20.362499
1972-08-25,20.299999
1972-08-28,20.2125
1972-08-29,20.4375
1972-08-30,20.4
1972-08-31,20.424999
1972-09-01,20.3125
1972-09-05,20.237499
1972-09-06,20.0625
1972-09-07,19.975
1972-09-08,19.9375
1972-09-11,19.825001
1972-09-12,19.75
1972-09-13,19.9
1972-09-14,19.975
1972-09-15,19.887501
1972-09-18,19.8125
1972-09-19,19.85
1972-09-20,20.025
1972-09-21,19.975
1972-09-22,19.9125
1972-09-25,19.9125
1972-09-26,19.90625
1972-09-27,20.35
1972-09-28,20.2125
1972-09-29,20.325001
1972-10-02,20.262501
1972-10-03,20.3375
1972-10-04,20.1625
1972-10-05,19.75
1972-10-06,20.075001
1972-10-09,20.012501
1972-10-10,19.700001
1972-10-11,19.5375
1972-10-12,19.225
1972-10-13,18.950001
1972-10-16,18.225
1972-10-17,18.512501
1972-10-18,18.950001
1972-10-19,18.924999
1972-10-20,19.35
1972-10-23,19.525
1972-10-24,19.4625
1972-10-25,19.174999
1972-10-26,18.875
1972-10-27,18.9375
1972-10-30,18.987499
1972-10-31,19.275
1972-11-01,19.475
1972-11-02,19.549999
1972-11-03,19.393749
1972-11-06,19.049999
1972-11-08,18.825001
1972-11-09,18.575001
1972-11-10,18.612499
1972-11-13,18.8375
1972-11-14,19.4
1972-11-15,19.2125
1972-11-16,19.25
1972-11-17,19.200001
1972-11-20,19.25
1972-11-21,19.362499
1972-11-22,19.700001
1972-11-24,19.450001
1972-11-27,19.275
1972-11-28,19.112499
1972-11-29,19.35
1972-11-30,19.549999
1972-12-01,19.9
1972-12-04,20.025
1972-12-05,19.9
1972-12-06,19.85
1972-12-07,19.8375
1972-12-08,20.15
1972-12-11,20.2125
1972-12-12,19.950001
1972-12-13,19.8125
1972-12-14,19.775
1972-12-15,19.90625
1972-12-18,19.725
1972-12-19,19.5
1972-12-20,19.475
1972-12-21,19.275
1972-12-22,19.525
1972-12-26,19.5875
1972-12-27,19.950001
1972-12-29,20.1
1973-01-02,20.450001
1973-01-03,20.4625
1973-01-04,20.5875
1973-01-05,20.9375
1973-01-08,20.9375
1973-01-09,20.875
1973-01-10,20.575001
1973-01-11,20.762501
1973-01-12,21.0
1973-01-15,21.1625
1973-01-16,21.125
1973-01-17,21.200001
1973-01-18,21.44375
1973-01-19,21.950001
1973-01-22,21.799999
1973-01-23,22.2125
1973-01-24,21.799999
1973-01-26,21.887501
1973-01-29,22.075001
1973-01-30,21.950001
1973-01-31,21.775
1973-02-01,21.450001
1973-02-02,21.487499
1973-02-05,21.5
1973-02-06,21.887501
1973-02-07,21.924999
1973-02-08,21.875
1973-02-09,22.299999
1973-02-12,22.424999
1973-02-13,22.549999
1973-02-14,22.28125
1973-02-15,22.075001
1973-02-16,22.0625
1973-02-20,22.35
1973-02-21,22.1875
1973-02-22,22.200001
1973-02-23,21.674999
1973-02-26,21.549999
1973-02-27,21.15
1973-02-28,21.575001
1973-03-01,21.35
1973-03-02,22.1
1973-03-05,21.9375
1973-03-06,21.862499
1973-03-07,22.049999
1973-03-08,22.025
1973-03-09,21.975
1973-03-12,22.125
1973-03-13,22.237499
1973-03-14,22.4375
1973-03-15,22.200001
1973-03-16,22.174999
1973-03-19,21.893749
1973-03-20,21.887501
1973-03-21,21.525
1973-03-22,21.275
1973-03-23,21.4
1973-03-26,21.625
1973-03-27,21.875
1973-03-28,21.725
1973-03-29,21.9375
1973-03-30,21.575001
1973-04-02,21.4
1973-04-03,21.2125
1973-04-04,21.15
1973-04-05,21.143749
1973-04-06,21.174999
1973-04-09,21.475
1973-04-10,21.7125
1973-04-11,21.512501
1973-04-12,21.612499
1973-04-13,21.487499
1973-04-16,21.262501
1973-04-17,21.25
1973-04-18,21.6
1973-04-19,21.450001
1973-04-23,21.275
1973-04-24,20.762501
1973-04-25,20.375
1973-04-26,20.487499
1973-04-27,20.262501
1973-04-30,20.4
1973-05-01,20.768749
1973-05-02,20.768749
1973-05-03,21.200001
1973-05-04,21.0875
1973-05-07,20.85
1973-05-08,21.1
1973-05-09,20.700001
1973-05-10,20.525
1973-05-11,20.28125
1973-05-14,19.80625
1973-05-15,20.0
1973-05-16,20.0
1973-05-17,19.85
1973-05-18,19.450001
1973-05-21,19.3375
1973-05-22,19.5
1973-05-23,19.487499
1973-05-24,20.025
1973-05-25,20.4
1973-05-29,20.21875
1973-05-30,19.9375
1973-05-31,19.671875
1973-06-01,19.375
1973-06-04,19.359375
1973-06-05,19.8125
1973-06-06,19.6875
1973-06-07,20.125
1973-06-08,20.265625
1973-06-11,20.1875
1973-06-12,20.578125
1973-06-13,20.59375
1973-06-14,20.0625
1973-06-15,19.890625
1973-06-18,19.625
1973-06-19,19.875
1973-06-20,20.09375
1973-06-21,19.71875
1973-06-22,19.796875
1973-06-25,19.296875
1973-06-26,19.546875
1973-06-27,19.578125
1973-06-28,19.984375
1973-06-29,19.8125
1973-07-02,19.078125
1973-07-03,18.65625
1973-07-05,18.75
1973-07-06,18.765625
1973-07-09,19.09375
1973-07-10,19.625
1973-07-11,20.0
1973-07-12,19.609375
1973-07-13,19.375
1973-07-16,19.9375
1973-07-17,19.375
1973-07-18,19.640625
1973-07-19,19.6875
1973-07-20,19.6875
1973-07-23,19.546875
1973-07-24,19.484375
1973-07-25,19.9375
1973-07-26,19.921875
1973-07-27,19.875
1973-07-30,20.046875
1973-07-31,19.65625
1973-08-01,19.46875
1973-08-02,19.5625
1973-08-03,19.46875
1973-08-06,19.4375
1973-08-07,19.25
1973-08-08,19.0
1973-08-09,18.96875
1973-08-10,18.828125
1973-08-13,18.84375
1973-08-14,18.734375
1973-08-15,18.90625
1973-08-16,18.78125
1973-08-17,18.78125
1973-08-20,18.734375
1973-08-21,18.609375
1973-08-22,18.609375
1973-08-23,18.703125
1973-08-24,18.640625
1973-08-27,19.03125
1973-08-28,19.0
1973-08-29,19.015625
1973-08-30,18.953125
1973-08-31,18.8125
1973-09-04,18.554688
1973-09-05,18.609375
1973-09-06,18.640625
1973-09-07,18.507813
1973-09-10,18.328125
1973-09-11,17.875
1973-09-12,18.15625
1973-09-13,18.265625
1973-09-14,18.625
1973-09-17,17.0
1973-09-18,16.21875
1973-09-19,16.921875
1973-09-20,16.796875
1973-09-21,16.25
1973-09-24,15.71875
1973-09-25,16.21875
1973-09-26,16.28125
1973-09-27,16.25
1973-09-28,16.125
1973-10-01,16.109375
1973-10-02,15.96875
1973-10-03,15.53125
1973-10-04,15.71875
1973-10-05,16.21875
1973-10-08,16.359375
1973-10-09,16.359375
1973-10-10,17.125
1973-10-11,17.5625
1973-10-12,17.625
1973-10-15,17.453125
1973-10-16,17.617188
1973-10-17,17.703125
1973-10-18,17.96875
1973-10-19,18.21875
1973-10-22,17.5
1973-10-23,17.875
1973-10-24,17.96875
1973-10-25,18.0625
1973-10-26,17.84375
1973-10-29,17.8125
1973-10-30,17.40625
1973-10-31,17.515625
1973-11-01,17.578125
1973-11-02,17.515625
1973-11-05,17.296875
1973-11-06,17.25
1973-11-07,17.296875
1973-11-08,17.640625
1973-11-09,17.398438
1973-11-12,17.765625
1973-11-13,18.109375
1973-11-14,17.9375
1973-11-15,17.5
1973-11-16,17.78125
1973-11-19,17.25
1973-11-20,17.0
1973-11-21,17.296875
1973-11-23,17.03125
1973-11-26,16.625
1973-11-27,16.46875
1973-11-28,16.828125
1973-11-29,16.625
1973-11-30,16.5625
1973-12-03,16.15625
1973-12-04,15.953125
1973-12-05,15.828125
1973-12-06,16.296875
1973-12-07,16.5625
1973-12-10,16.4375
1973-12-11,15.71875
1973-12-12,15.664063
1973-12-13,15.75
1973-12-14,15.375
1973-12-17,15.0
1973-12-18,15.59375
1973-12-19,15.671875
1973-12-20,15.1875
1973-12-21,15.03125
1973-12-24,14.84375
1973-12-26,15.53125
1973-12-27,15.9375
1973-12-28,15.578125
1973-12-31,15.421875
1974-01-02,15.171875
1974-01-03,14.953125
1974-01-04,14.421875
1974-01-07,14.203125
1974-01-08,14.25
1974-01-09,14.234375
1974-01-10,14.3125
1974-01-11,15.0
1974-01-14,14.8125
1974-01-15,14.945313
1974-01-16,15.234375
1974-01-17,15.671875
1974-01-18,15.375
1974-01-21,15.3125
1974-01-22,15.609375
1974-01-23,15.5
1974-01-24,15.40625
1974-01-25,15.4375
1974-01-28,15.273438
1974-01-29,15.203125
1974-01-30,15.390625
1974-01-31,15.328125
1974-02-01,15.078125
1974-02-04,14.8125
1974-02-05,14.796875
1974-02-06,14.828125
1974-02-07,14.765625
1974-02-08,14.570313
1974-02-11,14.25
1974-02-12,14.265625
1974-02-13,14.328125
1974-02-14,14.15625
1974-02-15,14.59375
1974-02-19,14.484375
1974-02-20,14.71875
1974-02-21,14.84375
1974-02-22,14.78125
1974-02-25,14.734375
1974-02-26,14.859375
1974-02-27,14.8125
1974-02-28,14.867188
1974-03-01,14.75
1974-03-04,14.796875
1974-03-05,15.109375
1974-03-06,15.265625
1974-03-07,14.984375
1974-03-08,15.03125
1974-03-11,15.40625
1974-03-12,15.59375
1974-03-13,15.625
1974-03-14,15.546875
1974-03-15,15.578125
1974-03-18,15.46875
1974-03-19,15.359375
1974-03-20,15.390625
1974-03-21,15.1875
1974-03-22,15.21875
1974-03-25,15.46875
1974-03-26,15.625
1974-03-27,15.25
1974-03-28,14.984375
1974-03-29,14.734375
1974-04-01,14.359375
1974-04-02,14.625
1974-04-03,14.953125
1974-04-04,15.007813
1974-04-05,14.59375
1974-04-08,14.421875
1974-04-09,14.5625
1974-04-10,14.390625
1974-04-11,14.34375
1974-04-15,14.40625
1974-04-16,14.640625
1974-04-17,14.640625
1974-04-18,14.6875
1974-04-19,14.476563
1974-04-22,14.40625
1974-04-23,14.203125
1974-04-24,13.976563
1974-04-25,13.851563
1974-04-26,14.09375
1974-04-29,14.03125
1974-04-30,14.203125
1974-05-01,14.375
1974-05-02,14.335938
1974-05-03,14.140625
1974-05-06,14.015625
1974-05-07,14.257813
1974-05-08,14.125
1974-05-09,14.40625
1974-05-10,14.0
1974-05-13,13.84375
1974-05-14,13.9375
1974-05-15,13.898438
1974-05-16,13.75
1974-05-17,13.640625
1974-05-20,13.640625
1974-05-21,13.59375
1974-05-22,13.507813
1974-05-23,13.515625
1974-05-24,13.671875
1974-05-28,13.5625
1974-05-29,13.164063
1974-05-30,13.40625
1974-05-31,13.28125
1974-06-03,13.6875
1974-06-04,13.78125
1974-06-05,13.773438
1974-06-06,14.21875
1974-06-07,14.328125
1974-06-10,14.390625
1974-06-11,14.15625
1974-06-12,14.046875
1974-06-13,14.21875
1974-06-14,13.921875
1974-06-17,13.671875
1974-06-18,13.5
1974-06-19,13.53125
1974-06-20,13.359375
1974-06-21,13.3125
1974-06-24,13.484375
1974-06-25,13.84375
1974-06-26,13.515625
1974-06-27,13.25
1974-06-28,13.296875
1974-07-01,13.296875
1974-07-02,13.21875
1974-07-03,13.125
1974-07-05,12.859375
1974-07-08,12.4375
1974-07-09,12.609375
1974-07-10,12.359375
1974-07-11,12.421875
1974-07-12,13.4375
1974-07-15,13.6875
1974-07-16,13.359375
1974-07-17,13.609375
1974-07-18,13.5625
1974-07-19,13.609375
1974-07-22,13.742188
1974-07-23,13.890625
1974-07-24,13.8125
1974-07-25,13.421875
1974-07-26,12.890625
1974-07-29,12.6875
1974-07-30,12.96875
1974-07-31,12.601563
1974-08-01,12.609375
1974-08-02,12.546875
1974-08-05,12.765625
1974-08-06,13.046875
1974-08-07,13.421875
1974-08-08,13.03125
1974-08-09,13.03125
1974-08-12,12.6875
1974-08-13,12.640625
1974-08-14,12.5
1974-08-15,12.5
1974-08-16,12.40625
1974-08-19,12.296875
1974-08-20,12.484375
1974-08-21,12.0
1974-08-22,12.046875
1974-08-23,11.875
1974-08-26,12.09375
1974-08-27,12.0
1974-08-28,11.953125
1974-08-29,11.796875
1974-08-30,12.0
1974-09-03,11.46875
1974-09-04,11.25
1974-09-05,11.390625
1974-09-06,11.1875
1974-09-09,10.8125
1974-09-10,10.71875
1974-09-11,10.320313
1974-09-12,9.78125
1974-09-13,9.5
1974-09-16,9.976563
1974-09-17,10.117188
1974-09-18,10.40625
1974-09-19,10.65625
1974-09-20,10.71875
1974-09-23,10.578125
1974-09-24,10.421875
1974-09-25,10.3125
1974-09-26,10.25
1974-09-27,10.054688
1974-09-30,9.9375
1974-10-01,10.015625
1974-10-02,9.96875
1974-10-03,9.859375
1974-10-04,9.765625
1974-10-07,10.257813
1974-10-08,10.125
1974-10-09,10.75
1974-10-10,11.007813
1974-10-11,11.125
1974-10-14,11.1875
1974-10-15,11.078125
1974-10-16,11.070313
1974-10-17,11.25
1974-10-18,11.515625
1974-10-21,12.03125
1974-10-22,11.734375
1974-10-23,11.375
1974-10-24,11.328125
1974-10-25,11.078125
1974-10-28,11.296875
1974-10-29,11.984375
1974-10-30,12.0625
1974-10-31,11.820313
1974-11-01,11.96875
1974-11-04,11.84375
1974-11-05,12.242188
1974-11-06,11.5
1974-11-07,11.703125
1974-11-08,11.90625
1974-11-11,11.875
1974-11-12,11.5625
1974-11-13,11.546875
1974-11-14,11.382813
1974-11-15,11.265625
1974-11-18,10.867188
1974-11-19,10.59375
1974-11-20,10.53125
1974-11-21,10.71875
1974-11-22,10.65625
1974-11-25,10.875
1974-11-26,11.0625
1974-11-27,11.140625
1974-11-29,11.078125
1974-12-02,10.671875
1974-12-03,10.507813
1974-12-04,10.609375
1974-12-05,10.390625
1974-12-06,10.28125
1974-12-09,10.53125
1974-12-10,10.75
1974-12-11,10.734375
1974-12-12,10.59375
1974-12-13,10.453125
1974-12-16,10.328125
1974-12-17,10.726563
1974-12-18,10.625
1974-12-19,10.5625
1974-12-20,10.59375
1974-12-23,10.359375
1974-12-24,10.460938
1974-12-26,10.3125
1974-12-27,10.140625
1974-12-30,10.265625
1974-12-31,10.5
1975-01-02,10.554688
1975-01-03,10.46875
1975-01-06,10.414063
1975-01-07,10.359375
1975-01-08,10.203125
1975-01-09,10.53125
1975-01-10,10.703125
1975-01-13,10.578125
1975-01-14,10.515625
1975-01-15,10.21875
1975-01-16,10.046875
1975-01-17,9.882813
1975-01-20,10.0
1975-01-21,9.976563
1975-01-22,10.21875
1975-01-23,10.1875
1975-01-24,10.179688
1975-01-27,10.179688
1975-01-28,11.234375
1975-01-29,11.703125
1975-01-30,11.429688
1975-01-31,11.765625
1975-02-03,12.0625
1975-02-04,11.984375
1975-02-05,12.492188
1975-02-06,12.25
1975-02-07,12.351563
1975-02-10,12.414063
1975-02-11,12.601563
1975-02-12,13.140625
1975-02-13,13.46875
1975-02-14,13.757813
1975-02-18,13.25
1975-02-19,13.609375
1975-02-20,13.609375
1975-02-21,13.640625
1975-02-24,13.25
1975-02-25,12.96875
1975-02-26,13.25
1975-02-27,13.265625
1975-02-28,13.46875
1975-03-03,13.75
1975-03-04,13.40625
1975-03-05,13.460938
1975-03-06,13.703125
1975-03-07,13.5625
1975-03-10,13.71875
1975-03-11,13.46875
1975-03-12,13.3125
1975-03-13,13.5625
1975-03-14,13.46875
1975-03-17,13.671875
1975-03-18,13.421875
1975-03-19,13.40625
1975-03-20,13.09375
1975-03-21,13.070313
1975-03-24,12.789063
1975-03-25,13.125
1975-03-26,13.117188
1975-03-27,12.96875
1975-03-31,12.914063
1975-04-01,12.882813
1975-04-02,12.734375
1975-04-03,12.375
1975-04-04,12.375
1975-04-07,12.367188
1975-04-08,12.59375
1975-04-09,13.09375
1975-04-10,13.007813
1975-04-11,12.8125
1975-04-14,13.09375
1975-04-15,13.09375
1975-04-16,13.296875
1975-04-17,13.28125
1975-04-18,13.085938
1975-04-21,13.359375
1975-04-22,13.242188
1975-04-23,13.0
1975-04-24,12.929688
1975-04-25,12.875
1975-04-28,12.65625
1975-04-29,12.640625
1975-04-30,13.117188
1975-05-01,13.078125
1975-05-02,12.976563
1975-05-05,13.359375
1975-05-06,13.109375
1975-05-07,13.273438
1975-05-08,13.109375
1975-05-09,13.40625
1975-05-12,13.5
1975-05-13,13.96875
1975-05-14,13.96875
1975-05-15,13.59375
1975-05-16,13.539063
1975-05-19,13.6875
1975-05-20,13.5
1975-05-21,13.296875
1975-05-22,13.375
1975-05-23,13.679688
1975-05-27,13.507813
1975-05-28,13.335938
1975-05-29,13.28125
1975-05-30,13.4375
1975-06-02,13.625
1975-06-03,13.65625
1975-06-04,13.539063
1975-06-05,13.625
1975-06-06,13.34375
1975-06-09,13.25
1975-06-10,13.21875
1975-06-11,13.140625
1975-06-12,13.03125
1975-06-13,12.882813
1975-06-16,13.015625
1975-06-17,12.71875
1975-06-18,12.765625
1975-06-19,13.023438
1975-06-20,12.898438
1975-06-23,13.3125
1975-06-24,13.21875
1975-06-25,13.15625
1975-06-26,13.078125
1975-06-27,13.0625
1975-06-30,13.0625
1975-07-01,13.03125
1975-07-02,12.929688
1975-07-03,12.90625
1975-07-07,12.75
1975-07-08,12.882813
1975-07-09,13.09375
1975-07-10,12.796875
1975-07-11,12.84375
1975-07-14,13.0
1975-07-15,12.921875
1975-07-16,12.789063
1975-07-17,12.648438
1975-07-18,12.617188
1975-07-21,12.5625
1975-07-22,12.34375
1975-07-23,12.0625
1975-07-24,12.140625
1975-07-25,11.90625
1975-07-28,11.914063
1975-07-29,12.0
1975-07-30,12.179688
1975-07-31,11.890625
1975-08-01,11.828125
1975-08-04,11.734375
1975-08-05,11.523438
1975-08-06,11.625
1975-08-07,11.4375
1975-08-08,11.25
1975-08-11,11.46875
1975-08-12,11.375
1975-08-13,11.09375
1975-08-14,11.234375
1975-08-15,11.390625
1975-08-18,11.375
1975-08-19,11.140625
1975-08-20,11.03125
1975-08-21,11.09375
1975-08-22,11.265625
1975-08-25,11.375
1975-08-26,11.140625
1975-08-27,11.3125
1975-08-28,11.640625
1975-08-29,11.640625
1975-09-02,11.328125
1975-09-03,11.421875
1975-09-04,11.375
1975-09-05,11.25
1975-09-08,11.46875
1975-09-09,11.1875
1975-09-10,11.25
1975-09-11,11.328125
1975-09-12,11.25
1975-09-15,11.242188
1975-09-16,11.132813
1975-09-17,11.234375
1975-09-18,11.640625
1975-09-19,11.828125
1975-09-22,11.65625
1975-09-23,11.78125
1975-09-24,11.9375
1975-09-25,12.0
1975-09-26,12.25
1975-09-29,11.921875
1975-09-30,11.765625
1975-10-01,11.460938
1975-10-02,11.796875
1975-10-03,12.203125
1975-10-06,12.5625
1975-10-07,12.578125
1975-10-08,12.875
1975-10-09,12.828125
1975-10-10,12.875
1975-10-13,13.15625
1975-10-14,13.03125
1975-10-15,13.046875
1975-10-16,13.085938
1975-10-17,12.953125
1975-10-20,13.21875
1975-10-21,13.304688
1975-10-22,13.328125
1975-10-23,13.460938
1975-10-24,13.0625
1975-10-27,13.195313
1975-10-28,13.4375
1975-10-29,13.1875
1975-10-30,13.195313
1975-10-31,13.265625
1975-11-03,13.203125
1975-11-04,13.34375
1975-11-05,13.484375
1975-11-06,13.5625
1975-11-07,13.515625
1975-11-10,13.539063
1975-11-11,13.734375
1975-11-12,14.046875
1975-11-13,13.835938
1975-11-14,13.90625
1975-11-17,14.0625
1975-11-18,13.773438
1975-11-19,13.71875
1975-11-20,13.8125
1975-11-21,13.859375
1975-11-24,13.890625
1975-11-25,14.039063
1975-11-26,14.0625
1975-11-28,14.148438
1975-12-01,14.007813
1975-12-02,13.796875
1975-12-03,13.6875
1975-12-04,13.757813
1975-12-05,13.414063
1975-12-08,13.4375
1975-12-09,13.492188
1975-12-10,13.59375
1975-12-11,13.421875
1975-12-12,13.476563
1975-12-15,13.546875
1975-12-16,13.742188
1975-12-17,13.734375
1975-12-18,13.71875
1975-12-19,13.609375
1975-12-22,13.5
1975-12-23,13.75
1975-12-24,13.953125
1975-12-26,13.953125
1975-12-29,13.90625
1975-12-30,13.953125
1975-12-31,14.015625
1976-01-02,14.15625
1976-01-05,14.375
1976-01-06,14.335938
1976-01-07,14.28125
1976-01-08,14.398438
1976-01-09,14.453125
1976-01-12,14.734375
1976-01-13,14.640625
1976-01-14,15.078125
1976-01-15,14.976563
1976-01-16,15.125
1976-01-19,15.625
1976-01-20,15.804688
1976-01-21,15.46875
1976-01-22,15.625
1976-01-23,15.890625
1976-01-26,15.890625
1976-01-27,15.617188
1976-01-28,15.6875
1976-01-29,16.03125
1976-01-30,16.109375
1976-02-02,16.203125
1976-02-03,16.3125
1976-02-04,16.484375
1976-02-05,16.125
1976-02-06,15.875
1976-02-09,15.84375
1976-02-10,16.125
1976-02-11,15.953125
1976-02-12,15.78125
1976-02-13,15.875
1976-02-17,15.820313
1976-02-18,15.984375
1976-02-19,16.328125
1976-02-20,16.375
1976-02-23,16.265625
1976-02-24,16.40625
1976-02-25,16.25
1976-02-26,16.0
1976-02-27,15.976563
1976-03-01,16.203125
1976-03-02,16.203125
1976-03-03,16.210938
1976-03-04,16.015625
1976-03-05,16.09375
1976-03-08,16.25
1976-03-09,16.171875
1976-03-10,16.359375
1976-03-11,16.609375
1976-03-12,16.34375
1976-03-15,16.226563
1976-03-16,16.367188
1976-03-17,16.132813
1976-03-18,16.125
1976-03-19,16.171875
1976-03-22,16.140625
1976-03-23,16.375
1976-03-24,16.359375
1976-03-25,16.15625
1976-03-26,16.21875
1976-03-29,16.265625
1976-03-30,16.265625
1976-03-31,16.375
1976-04-01,16.359375
1976-04-02,16.6875
1976-04-05,17.0
1976-04-06,16.859375
1976-04-07,16.8125
1976-04-08,16.765625
1976-04-09,16.742188
1976-04-12,16.351563
1976-04-13,16.46875
1976-04-14,15.96875
1976-04-15,16.03125
1976-04-19,16.195313
1976-04-20,16.328125
1976-04-21,16.28125
1976-04-22,16.25
1976-04-23,16.164063
1976-04-26,16.203125
1976-04-27,15.992188
1976-04-28,16.0
1976-04-29,15.84375
1976-04-30,15.835938
1976-05-03,15.5625
1976-05-04,15.78125
1976-05-05,15.625
1976-05-06,15.601563
1976-05-07,15.65625
1976-05-10,16.125
1976-05-11,16.03125
1976-05-12,16.0625
1976-05-13,15.96875
1976-05-14,15.765625
1976-05-17,15.765625
1976-05-18,15.8125
1976-05-19,15.859375
1976-05-20,16.0625
1976-05-21,15.84375
1976-05-24,15.609375
1976-05-25,15.6875
1976-05-26,15.625
1976-05-27,15.828125
1976-05-28,16.039063
1976-06-01,15.875
1976-06-02,16.09375
1976-06-03,16.0
1976-06-04,15.8125
1976-06-07,15.835938
1976-06-08,15.8125
1976-06-09,15.828125
1976-06-10,15.96875
1976-06-11,16.109375
1976-06-14,16.265625
1976-06-15,16.1875
1976-06-16,16.390625
1976-06-17,16.8125
1976-06-18,16.625
1976-06-21,16.90625
1976-06-22,16.796875
1976-06-23,17.0
1976-06-24,17.203125
1976-06-25,17.15625
1976-06-28,17.101563
1976-06-29,17.21875
1976-06-30,17.296875
1976-07-01,17.15625
1976-07-02,17.25
1976-07-06,17.1875
1976-07-07,17.375
1976-07-08,17.28125
1976-07-09,17.375
1976-07-12,17.484375
1976-07-13,17.351563
1976-07-14,17.289063
1976-07-15,17.265625
1976-07-16,17.140625
1976-07-19,17.0
1976-07-20,16.90625
1976-07-21,16.9375
1976-07-22,17.03125
1976-07-23,17.0625
1976-07-26,17.21875
1976-07-27,17.015625
1976-07-28,17.0625
1976-07-29,17.0625
1976-07-30,17.007813
1976-08-02,16.984375
1976-08-03,17.242188
1976-08-04,17.296875
1976-08-05,17.164063
1976-08-06,17.203125
1976-08-09,17.15625
1976-08-10,17.40625
1976-08-11,17.335938
1976-08-12,17.34375
1976-08-13,17.390625
1976-08-16,17.460938
1976-08-17,17.5
1976-08-18,17.46875
1976-08-19,17.203125
1976-08-20,17.0625
1976-08-23,17.09375
1976-08-24,16.84375
1976-08-25,17.0
1976-08-26,16.804688
1976-08-27,16.859375
1976-08-30,17.015625
1976-08-31,17.101563
1976-09-01,17.304688
1976-09-02,17.273438
1976-09-03,17.40625
1976-09-07,17.5
1976-09-08,17.3125
1976-09-09,17.375
1976-09-10,17.46875
1976-09-13,17.351563
1976-09-14,17.375
1976-09-15,17.390625
1976-09-16,17.75
1976-09-17,17.75
1976-09-20,17.765625
1976-09-21,17.984375
1976-09-22,17.84375
1976-09-23,17.765625
1976-09-24,17.734375
1976-09-27,17.921875
1976-09-28,17.742188
1976-09-29,17.59375
1976-09-30,17.585938
1976-10-01,17.53125
1976-10-04,17.5
1976-10-05,17.4375
1976-10-06,17.46875
1976-10-07,17.578125
1976-10-08,17.390625
1976-10-11,17.375
1976-10-12,16.984375
1976-10-13,17.03125
1976-10-14,16.53125
1976-10-15,16.40625
1976-10-18,16.476563
1976-10-19,16.46875
1976-10-20,16.46875
1976-10-21,16.078125
1976-10-22,16.03125
1976-10-25,16.21875
1976-10-26,16.46875
1976-10-27,16.625
1976-10-28,16.65625
1976-10-29,16.984375
1976-11-01,16.953125
1976-11-03,16.75
1976-11-04,16.710938
1976-11-05,16.390625
1976-11-08,16.21875
1976-11-09,16.265625
1976-11-10,16.3125
1976-11-11,16.53125
1976-11-12,16.375
1976-11-15,16.515625
1976-11-16,16.46875
1976-11-17,16.71875
1976-11-18,16.9375
1976-11-19,16.875
1976-11-22,16.96875
1976-11-23,16.835938
1976-11-24,17.015625
1976-11-26,17.132813
1976-11-29,16.960938
1976-11-30,16.9375
1976-12-01,16.84375
1976-12-02,16.84375
1976-12-03,17.0
1976-12-06,17.0625
1976-12-07,16.921875
1976-12-08,17.046875
1976-12-09,16.96875
1976-12-10,16.9375
1976-12-13,16.875
1976-12-14,16.867188
1976-12-15,16.796875
1976-12-16,16.703125
1976-12-17,16.5625
1976-12-20,16.609375
1976-12-21,16.898438
1976-12-22,16.890625
1976-12-23,16.976563
1976-12-27,17.34375
1976-12-28,17.40625
1976-12-29,17.28125
1976-12-30,17.53125
1976-12-31,17.445313
1977-01-03,17.28125
1977-01-04,17.0625
1977-01-05,17.125
1977-01-06,17.125
1977-01-07,17.0
1977-01-10,16.953125
1977-01-11,16.8125
1977-01-12,16.8125
1977-01-13,16.90625
1977-01-14,16.90625
1977-01-17,17.0625
