Date,WFC
1983-04-11,1.151042
1983-04-12,1.182292
1983-04-13,1.21875
1983-04-14,1.291667
1983-04-15,1.270833
1983-04-18,1.229167
1983-04-19,1.229167
1983-04-20,1.260417
1983-04-21,1.270833
1983-04-22,1.317708
1983-04-25,1.338542
1983-04-26,1.317708
1983-04-27,1.317708
1983-04-28,1.390625
1983-04-29,1.411458
1983-05-02,1.369792
1983-05-03,1.369792
1983-05-04,1.348958
1983-05-05,1.338542
1983-05-06,1.359375
1983-05-09,1.3125
1983-05-10,1.348958
1983-05-11,1.390625
1983-05-12,1.432292
1983-05-13,1.4375
1983-05-16,1.411458
1983-05-17,1.447917
1983-05-18,1.458333
1983-05-19,1.432292
1983-05-20,1.421875
1983-05-23,1.4375
1983-05-24,1.447917
1983-05-25,1.447917
1983-05-26,1.46875
1983-05-27,1.489583
1983-05-31,1.489583
1983-06-01,1.458333
1983-06-02,1.479167
1983-06-03,1.5
1983-06-06,1.479167
1983-06-07,1.421875
1983-06-08,1.421875
1983-06-09,1.432292
1983-06-10,1.447917
1983-06-13,1.447917
1983-06-14,1.447917
1983-06-15,1.458333
1983-06-16,1.479167
1983-06-17,1.458333
1983-06-20,1.447917
1983-06-21,1.447917
1983-06-22,1.458333
1983-06-23,1.46875
1983-06-24,1.5
1983-06-27,1.479167
1983-06-28,1.46875
1983-06-29,1.447917
1983-06-30,1.46875
1983-07-01,1.458333
1983-07-05,1.4375
1983-07-06,1.4375
1983-07-07,1.479167
1983-07-08,1.458333
1983-07-11,1.489583
1983-07-12,1.458333
1983-07-13,1.447917
1983-07-14,1.458333
1983-07-15,1.447917
1983-07-18,1.447917
1983-07-19,1.447917
1983-07-20,1.447917
1983-07-21,1.4375
1983-07-22,1.447917
1983-07-25,1.4375
1983-07-26,1.447917
1983-07-27,1.447917
1983-07-28,1.447917
1983-07-29,1.447917
1983-08-01,1.447917
1983-08-02,1.458333
1983-08-03,1.479167
1983-08-04,1.46875
1983-08-05,1.5
1983-08-08,1.489583
1983-08-09,1.479167
1983-08-10,1.479167
1983-08-11,1.458333
1983-08-12,1.447917
1983-08-15,1.479167
1983-08-16,1.510417
1983-08-17,1.588542
1983-08-18,1.588542
1983-08-19,1.598958
1983-08-22,1.598958
1983-08-23,1.588542
1983-08-24,1.5625
1983-08-25,1.567708
1983-08-26,1.567708
1983-08-29,1.552083
1983-08-30,1.552083
1983-08-31,1.552083
1983-09-01,1.510417
1983-09-02,1.5
1983-09-06,1.510417
1983-09-07,1.53125
1983-09-08,1.53125
1983-09-09,1.5
1983-09-12,1.53125
1983-09-13,1.552083
1983-09-14,1.520833
1983-09-15,1.510417
1983-09-16,1.510417
1983-09-19,1.510417
1983-09-20,1.53125
1983-09-21,1.510417
1983-09-22,1.520833
1983-09-23,1.5
1983-09-26,1.510417
1983-09-27,1.510417
1983-09-28,1.53125
1983-09-29,1.489583
1983-09-30,1.510417
1983-10-03,1.5
1983-10-04,1.5
1983-10-05,1.5
1983-10-06,1.510417
1983-10-07,1.5
1983-10-10,1.5
1983-10-11,1.53125
1983-10-12,1.541667
1983-10-13,1.541667
1983-10-14,1.5625
1983-10-17,1.5625
1983-10-18,1.541667
1983-10-19,1.541667
1983-10-20,1.510417
1983-10-21,1.510417
1983-10-24,1.4375
1983-10-25,1.447917
1983-10-26,1.432292
1983-10-27,1.432292
1983-10-28,1.401042
1983-10-31,1.380208
1983-11-01,1.338542
1983-11-02,1.328125
1983-11-03,1.328125
1983-11-04,1.328125
1983-11-07,1.338542
1983-11-08,1.348958
1983-11-09,1.369792
1983-11-10,1.401042
1983-11-11,1.411458
1983-11-14,1.421875
1983-11-15,1.421875
1983-11-16,1.4375
1983-11-17,1.46875
1983-11-18,1.479167
1983-11-21,1.458333
1983-11-22,1.479167
1983-11-23,1.458333
1983-11-25,1.458333
1983-11-28,1.46875
1983-11-29,1.479167
1983-11-30,1.447917
1983-12-01,1.458333
1983-12-02,1.432292
1983-12-05,1.421875
1983-12-06,1.390625
1983-12-07,1.390625
1983-12-08,1.390625
1983-12-09,1.380208
1983-12-12,1.390625
1983-12-13,1.369792
1983-12-14,1.317708
1983-12-15,1.317708
1983-12-16,1.291667
1983-12-19,1.291667
1983-12-20,1.328125
1983-12-21,1.338542
1983-12-22,1.338542
1983-12-23,1.369792
1983-12-27,1.390625
1983-12-28,1.401042
1983-12-29,1.401042
1983-12-30,1.401042
1984-01-03,1.369792
1984-01-04,1.369792
1984-01-05,1.390625
1984-01-06,1.380208
1984-01-09,1.369792
1984-01-10,1.369792
1984-01-11,1.338542
1984-01-12,1.338542
1984-01-13,1.338542
1984-01-16,1.338542
1984-01-17,1.338542
1984-01-18,1.317708
1984-01-19,1.328125
1984-01-20,1.317708
1984-01-23,1.317708
1984-01-24,1.328125
1984-01-25,1.338542
1984-01-26,1.328125
1984-01-27,1.317708
1984-01-30,1.302083
1984-01-31,1.302083
1984-02-01,1.317708
1984-02-02,1.3125
1984-02-03,1.3125
1984-02-06,1.3125
1984-02-07,1.338542
1984-02-08,1.317708
1984-02-09,1.317708
1984-02-10,1.317708
1984-02-13,1.3125
1984-02-14,1.338542
1984-02-15,1.338542
1984-02-16,1.338542
1984-02-17,1.348958
1984-02-21,1.3125
1984-02-22,1.28125
1984-02-23,1.25
1984-02-24,1.260417
1984-02-27,1.260417
1984-02-28,1.229167
1984-02-29,1.25
1984-03-01,1.270833
1984-03-02,1.260417
1984-03-05,1.25
1984-03-06,1.270833
1984-03-07,1.260417
1984-03-08,1.270833
1984-03-09,1.260417
1984-03-12,1.25
1984-03-13,1.28125
1984-03-14,1.28125
1984-03-15,1.302083
1984-03-16,1.338542
1984-03-19,1.302083
1984-03-20,1.338542
1984-03-21,1.338542
1984-03-22,1.338542
1984-03-23,1.338542
1984-03-26,1.348958
1984-03-27,1.338542
1984-03-28,1.328125
1984-03-29,1.291667
1984-03-30,1.302083
1984-04-02,1.291667
1984-04-03,1.260417
1984-04-04,1.260417
1984-04-05,1.229167
1984-04-06,1.208333
1984-04-09,1.229167
1984-04-10,1.208333
1984-04-11,1.229167
1984-04-12,1.229167
1984-04-13,1.229167
1984-04-16,1.229167
1984-04-17,1.25
1984-04-18,1.229167
1984-04-19,1.21875
1984-04-23,1.21875
1984-04-24,1.208333
1984-04-25,1.197917
1984-04-26,1.21875
1984-04-27,1.208333
1984-04-30,1.171875
1984-05-01,1.171875
1984-05-02,1.21875
1984-05-03,1.208333
1984-05-04,1.208333
1984-05-07,1.21875
1984-05-08,1.208333
1984-05-09,1.25
1984-05-10,1.28125
1984-05-11,1.25
1984-05-14,1.229167
1984-05-15,1.229167
1984-05-16,1.182292
1984-05-17,1.182292
1984-05-18,1.171875
1984-05-21,1.182292
1984-05-22,1.1875
1984-05-23,1.182292
1984-05-24,1.119792
1984-05-25,1.151042
1984-05-29,1.130208
1984-05-30,1.171875
1984-05-31,1.140625
1984-06-01,1.098958
1984-06-04,1.109375
1984-06-05,1.088542
1984-06-06,1.067708
1984-06-07,1.067708
1984-06-08,1.088542
1984-06-11,1.088542
1984-06-12,1.088542
1984-06-13,1.088542
1984-06-14,1.067708
1984-06-15,1.03125
1984-06-18,1.052083
1984-06-19,1.067708
1984-06-20,1.098958
1984-06-21,1.109375
1984-06-22,1.151042
1984-06-25,1.151042
1984-06-26,1.140625
1984-06-27,1.119792
1984-06-28,1.088542
1984-06-29,1.052083
1984-07-02,1.020833
1984-07-03,1.052083
1984-07-05,1.03125
1984-07-06,1.020833
1984-07-09,1.0
1984-07-10,1.010417
1984-07-11,0.989583
1984-07-12,0.979167
1984-07-13,1.020833
1984-07-16,1.041667
1984-07-17,1.041667
1984-07-18,1.052083
1984-07-19,1.020833
1984-07-20,1.03125
1984-07-23,1.020833
1984-07-24,0.979167
1984-07-25,0.989583
1984-07-26,1.010417
1984-07-27,1.010417
1984-07-30,1.0
1984-07-31,1.0
1984-08-01,0.979167
1984-08-02,1.041667
1984-08-03,1.041667
1984-08-06,1.041667
1984-08-07,1.088542
1984-08-08,1.088542
1984-08-09,1.130208
1984-08-10,1.197917
1984-08-13,1.171875
1984-08-14,1.171875
1984-08-15,1.161458
1984-08-16,1.182292
1984-08-17,1.1875
1984-08-20,1.171875
1984-08-21,1.161458
1984-08-22,1.171875
1984-08-23,1.171875
1984-08-24,1.182292
1984-08-27,1.161458
1984-08-28,1.161458
1984-08-29,1.171875
1984-08-30,1.119792
1984-08-31,1.098958
1984-09-04,1.098958
1984-09-05,1.098958
1984-09-06,1.078125
1984-09-07,1.03125
1984-09-10,1.041667
1984-09-11,1.067708
1984-09-12,1.088542
1984-09-13,1.098958
1984-09-14,1.161458
1984-09-17,1.182292
1984-09-18,1.182292
1984-09-19,1.171875
1984-09-20,1.171875
1984-09-21,1.119792
1984-09-24,1.119792
1984-09-25,1.088542
1984-09-26,1.119792
1984-09-27,1.140625
1984-09-28,1.140625
1984-10-01,1.151042
1984-10-02,1.151042
1984-10-03,1.140625
1984-10-04,1.151042
1984-10-05,1.151042
1984-10-08,1.151042
1984-10-09,1.119792
1984-10-10,1.098958
1984-10-11,1.119792
1984-10-12,1.098958
1984-10-15,1.067708
1984-10-16,1.088542
1984-10-17,1.067708
1984-10-18,1.088542
1984-10-19,1.098958
1984-10-22,1.098958
1984-10-23,1.0
1984-10-24,0.9375
1984-10-25,0.947917
1984-10-26,0.947917
1984-10-29,0.989583
1984-10-30,1.010417
1984-10-31,1.010417
1984-11-01,1.015625
1984-11-02,1.005208
1984-11-05,1.03125
1984-11-06,1.052083
1984-11-07,1.036458
1984-11-08,1.026042
1984-11-09,1.020833
1984-11-12,1.03125
1984-11-13,1.015625
1984-11-14,1.010417
1984-11-15,1.0
1984-11-16,1.0
1984-11-19,1.015625
1984-11-20,0.994792
1984-11-21,0.994792
1984-11-23,1.010417
1984-11-26,0.989583
1984-11-27,0.984375
1984-11-28,0.947917
1984-11-29,0.963542
1984-11-30,0.958333
1984-12-03,0.958333
1984-12-04,0.932292
1984-12-05,0.927083
1984-12-06,0.921875
1984-12-07,0.927083
1984-12-10,0.921875
1984-12-11,0.932292
1984-12-12,0.947917
1984-12-13,0.963542
1984-12-14,0.953125
1984-12-17,0.953125
1984-12-18,0.984375
1984-12-19,1.0
1984-12-20,1.020833
1984-12-21,0.979167
1984-12-24,0.96875
1984-12-26,0.958333
1984-12-27,0.947917
1984-12-28,0.953125
1984-12-31,0.958333
1985-01-02,0.958333
1985-01-03,1.0
1985-01-04,0.963542
1985-01-07,0.979167
1985-01-08,0.973958
1985-01-09,1.0
1985-01-10,0.994792
1985-01-11,1.0
1985-01-14,1.0
1985-01-15,1.026042
1985-01-16,1.036458
1985-01-17,1.020833
1985-01-18,1.03125
1985-01-21,1.036458
1985-01-22,1.020833
1985-01-23,1.072917
1985-01-24,1.036458
1985-01-25,1.046875
1985-01-28,1.046875
1985-01-29,1.067708
1985-01-30,1.098958
1985-01-31,1.09375
1985-02-01,1.104167
1985-02-04,1.119792
1985-02-05,1.130208
1985-02-06,1.09375
1985-02-07,1.119792
1985-02-08,1.109375
1985-02-11,1.104167
1985-02-12,1.109375
1985-02-13,1.109375
1985-02-14,1.114583
1985-02-15,1.104167
1985-02-19,1.114583
1985-02-20,1.104167
1985-02-21,1.109375
1985-02-22,1.104167
1985-02-25,1.104167
1985-02-26,1.098958
1985-02-27,1.067708
1985-02-28,1.083333
1985-03-01,1.078125
1985-03-04,1.072917
1985-03-05,1.067708
1985-03-06,1.057292
1985-03-07,1.072917
1985-03-08,1.083333
1985-03-11,1.067708
1985-03-12,1.0625
1985-03-13,1.078125
1985-03-14,1.078125
1985-03-15,1.0625
1985-03-18,1.0625
1985-03-19,1.072917
1985-03-20,1.072917
1985-03-21,1.0625
1985-03-22,1.03125
1985-03-25,1.041667
1985-03-26,1.078125
1985-03-27,1.109375
1985-03-28,1.088542
1985-03-29,1.098958
1985-04-01,1.098958
1985-04-02,1.09375
1985-04-03,1.109375
1985-04-04,1.104167
1985-04-08,1.083333
1985-04-09,1.078125
1985-04-10,1.104167
1985-04-11,1.125
1985-04-12,1.135417
1985-04-15,1.151042
1985-04-16,1.125
1985-04-17,1.130208
1985-04-18,1.125
1985-04-19,1.098958
1985-04-22,1.104167
1985-04-23,1.109375
1985-04-24,1.109375
1985-04-25,1.104167
1985-04-26,1.098958
1985-04-29,1.078125
1985-04-30,1.072917
1985-05-01,1.057292
1985-05-02,1.0625
1985-05-03,1.0625
1985-05-06,1.052083
1985-05-07,1.041667
1985-05-08,1.052083
1985-05-09,1.052083
1985-05-10,1.046875
1985-05-13,1.0625
1985-05-14,1.0625
1985-05-15,1.078125
1985-05-16,1.072917
1985-05-17,1.098958
1985-05-20,1.114583
1985-05-21,1.109375
1985-05-22,1.088542
1985-05-23,1.072917
1985-05-24,1.072917
1985-05-28,1.072917
1985-05-29,1.072917
1985-05-30,1.078125
1985-05-31,1.072917
1985-06-03,1.072917
1985-06-04,1.078125
1985-06-05,1.083333
1985-06-06,1.078125
1985-06-07,1.067708
1985-06-10,1.083333
1985-06-11,1.109375
1985-06-12,1.109375
1985-06-13,1.104167
1985-06-14,1.119792
1985-06-17,1.109375
1985-06-18,1.109375
1985-06-19,1.119792
1985-06-20,1.125
1985-06-21,1.135417
1985-06-24,1.125
1985-06-25,1.130208
1985-06-26,1.125
1985-06-27,1.125
1985-06-28,1.135417
1985-07-01,1.125
1985-07-02,1.140625
1985-07-03,1.161458
1985-07-05,1.161458
1985-07-08,1.15625
1985-07-09,1.135417
1985-07-10,1.145833
1985-07-11,1.151042
1985-07-12,1.166667
1985-07-15,1.182292
1985-07-16,1.177083
1985-07-17,1.145833
1985-07-18,1.166667
1985-07-19,1.182292
1985-07-22,1.171875
1985-07-23,1.177083
1985-07-24,1.182292
1985-07-25,1.182292
1985-07-26,1.15625
1985-07-29,1.15625
1985-07-30,1.166667
1985-07-31,1.177083
1985-08-01,1.1875
1985-08-02,1.197917
1985-08-05,1.182292
1985-08-06,1.161458
1985-08-07,1.145833
1985-08-08,1.151042
1985-08-09,1.151042
1985-08-12,1.151042
1985-08-13,1.145833
1985-08-14,1.151042
1985-08-15,1.161458
1985-08-16,1.135417
1985-08-19,1.09375
1985-08-20,1.104167
1985-08-21,1.09375
1985-08-22,1.088542
1985-08-23,1.078125
1985-08-26,1.078125
1985-08-27,1.072917
1985-08-28,1.067708
1985-08-29,1.078125
1985-08-30,1.041667
1985-09-03,1.067708
1985-09-04,1.0625
1985-09-05,1.052083
1985-09-06,1.0625
1985-09-09,1.03125
1985-09-10,1.03125
1985-09-11,1.0
1985-09-12,0.994792
1985-09-13,0.994792
1985-09-16,1.010417
1985-09-17,1.020833
1985-09-18,0.994792
1985-09-19,1.0
1985-09-20,1.0
1985-09-23,1.010417
1985-09-24,1.005208
1985-09-25,0.994792
1985-09-26,1.0
1985-09-30,1.005208
1985-10-01,0.984375
1985-10-02,1.010417
1985-10-03,1.010417
1985-10-04,1.005208
1985-10-07,1.010417
1985-10-08,1.005208
1985-10-09,0.979167
1985-10-10,0.979167
1985-10-11,0.953125
1985-10-14,0.973958
1985-10-15,0.979167
1985-10-16,0.994792
1985-10-17,1.010417
1985-10-18,1.057292
1985-10-21,1.041667
1985-10-22,1.036458
1985-10-23,1.020833
1985-10-24,0.994792
1985-10-25,1.010417
1985-10-28,1.005208
1985-10-29,1.0
1985-10-30,1.036458
1985-10-31,1.041667
1985-11-01,1.010417
1985-11-04,1.026042
1985-11-05,1.052083
1985-11-06,1.083333
1985-11-07,1.088542
1985-11-08,1.09375
1985-11-11,1.109375
1985-11-12,1.125
1985-11-13,1.125
1985-11-14,1.119792
1985-11-15,1.119792
1985-11-18,1.09375
1985-11-19,1.109375
1985-11-20,1.130208
1985-11-21,1.166667
1985-11-22,1.161458
1985-11-25,1.15625
1985-11-26,1.171875
1985-11-27,1.166667
1985-11-29,1.15625
1985-12-02,1.140625
1985-12-03,1.15625
1985-12-04,1.166667
1985-12-05,1.171875
1985-12-06,1.171875
1985-12-09,1.1875
1985-12-10,1.1875
1985-12-11,1.182292
1985-12-12,1.1875
1985-12-13,1.25
1985-12-16,1.270833
1985-12-17,1.255208
1985-12-18,1.260417
1985-12-19,1.260417
1985-12-20,1.270833
1985-12-23,1.270833
1985-12-24,1.270833
1985-12-26,1.270833
1985-12-27,1.291667
1985-12-30,1.291667
1985-12-31,1.302083
1986-01-02,1.307292
1986-01-03,1.322917
1986-01-06,1.333333
1986-01-07,1.34375
1986-01-08,1.333333
1986-01-09,1.3125
1986-01-10,1.307292
1986-01-13,1.302083
1986-01-14,1.244792
1986-01-15,1.25
1986-01-16,1.229167
1986-01-17,1.213542
1986-01-20,1.223958
1986-01-21,1.203125
1986-01-22,1.182292
1986-01-23,1.1875
1986-01-24,1.229167
1986-01-27,1.239583
1986-01-28,1.25
1986-01-29,1.265625
1986-01-30,1.244792
1986-01-31,1.276042
1986-02-03,1.265625
1986-02-04,1.244792
1986-02-05,1.25
1986-02-06,1.244792
1986-02-07,1.234375
1986-02-10,1.239583
1986-02-11,1.260417
1986-02-12,1.255208
1986-02-13,1.302083
1986-02-14,1.328125
1986-02-18,1.34375
1986-02-19,1.364583
1986-02-20,1.395833
1986-02-21,1.380208
1986-02-24,1.375
1986-02-25,1.380208
1986-02-26,1.34375
1986-02-27,1.380208
1986-02-28,1.354167
1986-03-03,1.390625
1986-03-04,1.421875
1986-03-05,1.380208
1986-03-06,1.421875
1986-03-07,1.421875
1986-03-10,1.46875
1986-03-11,1.53125
1986-03-12,1.5625
1986-03-13,1.567708
1986-03-14,1.546875
1986-03-17,1.5
1986-03-18,1.536458
1986-03-19,1.526042
1986-03-20,1.53125
1986-03-21,1.520833
1986-03-24,1.510417
1986-03-25,1.489583
1986-03-26,1.505208
1986-03-27,1.515625
1986-03-31,1.536458
1986-04-01,1.520833
1986-04-02,1.515625
1986-04-03,1.520833
1986-04-04,1.520833
1986-04-07,1.520833
1986-04-08,1.53125
1986-04-09,1.489583
1986-04-10,1.505208
1986-04-11,1.536458
1986-04-14,1.53125
1986-04-15,1.520833
1986-04-16,1.520833
1986-04-17,1.552083
1986-04-18,1.546875
1986-04-21,1.5625
1986-04-22,1.578125
1986-04-23,1.59375
1986-04-24,1.588542
1986-04-25,1.583333
1986-04-28,1.578125
1986-04-29,1.5625
1986-04-30,1.567708
1986-05-01,1.546875
1986-05-02,1.505208
1986-05-05,1.479167
1986-05-06,1.458333
1986-05-07,1.458333
1986-05-08,1.4375
1986-05-09,1.442708
1986-05-12,1.447917
1986-05-13,1.453125
1986-05-14,1.46875
1986-05-15,1.458333
1986-05-16,1.458333
1986-05-19,1.489583
1986-05-20,1.541667
1986-05-21,1.510417
1986-05-22,1.541667
1986-05-23,1.572917
1986-05-27,1.59375
1986-05-28,1.625
1986-05-29,1.625
1986-05-30,1.572917
1986-06-02,1.5625
1986-06-03,1.572917
1986-06-04,1.53125
1986-06-05,1.552083
1986-06-06,1.572917
1986-06-09,1.552083
1986-06-10,1.520833
1986-06-11,1.526042
1986-06-12,1.520833
1986-06-13,1.526042
1986-06-16,1.5625
1986-06-17,1.510417
1986-06-18,1.541667
1986-06-19,1.510417
1986-06-20,1.520833
1986-06-23,1.53125
1986-06-24,1.53125
1986-06-25,1.53125
1986-06-26,1.536458
1986-06-27,1.5625
1986-06-30,1.567708
1986-07-01,1.666667
1986-07-02,1.661458
1986-07-03,1.645833
1986-07-07,1.614583
1986-07-08,1.588542
1986-07-09,1.588542
1986-07-10,1.604167
1986-07-11,1.630208
1986-07-14,1.604167
1986-07-15,1.552083
1986-07-16,1.546875
1986-07-17,1.588542
1986-07-18,1.583333
1986-07-21,1.609375
1986-07-22,1.619792
1986-07-23,1.572917
1986-07-24,1.588542
1986-07-25,1.619792
1986-07-28,1.604167
1986-07-29,1.609375
1986-07-30,1.59375
1986-07-31,1.598958
1986-08-01,1.59375
1986-08-04,1.583333
1986-08-05,1.583333
1986-08-06,1.588542
1986-08-07,1.59375
1986-08-08,1.583333
1986-08-11,1.578125
1986-08-12,1.567708
1986-08-13,1.614583
1986-08-14,1.645833
1986-08-15,1.645833
1986-08-18,1.625
1986-08-19,1.598958
1986-08-20,1.604167
1986-08-21,1.609375
1986-08-22,1.666667
1986-08-25,1.661458
1986-08-26,1.671875
1986-08-27,1.671875
1986-08-28,1.666667
1986-08-29,1.645833
1986-09-02,1.635417
1986-09-03,1.65625
1986-09-04,1.713542
1986-09-05,1.6875
1986-09-08,1.661458
1986-09-09,1.65625
1986-09-10,1.635417
1986-09-11,1.489583
1986-09-12,1.4375
1986-09-15,1.458333
1986-09-16,1.458333
1986-09-17,1.473958
1986-09-18,1.473958
1986-09-19,1.541667
1986-09-22,1.552083
1986-09-23,1.541667
1986-09-24,1.541667
1986-09-25,1.526042
1986-09-26,1.526042
1986-09-29,1.520833
1986-09-30,1.520833
1986-10-01,1.510417
1986-10-02,1.473958
1986-10-03,1.484375
1986-10-06,1.463542
1986-10-07,1.447917
1986-10-08,1.432292
1986-10-09,1.458333
1986-10-10,1.447917
1986-10-13,1.453125
1986-10-14,1.432292
1986-10-15,1.447917
1986-10-16,1.479167
1986-10-17,1.46875
1986-10-20,1.427083
1986-10-21,1.447917
1986-10-22,1.4375
1986-10-23,1.458333
1986-10-24,1.484375
1986-10-27,1.46875
1986-10-28,1.505208
1986-10-29,1.53125
1986-10-30,1.526042
1986-10-31,1.526042
1986-11-03,1.520833
1986-11-04,1.557292
1986-11-05,1.5625
1986-11-06,1.5625
1986-11-07,1.583333
1986-11-10,1.583333
1986-11-11,1.583333
1986-11-12,1.625
1986-11-13,1.572917
1986-11-14,1.578125
1986-11-17,1.583333
1986-11-18,1.5
1986-11-19,1.5
1986-11-20,1.546875
1986-11-21,1.614583
1986-11-24,1.604167
1986-11-25,1.635417
1986-11-26,1.604167
1986-11-28,1.619792
1986-12-01,1.625
1986-12-02,1.645833
1986-12-03,1.666667
1986-12-04,1.65625
1986-12-05,1.645833
1986-12-08,1.651042
1986-12-09,1.619792
1986-12-10,1.625
1986-12-11,1.59375
1986-12-12,1.598958
1986-12-15,1.640625
1986-12-16,1.666667
1986-12-17,1.604167
1986-12-18,1.604167
1986-12-19,1.614583
1986-12-22,1.651042
1986-12-23,1.578125
1986-12-24,1.604167
1986-12-26,1.59375
1986-12-29,1.5625
1986-12-30,1.541667
1986-12-31,1.515625
1987-01-02,1.53125
1987-01-05,1.598958
1987-01-06,1.552083
1987-01-07,1.598958
1987-01-08,1.645833
1987-01-09,1.661458
1987-01-12,1.697917
1987-01-13,1.682292
1987-01-14,1.729167
1987-01-15,1.78125
1987-01-16,1.734375
1987-01-19,1.71875
1987-01-20,1.71875
1987-01-21,1.6875
1987-01-22,1.697917
1987-01-23,1.635417
1987-01-26,1.666667
1987-01-27,1.723958
1987-01-28,1.734375
1987-01-29,1.734375
1987-01-30,1.739583
1987-02-02,1.6875
1987-02-03,1.692708
1987-02-04,1.71875
1987-02-05,1.708333
1987-02-06,1.708333
1987-02-09,1.671875
1987-02-10,1.666667
1987-02-11,1.697917
1987-02-12,1.661458
1987-02-13,1.677083
1987-02-17,1.703125
1987-02-18,1.692708
1987-02-19,1.734375
1987-02-20,1.760417
1987-02-23,1.760417
1987-02-24,1.760417
1987-02-25,1.75
1987-02-26,1.71875
1987-02-27,1.6875
1987-03-02,1.739583
1987-03-03,1.734375
1987-03-04,1.739583
1987-03-05,1.734375
1987-03-06,1.739583
1987-03-09,1.71875
1987-03-10,1.729167
1987-03-11,1.682292
1987-03-12,1.692708
1987-03-13,1.661458
1987-03-16,1.671875
1987-03-17,1.666667
1987-03-18,1.65625
1987-03-19,1.651042
1987-03-20,1.708333
1987-03-23,1.697917
1987-03-24,1.697917
1987-03-25,1.692708
1987-03-26,1.692708
1987-03-27,1.661458
1987-03-30,1.598958
1987-03-31,1.645833
1987-04-01,1.645833
1987-04-02,1.661458
1987-04-03,1.6875
1987-04-06,1.697917
1987-04-07,1.682292
1987-04-08,1.65625
1987-04-09,1.541667
1987-04-10,1.572917
1987-04-13,1.541667
1987-04-14,1.4375
1987-04-15,1.479167
1987-04-16,1.552083
1987-04-20,1.583333
1987-04-21,1.583333
1987-04-22,1.520833
1987-04-23,1.510417
1987-04-24,1.5
1987-04-27,1.515625
1987-04-28,1.526042
1987-04-29,1.552083
1987-04-30,1.5625
1987-05-01,1.552083
1987-05-04,1.546875
1987-05-05,1.567708
1987-05-06,1.572917
1987-05-07,1.567708
1987-05-08,1.572917
1987-05-11,1.598958
1987-05-12,1.59375
1987-05-13,1.609375
1987-05-14,1.609375
1987-05-15,1.609375
1987-05-18,1.625
1987-05-19,1.598958
1987-05-20,1.588542
1987-05-21,1.598958
1987-05-22,1.619792
1987-05-26,1.630208
1987-05-27,1.666667
1987-05-28,1.65625
1987-05-29,1.661458
1987-06-01,1.677083
1987-06-02,1.692708
1987-06-03,1.755208
1987-06-04,1.75
1987-06-05,1.739583
1987-06-08,1.75
1987-06-09,1.765625
1987-06-10,1.776042
1987-06-11,1.807292
1987-06-12,1.822917
1987-06-15,1.817708
1987-06-16,1.84375
1987-06-17,1.854167
1987-06-18,1.854167
1987-06-19,1.864583
1987-06-22,1.854167
1987-06-23,1.828125
1987-06-24,1.78125
1987-06-25,1.807292
1987-06-26,1.796875
1987-06-29,1.8125
1987-06-30,1.770833
1987-07-01,1.755208
1987-07-02,1.760417
1987-07-06,1.708333
1987-07-07,1.760417
1987-07-08,1.765625
1987-07-09,1.765625
1987-07-10,1.760417
1987-07-13,1.723958
1987-07-14,1.75
1987-07-15,1.770833
1987-07-16,1.78125
1987-07-17,1.786458
1987-07-20,1.78125
1987-07-21,1.755208
1987-07-22,1.776042
1987-07-23,1.802083
1987-07-24,1.78125
1987-07-27,1.802083
1987-07-28,1.776042
1987-07-29,1.760417
1987-07-30,1.796875
1987-07-31,1.755208
1987-08-03,1.677083
1987-08-04,1.703125
1987-08-05,1.734375
1987-08-06,1.796875
1987-08-07,1.78125
1987-08-10,1.859375
1987-08-11,1.875
1987-08-12,1.916667
1987-08-13,1.958333
1987-08-14,1.953125
1987-08-17,2.0
1987-08-18,1.96875
1987-08-19,1.984375
1987-08-20,1.984375
1987-08-21,1.989583
1987-08-24,1.958333
1987-08-25,1.979167
1987-08-26,1.958333
1987-08-27,1.927083
1987-08-28,1.864583
1987-08-31,1.895833
1987-09-01,1.864583
1987-09-02,1.859375
1987-09-03,1.890625
1987-09-04,1.911458
1987-09-08,1.916667
1987-09-09,1.921875
1987-09-10,1.916667
1987-09-11,1.921875
1987-09-14,1.927083
1987-09-15,1.927083
1987-09-16,1.921875
1987-09-17,1.927083
1987-09-18,1.895833
1987-09-21,1.885417
1987-09-22,1.927083
1987-09-23,1.916667
1987-09-24,1.901042
1987-09-25,1.885417
1987-09-28,1.9375
1987-09-29,1.942708
1987-09-30,1.942708
1987-10-01,1.963542
1987-10-02,1.947917
1987-10-05,1.9375
1987-10-06,1.885417
1987-10-07,1.916667
1987-10-08,1.869792
1987-10-09,1.864583
1987-10-12,1.875
1987-10-13,1.9375
1987-10-14,1.885417
1987-10-15,1.848958
1987-10-16,1.84375
1987-10-19,1.614583
1987-10-20,1.427083
1987-10-21,1.645833
1987-10-22,1.645833
1987-10-23,1.552083
1987-10-26,1.322917
1987-10-27,1.40625
1987-10-28,1.395833
1987-10-29,1.458333
1987-10-30,1.5
1987-11-02,1.5
1987-11-03,1.473958
1987-11-04,1.5
1987-11-05,1.520833
1987-11-06,1.510417
1987-11-09,1.479167
1987-11-10,1.442708
1987-11-11,1.453125
1987-11-12,1.5
1987-11-13,1.46875
1987-11-16,1.473958
1987-11-17,1.46875
1987-11-18,1.479167
1987-11-19,1.494792
1987-11-20,1.489583
1987-11-23,1.541667
1987-11-24,1.572917
1987-11-25,1.583333
