Date,FFIV
2008-12-11,22.219998999999998
2008-12-12,22.799999
2008-12-15,21.77
2008-12-16,22.059998999999998
2008-12-17,22.66
2008-12-18,22.129998999999998
2008-12-19,21.75
2008-12-22,21.17
2008-12-23,21.52
2008-12-24,21.85
2008-12-26,22.25
2008-12-29,21.41
2008-12-30,22.52
2008-12-31,22.860001
2009-01-02,23.219998999999998
2009-01-05,22.790001
2009-01-06,22.5
2009-01-07,23.5
2009-01-08,24.120001000000002
2009-01-09,24.07
2009-01-12,23.219998999999998
2009-01-13,22.719998999999998
2009-01-14,22.26
2009-01-15,23.200001
2009-01-16,22.549999
2009-01-20,21.51
2009-01-21,22.0
2009-01-22,22.85
2009-01-23,23.25
2009-01-26,23.799999
2009-01-27,23.370001000000002
2009-01-28,23.799999
2009-01-29,22.889999
2009-01-30,22.17
2009-02-02,22.120001000000002
2009-02-03,22.0
2009-02-04,22.27
2009-02-05,23.0
2009-02-06,23.66
2009-02-09,23.870001000000002
2009-02-10,22.780001000000002
2009-02-11,22.35
2009-02-12,22.360001
2009-02-13,22.18
2009-02-17,21.290001
2009-02-18,20.950001
2009-02-19,20.370001000000002
2009-02-20,19.950001
2009-02-23,19.190001000000002
2009-02-24,20.309998999999998
2009-02-25,20.860001
2009-02-26,20.41
2009-02-27,20.0
2009-03-02,19.559998999999998
2009-03-03,19.950001
2009-03-04,19.98
2009-03-05,19.25
2009-03-06,18.75
2009-03-09,18.57
2009-03-10,19.93
2009-03-11,20.01
2009-03-12,20.6
2009-03-13,20.02
2009-03-16,19.24
2009-03-17,20.02
2009-03-18,20.76
2009-03-19,20.92
2009-03-20,20.610001
2009-03-23,21.620001000000002
2009-03-24,21.08
2009-03-25,20.98
2009-03-26,21.870001000000002
2009-03-27,22.24
2009-03-30,21.25
2009-03-31,20.950001
2009-04-01,21.49
2009-04-02,22.02
2009-04-03,23.1
2009-04-06,23.09
2009-04-07,22.540001
2009-04-08,24.530001000000002
2009-04-09,26.9
2009-04-13,26.639999
2009-04-14,26.26
2009-04-15,26.18
2009-04-16,26.610001
2009-04-17,26.700001
2009-04-20,25.85
2009-04-21,27.16
2009-04-22,26.940001000000002
2009-04-23,25.76
2009-04-24,26.700001
2009-04-27,26.67
2009-04-28,26.98
2009-04-29,27.67
2009-04-30,27.27
2009-05-01,27.83
2009-05-04,28.530001000000002
2009-05-05,28.43
2009-05-06,29.07
2009-05-07,28.25
2009-05-08,27.98
2009-05-11,28.219998999999998
2009-05-12,27.09
2009-05-13,26.139999
2009-05-14,26.299999
2009-05-15,26.35
2009-05-18,26.9
2009-05-19,28.129998999999998
2009-05-20,29.83
2009-05-21,30.1
2009-05-22,30.049999
2009-05-26,30.25
2009-05-27,30.030001000000002
2009-05-28,31.15
2009-05-29,31.76
2009-06-01,33.040001000000004
2009-06-02,33.360001000000004
2009-06-03,33.029999
2009-06-04,33.259997999999996
2009-06-05,33.939999
2009-06-08,33.34
2009-06-09,33.869999
2009-06-10,33.279999
2009-06-11,35.459998999999996
2009-06-12,35.119999
2009-06-15,34.470001
2009-06-16,34.029999
2009-06-17,34.73
2009-06-18,34.099998
2009-06-19,34.169998
2009-06-22,32.810001
2009-06-23,33.279999
2009-06-24,33.290001000000004
2009-06-25,34.150002
2009-06-26,35.709998999999996
2009-06-29,34.950001
2009-06-30,34.610001000000004
2009-07-01,34.709998999999996
2009-07-02,33.900002
2009-07-06,34.02
2009-07-07,32.540001000000004
2009-07-08,33.369999
2009-07-09,33.029999
2009-07-10,33.52
2009-07-13,34.169998
2009-07-14,34.290001000000004
2009-07-15,35.07
2009-07-16,35.799999
2009-07-17,35.720001
2009-07-20,37.040001000000004
2009-07-21,37.07
2009-07-22,35.830002
2009-07-23,37.52
2009-07-24,37.490002000000004
2009-07-27,37.110001000000004
2009-07-28,36.560001
2009-07-29,37.740002000000004
2009-07-30,37.380001
2009-07-31,37.119999
2009-08-03,37.919998
2009-08-04,38.02
2009-08-05,37.490002000000004
2009-08-06,36.57
2009-08-07,36.790001000000004
2009-08-10,35.93
2009-08-11,36.279999
2009-08-12,36.779999
2009-08-13,36.25
2009-08-14,35.860001000000004
2009-08-17,34.400002
2009-08-18,34.939999
2009-08-19,35.09
2009-08-20,35.560001
2009-08-21,35.02
2009-08-24,34.209998999999996
2009-08-25,34.240002000000004
2009-08-26,34.049999
2009-08-27,34.459998999999996
2009-08-28,35.130001
2009-08-31,34.5
2009-09-01,33.950001
2009-09-02,35.43
2009-09-03,37.080002
2009-09-04,37.299999
2009-09-08,37.48
2009-09-09,38.84
2009-09-10,39.43
2009-09-11,38.970001
2009-09-14,39.029999
2009-09-15,39.060001
2009-09-16,38.790001000000004
2009-09-17,38.650002
2009-09-18,38.889998999999996
2009-09-21,39.220001
2009-09-22,39.32
2009-09-23,38.990002000000004
2009-09-24,38.389998999999996
2009-09-25,38.5
2009-09-28,39.23
2009-09-29,38.490002000000004
2009-09-30,39.630001
2009-10-01,38.549999
2009-10-02,38.580002
2009-10-05,39.25
2009-10-06,40.0
2009-10-07,40.630001
2009-10-08,40.66
2009-10-09,41.290001000000004
2009-10-12,41.68
2009-10-13,42.650002
2009-10-14,43.939999
2009-10-15,43.580002
2009-10-16,42.630001
2009-10-19,42.950001
2009-10-20,42.130001
2009-10-21,41.529999
2009-10-22,48.0
2009-10-23,48.220001
2009-10-26,47.669998
2009-10-27,45.98
2009-10-28,45.34
2009-10-29,46.490002000000004
2009-10-30,44.889998999999996
2009-11-02,44.790001000000004
2009-11-03,45.759997999999996
2009-11-04,45.34
2009-11-05,47.189999
2009-11-06,47.119999
2009-11-09,47.880001
2009-11-10,47.310001
2009-11-11,47.830002
2009-11-12,47.279999
2009-11-13,49.259997999999996
2009-11-16,49.880001
2009-11-17,49.759997999999996
2009-11-18,49.299999
2009-11-19,48.369999
2009-11-20,46.91
2009-11-23,48.27
2009-11-24,48.029999
2009-11-25,48.459998999999996
2009-11-27,47.73
2009-11-30,47.029999
2009-12-01,49.139998999999996
2009-12-02,49.169998
2009-12-03,49.18
2009-12-04,50.639998999999996
2009-12-07,51.720001
2009-12-08,51.299999
2009-12-09,52.080002
2009-12-10,52.560001
2009-12-11,50.049999
2009-12-14,51.509997999999996
2009-12-15,51.02
2009-12-16,50.310001
2009-12-17,50.02
2009-12-18,49.950001
2009-12-21,51.84
2009-12-22,52.360001000000004
2009-12-23,52.59
2009-12-24,52.450001
2009-12-28,52.34
2009-12-29,52.060001
2009-12-30,52.970001
2009-12-31,52.970001
2010-01-04,53.98
2010-01-05,52.52
2010-01-06,52.759997999999996
2010-01-07,52.23
2010-01-08,52.959998999999996
2010-01-11,52.450001
2010-01-12,51.02
2010-01-13,52.389998999999996
2010-01-14,52.139998999999996
2010-01-15,51.389998999999996
2010-01-19,52.330002
2010-01-20,53.009997999999996
2010-01-21,54.610001000000004
2010-01-22,52.279999
2010-01-25,53.48
2010-01-26,52.389998999999996
2010-01-27,51.630001
2010-01-28,50.720001
2010-01-29,49.43
2010-02-01,50.389998999999996
2010-02-02,50.48
2010-02-03,50.459998999999996
2010-02-04,48.360001000000004
2010-02-05,48.43
2010-02-08,48.52
2010-02-09,50.25
2010-02-10,49.959998999999996
2010-02-11,53.709998999999996
2010-02-12,53.349998
2010-02-16,53.57
2010-02-17,53.77
2010-02-18,54.68
2010-02-19,54.939999
2010-02-22,54.900002
2010-02-23,54.330002
2010-02-24,55.57
2010-02-25,55.369999
2010-02-26,55.799999
2010-03-01,58.25
2010-03-02,59.689999
2010-03-03,61.32
2010-03-04,60.700001
2010-03-05,61.220001
2010-03-08,60.880001
2010-03-09,61.66
2010-03-10,62.669998
2010-03-11,63.740002000000004
2010-03-12,63.099998
2010-03-15,63.07
2010-03-16,62.509997999999996
2010-03-17,64.599998
2010-03-18,64.309998
2010-03-19,61.75
2010-03-22,62.779999
2010-03-23,63.599998
2010-03-24,63.990002000000004
2010-03-25,62.650002
2010-03-26,62.560001
2010-03-29,62.619999
2010-03-30,62.470001
2010-03-31,61.630001
2010-04-01,62.139998999999996
2010-04-05,65.290001
2010-04-06,65.120003
2010-04-07,64.559998
2010-04-08,63.919998
2010-04-09,64.760002
2010-04-12,63.990002000000004
2010-04-13,65.209999
2010-04-14,67.339996
2010-04-15,67.129997
2010-04-16,66.25
2010-04-19,65.760002
2010-04-20,65.959999
2010-04-21,66.959999
2010-04-22,71.790001
2010-04-23,71.279999
2010-04-26,70.410004
2010-04-27,69.610001
2010-04-28,69.57
2010-04-29,70.389999
2010-04-30,68.43
2010-05-03,71.08000200000001
2010-05-04,69.33000200000001
2010-05-05,69.230003
2010-05-06,65.739998
2010-05-07,63.330002
2010-05-10,68.57
2010-05-11,69.790001
2010-05-12,72.849998
2010-05-13,70.690002
2010-05-14,70.0
2010-05-17,69.610001
2010-05-18,68.870003
2010-05-19,68.650002
2010-05-20,64.730003
2010-05-21,66.900002
2010-05-24,67.32
2010-05-25,68.589996
2010-05-26,68.690002
2010-05-27,73.220001
2010-05-28,70.33000200000001
2010-06-01,67.760002
2010-06-02,69.279999
2010-06-03,71.959999
2010-06-04,69.010002
2010-06-07,67.050003
2010-06-08,66.83000200000001
2010-06-09,66.809998
2010-06-10,68.099998
2010-06-11,69.949997
2010-06-14,70.470001
2010-06-15,72.970001
2010-06-16,74.690002
2010-06-17,73.41999799999999
2010-06-18,73.809998
2010-06-21,74.220001
2010-06-22,73.16999799999999
2010-06-23,74.360001
2010-06-24,71.980003
2010-06-25,71.889999
2010-06-28,73.510002
2010-06-29,69.089996
2010-06-30,68.57
2010-07-01,69.599998
2010-07-02,68.650002
2010-07-06,70.139999
2010-07-07,75.120003
2010-07-08,75.529999
2010-07-09,75.230003
2010-07-12,76.66999799999999
2010-07-13,76.860001
2010-07-14,77.870003
2010-07-15,78.699997
2010-07-16,76.370003
2010-07-19,76.25
2010-07-20,76.790001
2010-07-21,73.110001
2010-07-22,83.400002
2010-07-23,87.209999
2010-07-26,87.480003
2010-07-27,86.089996
2010-07-28,85.779999
2010-07-29,86.529999
2010-07-30,87.83000200000001
2010-08-02,88.599998
2010-08-03,88.589996
2010-08-04,89.82
2010-08-05,88.949997
2010-08-06,88.480003
2010-08-09,91.410004
2010-08-10,92.230003
2010-08-11,86.82
2010-08-12,82.769997
2010-08-13,83.879997
2010-08-16,83.889999
2010-08-17,87.910004
2010-08-18,88.860001
2010-08-19,88.730003
2010-08-20,91.040001
2010-08-23,89.269997
2010-08-24,86.269997
2010-08-25,86.889999
2010-08-26,87.660004
2010-08-27,89.019997
2010-08-30,89.239998
2010-08-31,87.43
2010-09-01,90.739998
2010-09-02,91.110001
2010-09-03,93.800003
2010-09-07,93.519997
2010-09-08,96.360001
2010-09-09,95.730003
2010-09-10,94.150002
2010-09-13,98.870003
2010-09-14,98.660004
2010-09-15,99.139999
2010-09-16,100.519997
2010-09-17,100.980003
2010-09-20,104.639999
2010-09-21,103.379997
2010-09-22,100.489998
2010-09-23,102.489998
2010-09-24,103.07
2010-09-27,103.230003
2010-09-28,104.059998
2010-09-29,104.410004
2010-09-30,103.809998
2010-10-01,103.290001
2010-10-04,105.889999
2010-10-05,111.5
2010-10-06,97.540001
2010-10-07,98.980003
2010-10-08,94.690002
2010-10-11,91.18
2010-10-12,95.610001
2010-10-13,96.739998
2010-10-14,95.660004
2010-10-15,97.199997
2010-10-18,93.16999799999999
2010-10-19,90.989998
2010-10-20,91.93
2010-10-21,92.82
2010-10-22,98.449997
2010-10-25,100.83000200000001
2010-10-26,102.540001
2010-10-27,117.58000200000001
2010-10-28,116.779999
2010-10-29,117.699997
2010-11-01,116.370003
2010-11-02,117.349998
2010-11-03,122.91999799999999
2010-11-04,120.889999
2010-11-05,123.0
2010-11-08,122.82
2010-11-09,120.41999799999999
2010-11-10,122.889999
2010-11-11,123.699997
2010-11-12,123.860001
2010-11-15,119.550003
2010-11-16,115.949997
2010-11-17,115.010002
2010-11-18,120.510002
2010-11-19,122.690002
2010-11-22,131.929993
2010-11-23,129.139999
2010-11-24,132.550003
2010-11-26,135.03999299999998
2010-11-29,134.179993
2010-11-30,131.880005
2010-12-01,138.96000700000002
2010-12-02,137.149994
2010-12-03,139.279999
2010-12-06,139.800003
2010-12-07,137.610001
2010-12-08,137.169998
2010-12-09,138.919998
2010-12-10,143.08999599999999
2010-12-13,139.059998
2010-12-14,133.649994
2010-12-15,130.380005
2010-12-16,134.070007
2010-12-17,136.009995
2010-12-20,135.600006
2010-12-21,136.639999
2010-12-22,136.169998
2010-12-23,135.600006
2010-12-27,134.899994
2010-12-28,133.380005
2010-12-29,133.679993
2010-12-30,132.41000400000001
2010-12-31,130.16000400000001
2011-01-03,134.330002
2011-01-04,132.070007
2011-01-05,137.28999299999998
2011-01-06,138.070007
2011-01-07,138.350006
2011-01-10,142.690002
2011-01-11,142.649994
2011-01-12,142.610001
2011-01-13,143.949997
2011-01-14,144.169998
2011-01-18,141.779999
2011-01-19,138.779999
2011-01-20,109.150002
2011-01-21,109.970001
2011-01-24,106.559998
2011-01-25,107.529999
2011-01-26,108.809998
2011-01-27,110.940002
2011-01-28,109.58000200000001
2011-01-31,108.379997
2011-02-01,109.959999
2011-02-02,113.510002
2011-02-03,118.209999
2011-02-04,123.639999
2011-02-07,124.230003
2011-02-08,123.519997
2011-02-09,123.660004
2011-02-10,127.0
2011-02-11,126.620003
2011-02-14,128.419998
2011-02-15,126.370003
2011-02-16,125.68
2011-02-17,122.93
2011-02-18,120.849998
2011-02-22,115.110001
2011-02-23,111.989998
2011-02-24,117.059998
2011-02-25,120.18
2011-02-28,118.010002
2011-03-01,113.379997
2011-03-02,113.199997
2011-03-03,114.349998
2011-03-04,113.82
2011-03-07,108.699997
2011-03-08,110.610001
2011-03-09,108.16999799999999
2011-03-10,110.059998
2011-03-11,111.0
2011-03-14,108.970001
2011-03-15,110.66999799999999
2011-03-16,106.650002
2011-03-17,103.360001
2011-03-18,96.91999799999999
2011-03-21,95.599998
2011-03-22,91.66999799999999
2011-03-23,95.66999799999999
2011-03-24,94.879997
2011-03-25,95.66999799999999
2011-03-28,93.760002
2011-03-29,97.400002
2011-03-30,100.699997
2011-03-31,102.57
2011-04-01,93.559998
2011-04-04,94.150002
2011-04-05,93.349998
2011-04-06,94.389999
2011-04-07,94.610001
2011-04-08,95.18
2011-04-11,94.5
2011-04-12,93.769997
2011-04-13,96.699997
2011-04-14,96.16999799999999
2011-04-15,94.690002
2011-04-18,93.529999
2011-04-19,92.91999799999999
2011-04-20,99.739998
2011-04-21,106.870003
2011-04-25,105.709999
2011-04-26,103.970001
2011-04-27,105.379997
2011-04-28,102.779999
2011-04-29,101.360001
2011-05-02,100.190002
2011-05-03,100.550003
2011-05-04,99.720001
2011-05-05,100.489998
2011-05-06,100.900002
2011-05-09,103.370003
2011-05-10,104.389999
2011-05-11,103.809998
2011-05-12,105.760002
2011-05-13,104.639999
2011-05-16,105.029999
2011-05-17,103.839996
2011-05-18,108.519997
2011-05-19,108.18
2011-05-20,106.959999
2011-05-23,104.760002
2011-05-24,102.379997
2011-05-25,104.290001
2011-05-26,107.16999799999999
2011-05-27,112.849998
2011-05-31,113.58000200000001
2011-06-01,109.400002
2011-06-02,111.559998
2011-06-03,109.699997
2011-06-06,107.059998
2011-06-07,112.010002
2011-06-08,111.040001
2011-06-09,108.93
2011-06-10,105.389999
2011-06-13,104.290001
2011-06-14,106.639999
2011-06-15,103.610001
2011-06-16,100.089996
2011-06-17,97.199997
2011-06-20,98.18
2011-06-21,103.0
2011-06-22,104.809998
2011-06-23,107.620003
2011-06-24,106.099998
2011-06-27,109.540001
2011-06-28,108.779999
2011-06-29,111.150002
2011-06-30,110.25
2011-07-01,113.160004
2011-07-05,113.510002
2011-07-06,115.82
2011-07-07,117.639999
2011-07-08,116.41999799999999
2011-07-11,112.779999
2011-07-12,110.400002
2011-07-13,112.720001
2011-07-14,110.959999
2011-07-15,113.940002
2011-07-18,111.82
2011-07-19,118.650002
2011-07-20,111.440002
2011-07-21,98.870003
2011-07-22,101.199997
2011-07-25,97.5
2011-07-26,99.309998
2011-07-27,94.900002
2011-07-28,94.269997
2011-07-29,93.480003
2011-08-01,93.489998
2011-08-02,90.190002
2011-08-03,93.360001
2011-08-04,86.519997
2011-08-05,82.940002
2011-08-08,75.260002
2011-08-09,76.519997
2011-08-10,72.93
2011-08-11,76.120003
2011-08-12,81.900002
2011-08-15,83.650002
2011-08-16,81.269997
2011-08-17,78.720001
2011-08-18,71.300003
2011-08-19,69.32
2011-08-22,69.25
2011-08-23,73.940002
2011-08-24,73.459999
2011-08-25,71.720001
2011-08-26,75.489998
2011-08-29,78.720001
2011-08-30,79.33000200000001
2011-08-31,81.57
2011-09-01,79.129997
2011-09-02,76.309998
2011-09-06,76.029999
2011-09-07,79.91999799999999
2011-09-08,78.440002
2011-09-09,74.599998
2011-09-12,77.519997
2011-09-13,80.300003
2011-09-14,83.220001
2011-09-15,84.529999
2011-09-16,83.720001
2011-09-19,82.889999
2011-09-20,78.16999799999999
2011-09-21,76.68
2011-09-22,74.199997
2011-09-23,74.379997
2011-09-26,77.379997
2011-09-27,77.889999
2011-09-28,75.849998
2011-09-29,74.75
2011-09-30,71.050003
2011-10-03,70.43
2011-10-04,77.629997
2011-10-05,82.57
2011-10-06,85.75
2011-10-07,85.010002
2011-10-10,87.309998
2011-10-11,87.059998
2011-10-12,87.800003
2011-10-13,87.449997
2011-10-14,90.07
2011-10-17,87.040001
2011-10-18,88.5
2011-10-19,86.459999
2011-10-20,86.720001
2011-10-21,88.91999799999999
2011-10-24,93.41999799999999
2011-10-25,88.760002
2011-10-26,101.260002
2011-10-27,105.720001
2011-10-28,107.629997
2011-10-31,103.949997
2011-11-01,100.559998
2011-11-02,104.629997
2011-11-03,106.940002
2011-11-04,109.620003
2011-11-07,108.559998
2011-11-08,109.610001
2011-11-09,105.769997
2011-11-10,106.989998
2011-11-11,111.190002
2011-11-14,110.620003
2011-11-15,112.610001
2011-11-16,110.459999
2011-11-17,107.099998
2011-11-18,106.190002
2011-11-21,102.730003
2011-11-22,103.139999
2011-11-23,99.529999
2011-11-25,97.620003
2011-11-28,104.660004
2011-11-29,103.410004
2011-11-30,113.029999
2011-12-01,111.07
2011-12-02,112.41999799999999
2011-12-05,115.660004
2011-12-06,114.32
2011-12-07,114.510002
2011-12-08,111.089996
2011-12-09,114.739998
2011-12-12,112.360001
2011-12-13,109.940002
2011-12-14,104.650002
2011-12-15,105.290001
2011-12-16,104.83000200000001
2011-12-19,102.480003
2011-12-20,109.389999
2011-12-21,102.129997
2011-12-22,104.480003
2011-12-23,106.389999
2011-12-27,106.540001
2011-12-28,105.730003
2011-12-29,107.0
2011-12-30,106.120003
2012-01-03,105.940002
2012-01-04,104.32
2012-01-05,105.230003
2012-01-06,106.720001
2012-01-09,110.489998
2012-01-10,109.610001
2012-01-11,110.720001
2012-01-12,110.809998
2012-01-13,106.779999
2012-01-17,106.309998
2012-01-18,108.459999
2012-01-19,120.0
2012-01-20,120.269997
2012-01-23,121.019997
2012-01-24,123.099998
2012-01-25,122.480003
2012-01-26,120.82
2012-01-27,120.160004
2012-01-30,120.099998
2012-01-31,119.739998
2012-02-01,122.41999799999999
2012-02-02,120.519997
2012-02-03,124.769997
2012-02-06,125.0
2012-02-07,126.400002
2012-02-08,125.400002
2012-02-09,125.75
2012-02-10,124.010002
2012-02-13,125.0
2012-02-14,125.779999
2012-02-15,126.720001
2012-02-16,127.449997
2012-02-17,124.91999799999999
2012-02-21,125.41999799999999
2012-02-22,126.58000200000001
2012-02-23,128.699997
2012-02-24,127.480003
2012-02-27,128.28999299999998
2012-02-28,127.019997
2012-02-29,124.959999
2012-03-01,127.33000200000001
2012-03-02,127.010002
2012-03-05,124.489998
2012-03-06,121.260002
2012-03-07,124.75
2012-03-08,124.260002
2012-03-09,125.610001
2012-03-12,125.849998
2012-03-13,132.720001
2012-03-14,131.860001
2012-03-15,132.309998
2012-03-16,131.91000400000001
2012-03-19,132.729996
2012-03-20,129.509995
2012-03-21,131.360001
2012-03-22,132.470001
2012-03-23,132.130005
2012-03-26,134.800003
2012-03-27,134.110001
2012-03-28,134.050003
2012-03-29,134.860001
2012-03-30,134.96000700000002
2012-04-02,136.66000400000001
2012-04-03,138.059998
2012-04-04,136.110001
2012-04-05,135.929993
2012-04-09,132.880005
2012-04-10,128.300003
2012-04-11,122.650002
2012-04-12,124.150002
2012-04-13,122.120003
2012-04-16,122.040001
2012-04-17,123.75
2012-04-18,124.209999
2012-04-19,133.979996
2012-04-20,131.630005
2012-04-23,130.850006
2012-04-24,129.279999
2012-04-25,130.720001
2012-04-26,133.41000400000001
2012-04-27,136.110001
2012-04-30,133.929993
2012-05-01,133.679993
2012-05-02,136.259995
2012-05-03,136.229996
2012-05-04,131.899994
2012-05-07,131.610001
2012-05-08,128.869995
2012-05-09,129.389999
2012-05-10,124.08000200000001
2012-05-11,125.910004
2012-05-14,125.529999
2012-05-15,123.879997
2012-05-16,118.260002
2012-05-17,116.470001
2012-05-18,112.709999
2012-05-21,117.43
2012-05-22,116.540001
2012-05-23,117.839996
2012-05-24,108.559998
2012-05-25,109.040001
2012-05-29,108.440002
2012-05-30,107.540001
2012-05-31,103.480003
2012-06-01,97.309998
2012-06-04,97.510002
2012-06-05,100.889999
2012-06-06,103.269997
2012-06-07,101.550003
2012-06-08,102.400002
2012-06-11,100.120003
2012-06-12,101.559998
2012-06-13,101.099998
2012-06-14,100.510002
2012-06-15,102.160004
2012-06-18,102.709999
2012-06-19,100.389999
2012-06-20,101.25
2012-06-21,95.489998
2012-06-22,99.300003
2012-06-25,95.970001
2012-06-26,95.769997
2012-06-27,97.800003
2012-06-28,93.360001
2012-06-29,99.559998
2012-07-02,98.010002
2012-07-03,100.639999
2012-07-05,101.440002
2012-07-06,94.489998
2012-07-09,92.620003
2012-07-10,91.360001
2012-07-11,92.459999
2012-07-12,93.470001
2012-07-13,91.389999
2012-07-16,92.110001
2012-07-17,91.760002
2012-07-18,98.589996
2012-07-19,102.75
2012-07-20,96.099998
2012-07-23,93.589996
2012-07-24,89.440002
2012-07-25,91.980003
2012-07-26,94.550003
2012-07-27,97.75
2012-07-30,95.279999
2012-07-31,93.379997
2012-08-01,93.910004
2012-08-02,90.529999
2012-08-03,92.779999
2012-08-06,97.129997
2012-08-07,101.620003
2012-08-08,101.099998
2012-08-09,103.209999
2012-08-10,102.230003
2012-08-13,100.720001
2012-08-14,96.989998
2012-08-15,99.290001
2012-08-16,104.050003
2012-08-17,103.559998
2012-08-20,101.68
2012-08-21,102.309998
2012-08-22,100.230003
2012-08-23,99.019997
2012-08-24,98.650002
2012-08-27,100.489998
2012-08-28,100.83000200000001
2012-08-29,102.089996
2012-08-30,97.389999
2012-08-31,97.489998
2012-09-04,94.470001
2012-09-05,94.489998
2012-09-06,99.050003
2012-09-07,100.269997
2012-09-10,96.629997
2012-09-11,95.309998
2012-09-12,96.970001
2012-09-13,100.389999
2012-09-14,103.66999799999999
2012-09-17,104.459999
2012-09-18,108.620003
2012-09-19,110.57
2012-09-20,109.360001
2012-09-21,107.879997
2012-09-24,109.029999
2012-09-25,107.059998
2012-09-26,105.08000200000001
2012-09-27,106.5
2012-09-28,104.639999
2012-10-01,104.690002
2012-10-02,106.970001
2012-10-03,107.0
2012-10-04,107.43
2012-10-05,103.43
2012-10-08,103.879997
2012-10-09,102.08000200000001
2012-10-10,98.769997
2012-10-11,98.790001
2012-10-12,97.269997
2012-10-15,98.309998
2012-10-16,101.190002
2012-10-17,97.33000200000001
2012-10-18,97.050003
2012-10-19,95.839996
2012-10-22,95.970001
2012-10-23,95.540001
2012-10-24,93.32
2012-10-25,83.0
2012-10-26,81.779999
2012-10-31,82.589996
2012-11-01,86.099998
2012-11-02,82.589996
2012-11-05,85.129997
2012-11-06,87.66999799999999
2012-11-07,88.349998
2012-11-08,86.760002
2012-11-09,87.93
2012-11-12,86.139999
2012-11-13,86.540001
2012-11-14,87.5
2012-11-15,87.709999
2012-11-16,86.639999
2012-11-19,88.08000200000001
2012-11-20,87.480003
2012-11-21,90.050003
2012-11-23,92.160004
2012-11-26,92.610001
2012-11-27,91.83000200000001
2012-11-28,92.370003
2012-11-29,93.970001
2012-11-30,93.68
2012-12-03,93.940002
2012-12-04,92.980003
2012-12-05,92.959999
2012-12-06,92.519997
2012-12-07,92.370003
2012-12-10,93.769997
2012-12-11,94.91999799999999
2012-12-12,94.199997
2012-12-13,93.730003
2012-12-14,90.410004
2012-12-17,92.599998
2012-12-18,97.290001
2012-12-19,96.440002
2012-12-20,97.33000200000001
2012-12-21,97.459999
2012-12-24,96.190002
2012-12-26,97.349998
2012-12-27,97.129997
2012-12-28,96.139999
2012-12-31,97.150002
2013-01-02,101.110001
2013-01-03,97.25
2013-01-04,97.529999
2013-01-07,96.239998
2013-01-08,95.010002
2013-01-09,95.660004
2013-01-10,95.709999
2013-01-11,97.889999
2013-01-14,97.190002
2013-01-15,97.440002
2013-01-16,97.32
2013-01-17,98.519997
2013-01-18,96.889999
2013-01-22,96.690002
2013-01-23,98.809998
2013-01-24,103.220001
2013-01-25,105.43
2013-01-28,105.660004
2013-01-29,104.809998
2013-01-30,104.949997
2013-01-31,104.879997
2013-02-01,105.959999
2013-02-04,105.699997
2013-02-05,106.25
2013-02-06,107.660004
2013-02-07,105.0
2013-02-08,105.25
2013-02-11,103.519997
2013-02-12,102.150002
2013-02-13,102.279999
2013-02-14,100.889999
2013-02-15,101.720001
2013-02-19,103.620003
2013-02-20,102.199997
2013-02-21,100.730003
2013-02-22,101.059998
2013-02-25,93.900002
2013-02-26,94.639999
2013-02-27,93.040001
2013-02-28,94.43
2013-03-01,93.58000200000001
2013-03-04,92.650002
2013-03-05,93.43
2013-03-06,93.110001
2013-03-07,94.230003
2013-03-08,94.010002
2013-03-11,94.739998
2013-03-12,93.459999
2013-03-13,92.790001
2013-03-14,91.309998
2013-03-15,90.910004
2013-03-18,90.239998
2013-03-19,89.699997
2013-03-20,90.949997
2013-03-21,89.029999
2013-03-22,87.010002
2013-03-25,87.480003
2013-03-26,87.57
2013-03-27,88.720001
2013-03-28,89.08000200000001
2013-04-01,87.910004
2013-04-02,89.83000200000001
2013-04-03,90.519997
2013-04-04,90.41999799999999
2013-04-05,73.209999
2013-04-08,72.769997
2013-04-09,72.449997
2013-04-10,73.400002
2013-04-11,75.900002
2013-04-12,74.980003
2013-04-15,73.0
2013-04-16,73.940002
2013-04-17,73.489998
2013-04-18,72.540001
2013-04-19,71.379997
2013-04-22,71.43
2013-04-23,72.33000200000001
2013-04-24,72.349998
2013-04-25,74.889999
2013-04-26,74.199997
2013-04-29,75.959999
2013-04-30,76.43
2013-05-01,74.120003
2013-05-02,74.5
2013-05-03,75.370003
2013-05-06,77.519997
2013-05-07,76.959999
2013-05-08,78.699997
2013-05-09,79.16999799999999
2013-05-10,79.989998
2013-05-13,78.339996
2013-05-14,78.860001
2013-05-15,79.910004
2013-05-16,82.599998
2013-05-17,82.629997
2013-05-20,82.879997
2013-05-21,82.660004
2013-05-22,82.019997
2013-05-23,81.220001
2013-05-24,81.559998
2013-05-28,83.66999799999999
2013-05-29,83.290001
2013-05-30,84.120003
2013-05-31,83.209999
2013-06-03,79.160004
2013-06-04,77.32
2013-06-05,76.83000200000001
2013-06-06,79.0
2013-06-07,78.07
2013-06-10,77.470001
2013-06-11,75.339996
2013-06-12,74.099998
2013-06-13,74.970001
2013-06-14,73.989998
2013-06-17,74.529999
2013-06-18,76.059998
2013-06-19,74.449997
2013-06-20,72.32
2013-06-21,70.91999799999999
2013-06-24,68.019997
2013-06-25,68.5
2013-06-26,68.58000200000001
2013-06-27,70.050003
2013-06-28,68.800003
2013-07-01,69.610001
2013-07-02,68.940002
2013-07-03,69.32
