Date,VRSN
2007-07-18,32.400002
2007-07-19,32.419998
2007-07-20,32.220001
2007-07-23,32.119999
2007-07-24,31.120001000000002
2007-07-25,31.459999
2007-07-26,30.790001
2007-07-27,29.51
2007-07-30,29.84
2007-07-31,29.690001000000002
2007-08-01,28.709999
2007-08-02,29.040001
2007-08-03,29.25
2007-08-06,28.889999
2007-08-07,29.629998999999998
2007-08-08,30.58
2007-08-09,29.129998999999998
2007-08-10,29.26
2007-08-13,29.65
2007-08-14,28.639999
2007-08-15,29.51
2007-08-16,29.209999
2007-08-17,29.67
2007-08-20,29.799999
2007-08-21,30.51
2007-08-22,31.6
2007-08-23,31.9
2007-08-24,31.9
2007-08-27,31.84
2007-08-28,31.07
2007-08-29,31.860001
2007-08-30,32.18
2007-08-31,32.200001
2007-09-04,33.580002
2007-09-05,32.990002000000004
2007-09-06,33.040001000000004
2007-09-07,32.490002000000004
2007-09-10,32.700001
2007-09-11,32.630001
2007-09-12,31.91
2007-09-13,31.530001000000002
2007-09-14,31.67
2007-09-17,31.91
2007-09-18,33.150002
2007-09-19,33.130001
2007-09-20,33.330002
2007-09-21,33.580002
2007-09-24,33.400002
2007-09-25,34.060001
2007-09-26,33.610001000000004
2007-09-27,34.0
2007-09-28,33.740002000000004
2007-10-01,33.970001
2007-10-02,34.25
2007-10-03,34.060001
2007-10-04,34.0
2007-10-05,34.189999
2007-10-08,33.880001
2007-10-09,34.009997999999996
2007-10-10,34.110001000000004
2007-10-11,33.689999
2007-10-12,34.0
2007-10-15,33.400002
2007-10-16,34.25
2007-10-17,34.18
2007-10-18,34.369999
2007-10-19,32.990002000000004
2007-10-22,33.080002
2007-10-23,34.669998
2007-10-24,34.299999
2007-10-25,33.990002000000004
2007-10-26,34.619999
2007-10-29,34.610001000000004
2007-10-30,34.549999
2007-10-31,34.09
2007-11-01,32.259997999999996
2007-11-02,32.419998
2007-11-05,32.400002
2007-11-06,32.77
2007-11-07,33.25
2007-11-08,33.040001000000004
2007-11-09,32.849998
2007-11-12,32.110001000000004
2007-11-13,33.150002
2007-11-14,33.700001
2007-11-15,33.209998999999996
2007-11-16,36.060001
2007-11-19,36.900002
2007-11-20,37.220001
2007-11-21,36.830002
2007-11-23,36.75
2007-11-26,37.73
2007-11-27,38.650002
2007-11-28,39.52
2007-11-29,40.700001
2007-11-30,40.900002
2007-12-03,39.57
2007-12-04,37.970001
2007-12-05,38.91
2007-12-06,40.040001000000004
2007-12-07,39.720001
2007-12-10,39.490002000000004
2007-12-11,38.169998
2007-12-12,37.380001
2007-12-13,36.91
2007-12-14,36.310001
2007-12-17,36.41
2007-12-18,36.919998
2007-12-19,36.740002000000004
2007-12-20,37.75
2007-12-21,37.849998
2007-12-24,37.970001
2007-12-26,37.950001
2007-12-27,37.540001000000004
2007-12-28,37.880001
2007-12-31,37.610001000000004
2008-01-02,37.169998
2008-01-03,37.119999
2008-01-04,35.82
2008-01-07,34.860001000000004
2008-01-08,34.060001
2008-01-09,35.080002
2008-01-10,35.59
2008-01-11,34.669998
2008-01-14,34.310001
2008-01-15,34.43
2008-01-16,33.990002000000004
2008-01-17,32.439999
2008-01-18,33.540001000000004
2008-01-22,32.599998
2008-01-23,31.57
2008-01-24,32.990002000000004
2008-01-25,32.41
2008-01-28,33.029999
2008-01-29,33.830002
2008-01-30,33.509997999999996
2008-01-31,33.919998
2008-02-01,35.849998
2008-02-04,35.150002
2008-02-05,33.830002
2008-02-06,32.57
2008-02-07,33.169998
2008-02-08,33.360001000000004
2008-02-11,35.32
2008-02-12,35.41
2008-02-13,36.720001
2008-02-14,35.66
2008-02-15,36.209998999999996
2008-02-19,36.380001
2008-02-20,36.060001
2008-02-21,36.02
2008-02-22,36.709998999999996
2008-02-25,36.389998999999996
2008-02-26,37.540001000000004
2008-02-27,36.970001
2008-02-28,36.0
2008-02-29,34.799999
2008-03-03,34.869999
2008-03-04,34.48
2008-03-05,35.380001
2008-03-06,34.900002
2008-03-07,33.759997999999996
2008-03-10,32.740002000000004
2008-03-11,34.59
2008-03-12,34.0
2008-03-13,33.619999
2008-03-14,32.91
2008-03-17,33.349998
2008-03-18,34.900002
2008-03-19,33.360001000000004
2008-03-20,34.970001
2008-03-24,36.099998
2008-03-25,35.599998
2008-03-26,34.630001
2008-03-27,33.91
2008-03-28,33.09
2008-03-31,33.240002000000004
2008-04-01,34.389998999999996
2008-04-02,34.389998999999996
2008-04-03,34.439999
2008-04-04,33.970001
2008-04-07,33.709998999999996
2008-04-08,34.279999
2008-04-09,33.810001
2008-04-10,34.240002000000004
2008-04-11,33.209998999999996
2008-04-14,33.09
2008-04-15,33.220001
2008-04-16,34.150002
2008-04-17,33.869999
2008-04-18,34.740002000000004
2008-04-21,35.0
2008-04-22,34.709998999999996
2008-04-23,34.709998999999996
2008-04-24,34.91
2008-04-25,35.240002000000004
2008-04-28,35.66
2008-04-29,36.220001
2008-04-30,36.049999
2008-05-01,36.84
2008-05-02,36.830002
2008-05-05,36.709998999999996
2008-05-06,37.689999
2008-05-07,36.57
2008-05-08,36.759997999999996
2008-05-09,37.900002
2008-05-12,37.959998999999996
2008-05-13,38.630001
2008-05-14,39.639998999999996
2008-05-15,40.810001
2008-05-16,40.259997999999996
2008-05-19,39.990002000000004
2008-05-20,39.990002000000004
2008-05-21,39.330002
2008-05-22,39.639998999999996
2008-05-23,38.91
2008-05-27,39.419998
2008-05-28,39.540001000000004
2008-05-29,40.110001000000004
2008-05-30,40.040001000000004
2008-06-02,39.369999
2008-06-03,39.900002
2008-06-04,42.220001
2008-06-05,41.080002
2008-06-06,39.91
2008-06-09,39.509997999999996
2008-06-10,39.709998999999996
2008-06-11,39.169998
2008-06-12,38.889998999999996
2008-06-13,39.82
2008-06-16,39.759997999999996
2008-06-17,39.75
2008-06-18,39.23
2008-06-19,40.790001000000004
2008-06-20,39.880001
2008-06-23,39.07
2008-06-24,38.360001000000004
2008-06-25,39.259997999999996
2008-06-26,38.130001
2008-06-27,38.240002000000004
2008-06-30,37.799999
2008-07-01,38.580002
2008-07-02,37.220001
2008-07-03,36.740002000000004
2008-07-07,33.25
2008-07-08,32.849998
2008-07-09,33.779999
2008-07-10,35.57
2008-07-11,35.400002
2008-07-14,34.549999
2008-07-15,34.150002
2008-07-16,34.98
2008-07-17,35.57
2008-07-18,34.16
2008-07-21,33.59
2008-07-22,34.540001000000004
2008-07-23,33.880001
2008-07-24,33.049999
2008-07-25,33.130001
2008-07-28,33.0
2008-07-29,34.09
2008-07-30,33.41
2008-07-31,32.540001000000004
2008-08-01,32.02
2008-08-04,32.279999
2008-08-05,33.509997999999996
2008-08-06,33.880001
2008-08-07,29.57
2008-08-08,30.950001
2008-08-11,32.009997999999996
2008-08-12,32.23
2008-08-13,32.029999
2008-08-14,32.450001
2008-08-15,32.450001
2008-08-18,31.559998999999998
2008-08-19,31.68
2008-08-20,31.67
2008-08-21,31.82
2008-08-22,32.16
2008-08-25,31.450001
2008-08-26,31.139999
2008-08-27,31.809998999999998
2008-08-28,32.619999
2008-08-29,31.969998999999998
2008-09-02,31.389999
2008-09-03,31.049999
2008-09-04,27.9
2008-09-05,28.67
2008-09-08,28.379998999999998
2008-09-09,27.34
2008-09-10,26.77
2008-09-11,27.459999
2008-09-12,27.07
2008-09-15,25.139999
2008-09-16,24.860001
2008-09-17,23.42
2008-09-18,25.0
2008-09-19,28.139999
2008-09-22,25.629998999999998
2008-09-23,25.25
2008-09-24,25.870001000000002
2008-09-25,27.34
2008-09-26,26.440001000000002
2008-09-29,23.799999
2008-09-30,26.08
2008-10-01,25.35
2008-10-02,23.709999
2008-10-03,23.059998999999998
2008-10-06,23.950001
2008-10-07,23.299999
2008-10-08,23.549999
2008-10-09,22.290001
2008-10-10,22.17
2008-10-13,25.219998999999998
2008-10-14,23.870001000000002
2008-10-15,21.01
2008-10-16,23.43
2008-10-17,23.129998999999998
2008-10-20,25.27
2008-10-21,23.030001000000002
2008-10-22,22.01
2008-10-23,20.17
2008-10-24,19.66
2008-10-27,18.42
2008-10-28,21.0
2008-10-29,20.98
2008-10-30,21.35
2008-10-31,21.200001
2008-11-03,20.540001
2008-11-04,22.33
2008-11-05,21.0
2008-11-06,19.549999
2008-11-07,21.25
2008-11-10,20.48
2008-11-11,19.18
2008-11-12,18.32
2008-11-13,19.540001
2008-11-14,18.639999
2008-11-17,18.780001000000002
2008-11-18,19.0
2008-11-19,18.24
2008-11-20,17.040001
2008-11-21,17.57
2008-11-24,19.360001
2008-11-25,19.99
2008-11-26,21.43
2008-11-28,21.59
2008-12-01,18.860001
2008-12-02,19.030001000000002
2008-12-03,19.65
2008-12-04,18.98
2008-12-05,20.34
2008-12-08,21.219998999999998
2008-12-09,20.92
2008-12-10,20.870001000000002
2008-12-11,20.450001
2008-12-12,21.290001
2008-12-15,20.5
2008-12-16,21.49
2008-12-17,22.139999
2008-12-18,20.74
2008-12-19,20.959999
2008-12-22,19.48
2008-12-23,19.49
2008-12-24,19.559998999999998
2008-12-26,19.27
2008-12-29,18.93
2008-12-30,19.17
2008-12-31,19.08
2009-01-02,20.620001000000002
2009-01-05,20.540001
2009-01-06,20.610001
2009-01-07,19.17
2009-01-08,19.68
2009-01-09,18.700001
2009-01-12,17.389999
2009-01-13,17.280001000000002
2009-01-14,17.4
2009-01-15,18.379998999999998
2009-01-16,18.610001
2009-01-20,17.09
2009-01-21,19.41
2009-01-22,18.52
2009-01-23,18.459999
2009-01-26,18.74
2009-01-27,19.5
2009-01-28,20.4
2009-01-29,19.65
2009-01-30,19.309998999999998
2009-02-02,19.0
2009-02-03,19.780001000000002
2009-02-04,19.51
2009-02-05,20.209999
2009-02-06,20.09
2009-02-09,20.629998999999998
2009-02-10,19.459999
2009-02-11,20.200001
2009-02-12,19.98
2009-02-13,19.889999
2009-02-17,18.93
2009-02-18,19.200001
2009-02-19,19.24
2009-02-20,19.299999
2009-02-23,18.639999
2009-02-24,19.700001
2009-02-25,19.6
2009-02-26,19.200001
2009-02-27,19.33
2009-03-02,18.959999
2009-03-03,20.620001000000002
2009-03-04,20.799999
2009-03-05,19.639999
2009-03-06,20.059998999999998
2009-03-09,19.68
2009-03-10,21.41
2009-03-11,20.809998999999998
2009-03-12,20.43
2009-03-13,20.17
2009-03-16,19.24
2009-03-17,20.120001000000002
2009-03-18,20.129998999999998
2009-03-19,19.889999
2009-03-20,19.780001000000002
2009-03-23,21.209999
2009-03-24,20.18
2009-03-25,19.25
2009-03-26,19.65
2009-03-27,19.23
2009-03-30,18.84
2009-03-31,18.870001000000002
2009-04-01,19.049999
2009-04-02,20.07
2009-04-03,20.16
2009-04-06,20.58
2009-04-07,20.030001000000002
2009-04-08,20.33
2009-04-09,20.85
2009-04-13,20.559998999999998
2009-04-14,20.43
2009-04-15,20.18
2009-04-16,20.16
2009-04-17,19.83
2009-04-20,19.18
2009-04-21,19.25
2009-04-22,18.91
2009-04-23,19.110001
2009-04-24,19.360001
2009-04-27,19.23
2009-04-28,19.049999
2009-04-29,19.91
2009-04-30,20.58
2009-05-01,21.290001
2009-05-04,21.83
2009-05-05,21.790001
2009-05-06,21.65
2009-05-07,20.83
2009-05-08,24.26
2009-05-11,24.190001000000002
2009-05-12,24.0
2009-05-13,23.08
2009-05-14,23.48
2009-05-15,22.98
2009-05-18,23.49
2009-05-19,23.24
2009-05-20,23.290001
2009-05-21,22.860001
2009-05-22,22.719998999999998
2009-05-26,23.15
2009-05-27,23.18
2009-05-28,23.190001000000002
2009-05-29,23.41
2009-06-01,23.950001
2009-06-02,23.540001
2009-06-03,22.790001
2009-06-04,23.200001
2009-06-05,23.190001000000002
2009-06-08,19.9
2009-06-09,18.93
2009-06-10,19.450001
2009-06-11,19.24
2009-06-12,19.24
2009-06-15,18.33
2009-06-16,18.08
2009-06-17,18.379998999999998
2009-06-18,18.52
2009-06-19,18.59
2009-06-22,18.620001000000002
2009-06-23,18.540001
2009-06-24,18.860001
2009-06-25,19.059998999999998
2009-06-26,19.139999
2009-06-29,18.709999
2009-06-30,18.52
2009-07-01,18.51
2009-07-02,18.049999
2009-07-06,18.530001000000002
2009-07-07,17.93
2009-07-08,17.940001000000002
2009-07-09,18.15
2009-07-10,18.059998999999998
2009-07-13,18.219998999999998
2009-07-14,18.58
2009-07-15,19.67
2009-07-16,19.65
2009-07-17,19.860001
2009-07-20,19.870001000000002
2009-07-21,19.969998999999998
2009-07-22,19.93
2009-07-23,20.4
2009-07-24,20.24
2009-07-27,20.16
2009-07-28,20.17
2009-07-29,20.24
2009-07-30,20.530001000000002
2009-07-31,20.440001000000002
2009-08-03,20.690001000000002
2009-08-04,20.540001
2009-08-05,20.58
2009-08-06,20.559998999999998
2009-08-07,18.66
2009-08-10,18.799999
2009-08-11,19.120001000000002
2009-08-12,19.719998999999998
2009-08-13,20.27
2009-08-14,20.99
2009-08-17,20.459999
2009-08-18,20.5
2009-08-19,20.76
2009-08-20,20.58
2009-08-21,20.940001000000002
2009-08-24,20.74
2009-08-25,20.559998999999998
2009-08-26,21.0
2009-08-27,21.1
2009-08-28,21.459999
2009-08-31,21.190001000000002
2009-09-01,20.82
2009-09-02,20.620001000000002
2009-09-03,20.700001
2009-09-04,20.950001
2009-09-08,21.25
2009-09-09,21.25
2009-09-10,21.98
2009-09-11,22.66
2009-09-14,22.450001
2009-09-15,22.639999
2009-09-16,23.360001
2009-09-17,23.549999
2009-09-18,23.26
2009-09-21,23.219998999999998
2009-09-22,23.290001
2009-09-23,23.459999
2009-09-24,22.92
2009-09-25,22.799999
2009-09-28,23.17
2009-09-29,22.959999
2009-09-30,23.690001000000002
2009-10-01,22.950001
2009-10-02,23.0
2009-10-05,22.99
2009-10-06,23.6
2009-10-07,23.860001
2009-10-08,23.700001
2009-10-09,23.700001
2009-10-12,23.469998999999998
2009-10-13,23.469998999999998
2009-10-14,23.629998999999998
2009-10-15,23.42
2009-10-16,23.299999
2009-10-19,24.370001000000002
2009-10-20,24.18
2009-10-21,24.139999
2009-10-22,24.389999
2009-10-23,23.790001
2009-10-26,23.620001000000002
2009-10-27,23.48
2009-10-28,22.52
2009-10-29,23.280001000000002
2009-10-30,22.809998999999998
2009-11-02,23.139999
2009-11-03,22.959999
2009-11-04,23.18
2009-11-05,24.0
2009-11-06,23.24
2009-11-09,23.02
2009-11-10,22.66
2009-11-11,22.91
2009-11-12,22.75
2009-11-13,22.74
2009-11-16,23.0
2009-11-17,22.860001
2009-11-18,22.66
2009-11-19,21.879998999999998
2009-11-20,21.559998999999998
2009-11-23,22.02
2009-11-24,22.280001000000002
2009-11-25,22.450001
2009-11-27,22.299999
2009-11-30,22.440001000000002
2009-12-01,22.58
2009-12-02,22.15
2009-12-03,22.25
2009-12-04,22.370001000000002
2009-12-07,22.370001000000002
2009-12-08,22.110001
2009-12-09,21.85
2009-12-10,22.02
2009-12-11,22.190001000000002
2009-12-14,22.24
2009-12-15,22.280001000000002
2009-12-16,22.540001
2009-12-17,22.190001000000002
2009-12-18,23.85
2009-12-21,23.9
2009-12-22,23.84
2009-12-23,24.200001
2009-12-24,24.27
2009-12-28,24.370001000000002
2009-12-29,24.41
2009-12-30,24.620001000000002
2009-12-31,24.24
2010-01-04,24.74
2010-01-05,25.0
2010-01-06,24.73
2010-01-07,24.389999
2010-01-08,24.58
2010-01-11,24.51
2010-01-12,24.18
2010-01-13,24.4
2010-01-14,24.33
2010-01-15,23.98
2010-01-19,24.299999
2010-01-20,24.01
2010-01-21,24.030001000000002
2010-01-22,23.34
2010-01-25,23.4
2010-01-26,23.52
2010-01-27,23.610001
2010-01-28,23.08
2010-01-29,22.91
2010-02-01,23.190001000000002
2010-02-02,23.42
2010-02-03,23.299999
2010-02-04,23.040001
2010-02-05,23.24
2010-02-08,22.98
2010-02-09,23.0
2010-02-10,22.870001000000002
2010-02-11,23.35
2010-02-12,23.290001
2010-02-16,23.610001
2010-02-17,24.120001000000002
2010-02-18,23.98
2010-02-19,24.120001000000002
2010-02-22,24.32
2010-02-23,24.379998999999998
2010-02-24,24.65
2010-02-25,24.860001
2010-02-26,24.92
2010-03-01,25.440001000000002
2010-03-02,25.26
2010-03-03,25.35
2010-03-04,26.25
2010-03-05,26.5
2010-03-08,26.549999
2010-03-09,26.51
2010-03-10,26.9
2010-03-11,26.73
2010-03-12,26.639999
2010-03-15,26.860001
2010-03-16,26.75
2010-03-17,26.719998999999998
2010-03-18,26.969998999999998
2010-03-19,26.799999
2010-03-22,26.530001000000002
2010-03-23,26.42
2010-03-24,26.370001000000002
2010-03-25,26.08
2010-03-26,25.940001000000002
2010-03-29,25.790001
2010-03-30,25.950001
2010-03-31,26.02
2010-04-01,26.360001
2010-04-05,26.809998999999998
2010-04-06,26.92
2010-04-07,26.540001
2010-04-08,26.6
2010-04-09,26.84
2010-04-12,26.68
2010-04-13,26.52
2010-04-14,26.799999
2010-04-15,26.85
2010-04-16,26.6
2010-04-19,26.84
2010-04-20,27.08
2010-04-21,27.389999
2010-04-22,27.42
2010-04-23,27.43
2010-04-26,27.389999
2010-04-27,27.110001
2010-04-28,26.879998999999998
2010-04-29,27.51
2010-04-30,27.280001000000002
2010-05-03,27.709999
2010-05-04,26.780001000000002
2010-05-05,26.76
2010-05-06,26.35
2010-05-07,24.950001
2010-05-10,26.450001
2010-05-11,26.52
2010-05-12,27.35
2010-05-13,27.129998999999998
2010-05-14,26.709999
2010-05-17,26.84
2010-05-18,28.23
2010-05-19,27.99
2010-05-20,27.559998999999998
2010-05-21,27.35
2010-05-24,27.1
2010-05-25,26.32
2010-05-26,26.83
2010-05-27,27.799999
2010-05-28,27.91
2010-06-01,27.209999
2010-06-02,27.879998999999998
2010-06-03,28.889999
2010-06-04,28.290001
2010-06-07,27.66
2010-06-08,27.549999
2010-06-09,27.959999
2010-06-10,28.49
2010-06-11,28.74
2010-06-14,28.66
2010-06-15,29.25
2010-06-16,29.49
2010-06-17,29.52
2010-06-18,29.389999
2010-06-21,29.02
2010-06-22,28.26
2010-06-23,28.459999
2010-06-24,27.92
2010-06-25,27.73
2010-06-28,27.870001000000002
2010-06-29,26.700001
2010-06-30,26.549999
2010-07-01,26.290001
2010-07-02,26.1
2010-07-06,25.940001000000002
2010-07-07,27.360001
2010-07-08,27.99
2010-07-09,27.25
2010-07-12,27.290001
2010-07-13,28.49
2010-07-14,28.92
2010-07-15,28.73
2010-07-16,27.9
2010-07-19,28.26
2010-07-20,28.459999
2010-07-21,28.08
2010-07-22,28.59
2010-07-23,28.799999
2010-07-26,28.950001
2010-07-27,28.85
2010-07-28,28.43
2010-07-29,28.450001
2010-07-30,28.15
2010-08-02,28.0
2010-08-03,29.219998999999998
2010-08-04,29.67
2010-08-05,29.51
2010-08-06,29.5
2010-08-09,29.629998999999998
2010-08-10,29.790001
2010-08-11,28.780001000000002
2010-08-12,28.709999
2010-08-13,28.530001000000002
2010-08-16,29.01
2010-08-17,29.24
2010-08-18,29.190001000000002
2010-08-19,29.35
2010-08-20,29.370001000000002
2010-08-23,29.1
2010-08-24,28.48
2010-08-25,28.83
2010-08-26,29.02
2010-08-27,29.540001
2010-08-30,29.049999
2010-08-31,29.09
2010-09-01,29.58
2010-09-02,29.74
2010-09-03,30.1
2010-09-07,29.76
2010-09-08,30.49
2010-09-09,30.65
2010-09-10,30.870001000000002
2010-09-13,31.57
2010-09-14,31.290001
2010-09-15,31.370001000000002
2010-09-16,31.370001000000002
2010-09-17,31.450001
2010-09-20,32.110001000000004
2010-09-21,31.85
2010-09-22,31.889999
2010-09-23,31.43
2010-09-24,31.629998999999998
2010-09-27,31.57
2010-09-28,31.48
2010-09-29,31.610001
2010-09-30,31.74
2010-10-01,31.709999
2010-10-04,31.780001000000002
2010-10-05,32.57
2010-10-06,31.93
2010-10-07,31.98
2010-10-08,31.99
2010-10-11,31.75
2010-10-12,32.099998
2010-10-13,32.18
2010-10-14,32.029999
2010-10-15,32.16
2010-10-18,32.080002
2010-10-19,31.68
2010-10-20,32.169998
2010-10-21,32.189999
2010-10-22,32.860001000000004
2010-10-25,33.349998
2010-10-26,33.259997999999996
2010-10-27,33.27
2010-10-28,33.450001
2010-10-29,34.75
2010-11-01,34.43
2010-11-02,34.34
2010-11-03,34.52
2010-11-04,35.27
2010-11-05,35.150002
2010-11-08,35.380001
2010-11-09,35.080002
2010-11-10,34.599998
2010-11-11,34.580002
2010-11-12,34.209998999999996
2010-11-15,34.060001
2010-11-16,34.09
2010-11-17,34.389998999999996
2010-11-18,34.84
2010-11-19,34.849998
2010-11-22,35.419998
2010-11-23,34.52
2010-11-24,35.5
2010-11-26,35.290001000000004
2010-11-29,34.610001000000004
2010-11-30,34.310001
2010-12-01,35.040001000000004
2010-12-02,35.299999
2010-12-03,34.939999
2010-12-06,35.0
2010-12-07,35.259997999999996
2010-12-08,35.259997999999996
2010-12-09,35.029999
2010-12-10,35.700001
2010-12-13,35.43
2010-12-14,35.490002000000004
2010-12-15,37.009997999999996
2010-12-16,34.110001000000004
2010-12-17,34.279999
2010-12-20,34.130001
2010-12-21,33.919998
2010-12-22,33.610001000000004
2010-12-23,33.369999
2010-12-27,33.16
2010-12-28,32.939999
2010-12-29,32.91
2010-12-30,32.919998
2010-12-31,32.669998
2011-01-03,33.41
2011-01-04,33.200001
2011-01-05,33.490002000000004
2011-01-06,33.759997999999996
2011-01-07,33.34
2011-01-10,32.91
2011-01-11,32.77
2011-01-12,32.540001000000004
2011-01-13,32.57
2011-01-14,33.150002
2011-01-18,33.27
2011-01-19,32.610001000000004
2011-01-20,32.689999
2011-01-21,32.209998999999996
2011-01-24,32.709998999999996
2011-01-25,32.509997999999996
2011-01-26,32.959998999999996
2011-01-27,32.900002
2011-01-28,33.75
2011-01-31,33.650002
2011-02-01,34.150002
2011-02-02,34.029999
2011-02-03,34.450001
2011-02-04,35.279999
2011-02-07,35.529999
2011-02-08,35.5
2011-02-09,36.060001
2011-02-10,36.209998999999996
2011-02-11,36.709998999999996
2011-02-14,36.580002
2011-02-15,36.599998
2011-02-16,36.98
2011-02-17,36.889998999999996
2011-02-18,36.740002000000004
2011-02-22,35.099998
2011-02-23,35.119999
2011-02-24,35.630001
2011-02-25,35.98
2011-02-28,35.290001000000004
2011-03-01,35.049999
2011-03-02,35.639998999999996
2011-03-03,35.950001
2011-03-04,36.130001
2011-03-07,35.529999
2011-03-08,36.279999
2011-03-09,36.119999
2011-03-10,35.66
2011-03-11,36.0
2011-03-14,35.630001
2011-03-15,35.599998
2011-03-16,34.91
2011-03-17,35.07
2011-03-18,35.0
2011-03-21,35.5
2011-03-22,35.240002000000004
2011-03-23,35.279999
2011-03-24,35.84
2011-03-25,36.200001
2011-03-28,36.07
2011-03-29,36.439999
2011-03-30,36.450001
2011-03-31,36.209998999999996
2011-04-01,36.48
2011-04-04,36.799999
2011-04-05,36.98
2011-04-06,36.970001
2011-04-07,36.919998
2011-04-08,36.43
2011-04-11,36.09
2011-04-12,36.849998
2011-04-13,37.380001
2011-04-14,36.919998
2011-04-15,36.740002000000004
2011-04-18,36.580002
2011-04-19,36.48
2011-04-20,37.299999
2011-04-21,37.299999
2011-04-25,37.150002
2011-04-26,37.029999
2011-04-27,37.189999
2011-04-28,37.240002000000004
2011-04-29,36.98
2011-05-02,37.139998999999996
2011-05-03,36.560001
2011-05-04,36.209998999999996
2011-05-05,34.639998999999996
2011-05-06,35.57
2011-05-09,35.599998
2011-05-10,35.779999
2011-05-11,35.560001
2011-05-12,36.68
2011-05-13,36.529999
2011-05-16,35.700001
2011-05-17,35.799999
2011-05-18,37.290001000000004
2011-05-19,37.259997999999996
2011-05-20,37.27
2011-05-23,36.68
2011-05-24,36.27
2011-05-25,36.220001
2011-05-26,36.34
2011-05-27,35.369999
2011-05-31,35.02
2011-06-01,34.52
2011-06-02,35.049999
2011-06-03,34.91
2011-06-06,34.290001000000004
2011-06-07,34.209998999999996
2011-06-08,34.119999
2011-06-09,34.02
2011-06-10,33.700001
2011-06-13,33.27
2011-06-14,33.459998999999996
2011-06-15,32.98
2011-06-16,32.77
2011-06-17,32.720001
2011-06-20,32.599998
2011-06-21,33.27
2011-06-22,33.130001
2011-06-23,33.07
2011-06-24,32.740002000000004
2011-06-27,32.75
2011-06-28,32.740002000000004
2011-06-29,33.57
2011-06-30,33.459998999999996
2011-07-01,33.880001
2011-07-05,34.240002000000004
2011-07-06,34.450001
2011-07-07,34.619999
2011-07-08,34.419998
2011-07-11,33.82
2011-07-12,33.560001
2011-07-13,33.400002
2011-07-14,32.790001000000004
2011-07-15,33.66
2011-07-18,33.240002000000004
2011-07-19,33.720001
2011-07-20,33.32
2011-07-21,33.169998
2011-07-22,33.77
2011-07-25,33.689999
2011-07-26,33.779999
2011-07-27,32.709998999999996
2011-07-28,32.029999
2011-07-29,31.209999
2011-08-01,30.65
2011-08-02,29.99
2011-08-03,30.41
2011-08-04,29.27
2011-08-05,28.93
2011-08-08,27.969998999999998
2011-08-09,29.26
2011-08-10,28.1
2011-08-11,30.01
2011-08-12,31.030001000000002
2011-08-15,31.530001000000002
2011-08-16,30.790001
2011-08-17,30.549999
2011-08-18,28.91
2011-08-19,28.73
2011-08-22,28.85
2011-08-23,30.469998999999998
2011-08-24,30.49
2011-08-25,29.860001
2011-08-26,30.42
2011-08-29,31.0
2011-08-30,31.09
2011-08-31,31.15
2011-09-01,30.790001
2011-09-02,30.01
2011-09-06,32.060001
2011-09-07,34.5
2011-09-08,33.91
2011-09-09,29.030001000000002
2011-09-12,29.35
2011-09-13,29.440001000000002
2011-09-14,29.110001
2011-09-15,29.09
2011-09-16,29.0
2011-09-19,29.17
2011-09-20,28.440001000000002
2011-09-21,28.41
2011-09-22,27.790001
2011-09-23,28.34
2011-09-26,29.1
2011-09-27,29.49
2011-09-28,28.58
2011-09-29,28.950001
2011-09-30,28.610001
2011-10-03,27.52
2011-10-04,28.219998999999998
2011-10-05,29.57
2011-10-06,29.809998999999998
2011-10-07,29.690001000000002
2011-10-10,30.709999
2011-10-11,30.66
2011-10-12,30.51
2011-10-13,30.040001
2011-10-14,30.48
2011-10-17,30.110001
2011-10-18,30.43
2011-10-19,29.940001000000002
2011-10-20,30.040001
2011-10-21,30.879998999999998
2011-10-24,30.91
2011-10-25,30.76
2011-10-26,30.440001000000002
2011-10-27,32.380001
2011-10-28,32.849998
2011-10-31,32.09
2011-11-01,31.620001000000002
2011-11-02,32.080002
2011-11-03,33.02
2011-11-04,32.990002000000004
2011-11-07,33.34
2011-11-08,33.779999
2011-11-09,32.099998
2011-11-10,32.459998999999996
2011-11-11,33.23
2011-11-14,33.110001000000004
2011-11-15,33.540001000000004
2011-11-16,33.200001
2011-11-17,32.240002000000004
2011-11-18,32.310001
2011-11-21,31.85
2011-11-22,31.940001000000002
2011-11-23,31.5
2011-11-25,31.48
2011-11-28,32.290001000000004
2011-11-29,32.360001000000004
2011-11-30,33.580002
2011-12-01,33.869999
2011-12-02,33.419998
2011-12-05,33.700001
2011-12-06,33.560001
2011-12-07,33.360001000000004
2011-12-08,33.259997999999996
2011-12-09,33.939999
2011-12-12,33.700001
2011-12-13,33.369999
2011-12-14,33.240002000000004
2011-12-15,34.099998
2011-12-16,34.720001
2011-12-19,34.799999
2011-12-20,35.57
2011-12-21,35.68
2011-12-22,35.970001
2011-12-23,35.849998
2011-12-27,36.240002000000004
2011-12-28,35.66
2011-12-29,35.669998
2011-12-30,35.720001
2012-01-03,35.82
2012-01-04,35.82
2012-01-05,35.740002000000004
2012-01-06,35.400002
2012-01-09,35.02
2012-01-10,35.720001
2012-01-11,35.580002
2012-01-12,35.810001
2012-01-13,35.540001000000004
2012-01-17,35.799999
2012-01-18,35.91
2012-01-19,35.75
2012-01-20,36.009997999999996
2012-01-23,36.099998
2012-01-24,36.52
2012-01-25,36.41
2012-01-26,35.919998
