Date,RE
2009-11-17,88.32
2009-11-18,88.25
2009-11-19,86.860001
2009-11-20,86.870003
2009-11-23,86.83000200000001
2009-11-24,87.230003
2009-11-25,86.730003
2009-11-27,84.849998
2009-11-30,85.110001
2009-12-01,84.889999
2009-12-02,85.449997
2009-12-03,83.839996
2009-12-04,83.900002
2009-12-07,83.870003
2009-12-08,83.089996
2009-12-09,83.449997
2009-12-10,83.809998
2009-12-11,84.150002
2009-12-14,84.559998
2009-12-15,84.589996
2009-12-16,85.209999
2009-12-17,84.889999
2009-12-18,86.099998
2009-12-21,86.150002
2009-12-22,85.690002
2009-12-23,85.08000200000001
2009-12-24,85.199997
2009-12-28,84.639999
2009-12-29,85.510002
2009-12-30,85.800003
2009-12-31,85.68
2010-01-04,85.449997
2010-01-05,84.209999
2010-01-06,84.18
2010-01-07,84.349998
2010-01-08,84.199997
2010-01-11,84.760002
2010-01-12,84.860001
2010-01-13,85.839996
2010-01-14,86.029999
2010-01-15,84.809998
2010-01-19,86.290001
2010-01-20,86.599998
2010-01-21,85.75
2010-01-22,84.480003
2010-01-25,84.57
2010-01-26,84.510002
2010-01-27,85.889999
2010-01-28,84.910004
2010-01-29,85.739998
2010-02-01,85.57
2010-02-02,86.019997
2010-02-03,85.260002
2010-02-04,83.540001
2010-02-05,83.279999
2010-02-08,82.800003
2010-02-09,83.739998
2010-02-10,84.370003
2010-02-11,80.010002
2010-02-12,80.970001
2010-02-16,82.360001
2010-02-17,82.5
2010-02-18,83.459999
2010-02-19,83.860001
2010-02-22,84.43
2010-02-23,84.199997
2010-02-24,85.220001
2010-02-25,85.809998
2010-02-26,85.41999799999999
2010-03-01,85.480003
2010-03-02,84.449997
2010-03-03,83.010002
2010-03-04,82.699997
2010-03-05,81.760002
2010-03-08,83.260002
2010-03-09,82.540001
2010-03-10,82.639999
2010-03-11,83.120003
2010-03-12,82.529999
2010-03-15,82.120003
2010-03-16,81.760002
2010-03-17,82.379997
2010-03-18,82.269997
2010-03-19,80.83000200000001
2010-03-22,80.099998
2010-03-23,79.529999
2010-03-24,79.550003
2010-03-25,79.970001
2010-03-26,79.769997
2010-03-29,80.860001
2010-03-30,80.879997
2010-03-31,80.93
2010-04-01,80.809998
2010-04-05,80.510002
2010-04-06,80.559998
2010-04-07,81.860001
2010-04-08,81.510002
2010-04-09,81.769997
2010-04-12,81.959999
2010-04-13,82.040001
2010-04-14,83.400002
2010-04-15,82.66999799999999
2010-04-16,81.199997
2010-04-19,81.769997
2010-04-20,82.019997
2010-04-21,82.32
2010-04-22,82.190002
2010-04-23,82.870003
2010-04-26,82.650002
2010-04-27,80.150002
2010-04-28,80.860001
2010-04-29,78.190002
2010-04-30,76.650002
2010-05-03,76.980003
2010-05-04,75.550003
2010-05-05,76.889999
2010-05-06,74.16999799999999
2010-05-07,74.349998
2010-05-10,77.099998
2010-05-11,76.970001
2010-05-12,77.739998
2010-05-13,77.82
2010-05-14,76.860001
2010-05-17,76.809998
2010-05-18,75.959999
2010-05-19,76.220001
2010-05-20,73.650002
2010-05-21,73.699997
2010-05-24,72.639999
2010-05-25,72.33000200000001
2010-05-26,71.779999
2010-05-27,73.980003
2010-05-28,72.68
2010-06-01,70.959999
2010-06-02,72.160004
2010-06-03,71.989998
2010-06-04,70.010002
2010-06-07,69.57
2010-06-08,70.410004
2010-06-09,70.010002
2010-06-10,71.260002
2010-06-11,71.5
2010-06-14,72.209999
2010-06-15,74.0
2010-06-16,73.83000200000001
2010-06-17,75.209999
2010-06-18,75.879997
2010-06-21,75.089996
2010-06-22,74.019997
2010-06-23,72.08000200000001
2010-06-24,71.269997
2010-06-25,71.760002
2010-06-28,72.239998
2010-06-29,70.300003
2010-06-30,70.720001
2010-07-01,69.849998
2010-07-02,69.480003
2010-07-06,69.239998
2010-07-07,71.059998
2010-07-08,72.18
2010-07-09,73.220001
2010-07-12,72.970001
2010-07-13,74.410004
2010-07-14,74.529999
2010-07-15,73.769997
2010-07-16,71.66999799999999
2010-07-19,71.739998
2010-07-20,72.440002
2010-07-21,71.279999
2010-07-22,73.41999799999999
2010-07-23,73.900002
2010-07-26,74.82
2010-07-27,74.239998
2010-07-28,72.800003
2010-07-29,76.900002
2010-07-30,77.620003
2010-08-02,78.41999799999999
2010-08-03,77.57
2010-08-04,78.199997
2010-08-05,78.5
2010-08-06,79.589996
2010-08-09,80.260002
2010-08-10,79.959999
2010-08-11,78.480003
2010-08-12,78.940002
2010-08-13,79.110001
2010-08-16,79.309998
2010-08-17,80.57
2010-08-18,80.699997
2010-08-19,79.769997
2010-08-20,80.589996
2010-08-23,80.150002
2010-08-24,80.300003
2010-08-25,80.940002
2010-08-26,78.949997
2010-08-27,81.0
2010-08-30,79.879997
2010-08-31,79.139999
2010-09-01,80.5
2010-09-02,80.5
2010-09-03,82.58000200000001
2010-09-07,80.839996
2010-09-08,82.129997
2010-09-09,82.510002
2010-09-10,82.120003
2010-09-13,83.239998
2010-09-14,83.389999
2010-09-15,84.019997
2010-09-16,84.68
2010-09-17,85.050003
2010-09-20,84.809998
2010-09-21,84.379997
2010-09-22,84.110001
2010-09-23,83.510002
2010-09-24,84.660004
2010-09-27,85.160004
2010-09-28,86.129997
2010-09-29,86.010002
2010-09-30,86.470001
2010-10-01,85.190002
2010-10-04,85.18
2010-10-05,86.650002
2010-10-06,85.32
2010-10-07,86.0
2010-10-08,86.0
2010-10-11,81.610001
2010-10-12,82.720001
2010-10-13,83.970001
2010-10-14,84.760002
2010-10-15,84.220001
2010-10-18,84.709999
2010-10-19,82.980003
2010-10-20,84.43
2010-10-21,84.239998
2010-10-22,84.059998
2010-10-25,84.529999
2010-10-26,84.809998
2010-10-27,84.150002
2010-10-28,83.559998
2010-10-29,84.279999
2010-11-01,84.559998
2010-11-02,85.470001
2010-11-03,86.129997
2010-11-04,88.33000200000001
2010-11-05,88.82
2010-11-08,87.980003
2010-11-09,87.690002
2010-11-10,88.379997
2010-11-11,87.949997
2010-11-12,86.559998
2010-11-15,86.309998
2010-11-16,85.599998
2010-11-17,85.010002
2010-11-18,85.82
2010-11-19,84.809998
2010-11-22,84.5
2010-11-23,84.199997
2010-11-24,85.58000200000001
2010-11-26,84.690002
2010-11-29,84.120003
2010-11-30,83.489998
2010-12-01,84.029999
2010-12-02,84.190002
2010-12-03,84.309998
2010-12-06,84.349998
2010-12-07,84.849998
2010-12-08,84.790001
2010-12-09,85.029999
2010-12-10,85.809998
2010-12-13,86.199997
2010-12-14,86.029999
2010-12-15,84.879997
2010-12-16,85.0
2010-12-17,84.68
2010-12-20,84.360001
2010-12-21,84.389999
2010-12-22,85.269997
2010-12-23,85.099998
2010-12-27,85.540001
2010-12-28,85.25
2010-12-29,85.050003
2010-12-30,85.209999
2010-12-31,84.82
2011-01-03,85.199997
2011-01-04,84.029999
2011-01-05,83.25
2011-01-06,83.290001
2011-01-07,82.610001
2011-01-10,82.550003
2011-01-11,83.370003
2011-01-12,84.290001
2011-01-13,83.309998
2011-01-14,83.400002
2011-01-18,83.779999
2011-01-19,83.190002
2011-01-20,83.480003
2011-01-21,83.269997
2011-01-24,84.690002
2011-01-25,85.75
2011-01-26,85.790001
2011-01-27,86.309998
2011-01-28,84.879997
2011-01-31,84.279999
2011-02-01,85.230003
2011-02-02,84.910004
2011-02-03,84.980003
2011-02-04,85.389999
2011-02-07,86.120003
2011-02-08,86.58000200000001
2011-02-09,85.720001
2011-02-10,86.410004
2011-02-11,88.599998
2011-02-14,87.790001
2011-02-15,88.18
2011-02-16,88.449997
2011-02-17,89.099998
2011-02-18,90.58000200000001
2011-02-22,87.870003
2011-02-23,86.959999
2011-02-24,86.379997
2011-02-25,88.230003
2011-02-28,88.650002
2011-03-01,87.58000200000001
2011-03-02,87.400002
2011-03-03,88.279999
2011-03-04,87.199997
2011-03-07,86.58000200000001
2011-03-08,88.0
2011-03-09,87.690002
2011-03-10,85.870003
2011-03-11,83.519997
2011-03-14,82.300003
2011-03-15,82.08000200000001
2011-03-16,81.610001
2011-03-17,81.83000200000001
2011-03-18,81.739998
2011-03-21,82.980003
2011-03-22,81.68
2011-03-23,82.029999
2011-03-24,82.589996
2011-03-25,82.949997
2011-03-28,82.610001
2011-03-29,83.0
2011-03-30,83.43
2011-03-31,88.18
2011-04-01,90.459999
2011-04-04,92.449997
2011-04-05,92.139999
2011-04-06,93.760002
2011-04-07,93.620003
2011-04-08,92.58000200000001
2011-04-11,92.230003
2011-04-12,91.139999
2011-04-13,91.690002
2011-04-14,91.209999
2011-04-15,91.139999
2011-04-18,89.91999799999999
2011-04-19,89.279999
2011-04-20,89.529999
2011-04-21,89.769997
2011-04-25,90.160004
2011-04-26,90.529999
2011-04-27,91.720001
2011-04-28,92.050003
2011-04-29,91.120003
2011-05-02,89.91999799999999
2011-05-03,91.83000200000001
2011-05-04,90.82
2011-05-05,89.779999
2011-05-06,89.870003
2011-05-09,90.260002
2011-05-10,91.07
2011-05-11,89.760002
2011-05-12,90.769997
2011-05-13,90.129997
2011-05-16,90.230003
2011-05-17,89.860001
2011-05-18,90.75
2011-05-19,89.910004
2011-05-20,89.790001
2011-05-23,88.470001
2011-05-24,87.480003
2011-05-25,87.989998
2011-05-26,89.550003
2011-05-27,89.25
2011-05-31,88.970001
2011-06-01,87.389999
2011-06-02,88.709999
2011-06-03,87.559998
2011-06-06,86.43
2011-06-07,85.989998
2011-06-08,84.91999799999999
2011-06-09,84.129997
2011-06-10,83.099998
2011-06-13,83.410004
2011-06-14,83.889999
2011-06-15,82.339996
2011-06-16,82.16999799999999
2011-06-17,81.83000200000001
2011-06-20,82.129997
2011-06-21,81.529999
2011-06-22,81.16999799999999
2011-06-23,80.68
2011-06-24,80.550003
2011-06-27,81.839996
2011-06-28,81.379997
2011-06-29,82.459999
2011-06-30,81.75
2011-07-01,81.800003
2011-07-05,80.720001
2011-07-06,81.91999799999999
2011-07-07,83.470001
2011-07-08,82.980003
2011-07-11,81.82
2011-07-12,82.720001
2011-07-13,82.82
2011-07-14,82.33000200000001
2011-07-15,81.370003
2011-07-18,80.389999
2011-07-19,80.839996
2011-07-20,80.550003
2011-07-21,81.709999
2011-07-22,81.5
2011-07-25,81.309998
2011-07-26,82.16999799999999
2011-07-27,81.239998
2011-07-28,83.32
2011-07-29,82.120003
2011-08-01,82.190002
2011-08-02,82.660004
2011-08-03,83.389999
2011-08-04,79.940002
2011-08-05,78.099998
2011-08-08,73.5
2011-08-09,78.910004
2011-08-10,76.449997
2011-08-11,80.809998
2011-08-12,79.550003
2011-08-15,82.550003
2011-08-16,81.83000200000001
2011-08-17,82.360001
2011-08-18,79.540001
2011-08-19,78.639999
2011-08-22,77.25
2011-08-23,77.910004
2011-08-24,78.480003
2011-08-25,75.959999
2011-08-26,77.660004
2011-08-29,81.010002
2011-08-30,80.33000200000001
2011-08-31,80.699997
2011-09-01,80.699997
2011-09-02,78.379997
2011-09-06,77.989998
2011-09-07,81.559998
2011-09-08,79.790001
2011-09-09,78.25
2011-09-12,78.360001
2011-09-13,79.08000200000001
2011-09-14,78.860001
2011-09-15,79.779999
2011-09-16,78.769997
2011-09-19,78.120003
2011-09-20,79.41999799999999
2011-09-21,78.139999
2011-09-22,76.269997
2011-09-23,76.959999
2011-09-26,77.650002
2011-09-27,79.07
2011-09-28,77.599998
2011-09-29,79.260002
2011-09-30,79.379997
2011-10-03,77.75
2011-10-04,79.760002
2011-10-05,79.709999
2011-10-06,80.41999799999999
2011-10-07,78.41999799999999
2011-10-10,80.529999
2011-10-11,80.099998
2011-10-12,80.120003
2011-10-13,78.150002
2011-10-14,78.620003
2011-10-17,76.629997
2011-10-18,79.07
2011-10-19,80.779999
2011-10-20,82.650002
2011-10-21,85.08000200000001
2011-10-24,87.08000200000001
2011-10-25,85.989998
2011-10-26,85.940002
2011-10-27,90.83000200000001
2011-10-28,90.839996
2011-10-31,89.91999799999999
2011-11-01,88.610001
2011-11-02,90.349998
2011-11-03,91.449997
2011-11-04,91.510002
2011-11-07,92.599998
2011-11-08,92.589996
2011-11-09,90.57
2011-11-10,89.550003
2011-11-11,90.730003
2011-11-14,88.540001
2011-11-15,88.610001
2011-11-16,86.959999
2011-11-17,85.980003
2011-11-18,87.690002
2011-11-21,86.66999799999999
2011-11-22,85.209999
2011-11-23,81.699997
2011-11-25,83.93
2011-11-28,84.879997
2011-11-29,84.82
2011-11-30,87.730003
2011-12-01,85.379997
2011-12-02,84.16999799999999
2011-12-05,84.18
2011-12-06,84.940002
2011-12-07,84.769997
2011-12-08,83.08000200000001
2011-12-09,83.239998
2011-12-12,82.16999799999999
2011-12-13,80.93
2011-12-14,80.620003
2011-12-15,79.839996
2011-12-16,79.860001
2011-12-19,78.489998
2011-12-20,80.08000200000001
2011-12-21,81.910004
2011-12-22,82.050003
2011-12-23,85.910004
2011-12-27,85.66999799999999
2011-12-28,84.949997
2011-12-29,85.33000200000001
2011-12-30,84.089996
2012-01-03,85.160004
2012-01-04,83.349998
2012-01-05,83.900002
2012-01-06,84.040001
2012-01-09,84.91999799999999
2012-01-10,86.470001
2012-01-11,86.239998
2012-01-12,85.83000200000001
2012-01-13,84.800003
2012-01-17,84.32
2012-01-18,85.110001
2012-01-19,85.239998
2012-01-20,86.370003
2012-01-23,85.540001
2012-01-24,85.480003
2012-01-25,85.459999
2012-01-26,86.389999
2012-01-27,85.150002
2012-01-30,84.75
2012-01-31,85.400002
2012-02-01,88.110001
2012-02-02,87.610001
2012-02-03,88.269997
2012-02-06,87.75
2012-02-07,88.129997
2012-02-08,88.059998
2012-02-09,88.769997
2012-02-10,87.18
2012-02-13,88.970001
2012-02-14,88.68
2012-02-15,89.629997
2012-02-16,89.650002
2012-02-17,90.0
2012-02-21,90.610001
2012-02-22,89.16999799999999
2012-02-23,89.360001
2012-02-24,88.940002
2012-02-27,88.209999
2012-02-28,87.300003
2012-02-29,87.849998
2012-03-01,89.16999799999999
2012-03-02,89.660004
2012-03-05,90.300003
2012-03-06,88.540001
2012-03-07,89.589996
2012-03-08,90.349998
2012-03-09,91.300003
2012-03-12,91.190002
2012-03-13,92.870003
2012-03-14,92.940002
2012-03-15,93.309998
2012-03-16,92.58000200000001
2012-03-19,93.16999799999999
2012-03-20,93.540001
2012-03-21,92.779999
2012-03-22,92.25
2012-03-23,92.75
2012-03-26,93.870003
2012-03-27,93.279999
2012-03-28,93.860001
2012-03-29,93.33000200000001
2012-03-30,92.519997
2012-04-02,93.459999
2012-04-03,94.040001
2012-04-04,93.93
2012-04-05,93.940002
2012-04-09,92.879997
2012-04-10,92.449997
2012-04-11,93.43
2012-04-12,94.290001
2012-04-13,92.91999799999999
2012-04-16,93.16999799999999
2012-04-17,93.25
2012-04-18,92.970001
2012-04-19,94.16999799999999
2012-04-20,95.400002
2012-04-23,94.739998
2012-04-24,94.610001
2012-04-25,95.43
2012-04-26,99.739998
2012-04-27,99.440002
2012-04-30,99.099998
2012-05-01,100.099998
2012-05-02,99.410004
2012-05-03,100.540001
2012-05-04,100.699997
2012-05-07,101.209999
2012-05-08,102.290001
2012-05-09,102.290001
2012-05-10,102.43
2012-05-11,103.190002
2012-05-14,102.370003
2012-05-15,101.309998
2012-05-16,100.239998
2012-05-17,98.58000200000001
2012-05-18,98.379997
2012-05-21,98.269997
2012-05-22,99.279999
2012-05-23,99.769997
2012-05-24,101.690002
2012-05-25,100.83000200000001
2012-05-29,101.190002
2012-05-30,101.220001
2012-05-31,102.120003
2012-06-01,101.260002
2012-06-04,100.940002
2012-06-05,101.839996
2012-06-06,103.519997
2012-06-07,103.339996
2012-06-08,102.150002
2012-06-11,102.07
2012-06-12,103.129997
2012-06-13,102.07
2012-06-14,103.510002
2012-06-15,102.0
2012-06-18,103.25
2012-06-19,104.480003
2012-06-20,104.480003
2012-06-21,102.760002
2012-06-22,103.349998
2012-06-25,102.470001
2012-06-26,103.480003
2012-06-27,104.220001
2012-06-28,105.129997
2012-06-29,103.489998
2012-07-02,104.980003
2012-07-03,106.18
2012-07-05,104.93
2012-07-06,104.589996
2012-07-09,104.33000200000001
2012-07-10,103.91999799999999
2012-07-11,102.980003
2012-07-12,103.980003
2012-07-13,104.33000200000001
2012-07-16,104.75
2012-07-17,105.400002
2012-07-18,104.43
2012-07-19,103.129997
2012-07-20,101.849998
2012-07-23,101.540001
2012-07-24,100.300003
2012-07-25,102.08000200000001
2012-07-26,101.809998
2012-07-27,103.339996
2012-07-30,104.480003
2012-07-31,101.699997
2012-08-01,101.57
2012-08-02,102.790001
2012-08-03,102.480003
2012-08-06,102.08000200000001
2012-08-07,102.699997
2012-08-08,104.0
2012-08-09,103.510002
2012-08-10,103.599998
2012-08-13,103.489998
2012-08-14,103.980003
2012-08-15,104.220001
2012-08-16,104.900002
2012-08-17,104.730003
2012-08-20,104.739998
2012-08-21,105.540001
2012-08-22,103.620003
2012-08-23,102.83000200000001
2012-08-24,103.400002
2012-08-27,102.980003
2012-08-28,103.849998
2012-08-29,103.449997
2012-08-30,103.269997
2012-08-31,103.660004
2012-09-04,106.480003
2012-09-05,106.730003
2012-09-06,108.690002
2012-09-07,108.709999
2012-09-10,108.519997
2012-09-11,108.75
2012-09-12,109.129997
2012-09-13,110.110001
2012-09-14,110.889999
2012-09-17,110.150002
2012-09-18,109.870003
2012-09-19,110.32
2012-09-20,109.540001
2012-09-21,108.620003
2012-09-24,108.93
2012-09-25,107.410004
2012-09-26,107.089996
2012-09-27,107.129997
2012-09-28,106.959999
2012-10-01,108.300003
2012-10-02,108.209999
2012-10-03,108.199997
2012-10-04,109.07
2012-10-05,109.150002
2012-10-08,109.599998
2012-10-09,109.650002
2012-10-10,109.510002
2012-10-11,109.690002
2012-10-12,109.239998
2012-10-15,110.66999799999999
2012-10-16,112.32
2012-10-17,111.900002
2012-10-18,112.779999
2012-10-19,111.349998
2012-10-22,111.41999799999999
2012-10-23,111.059998
2012-10-24,111.41999799999999
2012-10-25,114.599998
2012-10-26,113.540001
2012-10-31,111.050003
2012-11-01,109.699997
2012-11-02,106.949997
2012-11-05,107.0
2012-11-06,107.889999
2012-11-07,106.540001
2012-11-08,106.150002
2012-11-09,105.480003
2012-11-12,104.43
2012-11-13,103.470001
2012-11-14,103.610001
2012-11-15,101.720001
2012-11-16,102.889999
2012-11-19,103.83000200000001
2012-11-20,104.510002
2012-11-21,104.720001
2012-11-23,105.110001
2012-11-26,104.83000200000001
2012-11-27,105.279999
2012-11-28,107.610001
2012-11-29,107.33000200000001
2012-11-30,108.470001
2012-12-03,106.800003
2012-12-04,107.370003
2012-12-05,109.050003
2012-12-06,109.07
2012-12-07,108.699997
2012-12-10,109.660004
2012-12-11,108.720001
2012-12-12,108.550003
2012-12-13,106.790001
2012-12-14,105.83000200000001
2012-12-17,107.089996
2012-12-18,106.800003
2012-12-19,108.360001
2012-12-20,108.68
2012-12-21,108.190002
2012-12-24,108.779999
2012-12-26,108.790001
2012-12-27,109.230003
2012-12-28,108.980003
2012-12-31,109.949997
2013-01-02,111.199997
2013-01-03,112.809998
2013-01-04,112.779999
2013-01-07,110.910004
2013-01-08,111.510002
2013-01-09,112.110001
2013-01-10,113.010002
2013-01-11,113.230003
2013-01-14,112.940002
2013-01-15,113.699997
2013-01-16,112.839996
2013-01-17,112.470001
2013-01-18,113.010002
2013-01-22,114.489998
2013-01-23,113.360001
2013-01-24,114.66999799999999
2013-01-25,114.949997
2013-01-28,114.559998
2013-01-29,115.959999
2013-01-30,115.449997
2013-01-31,115.809998
2013-02-01,117.440002
2013-02-04,117.389999
2013-02-05,117.599998
2013-02-06,117.699997
2013-02-07,118.559998
2013-02-08,119.239998
2013-02-11,120.309998
2013-02-12,121.290001
2013-02-13,120.779999
2013-02-14,120.449997
2013-02-15,121.050003
2013-02-19,122.760002
2013-02-20,122.379997
2013-02-21,124.510002
2013-02-22,123.940002
2013-02-25,122.550003
2013-02-26,124.139999
2013-02-27,124.989998
2013-02-28,124.610001
2013-03-01,124.089996
2013-03-04,125.230003
2013-03-05,127.730003
2013-03-06,127.25
2013-03-07,127.25
2013-03-08,127.900002
2013-03-11,127.25
2013-03-12,128.070007
2013-03-13,128.08999599999999
2013-03-14,128.91000400000001
2013-03-15,128.899994
2013-03-18,128.470001
2013-03-19,128.919998
2013-03-20,129.720001
2013-03-21,129.199997
2013-03-22,130.639999
2013-03-25,129.970001
2013-03-26,128.440002
2013-03-27,128.440002
2013-03-28,129.860001
2013-04-01,129.53999299999998
2013-04-02,128.08999599999999
2013-04-03,127.489998
2013-04-04,127.620003
2013-04-05,126.449997
2013-04-08,127.410004
2013-04-09,127.809998
2013-04-10,128.130005
2013-04-11,128.690002
2013-04-12,127.989998
2013-04-15,123.650002
2013-04-16,124.66999799999999
2013-04-17,124.440002
2013-04-18,124.150002
2013-04-19,125.849998
2013-04-22,125.379997
2013-04-23,128.03999299999998
2013-04-24,131.380005
2013-04-25,133.050003
2013-04-26,132.470001
2013-04-29,133.610001
2013-04-30,134.990005
2013-05-01,133.009995
2013-05-02,133.28999299999998
2013-05-03,131.979996
2013-05-06,133.649994
2013-05-07,135.729996
2013-05-08,135.970001
2013-05-09,135.28999299999998
2013-05-10,135.809998
2013-05-13,135.630005
2013-05-14,135.880005
2013-05-15,135.570007
2013-05-16,130.619995
2013-05-17,131.919998
2013-05-20,131.889999
2013-05-21,131.309998
2013-05-22,129.179993
2013-05-23,127.639999
2013-05-24,126.839996
2013-05-28,126.550003
2013-05-29,128.21000700000002
2013-05-30,129.759995
2013-05-31,129.610001
2013-06-03,129.0
2013-06-04,128.220001
2013-06-05,126.370003
2013-06-06,127.690002
2013-06-07,127.790001
2013-06-10,128.850006
2013-06-11,127.279999
2013-06-12,126.860001
2013-06-13,129.550003
2013-06-14,128.46000700000002
2013-06-17,129.919998
2013-06-18,130.759995
2013-06-19,127.809998
2013-06-20,125.940002
2013-06-21,124.589996
2013-06-24,124.519997
2013-06-25,124.550003
2013-06-26,126.029999
2013-06-27,128.699997
2013-06-28,128.259995
2013-07-01,129.059998
2013-07-02,126.360001
2013-07-03,126.449997
2013-07-05,128.279999
2013-07-08,126.860001
2013-07-09,126.849998
2013-07-10,127.760002
2013-07-11,128.970001
2013-07-12,131.080002
2013-07-15,132.190002
2013-07-16,129.78999299999998
2013-07-17,130.240005
2013-07-18,129.96000700000002
2013-07-19,129.800003
2013-07-22,130.490005
2013-07-23,128.309998
2013-07-24,129.46000700000002
2013-07-25,130.860001
2013-07-26,131.610001
2013-07-29,132.119995
2013-07-30,133.429993
2013-07-31,133.529999
2013-08-01,135.33999599999999
2013-08-02,135.28999299999998
2013-08-05,135.53999299999998
2013-08-06,134.429993
2013-08-07,133.350006
2013-08-08,133.669998
2013-08-09,133.470001
2013-08-12,134.5
2013-08-13,138.53999299999998
2013-08-14,138.389999
2013-08-15,138.229996
2013-08-16,138.179993
2013-08-19,137.75
2013-08-20,138.360001
2013-08-21,136.809998
2013-08-22,138.639999
2013-08-23,138.880005
2013-08-26,138.440002
2013-08-27,136.78999299999998
2013-08-28,136.759995
2013-08-29,137.33999599999999
2013-08-30,136.949997
2013-09-03,139.059998
2013-09-04,138.669998
2013-09-05,135.740005
2013-09-06,134.259995
2013-09-09,135.419998
2013-09-10,138.130005
2013-09-11,138.880005
2013-09-12,138.110001
2013-09-13,139.020004
2013-09-16,141.649994
2013-09-17,141.490005
2013-09-18,141.020004
2013-09-19,140.979996
2013-09-20,142.949997
2013-09-23,143.669998
2013-09-24,143.71000700000002
2013-09-25,145.309998
2013-09-26,145.509995
2013-09-27,145.449997
2013-09-30,145.41000400000001
2013-10-01,145.91000400000001
2013-10-02,148.899994
2013-10-03,147.070007
2013-10-04,147.649994
2013-10-07,147.350006
2013-10-08,145.869995
2013-10-09,144.809998
2013-10-10,147.41000400000001
2013-10-11,148.070007
2013-10-14,148.529999
2013-10-15,148.149994
2013-10-16,150.220001
2013-10-17,152.100006
2013-10-18,152.96000700000002
2013-10-21,153.779999
2013-10-22,154.619995
2013-10-23,152.429993
2013-10-24,147.869995
2013-10-25,150.940002
2013-10-28,150.690002
2013-10-29,153.479996
2013-10-30,153.399994
2013-10-31,153.740005
2013-11-01,153.529999
2013-11-04,153.169998
2013-11-05,152.389999
2013-11-06,155.050003
2013-11-07,154.25
2013-11-08,156.419998
2013-11-11,156.320007
2013-11-12,157.919998
2013-11-13,159.130005
2013-11-14,158.169998
2013-11-15,157.830002
2013-11-18,156.419998
2013-11-19,157.149994
2013-11-20,156.309998
2013-11-21,157.119995
2013-11-22,157.220001
2013-11-25,157.520004
2013-11-26,156.860001
2013-11-27,157.75
2013-11-29,156.830002
2013-12-02,154.979996
2013-12-03,153.850006
2013-12-04,153.5
2013-12-05,153.169998
2013-12-06,154.470001
2013-12-09,153.889999
2013-12-10,152.020004
2013-12-11,150.729996
2013-12-12,151.559998
2013-12-13,149.190002
2013-12-16,148.75
2013-12-17,147.320007
2013-12-18,149.559998
2013-12-19,150.240005
2013-12-20,153.050003
2013-12-23,152.649994
2013-12-24,153.449997
2013-12-26,153.479996
2013-12-27,153.58999599999999
2013-12-30,154.440002
2013-12-31,155.869995
2014-01-02,151.070007
2014-01-03,151.050003
2014-01-06,150.630005
2014-01-07,150.149994
2014-01-08,148.759995
2014-01-09,148.300003
2014-01-10,148.130005
2014-01-13,147.009995
2014-01-14,148.479996
2014-01-15,148.509995
2014-01-16,147.259995
2014-01-17,146.360001
2014-01-21,147.669998
2014-01-22,149.929993
2014-01-23,146.41000400000001
2014-01-24,142.889999
2014-01-27,144.610001
2014-01-28,146.270004
2014-01-29,143.940002
2014-01-30,148.119995
2014-01-31,144.759995
2014-02-03,141.0
2014-02-04,142.139999
2014-02-05,142.28999299999998
2014-02-06,137.479996
2014-02-07,138.800003
2014-02-10,140.529999
2014-02-11,144.279999
2014-02-12,144.169998
2014-02-13,146.759995
2014-02-14,147.229996
2014-02-18,149.03999299999998
2014-02-19,148.990005
2014-02-20,149.309998
2014-02-21,148.75
2014-02-24,146.729996
2014-02-25,146.03999299999998
2014-02-26,148.03999299999998
2014-02-27,149.139999
2014-02-28,149.240005
2014-03-03,147.190002
2014-03-04,148.600006
2014-03-05,148.729996
2014-03-06,148.979996
2014-03-07,149.78999299999998
2014-03-10,149.669998
2014-03-11,149.100006
2014-03-12,149.570007
2014-03-13,149.139999
2014-03-14,150.520004
2014-03-17,151.46000700000002
2014-03-18,152.009995
2014-03-19,150.600006
2014-03-20,150.580002
2014-03-21,150.91000400000001
2014-03-24,150.860001
2014-03-25,151.16000400000001
2014-03-26,149.949997
2014-03-27,148.889999
2014-03-28,149.669998
2014-03-31,153.050003
2014-04-01,151.889999
2014-04-02,152.619995
2014-04-03,153.759995
2014-04-04,152.5
2014-04-07,150.809998
2014-04-08,152.729996
2014-04-09,154.009995
2014-04-10,153.360001
2014-04-11,153.470001
2014-04-14,155.669998
2014-04-15,155.580002
2014-04-16,157.130005
2014-04-17,158.41000400000001
2014-04-21,158.429993
2014-04-22,158.360001
2014-04-23,161.309998
2014-04-24,157.490005
2014-04-25,158.169998
2014-04-28,156.699997
2014-04-29,158.580002
2014-04-30,158.029999
2014-05-01,160.100006
2014-05-02,159.309998
2014-05-05,158.899994
2014-05-06,158.800003
2014-05-07,160.220001
2014-05-08,159.830002
2014-05-09,158.360001
2014-05-12,158.570007
2014-05-13,158.550003
2014-05-14,157.050003
2014-05-15,156.800003
2014-05-16,157.28999299999998
2014-05-19,158.270004
2014-05-20,157.940002
2014-05-21,158.699997
2014-05-22,159.46000700000002
2014-05-23,159.320007
2014-05-27,161.380005
2014-05-28,159.970001
2014-05-29,160.0
2014-05-30,160.020004
2014-06-02,159.110001
2014-06-03,159.58999599999999
2014-06-04,161.83999599999999
2014-06-05,161.869995
2014-06-06,161.800003
2014-06-09,160.75
2014-06-10,161.809998
