Date,NEE
1998-11-27,30.84375
1998-11-30,30.625
1998-12-01,31.5625
1998-12-02,32.0625
1998-12-03,31.8125
1998-12-04,32.375
1998-12-07,32.21875
1998-12-08,32.09375
1998-12-09,31.875
1998-12-10,31.125
1998-12-11,31.46875
1998-12-14,31.1875
1998-12-15,31.1875
1998-12-16,31.34375
1998-12-17,31.5
1998-12-18,31.40625
1998-12-21,31.4375
1998-12-22,31.0625
1998-12-23,30.9375
1998-12-24,30.78125
1998-12-28,30.59375
1998-12-29,30.5
1998-12-30,30.84375
1998-12-31,30.8125
1999-01-04,30.59375
1999-01-05,30.46875
1999-01-06,30.4375
1999-01-07,30.25
1999-01-08,30.0625
1999-01-11,29.71875
1999-01-12,29.59375
1999-01-13,29.46875
1999-01-14,29.125
1999-01-15,28.8125
1999-01-19,28.59375
1999-01-20,28.5625
1999-01-21,28.3125
1999-01-22,28.15625
1999-01-25,28.15625
1999-01-26,27.96875
1999-01-27,27.875
1999-01-28,27.75
1999-01-29,27.4375
1999-02-01,26.53125
1999-02-02,26.21875
1999-02-03,25.90625
1999-02-04,26.28125
1999-02-05,26.90625
1999-02-08,27.59375
1999-02-09,27.03125
1999-02-10,27.0
1999-02-11,26.53125
1999-02-12,25.71875
1999-02-16,25.4375
1999-02-17,26.15625
1999-02-18,26.40625
1999-02-19,26.15625
1999-02-22,26.78125
1999-02-23,26.4375
1999-02-24,26.5
1999-02-25,25.875
1999-02-26,25.71875
1999-03-01,25.75
1999-03-02,26.21875
1999-03-03,26.25
1999-03-04,26.96875
1999-03-05,27.1875
1999-03-08,26.65625
1999-03-09,25.9375
1999-03-10,25.96875
1999-03-11,26.78125
1999-03-12,27.9375
1999-03-15,28.0625
1999-03-16,27.96875
1999-03-17,28.03125
1999-03-18,28.53125
1999-03-19,28.34375
1999-03-22,28.21875
1999-03-23,28.375
1999-03-24,28.84375
1999-03-25,28.59375
1999-03-26,28.03125
1999-03-29,27.75
1999-03-30,26.9375
1999-03-31,26.625
1999-04-01,26.9375
1999-04-05,27.46875
1999-04-06,27.03125
1999-04-07,27.0
1999-04-08,27.625
1999-04-09,27.28125
1999-04-12,27.6875
1999-04-13,26.84375
1999-04-14,26.90625
1999-04-15,27.0625
1999-04-16,27.25
1999-04-19,27.96875
1999-04-20,28.25
1999-04-21,28.28125
1999-04-22,28.0625
1999-04-23,28.09375
1999-04-26,28.1875
1999-04-27,28.3125
1999-04-28,28.09375
1999-04-29,28.40625
1999-04-30,28.1875
1999-05-03,28.71875
1999-05-04,28.3125
1999-05-05,28.0625
1999-05-06,28.15625
1999-05-07,28.125
1999-05-10,28.3125
1999-05-11,28.1875
1999-05-12,28.28125
1999-05-13,29.03125
1999-05-14,28.65625
1999-05-17,28.96875
1999-05-18,28.875
1999-05-19,29.1875
1999-05-20,29.40625
1999-05-21,29.53125
1999-05-24,29.71875
1999-05-25,29.625
1999-05-26,29.71875
1999-05-27,28.75
1999-05-28,29.09375
1999-06-01,28.46875
1999-06-02,28.28125
1999-06-03,28.28125
1999-06-04,28.5625
1999-06-07,28.625
1999-06-08,28.375
1999-06-09,28.34375
1999-06-10,27.96875
1999-06-11,27.8125
1999-06-14,28.28125
1999-06-15,28.8125
1999-06-16,29.1875
1999-06-17,29.0625
1999-06-18,28.90625
1999-06-21,28.5
1999-06-22,28.9375
1999-06-23,28.75
1999-06-24,28.4375
1999-06-25,28.1875
1999-06-28,28.28125
1999-06-29,27.8125
1999-06-30,27.3125
1999-07-01,27.3125
1999-07-02,27.4375
1999-07-06,27.65625
1999-07-07,27.90625
1999-07-08,27.3125
1999-07-09,27.3125
1999-07-12,27.09375
1999-07-13,26.875
1999-07-14,26.875
1999-07-15,27.09375
1999-07-16,26.75
1999-07-19,26.875
1999-07-20,27.1875
1999-07-21,27.53125
1999-07-22,27.625
1999-07-23,27.46875
1999-07-26,27.8125
1999-07-27,27.75
1999-07-28,27.15625
1999-07-29,27.09375
1999-07-30,26.96875
1999-08-02,27.40625
1999-08-03,27.3125
1999-08-04,27.375
1999-08-05,27.65625
1999-08-06,27.5
1999-08-09,27.375
1999-08-10,27.4375
1999-08-11,27.1875
1999-08-12,26.78125
1999-08-13,26.9375
1999-08-16,26.65625
1999-08-17,26.78125
1999-08-18,26.53125
1999-08-19,27.3125
1999-08-20,27.65625
1999-08-23,27.53125
1999-08-24,27.8125
1999-08-25,28.21875
1999-08-26,27.625
1999-08-27,27.5625
1999-08-30,27.0
1999-08-31,27.0
1999-09-01,27.125
1999-09-02,27.0
1999-09-03,27.5
1999-09-07,27.0625
1999-09-08,26.875
1999-09-09,27.15625
1999-09-10,27.375
1999-09-13,27.1875
1999-09-14,27.09375
1999-09-15,27.03125
1999-09-16,26.75
1999-09-17,26.90625
1999-09-20,26.84375
1999-09-21,26.40625
1999-09-22,26.15625
1999-09-23,25.6875
1999-09-24,25.25
1999-09-27,25.3125
1999-09-28,25.0
1999-09-29,25.0625
1999-09-30,25.1875
1999-10-01,25.59375
1999-10-04,26.15625
1999-10-05,25.5625
1999-10-06,25.59375
1999-10-07,25.1875
1999-10-08,25.15625
1999-10-11,24.75
1999-10-12,24.5625
1999-10-13,24.4375
1999-10-14,24.96875
1999-10-15,24.59375
1999-10-18,24.6875
1999-10-19,24.375
1999-10-20,24.21875
1999-10-21,24.0625
1999-10-22,24.0
1999-10-25,24.15625
1999-10-26,24.125
1999-10-27,24.5
1999-10-28,25.0
1999-10-29,25.15625
1999-11-01,25.0
1999-11-02,25.125
1999-11-03,24.84375
1999-11-04,24.40625
1999-11-05,24.5
1999-11-08,24.03125
1999-11-09,23.59375
1999-11-10,23.375
1999-11-11,23.5
1999-11-12,23.375
1999-11-15,23.21875
1999-11-16,23.3125
1999-11-17,23.3125
1999-11-18,22.9375
1999-11-19,22.6875
1999-11-22,22.375
1999-11-23,21.9375
1999-11-24,21.96875
1999-11-26,21.75
1999-11-29,21.0625
1999-11-30,21.875
1999-12-01,22.03125
1999-12-02,22.0
1999-12-03,22.21875
1999-12-06,21.96875
1999-12-07,21.5
1999-12-08,21.375
1999-12-09,21.03125
1999-12-10,20.9375
1999-12-13,20.96875
1999-12-14,21.1875
1999-12-15,21.34375
1999-12-16,21.3125
1999-12-17,21.375
1999-12-20,21.09375
1999-12-21,21.125
1999-12-22,21.125
1999-12-23,21.4375
1999-12-27,21.5625
1999-12-28,21.40625
1999-12-29,21.1875
1999-12-30,21.34375
1999-12-31,21.40625
2000-01-03,20.625
2000-01-04,21.0
2000-01-05,21.6875
2000-01-06,21.6875
2000-01-07,22.3125
2000-01-10,22.125
2000-01-11,21.875
2000-01-12,22.34375
2000-01-13,22.125
2000-01-14,21.71875
2000-01-18,21.1875
2000-01-19,21.6875
2000-01-20,21.4375
2000-01-21,22.0
2000-01-24,21.875
2000-01-25,21.125
2000-01-26,21.1875
2000-01-27,20.75
2000-01-28,20.65625
2000-01-31,21.09375
2000-02-01,20.65625
2000-02-02,20.78125
2000-02-03,21.4375
2000-02-04,20.8125
2000-02-07,20.84375
2000-02-08,20.90625
2000-02-09,20.625
2000-02-10,20.15625
2000-02-11,20.4375
2000-02-14,20.375
2000-02-15,20.4375
2000-02-16,20.46875
2000-02-17,20.5
2000-02-18,20.15625
2000-02-22,20.4375
2000-02-23,20.09375
2000-02-24,19.0
2000-02-25,18.40625
2000-02-28,19.0625
2000-02-29,19.3125
2000-03-01,19.28125
2000-03-02,19.40625
2000-03-03,19.5
2000-03-06,18.96875
2000-03-07,19.65625
2000-03-08,20.65625
2000-03-09,21.40625
2000-03-10,21.875
2000-03-13,21.0625
2000-03-14,20.9375
2000-03-15,22.1875
2000-03-16,22.5
2000-03-17,21.9375
2000-03-20,21.53125
2000-03-21,20.6875
2000-03-22,20.375
2000-03-23,21.25
2000-03-24,21.65625
2000-03-27,23.3125
2000-03-28,22.71875
2000-03-29,22.3125
2000-03-30,23.0
2000-03-31,23.03125
2000-04-03,22.65625
2000-04-04,23.09375
2000-04-05,23.03125
2000-04-06,22.875
2000-04-07,23.28125
2000-04-10,23.59375
2000-04-11,23.375
2000-04-12,23.625
2000-04-13,23.53125
2000-04-14,22.75
2000-04-17,21.78125
2000-04-18,21.65625
2000-04-19,22.4375
2000-04-20,22.59375
2000-04-24,22.71875
2000-04-25,23.5625
2000-04-26,23.53125
2000-04-27,22.75
2000-04-28,22.625
2000-05-01,22.6875
2000-05-02,22.59375
2000-05-03,22.75
2000-05-04,22.90625
2000-05-05,22.65625
2000-05-08,23.5
2000-05-09,23.34375
2000-05-10,23.625
2000-05-11,24.34375
2000-05-12,23.78125
2000-05-15,24.3125
2000-05-16,23.59375
2000-05-17,23.375
2000-05-18,23.8125
2000-05-19,23.90625
2000-05-22,23.8125
2000-05-23,24.0625
2000-05-24,24.34375
2000-05-25,24.4375
2000-05-26,24.875
2000-05-30,24.5625
2000-05-31,24.84375
2000-06-01,24.78125
2000-06-02,24.71875
2000-06-05,23.75
2000-06-06,24.3125
2000-06-07,24.09375
2000-06-08,24.15625
2000-06-09,24.375
2000-06-12,24.40625
2000-06-13,24.1875
2000-06-14,23.84375
2000-06-15,24.40625
2000-06-16,24.25
2000-06-19,23.6875
2000-06-20,23.875
2000-06-21,24.375
2000-06-22,24.53125
2000-06-23,24.875
2000-06-26,24.90625
2000-06-27,24.75
2000-06-28,25.179688
2000-06-29,24.5625
2000-06-30,24.75
2000-07-03,24.90625
2000-07-05,24.8125
2000-07-06,25.125
2000-07-07,25.5
2000-07-10,26.5
2000-07-11,26.5625
2000-07-12,26.71875
2000-07-13,27.0625
2000-07-14,27.0625
2000-07-17,26.921875
2000-07-18,26.40625
2000-07-19,26.75
2000-07-20,26.59375
2000-07-21,26.375
2000-07-24,26.4375
2000-07-25,26.71875
2000-07-26,26.445313
2000-07-27,26.4375
2000-07-28,26.40625
2000-07-31,24.125
2000-08-01,25.15625
2000-08-02,26.125
2000-08-03,26.601563
2000-08-04,26.5
2000-08-07,26.882813
2000-08-08,26.96875
2000-08-09,26.3125
2000-08-10,26.101563
2000-08-11,26.695313
2000-08-14,26.6875
2000-08-15,26.8125
2000-08-16,27.195313
2000-08-17,27.375
2000-08-18,27.5
2000-08-21,27.1875
2000-08-22,27.21875
2000-08-23,27.34375
2000-08-24,27.03125
2000-08-25,26.78125
2000-08-28,26.59375
2000-08-29,26.5
2000-08-30,26.75
2000-08-31,26.6875
2000-09-01,27.09375
2000-09-05,27.40625
2000-09-06,28.125
2000-09-07,28.75
2000-09-08,28.984375
2000-09-11,29.476563
2000-09-12,30.15625
2000-09-13,30.5
2000-09-14,30.578125
2000-09-15,31.101563
2000-09-18,31.28125
2000-09-19,30.34375
2000-09-20,30.40625
2000-09-21,30.3125
2000-09-22,30.5
2000-09-25,30.84375
2000-09-26,31.65625
2000-09-27,31.976563
2000-09-28,31.96875
2000-09-29,32.882813
2000-10-02,34.125
2000-10-03,32.125
2000-10-04,31.9375
2000-10-05,31.1875
2000-10-06,31.90625
2000-10-09,32.1875
2000-10-10,32.6875
2000-10-11,33.0
2000-10-12,32.59375
2000-10-13,33.75
2000-10-16,34.0
2000-10-17,33.84375
2000-10-18,33.75
2000-10-19,32.5
2000-10-20,32.5
2000-10-23,32.46875
2000-10-24,31.8125
2000-10-25,31.59375
2000-10-26,30.84375
2000-10-27,32.375
2000-10-30,33.0625
2000-10-31,33.0
2000-11-01,33.0
2000-11-02,32.25
2000-11-03,31.90625
2000-11-06,32.34375
2000-11-07,32.15625
2000-11-08,32.0625
2000-11-09,32.5
2000-11-10,32.625
2000-11-13,33.0
2000-11-14,32.75
2000-11-15,33.0
2000-11-16,33.1875
2000-11-17,33.375
2000-11-20,33.53125
2000-11-21,33.15625
2000-11-22,33.0
2000-11-24,32.65625
2000-11-27,32.5625
2000-11-28,33.125
2000-11-29,33.15625
2000-11-30,33.125
2000-12-01,32.875
2000-12-04,32.5625
2000-12-05,32.5625
2000-12-06,32.5
2000-12-07,32.53125
2000-12-08,32.34375
2000-12-11,31.75
2000-12-12,32.25
2000-12-13,32.625
2000-12-14,32.0625
2000-12-15,32.78125
2000-12-18,33.1875
2000-12-19,33.84375
2000-12-20,35.03125
2000-12-21,35.4375
2000-12-22,35.40625
2000-12-26,36.25
2000-12-27,35.96875
2000-12-28,35.375
2000-12-29,35.875
2001-01-02,35.125
2001-01-03,33.5625
2001-01-04,31.5625
2001-01-05,31.6875
2001-01-08,31.84375
2001-01-09,31.59375
2001-01-10,31.1875
2001-01-11,28.71875
2001-01-12,29.1875
2001-01-16,29.0
2001-01-17,29.8125
2001-01-18,29.96875
2001-01-19,29.46875
2001-01-22,30.40625
2001-01-23,30.0625
2001-01-24,30.1875
2001-01-25,30.34375
2001-01-26,30.0
2001-01-29,29.950001
2001-01-30,29.875
2001-01-31,29.0
2001-02-01,28.695
2001-02-02,29.16
2001-02-05,29.25
2001-02-06,29.74
2001-02-07,29.969998999999998
2001-02-08,30.5
2001-02-09,31.1
2001-02-12,30.860001
2001-02-13,30.9
2001-02-14,30.9
2001-02-15,30.9
2001-02-16,31.549999
2001-02-20,32.275002
2001-02-21,32.450001
2001-02-22,32.27
2001-02-23,32.064999
2001-02-26,32.105
2001-02-27,33.049999
2001-02-28,32.525002
2001-03-01,32.674999
2001-03-02,32.68
2001-03-05,32.615002000000004
2001-03-06,32.474998
2001-03-07,32.5
2001-03-08,32.695
2001-03-09,32.785
2001-03-12,32.5
2001-03-13,32.25
2001-03-14,31.985001
2001-03-15,32.325001
2001-03-16,32.125
2001-03-19,30.905001000000002
2001-03-20,29.885
2001-03-21,29.620001000000002
2001-03-22,28.575001
2001-03-23,28.665001
2001-03-26,29.73
2001-03-27,30.68
2001-03-28,30.145
2001-03-29,30.6
2001-03-30,30.65
2001-04-02,30.605
2001-04-03,30.73
2001-04-04,30.4
2001-04-05,29.950001
2001-04-06,29.4
2001-04-09,30.0
2001-04-10,30.799999
2001-04-11,30.245001000000002
2001-04-12,30.075001
2001-04-16,30.450001
2001-04-17,31.450001
2001-04-18,30.700001
2001-04-19,30.334999
2001-04-20,30.225
2001-04-23,29.934998999999998
2001-04-24,30.049999
2001-04-25,29.870001000000002
2001-04-26,29.975
2001-04-27,29.75
2001-04-30,29.950001
2001-05-01,29.525
2001-05-02,29.48
2001-05-03,28.834999
2001-05-04,27.725
2001-05-07,28.049999
2001-05-08,28.469998999999998
2001-05-09,28.85
2001-05-10,28.719998999999998
2001-05-11,28.785
2001-05-14,29.0
2001-05-15,28.559998999999998
2001-05-16,28.525
2001-05-17,28.65
2001-05-18,28.525
2001-05-21,28.4
2001-05-22,28.975
2001-05-23,28.875
2001-05-24,28.934998999999998
2001-05-25,28.9
2001-05-29,28.65
2001-05-30,28.719998999999998
2001-05-31,29.125
2001-06-01,29.02
2001-06-04,29.325001
2001-06-05,29.48
2001-06-06,29.58
2001-06-07,29.620001000000002
2001-06-08,29.795
2001-06-11,30.299999
2001-06-12,30.465
2001-06-13,29.525
2001-06-14,29.084999
2001-06-15,29.844998999999998
2001-06-18,29.9
2001-06-19,30.305
2001-06-20,30.25
2001-06-21,30.1
2001-06-22,30.35
2001-06-25,30.225
2001-06-26,30.195
2001-06-27,30.370001000000002
2001-06-28,29.975
2001-06-29,30.105
2001-07-02,29.995001000000002
2001-07-03,30.059998999999998
2001-07-05,30.135
2001-07-06,29.969998999999998
2001-07-09,29.834999
2001-07-10,29.924999
2001-07-11,29.575001
2001-07-12,29.309998999999998
2001-07-13,29.165001
2001-07-16,29.195
2001-07-17,28.754998999999998
2001-07-18,28.870001000000002
2001-07-19,29.315001000000002
2001-07-20,28.504998999999998
2001-07-23,27.424999
2001-07-24,26.51
2001-07-25,27.549999
2001-07-26,27.375
2001-07-27,27.174999
2001-07-30,27.57
2001-07-31,27.0
2001-08-01,27.0
2001-08-02,27.174999
2001-08-03,27.49
2001-08-06,26.924999
2001-08-07,27.23
2001-08-08,26.924999
2001-08-09,26.75
2001-08-10,26.700001
2001-08-13,26.700001
2001-08-14,26.75
2001-08-15,26.76
2001-08-16,27.07
2001-08-17,26.950001
2001-08-20,27.424999
2001-08-21,27.24
2001-08-22,27.475
2001-08-23,27.51
2001-08-24,27.674999
2001-08-27,27.745001000000002
2001-08-28,27.860001
2001-08-29,27.575001
2001-08-30,27.424999
2001-08-31,27.174999
2001-09-04,27.344998999999998
2001-09-05,27.325001
2001-09-06,27.700001
2001-09-07,28.059998999999998
2001-09-10,27.799999
2001-09-17,27.674999
2001-09-18,27.75
2001-09-19,27.4
2001-09-20,27.525
2001-09-21,26.82
2001-09-24,26.424999
2001-09-25,26.625
2001-09-26,26.280001000000002
2001-09-27,25.950001
2001-09-28,26.775
2001-10-01,26.85
2001-10-02,26.645
2001-10-03,27.035
2001-10-04,27.174999
2001-10-05,27.355
2001-10-08,27.205
2001-10-09,26.620001000000002
2001-10-10,26.860001
2001-10-11,26.450001
2001-10-12,26.424999
2001-10-15,26.549999
2001-10-16,27.014999
2001-10-17,26.674999
2001-10-18,26.26
2001-10-19,26.52
2001-10-22,26.620001000000002
2001-10-23,26.200001
2001-10-24,26.370001000000002
2001-10-25,26.725
2001-10-26,26.424999
2001-10-29,26.91
2001-10-30,26.709999
2001-10-31,26.549999
2001-11-01,27.0
2001-11-02,26.815001000000002
2001-11-05,27.75
2001-11-06,28.065001000000002
2001-11-07,27.745001000000002
2001-11-08,28.23
2001-11-09,28.1
2001-11-12,28.045
2001-11-13,28.040001
2001-11-14,27.504998999999998
2001-11-15,27.295
2001-11-16,27.299999
2001-11-19,27.115
2001-11-20,27.825001
2001-11-21,27.485001
2001-11-23,27.525
2001-11-26,27.700001
2001-11-27,27.719998999999998
2001-11-28,27.299999
2001-11-29,27.625
2001-11-30,27.700001
2001-12-03,27.610001
2001-12-04,27.875
2001-12-05,27.775
2001-12-06,27.5
2001-12-07,27.875
2001-12-10,27.610001
2001-12-11,27.0
2001-12-12,27.15
2001-12-13,27.625
2001-12-14,27.370001000000002
2001-12-17,27.075001
2001-12-18,27.200001
2001-12-19,27.85
2001-12-20,27.85
2001-12-21,27.834999
2001-12-24,28.225
2001-12-26,28.225
2001-12-27,28.254998999999998
2001-12-28,28.24
2001-12-31,28.200001
2002-01-02,28.475
2002-01-03,28.299999
2002-01-04,28.15
2002-01-07,28.25
2002-01-08,27.799999
2002-01-09,27.860001
2002-01-10,27.924999
2002-01-11,27.725
2002-01-14,28.174999
2002-01-15,28.495001000000002
2002-01-16,28.450001
2002-01-17,28.025
2002-01-18,28.125
2002-01-22,27.975
2002-01-23,28.049999
2002-01-24,28.08
2002-01-25,28.014999
2002-01-28,27.775
2002-01-29,26.280001000000002
2002-01-30,26.424999
2002-01-31,26.805
2002-02-01,26.625
2002-02-04,26.455
2002-02-05,25.975
2002-02-06,25.690001000000002
2002-02-07,25.85
2002-02-08,25.875
2002-02-11,26.32
2002-02-12,26.684998999999998
2002-02-13,26.825001
2002-02-14,26.98
2002-02-15,26.74
2002-02-19,26.445
2002-02-20,26.415001
2002-02-21,26.174999
2002-02-22,26.525
2002-02-25,26.225
2002-02-26,26.465
2002-02-27,26.575001
2002-02-28,26.555
2002-03-01,27.09
2002-03-04,27.305
2002-03-05,27.635
2002-03-06,28.1
2002-03-07,28.075001
2002-03-08,28.014999
2002-03-11,28.5
2002-03-12,28.360001
2002-03-13,28.455
2002-03-14,28.9
2002-03-15,28.934998999999998
2002-03-18,28.915001
2002-03-19,28.924999
2002-03-20,29.110001
2002-03-21,29.68
2002-03-22,29.6
2002-03-25,29.49
2002-03-26,29.325001
2002-03-27,29.625
2002-03-28,29.775
2002-04-01,29.5
2002-04-02,29.73
2002-04-03,29.67
2002-04-04,30.049999
2002-04-05,30.195
2002-04-08,30.245001000000002
2002-04-09,29.825001
2002-04-10,30.48
2002-04-11,29.865
2002-04-12,30.325001
2002-04-15,30.254998999999998
2002-04-16,30.49
2002-04-17,30.549999
2002-04-18,30.865
2002-04-19,31.225
2002-04-22,31.025
2002-04-23,31.205
2002-04-24,31.445
2002-04-25,31.225
2002-04-26,30.91
2002-04-29,31.424999
2002-04-30,31.745001000000002
2002-05-01,31.5
2002-05-02,31.5
2002-05-03,31.385
2002-05-06,31.174999
2002-05-07,30.860001
2002-05-08,31.120001000000002
2002-05-09,31.075001
2002-05-10,31.139999
2002-05-13,31.440001000000002
2002-05-14,31.75
2002-05-15,31.455
2002-05-16,30.940001000000002
2002-05-17,31.02
2002-05-20,31.424999
2002-05-21,31.715
2002-05-22,32.369999
2002-05-23,32.455002
2002-05-24,32.299999
2002-05-28,32.095001
2002-05-29,31.9
2002-05-30,31.735001
2002-05-31,31.495001000000002
2002-06-03,29.91
2002-06-04,30.0
2002-06-05,29.575001
2002-06-06,28.299999
2002-06-07,28.625
2002-06-10,28.985001
2002-06-11,29.365
2002-06-12,29.385
2002-06-13,29.934998999999998
2002-06-14,29.875
2002-06-17,30.174999
2002-06-18,30.405001000000002
2002-06-19,30.254998999999998
2002-06-20,30.35
2002-06-21,30.535
2002-06-24,30.165001
2002-06-25,30.0
2002-06-26,29.525
2002-06-27,29.445
2002-06-28,29.995001000000002
2002-07-01,29.525
2002-07-02,29.084999
2002-07-03,29.040001
2002-07-05,29.01
2002-07-08,28.709999
2002-07-09,27.825001
2002-07-10,26.780001000000002
2002-07-11,27.42
2002-07-12,27.0
2002-07-15,27.844998999999998
2002-07-16,27.135
2002-07-17,26.834999
2002-07-18,26.195
2002-07-19,24.709999
2002-07-22,24.584999
2002-07-23,23.15
2002-07-24,25.264999
2002-07-25,25.525
2002-07-26,25.49
2002-07-29,26.295
2002-07-30,27.450001
2002-07-31,28.325001
2002-08-01,27.799999
2002-08-02,27.375
2002-08-05,26.959999
2002-08-06,27.674999
2002-08-07,27.690001000000002
2002-08-08,28.275
2002-08-09,28.200001
2002-08-12,28.5
2002-08-13,27.725
2002-08-14,27.91
2002-08-15,27.875
2002-08-16,27.66
2002-08-19,27.940001000000002
2002-08-20,28.275
2002-08-21,29.190001000000002
2002-08-22,29.34
2002-08-23,29.155001000000002
2002-08-26,29.59
2002-08-27,29.01
2002-08-28,28.77
2002-08-29,28.540001
2002-08-30,28.540001
2002-09-03,27.725
2002-09-04,27.805
2002-09-05,27.805
2002-09-06,27.85
2002-09-09,26.424999
2002-09-10,25.4
2002-09-11,25.620001000000002
2002-09-12,25.059998999999998
2002-09-13,25.934998999999998
2002-09-16,26.275
2002-09-17,25.65
2002-09-18,26.325001
2002-09-19,26.025
2002-09-20,25.985001
2002-09-23,26.075001
2002-09-24,25.575001
2002-09-25,26.0
2002-09-26,26.615
2002-09-27,26.395
2002-09-30,26.9
2002-10-01,27.75
2002-10-02,27.525
2002-10-03,26.99
2002-10-04,26.844998999999998
2002-10-07,27.115
2002-10-08,26.385
2002-10-09,24.4
2002-10-10,26.434998999999998
2002-10-11,26.465
2002-10-14,26.879998999999998
2002-10-15,27.290001
2002-10-16,26.5
2002-10-17,27.23
2002-10-18,27.639999
2002-10-21,28.775
2002-10-22,28.155001000000002
2002-10-23,28.76
2002-10-24,28.790001
2002-10-25,29.315001000000002
2002-10-28,29.375
2002-10-29,29.525
2002-10-30,29.700001
2002-10-31,29.49
2002-11-01,29.525
2002-11-04,30.559998999999998
2002-11-05,30.15
2002-11-06,30.0
2002-11-07,28.66
2002-11-08,28.190001000000002
2002-11-11,27.905001000000002
2002-11-12,27.525
2002-11-13,27.5
2002-11-14,27.775
2002-11-15,28.450001
2002-11-18,28.59
2002-11-19,28.59
2002-11-20,29.225
2002-11-21,29.355
2002-11-22,29.934998999999998
2002-11-25,29.82
2002-11-26,29.045
2002-11-27,29.424999
2002-11-29,29.4
2002-12-02,28.799999
2002-12-03,29.365
2002-12-04,28.805
2002-12-05,28.75
2002-12-06,28.674999
2002-12-09,29.440001000000002
2002-12-10,29.6
2002-12-11,29.475
2002-12-12,29.790001
2002-12-13,29.825001
2002-12-16,29.9
2002-12-17,29.885
2002-12-18,30.004998999999998
2002-12-19,29.58
2002-12-20,29.799999
2002-12-23,30.0
2002-12-24,29.799999
2002-12-26,29.9
2002-12-27,29.665001
2002-12-30,30.215
2002-12-31,30.065001000000002
2003-01-02,30.665001
2003-01-03,30.594998999999998
2003-01-06,31.700001
2003-01-07,30.35
2003-01-08,30.4
2003-01-09,30.459999
2003-01-10,30.195
2003-01-13,29.68
2003-01-14,29.92
2003-01-15,29.715
2003-01-16,29.275
2003-01-17,29.125
2003-01-21,28.77
2003-01-22,29.139999
2003-01-23,29.245001000000002
2003-01-24,28.98
2003-01-27,28.610001
2003-01-28,29.09
2003-01-29,29.25
2003-01-30,29.0
2003-01-31,29.195
2003-02-03,29.245001000000002
2003-02-04,28.83
2003-02-05,28.5
2003-02-06,28.52
2003-02-07,28.275
2003-02-10,28.309998999999998
2003-02-11,27.555
2003-02-12,27.1
2003-02-13,27.559998999999998
2003-02-14,28.639999
2003-02-18,28.809998999999998
2003-02-19,28.575001
2003-02-20,28.540001
2003-02-21,28.65
2003-02-24,28.57
2003-02-25,29.155001000000002
2003-02-26,28.26
2003-02-27,28.115
2003-02-28,28.004998999999998
2003-03-03,28.42
2003-03-04,28.379998999999998
2003-03-05,28.635
2003-03-06,28.969998999999998
2003-03-07,28.815001000000002
2003-03-10,28.485001
2003-03-11,28.639999
2003-03-12,28.754998999999998
2003-03-13,28.780001000000002
2003-03-14,28.690001000000002
2003-03-17,28.879998999999998
2003-03-18,29.155001000000002
2003-03-19,29.209999
2003-03-20,29.355
2003-03-21,29.844998999999998
2003-03-24,29.299999
2003-03-25,29.525
2003-03-26,29.459999
2003-03-27,29.635
2003-03-28,29.35
2003-03-31,29.465
2003-04-01,29.525
2003-04-02,29.594998999999998
2003-04-03,28.985001
2003-04-04,29.32
2003-04-07,29.43
2003-04-08,29.485001
2003-04-09,29.254998999999998
2003-04-10,29.635
2003-04-11,29.610001
2003-04-14,29.455
2003-04-15,29.905001000000002
2003-04-16,29.92
2003-04-17,29.870001000000002
2003-04-21,29.705
2003-04-22,29.635
2003-04-23,29.525
2003-04-24,30.15
2003-04-25,29.875
2003-04-28,30.459999
2003-04-29,30.495001000000002
2003-04-30,30.434998999999998
2003-05-01,30.055
2003-05-02,30.215
2003-05-05,30.190001000000002
2003-05-06,30.030001000000002
2003-05-07,29.940001000000002
2003-05-08,30.07
2003-05-09,30.1
2003-05-12,30.360001
2003-05-13,30.68
2003-05-14,30.745001000000002
2003-05-15,30.965
2003-05-16,31.35
2003-05-19,31.030001000000002
2003-05-20,31.360001
2003-05-21,31.09
2003-05-22,31.34
2003-05-23,32.634997999999996
2003-05-27,33.154999
2003-05-28,33.119999
2003-05-29,32.75
2003-05-30,33.235001000000004
2003-06-02,33.384997999999996
2003-06-03,33.915001000000004
2003-06-04,33.810001
2003-06-05,33.345001
2003-06-06,33.014998999999996
2003-06-09,32.875
2003-06-10,32.465
2003-06-11,32.779999
2003-06-12,33.125
2003-06-13,32.84
2003-06-16,33.5
2003-06-17,33.25
2003-06-18,33.525002
2003-06-19,33.84
2003-06-20,33.705002
2003-06-23,33.580002
2003-06-24,33.349998
2003-06-25,33.220001
2003-06-26,33.759997999999996
2003-06-27,33.375
2003-06-30,33.424999
2003-07-01,33.419998
2003-07-02,33.700001
2003-07-03,33.09
2003-07-07,32.790001000000004
2003-07-08,32.584998999999996
2003-07-09,31.885
2003-07-10,31.5
2003-07-11,31.855
2003-07-14,31.879998999999998
2003-07-15,31.290001
2003-07-16,30.9
2003-07-17,30.940001000000002
2003-07-18,31.344998999999998
2003-07-21,30.985001
2003-07-22,31.200001
2003-07-23,31.145
2003-07-24,31.16
2003-07-25,31.389999
2003-07-28,31.24
2003-07-29,31.0
2003-07-30,30.945
2003-07-31,30.834999
2003-08-01,30.6
2003-08-04,30.5
2003-08-05,30.15
2003-08-06,30.309998999999998
