Date,O
2004-05-17,18.844998999999998
2004-05-18,19.334999
2004-05-19,18.715
2004-05-20,19.15
2004-05-21,19.325001
2004-05-24,19.5
2004-05-25,19.74
2004-05-26,20.0
2004-05-27,19.875
2004-05-28,19.975
2004-06-01,19.775
2004-06-02,19.950001
2004-06-03,19.885
2004-06-04,19.99
2004-06-07,20.049999
2004-06-08,19.924999
2004-06-09,19.950001
2004-06-10,19.975
2004-06-14,19.875
2004-06-15,19.99
2004-06-16,20.32
2004-06-17,20.674999
2004-06-18,20.924999
2004-06-21,20.98
2004-06-22,21.125
2004-06-23,21.075001
2004-06-24,21.115
2004-06-25,21.200001
2004-06-28,21.344998999999998
2004-06-29,20.495001000000002
2004-06-30,20.865
2004-07-01,20.75
2004-07-02,21.315001000000002
2004-07-06,20.885
2004-07-07,21.215
2004-07-08,20.844998999999998
2004-07-09,20.825001
2004-07-12,21.120001000000002
2004-07-13,21.004998999999998
2004-07-14,20.975
2004-07-15,21.125
2004-07-16,21.045
2004-07-19,21.275
2004-07-20,21.475
2004-07-21,20.855
2004-07-22,20.395
2004-07-23,19.975
2004-07-26,19.76
2004-07-27,20.049999
2004-07-28,20.135
2004-07-29,20.0
2004-07-30,20.26
2004-08-02,20.514999
2004-08-03,20.485001
2004-08-04,20.705
2004-08-05,20.285
2004-08-06,20.264999
2004-08-09,20.094998999999998
2004-08-10,20.299999
2004-08-11,20.355
2004-08-12,20.23
2004-08-13,20.235001
2004-08-16,20.625
2004-08-17,20.85
2004-08-18,21.445
2004-08-19,20.9
2004-08-20,21.610001
2004-08-23,21.455
2004-08-24,21.705
2004-08-25,21.705
2004-08-26,21.825001
2004-08-27,22.02
2004-08-30,21.975
2004-08-31,22.055
2004-09-01,21.950001
2004-09-02,22.125
2004-09-03,22.155001000000002
2004-09-07,22.365
2004-09-08,22.325001
2004-09-09,22.125
2004-09-10,22.065001000000002
2004-09-13,21.995001000000002
2004-09-14,21.815001000000002
2004-09-15,21.91
2004-09-16,22.344998999999998
2004-09-17,22.25
2004-09-20,22.15
2004-09-21,22.275
2004-09-22,22.125
2004-09-23,22.15
2004-09-24,22.225
2004-09-27,22.18
2004-09-28,22.49
2004-09-29,22.450001
2004-09-30,22.514999
2004-10-01,23.075001
2004-10-04,23.045
2004-10-05,23.025
2004-10-06,23.25
2004-10-07,22.975
2004-10-08,23.125
2004-10-11,23.030001000000002
2004-10-12,23.33
2004-10-13,23.299999
2004-10-14,23.35
2004-10-15,23.530001000000002
2004-10-18,23.75
2004-10-19,23.615
2004-10-20,23.57
2004-10-21,23.85
2004-10-22,23.450001
2004-10-25,23.690001000000002
2004-10-26,24.225
2004-10-27,24.424999
2004-10-28,24.34
2004-10-29,23.995001000000002
2004-11-01,24.295
2004-11-02,23.92
2004-11-03,24.415001
2004-11-04,24.615
2004-11-05,23.85
2004-11-08,23.85
2004-11-09,23.855
2004-11-10,23.975
2004-11-11,24.125
2004-11-12,24.735001
2004-11-15,24.75
2004-11-16,24.465
2004-11-17,24.1
2004-11-18,24.08
2004-11-19,24.0
2004-11-22,24.35
2004-11-23,24.725
2004-11-24,25.25
2004-11-26,25.0
2004-11-29,24.889999
2004-11-30,24.915001
2004-12-01,25.35
2004-12-02,25.184998999999998
2004-12-03,25.450001
2004-12-06,25.475
2004-12-07,24.875
2004-12-08,25.290001
2004-12-09,25.475
2004-12-10,25.969998999999998
2004-12-13,26.075001
2004-12-14,25.5
2004-12-15,25.575001
2004-12-16,25.25
2004-12-17,25.5
2004-12-20,25.34
2004-12-21,25.66
2004-12-22,25.75
2004-12-23,25.565001000000002
2004-12-27,25.25
2004-12-28,25.415001
2004-12-29,25.379998999999998
2004-12-30,25.389999
2004-12-31,25.290001
2005-01-03,25.02
2005-01-04,24.790001
2005-01-05,23.530001000000002
2005-01-06,23.549999
2005-01-07,23.4
2005-01-10,23.389999
2005-01-11,23.15
2005-01-12,22.969998999999998
2005-01-13,22.950001
2005-01-14,23.32
2005-01-18,23.709999
2005-01-19,23.76
2005-01-20,23.52
2005-01-21,23.58
2005-01-24,23.190001000000002
2005-01-25,22.870001000000002
2005-01-26,23.1
2005-01-27,22.9
2005-01-28,23.120001000000002
2005-01-31,23.309998999999998
2005-02-01,23.57
2005-02-02,23.950001
2005-02-03,23.57
2005-02-04,24.190001000000002
2005-02-07,23.950001
2005-02-08,24.299999
2005-02-09,24.129998999999998
2005-02-10,24.41
2005-02-11,24.76
2005-02-14,24.82
2005-02-15,24.84
2005-02-16,25.02
2005-02-17,24.77
2005-02-18,24.290001
2005-02-22,23.5
2005-02-23,23.51
2005-02-24,23.559998999999998
2005-02-25,24.02
2005-02-28,23.52
2005-03-01,23.83
2005-03-02,23.9
2005-03-03,24.030001000000002
2005-03-04,24.57
2005-03-07,24.620001000000002
2005-03-08,24.459999
2005-03-09,23.559998999999998
2005-03-10,23.790001
2005-03-11,23.25
2005-03-14,23.719998999999998
2005-03-15,23.540001
2005-03-16,23.51
2005-03-17,23.870001000000002
2005-03-18,23.450001
2005-03-21,23.35
2005-03-22,23.0
2005-03-23,22.76
2005-03-24,22.85
2005-03-28,22.74
2005-03-29,22.610001
2005-03-30,23.0
2005-03-31,22.879998999999998
2005-04-01,22.780001000000002
2005-04-04,22.809998999999998
2005-04-05,22.9
2005-04-06,23.059998999999998
2005-04-07,23.34
2005-04-08,22.950001
2005-04-11,22.91
2005-04-12,23.469998999999998
2005-04-13,23.34
2005-04-14,23.129998999999998
2005-04-15,23.219998999999998
2005-04-18,23.389999
2005-04-19,23.530001000000002
2005-04-20,23.25
2005-04-21,23.65
2005-04-22,23.700001
2005-04-25,24.02
2005-04-26,24.07
2005-04-27,24.309998999999998
2005-04-28,24.0
2005-04-29,24.110001
2005-05-02,24.1
2005-05-03,23.93
2005-05-04,24.110001
2005-05-05,24.35
2005-05-06,24.01
2005-05-09,24.5
2005-05-10,24.299999
2005-05-11,24.5
2005-05-12,23.959999
2005-05-13,23.940001000000002
2005-05-16,24.49
2005-05-17,24.620001000000002
2005-05-18,24.969998999999998
2005-05-19,25.17
2005-05-20,25.25
2005-05-23,25.209999
2005-05-24,24.799999
2005-05-25,24.35
2005-05-26,24.469998999999998
2005-05-27,24.67
2005-05-31,24.620001000000002
2005-06-01,24.92
2005-06-02,24.809998999999998
2005-06-03,24.559998999999998
2005-06-06,24.83
2005-06-07,24.9
2005-06-08,24.91
2005-06-09,24.950001
2005-06-10,25.01
2005-06-13,25.120001000000002
2005-06-14,25.049999
2005-06-15,25.129998999999998
2005-06-16,25.23
2005-06-17,25.68
2005-06-20,25.51
2005-06-21,25.299999
2005-06-22,25.48
2005-06-23,25.32
2005-06-24,25.27
2005-06-27,25.02
2005-06-28,25.450001
2005-06-29,25.43
2005-06-30,25.040001
2005-07-01,25.34
2005-07-05,25.450001
2005-07-06,25.23
2005-07-07,25.32
2005-07-08,25.5
2005-07-11,25.549999
2005-07-12,25.389999
2005-07-13,25.200001
2005-07-14,24.139999
2005-07-15,24.6
2005-07-18,24.58
2005-07-19,24.75
2005-07-20,24.99
2005-07-21,24.530001000000002
2005-07-22,24.879998999999998
2005-07-25,24.85
2005-07-26,25.1
2005-07-27,25.059998999999998
2005-07-28,25.16
2005-07-29,24.99
2005-08-01,24.92
2005-08-02,25.139999
2005-08-03,25.190001000000002
2005-08-04,24.700001
2005-08-05,23.52
2005-08-08,22.799999
2005-08-09,23.0
2005-08-10,23.190001000000002
2005-08-11,23.549999
2005-08-12,23.549999
2005-08-15,23.6
2005-08-16,23.76
2005-08-17,23.57
2005-08-18,23.23
2005-08-19,22.98
2005-08-22,23.17
2005-08-23,23.25
2005-08-24,23.34
2005-08-25,23.52
2005-08-26,23.07
2005-08-29,23.690001000000002
2005-08-30,23.42
2005-08-31,23.83
2005-09-01,23.940001000000002
2005-09-02,23.76
2005-09-06,24.65
2005-09-07,24.27
2005-09-08,24.24
2005-09-09,24.299999
2005-09-12,24.299999
2005-09-13,24.1
2005-09-14,24.1
2005-09-15,24.26
2005-09-16,24.200001
2005-09-19,24.15
2005-09-20,24.18
2005-09-21,23.790001
2005-09-22,23.65
2005-09-23,23.68
2005-09-26,23.85
2005-09-27,23.85
2005-09-28,23.51
2005-09-29,23.719998999999998
2005-09-30,23.91
2005-10-03,23.82
2005-10-04,23.219998999999998
2005-10-05,22.790001
2005-10-06,22.610001
2005-10-07,22.48
2005-10-10,22.059998999999998
2005-10-11,21.85
2005-10-12,21.309998999999998
2005-10-13,21.57
2005-10-14,22.08
2005-10-17,22.049999
2005-10-18,21.93
2005-10-19,22.35
2005-10-20,21.84
2005-10-21,22.120001000000002
2005-10-24,22.379998999999998
2005-10-25,22.059998999999998
2005-10-26,21.76
2005-10-27,21.200001
2005-10-28,21.719998999999998
2005-10-31,22.27
2005-11-01,21.66
2005-11-02,22.1
2005-11-03,21.98
2005-11-04,22.1
2005-11-07,22.26
2005-11-08,22.07
2005-11-09,22.27
2005-11-10,22.57
2005-11-11,22.629998999999998
2005-11-14,22.4
2005-11-15,22.530001000000002
2005-11-16,22.450001
2005-11-17,22.809998999999998
2005-11-18,22.879998999999998
2005-11-21,22.84
2005-11-22,23.1
2005-11-23,23.25
2005-11-25,23.25
2005-11-28,22.719998999999998
2005-11-29,22.700001
2005-11-30,22.639999
2005-12-01,22.92
2005-12-02,22.74
2005-12-05,22.5
2005-12-06,22.41
2005-12-07,22.129998999999998
2005-12-08,22.049999
2005-12-09,22.280001000000002
2005-12-12,22.09
2005-12-13,22.139999
2005-12-14,22.16
2005-12-15,22.17
2005-12-16,22.33
2005-12-19,22.059998999999998
2005-12-20,21.99
2005-12-21,22.08
2005-12-22,22.280001000000002
2005-12-23,22.26
2005-12-27,22.23
2005-12-28,22.120001000000002
2005-12-29,21.799999
2005-12-30,21.620001000000002
2006-01-03,22.200001
2006-01-04,22.15
2006-01-05,22.57
2006-01-06,22.459999
2006-01-09,22.950001
2006-01-10,23.030001000000002
2006-01-11,23.1
2006-01-12,23.15
2006-01-13,23.049999
2006-01-17,23.1
2006-01-18,22.969998999999998
2006-01-19,23.48
2006-01-20,23.15
2006-01-23,23.09
2006-01-24,23.200001
2006-01-25,23.1
2006-01-26,23.110001
2006-01-27,23.48
2006-01-30,23.200001
2006-01-31,23.290001
2006-02-01,23.26
2006-02-02,23.120001000000002
2006-02-03,22.75
2006-02-06,22.85
2006-02-07,22.780001000000002
2006-02-08,22.709999
2006-02-09,22.75
2006-02-10,22.780001000000002
2006-02-13,22.77
2006-02-14,22.860001
2006-02-15,22.940001000000002
2006-02-16,23.07
2006-02-17,23.469998999999998
2006-02-21,23.48
2006-02-22,23.790001
2006-02-23,23.559998999999998
2006-02-24,23.290001
2006-02-27,23.15
2006-02-28,23.049999
2006-03-01,23.25
2006-03-02,23.25
2006-03-03,22.9
2006-03-06,23.190001000000002
2006-03-07,23.15
2006-03-08,23.360001
2006-03-09,23.6
2006-03-10,23.860001
2006-03-13,23.9
2006-03-14,24.01
2006-03-15,24.450001
2006-03-16,24.629998999999998
2006-03-17,24.93
2006-03-20,24.42
2006-03-21,24.049999
2006-03-22,24.24
2006-03-23,24.389999
2006-03-24,24.0
2006-03-27,24.120001000000002
2006-03-28,24.17
2006-03-29,24.24
2006-03-30,24.01
2006-03-31,24.209999
2006-04-03,23.58
2006-04-04,23.299999
2006-04-05,23.24
2006-04-06,23.27
2006-04-07,22.85
2006-04-10,22.49
2006-04-11,22.35
2006-04-12,22.34
2006-04-13,22.09
2006-04-17,21.92
2006-04-18,22.59
2006-04-19,22.799999
2006-04-20,22.809998999999998
2006-04-21,22.799999
2006-04-24,22.629998999999998
2006-04-25,22.639999
2006-04-26,22.549999
2006-04-27,22.59
2006-04-28,22.67
2006-05-01,22.219998999999998
2006-05-02,22.219998999999998
2006-05-03,22.299999
2006-05-04,22.32
2006-05-05,22.58
2006-05-08,22.639999
2006-05-09,22.889999
2006-05-10,22.809998999999998
2006-05-11,22.26
2006-05-12,21.959999
2006-05-15,22.379998999999998
2006-05-16,22.26
2006-05-17,21.91
2006-05-18,21.98
2006-05-19,21.9
2006-05-22,21.93
2006-05-23,21.75
2006-05-24,21.780001000000002
2006-05-25,22.18
2006-05-26,22.309998999999998
2006-05-30,21.809998999999998
2006-05-31,21.84
2006-06-01,22.280001000000002
2006-06-02,22.459999
2006-06-05,22.610001
2006-06-06,22.450001
2006-06-07,22.6
2006-06-08,22.549999
2006-06-09,22.799999
2006-06-12,22.360001
2006-06-13,22.0
2006-06-14,21.940001000000002
2006-06-15,22.1
2006-06-16,22.1
2006-06-19,21.870001000000002
2006-06-20,21.870001000000002
2006-06-21,21.76
2006-06-22,21.5
2006-06-23,21.299999
2006-06-26,21.719998999999998
2006-06-27,21.68
2006-06-28,22.17
2006-06-29,22.43
2006-06-30,21.9
2006-07-03,22.299999
2006-07-05,22.290001
2006-07-06,22.290001
2006-07-07,22.200001
2006-07-10,22.440001000000002
2006-07-11,22.52
2006-07-12,22.610001
2006-07-13,22.110001
2006-07-14,21.98
2006-07-17,21.700001
2006-07-18,22.299999
2006-07-19,22.809998999999998
2006-07-20,22.530001000000002
2006-07-21,22.02
2006-07-24,22.559998999999998
2006-07-25,22.940001000000002
2006-07-26,23.049999
2006-07-27,22.82
2006-07-28,23.139999
2006-07-31,22.879998999999998
2006-08-01,22.959999
2006-08-02,23.049999
2006-08-03,23.299999
2006-08-04,23.700001
2006-08-07,23.610001
2006-08-08,23.1
2006-08-09,23.129998999999998
2006-08-10,23.32
2006-08-11,23.15
2006-08-14,23.5
2006-08-15,23.76
2006-08-16,23.84
2006-08-17,23.709999
2006-08-18,23.67
2006-08-21,23.809998999999998
2006-08-22,24.059998999999998
2006-08-23,24.059998999999998
2006-08-24,24.370001000000002
2006-08-25,24.360001
2006-08-28,24.49
2006-08-29,24.700001
2006-08-30,24.639999
2006-08-31,24.59
2006-09-01,24.389999
2006-09-05,24.75
2006-09-06,24.77
2006-09-07,24.32
2006-09-08,24.610001
2006-09-11,24.48
2006-09-12,24.58
2006-09-13,24.620001000000002
2006-09-14,24.58
2006-09-15,24.700001
2006-09-18,24.67
2006-09-19,24.889999
2006-09-20,24.99
2006-09-21,24.700001
2006-09-22,24.76
2006-09-25,24.809998999999998
2006-09-26,24.83
2006-09-27,25.08
2006-09-28,24.719998999999998
2006-09-29,24.709999
2006-10-02,24.629998999999998
2006-10-03,24.799999
2006-10-04,25.16
2006-10-05,25.4
2006-10-06,25.08
2006-10-09,25.389999
2006-10-10,25.0
2006-10-11,24.99
2006-10-12,25.190001000000002
2006-10-13,25.65
2006-10-16,26.129998999999998
2006-10-17,26.4
2006-10-18,26.02
2006-10-19,26.360001
2006-10-20,26.280001000000002
2006-10-23,26.370001000000002
2006-10-24,26.200001
2006-10-25,26.280001000000002
2006-10-26,26.379998999999998
2006-10-27,26.120001000000002
2006-10-30,26.4
2006-10-31,26.4
2006-11-01,26.309998999999998
2006-11-02,26.16
2006-11-03,26.200001
2006-11-06,26.32
2006-11-07,26.25
2006-11-08,26.35
2006-11-09,26.360001
2006-11-10,26.450001
2006-11-13,26.33
2006-11-14,26.610001
2006-11-15,26.73
2006-11-16,26.82
2006-11-17,26.73
2006-11-20,27.290001
2006-11-21,27.74
2006-11-22,27.440001000000002
2006-11-24,27.530001000000002
2006-11-27,26.690001000000002
2006-11-28,26.799999
2006-11-29,27.1
2006-11-30,27.459999
2006-12-01,27.620001000000002
2006-12-04,28.049999
2006-12-05,28.09
2006-12-06,28.129998999999998
2006-12-07,27.809998999999998
2006-12-08,27.959999
2006-12-11,28.139999
2006-12-12,28.02
2006-12-13,28.15
2006-12-14,27.99
2006-12-15,28.17
2006-12-18,27.620001000000002
2006-12-19,27.459999
2006-12-20,27.66
2006-12-21,27.35
2006-12-22,27.18
2006-12-26,27.51
2006-12-27,27.969998999999998
2006-12-28,27.82
2006-12-29,27.700001
2007-01-03,27.719998999999998
2007-01-04,27.93
2007-01-05,27.09
2007-01-08,27.02
2007-01-09,27.299999
2007-01-10,27.42
2007-01-11,27.719998999999998
2007-01-12,27.75
2007-01-16,28.040001
2007-01-17,27.940001000000002
2007-01-18,27.85
2007-01-19,28.18
2007-01-22,27.790001
2007-01-23,27.959999
2007-01-24,28.450001
2007-01-25,28.459999
2007-01-26,28.459999
2007-01-29,28.65
2007-01-30,28.67
2007-01-31,28.780001000000002
2007-02-01,29.0
2007-02-02,29.0
2007-02-05,29.110001
2007-02-06,29.5
2007-02-07,30.190001000000002
2007-02-08,29.790001
2007-02-09,29.1
2007-02-12,28.66
2007-02-13,29.09
2007-02-14,28.74
2007-02-15,29.110001
2007-02-16,29.1
2007-02-20,29.58
2007-02-21,29.469998999999998
2007-02-22,29.190001000000002
2007-02-23,28.870001000000002
2007-02-26,28.67
2007-02-27,27.459999
2007-02-28,27.51
2007-03-01,27.559998999999998
2007-03-02,27.190001000000002
2007-03-05,26.07
2007-03-06,27.059998999999998
2007-03-07,26.719998999999998
2007-03-08,27.219998999999998
2007-03-09,27.57
2007-03-12,27.77
2007-03-13,27.33
2007-03-14,27.66
2007-03-15,28.02
2007-03-16,27.559998999999998
2007-03-19,27.83
2007-03-20,28.110001
2007-03-21,28.65
2007-03-22,28.549999
2007-03-23,28.450001
2007-03-26,28.08
2007-03-27,27.860001
2007-03-28,27.809998999999998
2007-03-29,28.059998999999998
2007-03-30,28.200001
2007-04-02,28.379998999999998
2007-04-03,28.57
2007-04-04,28.280001000000002
2007-04-05,28.09
2007-04-09,27.99
2007-04-10,28.129998999999998
2007-04-11,27.73
2007-04-12,27.65
2007-04-13,28.0
2007-04-16,28.139999
2007-04-17,28.57
2007-04-18,28.360001
2007-04-19,28.059998999999998
2007-04-20,28.35
2007-04-23,28.92
2007-04-24,28.700001
2007-04-25,28.700001
2007-04-26,28.639999
2007-04-27,28.549999
2007-04-30,27.9
2007-05-01,27.91
2007-05-02,28.0
2007-05-03,28.18
2007-05-04,28.35
2007-05-07,28.25
2007-05-08,28.24
2007-05-09,28.540001
2007-05-10,27.889999
2007-05-11,28.25
2007-05-14,27.84
2007-05-15,27.32
2007-05-16,27.6
2007-05-17,27.15
2007-05-18,26.549999
2007-05-21,26.719998999999998
2007-05-22,27.129998999999998
2007-05-23,26.879998999999998
2007-05-24,26.389999
2007-05-25,26.610001
2007-05-29,27.18
2007-05-30,27.700001
2007-05-31,27.42
2007-06-01,27.440001000000002
2007-06-04,27.52
2007-06-05,26.790001
2007-06-06,26.83
2007-06-07,26.030001000000002
2007-06-08,26.540001
2007-06-11,26.01
2007-06-12,25.389999
2007-06-13,26.02
2007-06-14,25.719998999999998
2007-06-15,26.43
2007-06-18,25.91
2007-06-19,26.15
2007-06-20,25.23
2007-06-21,25.290001
2007-06-22,25.33
2007-06-25,24.99
2007-06-26,24.99
2007-06-27,25.700001
2007-06-28,25.35
2007-06-29,25.190001000000002
2007-07-02,26.049999
2007-07-03,25.82
2007-07-05,26.129998999999998
2007-07-06,26.01
2007-07-09,25.879998999999998
2007-07-10,25.049999
2007-07-11,25.08
2007-07-12,25.57
2007-07-13,25.620001000000002
2007-07-16,25.16
2007-07-17,25.120001000000002
2007-07-18,25.219998999999998
2007-07-19,25.379998999999998
2007-07-20,24.66
2007-07-23,24.280001000000002
2007-07-24,23.540001
2007-07-25,24.01
2007-07-26,23.959999
2007-07-27,23.5
2007-07-30,23.59
2007-07-31,23.469998999999998
2007-08-01,23.719998999999998
2007-08-02,24.25
2007-08-03,23.76
2007-08-06,25.34
2007-08-07,26.120001000000002
2007-08-08,27.540001
2007-08-09,27.4
2007-08-10,26.76
2007-08-13,26.1
2007-08-14,25.139999
2007-08-15,25.0
2007-08-16,26.620001000000002
2007-08-17,28.08
2007-08-20,28.15
2007-08-21,28.059998999999998
2007-08-22,28.190001000000002
2007-08-23,27.24
2007-08-24,27.629998999999998
2007-08-27,27.1
2007-08-28,26.219998999999998
2007-08-29,27.209999
2007-08-30,27.07
2007-08-31,27.0
2007-09-04,27.35
2007-09-05,26.77
2007-09-06,26.690001000000002
2007-09-07,26.309998999999998
2007-09-10,26.17
2007-09-11,26.719998999999998
2007-09-12,26.84
2007-09-13,27.16
2007-09-14,27.41
2007-09-17,27.07
2007-09-18,28.34
2007-09-19,29.18
2007-09-20,28.299999
2007-09-21,28.25
2007-09-24,28.790001
2007-09-25,28.25
2007-09-26,28.74
2007-09-27,28.75
2007-09-28,27.950001
2007-10-01,28.780001000000002
2007-10-02,29.120001000000002
2007-10-03,29.209999
2007-10-04,29.33
2007-10-05,30.1
2007-10-08,29.77
2007-10-09,29.780001000000002
2007-10-10,29.610001
2007-10-11,29.01
2007-10-12,28.969998999999998
2007-10-15,28.34
2007-10-16,27.93
2007-10-17,28.049999
2007-10-18,28.25
2007-10-19,27.459999
2007-10-22,28.15
2007-10-23,28.629998999999998
2007-10-24,28.65
2007-10-25,28.73
2007-10-26,29.440001000000002
2007-10-29,28.75
2007-10-30,29.110001
2007-10-31,29.540001
2007-11-01,28.540001
2007-11-02,28.08
2007-11-05,27.48
2007-11-06,27.9
2007-11-07,26.93
2007-11-08,27.25
2007-11-09,29.049999
2007-11-12,28.83
2007-11-13,30.450001
2007-11-14,29.719998999999998
2007-11-15,29.639999
2007-11-16,29.67
2007-11-19,28.719998999999998
2007-11-20,28.15
2007-11-21,28.559998999999998
2007-11-23,29.190001000000002
2007-11-26,27.620001000000002
2007-11-27,28.190001000000002
2007-11-28,29.059998999999998
2007-11-29,28.59
2007-11-30,28.5
2007-12-03,28.25
2007-12-04,27.59
2007-12-05,28.32
2007-12-06,29.42
2007-12-07,28.690001000000002
2007-12-10,29.41
2007-12-11,27.690001000000002
2007-12-12,27.9
2007-12-13,27.940001000000002
2007-12-14,27.4
2007-12-17,26.82
2007-12-18,27.24
2007-12-19,27.49
2007-12-20,27.780001000000002
2007-12-21,28.5
2007-12-24,29.23
2007-12-26,28.889999
2007-12-27,28.219998999999998
2007-12-28,26.809998999999998
2007-12-31,27.02
2008-01-02,25.23
2008-01-03,24.65
2008-01-04,22.65
2008-01-07,23.379998999999998
2008-01-08,22.15
2008-01-09,22.709999
2008-01-10,23.040001
2008-01-11,23.09
2008-01-14,22.5
2008-01-15,22.08
2008-01-16,22.1
2008-01-17,21.719998999999998
2008-01-18,21.48
2008-01-22,22.139999
2008-01-23,24.6
2008-01-24,23.58
2008-01-25,23.42
2008-01-28,24.25
2008-01-29,24.030001000000002
2008-01-30,23.559998999999998
2008-01-31,24.32
2008-02-01,25.15
2008-02-04,24.610001
2008-02-05,24.33
2008-02-06,23.25
2008-02-07,24.040001
2008-02-08,23.09
2008-02-11,22.379998999999998
2008-02-12,23.18
2008-02-13,23.5
2008-02-14,23.299999
2008-02-15,23.67
2008-02-19,23.66
2008-02-20,24.0
2008-02-21,23.440001000000002
2008-02-22,24.02
2008-02-25,24.83
2008-02-26,24.66
2008-02-27,24.389999
2008-02-28,23.16
2008-02-29,23.01
2008-03-03,23.290001
2008-03-04,23.68
2008-03-05,23.719998999999998
2008-03-06,22.6
2008-03-07,23.040001
2008-03-10,22.85
2008-03-11,24.129998999999998
2008-03-12,23.77
2008-03-13,24.65
2008-03-14,24.41
2008-03-17,24.77
2008-03-18,26.24
2008-03-19,26.549999
2008-03-20,26.91
2008-03-24,26.870001000000002
2008-03-25,27.16
2008-03-26,26.219998999999998
2008-03-27,25.85
2008-03-28,25.58
2008-03-31,25.620001000000002
2008-04-01,26.030001000000002
2008-04-02,25.91
2008-04-03,26.18
2008-04-04,26.08
2008-04-07,26.08
2008-04-08,26.34
2008-04-09,25.73
2008-04-10,25.9
2008-04-11,25.24
2008-04-14,25.559998999999998
2008-04-15,26.379998999999998
2008-04-16,27.0
2008-04-17,27.02
2008-04-18,26.959999
2008-04-21,26.940001000000002
2008-04-22,26.469998999999998
2008-04-23,27.0
2008-04-24,27.610001
2008-04-25,27.799999
2008-04-28,28.1
2008-04-29,27.049999
2008-04-30,26.309998999999998
2008-05-01,25.530001000000002
2008-05-02,25.129998999999998
2008-05-05,25.51
2008-05-06,25.57
2008-05-07,24.639999
2008-05-08,24.540001
2008-05-09,23.99
2008-05-12,24.459999
2008-05-13,24.440001000000002
2008-05-14,24.68
2008-05-15,25.040001
2008-05-16,24.809998999999998
2008-05-19,24.52
2008-05-20,24.450001
2008-05-21,24.370001000000002
2008-05-22,23.85
2008-05-23,23.790001
2008-05-27,24.1
2008-05-28,24.120001000000002
2008-05-29,24.370001000000002
2008-05-30,24.5
2008-06-02,23.93
2008-06-03,23.99
2008-06-04,24.120001000000002
2008-06-05,24.639999
2008-06-06,23.84
2008-06-09,23.450001
2008-06-10,23.459999
2008-06-11,23.0
2008-06-12,23.629998999999998
2008-06-13,23.860001
2008-06-16,23.99
2008-06-17,23.48
2008-06-18,23.700001
2008-06-19,24.15
2008-06-20,23.459999
2008-06-23,23.32
2008-06-24,23.42
2008-06-25,23.42
2008-06-26,23.360001
2008-06-27,22.91
2008-06-30,22.76
2008-07-01,23.0
2008-07-02,22.99
2008-07-03,22.719998999999998
2008-07-07,22.049999
2008-07-08,23.879998999999998
2008-07-09,22.48
2008-07-10,23.01
2008-07-11,23.6
2008-07-14,22.0
2008-07-15,22.59
2008-07-16,24.809998999999998
2008-07-17,24.860001
2008-07-18,24.59
2008-07-21,24.700001
2008-07-22,25.809998999999998
2008-07-23,26.08
2008-07-24,24.389999
2008-07-25,24.66
2008-07-28,24.67
2008-07-29,26.02
2008-07-30,25.74
2008-07-31,25.190001000000002
2008-08-01,25.360001
2008-08-04,25.0
2008-08-05,25.99
2008-08-06,25.23
2008-08-07,24.52
2008-08-08,25.0
2008-08-11,25.309998999999998
2008-08-12,25.299999
2008-08-13,25.440001000000002
2008-08-14,25.9
2008-08-15,25.67
2008-08-18,25.25
2008-08-19,25.110001
2008-08-20,25.309998999999998
2008-08-21,25.01
2008-08-22,25.709999
2008-08-25,25.09
2008-08-26,25.450001
2008-08-27,25.58
2008-08-28,26.110001
2008-08-29,25.68
2008-09-02,25.860001
2008-09-03,26.33
2008-09-04,25.59
2008-09-05,25.23
2008-09-08,25.700001
2008-09-09,25.299999
2008-09-10,25.379998999999998
2008-09-11,25.27
2008-09-12,25.959999
2008-09-15,24.49
2008-09-16,26.290001
2008-09-17,25.870001000000002
2008-09-18,30.32
2008-09-19,29.0
2008-09-22,27.299999
2008-09-23,27.1
2008-09-24,26.82
2008-09-25,26.620001000000002
2008-09-26,26.940001000000002
2008-09-29,24.74
2008-09-30,25.6
2008-10-01,26.27
2008-10-02,24.74
2008-10-03,23.93
2008-10-06,23.309998999999998
2008-10-07,21.92
2008-10-08,21.48
2008-10-09,20.41
2008-10-10,24.5
2008-10-13,25.889999
2008-10-14,23.959999
2008-10-15,21.209999
2008-10-16,23.73
2008-10-17,22.440001000000002
2008-10-20,22.559998999999998
2008-10-21,21.719998999999998
2008-10-22,20.629998999999998
2008-10-23,21.58
2008-10-24,20.75
2008-10-27,19.139999
2008-10-28,23.27
2008-10-29,21.969998999999998
2008-10-30,21.959999
2008-10-31,23.120001000000002
2008-11-03,22.57
2008-11-04,22.98
2008-11-05,20.790001
2008-11-06,20.17
2008-11-07,21.200001
2008-11-10,19.83
2008-11-11,19.76
2008-11-12,19.120001000000002
2008-11-13,21.02
2008-11-14,19.23
2008-11-17,18.24
2008-11-18,18.120001000000002
2008-11-19,16.24
2008-11-20,15.47
2008-11-21,17.299999
2008-11-24,20.27
2008-11-25,20.98
2008-11-26,20.879998999999998
2008-11-28,20.190001000000002
2008-12-01,16.200001
2008-12-02,18.08
2008-12-03,18.82
2008-12-04,18.6
2008-12-05,20.59
2008-12-08,22.5
2008-12-09,20.77
2008-12-10,22.469998999999998
2008-12-11,19.059998999999998
2008-12-12,20.83
2008-12-15,20.440001000000002
2008-12-16,23.389999
