Date,JBHT
1992-12-09,5.6875
1992-12-10,5.4375
1992-12-11,5.5625
1992-12-14,5.5625
1992-12-15,5.625
1992-12-16,5.625
1992-12-17,5.6875
1992-12-18,5.59375
1992-12-21,5.5625
1992-12-22,5.46875
1992-12-23,5.59375
1992-12-24,5.5625
1992-12-28,5.5625
1992-12-29,5.6875
1992-12-30,5.8125
1992-12-31,5.8125
1993-01-04,5.6875
1993-01-05,5.71875
1993-01-06,5.8125
1993-01-07,5.6875
1993-01-08,5.8125
1993-01-11,5.8125
1993-01-12,5.78125
1993-01-13,5.8125
1993-01-14,6.0625
1993-01-15,6.3125
1993-01-18,6.40625
1993-01-19,6.5625
1993-01-20,6.3125
1993-01-21,6.5
1993-01-22,6.4375
1993-01-25,6.1875
1993-01-26,6.125
1993-01-27,6.09375
1993-01-28,6.09375
1993-01-29,6.03125
1993-02-01,6.21875
1993-02-02,6.1875
1993-02-03,5.875
1993-02-04,5.8125
1993-02-05,5.53125
1993-02-08,5.75
1993-02-09,5.5
1993-02-10,5.5
1993-02-11,5.5
1993-02-12,5.625
1993-02-16,5.40625
1993-02-17,5.4375
1993-02-18,5.375
1993-02-19,5.4375
1993-02-22,5.375
1993-02-23,5.375
1993-02-24,5.25
1993-02-25,5.375
1993-02-26,5.25
1993-03-01,5.25
1993-03-02,5.1875
1993-03-03,5.5625
1993-03-04,5.625
1993-03-05,5.5625
1993-03-08,5.5
1993-03-09,5.4375
1993-03-10,5.0625
1993-03-11,5.125
1993-03-12,5.0625
1993-03-15,5.3125
1993-03-16,5.625
1993-03-17,5.4375
1993-03-18,5.375
1993-03-19,4.53125
1993-03-22,4.5625
1993-03-23,4.8125
1993-03-24,4.96875
1993-03-25,5.125
1993-03-26,5.25
1993-03-29,4.9375
1993-03-30,4.6875
1993-03-31,4.875
1993-04-01,4.9375
1993-04-02,4.75
1993-04-05,4.71875
1993-04-06,4.6875
1993-04-07,4.8125
1993-04-08,4.6875
1993-04-12,4.6875
1993-04-13,4.625
1993-04-14,4.75
1993-04-15,4.8125
1993-04-16,4.75
1993-04-19,4.65625
1993-04-20,4.6875
1993-04-21,4.375
1993-04-22,4.46875
1993-04-23,4.5
1993-04-26,4.3125
1993-04-27,4.75
1993-04-28,4.875
1993-04-29,4.90625
1993-04-30,5.125
1993-05-03,5.125
1993-05-04,5.25
1993-05-05,5.25
1993-05-06,5.40625
1993-05-07,5.625
1993-05-10,5.1875
1993-05-11,5.28125
1993-05-12,5.3125
1993-05-13,5.0625
1993-05-14,5.09375
1993-05-17,5.0
1993-05-18,5.125
1993-05-19,5.25
1993-05-20,5.3125
1993-05-21,5.1875
1993-05-24,5.1875
1993-05-25,5.0625
1993-05-26,5.125
1993-05-27,5.375
1993-05-28,5.125
1993-06-01,5.3125
1993-06-02,5.4375
1993-06-03,5.5625
1993-06-04,5.625
1993-06-07,5.4375
1993-06-08,5.5
1993-06-09,5.5625
1993-06-10,5.46875
1993-06-11,5.375
1993-06-14,5.28125
1993-06-15,5.25
1993-06-16,5.375
1993-06-17,5.25
1993-06-18,5.1875
1993-06-21,5.125
1993-06-22,5.0625
1993-06-23,5.0625
1993-06-24,5.0
1993-06-25,5.0625
1993-06-28,5.0625
1993-06-29,5.125
1993-06-30,5.125
1993-07-01,5.03125
1993-07-02,5.03125
1993-07-06,5.0625
1993-07-07,5.0625
1993-07-08,5.4375
1993-07-09,5.625
1993-07-12,5.625
1993-07-13,5.5625
1993-07-14,6.0625
1993-07-15,5.9375
1993-07-16,5.875
1993-07-19,5.90625
1993-07-20,5.6875
1993-07-21,5.625
1993-07-22,5.5625
1993-07-23,5.5625
1993-07-26,5.4375
1993-07-27,5.25
1993-07-28,5.625
1993-07-29,5.625
1993-07-30,5.5625
1993-08-02,5.6875
1993-08-03,6.0
1993-08-04,5.9375
1993-08-05,6.0
1993-08-06,6.0625
1993-08-09,6.03125
1993-08-10,5.9375
1993-08-11,5.9375
1993-08-12,5.9375
1993-08-13,5.9375
1993-08-16,6.0
1993-08-17,6.09375
1993-08-18,6.0625
1993-08-19,5.875
1993-08-20,6.0
1993-08-23,5.8125
1993-08-24,6.0
1993-08-25,6.0
1993-08-26,6.125
1993-08-27,6.0
1993-08-30,6.125
1993-08-31,6.0
1993-09-01,5.875
1993-09-02,5.6875
1993-09-03,5.4375
1993-09-07,5.4375
1993-09-08,5.5
1993-09-09,5.625
1993-09-10,5.75
1993-09-13,5.8125
1993-09-14,5.75
1993-09-15,5.6875
1993-09-16,5.625
1993-09-17,5.625
1993-09-20,5.75
1993-09-21,5.8125
1993-09-22,5.875
1993-09-23,5.75
1993-09-24,5.875
1993-09-27,5.75
1993-09-28,5.75
1993-09-29,5.6875
1993-09-30,5.71875
1993-10-01,5.6875
1993-10-04,5.5625
1993-10-05,5.75
1993-10-06,5.625
1993-10-07,5.6875
1993-10-08,5.8125
1993-10-11,5.9375
1993-10-12,6.0625
1993-10-13,5.875
1993-10-14,5.4375
1993-10-15,5.5625
1993-10-18,5.375
1993-10-19,5.375
1993-10-20,5.34375
1993-10-21,5.3125
1993-10-22,5.25
1993-10-25,5.0625
1993-10-26,5.1875
1993-10-27,5.28125
1993-10-28,5.125
1993-10-29,5.25
1993-11-01,5.25
1993-11-02,5.125
1993-11-03,5.0625
1993-11-04,5.09375
1993-11-05,5.1875
1993-11-08,5.0625
1993-11-09,5.1875
1993-11-10,5.15625
1993-11-11,5.4375
1993-11-12,5.5
1993-11-15,5.375
1993-11-16,5.4375
1993-11-17,5.375
1993-11-18,5.375
1993-11-19,5.4375
1993-11-22,5.34375
1993-11-23,5.40625
1993-11-24,5.75
1993-11-26,5.75
1993-11-29,5.78125
1993-11-30,5.875
1993-12-01,5.875
1993-12-02,5.8125
1993-12-03,5.9375
1993-12-06,5.75
1993-12-07,5.8125
1993-12-08,5.8125
1993-12-09,5.8125
1993-12-10,5.9375
1993-12-13,5.875
1993-12-14,5.875
1993-12-15,5.9375
1993-12-16,5.875
1993-12-17,5.75
1993-12-20,5.6875
1993-12-21,5.875
1993-12-22,5.875
1993-12-23,5.65625
1993-12-27,5.75
1993-12-28,5.75
1993-12-29,5.8125
1993-12-30,5.8125
1993-12-31,5.8125
1994-01-03,5.875
1994-01-04,5.875
1994-01-05,5.78125
1994-01-06,5.8125
1994-01-07,6.03125
1994-01-10,6.3125
1994-01-11,6.3125
1994-01-12,6.125
1994-01-13,5.8125
1994-01-14,5.8125
1994-01-17,5.65625
1994-01-18,5.75
1994-01-19,5.75
1994-01-20,5.625
1994-01-21,5.875
1994-01-24,6.125
1994-01-25,6.1875
1994-01-26,6.3125
1994-01-27,6.375
1994-01-28,6.25
1994-01-31,6.28125
1994-02-01,6.21875
1994-02-02,6.0625
1994-02-03,6.0
1994-02-04,5.8125
1994-02-07,5.78125
1994-02-08,5.75
1994-02-09,5.8125
1994-02-10,5.8125
1994-02-11,5.8125
1994-02-14,5.875
1994-02-15,5.875
1994-02-16,5.9375
1994-02-17,6.0
1994-02-18,5.9375
1994-02-22,6.0
1994-02-23,5.9375
1994-02-24,6.15625
1994-02-25,6.0
1994-02-28,6.0625
1994-03-01,6.25
1994-03-02,6.1875
1994-03-03,6.21875
1994-03-04,6.1875
1994-03-07,6.25
1994-03-08,6.1875
1994-03-09,6.25
1994-03-10,6.0625
1994-03-11,6.0625
1994-03-14,6.1875
1994-03-15,6.0625
1994-03-16,6.0625
1994-03-17,5.8125
1994-03-18,5.8125
1994-03-21,6.0
1994-03-22,6.0
1994-03-23,5.8125
1994-03-24,5.9375
1994-03-25,5.90625
1994-03-28,5.9375
1994-03-29,5.875
1994-03-30,5.75
1994-03-31,5.5
1994-04-04,5.40625
1994-04-05,5.625
1994-04-06,5.8125
1994-04-07,5.8125
1994-04-08,5.25
1994-04-11,5.4375
1994-04-12,5.34375
1994-04-13,5.1875
1994-04-14,5.0625
1994-04-15,5.09375
1994-04-18,5.125
1994-04-19,4.9375
1994-04-20,4.90625
1994-04-21,5.03125
1994-04-22,5.3125
1994-04-25,5.5625
1994-04-26,5.46875
1994-04-28,5.5
1994-04-29,5.4375
1994-05-02,5.34375
1994-05-03,5.375
1994-05-04,5.375
1994-05-05,5.4375
1994-05-06,5.375
1994-05-09,5.5
1994-05-10,5.21875
1994-05-11,4.9375
1994-05-12,4.90625
1994-05-13,4.875
1994-05-16,4.96875
1994-05-17,4.8125
1994-05-18,4.875
1994-05-19,4.875
1994-05-20,4.6875
1994-05-23,4.75
1994-05-24,4.6875
1994-05-25,4.65625
1994-05-26,4.6875
1994-05-27,4.625
1994-05-31,4.671875
1994-06-01,4.625
1994-06-02,4.625
1994-06-03,4.6875
1994-06-06,4.5625
1994-06-07,4.625
1994-06-08,4.59375
1994-06-09,4.5
1994-06-10,4.5625
1994-06-13,4.6875
1994-06-14,4.6875
1994-06-15,4.5625
1994-06-16,4.4375
1994-06-17,4.4375
1994-06-20,4.5
1994-06-21,4.5
1994-06-22,4.5625
1994-06-23,4.5625
1994-06-24,4.5625
1994-06-27,4.5625
1994-06-28,4.625
1994-06-29,4.625
1994-06-30,4.625
1994-07-01,4.375
1994-07-05,4.5
1994-07-06,4.4375
1994-07-07,4.59375
1994-07-08,4.59375
1994-07-11,4.375
1994-07-12,4.375
1994-07-13,4.25
1994-07-14,4.5
1994-07-15,4.5625
1994-07-18,4.5
1994-07-19,4.5
1994-07-20,4.625
1994-07-21,4.625
1994-07-22,4.5625
1994-07-25,4.53125
1994-07-26,4.5625
1994-07-27,4.5
1994-07-28,4.625
1994-07-29,4.625
1994-08-01,4.6875
1994-08-02,4.71875
1994-08-03,4.5625
1994-08-04,4.625
1994-08-05,4.5625
1994-08-08,4.59375
1994-08-09,4.5625
1994-08-10,4.6875
1994-08-11,4.5625
1994-08-12,4.625
1994-08-15,4.6875
1994-08-16,4.625
1994-08-17,4.5625
1994-08-18,4.6875
1994-08-19,4.6875
1994-08-22,4.5625
1994-08-23,4.8125
1994-08-24,4.75
1994-08-25,4.625
1994-08-26,4.5625
1994-08-29,4.5625
1994-08-30,4.78125
1994-08-31,4.75
1994-09-01,4.5625
1994-09-02,4.6875
1994-09-06,4.625
1994-09-07,4.40625
1994-09-08,4.375
1994-09-09,4.3125
1994-09-12,4.375
1994-09-13,4.375
1994-09-14,4.3125
1994-09-15,4.4375
1994-09-16,4.375
1994-09-19,4.3125
1994-09-20,4.3125
1994-09-21,4.1875
1994-09-22,4.1875
1994-09-23,4.125
1994-09-26,4.0625
1994-09-27,4.0625
1994-09-28,4.0625
1994-09-29,4.0
1994-09-30,4.0625
1994-10-03,4.125
1994-10-04,4.0625
1994-10-05,4.0625
1994-10-06,4.03125
1994-10-07,4.125
1994-10-10,4.125
1994-10-11,4.25
1994-10-12,4.1875
1994-10-13,4.3125
1994-10-14,4.3125
1994-10-17,4.25
1994-10-18,4.21875
1994-10-19,4.21875
1994-10-20,4.25
1994-10-21,4.125
1994-10-24,4.25
1994-10-25,4.1875
1994-10-26,4.21875
1994-10-27,4.21875
1994-10-28,4.203125
1994-10-31,4.1875
1994-11-01,4.25
1994-11-02,4.125
1994-11-03,4.046875
1994-11-04,3.90625
1994-11-07,3.875
1994-11-08,4.0
1994-11-09,3.875
1994-11-10,3.875
1994-11-11,3.84375
1994-11-14,3.90625
1994-11-15,3.9375
1994-11-16,3.9375
1994-11-17,3.90625
1994-11-18,3.96875
1994-11-21,3.90625
1994-11-22,3.8125
1994-11-23,3.78125
1994-11-25,3.75
1994-11-28,3.8125
1994-11-29,3.90625
1994-11-30,3.90625
1994-12-01,3.9375
1994-12-02,3.921875
1994-12-05,3.90625
1994-12-06,3.9375
1994-12-07,3.8125
1994-12-08,3.8125
1994-12-09,3.78125
1994-12-12,3.828125
1994-12-13,3.84375
1994-12-14,3.90625
1994-12-15,3.875
1994-12-16,3.90625
1994-12-19,3.9375
1994-12-20,3.84375
1994-12-21,3.90625
1994-12-22,3.859375
1994-12-23,3.84375
1994-12-27,3.875
1994-12-28,3.84375
1994-12-29,3.90625
1994-12-30,3.8125
1995-01-03,3.90625
1995-01-04,4.03125
1995-01-05,4.0
1995-01-06,4.015625
1995-01-09,4.125
1995-01-10,4.0625
1995-01-11,4.09375
1995-01-12,4.21875
1995-01-13,4.28125
1995-01-16,4.28125
1995-01-17,4.4375
1995-01-18,4.4375
1995-01-19,4.359375
1995-01-20,4.3125
1995-01-23,4.21875
1995-01-24,4.359375
1995-01-25,4.3125
1995-01-26,4.375
1995-01-27,4.40625
1995-01-30,4.375
1995-01-31,4.40625
1995-02-01,4.40625
1995-02-02,4.46875
1995-02-03,4.5625
1995-02-06,4.5625
1995-02-07,4.6875
1995-02-08,4.65625
1995-02-09,4.671875
1995-02-10,4.671875
1995-02-13,4.65625
1995-02-14,4.71875
1995-02-15,4.71875
1995-02-16,4.71875
1995-02-17,4.65625
1995-02-21,4.71875
1995-02-22,4.71875
1995-02-23,4.8125
1995-02-24,4.8125
1995-02-27,4.875
1995-02-28,4.875
1995-03-01,4.90625
1995-03-02,4.9375
1995-03-03,5.0
1995-03-06,5.03125
1995-03-07,4.9375
1995-03-08,5.0
1995-03-09,4.90625
1995-03-10,4.84375
1995-03-13,4.90625
1995-03-14,4.9375
1995-03-15,4.90625
1995-03-16,4.890625
1995-03-17,4.875
1995-03-20,4.71875
1995-03-21,4.59375
1995-03-22,4.625
1995-03-23,4.625
1995-03-24,4.640625
1995-03-27,4.6875
1995-03-28,4.75
1995-03-29,4.65625
1995-03-30,4.625
1995-03-31,4.5625
1995-04-03,4.453125
1995-04-04,4.4375
1995-04-05,4.421875
1995-04-06,4.375
1995-04-07,4.34375
1995-04-10,4.25
1995-04-11,4.171875
1995-04-12,4.21875
1995-04-13,4.28125
1995-04-17,4.375
1995-04-18,4.5
1995-04-19,4.5
1995-04-20,4.5625
1995-04-21,4.78125
1995-04-24,4.6875
1995-04-25,4.53125
1995-04-26,4.546875
1995-04-27,4.6875
1995-04-28,4.71875
1995-05-01,4.640625
1995-05-02,4.5625
1995-05-03,4.578125
1995-05-04,4.4375
1995-05-05,4.46875
1995-05-08,4.375
1995-05-09,4.5625
1995-05-10,4.484375
1995-05-11,4.5
1995-05-12,4.5
1995-05-15,4.5
1995-05-16,4.796875
1995-05-17,4.8125
1995-05-18,4.84375
1995-05-19,4.828125
1995-05-22,4.75
1995-05-23,4.625
1995-05-24,4.53125
1995-05-25,4.515625
1995-05-26,4.453125
1995-05-30,4.25
1995-05-31,4.375
1995-06-01,4.390625
1995-06-02,4.34375
1995-06-05,4.5
1995-06-06,4.28125
1995-06-07,4.1875
1995-06-08,4.1875
1995-06-09,4.15625
1995-06-12,4.15625
1995-06-13,4.15625
1995-06-14,4.15625
1995-06-15,4.21875
1995-06-16,4.1875
1995-06-19,4.25
1995-06-20,4.15625
1995-06-21,4.234375
1995-06-22,4.21875
1995-06-23,4.375
1995-06-26,4.34375
1995-06-27,4.359375
1995-06-28,4.59375
1995-06-29,4.546875
1995-06-30,4.59375
1995-07-03,4.5625
1995-07-05,4.578125
1995-07-06,4.6875
1995-07-07,4.78125
1995-07-10,4.828125
1995-07-11,4.78125
1995-07-12,4.78125
1995-07-13,4.625
1995-07-14,4.5
1995-07-17,4.421875
1995-07-18,4.34375
1995-07-19,4.375
1995-07-20,4.40625
1995-07-21,4.4375
1995-07-24,4.4375
1995-07-25,4.375
1995-07-26,4.28125
1995-07-27,4.34375
1995-07-28,4.28125
1995-07-31,4.3125
1995-08-01,4.4375
1995-08-02,4.4375
1995-08-03,4.4375
1995-08-04,4.4375
1995-08-07,4.4375
1995-08-08,4.4375
1995-08-09,4.421875
1995-08-10,4.25
1995-08-11,4.171875
1995-08-14,4.21875
1995-08-15,4.234375
1995-08-16,4.25
1995-08-17,4.28125
1995-08-18,4.21875
1995-08-21,4.21875
1995-08-22,4.1875
1995-08-23,4.171875
1995-08-24,4.125
1995-08-25,4.15625
1995-08-28,4.015625
1995-08-29,3.921875
1995-08-30,3.9375
1995-08-31,4.0
1995-09-01,3.9101559999999997
1995-09-05,3.9375
1995-09-06,3.90625
1995-09-07,3.90625
1995-09-08,3.78125
1995-09-11,3.875
1995-09-12,3.84375
1995-09-13,3.8125
1995-09-14,3.84375
1995-09-15,3.96875
1995-09-18,4.0625
1995-09-19,4.0
1995-09-20,4.0
1995-09-21,4.09375
1995-09-22,4.09375
1995-09-25,3.96875
1995-09-26,3.90625
1995-09-27,3.8125
1995-09-28,3.765625
1995-09-29,3.78125
1995-10-02,3.78125
1995-10-03,3.671875
1995-10-04,3.421875
1995-10-05,3.46875
1995-10-06,3.46875
1995-10-09,3.4375
1995-10-10,3.28125
1995-10-11,3.296875
1995-10-12,3.28125
1995-10-13,3.28125
1995-10-16,3.34375
1995-10-17,3.53125
1995-10-18,3.53125
1995-10-19,3.765625
1995-10-20,3.75
1995-10-23,3.625
1995-10-24,3.5625
1995-10-25,3.46875
1995-10-26,3.375
1995-10-27,3.28125
1995-10-30,3.625
1995-10-31,3.875
1995-11-01,3.75
1995-11-02,3.6875
1995-11-03,3.71875
1995-11-06,3.8125
1995-11-07,3.96875
1995-11-08,4.0
1995-11-09,4.0
1995-11-10,4.0625
1995-11-13,4.140625
1995-11-14,4.125
1995-11-15,4.0625
1995-11-16,4.03125
1995-11-17,4.0
1995-11-20,4.0
1995-11-21,3.90625
1995-11-22,3.96875
1995-11-24,3.96875
1995-11-27,4.03125
1995-11-28,4.03125
1995-11-29,4.09375
1995-11-30,4.09375
1995-12-01,4.03125
1995-12-04,4.0625
1995-12-05,4.0
1995-12-06,4.0
1995-12-07,3.875
1995-12-08,3.8125
1995-12-11,3.875
1995-12-12,3.65625
1995-12-13,3.65625
1995-12-14,3.75
1995-12-15,3.78125
1995-12-18,3.84375
1995-12-19,3.78125
1995-12-20,3.8125
1995-12-21,3.9375
1995-12-22,3.96875
1995-12-26,4.0
1995-12-27,4.09375
1995-12-28,4.140625
1995-12-29,4.1875
1996-01-02,4.1875
1996-01-03,4.09375
1996-01-04,4.0625
1996-01-05,4.0
1996-01-08,3.9375
1996-01-09,3.921875
1996-01-10,3.921875
1996-01-11,3.96875
1996-01-12,3.96875
1996-01-15,4.0
1996-01-16,4.03125
1996-01-17,4.03125
1996-01-18,4.0
1996-01-19,3.96875
1996-01-22,3.96875
1996-01-23,3.984375
1996-01-24,3.96875
1996-01-25,3.96875
1996-01-26,3.875
1996-01-29,3.8125
1996-01-30,3.8125
1996-01-31,3.90625
1996-02-01,4.0
1996-02-02,3.96875
1996-02-05,3.9375
1996-02-06,3.96875
1996-02-07,4.0625
1996-02-08,4.09375
1996-02-09,4.1875
1996-02-12,4.34375
1996-02-13,4.375
1996-02-14,4.40625
1996-02-15,4.5
1996-02-16,4.5625
1996-02-20,4.59375
1996-02-21,4.625
1996-02-22,4.5625
1996-02-23,4.53125
1996-02-26,4.59375
1996-02-27,4.578125
1996-02-28,4.609375
1996-02-29,4.5625
1996-03-01,4.59375
1996-03-04,4.609375
1996-03-05,4.625
1996-03-06,4.96875
1996-03-07,4.890625
1996-03-08,5.34375
1996-03-11,5.5
1996-03-12,5.5
1996-03-13,5.5
1996-03-14,5.40625
1996-03-15,5.375
1996-03-18,5.3125
1996-03-19,5.0625
1996-03-20,5.1875
1996-03-21,5.1875
1996-03-22,5.1875
1996-03-25,5.03125
1996-03-26,4.953125
1996-03-27,4.96875
1996-03-28,4.890625
1996-03-29,4.9375
1996-04-01,4.9375
1996-04-02,4.9375
1996-04-03,4.96875
1996-04-04,4.90625
1996-04-08,4.8125
1996-04-09,4.71875
1996-04-10,4.71875
1996-04-11,4.875
1996-04-12,4.84375
1996-04-15,5.40625
1996-04-16,5.3125
1996-04-17,5.375
1996-04-18,5.40625
1996-04-19,5.5
1996-04-22,5.46875
1996-04-23,5.46875
1996-04-24,5.453125
1996-04-25,5.3125
1996-04-26,5.203125
1996-04-29,5.1875
1996-04-30,5.09375
1996-05-01,5.21875
1996-05-02,5.125
1996-05-03,5.046875
1996-05-06,5.046875
1996-05-07,5.09375
1996-05-08,5.0
1996-05-09,5.03125
1996-05-10,5.0625
1996-05-13,5.0
1996-05-14,5.125
1996-05-15,5.15625
1996-05-16,5.09375
1996-05-17,5.09375
1996-05-20,5.03125
1996-05-21,5.125
1996-05-22,5.0625
1996-05-23,5.03125
1996-05-24,5.03125
1996-05-28,4.96875
1996-05-29,4.9375
1996-05-30,4.8125
1996-05-31,4.75
1996-06-03,4.78125
1996-06-04,4.8125
1996-06-05,4.8125
1996-06-06,4.8125
1996-06-07,4.75
1996-06-10,4.828125
1996-06-11,4.84375
1996-06-12,4.96875
1996-06-13,5.3125
1996-06-14,5.34375
1996-06-17,5.4375
1996-06-18,5.40625
1996-06-19,5.140625
1996-06-20,5.125
1996-06-21,5.09375
1996-06-24,5.125
1996-06-25,5.109375
1996-06-26,5.15625
1996-06-27,5.1875
1996-06-28,5.21875
1996-07-01,5.28125
1996-07-02,5.25
1996-07-03,5.234375
1996-07-05,4.96875
1996-07-08,4.96875
1996-07-09,4.96875
1996-07-10,5.28125
1996-07-11,5.28125
1996-07-12,5.21875
1996-07-15,5.328125
1996-07-16,5.25
1996-07-17,5.21875
1996-07-18,5.203125
1996-07-19,5.125
1996-07-22,5.0625
1996-07-23,4.96875
1996-07-24,4.875
1996-07-25,4.875
1996-07-26,4.71875
1996-07-29,4.6875
1996-07-30,4.65625
1996-07-31,4.59375
1996-08-01,4.6875
1996-08-02,4.71875
1996-08-05,4.6875
1996-08-06,4.6875
1996-08-07,4.65625
1996-08-08,4.5625
1996-08-09,4.21875
1996-08-12,4.109375
1996-08-13,4.28125
1996-08-14,4.328125
1996-08-15,4.5
1996-08-16,4.5
1996-08-19,4.46875
1996-08-20,4.4375
1996-08-21,4.40625
1996-08-22,4.34375
1996-08-23,4.335938
1996-08-26,4.3125
1996-08-27,4.3125
1996-08-28,4.4375
1996-08-29,4.453125
1996-08-30,4.53125
1996-09-03,4.3125
1996-09-04,4.375
1996-09-05,3.84375
1996-09-06,4.03125
1996-09-09,4.03125
1996-09-10,4.0
1996-09-11,3.96875
1996-09-12,4.0
1996-09-13,4.03125
1996-09-16,4.03125
1996-09-17,4.046875
1996-09-18,4.0
1996-09-19,4.046875
1996-09-20,3.96875
1996-09-23,3.9375
1996-09-24,3.96875
1996-09-25,3.9375
1996-09-26,4.0
1996-09-27,3.96875
1996-09-30,3.96875
1996-10-01,3.9375
1996-10-02,3.9375
1996-10-03,3.96875
1996-10-04,3.96875
1996-10-07,3.90625
1996-10-08,3.84375
1996-10-09,3.75
1996-10-10,3.75
1996-10-11,3.75
1996-10-14,3.78125
1996-10-15,3.78125
1996-10-16,3.71875
1996-10-17,3.75
1996-10-18,3.78125
1996-10-21,3.8125
1996-10-22,3.75
1996-10-23,3.78125
1996-10-24,3.75
1996-10-25,3.75
1996-10-28,3.75
1996-10-29,3.75
1996-10-30,3.6875
1996-10-31,3.65625
1996-11-01,3.65625
1996-11-04,3.6875
1996-11-05,3.625
1996-11-06,3.5
1996-11-07,3.46875
1996-11-08,3.5
1996-11-11,3.5625
1996-11-12,3.53125
1996-11-13,3.53125
1996-11-14,3.625
1996-11-15,3.625
1996-11-18,3.59375
1996-11-19,3.59375
1996-11-20,3.5546879999999996
1996-11-21,3.5
1996-11-22,3.515625
1996-11-25,3.53125
1996-11-26,3.53125
1996-11-27,3.53125
1996-11-29,3.5
1996-12-02,3.5
1996-12-03,3.578125
1996-12-04,3.5625
1996-12-05,3.546875
1996-12-06,3.515625
1996-12-09,3.53125
1996-12-10,3.53125
1996-12-11,3.515625
1996-12-12,3.5
1996-12-13,3.5625
1996-12-16,3.53125
1996-12-17,3.5
1996-12-18,3.5
1996-12-19,3.53125
1996-12-20,3.5625
1996-12-23,3.515625
1996-12-24,3.5
1996-12-26,3.53125
1996-12-27,3.46875
1996-12-30,3.5585940000000003
1996-12-31,3.5
1997-01-02,3.53125
1997-01-03,3.546875
1997-01-06,3.5625
1997-01-07,3.6875
1997-01-08,3.5
1997-01-09,3.5625
1997-01-10,3.546875
1997-01-13,3.5
1997-01-14,3.5
1997-01-15,3.375
1997-01-16,3.46875
1997-01-17,3.53125
1997-01-20,3.5625
1997-01-21,3.59375
1997-01-22,3.59375
1997-01-23,3.625
1997-01-24,3.625
1997-01-27,3.5625
1997-01-28,3.609375
1997-01-29,3.59375
1997-01-30,3.46875
1997-01-31,3.5
1997-02-03,3.59375
1997-02-04,3.625
1997-02-05,3.5625
1997-02-06,3.5625
1997-02-07,3.53125
1997-02-10,3.53125
1997-02-11,3.46875
1997-02-12,3.46875
1997-02-13,3.5
1997-02-14,3.484375
1997-02-18,3.46875
1997-02-19,3.5
1997-02-20,3.5
1997-02-21,3.53125
1997-02-24,3.53125
1997-02-25,3.5
1997-02-26,3.46875
1997-02-27,3.484375
1997-02-28,3.46875
1997-03-03,3.4375
1997-03-04,3.46875
1997-03-05,3.46875
1997-03-06,3.453125
1997-03-07,3.5
1997-03-10,3.5
1997-03-11,3.5625
1997-03-12,3.53125
1997-03-13,3.5
1997-03-14,3.5
1997-03-17,3.46875
1997-03-18,3.5
1997-03-19,3.53125
1997-03-20,3.46875
1997-03-21,3.46875
1997-03-24,3.46875
1997-03-25,3.484375
1997-03-26,3.53125
1997-03-27,3.5
1997-03-31,3.46875
1997-04-01,3.53125
1997-04-02,3.53125
1997-04-03,3.53125
1997-04-04,3.546875
1997-04-07,3.59375
1997-04-08,3.90625
1997-04-09,3.8125
1997-04-10,3.96875
1997-04-11,3.859375
1997-04-14,3.78125
1997-04-15,3.75
1997-04-16,3.5625
1997-04-17,3.59375
1997-04-18,3.53125
1997-04-21,3.5625
1997-04-22,3.546875
1997-04-23,3.5625
1997-04-24,3.53125
1997-04-25,3.5
1997-04-28,3.5
1997-04-29,3.46875
1997-04-30,3.46875
1997-05-01,3.5
1997-05-02,3.53125
1997-05-05,3.6171879999999996
1997-05-06,3.5625
1997-05-07,3.53125
1997-05-08,3.59375
1997-05-09,3.5625
1997-05-12,3.625
1997-05-13,3.5625
1997-05-14,3.625
1997-05-15,3.59375
1997-05-16,3.625
1997-05-19,3.8125
1997-05-20,3.859375
1997-05-21,3.8125
1997-05-22,3.90625
1997-05-23,4.0
1997-05-27,3.84375
1997-05-28,3.8125
1997-05-29,3.8125
1997-05-30,3.8125
1997-06-02,3.6875
1997-06-03,3.65625
1997-06-04,3.625
1997-06-05,3.6875
1997-06-06,3.65625
1997-06-09,3.84375
1997-06-10,3.78125
1997-06-11,3.8125
1997-06-12,3.96875
1997-06-13,4.03125
1997-06-16,3.921875
1997-06-17,3.921875
1997-06-18,3.96875
1997-06-19,4.0
1997-06-20,3.90625
1997-06-23,3.9375
1997-06-24,3.90625
1997-06-25,3.90625
1997-06-26,3.71875
1997-06-27,3.65625
1997-06-30,3.71875
1997-07-01,3.7421879999999996
1997-07-02,3.6875
1997-07-03,3.6875
1997-07-07,3.640625
1997-07-08,3.6875
1997-07-09,3.78125
1997-07-10,3.921875
1997-07-11,3.96875
1997-07-14,3.96875
1997-07-15,4.0
1997-07-16,3.765625
1997-07-17,3.75
1997-07-18,3.84375
1997-07-21,3.90625
1997-07-22,4.0
1997-07-23,3.921875
1997-07-24,3.859375
1997-07-25,3.796875
1997-07-28,3.71875
1997-07-29,3.75
1997-07-30,4.0
1997-07-31,4.0
1997-08-01,4.1875
1997-08-04,4.5625
1997-08-05,4.375
1997-08-06,4.40625
1997-08-07,4.4375
1997-08-08,4.453125
1997-08-11,4.375
1997-08-12,4.40625
1997-08-13,4.375
1997-08-14,4.34375
1997-08-15,4.3125
1997-08-18,4.1875
1997-08-19,4.21875
1997-08-20,4.1875
1997-08-21,4.21875
1997-08-22,4.25
1997-08-25,4.1875
1997-08-26,4.1875
1997-08-27,4.234375
1997-08-28,4.171875
