Date,PH
1990-02-09,8.111111
1990-02-12,7.925926
1990-02-13,8.0
1990-02-14,8.0
1990-02-15,8.0
1990-02-16,8.0
1990-02-20,7.925926
1990-02-21,8.074074000000001
1990-02-22,8.074074000000001
1990-02-23,8.148149
1990-02-26,8.481482000000002
1990-02-27,8.62963
1990-02-28,8.592592
1990-03-01,8.592592
1990-03-02,8.481482000000002
1990-03-05,8.296296
1990-03-06,8.407408
1990-03-07,8.37037
1990-03-08,8.592592
1990-03-09,8.481482000000002
1990-03-12,8.481482000000002
1990-03-13,8.37037
1990-03-14,8.555555
1990-03-15,8.666667
1990-03-16,8.777778
1990-03-19,8.814815
1990-03-20,8.814815
1990-03-21,8.851851
1990-03-22,8.666667
1990-03-23,8.666667
1990-03-26,8.703704
1990-03-27,8.777778
1990-03-28,8.777778
1990-03-29,8.777778
1990-03-30,8.740741
1990-04-02,8.62963
1990-04-03,8.666667
1990-04-04,8.555555
1990-04-05,8.555555
1990-04-06,8.555555
1990-04-09,8.407408
1990-04-10,8.444445
1990-04-11,8.592592
1990-04-12,8.703704
1990-04-16,8.666667
1990-04-17,8.62963
1990-04-18,8.555555
1990-04-19,8.518517999999998
1990-04-20,8.444445
1990-04-23,8.444445
1990-04-24,8.296296
1990-04-25,8.333333
1990-04-26,8.37037
1990-04-27,8.296296
1990-04-30,8.37037
1990-05-01,8.37037
1990-05-02,8.444445
1990-05-03,8.592592
1990-05-04,8.814815
1990-05-07,8.888889
1990-05-08,8.888889
1990-05-09,8.888889
1990-05-10,8.777778
1990-05-11,8.740741
1990-05-14,8.814815
1990-05-15,8.851851
1990-05-16,8.814815
1990-05-17,8.851851
1990-05-18,8.851851
1990-05-21,8.851851
1990-05-22,8.925925999999999
1990-05-23,9.0
1990-05-24,8.962963
1990-05-25,8.851851
1990-05-29,9.074074000000001
1990-05-30,9.37037
1990-05-31,9.37037
1990-06-01,9.37037
1990-06-04,9.444445
1990-06-05,9.666667
1990-06-06,9.481482000000002
1990-06-07,9.444445
1990-06-08,9.111111
1990-06-11,9.148149
1990-06-12,9.111111
1990-06-13,9.111111
1990-06-14,9.296296
1990-06-15,9.296296
1990-06-18,9.111111
1990-06-19,9.333333
1990-06-20,9.259259
1990-06-21,9.222222
1990-06-22,9.0
1990-06-25,9.0
1990-06-26,8.851851
1990-06-27,8.814815
1990-06-28,8.740741
1990-06-29,8.740741
1990-07-02,8.814815
1990-07-03,8.814815
1990-07-05,8.703704
1990-07-06,8.740741
1990-07-09,8.703704
1990-07-10,8.62963
1990-07-11,8.703704
1990-07-12,8.740741
1990-07-13,8.666667
1990-07-16,8.592592
1990-07-17,8.666667
1990-07-18,8.555555
1990-07-19,8.555555
1990-07-20,8.518517999999998
1990-07-23,8.37037
1990-07-24,8.37037
1990-07-25,8.296296
1990-07-26,8.259259
1990-07-27,8.185185
1990-07-30,7.962963
1990-07-31,7.925926
1990-08-01,7.814814999999999
1990-08-02,7.814814999999999
1990-08-03,7.444445
1990-08-06,7.111111
1990-08-07,7.037037
1990-08-08,7.037037
1990-08-09,7.222222
1990-08-10,7.185185000000001
1990-08-13,7.222222
1990-08-14,7.222222
1990-08-15,7.3333330000000005
1990-08-16,7.148148
1990-08-17,6.851852
1990-08-20,6.888889
1990-08-21,6.555555
1990-08-22,6.518518
1990-08-23,6.407407
1990-08-24,6.518518
1990-08-27,6.888889
1990-08-28,7.111111
1990-08-29,7.074074
1990-08-30,6.888889
1990-08-31,6.925926
1990-09-04,7.0
1990-09-05,6.925926
1990-09-06,6.962963
1990-09-07,6.962963
1990-09-10,6.925926
1990-09-11,6.925926
1990-09-12,7.111111
1990-09-13,7.037037
1990-09-14,7.074074
1990-09-17,6.925926
1990-09-18,6.925926
1990-09-19,6.814814999999999
1990-09-20,6.814814999999999
1990-09-21,6.703703999999999
1990-09-24,6.555555
1990-09-25,6.851852
1990-09-26,6.740741000000001
1990-09-27,6.555555
1990-09-28,6.740741000000001
1990-10-01,7.074074
1990-10-02,6.925926
1990-10-03,6.888889
1990-10-04,6.777778
1990-10-05,6.6666669999999995
1990-10-08,6.629630000000001
1990-10-09,6.407407
1990-10-10,6.3333330000000005
1990-10-11,6.222222
1990-10-12,5.9259260000000005
1990-10-15,5.962962999999999
1990-10-16,5.703704
1990-10-17,5.592593
1990-10-18,5.9259260000000005
1990-10-19,6.148148
1990-10-22,6.296296
1990-10-23,6.0740739999999995
1990-10-24,6.111111
1990-10-25,6.037037000000001
1990-10-26,5.851852
1990-10-29,5.814815
1990-10-30,5.962962999999999
1990-10-31,5.888889
1990-11-01,6.0740739999999995
1990-11-02,5.9259260000000005
1990-11-05,6.0
1990-11-06,6.0
1990-11-07,5.962962999999999
1990-11-08,6.0
1990-11-09,6.0
1990-11-12,6.222222
1990-11-13,6.6666669999999995
1990-11-14,6.740741000000001
1990-11-15,6.629630000000001
1990-11-16,6.703703999999999
1990-11-19,6.740741000000001
1990-11-20,6.6666669999999995
1990-11-21,6.592592999999999
1990-11-23,6.518518
1990-11-26,6.703703999999999
1990-11-27,6.629630000000001
1990-11-28,6.6666669999999995
1990-11-29,6.481482
1990-11-30,6.629630000000001
1990-12-03,6.703703999999999
1990-12-04,6.962963
1990-12-05,6.962963
1990-12-06,7.037037
1990-12-07,6.888889
1990-12-10,6.851852
1990-12-11,6.925926
1990-12-12,7.185185000000001
1990-12-13,7.3333330000000005
1990-12-14,7.296296000000001
1990-12-17,7.148148
1990-12-18,7.074074
1990-12-19,6.925926
1990-12-20,7.111111
1990-12-21,7.148148
1990-12-24,7.111111
1990-12-26,7.148148
1990-12-27,7.074074
1990-12-28,7.185185000000001
1990-12-31,7.074074
1991-01-02,7.111111
1991-01-03,7.0
1991-01-04,7.0
1991-01-07,7.111111
1991-01-08,6.888889
1991-01-09,6.777778
1991-01-10,6.814814999999999
1991-01-11,6.962963
1991-01-14,6.925926
1991-01-15,7.111111
1991-01-16,7.074074
1991-01-17,7.148148
1991-01-18,7.111111
1991-01-21,7.111111
1991-01-22,7.222222
1991-01-23,7.222222
1991-01-24,7.481482000000001
1991-01-25,7.740741000000001
1991-01-28,7.6666669999999995
1991-01-29,7.518517999999999
1991-01-30,7.555555
1991-01-31,7.925926
1991-02-01,7.851852
1991-02-04,7.925926
1991-02-05,7.925926
1991-02-06,8.148149
1991-02-07,8.148149
1991-02-08,8.111111
1991-02-11,8.074074000000001
1991-02-12,8.0
1991-02-13,7.962963
1991-02-14,7.814814999999999
1991-02-15,8.074074000000001
1991-02-19,8.0
1991-02-20,7.962963
1991-02-21,8.0
1991-02-22,8.0
1991-02-25,7.888889
1991-02-26,7.814814999999999
1991-02-27,7.740741000000001
1991-02-28,7.814814999999999
1991-03-01,8.037037
1991-03-04,8.185185
1991-03-05,8.481482000000002
1991-03-06,8.222222
1991-03-07,8.148149
1991-03-08,8.074074000000001
1991-03-11,7.851852
1991-03-12,7.555555
1991-03-13,7.740741000000001
1991-03-14,7.740741000000001
1991-03-15,7.814814999999999
1991-03-18,7.6666669999999995
1991-03-19,7.481482000000001
1991-03-20,7.444445
1991-03-21,7.370369999999999
1991-03-22,7.3333330000000005
1991-03-25,7.370369999999999
1991-03-26,7.518517999999999
1991-03-27,7.481482000000001
1991-03-28,7.481482000000001
1991-04-01,7.370369999999999
1991-04-02,7.407407000000001
1991-04-03,7.481482000000001
1991-04-04,7.407407000000001
1991-04-05,7.3333330000000005
1991-04-08,7.370369999999999
1991-04-09,7.296296000000001
1991-04-10,7.3333330000000005
1991-04-11,7.148148
1991-04-12,7.222222
1991-04-15,7.259258999999999
1991-04-16,7.407407000000001
1991-04-17,7.777778
1991-04-18,7.962963
1991-04-19,7.851852
1991-04-22,7.888889
1991-04-23,7.962963
1991-04-24,7.962963
1991-04-25,7.703703999999999
1991-04-26,7.814814999999999
1991-04-29,7.740741000000001
1991-04-30,7.777778
1991-05-01,7.703703999999999
1991-05-02,7.703703999999999
1991-05-03,7.629630000000001
1991-05-06,7.555555
1991-05-07,7.555555
1991-05-08,7.555555
1991-05-09,7.851852
1991-05-10,7.814814999999999
1991-05-13,7.925926
1991-05-14,7.962963
1991-05-15,7.888889
1991-05-16,7.814814999999999
1991-05-17,7.740741000000001
1991-05-20,7.814814999999999
1991-05-21,7.777778
1991-05-22,7.703703999999999
1991-05-23,7.629630000000001
1991-05-24,7.703703999999999
1991-05-28,7.925926
1991-05-29,8.111111
1991-05-30,8.296296
1991-05-31,8.666667
1991-06-03,8.925925999999999
1991-06-04,8.851851
1991-06-05,8.444445
1991-06-06,8.481482000000002
1991-06-07,8.296296
1991-06-10,8.074074000000001
1991-06-11,8.148149
1991-06-12,8.185185
1991-06-13,8.185185
1991-06-14,8.333333
1991-06-17,8.222222
1991-06-18,8.222222
1991-06-19,8.185185
1991-06-20,7.962963
1991-06-21,8.259259
1991-06-24,8.111111
1991-06-25,8.185185
1991-06-26,8.037037
1991-06-27,8.037037
1991-06-28,7.962963
1991-07-01,7.888889
1991-07-02,8.0
1991-07-03,7.962963
1991-07-05,8.037037
1991-07-08,8.037037
1991-07-09,7.925926
1991-07-10,7.962963
1991-07-11,8.0
1991-07-12,8.0
1991-07-15,8.0
1991-07-16,8.0
1991-07-17,8.0
1991-07-18,8.0
1991-07-19,8.111111
1991-07-22,8.111111
1991-07-23,8.111111
1991-07-24,8.074074000000001
1991-07-25,8.0
1991-07-26,7.962963
1991-07-29,7.962963
1991-07-30,8.0
1991-07-31,7.888889
1991-08-01,7.888889
1991-08-02,7.888889
1991-08-05,7.851852
1991-08-06,8.0
1991-08-07,7.962963
1991-08-08,7.777778
1991-08-09,7.740741000000001
1991-08-12,7.740741000000001
1991-08-13,7.703703999999999
1991-08-14,7.703703999999999
1991-08-15,7.814814999999999
1991-08-16,7.814814999999999
1991-08-19,7.555555
1991-08-20,7.555555
1991-08-21,7.777778
1991-08-22,7.740741000000001
1991-08-23,7.888889
1991-08-26,7.814814999999999
1991-08-27,7.851852
1991-08-28,7.851852
1991-08-29,7.777778
1991-08-30,7.814814999999999
1991-09-03,7.777778
1991-09-04,7.777778
1991-09-05,7.777778
1991-09-06,7.703703999999999
1991-09-09,7.6666669999999995
1991-09-10,7.592592999999999
1991-09-11,7.629630000000001
1991-09-12,7.629630000000001
1991-09-13,7.370369999999999
1991-09-16,7.518517999999999
1991-09-17,7.3333330000000005
1991-09-18,7.481482000000001
1991-09-19,7.518517999999999
1991-09-20,7.481482000000001
1991-09-23,7.296296000000001
1991-09-24,7.370369999999999
1991-09-25,7.481482000000001
1991-09-26,7.555555
1991-09-27,7.740741000000001
1991-09-30,7.555555
1991-10-01,7.518517999999999
1991-10-02,7.703703999999999
1991-10-03,7.629630000000001
1991-10-04,7.703703999999999
1991-10-07,7.6666669999999995
1991-10-08,7.888889
1991-10-09,7.814814999999999
1991-10-10,7.851852
1991-10-11,7.814814999999999
1991-10-14,7.888889
1991-10-15,8.296296
1991-10-16,8.444445
1991-10-17,8.518517999999998
1991-10-18,8.555555
1991-10-21,8.444445
1991-10-22,8.518517999999998
1991-10-23,8.481482000000002
1991-10-24,8.518517999999998
1991-10-25,8.518517999999998
1991-10-28,8.407408
1991-10-29,8.666667
1991-10-30,8.888889
1991-10-31,8.925925999999999
1991-11-01,8.777778
1991-11-04,8.777778
1991-11-05,8.777778
1991-11-06,8.777778
1991-11-07,8.666667
1991-11-08,8.851851
1991-11-11,9.185185
1991-11-12,8.962963
1991-11-13,8.925925999999999
1991-11-14,8.962963
1991-11-15,8.777778
1991-11-18,8.740741
1991-11-19,8.814815
1991-11-20,8.703704
1991-11-21,8.666667
1991-11-22,8.703704
1991-11-25,8.666667
1991-11-26,8.851851
1991-11-27,8.703704
1991-11-29,8.703704
1991-12-02,8.592592
1991-12-03,8.555555
1991-12-04,8.62963
1991-12-05,8.592592
1991-12-06,8.62963
1991-12-09,8.518517999999998
1991-12-10,8.481482000000002
1991-12-11,8.259259
1991-12-12,8.259259
1991-12-13,8.37037
1991-12-16,8.333333
1991-12-17,8.333333
1991-12-18,8.37037
1991-12-19,8.333333
1991-12-20,8.481482000000002
1991-12-23,8.555555
1991-12-24,8.777778
1991-12-26,8.777778
1991-12-27,8.851851
1991-12-30,9.037037
1991-12-31,9.074074000000001
1992-01-02,9.037037
1992-01-03,9.111111
1992-01-06,9.296296
1992-01-07,9.0
1992-01-08,9.259259
1992-01-09,9.148149
1992-01-10,9.111111
1992-01-13,8.888889
1992-01-14,8.925925999999999
1992-01-15,9.185185
1992-01-16,9.481482000000002
1992-01-17,9.259259
1992-01-20,9.296296
1992-01-21,9.074074000000001
1992-01-22,9.111111
1992-01-23,9.074074000000001
1992-01-24,9.148149
1992-01-27,9.407408
1992-01-28,9.592592
1992-01-29,9.666667
1992-01-30,9.62963
1992-01-31,9.518517999999998
1992-02-03,9.481482000000002
1992-02-04,9.333333
1992-02-05,9.259259
1992-02-06,9.185185
1992-02-07,9.148149
1992-02-10,9.740741
1992-02-11,9.666667
1992-02-12,9.666667
1992-02-13,9.703704
1992-02-14,9.814815
1992-02-18,9.555555
1992-02-19,9.703704
1992-02-20,10.074074000000001
1992-02-21,10.185185
1992-02-24,10.296296
1992-02-25,10.0
1992-02-26,10.222222
1992-02-27,10.222222
1992-02-28,10.296296
1992-03-02,10.407408
1992-03-03,10.296296
1992-03-04,10.111111
1992-03-05,9.925925999999999
1992-03-06,9.777778
1992-03-09,9.851851
1992-03-10,9.703704
1992-03-11,9.407408
1992-03-12,9.666667
1992-03-13,9.925925999999999
1992-03-16,9.962963
1992-03-17,10.333333
1992-03-18,10.296296
1992-03-19,10.518517999999998
1992-03-20,10.481482000000002
1992-03-23,10.259259
1992-03-24,10.148149
1992-03-25,10.074074000000001
1992-03-26,10.111111
1992-03-27,10.074074000000001
1992-03-30,10.074074000000001
1992-03-31,9.962963
1992-04-01,9.740741
1992-04-02,9.666667
1992-04-03,9.62963
1992-04-06,9.703704
1992-04-07,9.62963
1992-04-08,9.481482000000002
1992-04-09,9.518517999999998
1992-04-10,9.518517999999998
1992-04-13,9.62963
1992-04-14,9.740741
1992-04-15,10.074074000000001
1992-04-16,10.259259
1992-04-20,10.555555
1992-04-21,10.666667
1992-04-22,10.666667
1992-04-23,10.592592
1992-04-24,10.592592
1992-04-27,10.407408
1992-04-28,10.296296
1992-04-29,10.148149
1992-04-30,10.333333
1992-05-01,10.333333
1992-05-04,10.222222
1992-05-05,10.037037
1992-05-06,10.222222
1992-05-07,10.592592
1992-05-08,10.555555
1992-05-11,10.703704
1992-05-12,10.518517999999998
1992-05-13,10.222222
1992-05-14,10.222222
1992-05-15,10.222222
1992-05-18,10.148149
1992-05-19,10.296296
1992-05-20,10.481482000000002
1992-05-21,10.333333
1992-05-22,10.296296
1992-05-26,10.074074000000001
1992-05-27,10.0
1992-05-28,9.740741
1992-05-29,9.740741
1992-06-01,9.777778
1992-06-02,9.777778
1992-06-03,9.740741
1992-06-04,9.740741
1992-06-05,9.666667
1992-06-08,9.666667
1992-06-09,9.481482000000002
1992-06-10,9.296296
1992-06-11,9.148149
1992-06-12,9.111111
1992-06-15,8.925925999999999
1992-06-16,8.592592
1992-06-17,8.444445
1992-06-18,8.222222
1992-06-19,8.185185
1992-06-22,8.259259
1992-06-23,8.444445
1992-06-24,8.333333
1992-06-25,8.592592
1992-06-26,8.518517999999998
1992-06-29,8.518517999999998
1992-06-30,8.62963
1992-07-01,8.555555
1992-07-02,8.407408
1992-07-06,8.481482000000002
1992-07-07,8.37037
1992-07-08,8.407408
1992-07-09,8.481482000000002
1992-07-10,8.407408
1992-07-13,8.37037
1992-07-14,8.37037
1992-07-15,8.296296
1992-07-16,8.407408
1992-07-17,8.37037
1992-07-20,8.37037
1992-07-21,8.407408
1992-07-22,8.481482000000002
1992-07-23,8.407408
1992-07-24,8.407408
1992-07-27,8.481482000000002
1992-07-28,8.740741
1992-07-29,9.037037
1992-07-30,9.148149
1992-07-31,8.888889
1992-08-03,8.814815
1992-08-04,8.703704
1992-08-05,8.814815
1992-08-06,8.888889
1992-08-07,8.592592
1992-08-10,8.62963
1992-08-11,8.481482000000002
1992-08-12,8.37037
1992-08-13,8.37037
1992-08-14,8.592592
1992-08-17,8.555555
1992-08-18,8.592592
1992-08-19,8.555555
1992-08-20,8.62963
1992-08-21,8.555555
1992-08-24,8.518517999999998
1992-08-25,8.407408
1992-08-26,8.481482000000002
1992-08-27,8.518517999999998
1992-08-28,8.703704
1992-08-31,8.740741
1992-09-01,8.814815
1992-09-02,8.888889
1992-09-03,8.888889
1992-09-04,8.888889
1992-09-08,8.777778
1992-09-09,8.740741
1992-09-10,9.0
1992-09-11,9.074074000000001
1992-09-14,9.407408
1992-09-15,9.185185
1992-09-16,9.37037
1992-09-17,9.296296
1992-09-18,9.296296
1992-09-21,9.074074000000001
1992-09-22,9.0
1992-09-23,8.888889
1992-09-24,8.888889
1992-09-25,8.851851
1992-09-28,8.888889
1992-09-29,8.962963
1992-09-30,9.037037
1992-10-01,8.777778
1992-10-02,8.592592
1992-10-05,8.37037
1992-10-06,8.62963
1992-10-07,8.703704
1992-10-08,8.518517999999998
1992-10-09,8.111111
1992-10-12,8.037037
1992-10-13,8.185185
1992-10-14,8.259259
1992-10-15,8.0
1992-10-16,7.851852
1992-10-19,8.074074000000001
1992-10-20,8.185185
1992-10-21,8.111111
1992-10-22,8.222222
1992-10-23,8.518517999999998
1992-10-26,8.407408
1992-10-27,8.444445
1992-10-28,8.333333
1992-10-29,8.296296
1992-10-30,8.333333
1992-11-02,8.259259
1992-11-03,8.481482000000002
1992-11-04,8.37037
1992-11-05,8.62963
1992-11-06,8.481482000000002
1992-11-09,8.37037
1992-11-10,8.444445
1992-11-11,8.407408
1992-11-12,8.037037
1992-11-13,8.111111
1992-11-16,8.111111
1992-11-17,8.111111
1992-11-18,8.185185
1992-11-19,8.074074000000001
1992-11-20,8.037037
1992-11-23,7.888889
1992-11-24,8.0
1992-11-25,8.037037
1992-11-27,8.148149
1992-11-30,8.407408
1992-12-01,8.518517999999998
1992-12-02,8.407408
1992-12-03,8.222222
1992-12-04,8.185185
1992-12-07,7.925926
1992-12-08,7.962963
1992-12-09,8.111111
1992-12-10,8.0
1992-12-11,8.259259
1992-12-14,8.296296
1992-12-15,8.259259
1992-12-16,8.185185
1992-12-17,8.222222
1992-12-18,8.222222
1992-12-21,8.259259
1992-12-22,8.407408
1992-12-23,8.37037
1992-12-24,8.407408
1992-12-28,8.37037
1992-12-29,8.37037
1992-12-30,8.444445
1992-12-31,8.777778
1993-01-04,9.074074000000001
1993-01-05,9.148149
1993-01-06,9.296296
1993-01-07,9.555555
1993-01-08,9.62963
1993-01-11,9.296296
1993-01-12,9.222222
1993-01-13,9.185185
1993-01-14,9.222222
1993-01-15,9.222222
1993-01-18,9.333333
1993-01-19,9.37037
1993-01-20,9.259259
1993-01-21,9.37037
1993-01-22,9.555555
1993-01-25,9.481482000000002
1993-01-26,9.518517999999998
1993-01-27,9.481482000000002
1993-01-28,9.592592
1993-01-29,9.666667
1993-02-01,9.740741
1993-02-02,9.851851
1993-02-03,9.962963
1993-02-04,9.851851
1993-02-05,10.074074000000001
1993-02-08,9.925925999999999
1993-02-09,9.851851
1993-02-10,9.814815
1993-02-11,9.851851
1993-02-12,9.777778
1993-02-16,9.407408
1993-02-17,9.37037
1993-02-18,9.407408
1993-02-19,9.37037
1993-02-22,9.37037
1993-02-23,9.333333
1993-02-24,9.518517999999998
1993-02-25,9.592592
1993-02-26,9.592592
1993-03-01,9.481482000000002
1993-03-02,9.592592
1993-03-03,9.592592
1993-03-04,9.407408
1993-03-05,9.407408
1993-03-08,9.666667
1993-03-09,9.740741
1993-03-10,9.62963
1993-03-11,9.703704
1993-03-12,9.481482000000002
1993-03-15,9.481482000000002
1993-03-16,9.518517999999998
1993-03-17,9.444445
1993-03-18,9.444445
1993-03-19,9.518517999999998
1993-03-22,9.518517999999998
1993-03-23,9.592592
1993-03-24,9.925925999999999
1993-03-25,9.925925999999999
1993-03-26,9.925925999999999
1993-03-29,10.037037
1993-03-30,9.740741
1993-03-31,9.62963
1993-04-01,9.333333
1993-04-02,8.925925999999999
1993-04-05,9.037037
1993-04-06,9.148149
1993-04-07,9.148149
1993-04-08,9.148149
1993-04-12,9.185185
1993-04-13,9.185185
1993-04-14,9.0
1993-04-15,8.851851
1993-04-16,8.851851
1993-04-19,8.851851
1993-04-20,8.814815
1993-04-21,8.925925999999999
1993-04-22,8.962963
1993-04-23,8.592592
1993-04-26,8.518517999999998
1993-04-27,8.740741
1993-04-28,8.740741
1993-04-29,8.740741
1993-04-30,8.814815
1993-05-03,8.888889
1993-05-04,8.851851
1993-05-05,8.962963
1993-05-06,9.037037
1993-05-07,9.0
1993-05-10,8.888889
1993-05-11,9.0
1993-05-12,9.259259
1993-05-13,9.185185
1993-05-14,9.111111
1993-05-17,9.333333
1993-05-18,9.148149
1993-05-19,9.333333
1993-05-20,9.481482000000002
1993-05-21,9.333333
1993-05-24,9.518517999999998
1993-05-25,9.481482000000002
1993-05-26,9.592592
1993-05-27,9.555555
1993-05-28,9.518517999999998
1993-06-01,9.740741
1993-06-02,9.740741
1993-06-03,10.0
1993-06-04,10.0
1993-06-07,9.814815
1993-06-08,9.703704
1993-06-09,9.740741
1993-06-10,9.703704
1993-06-11,9.740741
1993-06-14,9.777778
1993-06-15,9.962963
1993-06-16,9.814815
1993-06-17,9.925925999999999
1993-06-18,9.814815
1993-06-21,9.888889
1993-06-22,9.888889
1993-06-23,9.962963
1993-06-24,10.037037
1993-06-25,9.925925999999999
1993-06-28,10.0
1993-06-29,10.037037
1993-06-30,9.814815
1993-07-01,9.740741
1993-07-02,9.666667
1993-07-06,9.592592
1993-07-07,9.333333
1993-07-08,9.296296
1993-07-09,9.0
1993-07-12,8.925925999999999
1993-07-13,8.925925999999999
1993-07-14,8.925925999999999
1993-07-15,9.222222
1993-07-16,9.222222
1993-07-19,9.259259
1993-07-20,9.259259
1993-07-21,9.148149
1993-07-22,9.222222
1993-07-23,9.185185
1993-07-26,9.222222
1993-07-27,9.185185
1993-07-28,9.111111
1993-07-29,9.259259
1993-07-30,9.222222
1993-08-02,9.259259
1993-08-03,9.481482000000002
1993-08-04,9.62963
1993-08-05,9.814815
1993-08-06,9.740741
1993-08-09,9.888889
1993-08-10,10.148149
1993-08-11,10.111111
1993-08-12,10.037037
1993-08-13,10.296296
1993-08-16,10.185185
1993-08-17,10.074074000000001
1993-08-18,10.111111
1993-08-19,10.148149
1993-08-20,10.148149
1993-08-23,10.185185
1993-08-24,10.185185
1993-08-25,10.037037
1993-08-26,10.111111
1993-08-27,10.111111
1993-08-30,10.037037
1993-08-31,10.074074000000001
1993-09-01,10.074074000000001
1993-09-02,9.925925999999999
1993-09-03,9.925925999999999
1993-09-07,9.851851
1993-09-08,9.814815
1993-09-09,9.777778
1993-09-10,9.777778
1993-09-13,9.925925999999999
1993-09-14,9.962963
1993-09-15,9.851851
1993-09-16,9.888889
1993-09-17,9.925925999999999
1993-09-20,9.814815
1993-09-21,9.703704
1993-09-22,9.703704
1993-09-23,9.777778
1993-09-24,10.0
1993-09-27,10.222222
1993-09-28,10.259259
1993-09-29,10.296296
1993-09-30,10.111111
1993-10-01,10.111111
1993-10-04,10.333333
1993-10-05,10.296296
1993-10-06,10.407408
1993-10-07,10.407408
1993-10-08,10.518517999999998
1993-10-11,10.666667
1993-10-12,10.740741
1993-10-13,10.703704
1993-10-14,10.703704
1993-10-15,10.814815
1993-10-18,10.666667
1993-10-19,10.296296
1993-10-20,10.222222
1993-10-21,10.185185
1993-10-22,10.111111
1993-10-25,10.111111
1993-10-26,10.148149
1993-10-27,10.222222
1993-10-28,10.333333
1993-10-29,10.148149
1993-11-01,10.148149
1993-11-02,10.666667
1993-11-03,10.814815
1993-11-04,10.777778
1993-11-05,10.666667
1993-11-08,10.666667
1993-11-09,10.740741
1993-11-10,10.777778
1993-11-11,10.740741
1993-11-12,10.925925999999999
1993-11-15,11.111111
1993-11-16,10.962963
1993-11-17,10.925925999999999
1993-11-18,10.925925999999999
1993-11-19,10.962963
1993-11-22,10.666667
1993-11-23,10.592592
1993-11-24,10.555555
1993-11-26,10.62963
1993-11-29,10.62963
1993-11-30,10.666667
1993-12-01,10.62963
1993-12-02,10.62963
1993-12-03,10.592592
1993-12-06,10.777778
1993-12-07,10.925925999999999
1993-12-08,10.851851
1993-12-09,10.888889
1993-12-10,10.814815
1993-12-13,11.111111
1993-12-14,11.148149
1993-12-15,10.592592
1993-12-16,10.62963
1993-12-17,10.777778
1993-12-20,10.666667
1993-12-21,10.740741
1993-12-22,11.074074000000001
1993-12-23,11.037037
1993-12-27,11.037037
1993-12-28,11.037037
1993-12-29,11.037037
1993-12-30,11.111111
1993-12-31,11.185185
1994-01-03,11.074074000000001
1994-01-04,11.074074000000001
1994-01-05,11.185185
1994-01-06,11.259259
1994-01-07,11.296296
1994-01-10,11.37037
1994-01-11,11.555555
1994-01-12,11.62963
1994-01-13,11.444445
1994-01-14,11.296296
1994-01-17,11.111111
1994-01-18,10.925925999999999
1994-01-19,10.962963
1994-01-20,11.074074000000001
1994-01-21,11.074074000000001
1994-01-24,11.074074000000001
1994-01-25,11.185185
1994-01-26,11.185185
1994-01-27,11.148149
1994-01-28,11.111111
1994-01-31,11.333333
1994-02-01,11.185185
1994-02-02,11.111111
1994-02-03,11.037037
1994-02-04,10.666667
1994-02-07,10.62963
1994-02-08,10.703704
1994-02-09,10.777778
1994-02-10,10.814815
1994-02-11,10.740741
1994-02-14,10.703704
1994-02-15,10.666667
1994-02-16,10.666667
1994-02-17,10.851851
1994-02-18,10.740741
1994-02-22,10.925925999999999
1994-02-23,10.888889
1994-02-24,10.518517999999998
1994-02-25,10.333333
1994-02-28,10.481482000000002
1994-03-01,10.555555
1994-03-02,10.481482000000002
1994-03-03,10.37037
1994-03-04,10.37037
1994-03-07,10.37037
1994-03-08,10.555555
1994-03-09,10.592592
1994-03-10,10.814815
1994-03-11,10.888889
1994-03-14,10.740741
1994-03-15,10.814815
1994-03-16,10.925925999999999
1994-03-17,11.148149
1994-03-18,11.333333
1994-03-21,11.259259
1994-03-22,11.222222
1994-03-23,11.148149
1994-03-24,11.259259
1994-03-25,11.407408
1994-03-28,11.222222
1994-03-29,10.925925999999999
1994-03-30,10.740741
1994-03-31,10.481482000000002
1994-04-04,10.333333
1994-04-05,11.0
1994-04-06,10.962963
1994-04-07,11.481482000000002
1994-04-08,11.222222
1994-04-11,11.296296
1994-04-12,11.407408
1994-04-13,11.518517999999998
1994-04-14,11.518517999999998
1994-04-15,12.444445
1994-04-18,12.111111
1994-04-19,12.37037
1994-04-20,12.0
1994-04-21,11.851851
1994-04-22,11.925925999999999
1994-04-25,12.259259
1994-04-26,12.62963
1994-04-28,12.592592
1994-04-29,12.851851
1994-05-02,12.740741
1994-05-03,12.666667
1994-05-04,12.555555
1994-05-05,12.777778
1994-05-06,12.703704
1994-05-09,12.518517999999998
1994-05-10,12.407408
1994-05-11,12.37037
1994-05-12,12.481482000000002
1994-05-13,12.62963
1994-05-16,12.777778
1994-05-17,13.037037
1994-05-18,12.888889
1994-05-19,12.814815
1994-05-20,12.925925999999999
1994-05-23,13.148148999999998
1994-05-24,12.962963
1994-05-25,12.851851
1994-05-26,13.074074000000001
1994-05-27,12.740741
1994-05-31,12.777778
1994-06-01,12.666667
1994-06-02,12.703704
1994-06-03,12.851851
1994-06-06,13.0
1994-06-07,12.666667
1994-06-08,12.333333
1994-06-09,12.148149
1994-06-10,12.222222
1994-06-13,12.037037
1994-06-14,12.074074000000001
1994-06-15,12.037037
1994-06-16,11.962963
1994-06-17,11.851851
1994-06-20,12.037037
1994-06-21,11.925925999999999
1994-06-22,12.111111
1994-06-23,12.074074000000001
