Date,RMD
2000-01-04,5.085938
2000-01-05,5.085938
2000-01-06,5.09375
2000-01-07,5.109375
2000-01-10,5.171875
2000-01-11,5.203125
2000-01-12,5.109375
2000-01-13,5.421875
2000-01-14,5.304688
2000-01-18,5.609375
2000-01-19,5.734375
2000-01-20,6.046875
2000-01-21,6.8125
2000-01-24,6.859375
2000-01-25,6.242188
2000-01-26,5.984375
2000-01-27,5.59375
2000-01-28,5.5
2000-01-31,5.375
2000-02-01,5.546875
2000-02-02,5.34375
2000-02-03,6.382813
2000-02-04,6.8203130000000005
2000-02-07,6.9375
2000-02-08,7.0
2000-02-09,7.3203130000000005
2000-02-10,7.625
2000-02-11,7.1875
2000-02-14,7.2109380000000005
2000-02-15,7.078125
2000-02-16,7.0703130000000005
2000-02-17,7.109375
2000-02-18,7.15625
2000-02-22,7.421875
2000-02-23,7.4609380000000005
2000-02-24,8.578125
2000-02-25,8.515625
2000-02-28,9.25
2000-02-29,9.328125
2000-03-01,9.882813
2000-03-02,9.8125
2000-03-03,9.703125
2000-03-06,9.867188
2000-03-07,9.648438
2000-03-08,9.640625
2000-03-09,9.875
2000-03-10,9.40625
2000-03-13,9.09375
2000-03-14,7.5
2000-03-15,8.3125
2000-03-16,9.1875
2000-03-17,9.125
2000-03-20,9.09375
2000-03-21,9.234375
2000-03-22,9.90625
2000-03-23,9.875
2000-03-24,8.882813
2000-03-27,8.5
2000-03-28,9.085938
2000-03-29,8.625
2000-03-30,8.695313
2000-03-31,8.921875
2000-04-03,9.21875
2000-04-04,7.90625
2000-04-05,8.75
2000-04-06,8.34375
2000-04-07,8.546875
2000-04-10,9.109375
2000-04-11,8.3125
2000-04-12,8.0625
2000-04-13,7.28125
2000-04-14,7.375
2000-04-17,7.359375
2000-04-18,8.59375
2000-04-19,8.3125
2000-04-20,7.953125
2000-04-24,6.75
2000-04-25,7.609375
2000-04-26,8.46875
2000-04-27,8.46875
2000-04-28,8.5
2000-05-01,9.515625
2000-05-02,9.0
2000-05-03,6.96875
2000-05-04,6.96875
2000-05-05,7.1875
2000-05-08,7.09375
2000-05-09,6.9375
2000-05-10,6.625
2000-05-11,6.25
2000-05-12,6.03125
2000-05-15,6.53125
2000-05-16,6.171875
2000-05-17,6.25
2000-05-18,6.25
2000-05-19,6.25
2000-05-22,6.0
2000-05-23,5.9375
2000-05-24,5.734375
2000-05-25,5.53125
2000-05-26,5.5
2000-05-30,5.96875
2000-05-31,6.0
2000-06-01,6.09375
2000-06-02,6.328125
2000-06-05,6.71875
2000-06-06,6.90625
2000-06-07,6.59375
2000-06-08,6.484375
2000-06-09,6.546875
2000-06-12,6.359375
2000-06-13,6.78125
2000-06-14,7.5
2000-06-15,7.640625
2000-06-16,7.25
2000-06-19,7.5625
2000-06-20,7.640625
2000-06-21,7.484375
2000-06-22,7.296875
2000-06-23,6.0
2000-06-26,6.421875
2000-06-27,6.65625
2000-06-28,6.84375
2000-06-29,6.6875
2000-06-30,6.6875
2000-07-03,6.46875
2000-07-05,6.59375
2000-07-06,6.640625
2000-07-07,6.640625
2000-07-10,6.59375
2000-07-11,6.15625
2000-07-12,6.28125
2000-07-13,6.453125
2000-07-14,6.5625
2000-07-17,6.96875
2000-07-18,7.109375
2000-07-19,6.90625
2000-07-20,6.765625
2000-07-21,6.640625
2000-07-24,6.6875
2000-07-25,7.03125
2000-07-26,7.25
2000-07-27,7.171875
2000-07-28,7.0
2000-07-31,6.9375
2000-08-01,7.234375
2000-08-02,7.65625
2000-08-03,8.46875
2000-08-04,8.46875
2000-08-07,8.203125
2000-08-08,8.0
2000-08-09,7.484375
2000-08-10,8.3125
2000-08-11,8.734375
2000-08-14,8.453125
2000-08-15,8.46875
2000-08-16,8.625
2000-08-17,8.71875
2000-08-18,8.703125
2000-08-21,8.828125
2000-08-22,8.5
2000-08-23,8.421875
2000-08-24,8.75
2000-08-25,8.796875
2000-08-28,9.0
2000-08-29,8.671875
2000-08-30,8.6875
2000-08-31,9.203125
2000-09-01,9.59375
2000-09-05,9.328125
2000-09-06,9.109375
2000-09-07,9.09375
2000-09-08,9.0
2000-09-11,9.28125
2000-09-12,9.125
2000-09-13,8.90625
2000-09-14,9.28125
2000-09-15,9.0
2000-09-18,8.734375
2000-09-19,9.046875
2000-09-20,8.40625
2000-09-21,8.40625
2000-09-22,8.734375
2000-09-25,8.8125
2000-09-26,8.0625
2000-09-27,7.984375
2000-09-28,8.09375
2000-09-29,7.8125
2000-10-02,7.6875
2000-10-03,7.625
2000-10-04,7.0
2000-10-05,6.5625
2000-10-06,6.75
2000-10-09,6.890625
2000-10-10,7.09375
2000-10-11,7.203125
2000-10-12,6.921875
2000-10-13,7.234375
2000-10-16,7.28125
2000-10-17,7.21875
2000-10-18,7.0
2000-10-19,7.21875
2000-10-20,7.59375
2000-10-23,7.46875
2000-10-24,7.59375
2000-10-25,7.03125
2000-10-26,7.21875
2000-10-27,6.90625
2000-10-30,6.4375
2000-10-31,6.375
2000-11-01,7.296875
2000-11-02,8.3125
2000-11-03,8.90625
2000-11-06,8.15625
2000-11-07,8.125
2000-11-08,8.4375
2000-11-09,8.78125
2000-11-10,8.578125
2000-11-13,8.390625
2000-11-14,8.5
2000-11-15,8.65625
2000-11-16,8.46875
2000-11-17,8.125
2000-11-20,8.234375
2000-11-21,8.1875
2000-11-22,8.25
2000-11-24,8.6875
2000-11-27,9.234375
2000-11-28,8.515625
2000-11-29,8.625
2000-11-30,8.765625
2000-12-01,9.09375
2000-12-04,8.78125
2000-12-05,9.0
2000-12-06,8.8125
2000-12-07,8.9375
2000-12-08,9.15625
2000-12-11,9.296875
2000-12-12,9.15625
2000-12-13,9.203125
2000-12-14,8.890625
2000-12-15,9.40625
2000-12-18,9.46875
2000-12-19,9.46875
2000-12-20,9.46875
2000-12-21,9.453125
2000-12-22,10.25
2000-12-26,10.265625
2000-12-27,9.828125
2000-12-28,10.375
2000-12-29,9.96875
2001-01-02,9.84375
2001-01-03,10.75
2001-01-04,9.953125
2001-01-05,9.671875
2001-01-08,9.8125
2001-01-09,9.9375
2001-01-10,10.09375
2001-01-11,10.15625
2001-01-12,10.171875
2001-01-16,10.078125
2001-01-17,10.03125
2001-01-18,10.375
2001-01-19,10.53125
2001-01-22,10.65625
2001-01-23,10.71875
2001-01-24,10.671875
2001-01-25,10.625
2001-01-26,10.3125
2001-01-29,10.265625
2001-01-30,10.425781
2001-01-31,10.5
2001-02-01,10.675781
2001-02-02,10.925781
2001-02-05,10.851563
2001-02-06,10.375
2001-02-07,10.636719
2001-02-08,10.726563
2001-02-09,10.824219
2001-02-12,11.246094
2001-02-13,11.726563
2001-02-14,11.488281
2001-02-15,11.269531
2001-02-16,11.050781
2001-02-20,11.261719
2001-02-21,11.425781
2001-02-22,11.75
2001-02-23,11.460938
2001-02-26,11.484375
2001-02-27,11.476563
2001-02-28,11.238281
2001-03-01,11.273438
2001-03-02,11.351563
2001-03-05,11.234375
2001-03-06,11.082031
2001-03-07,11.074219
2001-03-08,10.476563
2001-03-09,9.925781
2001-03-12,9.746094
2001-03-13,9.710938
2001-03-14,9.164063
2001-03-15,9.425781
2001-03-16,9.621094
2001-03-19,9.8125
2001-03-20,9.761719
2001-03-21,9.511719
2001-03-22,9.25
2001-03-23,9.492188
2001-03-26,9.460938
2001-03-27,9.5
2001-03-28,9.5
2001-03-29,10.039063
2001-03-30,10.101563
2001-04-02,9.835938
2001-04-03,9.476563
2001-04-04,9.554688
2001-04-05,9.898438
2001-04-06,9.574219
2001-04-09,9.875
2001-04-10,10.2425
2001-04-11,10.305
2001-04-12,10.975
2001-04-16,10.6425
2001-04-17,10.6875
2001-04-18,10.75
2001-04-19,10.875
2001-04-20,10.625
2001-04-23,10.225
2001-04-24,10.225
2001-04-25,10.795
2001-04-26,10.78
2001-04-27,11.0375
2001-04-30,11.2
2001-05-01,11.35
2001-05-02,13.7
2001-05-03,12.775
2001-05-04,12.73
2001-05-07,12.55
2001-05-08,13.0825
2001-05-09,14.075
2001-05-10,13.925
2001-05-11,13.395
2001-05-14,13.5625
2001-05-15,13.4425
2001-05-16,13.725
2001-05-17,14.125
2001-05-18,13.9875
2001-05-21,14.42
2001-05-22,14.05
2001-05-23,13.4125
2001-05-24,13.2025
2001-05-25,13.2
2001-05-29,13.5375
2001-05-30,14.15
2001-05-31,13.65
2001-06-01,13.595
2001-06-04,13.91
2001-06-05,13.625
2001-06-06,13.3125
2001-06-07,13.57
2001-06-08,13.45
2001-06-11,12.9025
2001-06-12,12.725
2001-06-13,12.8375
2001-06-14,12.625
2001-06-15,12.995
2001-06-18,13.08
2001-06-19,13.3
2001-06-20,13.3125
2001-06-21,13.15
2001-06-22,12.825
2001-06-25,12.945
2001-06-26,12.825
2001-06-27,12.98
2001-06-28,12.9375
2001-06-29,12.6375
2001-07-02,12.7575
2001-07-03,13.1
2001-07-05,13.05
2001-07-06,12.725
2001-07-09,12.95
2001-07-10,12.5425
2001-07-11,12.7
2001-07-12,12.9625
2001-07-13,13.075
2001-07-16,13.0325
2001-07-17,13.2
2001-07-18,13.335
2001-07-19,13.425
2001-07-20,13.335
2001-07-23,13.0875
2001-07-24,12.9175
2001-07-25,12.57
2001-07-26,12.97
2001-07-27,13.35
2001-07-30,13.1375
2001-07-31,13.175
2001-08-01,13.475
2001-08-02,13.7125
2001-08-03,13.4
2001-08-06,13.43
2001-08-07,13.355
2001-08-08,13.6
2001-08-09,13.75
2001-08-10,13.9025
2001-08-13,13.9625
2001-08-14,14.3575
2001-08-15,14.4
2001-08-16,14.025
2001-08-17,14.0
2001-08-20,14.2475
2001-08-21,14.35
2001-08-22,14.455
2001-08-23,14.35
2001-08-24,14.6125
2001-08-27,15.2375
2001-08-28,14.825
2001-08-29,14.3
2001-08-30,13.775
2001-08-31,13.7375
2001-09-04,13.62
2001-09-05,13.5825
2001-09-06,13.44
2001-09-07,13.175
2001-09-10,13.02
2001-09-17,12.525
2001-09-18,11.655
2001-09-19,11.5825
2001-09-20,11.5525
2001-09-21,11.475
2001-09-24,11.95
2001-09-25,12.245
2001-09-26,12.66
2001-09-27,13.025
2001-09-28,12.7
2001-10-01,12.87
2001-10-02,12.8925
2001-10-03,13.09
2001-10-04,13.04
2001-10-05,12.9475
2001-10-08,12.6875
2001-10-09,12.6175
2001-10-10,12.9425
2001-10-11,13.5625
2001-10-12,13.2575
2001-10-15,13.575
2001-10-16,13.505
2001-10-17,12.9625
2001-10-18,12.95
2001-10-19,13.4075
2001-10-22,14.3125
2001-10-23,14.26
2001-10-24,14.345
2001-10-25,14.36
2001-10-26,14.4125
2001-10-29,14.25
2001-10-30,14.1375
2001-10-31,13.95
2001-11-01,14.125
2001-11-02,14.175
2001-11-05,14.3875
2001-11-06,14.675
2001-11-07,14.7525
2001-11-08,14.6
2001-11-09,14.5525
2001-11-12,14.2
2001-11-13,14.3
2001-11-14,14.1625
2001-11-15,13.985
2001-11-16,14.1375
2001-11-19,14.175
2001-11-20,14.0875
2001-11-21,14.1925
2001-11-23,14.375
2001-11-26,14.5725
2001-11-27,14.5625
2001-11-28,14.575
2001-11-29,14.72
2001-11-30,14.625
2001-12-03,15.4375
2001-12-04,15.375
2001-12-05,15.0125
2001-12-06,14.6
2001-12-07,14.1525
2001-12-10,14.13
2001-12-11,13.9325
2001-12-12,13.5425
2001-12-13,13.5
2001-12-14,13.725
2001-12-17,13.9125
2001-12-18,13.7625
2001-12-19,13.69
2001-12-20,13.395
2001-12-21,13.425
2001-12-24,13.45
2001-12-26,13.545
2001-12-27,13.35
2001-12-28,13.3
2001-12-31,13.48
2002-01-02,13.2875
2002-01-03,13.05
2002-01-04,12.9175
2002-01-07,12.5175
2002-01-08,12.8125
2002-01-09,12.85
2002-01-10,12.875
2002-01-11,12.375
2002-01-14,12.43
2002-01-15,12.6375
2002-01-16,12.75
2002-01-17,12.9625
2002-01-18,12.605
2002-01-22,12.72
2002-01-23,12.1125
2002-01-24,11.365
2002-01-25,10.7875
2002-01-28,10.76
2002-01-29,10.8375
2002-01-30,11.1725
2002-01-31,10.75
2002-02-01,9.995
2002-02-04,9.5
2002-02-05,9.6875
2002-02-06,9.6425
2002-02-07,9.6675
2002-02-08,10.1325
2002-02-11,10.4025
2002-02-12,10.1
2002-02-13,10.1125
2002-02-14,9.92
2002-02-15,9.8075
2002-02-19,9.4625
2002-02-20,9.4375
2002-02-21,9.125
2002-02-22,9.3825
2002-02-25,9.3025
2002-02-26,9.2125
2002-02-27,9.15
2002-02-28,9.09
2002-03-01,9.115
2002-03-04,9.425
2002-03-05,9.265
2002-03-06,9.62
2002-03-07,9.565
2002-03-08,9.46
2002-03-11,9.4175
2002-03-12,9.385
2002-03-13,9.505
2002-03-14,9.5625
2002-03-15,9.875
2002-03-18,10.1
2002-03-19,9.97
2002-03-20,9.975
2002-03-21,10.025
2002-03-22,10.0175
2002-03-25,9.9375
2002-03-26,9.8875
2002-03-27,9.98
2002-03-28,10.0325
2002-04-01,9.9775
2002-04-02,9.9025
2002-04-03,9.8625
2002-04-04,9.65
2002-04-05,9.67
2002-04-08,9.5275
2002-04-09,9.5575
2002-04-10,9.575
2002-04-11,9.7125
2002-04-12,9.755
2002-04-15,9.6975
2002-04-16,10.0425
2002-04-17,9.9875
2002-04-18,10.085
2002-04-19,10.04
2002-04-22,9.775
2002-04-23,9.565
2002-04-24,9.4175
2002-04-25,9.3875
2002-04-26,9.37
2002-04-29,9.035
2002-04-30,9.2775
2002-05-01,8.2875
2002-05-02,8.125
2002-05-03,7.7475
2002-05-06,7.14
2002-05-07,7.1575
2002-05-08,7.2875
2002-05-09,7.3725
2002-05-10,7.32
2002-05-13,7.3125
2002-05-14,7.2675
2002-05-15,7.2
2002-05-16,7.22
2002-05-17,7.17
2002-05-20,7.0875
2002-05-21,7.05
2002-05-22,7.0375
2002-05-23,7.06
2002-05-24,7.0375
2002-05-28,7.05
2002-05-29,7.02
2002-05-30,6.9125
2002-05-31,6.8625
2002-06-03,6.75
2002-06-04,6.7625
2002-06-05,6.525
2002-06-06,6.175
2002-06-07,6.865
2002-06-10,6.93
2002-06-11,6.805
2002-06-12,6.75
2002-06-13,6.5675
2002-06-14,6.72
2002-06-17,6.905
2002-06-18,6.9775
2002-06-19,6.9625
2002-06-20,7.0625
2002-06-21,7.105
2002-06-24,7.0225
2002-06-25,7.0375
2002-06-26,6.95
2002-06-27,7.29
2002-06-28,7.35
2002-07-01,6.9625
2002-07-02,6.825
2002-07-03,6.805
2002-07-05,7.15
2002-07-08,6.965
2002-07-09,6.79
2002-07-10,6.355
2002-07-11,6.4
2002-07-12,6.55
2002-07-15,6.5075
2002-07-16,6.5025
2002-07-17,6.4825
2002-07-18,6.315
2002-07-19,6.25
2002-07-22,6.3375
2002-07-23,6.2225
2002-07-24,6.45
2002-07-25,6.6375
2002-07-26,6.6
2002-07-29,6.7875
2002-07-30,6.9025
2002-07-31,6.7775
2002-08-01,6.6
2002-08-02,6.525
2002-08-05,6.495
2002-08-06,6.6375
2002-08-07,6.725
2002-08-08,7.0875
2002-08-09,7.0225
2002-08-12,7.0
2002-08-13,7.005
2002-08-14,8.31
2002-08-15,8.065
2002-08-16,8.1
2002-08-19,8.2625
2002-08-20,8.25
2002-08-21,8.285
2002-08-22,8.3625
2002-08-23,8.25
2002-08-26,8.4075
2002-08-27,8.2375
2002-08-28,8.0675
2002-08-29,7.9625
2002-08-30,7.7775
2002-09-03,7.705
2002-09-04,7.75
2002-09-05,7.6275
2002-09-06,7.7775
2002-09-09,7.8275
2002-09-10,7.8225
2002-09-11,7.875
2002-09-12,7.7875
2002-09-13,7.67
2002-09-16,7.7875
2002-09-17,7.7
2002-09-18,7.7375
2002-09-19,7.45
2002-09-20,7.5375
2002-09-23,7.41
2002-09-24,7.2275
2002-09-25,7.325
2002-09-26,7.215
2002-09-27,7.205
2002-09-30,7.15
2002-10-01,7.3375
2002-10-02,7.15
2002-10-03,7.005
2002-10-04,6.9075
2002-10-07,6.95
2002-10-08,7.075
2002-10-09,7.125
2002-10-10,7.3225
2002-10-11,7.5675
2002-10-14,7.75
2002-10-15,8.0625
2002-10-16,7.7775
2002-10-17,7.8725
2002-10-18,7.715
2002-10-21,7.8375
2002-10-22,7.64
2002-10-23,7.75
2002-10-24,7.765
2002-10-25,8.1
2002-10-28,8.2125
2002-10-29,8.35
2002-10-30,8.0
2002-10-31,8.4425
2002-11-01,8.405
2002-11-04,8.3925
2002-11-05,8.2
2002-11-06,8.4125
2002-11-07,8.345
2002-11-08,8.315
2002-11-11,8.2125
2002-11-12,8.15
2002-11-13,8.15
2002-11-14,8.4075
2002-11-15,8.51
2002-11-18,8.34
2002-11-19,8.285
2002-11-20,8.385
2002-11-21,8.5325
2002-11-22,8.455
2002-11-25,8.4
2002-11-26,8.075
2002-11-27,8.21
2002-11-29,8.1025
2002-12-02,8.0125
2002-12-03,7.95
2002-12-04,7.885
2002-12-05,7.7875
2002-12-06,7.755
2002-12-09,7.625
2002-12-10,7.5375
2002-12-11,7.43
2002-12-12,7.4875
2002-12-13,7.2875
2002-12-16,7.3975
2002-12-17,7.305
2002-12-18,7.2575
2002-12-19,7.1375
2002-12-20,7.5475
2002-12-23,7.7625
2002-12-24,7.6575
2002-12-26,7.6125
2002-12-27,7.6275
2002-12-30,7.6375
2002-12-31,7.6425
2003-01-02,7.7625
2003-01-03,7.73
2003-01-06,7.84
2003-01-07,7.84
2003-01-08,7.865
2003-01-09,7.99
2003-01-10,7.9925
2003-01-13,8.115
2003-01-14,8.4675
2003-01-15,8.49
2003-01-16,8.415
2003-01-17,8.4
2003-01-21,8.2975
2003-01-22,8.245
2003-01-23,8.4625
2003-01-24,8.405
2003-01-27,8.31
2003-01-28,8.2225
2003-01-29,8.25
2003-01-30,8.1125
2003-01-31,8.2875
2003-02-03,8.1975
2003-02-04,8.415
2003-02-05,8.36
2003-02-06,8.2525
2003-02-07,8.1625
2003-02-10,8.15
2003-02-11,8.1075
2003-02-12,8.1
2003-02-13,7.9825
2003-02-14,7.9425
2003-02-18,7.9225
2003-02-19,7.835
2003-02-20,7.855
2003-02-21,7.875
2003-02-24,7.7925
2003-02-25,7.895
2003-02-26,7.9
2003-02-27,7.9
2003-02-28,7.8525
2003-03-03,7.7625
2003-03-04,7.625
2003-03-05,7.605
2003-03-06,7.5875
2003-03-07,7.7425
2003-03-10,7.685
2003-03-11,7.605
2003-03-12,7.425
2003-03-13,7.435
2003-03-14,7.4175
2003-03-17,7.5125
2003-03-18,7.525
2003-03-19,7.51
2003-03-20,7.4625
2003-03-21,7.6775
2003-03-24,7.5125
2003-03-25,7.6
2003-03-26,7.53
2003-03-27,7.8875
2003-03-28,7.99
2003-03-31,7.995
2003-04-01,8.0875
2003-04-02,8.105
2003-04-03,8.0
2003-04-04,8.1025
2003-04-07,8.255
2003-04-08,8.4875
2003-04-09,8.5025
2003-04-10,8.5025
2003-04-11,8.465
2003-04-14,8.355
2003-04-15,8.465
2003-04-16,8.4325
2003-04-17,8.525
2003-04-21,8.525
2003-04-22,8.6275
2003-04-23,9.0625
2003-04-24,9.2
2003-04-25,9.19
2003-04-28,9.3
2003-04-29,9.1375
2003-04-30,9.17
2003-05-01,9.0325
2003-05-02,9.3775
2003-05-05,9.5
2003-05-06,9.345
2003-05-07,9.2
2003-05-08,9.2175
2003-05-09,9.175
2003-05-12,9.325
2003-05-13,9.2
2003-05-14,9.0725
2003-05-15,9.15
2003-05-16,9.0625
2003-05-19,8.9875
2003-05-20,9.0625
2003-05-21,9.11
2003-05-22,9.3
2003-05-23,9.35
2003-05-27,9.57
2003-05-28,9.8175
2003-05-29,9.755
2003-05-30,9.95
2003-06-02,9.9925
2003-06-03,9.9975
2003-06-04,10.095
2003-06-05,10.2325
2003-06-06,10.0625
2003-06-09,10.065
2003-06-10,10.225
2003-06-11,10.32
2003-06-12,10.3
2003-06-13,10.255
2003-06-16,10.3
2003-06-17,10.42
2003-06-18,10.4875
2003-06-19,10.0775
2003-06-20,10.0225
2003-06-23,9.7675
2003-06-24,9.7875
2003-06-25,9.8125
2003-06-26,9.85
2003-06-27,9.8525
2003-06-30,9.8
2003-07-01,9.645
2003-07-02,9.8625
2003-07-03,9.7975
2003-07-07,9.8475
2003-07-08,9.9875
2003-07-09,10.0625
2003-07-10,10.2875
2003-07-11,10.375
2003-07-14,10.3075
2003-07-15,10.1975
2003-07-16,10.125
2003-07-17,9.89
2003-07-18,10.075
2003-07-21,9.9075
2003-07-22,9.9725
2003-07-23,10.0625
2003-07-24,10.0375
2003-07-25,10.07
2003-07-28,10.0
2003-07-29,10.1
2003-07-30,9.9625
2003-07-31,9.925
2003-08-01,9.7725
2003-08-04,9.885
2003-08-05,9.78
2003-08-06,10.375
2003-08-07,10.4875
2003-08-08,10.3075
2003-08-11,10.375
2003-08-12,10.9
2003-08-13,10.975
2003-08-14,10.925
2003-08-15,10.965
2003-08-18,10.845
2003-08-19,10.85
2003-08-20,10.8525
2003-08-21,10.85
2003-08-22,10.6175
2003-08-25,10.4025
2003-08-26,10.5
2003-08-27,10.4875
2003-08-28,10.82
2003-08-29,10.825
2003-09-02,10.8
2003-09-03,10.675
2003-09-04,10.725
2003-09-05,10.65
2003-09-08,10.6875
2003-09-09,10.71
2003-09-10,10.4925
2003-09-11,10.615
2003-09-12,10.67
2003-09-15,10.775
2003-09-16,10.8975
2003-09-17,10.7125
2003-09-18,10.785
2003-09-19,10.7125
2003-09-22,10.41
2003-09-23,10.725
2003-09-24,10.8125
2003-09-25,10.76
2003-09-26,10.75
2003-09-29,10.8775
2003-09-30,10.995
2003-10-01,11.3
2003-10-02,11.4475
2003-10-03,11.5
2003-10-06,11.6225
2003-10-07,11.4925
2003-10-08,11.5125
2003-10-09,11.475
2003-10-10,11.5425
2003-10-13,11.4875
2003-10-14,11.3525
2003-10-15,11.3775
2003-10-16,11.3625
2003-10-17,11.2525
2003-10-20,11.295
2003-10-21,11.32
2003-10-22,11.2575
2003-10-23,11.2625
2003-10-24,11.2625
2003-10-27,10.65
2003-10-28,10.9175
2003-10-29,10.325
2003-10-30,10.52
2003-10-31,10.4425
2003-11-03,10.3375
2003-11-04,10.05
2003-11-05,10.2675
2003-11-06,10.1975
2003-11-07,10.1025
2003-11-10,10.0375
2003-11-11,10.15
2003-11-12,10.31
2003-11-13,10.1525
2003-11-14,10.09
2003-11-17,10.025
2003-11-18,9.9375
2003-11-19,9.905
2003-11-20,9.815
2003-11-21,9.7425
2003-11-24,9.805
2003-11-25,9.75
2003-11-26,9.75
2003-11-28,9.75
2003-12-01,9.7275
2003-12-02,9.5125
2003-12-03,9.725
2003-12-04,10.05
2003-12-05,10.3275
2003-12-08,10.45
2003-12-09,10.3375
2003-12-10,10.23
2003-12-11,10.34
2003-12-12,10.2625
2003-12-15,10.2875
2003-12-16,10.315
2003-12-17,10.3375
2003-12-18,10.3725
2003-12-19,10.45
2003-12-22,10.3825
2003-12-23,10.5175
2003-12-24,10.415
2003-12-26,10.4575
2003-12-29,10.5
2003-12-30,10.5875
2003-12-31,10.385
2004-01-02,10.5
2004-01-05,10.4875
2004-01-06,10.3525
2004-01-07,10.2875
2004-01-08,10.3975
2004-01-09,10.345
2004-01-12,10.4075
2004-01-13,10.22
2004-01-14,10.27
2004-01-15,10.4075
2004-01-16,10.35
2004-01-20,10.1725
2004-01-21,10.3125
2004-01-22,10.465
2004-01-23,10.725
2004-01-26,10.7875
2004-01-27,10.675
2004-01-28,10.5375
2004-01-29,10.4625
2004-01-30,11.0125
2004-02-02,11.0375
2004-02-03,11.2625
2004-02-04,11.325
2004-02-05,11.7525
2004-02-06,11.95
2004-02-09,11.7675
2004-02-10,11.65
2004-02-11,11.9875
2004-02-12,11.85
2004-02-13,11.8375
2004-02-17,11.5625
2004-02-18,11.5375
2004-02-19,11.525
2004-02-20,11.3425
2004-02-23,11.425
2004-02-24,11.3825
2004-02-25,11.4525
2004-02-26,11.565
2004-02-27,11.765
2004-03-01,11.8025
2004-03-02,11.685
2004-03-03,11.585
2004-03-04,11.63
2004-03-05,11.775
2004-03-08,11.8375
2004-03-09,11.7275
2004-03-10,11.565
2004-03-11,11.47
2004-03-12,11.4
2004-03-15,11.24
2004-03-16,11.1875
2004-03-17,11.2825
2004-03-18,11.365
2004-03-19,11.45
2004-03-22,11.22
2004-03-23,11.15
2004-03-24,11.1
2004-03-25,11.1225
2004-03-26,11.1875
2004-03-29,11.2325
2004-03-30,11.3425
2004-03-31,11.2975
2004-04-01,11.21
2004-04-02,11.275
2004-04-05,11.425
2004-04-06,11.6025
2004-04-07,11.7025
2004-04-08,11.6625
2004-04-12,11.725
2004-04-13,11.65
2004-04-14,11.565
2004-04-15,11.625
2004-04-16,11.6725
2004-04-19,11.6875
2004-04-20,11.69
2004-04-21,11.955
2004-04-22,12.0625
2004-04-23,12.025
2004-04-26,11.95
2004-04-27,12.3525
2004-04-28,12.435
2004-04-29,12.3825
2004-04-30,12.32
2004-05-03,12.315
2004-05-04,12.4625
2004-05-05,12.68
2004-05-06,12.4275
2004-05-07,12.2125
2004-05-10,11.9
2004-05-11,11.9475
2004-05-12,11.9375
2004-05-13,11.9675
2004-05-14,11.9825
2004-05-17,11.7525
2004-05-18,12.15
2004-05-19,12.17
2004-05-20,12.1125
2004-05-21,12.1525
2004-05-24,12.2525
2004-05-25,12.43
2004-05-26,12.59
2004-05-27,12.7075
2004-05-28,12.7
2004-06-01,12.58
2004-06-02,12.485
2004-06-03,12.4
2004-06-04,12.4075
2004-06-07,12.525
2004-06-08,12.5825
2004-06-09,12.41
2004-06-10,12.615
2004-06-14,12.575
2004-06-15,12.75
2004-06-16,12.71
2004-06-17,12.785
2004-06-18,12.8675
2004-06-21,12.89
2004-06-22,12.875
2004-06-23,12.72
2004-06-24,12.61
2004-06-25,12.605
2004-06-28,12.6
2004-06-29,12.725
2004-06-30,12.74
2004-07-01,12.7375
2004-07-02,12.7875
2004-07-06,12.875
2004-07-07,12.74
2004-07-08,12.55
2004-07-09,12.3775
2004-07-12,12.15
2004-07-13,12.3675
2004-07-14,12.355
2004-07-15,12.2825
2004-07-16,12.2425
2004-07-19,12.2125
2004-07-20,12.225
2004-07-21,12.1975
2004-07-22,12.0625
2004-07-23,12.095
2004-07-26,11.925
2004-07-27,11.925
2004-07-28,11.845
2004-07-29,12.125
2004-07-30,12.25
2004-08-02,12.5575
2004-08-03,12.5025
2004-08-04,12.59
2004-08-05,12.0025
2004-08-06,10.975
2004-08-09,11.03
2004-08-10,11.35
2004-08-11,11.3775
2004-08-12,11.1775
2004-08-13,11.0375
2004-08-16,11.2425
2004-08-17,11.29
2004-08-18,11.3625
2004-08-19,11.4025
2004-08-20,11.605
2004-08-23,11.6025
2004-08-24,11.6625
2004-08-25,11.7425
2004-08-26,11.72
2004-08-27,11.9575
2004-08-30,11.85
2004-08-31,11.9425
2004-09-01,12.01
2004-09-02,12.1725
2004-09-03,12.0475
2004-09-07,12.115
2004-09-08,12.2
2004-09-09,11.985
2004-09-10,12.1575
2004-09-13,12.2625
2004-09-14,12.3675
2004-09-15,12.105
2004-09-16,11.985
2004-09-17,11.9725
2004-09-20,11.8975
2004-09-21,12.0
2004-09-22,12.1425
2004-09-23,12.025
2004-09-24,12.045
2004-09-27,11.9975
2004-09-28,11.7975
2004-09-29,12.005
2004-09-30,11.9025
2004-10-01,11.9375
2004-10-04,11.99
2004-10-05,11.705
2004-10-06,11.05
2004-10-07,10.9625
2004-10-08,10.865
2004-10-11,10.95
2004-10-12,11.42
2004-10-13,11.3825
2004-10-14,11.3325
2004-10-15,11.2125
2004-10-18,11.25
2004-10-19,11.2825
2004-10-20,11.4625
2004-10-21,11.5
2004-10-22,11.385
2004-10-25,11.43
2004-10-26,11.6275
2004-10-27,11.8
