Date,MCO
2008-11-06,22.639999
2008-11-07,23.01
2008-11-10,21.42
2008-11-11,20.709999
2008-11-12,19.110001
2008-11-13,22.15
2008-11-14,19.33
2008-11-17,18.879998999999998
2008-11-18,19.110001
2008-11-19,17.25
2008-11-20,15.63
2008-11-21,17.77
2008-11-24,20.0
2008-11-25,19.98
2008-11-26,21.299999
2008-11-28,21.709999
2008-12-01,18.83
2008-12-02,20.389999
2008-12-03,21.459999
2008-12-04,21.030001000000002
2008-12-05,22.129998999999998
2008-12-08,23.17
2008-12-09,22.209999
2008-12-10,22.41
2008-12-11,21.16
2008-12-12,21.15
2008-12-15,20.16
2008-12-16,21.57
2008-12-17,21.91
2008-12-18,21.75
2008-12-19,23.02
2008-12-22,21.85
2008-12-23,20.93
2008-12-24,20.85
2008-12-26,20.559998999999998
2008-12-29,19.84
2008-12-30,20.07
2008-12-31,20.09
2009-01-02,22.16
2009-01-05,22.17
2009-01-06,22.98
2009-01-07,22.76
2009-01-08,22.65
2009-01-09,23.030001000000002
2009-01-12,22.99
2009-01-13,23.030001000000002
2009-01-14,23.799999
2009-01-15,22.459999
2009-01-16,21.389999
2009-01-20,19.540001
2009-01-21,20.709999
2009-01-22,21.059998999999998
2009-01-23,21.26
2009-01-26,21.040001
2009-01-27,22.040001
2009-01-28,23.41
2009-01-29,21.98
2009-01-30,21.42
2009-02-02,21.530001000000002
2009-02-03,21.76
2009-02-04,22.120001000000002
2009-02-05,23.190001000000002
2009-02-06,24.85
2009-02-09,24.98
2009-02-10,24.75
2009-02-11,24.82
2009-02-12,23.959999
2009-02-13,23.870001000000002
2009-02-17,22.9
2009-02-18,22.299999
2009-02-19,22.07
2009-02-20,19.16
2009-02-23,17.889999
2009-02-24,18.5
2009-02-25,18.07
2009-02-26,18.01
2009-02-27,17.950001
2009-03-02,16.540001
2009-03-03,16.139999
2009-03-04,16.780001000000002
2009-03-05,16.360001
2009-03-06,16.040001
2009-03-09,16.129998999999998
2009-03-10,18.040001
2009-03-11,17.879998999999998
2009-03-12,18.18
2009-03-13,18.26
2009-03-16,18.1
2009-03-17,18.860001
2009-03-18,19.68
2009-03-19,19.059998999999998
2009-03-20,18.780001000000002
2009-03-23,20.65
2009-03-24,21.879998999999998
2009-03-25,22.24
2009-03-26,23.41
2009-03-27,23.299999
2009-03-30,21.9
2009-03-31,22.92
2009-04-01,21.540001
2009-04-02,22.139999
2009-04-03,23.540001
2009-04-06,23.07
2009-04-07,22.200001
2009-04-08,22.74
2009-04-09,24.49
2009-04-13,25.459999
2009-04-14,24.120001000000002
2009-04-15,24.35
2009-04-16,27.360001
2009-04-17,28.65
2009-04-20,27.059998999999998
2009-04-21,27.629998999999998
2009-04-22,27.23
2009-04-23,27.9
2009-04-24,28.84
2009-04-27,29.620001000000002
2009-04-28,27.49
2009-04-29,28.790001
2009-04-30,29.52
2009-05-01,29.5
2009-05-04,30.299999
2009-05-05,31.200001
2009-05-06,31.129998999999998
2009-05-07,29.610001
2009-05-08,31.23
2009-05-11,31.059998999999998
2009-05-12,29.950001
2009-05-13,27.879998999999998
2009-05-14,28.4
2009-05-15,28.4
2009-05-18,29.709999
2009-05-19,29.379998999999998
2009-05-20,28.73
2009-05-21,28.110001
2009-05-22,27.889999
2009-05-26,28.93
2009-05-27,28.15
2009-05-28,26.889999
2009-05-29,27.389999
2009-06-01,28.549999
2009-06-02,28.639999
2009-06-03,28.75
2009-06-04,28.870001000000002
2009-06-05,28.940001000000002
2009-06-08,28.709999
2009-06-09,29.33
2009-06-10,29.1
2009-06-11,28.620001000000002
2009-06-12,28.34
2009-06-15,26.48
2009-06-16,25.67
2009-06-17,26.440001000000002
2009-06-18,25.93
2009-06-19,26.040001
2009-06-22,24.469998999999998
2009-06-23,25.139999
2009-06-24,25.709999
2009-06-25,25.66
2009-06-26,26.01
2009-06-29,26.48
2009-06-30,26.35
2009-07-01,26.92
2009-07-02,25.68
2009-07-06,26.440001000000002
2009-07-07,26.110001
2009-07-08,26.51
2009-07-09,26.65
2009-07-10,26.309998999999998
2009-07-13,27.52
2009-07-14,27.959999
2009-07-15,28.73
2009-07-16,29.059998999999998
2009-07-17,29.030001000000002
2009-07-20,28.6
2009-07-21,26.799999
2009-07-22,26.52
2009-07-23,25.52
2009-07-24,25.93
2009-07-27,26.75
2009-07-28,27.620001000000002
2009-07-29,25.52
2009-07-30,23.98
2009-07-31,23.74
2009-08-03,24.07
2009-08-04,25.09
2009-08-05,24.690001000000002
2009-08-06,24.43
2009-08-07,25.51
2009-08-10,25.219998999999998
2009-08-11,24.65
2009-08-12,25.040001
2009-08-13,24.85
2009-08-14,24.52
2009-08-17,23.639999
2009-08-18,23.940001000000002
2009-08-19,25.02
2009-08-20,25.309998999999998
2009-08-21,26.049999
2009-08-24,26.639999
2009-08-25,26.799999
2009-08-26,26.709999
2009-08-27,27.48
2009-08-28,27.559998999999998
2009-08-31,27.24
2009-09-01,26.42
2009-09-02,26.1
2009-09-03,24.26
2009-09-04,24.42
2009-09-08,23.65
2009-09-09,24.549999
2009-09-10,24.690001000000002
2009-09-11,25.24
2009-09-14,25.18
2009-09-15,25.1
2009-09-16,25.92
2009-09-17,24.09
2009-09-18,23.59
2009-09-21,22.24
2009-09-22,22.360001
2009-09-23,20.49
2009-09-24,19.58
2009-09-25,18.85
2009-09-28,18.77
2009-09-29,20.809998999999998
2009-09-30,20.459999
2009-10-01,20.389999
2009-10-02,19.610001
2009-10-05,20.02
2009-10-06,20.540001
2009-10-07,20.84
2009-10-08,22.030001000000002
2009-10-09,22.35
2009-10-12,22.790001
2009-10-13,22.58
2009-10-14,23.59
2009-10-15,23.959999
2009-10-16,24.02
2009-10-19,24.0
2009-10-20,24.940001000000002
2009-10-21,25.110001
2009-10-22,25.58
2009-10-23,25.030001000000002
2009-10-26,25.1
2009-10-27,25.18
2009-10-28,24.620001000000002
2009-10-29,24.27
2009-10-30,23.68
2009-11-02,23.1
2009-11-03,23.059998999999998
2009-11-04,23.389999
2009-11-05,23.82
2009-11-06,23.860001
2009-11-09,24.6
2009-11-10,23.780001000000002
2009-11-11,24.129998999999998
2009-11-12,23.73
2009-11-13,23.59
2009-11-16,23.98
2009-11-17,23.65
2009-11-18,23.68
2009-11-19,23.190001000000002
2009-11-20,22.950001
2009-11-23,22.98
2009-11-24,23.57
2009-11-25,23.459999
2009-11-27,22.940001000000002
2009-11-30,23.23
2009-12-01,23.4
2009-12-02,23.549999
2009-12-03,23.540001
2009-12-04,25.360001
2009-12-07,25.040001
2009-12-08,24.700001
2009-12-09,24.950001
2009-12-10,25.15
2009-12-11,26.690001000000002
2009-12-14,26.559998999999998
2009-12-15,25.99
2009-12-16,26.870001000000002
2009-12-17,27.110001
2009-12-18,26.780001000000002
2009-12-21,27.16
2009-12-22,27.360001
2009-12-23,27.360001
2009-12-24,27.67
2009-12-28,27.15
2009-12-29,27.110001
2009-12-30,27.190001000000002
2009-12-31,26.799999
2010-01-04,27.27
2010-01-05,26.99
2010-01-06,26.42
2010-01-07,26.34
2010-01-08,26.84
2010-01-11,26.68
2010-01-12,26.82
2010-01-13,27.68
2010-01-14,27.780001000000002
2010-01-15,27.42
2010-01-19,27.700001
2010-01-20,27.629998999999998
2010-01-21,27.32
2010-01-22,26.969998999999998
2010-01-25,26.33
2010-01-26,26.629998999999998
2010-01-27,28.83
2010-01-28,28.32
2010-01-29,27.59
2010-02-01,27.92
2010-02-02,28.370001000000002
2010-02-03,28.1
2010-02-04,26.389999
2010-02-05,27.34
2010-02-08,26.48
2010-02-09,26.76
2010-02-10,26.66
2010-02-11,27.120001000000002
2010-02-12,26.98
2010-02-16,27.24
2010-02-17,27.07
2010-02-18,26.9
2010-02-19,27.09
2010-02-22,26.799999
2010-02-23,26.719998999999998
2010-02-24,27.02
2010-02-25,26.860001
2010-02-26,26.620001000000002
2010-03-01,27.17
2010-03-02,27.209999
2010-03-03,27.18
2010-03-04,27.280001000000002
2010-03-05,28.110001
2010-03-08,28.209999
2010-03-09,28.040001
2010-03-10,27.75
2010-03-11,28.26
2010-03-12,28.26
2010-03-15,28.6
2010-03-16,28.73
2010-03-17,28.74
2010-03-18,29.66
2010-03-19,29.66
2010-03-22,30.02
2010-03-23,30.32
2010-03-24,30.33
2010-03-25,30.51
2010-03-26,30.26
2010-03-29,30.540001
2010-03-30,30.23
2010-03-31,29.75
2010-04-01,29.370001000000002
2010-04-05,29.530001000000002
2010-04-06,29.440001000000002
2010-04-07,29.34
2010-04-08,29.0
2010-04-09,28.870001000000002
2010-04-12,28.629998999999998
2010-04-13,28.629998999999998
2010-04-14,28.9
2010-04-15,29.65
2010-04-16,27.41
2010-04-19,27.040001
2010-04-20,27.120001000000002
2010-04-21,25.690001000000002
2010-04-22,26.059998999999998
2010-04-23,26.24
2010-04-26,26.059998999999998
2010-04-27,24.85
2010-04-28,25.610001
2010-04-29,25.219998999999998
2010-04-30,24.719998999999998
2010-05-03,25.23
2010-05-04,24.459999
2010-05-05,24.58
2010-05-06,23.540001
2010-05-07,23.360001
2010-05-10,21.77
2010-05-11,21.76
2010-05-12,22.290001
2010-05-13,21.700001
2010-05-14,21.57
2010-05-17,21.559998999999998
2010-05-18,21.030001000000002
2010-05-19,21.51
2010-05-20,21.209999
2010-05-21,22.02
2010-05-24,21.15
2010-05-25,21.24
2010-05-26,20.879998999999998
2010-05-27,20.879998999999998
2010-05-28,20.5
2010-06-01,19.299999
2010-06-02,19.9
2010-06-03,19.690001000000002
2010-06-04,18.889999
2010-06-07,18.75
2010-06-08,18.959999
2010-06-09,18.790001
2010-06-10,19.48
2010-06-11,19.68
2010-06-14,19.91
2010-06-15,21.23
2010-06-16,21.76
2010-06-17,20.82
2010-06-18,21.1
2010-06-21,21.209999
2010-06-22,20.73
2010-06-23,21.129998999999998
2010-06-24,20.6
2010-06-25,22.01
2010-06-28,21.25
2010-06-29,20.01
2010-06-30,19.92
2010-07-01,19.799999
2010-07-02,20.0
2010-07-06,19.74
2010-07-07,20.370001000000002
2010-07-08,21.299999
2010-07-09,22.040001
2010-07-12,22.01
2010-07-13,22.67
2010-07-14,22.389999
2010-07-15,22.469998999999998
2010-07-16,21.940001000000002
2010-07-19,21.84
2010-07-20,22.32
2010-07-21,22.18
2010-07-22,22.450001
2010-07-23,22.620001000000002
2010-07-26,23.09
2010-07-27,22.879998999999998
2010-07-28,22.639999
2010-07-29,23.639999
2010-07-30,23.549999
2010-08-02,23.610001
2010-08-03,23.879998999999998
2010-08-04,24.059998999999998
2010-08-05,23.85
2010-08-06,23.530001000000002
2010-08-09,23.639999
2010-08-10,23.33
2010-08-11,22.32
2010-08-12,22.219998999999998
2010-08-13,21.9
2010-08-16,22.26
2010-08-17,22.24
2010-08-18,22.540001
2010-08-19,22.02
2010-08-20,21.709999
2010-08-23,21.5
2010-08-24,21.1
2010-08-25,21.24
2010-08-26,21.07
2010-08-27,21.440001000000002
2010-08-30,21.18
2010-08-31,21.139999
2010-09-01,21.950001
2010-09-02,22.83
2010-09-03,23.15
2010-09-07,22.25
2010-09-08,22.66
2010-09-09,23.57
2010-09-10,24.950001
2010-09-13,25.35
2010-09-14,25.09
2010-09-15,24.83
2010-09-16,24.85
2010-09-17,25.0
2010-09-20,25.99
2010-09-21,25.549999
2010-09-22,25.440001000000002
2010-09-23,24.690001000000002
2010-09-24,25.77
2010-09-27,25.1
2010-09-28,25.43
2010-09-29,25.15
2010-09-30,24.98
2010-10-01,25.23
2010-10-04,24.98
2010-10-05,25.57
2010-10-06,26.049999
2010-10-07,26.48
2010-10-08,26.9
2010-10-11,27.57
2010-10-12,27.68
2010-10-13,27.879998999999998
2010-10-14,26.66
2010-10-15,26.5
2010-10-18,26.610001
2010-10-19,26.440001000000002
2010-10-20,27.110001
2010-10-21,27.01
2010-10-22,26.84
2010-10-25,26.48
2010-10-26,27.360001
2010-10-27,27.129998999999998
2010-10-28,26.57
2010-10-29,27.059998999999998
2010-11-01,26.559998999999998
2010-11-02,26.73
2010-11-03,26.52
2010-11-04,28.040001
2010-11-05,28.780001000000002
2010-11-08,28.07
2010-11-09,27.809998999999998
2010-11-10,28.42
2010-11-11,28.23
2010-11-12,27.719998999999998
2010-11-15,27.9
2010-11-16,27.15
2010-11-17,26.799999
2010-11-18,27.34
2010-11-19,27.0
2010-11-22,26.9
2010-11-23,26.33
2010-11-24,26.67
2010-11-26,26.65
2010-11-29,26.719998999999998
2010-11-30,26.83
2010-12-01,26.940001000000002
2010-12-02,27.17
2010-12-03,27.040001
2010-12-06,26.709999
2010-12-07,26.719998999999998
2010-12-08,27.370001000000002
2010-12-09,27.15
2010-12-10,27.32
2010-12-13,27.25
2010-12-14,27.33
2010-12-15,26.940001000000002
2010-12-16,26.799999
2010-12-17,26.35
2010-12-20,26.360001
2010-12-21,26.27
2010-12-22,26.379998999999998
2010-12-23,26.33
2010-12-27,26.35
2010-12-28,26.450001
2010-12-29,26.530001000000002
2010-12-30,26.49
2010-12-31,26.540001
2011-01-03,26.889999
2011-01-04,26.639999
2011-01-05,27.32
2011-01-06,29.67
2011-01-07,29.290001
2011-01-10,28.73
2011-01-11,28.68
2011-01-12,28.98
2011-01-13,28.950001
2011-01-14,28.940001000000002
2011-01-18,29.52
2011-01-19,29.0
2011-01-20,29.040001
2011-01-21,28.99
2011-01-24,29.110001
2011-01-25,29.01
2011-01-26,29.24
2011-01-27,29.48
2011-01-28,29.030001000000002
2011-01-31,29.370001000000002
2011-02-01,29.559998999999998
2011-02-02,29.67
2011-02-03,29.780001000000002
2011-02-04,29.85
2011-02-07,30.030001000000002
2011-02-08,29.969998999999998
2011-02-09,30.200001
2011-02-10,30.309998999999998
2011-02-11,30.459999
2011-02-14,30.5
2011-02-15,30.6
2011-02-16,30.5
2011-02-17,30.48
2011-02-18,30.690001000000002
2011-02-22,30.41
2011-02-23,29.73
2011-02-24,29.76
2011-02-25,31.24
2011-02-28,31.9
2011-03-01,31.35
2011-03-02,31.41
2011-03-03,31.969998999999998
2011-03-04,31.73
2011-03-07,31.82
2011-03-08,32.290001000000004
2011-03-09,32.389998999999996
2011-03-10,31.76
2011-03-11,32.360001000000004
2011-03-14,31.940001000000002
2011-03-15,31.68
2011-03-16,31.41
2011-03-17,31.440001000000002
2011-03-18,32.259997999999996
2011-03-21,33.07
2011-03-22,32.189999
2011-03-23,32.75
2011-03-24,32.630001
2011-03-25,33.029999
2011-03-28,33.380001
2011-03-29,33.549999
2011-03-30,34.450001
2011-03-31,33.91
2011-04-01,34.57
2011-04-04,34.59
2011-04-05,34.959998999999996
2011-04-06,35.41
2011-04-07,36.169998
2011-04-08,35.299999
2011-04-11,35.5
2011-04-12,35.200001
2011-04-13,35.57
2011-04-14,35.470001
2011-04-15,35.860001000000004
2011-04-18,35.5
2011-04-19,35.41
2011-04-20,35.389998999999996
2011-04-21,35.830002
2011-04-25,35.73
2011-04-26,35.91
2011-04-27,38.330002
2011-04-28,38.75
2011-04-29,39.139998999999996
2011-05-02,38.98
2011-05-03,38.91
2011-05-04,38.299999
2011-05-05,37.970001
2011-05-06,37.860001000000004
2011-05-09,38.310001
2011-05-10,38.490002000000004
2011-05-11,37.82
2011-05-12,37.919998
2011-05-13,38.139998999999996
2011-05-16,38.169998
2011-05-17,38.470001
2011-05-18,38.77
2011-05-19,39.049999
2011-05-20,38.689999
2011-05-23,37.900002
2011-05-24,37.73
2011-05-25,38.040001000000004
2011-05-26,38.889998999999996
2011-05-27,38.790001000000004
2011-05-31,39.91
2011-06-01,39.41
2011-06-02,39.689999
2011-06-03,39.43
2011-06-06,38.740002000000004
2011-06-07,39.279999
2011-06-08,39.43
2011-06-09,41.75
2011-06-10,41.18
2011-06-13,41.209998999999996
2011-06-14,41.619999
2011-06-15,40.209998999999996
2011-06-16,38.27
2011-06-17,36.349998
2011-06-20,37.290001000000004
2011-06-21,37.84
2011-06-22,37.810001
2011-06-23,37.669998
2011-06-24,37.049999
2011-06-27,37.16
2011-06-28,37.400002
2011-06-29,37.52
2011-06-30,38.349998
2011-07-01,39.009997999999996
2011-07-05,38.869999
2011-07-06,39.459998999999996
2011-07-07,39.779999
2011-07-08,39.400002
2011-07-11,37.599998
2011-07-12,36.290001000000004
2011-07-13,36.650002
2011-07-14,36.32
2011-07-15,36.450001
2011-07-18,35.52
2011-07-19,36.689999
2011-07-20,36.48
2011-07-21,37.16
2011-07-22,37.169998
2011-07-25,37.380001
2011-07-26,37.419998
2011-07-27,35.450001
2011-07-28,35.240002000000004
2011-07-29,35.610001000000004
2011-08-01,35.349998
2011-08-02,34.32
2011-08-03,35.630001
2011-08-04,33.560001
2011-08-05,32.880001
2011-08-08,29.799999
2011-08-09,31.67
2011-08-10,29.15
2011-08-11,31.389999
2011-08-12,31.860001
2011-08-15,32.700001
2011-08-16,31.309998999999998
2011-08-17,31.41
2011-08-18,27.93
2011-08-19,27.040001
2011-08-22,26.959999
2011-08-23,28.469998999999998
2011-08-24,29.889999
2011-08-25,29.26
2011-08-26,29.77
2011-08-29,30.809998999999998
2011-08-30,30.73
2011-08-31,30.83
2011-09-01,30.290001
2011-09-02,29.34
2011-09-06,29.049999
2011-09-07,30.27
2011-09-08,30.08
2011-09-09,28.969998999999998
2011-09-12,29.5
2011-09-13,30.469998999999998
2011-09-14,31.65
2011-09-15,32.400002
2011-09-16,32.880001
2011-09-19,32.700001
2011-09-20,32.869999
2011-09-21,31.76
2011-09-22,30.43
2011-09-23,30.370001000000002
2011-09-26,31.110001
2011-09-27,31.49
2011-09-28,30.74
2011-09-29,30.950001
2011-09-30,30.450001
2011-10-03,28.940001000000002
2011-10-04,30.58
2011-10-05,30.299999
2011-10-06,31.540001
2011-10-07,30.83
2011-10-10,31.629998999999998
2011-10-11,31.389999
2011-10-12,32.0
2011-10-13,31.57
2011-10-14,32.18
2011-10-17,31.549999
2011-10-18,32.360001000000004
2011-10-19,32.060001
2011-10-20,30.93
2011-10-21,31.379998999999998
2011-10-24,32.740002000000004
2011-10-25,32.09
2011-10-26,33.669998
2011-10-27,36.75
2011-10-28,35.889998999999996
2011-10-31,35.490002000000004
2011-11-01,34.049999
2011-11-02,34.75
2011-11-03,35.57
2011-11-04,35.450001
2011-11-07,35.209998999999996
2011-11-08,35.669998
2011-11-09,34.02
2011-11-10,34.169998
2011-11-11,35.029999
2011-11-14,33.73
2011-11-15,34.700001
2011-11-16,33.009997999999996
2011-11-17,32.549999
2011-11-18,32.799999
2011-11-21,32.75
2011-11-22,32.740002000000004
2011-11-23,31.68
2011-11-25,31.629998999999998
2011-11-28,32.25
2011-11-29,31.969998999999998
2011-11-30,34.709998999999996
2011-12-01,34.790001000000004
2011-12-02,34.950001
2011-12-05,35.540001000000004
2011-12-06,35.209998999999996
2011-12-07,35.279999
2011-12-08,34.830002
2011-12-09,35.419998
2011-12-12,34.459998999999996
2011-12-13,33.509997999999996
2011-12-14,32.880001
2011-12-15,32.349998
2011-12-16,32.599998
2011-12-19,32.389998999999996
2011-12-20,33.709998999999996
2011-12-21,33.740002000000004
2011-12-22,34.25
2011-12-23,34.540001000000004
2011-12-27,34.07
2011-12-28,33.52
2011-12-29,34.110001000000004
2011-12-30,33.68
2012-01-03,35.16
2012-01-04,35.07
2012-01-05,35.689999
2012-01-06,35.830002
2012-01-09,35.830002
2012-01-10,36.330002
2012-01-11,35.779999
2012-01-12,36.720001
2012-01-13,35.93
2012-01-17,35.32
2012-01-18,35.549999
2012-01-19,36.549999
2012-01-20,36.470001
2012-01-23,36.75
2012-01-24,36.880001
2012-01-25,38.259997999999996
2012-01-26,38.060001
2012-01-27,37.66
2012-01-30,37.049999
2012-01-31,37.23
2012-02-01,37.599998
2012-02-02,37.459998999999996
2012-02-03,38.5
2012-02-06,38.639998999999996
2012-02-07,38.98
2012-02-08,38.310001
2012-02-09,38.369999
2012-02-10,38.439999
2012-02-13,38.709998999999996
2012-02-14,38.66
2012-02-15,38.240002000000004
2012-02-16,38.450001
2012-02-17,38.529999
2012-02-21,38.639998999999996
2012-02-22,38.77
2012-02-23,39.150002
2012-02-24,38.880001
2012-02-27,39.23
2012-02-28,38.639998999999996
2012-02-29,38.610001000000004
2012-03-01,39.23
2012-03-02,38.939999
2012-03-05,38.540001000000004
2012-03-06,37.349998
2012-03-07,37.349998
2012-03-08,38.529999
2012-03-09,38.84
2012-03-12,40.049999
2012-03-13,41.5
2012-03-14,41.52
2012-03-15,42.029999
2012-03-16,42.599998
2012-03-19,41.889998999999996
2012-03-20,41.57
2012-03-21,41.75
2012-03-22,41.470001
2012-03-23,41.610001000000004
2012-03-26,42.32
2012-03-27,42.32
2012-03-28,42.02
2012-03-29,41.52
2012-03-30,42.099998
2012-04-02,42.34
2012-04-03,42.970001
2012-04-04,42.259997999999996
2012-04-05,42.32
2012-04-09,41.599998
2012-04-10,40.77
2012-04-11,41.849998
2012-04-12,42.91
2012-04-13,41.68
2012-04-16,41.619999
2012-04-17,42.73
2012-04-18,42.25
2012-04-19,41.220001
2012-04-20,41.610001000000004
2012-04-23,41.419998
2012-04-24,41.619999
2012-04-25,41.970001
2012-04-26,41.610001000000004
2012-04-27,41.57
2012-04-30,40.950001
2012-05-01,40.599998
2012-05-02,40.139998999999996
2012-05-03,39.48
2012-05-04,39.009997999999996
2012-05-07,38.77
2012-05-08,38.75
2012-05-09,38.349998
2012-05-10,38.34
2012-05-11,38.360001000000004
2012-05-14,37.880001
2012-05-15,37.880001
2012-05-16,37.25
2012-05-17,35.779999
2012-05-18,35.580002
2012-05-21,36.34
2012-05-22,36.279999
2012-05-23,36.580002
2012-05-24,37.25
2012-05-25,37.360001000000004
2012-05-29,37.689999
2012-05-30,36.84
2012-05-31,36.59
2012-06-01,35.369999
2012-06-04,35.259997999999996
2012-06-05,36.060001
2012-06-06,36.740002000000004
2012-06-07,36.450001
2012-06-08,36.299999
2012-06-11,35.630001
2012-06-12,36.09
2012-06-13,35.310001
2012-06-14,35.080002
2012-06-15,35.709998999999996
2012-06-18,36.040001000000004
2012-06-19,36.470001
2012-06-20,36.049999
2012-06-21,34.75
2012-06-22,35.029999
2012-06-25,34.09
2012-06-26,34.720001
2012-06-27,35.459998999999996
2012-06-28,35.549999
2012-06-29,36.549999
2012-07-02,36.57
2012-07-03,37.209998999999996
2012-07-05,36.700001
2012-07-06,36.450001
2012-07-09,36.790001000000004
2012-07-10,36.830002
2012-07-11,36.860001000000004
2012-07-12,36.0
2012-07-13,36.669998
2012-07-16,36.23
2012-07-17,36.360001000000004
2012-07-18,36.740002000000004
2012-07-19,36.990002000000004
2012-07-20,36.310001
2012-07-23,35.799999
2012-07-24,35.759997999999996
2012-07-25,36.049999
2012-07-26,40.09
2012-07-27,40.91
2012-07-30,40.799999
2012-07-31,40.529999
2012-08-01,40.349998
2012-08-02,39.84
2012-08-03,40.650002
2012-08-06,40.23
2012-08-07,40.84
2012-08-08,39.830002
2012-08-09,39.599998
2012-08-10,39.610001000000004
2012-08-13,39.25
2012-08-14,38.990002000000004
2012-08-15,39.029999
2012-08-16,39.220001
2012-08-17,39.709998999999996
2012-08-20,38.73
2012-08-21,38.560001
2012-08-22,38.540001000000004
2012-08-23,38.279999
2012-08-24,38.59
2012-08-27,38.52
2012-08-28,38.599998
2012-08-29,38.950001
2012-08-30,39.060001
2012-08-31,39.599998
2012-09-04,39.720001
2012-09-05,39.889998999999996
2012-09-06,41.25
2012-09-07,41.27
2012-09-10,41.669998
2012-09-11,42.5
2012-09-12,43.57
2012-09-13,43.75
2012-09-14,43.82
2012-09-17,44.529999
2012-09-18,44.75
2012-09-19,45.040001000000004
2012-09-20,45.389998999999996
2012-09-21,45.799999
2012-09-24,45.439999
2012-09-25,44.419998
2012-09-26,44.07
2012-09-27,44.5
2012-09-28,44.169998
2012-10-01,44.27
2012-10-02,44.43
2012-10-03,44.790001000000004
2012-10-04,45.240002000000004
2012-10-05,44.919998
2012-10-08,44.400002
2012-10-09,43.98
2012-10-10,44.0
2012-10-11,44.369999
2012-10-12,44.360001000000004
2012-10-15,45.07
2012-10-16,45.5
2012-10-17,45.919998
2012-10-18,46.580002
2012-10-19,45.619999
2012-10-22,45.48
2012-10-23,44.91
2012-10-24,45.189999
2012-10-25,45.720001
2012-10-26,47.889998999999996
2012-10-31,48.16
2012-11-01,48.919998
2012-11-02,48.02
2012-11-05,46.599998
2012-11-06,47.060001
2012-11-07,46.27
2012-11-08,45.98
2012-11-09,45.869999
2012-11-12,46.419998
2012-11-13,46.09
2012-11-14,45.740002000000004
2012-11-15,46.049999
2012-11-16,45.0
2012-11-19,46.209998999999996
2012-11-20,46.139998999999996
2012-11-21,46.18
2012-11-23,47.32
2012-11-26,47.369999
2012-11-27,46.810001
2012-11-28,47.360001000000004
2012-11-29,48.130001
2012-11-30,48.580002
2012-12-03,48.98
2012-12-04,48.970001
2012-12-05,49.740002000000004
2012-12-06,49.419998
2012-12-07,49.360001000000004
2012-12-10,49.119999
2012-12-11,49.16
2012-12-12,49.25
2012-12-13,48.41
2012-12-14,48.169998
2012-12-17,49.669998
2012-12-18,50.790001000000004
2012-12-19,51.540001000000004
2012-12-20,51.23
2012-12-21,50.25
2012-12-24,50.189999
2012-12-26,50.150002
2012-12-27,49.860001000000004
2012-12-28,49.470001
2012-12-31,50.32
2013-01-02,51.77
2013-01-03,51.98
2013-01-04,52.77
2013-01-07,52.529999
2013-01-08,52.810001
2013-01-09,53.27
2013-01-10,53.080002
2013-01-11,53.279999
2013-01-14,53.240002000000004
2013-01-15,53.439999
2013-01-16,53.0
2013-01-17,53.450001
2013-01-18,53.599998
2013-01-22,53.349998
2013-01-23,53.630001
2013-01-24,53.959998999999996
2013-01-25,54.34
2013-01-28,54.450001
2013-01-29,54.990002000000004
2013-01-30,54.919998
2013-01-31,54.82
2013-02-01,55.349998
2013-02-04,49.450001
2013-02-05,45.09
2013-02-06,47.490002000000004
2013-02-07,46.990002000000004
2013-02-08,43.369999
2013-02-11,45.490002000000004
2013-02-12,46.09
2013-02-13,46.790001000000004
2013-02-14,46.68
2013-02-15,46.799999
2013-02-19,48.57
2013-02-20,47.369999
2013-02-21,47.470001
2013-02-22,48.27
2013-02-25,46.709998999999996
2013-02-26,47.5
2013-02-27,48.400002
2013-02-28,48.060001
2013-03-01,48.93
2013-03-04,49.369999
2013-03-05,50.060001
2013-03-06,50.32
2013-03-07,50.23
2013-03-08,50.950001
2013-03-11,51.32
2013-03-12,51.07
2013-03-13,51.700001
2013-03-14,51.5
2013-03-15,51.610001000000004
2013-03-18,51.419998
2013-03-19,50.669998
2013-03-20,51.869999
2013-03-21,51.32
2013-03-22,51.32
2013-03-25,52.209998999999996
2013-03-26,52.080002
2013-03-27,52.5
2013-03-28,53.32
2013-04-01,52.77
2013-04-02,52.91
2013-04-03,52.23
2013-04-04,52.799999
2013-04-05,52.400002
2013-04-08,52.990002000000004
2013-04-09,52.91
2013-04-10,54.169998
2013-04-11,54.360001000000004
2013-04-12,54.400002
2013-04-15,53.459998999999996
2013-04-16,54.630001
2013-04-17,54.639998999999996
2013-04-18,54.23
2013-04-19,54.84
2013-04-22,54.830002
2013-04-23,55.07
2013-04-24,54.299999
2013-04-25,55.049999
2013-04-26,55.119999
2013-04-29,59.689999
2013-04-30,60.849998
2013-05-01,60.799999
2013-05-02,60.549999
2013-05-03,62.75
2013-05-06,63.5
2013-05-07,64.120003
2013-05-08,63.84
2013-05-09,64.16999799999999
2013-05-10,65.400002
2013-05-13,65.099998
2013-05-14,66.68
2013-05-15,67.370003
2013-05-16,66.809998
2013-05-17,67.910004
2013-05-20,67.949997
2013-05-21,68.620003
2013-05-22,66.980003
2013-05-23,66.57
2013-05-24,67.25
2013-05-28,67.629997
2013-05-29,67.209999
2013-05-30,67.599998
2013-05-31,66.440002
2013-06-03,65.83000200000001
