Date,J
2001-10-19,16.57
2001-10-22,16.9625
2001-10-23,16.385
2001-10-24,16.35
2001-10-25,16.7125
2001-10-26,17.405001000000002
2001-10-29,16.7875
2001-10-30,16.440001000000002
2001-10-31,16.385
2001-11-01,16.725
2001-11-02,17.33
2001-11-05,17.622498999999998
2001-11-06,17.75
2001-11-07,18.01
2001-11-08,18.059998999999998
2001-11-09,18.1
2001-11-12,17.975
2001-11-13,18.547501
2001-11-14,18.785
2001-11-15,18.51
2001-11-16,17.497498999999998
2001-11-19,17.125
2001-11-20,17.184998999999998
2001-11-21,17.25
2001-11-23,17.125
2001-11-26,17.325001
2001-11-27,17.325001
2001-11-28,17.559998999999998
2001-11-29,17.674999
2001-11-30,17.237499
2001-12-03,16.91
2001-12-04,17.2925
2001-12-05,17.495001000000002
2001-12-06,16.942498999999998
2001-12-07,16.6
2001-12-10,16.3125
2001-12-11,16.23
2001-12-12,15.5625
2001-12-13,16.235001
2001-12-14,16.27
2001-12-17,16.7125
2001-12-18,17.030001000000002
2001-12-19,17.219998999999998
2001-12-20,16.762501
2001-12-21,16.5375
2001-12-24,16.8375
2001-12-26,16.852501
2001-12-27,16.735001
2001-12-28,16.82
2001-12-31,16.5
2002-01-02,16.4475
2002-01-03,16.4925
2002-01-04,16.674999
2002-01-07,16.309998999999998
2002-01-08,16.0425
2002-01-09,16.077499
2002-01-10,15.925
2002-01-11,15.6125
2002-01-14,15.1175
2002-01-15,15.2375
2002-01-16,14.6025
2002-01-17,15.7625
2002-01-18,15.73
2002-01-22,15.635
2002-01-23,15.695
2002-01-24,16.002501000000002
2002-01-25,15.9075
2002-01-28,15.85
2002-01-29,15.8625
2002-01-30,16.067498999999998
2002-01-31,16.0
2002-02-01,16.057501000000002
2002-02-04,15.685
2002-02-05,15.8875
2002-02-06,15.425
2002-02-07,15.05
2002-02-08,15.505
2002-02-11,15.7625
2002-02-12,15.795
2002-02-13,15.765
2002-02-14,16.245001000000002
2002-02-15,15.95
2002-02-19,15.98
2002-02-20,16.125
2002-02-21,15.8075
2002-02-22,15.545
2002-02-25,16.252501000000002
2002-02-26,16.4625
2002-02-27,17.295
2002-02-28,16.862499
2002-03-01,16.375
2002-03-04,17.1625
2002-03-05,17.094998999999998
2002-03-06,17.477501
2002-03-07,17.9375
2002-03-08,17.42
2002-03-11,17.4375
2002-03-12,17.5
2002-03-13,17.432501000000002
2002-03-14,17.692498999999998
2002-03-15,17.59
2002-03-18,17.737499
2002-03-19,18.1425
2002-03-20,17.85
2002-03-21,17.82
2002-03-22,17.862499
2002-03-25,17.405001000000002
2002-03-26,18.1
2002-03-27,18.01
2002-03-28,17.8225
2002-04-01,18.192498999999998
2002-04-02,17.84
2002-04-03,17.450001
2002-04-04,17.57
2002-04-05,17.504998999999998
2002-04-08,17.709999
2002-04-09,17.91
2002-04-10,18.594998999999998
2002-04-11,19.174999
2002-04-12,18.700001
2002-04-15,18.9
2002-04-16,19.18
2002-04-17,18.885
2002-04-18,19.0
2002-04-19,18.865
2002-04-22,19.08
2002-04-23,20.0
2002-04-24,19.725
2002-04-25,19.955
2002-04-26,19.655001000000002
2002-04-29,19.684998999999998
2002-04-30,19.73
2002-05-01,20.035
2002-05-02,20.225
2002-05-03,20.129998999999998
2002-05-06,20.105
2002-05-07,20.5
2002-05-08,21.290001
2002-05-09,21.120001000000002
2002-05-10,20.695
2002-05-13,20.5
2002-05-14,20.5
2002-05-15,20.549999
2002-05-16,20.15
2002-05-17,20.525
2002-05-20,20.27
2002-05-21,19.74
2002-05-22,19.405001000000002
2002-05-23,19.995001000000002
2002-05-24,19.594998999999998
2002-05-28,19.475
2002-05-29,19.450001
2002-05-30,19.125
2002-05-31,19.195
2002-06-03,18.700001
2002-06-04,18.094998999999998
2002-06-05,18.34
2002-06-06,18.25
2002-06-07,18.74
2002-06-10,18.875
2002-06-11,18.870001000000002
2002-06-12,18.719998999999998
2002-06-13,18.254998999999998
2002-06-14,18.525
2002-06-17,19.030001000000002
2002-06-18,18.655001000000002
2002-06-19,18.795
2002-06-20,18.809998999999998
2002-06-21,18.16
2002-06-24,18.014999
2002-06-25,17.725
2002-06-26,17.434998999999998
2002-06-27,17.245001000000002
2002-06-28,17.389999
2002-07-01,17.450001
2002-07-02,17.525
2002-07-03,16.76
2002-07-05,17.6
2002-07-08,17.445
2002-07-09,16.98
2002-07-10,16.065001000000002
2002-07-11,16.174999
2002-07-12,16.465
2002-07-15,15.93
2002-07-16,15.89
2002-07-17,16.129998999999998
2002-07-18,15.89
2002-07-19,15.575
2002-07-22,14.76
2002-07-23,14.74
2002-07-24,15.43
2002-07-25,15.67
2002-07-26,15.725
2002-07-29,16.924999
2002-07-30,17.254998999999998
2002-07-31,17.344998999999998
2002-08-01,16.51
2002-08-02,15.74
2002-08-05,15.565
2002-08-06,15.99
2002-08-07,16.0
2002-08-08,17.17
2002-08-09,16.889999
2002-08-12,16.754998999999998
2002-08-13,16.555
2002-08-14,16.950001
2002-08-15,17.855
2002-08-16,18.084999
2002-08-19,17.934998999999998
2002-08-20,17.844998999999998
2002-08-21,17.334999
2002-08-22,17.629998999999998
2002-08-23,17.254998999999998
2002-08-26,17.264999
2002-08-27,17.334999
2002-08-28,16.945
2002-08-29,16.950001
2002-08-30,16.879998999999998
2002-09-03,16.030001000000002
2002-09-04,16.530001000000002
2002-09-05,16.545
2002-09-06,16.825001
2002-09-09,16.93
2002-09-10,16.555
2002-09-11,16.754998999999998
2002-09-12,16.575001
2002-09-13,16.969998999999998
2002-09-16,16.795
2002-09-17,16.940001000000002
2002-09-18,16.674999
2002-09-19,15.675
2002-09-20,15.75
2002-09-23,15.455
2002-09-24,14.99
2002-09-25,15.495
2002-09-26,15.755
2002-09-27,15.7
2002-09-30,15.44
2002-10-01,15.85
2002-10-02,15.4
2002-10-03,14.9
2002-10-04,14.26
2002-10-07,13.575
2002-10-08,13.805
2002-10-09,13.145
2002-10-10,14.065
2002-10-11,14.56
2002-10-14,14.375
2002-10-15,15.005
2002-10-16,14.275
2002-10-17,15.255
2002-10-18,14.775
2002-10-21,15.095
2002-10-22,14.775
2002-10-23,14.625
2002-10-24,14.235
2002-10-25,14.675
2002-10-28,14.635
2002-10-29,14.5
2002-10-30,14.855
2002-10-31,15.145
2002-11-01,16.129998999999998
2002-11-04,16.65
2002-11-05,16.469998999999998
2002-11-06,16.66
2002-11-07,16.125
2002-11-08,15.99
2002-11-11,15.59
2002-11-12,15.57
2002-11-13,15.535
2002-11-14,16.025
2002-11-15,16.35
2002-11-18,15.9
2002-11-19,15.75
2002-11-20,16.02
2002-11-21,16.235001
2002-11-22,16.145
2002-11-25,16.59
2002-11-26,16.645
2002-11-27,17.605
2002-11-29,18.155001000000002
2002-12-02,18.4
2002-12-03,17.799999
2002-12-04,18.139999
2002-12-05,17.985001
2002-12-06,18.1
2002-12-09,17.790001
2002-12-10,17.9
2002-12-11,17.924999
2002-12-12,18.059998999999998
2002-12-13,18.059998999999998
2002-12-16,18.43
2002-12-17,18.4
2002-12-18,18.225
2002-12-19,18.334999
2002-12-20,17.375
2002-12-23,17.309998999999998
2002-12-24,17.26
2002-12-26,17.375
2002-12-27,17.049999
2002-12-30,17.16
2002-12-31,17.799999
2003-01-02,18.200001
2003-01-03,17.965
2003-01-06,18.15
2003-01-07,18.200001
2003-01-08,18.344998999999998
2003-01-09,18.940001000000002
2003-01-10,19.23
2003-01-13,18.965
2003-01-14,19.514999
2003-01-15,19.26
2003-01-16,19.155001000000002
2003-01-17,18.934998999999998
2003-01-21,18.225
2003-01-22,18.084999
2003-01-23,18.549999
2003-01-24,18.495001000000002
2003-01-27,18.055
2003-01-28,18.375
2003-01-29,18.465
2003-01-30,18.23
2003-01-31,18.610001
2003-02-03,18.665001
2003-02-04,18.475
2003-02-05,18.709999
2003-02-06,18.514999
2003-02-07,18.42
2003-02-10,18.629998999999998
2003-02-11,18.780001000000002
2003-02-12,18.504998999999998
2003-02-13,18.225
2003-02-14,18.17
2003-02-18,18.594998999999998
2003-02-19,18.450001
2003-02-20,18.459999
2003-02-21,18.665001
2003-02-24,18.59
2003-02-25,18.66
2003-02-26,18.594998999999998
2003-02-27,18.635
2003-02-28,18.99
2003-03-03,19.030001000000002
2003-03-04,18.975
2003-03-05,19.0
2003-03-06,19.025
2003-03-07,19.115
2003-03-10,18.9
2003-03-11,18.674999
2003-03-12,18.98
2003-03-13,19.25
2003-03-14,20.025
2003-03-17,20.4
2003-03-18,20.485001
2003-03-19,20.525
2003-03-20,20.51
2003-03-21,20.985001
2003-03-24,20.35
2003-03-25,20.475
2003-03-26,20.424999
2003-03-27,20.475
2003-03-28,20.98
2003-03-31,21.004998999999998
2003-04-01,21.1
2003-04-02,21.674999
2003-04-03,21.325001
2003-04-04,21.455
2003-04-07,21.725
2003-04-08,21.299999
2003-04-09,21.445
2003-04-10,21.610001
2003-04-11,21.745001000000002
2003-04-14,21.295
2003-04-15,20.52
2003-04-16,20.139999
2003-04-17,19.85
2003-04-21,20.15
2003-04-22,20.84
2003-04-23,20.879998999999998
2003-04-24,20.514999
2003-04-25,20.209999
2003-04-28,20.290001
2003-04-29,20.5
2003-04-30,20.575001
2003-05-01,20.225
2003-05-02,20.65
2003-05-05,20.754998999999998
2003-05-06,20.41
2003-05-07,20.615
2003-05-08,20.84
2003-05-09,20.745001000000002
2003-05-12,21.205
2003-05-13,21.075001
2003-05-14,20.764999
2003-05-15,20.775
2003-05-16,20.34
2003-05-19,19.795
2003-05-20,19.834999
2003-05-21,19.475
2003-05-22,19.959999
2003-05-23,19.77
2003-05-27,19.465
2003-05-28,19.4
2003-05-29,18.75
2003-05-30,19.52
2003-06-02,19.325001
2003-06-03,19.165001
2003-06-04,19.924999
2003-06-05,19.905001000000002
2003-06-06,19.35
2003-06-09,18.805
2003-06-10,19.1
2003-06-11,19.389999
2003-06-12,19.92
2003-06-13,19.75
2003-06-16,19.955
2003-06-17,20.305
2003-06-18,20.6
2003-06-19,20.32
2003-06-20,19.950001
2003-06-23,20.15
2003-06-24,20.49
2003-06-25,20.344998999999998
2003-06-26,20.700001
2003-06-27,20.674999
2003-06-30,21.075001
2003-07-01,20.985001
2003-07-02,21.295
2003-07-03,21.434998999999998
2003-07-07,21.450001
2003-07-08,21.555
2003-07-09,21.799999
2003-07-10,21.795
2003-07-11,22.075001
2003-07-14,22.26
2003-07-15,22.09
2003-07-16,22.075001
2003-07-17,20.525
2003-07-18,20.219998999999998
2003-07-21,20.09
2003-07-22,20.434998999999998
2003-07-23,20.75
2003-07-24,20.870001000000002
2003-07-25,20.695
2003-07-28,21.465
2003-07-29,21.665001
2003-07-30,22.075001
2003-07-31,21.92
2003-08-01,21.684998999999998
2003-08-04,21.885
2003-08-05,21.4
2003-08-06,21.405001000000002
2003-08-07,21.74
2003-08-08,21.695
2003-08-11,21.924999
2003-08-12,22.42
2003-08-13,22.315001000000002
2003-08-14,22.315001000000002
2003-08-15,23.0
2003-08-18,23.15
2003-08-19,23.715
2003-08-20,23.34
2003-08-21,23.594998999999998
2003-08-22,23.405001000000002
2003-08-25,23.155001000000002
2003-08-26,23.299999
2003-08-27,23.225
2003-08-28,23.25
2003-08-29,23.415001
2003-09-02,23.475
2003-09-03,24.24
2003-09-04,24.030001000000002
2003-09-05,24.0
2003-09-08,24.125
2003-09-09,23.995001000000002
2003-09-10,23.545
2003-09-11,23.584999
2003-09-12,23.725
2003-09-15,23.875
2003-09-16,23.965
2003-09-17,23.815001000000002
2003-09-18,23.75
2003-09-19,23.549999
2003-09-22,23.059998999999998
2003-09-23,23.4
2003-09-24,23.105
2003-09-25,22.725
2003-09-26,22.504998999999998
2003-09-29,22.695
2003-09-30,22.549999
2003-10-01,23.735001
2003-10-02,23.549999
2003-10-03,23.575001
2003-10-06,24.0
2003-10-07,23.98
2003-10-08,24.09
2003-10-09,23.975
2003-10-10,24.075001
2003-10-13,24.625
2003-10-14,24.690001000000002
2003-10-15,24.360001
2003-10-16,24.52
2003-10-17,24.16
2003-10-20,24.225
2003-10-21,24.200001
2003-10-22,24.165001
2003-10-23,24.125
2003-10-24,24.004998999999998
2003-10-27,24.32
2003-10-28,24.85
2003-10-29,24.445
2003-10-30,22.25
2003-10-31,23.16
2003-11-03,22.975
2003-11-04,22.969998999999998
2003-11-05,22.754998999999998
2003-11-06,22.9
2003-11-07,22.389999
2003-11-10,21.924999
2003-11-11,21.735001
2003-11-12,21.85
2003-11-13,21.785
2003-11-14,21.5
2003-11-17,21.325001
2003-11-18,21.059998999999998
2003-11-19,21.32
2003-11-20,21.985001
2003-11-21,22.334999
2003-11-24,23.4
2003-11-25,22.92
2003-11-26,22.870001000000002
2003-11-28,22.969998999999998
2003-12-01,23.280001000000002
2003-12-02,24.475
2003-12-03,23.91
2003-12-04,23.59
2003-12-05,23.559998999999998
2003-12-08,23.790001
2003-12-09,23.34
2003-12-10,22.85
2003-12-11,23.924999
2003-12-12,23.950001
2003-12-15,23.434998999999998
2003-12-16,23.415001
2003-12-17,23.469998999999998
2003-12-18,23.41
2003-12-19,23.355
2003-12-22,23.424999
2003-12-23,23.5
2003-12-24,23.745001000000002
2003-12-26,23.775
2003-12-29,24.055
2003-12-30,24.0
2003-12-31,24.004998999999998
2004-01-02,23.635
2004-01-05,23.74
2004-01-06,23.745001000000002
2004-01-07,23.655001000000002
2004-01-08,23.65
2004-01-09,23.315001000000002
2004-01-12,23.110001
2004-01-13,22.6
2004-01-14,22.764999
2004-01-15,22.735001
2004-01-16,22.950001
2004-01-20,22.82
2004-01-21,22.805
2004-01-22,23.225
2004-01-23,22.965
2004-01-26,22.950001
2004-01-27,22.940001000000002
2004-01-28,22.48
2004-01-29,22.530001000000002
2004-01-30,22.440001000000002
2004-02-02,22.719998999999998
2004-02-03,22.375
2004-02-04,22.115
2004-02-05,22.025
2004-02-06,22.525
2004-02-09,22.4
2004-02-10,22.155001000000002
2004-02-11,21.950001
2004-02-12,21.745001000000002
2004-02-13,21.59
2004-02-17,21.65
2004-02-18,21.725
2004-02-19,21.355
2004-02-20,21.125
2004-02-23,21.5
2004-02-24,21.584999
2004-02-25,21.75
2004-02-26,22.26
2004-02-27,22.065001000000002
2004-03-01,22.24
2004-03-02,22.0
2004-03-03,21.695
2004-03-04,21.715
2004-03-05,21.865
2004-03-08,21.775
2004-03-09,21.639999
2004-03-10,21.48
2004-03-11,21.285
2004-03-12,21.08
2004-03-15,21.155001000000002
2004-03-16,20.975
2004-03-17,21.645
2004-03-18,21.65
2004-03-19,21.620001000000002
2004-03-22,21.5
2004-03-23,21.57
2004-03-24,21.530001000000002
2004-03-25,21.85
2004-03-26,21.790001
2004-03-29,22.1
2004-03-30,22.334999
2004-03-31,22.299999
2004-04-01,22.375
2004-04-02,22.1
2004-04-05,22.120001000000002
2004-04-06,22.35
2004-04-07,22.120001000000002
2004-04-08,21.805
2004-04-12,21.795
2004-04-13,21.754998999999998
2004-04-14,21.785
2004-04-15,21.790001
2004-04-16,21.955
2004-04-19,21.889999
2004-04-20,21.799999
2004-04-21,22.035
2004-04-22,21.799999
2004-04-23,21.825001
2004-04-26,21.85
2004-04-27,21.879998999999998
2004-04-28,21.625
2004-04-29,21.1
2004-04-30,20.855
2004-05-03,20.77
2004-05-04,20.605
2004-05-05,20.66
2004-05-06,20.530001000000002
2004-05-07,19.959999
2004-05-10,19.75
2004-05-11,19.875
2004-05-12,20.25
2004-05-13,20.815001000000002
2004-05-14,20.975
2004-05-17,20.879998999999998
2004-05-18,20.865
2004-05-19,20.635
2004-05-20,20.545
2004-05-21,20.725
2004-05-24,21.25
2004-05-25,21.754998999999998
2004-05-26,21.965
2004-05-27,22.1
2004-05-28,22.299999
2004-06-01,22.6
2004-06-02,22.504998999999998
2004-06-03,22.26
2004-06-04,22.290001
2004-06-07,22.780001000000002
2004-06-08,22.9
2004-06-09,22.6
2004-06-10,22.48
2004-06-14,22.09
2004-06-15,22.094998999999998
2004-06-16,22.139999
2004-06-17,22.115
2004-06-18,21.93
2004-06-21,22.285
2004-06-22,22.165001
2004-06-23,22.315001000000002
2004-06-24,23.344998999999998
2004-06-25,23.110001
2004-06-28,23.215
2004-06-29,20.0
2004-06-30,19.690001000000002
2004-07-01,19.615
2004-07-02,19.6
2004-07-06,19.629998999999998
2004-07-07,19.51
2004-07-08,19.305
2004-07-09,19.004998999999998
2004-07-12,19.014999
2004-07-13,19.52
2004-07-14,19.855
2004-07-15,19.809998999999998
2004-07-16,19.559998999999998
2004-07-19,19.49
2004-07-20,19.65
2004-07-21,19.290001
2004-07-22,19.325001
2004-07-23,19.09
2004-07-26,18.790001
2004-07-27,19.559998999999998
2004-07-28,19.334999
2004-07-29,19.875
2004-07-30,19.99
2004-08-02,20.09
2004-08-03,19.77
2004-08-04,19.690001000000002
2004-08-05,19.075001
2004-08-06,18.915001
2004-08-09,18.745001000000002
2004-08-10,19.33
2004-08-11,18.945
2004-08-12,18.655001000000002
2004-08-13,18.605
2004-08-16,19.43
2004-08-17,19.365
2004-08-18,19.780001000000002
2004-08-19,19.25
2004-08-20,19.584999
2004-08-23,19.690001000000002
2004-08-24,19.690001000000002
2004-08-25,19.754998999999998
2004-08-26,19.775
2004-08-27,19.815001000000002
2004-08-30,19.615
2004-08-31,19.555
2004-09-01,19.6
2004-09-02,19.834999
2004-09-03,19.65
2004-09-07,19.625
2004-09-08,19.24
2004-09-09,19.055
2004-09-10,19.245001000000002
2004-09-13,19.245001000000002
2004-09-14,19.309998999999998
2004-09-15,19.299999
2004-09-16,19.49
2004-09-17,19.225
2004-09-20,18.9
2004-09-21,19.174999
2004-09-22,18.940001000000002
2004-09-23,19.110001
2004-09-24,19.299999
2004-09-27,19.0
2004-09-28,18.809998999999998
2004-09-29,18.98
2004-09-30,19.145
2004-10-01,19.549999
2004-10-04,19.205
2004-10-05,18.945
2004-10-06,19.355
2004-10-07,19.325001
2004-10-08,19.549999
2004-10-11,19.504998999999998
2004-10-12,19.4
2004-10-13,19.245001000000002
2004-10-14,19.205
2004-10-15,19.360001
2004-10-18,19.575001
2004-10-19,19.395
2004-10-20,19.385
2004-10-21,19.57
2004-10-22,19.51
2004-10-25,19.715
2004-10-26,19.940001000000002
2004-10-27,20.315001000000002
2004-10-28,20.375
2004-10-29,20.365
2004-11-01,20.18
2004-11-02,20.17
2004-11-03,20.125
2004-11-04,21.01
2004-11-05,21.450001
2004-11-08,21.125
2004-11-09,21.465
2004-11-10,21.465
2004-11-11,21.559998999999998
2004-11-12,21.674999
2004-11-15,21.815001000000002
2004-11-16,21.790001
2004-11-17,21.785
2004-11-18,21.74
2004-11-19,21.695
2004-11-22,21.745001000000002
2004-11-23,22.145
2004-11-24,22.465
2004-11-26,22.610001
2004-11-29,22.700001
2004-11-30,22.985001
2004-12-01,23.105
2004-12-02,23.209999
2004-12-03,22.655001000000002
2004-12-06,23.004998999999998
2004-12-07,22.82
2004-12-08,22.860001
2004-12-09,22.959999
2004-12-10,23.084999
2004-12-13,23.02
2004-12-14,23.344998999999998
2004-12-15,23.950001
2004-12-16,23.735001
2004-12-17,23.950001
2004-12-20,23.725
2004-12-21,23.85
2004-12-22,23.725
2004-12-23,23.975
2004-12-27,23.495001000000002
2004-12-28,23.9
2004-12-29,23.9
2004-12-30,23.99
2004-12-31,23.895
2005-01-03,23.190001000000002
2005-01-04,23.195
2005-01-05,22.790001
2005-01-06,22.799999
2005-01-07,22.695
2005-01-10,22.764999
2005-01-11,23.004998999999998
2005-01-12,22.844998999999998
2005-01-13,22.955
2005-01-14,22.93
2005-01-18,23.24
2005-01-19,23.0
2005-01-20,22.735001
2005-01-21,22.5
2005-01-24,22.379998999999998
2005-01-25,24.700001
2005-01-26,25.315001000000002
2005-01-27,24.895
2005-01-28,24.799999
2005-01-31,25.395
2005-02-01,25.605
2005-02-02,26.264999
2005-02-03,25.639999
2005-02-04,25.924999
2005-02-07,26.1
2005-02-08,25.975
2005-02-09,25.49
2005-02-10,25.525
2005-02-11,25.844998999999998
2005-02-14,25.75
2005-02-15,26.700001
2005-02-16,26.629998999999998
2005-02-17,26.924999
2005-02-18,26.875
2005-02-22,26.375
2005-02-23,27.129998999999998
2005-02-24,27.610001
2005-02-25,28.105
2005-02-28,27.99
2005-03-01,27.950001
2005-03-02,28.004998999999998
2005-03-03,27.530001000000002
2005-03-04,28.07
2005-03-07,28.200001
2005-03-08,28.02
2005-03-09,27.35
2005-03-10,26.959999
2005-03-11,26.950001
2005-03-14,26.950001
2005-03-15,26.875
2005-03-16,26.639999
2005-03-17,26.875
2005-03-18,27.110001
2005-03-21,26.99
2005-03-22,27.475
2005-03-23,27.52
2005-03-24,26.785
2005-03-28,26.485001
2005-03-29,25.75
2005-03-30,25.98
2005-03-31,25.959999
2005-04-01,25.905001000000002
2005-04-04,26.25
2005-04-05,26.334999
2005-04-06,26.635
2005-04-07,26.844998999999998
2005-04-08,26.57
2005-04-11,26.665001
2005-04-12,27.25
2005-04-13,26.67
2005-04-14,25.700001
2005-04-15,24.815001000000002
2005-04-18,25.235001
2005-04-19,25.365
2005-04-20,24.85
2005-04-21,25.424999
2005-04-22,25.014999
2005-04-25,25.700001
2005-04-26,25.040001
2005-04-27,24.754998999999998
2005-04-28,24.01
2005-04-29,24.355
2005-05-02,24.610001
2005-05-03,24.065001000000002
2005-05-04,24.375
2005-05-05,24.540001
2005-05-06,25.525
2005-05-09,26.23
2005-05-10,26.620001000000002
2005-05-11,26.775
2005-05-12,26.370001000000002
2005-05-13,25.865
2005-05-16,26.395
2005-05-17,26.465
2005-05-18,26.85
2005-05-19,26.790001
2005-05-20,26.684998999999998
2005-05-23,26.905001000000002
2005-05-24,26.535
2005-05-25,26.16
2005-05-26,26.68
2005-05-27,26.344998999999998
2005-05-31,26.290001
2005-06-01,26.459999
2005-06-02,26.334999
2005-06-03,26.055
2005-06-06,26.365
2005-06-07,26.385
2005-06-08,26.344998999999998
2005-06-09,26.764999
2005-06-10,27.055
2005-06-13,26.9
2005-06-14,27.24
2005-06-15,27.254998999999998
2005-06-16,27.530001000000002
2005-06-17,27.440001000000002
2005-06-20,27.309998999999998
2005-06-21,27.235001
2005-06-22,27.145
2005-06-23,26.950001
2005-06-24,26.65
2005-06-27,26.725
2005-06-28,27.26
2005-06-29,27.91
2005-06-30,28.129998999999998
2005-07-01,28.225
2005-07-05,28.795
2005-07-06,28.629998999999998
2005-07-07,28.225
2005-07-08,28.129998999999998
2005-07-11,28.504998999999998
2005-07-12,28.245001000000002
2005-07-13,28.325001
2005-07-14,28.309998999999998
2005-07-15,28.77
2005-07-18,28.174999
2005-07-19,28.485001
2005-07-20,28.684998999999998
2005-07-21,28.76
2005-07-22,28.59
2005-07-25,28.0
2005-07-26,29.610001
2005-07-27,29.375
2005-07-28,29.684998999999998
2005-07-29,29.440001000000002
2005-08-01,29.51
2005-08-02,29.75
2005-08-03,29.74
2005-08-04,29.75
2005-08-05,29.65
2005-08-08,30.075001
2005-08-09,29.955
2005-08-10,29.965
2005-08-11,29.924999
2005-08-12,30.0
2005-08-15,29.969998999999998
2005-08-16,29.48
2005-08-17,29.245001000000002
2005-08-18,28.709999
2005-08-19,28.6
2005-08-22,28.65
2005-08-23,28.57
2005-08-24,28.885
2005-08-25,28.955
2005-08-26,28.625
2005-08-29,29.049999
2005-08-30,29.084999
2005-08-31,31.200001
2005-09-01,31.049999
2005-09-02,30.9
2005-09-06,31.775
2005-09-07,31.58
2005-09-08,30.995001000000002
2005-09-09,31.665001
2005-09-12,31.514999
2005-09-13,31.325001
2005-09-14,31.065001000000002
2005-09-15,31.0
2005-09-16,30.934998999999998
2005-09-19,31.120001000000002
2005-09-20,30.674999
2005-09-21,31.219998999999998
2005-09-22,32.049999
2005-09-23,31.955
2005-09-26,31.879998999999998
2005-09-27,33.0
2005-09-28,33.224998
2005-09-29,33.299999
2005-09-30,33.700001
2005-10-03,33.994999
2005-10-04,32.380001
2005-10-05,31.360001
2005-10-06,30.555
2005-10-07,30.75
2005-10-10,30.440001000000002
2005-10-11,30.5
2005-10-12,30.200001
2005-10-13,29.959999
2005-10-14,30.129998999999998
2005-10-17,30.465
2005-10-18,30.584999
2005-10-19,30.5
2005-10-20,29.645
2005-10-21,29.969998999999998
2005-10-24,30.559998999999998
2005-10-25,31.08
2005-10-26,31.174999
2005-10-27,30.035
2005-10-28,30.705
2005-10-31,31.875
2005-11-01,31.5
2005-11-02,31.995001000000002
2005-11-03,31.325001
2005-11-04,31.450001
2005-11-07,32.275002
2005-11-08,31.4
2005-11-09,31.445
2005-11-10,31.014999
2005-11-11,31.0
2005-11-14,30.895
2005-11-15,30.565001000000002
2005-11-16,30.629998999999998
2005-11-17,32.325001
2005-11-18,32.095001
2005-11-21,32.185001
2005-11-22,32.834998999999996
2005-11-23,32.610001000000004
2005-11-25,32.75
2005-11-28,32.18
2005-11-29,32.415001000000004
2005-11-30,32.485001000000004
2005-12-01,33.025002
2005-12-02,32.884997999999996
2005-12-05,32.404999
2005-12-06,32.25
2005-12-07,32.174999
2005-12-08,32.73
2005-12-09,32.685001
2005-12-12,33.025002
2005-12-13,33.240002000000004
2005-12-14,33.509997999999996
2005-12-15,33.450001
2005-12-16,33.345001
2005-12-19,32.814999
2005-12-20,33.035
2005-12-21,33.529999
2005-12-22,34.455002
2005-12-23,34.384997999999996
2005-12-27,33.924999
2005-12-28,34.275002
2005-12-29,34.235001000000004
2005-12-30,33.935001
2006-01-03,34.505001
2006-01-04,34.654999
2006-01-05,34.639998999999996
2006-01-06,35.445
2006-01-09,35.82
2006-01-10,36.220001
2006-01-11,36.305
2006-01-12,35.985001000000004
2006-01-13,36.205002
2006-01-17,35.895
2006-01-18,35.615002000000004
2006-01-19,36.200001
2006-01-20,35.459998999999996
2006-01-23,35.834998999999996
2006-01-24,38.605
2006-01-25,39.099998
2006-01-26,39.130001
2006-01-27,40.115002000000004
2006-01-30,41.389998999999996
2006-01-31,41.685001
2006-02-01,41.459998999999996
2006-02-02,40.630001
2006-02-03,40.970001
2006-02-06,41.099998
2006-02-07,41.305
2006-02-08,41.5
2006-02-09,41.650002
2006-02-10,41.310001
2006-02-13,40.470001
2006-02-14,41.18
2006-02-15,40.825001
2006-02-16,41.264998999999996
2006-02-17,41.555
2006-02-21,41.775002
2006-02-22,43.470001
2006-02-23,43.494999
2006-02-24,43.48
2006-02-27,43.424999
2006-02-28,42.869999
2006-03-01,43.470001
2006-03-02,42.869999
2006-03-03,42.814999
2006-03-06,42.310001
2006-03-07,39.474998
2006-03-08,39.599998
2006-03-09,39.759997999999996
2006-03-10,40.880001
2006-03-13,40.674999
2006-03-14,41.744999
2006-03-15,42.27
2006-03-16,42.630001
2006-03-17,42.860001000000004
2006-03-20,42.599998
2006-03-21,41.185001
2006-03-22,41.619999
2006-03-23,42.389998999999996
2006-03-24,43.330002
2006-03-27,42.849998
2006-03-28,43.365002000000004
2006-03-29,44.005001
2006-03-30,43.755001
2006-03-31,43.369999
2006-04-03,43.84
2006-04-04,43.555
2006-04-05,44.445
2006-04-06,45.215
2006-04-07,44.955002
2006-04-10,44.330002
2006-04-11,43.060001
2006-04-12,43.18
2006-04-13,43.459998999999996
2006-04-17,43.290001000000004
2006-04-18,44.974998
2006-04-19,46.025002
2006-04-20,45.779999
2006-04-21,46.459998999999996
2006-04-24,46.334998999999996
2006-04-25,41.715
2006-04-26,41.700001
2006-04-27,41.014998999999996
2006-04-28,41.349998
2006-05-01,42.299999
2006-05-02,42.880001
2006-05-03,42.615002000000004
2006-05-04,42.599998
2006-05-05,43.459998999999996
2006-05-08,44.43
2006-05-09,44.945
2006-05-10,44.18
2006-05-11,44.240002000000004
2006-05-12,43.200001
2006-05-15,42.404999
2006-05-16,41.400002
2006-05-17,39.764998999999996
2006-05-18,39.169998
