Date,CMS
1998-05-26,41.125
1998-05-27,42.0
1998-05-28,42.6875
1998-05-29,43.5625
1998-06-01,44.1875
1998-06-02,44.0625
1998-06-03,44.3125
1998-06-04,44.4375
1998-06-05,44.375
1998-06-08,44.375
1998-06-09,44.6875
1998-06-10,44.5
1998-06-11,44.5
1998-06-12,44.9375
1998-06-15,45.0625
1998-06-16,44.875
1998-06-17,44.75
1998-06-18,44.6875
1998-06-19,43.9375
1998-06-22,43.9375
1998-06-23,43.0
1998-06-24,43.375
1998-06-25,43.1875
1998-06-26,43.3125
1998-06-29,44.1875
1998-06-30,44.0
1998-07-01,44.5625
1998-07-02,44.5
1998-07-06,44.6875
1998-07-07,44.25
1998-07-08,44.1875
1998-07-09,44.0625
1998-07-10,44.1875
1998-07-13,43.5625
1998-07-14,43.9375
1998-07-15,43.375
1998-07-16,43.75
1998-07-17,43.875
1998-07-20,43.75
1998-07-21,43.5625
1998-07-22,43.625
1998-07-23,43.375
1998-07-24,43.3125
1998-07-27,43.5
1998-07-28,42.9375
1998-07-29,42.625
1998-07-30,43.125
1998-07-31,42.1875
1998-08-03,42.75
1998-08-04,41.8125
1998-08-05,41.9375
1998-08-06,41.625
1998-08-07,42.25
1998-08-10,42.3125
1998-08-11,41.9375
1998-08-12,43.1875
1998-08-13,42.5
1998-08-14,42.4375
1998-08-17,42.75
1998-08-18,42.8125
1998-08-19,42.375
1998-08-20,42.375
1998-08-21,43.25
1998-08-24,43.8125
1998-08-25,44.125
1998-08-26,44.125
1998-08-27,43.6875
1998-08-28,43.375
1998-08-31,42.3125
1998-09-01,42.3125
1998-09-02,42.0625
1998-09-03,41.625
1998-09-04,40.75
1998-09-08,41.0625
1998-09-09,40.4375
1998-09-10,39.875
1998-09-11,39.0
1998-09-14,39.25
1998-09-15,40.125
1998-09-16,40.9375
1998-09-17,41.8125
1998-09-18,42.25
1998-09-21,42.1875
1998-09-22,42.375
1998-09-23,42.0
1998-09-24,42.0
1998-09-25,42.125
1998-09-28,42.25
1998-09-29,43.0
1998-09-30,43.5625
1998-10-01,43.4375
1998-10-02,44.5
1998-10-05,45.5
1998-10-06,45.5625
1998-10-07,46.3125
1998-10-08,47.3125
1998-10-09,45.375
1998-10-12,44.125
1998-10-13,44.625
1998-10-14,46.5
1998-10-15,47.0
1998-10-16,45.4375
1998-10-19,44.6875
1998-10-20,44.0
1998-10-21,43.3125
1998-10-22,44.5
1998-10-23,43.875
1998-10-26,44.5625
1998-10-27,44.1875
1998-10-28,44.25
1998-10-29,44.0625
1998-10-30,44.0625
1998-11-02,46.1875
1998-11-03,47.6875
1998-11-04,47.625
1998-11-05,47.5625
1998-11-06,47.8125
1998-11-09,47.5
1998-11-10,46.375
1998-11-11,46.375
1998-11-12,46.6875
1998-11-13,47.0
1998-11-16,46.6875
1998-11-17,47.25
1998-11-18,47.3125
1998-11-19,47.5
1998-11-20,48.0625
1998-11-23,48.75
1998-11-24,49.0
1998-11-25,49.3125
1998-11-27,49.8125
1998-11-30,48.75
1998-12-01,49.125
1998-12-02,49.75
1998-12-03,49.9375
1998-12-04,49.8125
1998-12-07,49.5
1998-12-08,49.125
1998-12-09,48.8125
1998-12-10,48.4375
1998-12-11,48.6875
1998-12-14,48.125
1998-12-15,48.0
1998-12-16,47.75
1998-12-17,47.75
1998-12-18,48.375
1998-12-21,48.25
1998-12-22,47.75
1998-12-23,48.125
1998-12-24,48.25
1998-12-28,47.6875
1998-12-29,47.6875
1998-12-30,47.75
1998-12-31,48.4375
1999-01-04,48.0625
1999-01-05,48.125
1999-01-06,47.375
1999-01-07,47.25
1999-01-08,46.875
1999-01-11,45.75
1999-01-12,45.875
1999-01-13,45.75
1999-01-14,45.375
1999-01-15,45.375
1999-01-19,45.0
1999-01-20,44.625
1999-01-21,44.875
1999-01-22,45.375
1999-01-25,44.8125
1999-01-26,44.9375
1999-01-27,44.6875
1999-01-28,44.25
1999-01-29,42.8125
1999-02-01,42.5
1999-02-02,42.25
1999-02-03,42.6875
1999-02-04,42.4375
1999-02-05,42.125
1999-02-08,42.3125
1999-02-09,42.0
1999-02-10,41.5625
1999-02-11,41.25
1999-02-12,40.75
1999-02-16,41.0625
1999-02-17,41.75
1999-02-18,41.875
1999-02-19,41.5
1999-02-22,42.3125
1999-02-23,42.1875
1999-02-24,42.125
1999-02-25,41.5
1999-02-26,41.375
1999-03-01,41.0
1999-03-02,41.9375
1999-03-03,41.9375
1999-03-04,42.375
1999-03-05,42.5
1999-03-08,41.75
1999-03-09,40.9375
1999-03-10,40.75
1999-03-11,41.0
1999-03-12,42.0
1999-03-15,42.1875
1999-03-16,42.0625
1999-03-17,42.3125
1999-03-18,42.5625
1999-03-19,42.625
1999-03-22,42.25
1999-03-23,42.0625
1999-03-24,43.0
1999-03-25,42.875
1999-03-26,42.375
1999-03-29,41.4375
1999-03-30,40.75
1999-03-31,40.25
1999-04-01,40.625
1999-04-05,41.1875
1999-04-06,40.3125
1999-04-07,39.5
1999-04-08,40.125
1999-04-09,40.25
1999-04-12,40.125
1999-04-13,39.6875
1999-04-14,39.6875
1999-04-15,39.25
1999-04-16,39.75
1999-04-19,40.5625
1999-04-20,41.5
1999-04-21,41.75
1999-04-22,40.9375
1999-04-23,41.0
1999-04-26,41.25
1999-04-27,43.625
1999-04-28,43.625
1999-04-29,44.0
1999-04-30,43.8125
1999-05-03,44.125
1999-05-04,44.4375
1999-05-05,44.25
1999-05-06,44.5
1999-05-07,44.375
1999-05-10,43.875
1999-05-11,43.875
1999-05-12,44.0
1999-05-13,44.375
1999-05-14,43.9375
1999-05-17,44.375
1999-05-18,44.3125
1999-05-19,45.0
1999-05-20,45.0625
1999-05-21,45.6875
1999-05-24,46.125
1999-05-25,46.5625
1999-05-26,47.0
1999-05-27,46.0625
1999-05-28,46.5
1999-06-01,44.4375
1999-06-02,43.625
1999-06-03,43.5
1999-06-04,43.3125
1999-06-07,43.75
1999-06-08,43.8125
1999-06-09,43.625
1999-06-10,43.0
1999-06-11,42.625
1999-06-14,43.25
1999-06-15,43.875
1999-06-16,44.3125
1999-06-17,43.75
1999-06-18,44.25
1999-06-21,43.3125
1999-06-22,43.25
1999-06-23,43.375
1999-06-24,43.1875
1999-06-25,42.8125
1999-06-28,41.9375
1999-06-29,42.1875
1999-06-30,41.875
1999-07-01,41.5
1999-07-02,41.3125
1999-07-06,40.8125
1999-07-07,40.9375
1999-07-08,40.75
1999-07-09,40.5
1999-07-12,40.0625
1999-07-13,40.0
1999-07-14,39.8125
1999-07-15,39.8125
1999-07-16,39.875
1999-07-19,39.875
1999-07-20,38.9375
1999-07-21,39.125
1999-07-22,39.0625
1999-07-23,39.0
1999-07-26,39.6875
1999-07-27,39.0
1999-07-28,38.4375
1999-07-29,37.625
1999-07-30,37.375
1999-08-02,37.625
1999-08-03,37.875
1999-08-04,37.75
1999-08-05,37.5
1999-08-06,37.4375
1999-08-09,37.4375
1999-08-10,37.3125
1999-08-11,37.75
1999-08-12,37.4375
1999-08-13,37.4375
1999-08-16,36.6875
1999-08-17,37.5625
1999-08-18,37.4375
1999-08-19,38.0625
1999-08-20,38.9375
1999-08-23,38.875
1999-08-24,38.625
1999-08-25,39.875
1999-08-26,39.8125
1999-08-27,39.8125
1999-08-30,39.625
1999-08-31,39.5625
1999-09-01,39.5
1999-09-02,40.0
1999-09-03,39.9375
1999-09-07,39.0
1999-09-08,38.875
1999-09-09,38.75
1999-09-10,38.625
1999-09-13,37.8125
1999-09-14,37.375
1999-09-15,37.125
1999-09-16,36.9375
1999-09-17,37.0625
1999-09-20,36.75
1999-09-21,35.875
1999-09-22,36.125
1999-09-23,35.3125
1999-09-24,34.875
1999-09-27,34.9375
1999-09-28,34.125
1999-09-29,33.9375
1999-09-30,33.9375
1999-10-01,33.6875
1999-10-04,34.125
1999-10-05,33.75
1999-10-06,33.9375
1999-10-07,33.25
1999-10-08,33.6875
1999-10-11,33.5
1999-10-12,32.9375
1999-10-13,32.875
1999-10-14,32.875
1999-10-15,32.25
1999-10-18,35.1875
1999-10-19,35.0
1999-10-20,34.0625
1999-10-21,34.5
1999-10-22,34.8125
1999-10-25,35.375
1999-10-26,35.75
1999-10-27,36.6875
1999-10-28,37.5625
1999-10-29,36.875
1999-11-01,37.1875
1999-11-02,36.6875
1999-11-03,36.3125
1999-11-04,35.4375
1999-11-05,36.625
1999-11-08,36.375
1999-11-09,35.8125
1999-11-10,35.0625
1999-11-11,34.8125
1999-11-12,34.75
1999-11-15,35.125
1999-11-16,35.5625
1999-11-17,35.1875
1999-11-18,34.8125
1999-11-19,34.0
1999-11-22,33.0
1999-11-23,32.5625
1999-11-24,32.1875
1999-11-26,32.1875
1999-11-29,31.75
1999-11-30,33.25
1999-12-01,32.6875
1999-12-02,33.0
1999-12-03,33.4375
1999-12-06,33.6875
1999-12-07,33.875
1999-12-08,33.375
1999-12-09,33.125
1999-12-10,32.625
1999-12-13,32.0
1999-12-14,31.375
1999-12-15,32.4375
1999-12-16,32.0
1999-12-17,31.6875
1999-12-20,31.0
1999-12-21,30.5
1999-12-22,31.0
1999-12-23,31.375
1999-12-27,30.8125
1999-12-28,30.9375
1999-12-29,30.625
1999-12-30,30.875
1999-12-31,31.1875
2000-01-03,29.5
2000-01-04,29.875
2000-01-05,30.6875
2000-01-06,30.4375
2000-01-07,31.125
2000-01-10,30.6875
2000-01-11,31.5
2000-01-12,31.3125
2000-01-13,31.625
2000-01-14,31.1875
2000-01-18,30.5625
2000-01-19,30.875
2000-01-20,30.9375
2000-01-21,31.375
2000-01-24,31.25
2000-01-25,30.6875
2000-01-26,30.4375
2000-01-27,30.0
2000-01-28,29.5
2000-01-31,30.0
2000-02-01,23.5
2000-02-02,21.375
2000-02-03,21.9375
2000-02-04,20.375
2000-02-07,20.3125
2000-02-08,20.3125
2000-02-09,19.9375
2000-02-10,18.75
2000-02-11,18.625
2000-02-14,19.1875
2000-02-15,19.375
2000-02-16,18.6875
2000-02-17,18.375
2000-02-18,18.3125
2000-02-22,18.25
2000-02-23,17.5625
2000-02-24,17.0
2000-02-25,16.4375
2000-02-28,16.5
2000-02-29,16.75
2000-03-01,16.9375
2000-03-02,16.875
2000-03-03,17.0625
2000-03-06,17.3125
2000-03-07,17.25
2000-03-08,17.1875
2000-03-09,17.125
2000-03-10,17.1875
2000-03-13,17.1875
2000-03-14,17.5
2000-03-15,17.875
2000-03-16,19.4375
2000-03-17,19.0625
2000-03-20,19.4375
2000-03-21,19.375
2000-03-22,18.875
2000-03-23,19.0
2000-03-24,19.0625
2000-03-27,19.0
2000-03-28,18.9375
2000-03-29,18.875
2000-03-30,18.75
2000-03-31,18.125
2000-04-03,18.0
2000-04-04,18.1875
2000-04-05,18.4375
2000-04-06,18.25
2000-04-07,18.25
2000-04-10,18.4375
2000-04-11,18.5625
2000-04-12,18.75
2000-04-13,19.5
2000-04-14,19.375
2000-04-17,19.375
2000-04-18,19.4375
2000-04-19,19.1875
2000-04-20,18.875
2000-04-24,19.5
2000-04-25,19.8125
2000-04-26,19.5
2000-04-27,18.6875
2000-04-28,19.0
2000-05-01,20.0625
2000-05-02,20.9375
2000-05-03,20.5625
2000-05-04,21.375
2000-05-05,21.0625
2000-05-08,21.5625
2000-05-09,21.4375
2000-05-10,21.3125
2000-05-11,21.875
2000-05-12,21.25
2000-05-15,21.75
2000-05-16,22.125
2000-05-17,21.8125
2000-05-18,22.125
2000-05-19,21.6875
2000-05-22,21.875
2000-05-23,21.5
2000-05-24,22.0625
2000-05-25,21.9375
2000-05-26,22.375
2000-05-30,22.125
2000-05-31,22.75
2000-06-01,23.125
2000-06-02,23.5
2000-06-05,22.6875
2000-06-06,22.4375
2000-06-07,22.3125
2000-06-08,22.125
2000-06-09,22.6875
2000-06-12,23.0625
2000-06-13,22.875
2000-06-14,22.875
2000-06-15,23.3125
2000-06-16,23.25
2000-06-19,23.0
2000-06-20,22.625
2000-06-21,22.6875
2000-06-22,22.6875
2000-06-23,22.5
2000-06-26,22.5625
2000-06-27,22.25
2000-06-28,22.578125
2000-06-29,22.5
2000-06-30,22.125
2000-07-03,22.875
2000-07-05,22.75
2000-07-06,22.5
2000-07-07,22.8125
2000-07-10,22.75
2000-07-11,22.6875
2000-07-12,23.125
2000-07-13,23.4375
2000-07-14,23.5625
2000-07-17,23.40625
2000-07-18,23.875
2000-07-19,24.875
2000-07-20,24.8125
2000-07-21,24.8125
2000-07-24,24.75
2000-07-25,24.8125
2000-07-26,24.8125
2000-07-27,25.625
2000-07-28,25.5
2000-07-31,25.5625
2000-08-01,26.0625
2000-08-02,26.25
2000-08-03,25.578125
2000-08-04,25.75
2000-08-07,26.578125
2000-08-08,26.4375
2000-08-09,26.25
2000-08-10,26.328125
2000-08-11,26.625
2000-08-14,27.0
2000-08-15,27.5625
2000-08-16,26.4375
2000-08-17,26.5625
2000-08-18,26.8125
2000-08-21,26.375
2000-08-22,26.25
2000-08-23,26.0
2000-08-24,25.75
2000-08-25,26.0
2000-08-28,26.375
2000-08-29,26.1875
2000-08-30,26.1875
2000-08-31,26.140625
2000-09-01,26.25
2000-09-05,26.5
2000-09-06,27.1875
2000-09-07,27.4375
2000-09-08,28.96875
2000-09-11,28.828125
2000-09-12,28.375
2000-09-13,28.3125
2000-09-14,28.75
2000-09-15,29.5
2000-09-18,28.625
2000-09-19,27.0625
2000-09-20,27.1875
2000-09-21,26.5
2000-09-22,26.1875
2000-09-25,25.875
2000-09-26,26.875
2000-09-27,26.890625
2000-09-28,26.5625
2000-09-29,26.953125
2000-10-02,28.1875
2000-10-03,28.6875
2000-10-04,27.375
2000-10-05,27.375
2000-10-06,27.5
2000-10-09,27.5625
2000-10-10,27.6875
2000-10-11,27.625
2000-10-12,28.3125
2000-10-13,28.4375
2000-10-16,28.9375
2000-10-17,26.6875
2000-10-18,26.4375
2000-10-19,27.0625
2000-10-20,26.4375
2000-10-23,26.1875
2000-10-24,26.0
2000-10-25,26.375
2000-10-26,25.75
2000-10-27,27.0
2000-10-30,27.625
2000-10-31,27.0
2000-11-01,27.5625
2000-11-02,26.875
2000-11-03,26.4375
2000-11-06,26.625
2000-11-07,26.5625
2000-11-08,27.0
2000-11-09,27.875
2000-11-10,28.0625
2000-11-13,27.9375
2000-11-14,27.875
2000-11-15,28.0
2000-11-16,28.0625
2000-11-17,28.3125
2000-11-20,27.625
2000-11-21,28.0
2000-11-22,27.625
2000-11-24,27.875
2000-11-27,27.25
2000-11-28,27.5
2000-11-29,27.8125
2000-11-30,27.8125
2000-12-01,27.6875
2000-12-04,27.75
2000-12-05,27.6875
2000-12-06,27.8125
2000-12-07,27.4375
2000-12-08,27.375
2000-12-11,27.0
2000-12-12,27.5
2000-12-13,28.125
2000-12-14,28.5
2000-12-15,28.25
2000-12-18,28.9375
2000-12-19,28.6875
2000-12-20,29.6875
2000-12-21,29.4375
2000-12-22,29.6875
2000-12-26,30.4375
2000-12-27,30.375
2000-12-28,30.9375
2000-12-29,31.6875
2001-01-02,30.375
2001-01-03,30.375
2001-01-04,27.9375
2001-01-05,28.3125
2001-01-08,28.5625
2001-01-09,28.4375
2001-01-10,28.25
2001-01-11,27.375
2001-01-12,28.0
2001-01-16,27.625
2001-01-17,27.5
2001-01-18,27.75
2001-01-19,27.6875
2001-01-22,28.1875
2001-01-23,28.25
2001-01-24,28.5625
2001-01-25,29.125
2001-01-26,29.3125
2001-01-29,30.059998999999998
2001-01-30,29.66
2001-01-31,29.5
2001-02-01,29.450001
2001-02-02,29.299999
2001-02-05,29.74
2001-02-06,29.74
2001-02-07,29.360001
2001-02-08,29.65
2001-02-09,30.15
2001-02-12,30.75
2001-02-13,30.49
2001-02-14,30.450001
2001-02-15,30.110001
2001-02-16,30.25
2001-02-20,30.559998999999998
2001-02-21,30.799999
2001-02-22,31.040001
2001-02-23,29.25
2001-02-26,29.34
2001-02-27,29.52
2001-02-28,29.549999
2001-03-01,30.139999
2001-03-02,30.16
2001-03-05,30.049999
2001-03-06,30.15
2001-03-07,30.25
2001-03-08,30.25
2001-03-09,30.15
2001-03-12,30.0
2001-03-13,29.92
2001-03-14,29.4
2001-03-15,29.719998999999998
2001-03-16,29.790001
2001-03-19,29.889999
2001-03-20,29.58
2001-03-21,29.549999
2001-03-22,27.950001
2001-03-23,28.5
2001-03-26,28.93
2001-03-27,29.02
2001-03-28,28.85
2001-03-29,28.950001
2001-03-30,29.59
2001-04-02,29.84
2001-04-03,29.6
2001-04-04,29.549999
2001-04-05,29.469998999999998
2001-04-06,29.190001000000002
2001-04-09,30.030001000000002
2001-04-10,30.809998999999998
2001-04-11,30.790001
2001-04-12,30.73
2001-04-16,30.65
2001-04-17,31.27
2001-04-18,31.02
2001-04-19,30.51
2001-04-20,29.700001
2001-04-23,30.299999
2001-04-24,30.299999
2001-04-25,30.35
2001-04-26,30.450001
2001-04-27,30.52
2001-04-30,31.299999
2001-05-01,31.75
2001-05-02,29.620001000000002
2001-05-03,29.129998999999998
2001-05-04,29.559998999999998
2001-05-07,29.48
2001-05-08,28.91
2001-05-09,29.27
2001-05-10,29.5
2001-05-11,29.48
2001-05-14,29.620001000000002
2001-05-15,29.1
2001-05-16,29.18
2001-05-17,29.02
2001-05-18,29.129998999999998
2001-05-21,29.51
2001-05-22,29.41
2001-05-23,29.48
2001-05-24,29.57
2001-05-25,29.24
2001-05-29,29.32
2001-05-30,29.17
2001-05-31,29.67
2001-06-01,29.76
2001-06-04,29.709999
2001-06-05,29.41
2001-06-06,28.43
2001-06-07,28.15
2001-06-08,28.75
2001-06-11,28.84
2001-06-12,28.940001000000002
2001-06-13,28.719998999999998
2001-06-14,27.959999
2001-06-15,28.58
2001-06-18,28.620001000000002
2001-06-19,28.93
2001-06-20,28.77
2001-06-21,27.68
2001-06-22,27.879998999999998
2001-06-25,27.92
2001-06-26,28.02
2001-06-27,28.0
2001-06-28,27.700001
2001-06-29,27.85
2001-07-02,27.84
2001-07-03,27.52
2001-07-05,28.370001000000002
2001-07-06,28.33
2001-07-09,27.959999
2001-07-10,27.51
2001-07-11,27.08
2001-07-12,27.120001000000002
2001-07-13,27.049999
2001-07-16,27.049999
2001-07-17,26.84
2001-07-18,26.200001
2001-07-19,26.200001
2001-07-20,25.889999
2001-07-23,25.26
2001-07-24,24.459999
2001-07-25,26.25
2001-07-26,26.950001
2001-07-27,26.85
2001-07-30,26.879998999999998
2001-07-31,26.67
2001-08-01,25.889999
2001-08-02,25.549999
2001-08-03,25.190001000000002
2001-08-06,24.77
2001-08-07,24.940001000000002
2001-08-08,24.48
2001-08-09,24.620001000000002
2001-08-10,24.59
2001-08-13,24.129998999999998
2001-08-14,24.02
2001-08-15,24.200001
2001-08-16,24.200001
2001-08-17,24.190001000000002
2001-08-20,23.82
2001-08-21,23.83
2001-08-22,24.059998999999998
2001-08-23,24.049999
2001-08-24,24.190001000000002
2001-08-27,24.02
2001-08-28,23.950001
2001-08-29,23.65
2001-08-30,23.5
2001-08-31,23.459999
2001-09-04,23.35
2001-09-05,23.15
2001-09-06,22.99
2001-09-07,23.51
2001-09-10,23.459999
2001-09-17,22.389999
2001-09-18,21.84
2001-09-19,21.299999
2001-09-20,21.139999
2001-09-21,21.0
2001-09-24,21.0
2001-09-25,20.73
2001-09-26,20.18
2001-09-27,19.889999
2001-09-28,20.0
2001-10-01,20.0
2001-10-02,20.120001000000002
2001-10-03,20.6
2001-10-04,21.0
2001-10-05,21.459999
2001-10-08,21.18
2001-10-09,21.040001
2001-10-10,20.77
2001-10-11,20.950001
2001-10-12,21.389999
2001-10-15,21.719998999999998
2001-10-16,22.299999
2001-10-17,21.799999
2001-10-18,21.280001000000002
2001-10-19,21.24
2001-10-22,21.190001000000002
2001-10-23,20.76
2001-10-24,20.02
2001-10-25,21.02
2001-10-26,20.540001
2001-10-29,21.360001
2001-10-30,20.85
2001-10-31,21.51
2001-11-01,21.75
2001-11-02,22.0
2001-11-05,22.49
2001-11-06,22.129998999999998
2001-11-07,22.75
2001-11-08,23.01
2001-11-09,23.129998999999998
2001-11-12,23.0
2001-11-13,22.780001000000002
2001-11-14,22.6
2001-11-15,22.52
2001-11-16,22.57
2001-11-19,22.35
2001-11-20,22.530001000000002
2001-11-21,22.379998999999998
2001-11-23,22.65
2001-11-26,22.719998999999998
2001-11-27,22.799999
2001-11-28,22.6
2001-11-29,22.780001000000002
2001-11-30,23.030001000000002
2001-12-03,22.77
2001-12-04,22.99
2001-12-05,23.07
2001-12-06,22.82
2001-12-07,23.290001
2001-12-10,22.809998999999998
2001-12-11,22.75
2001-12-12,22.6
2001-12-13,22.9
2001-12-14,22.73
2001-12-17,22.690001000000002
2001-12-18,23.4
2001-12-19,23.98
2001-12-20,23.85
2001-12-21,23.99
2001-12-24,24.309998999999998
2001-12-26,24.15
2001-12-27,23.98
2001-12-28,23.950001
2001-12-31,24.030001000000002
2002-01-02,24.280001000000002
2002-01-03,24.200001
2002-01-04,24.299999
2002-01-07,24.620001000000002
2002-01-08,23.5
2002-01-09,23.5
2002-01-10,23.9
2002-01-11,23.58
2002-01-14,23.629998999999998
2002-01-15,23.959999
2002-01-16,23.83
2002-01-17,23.85
2002-01-18,24.120001000000002
2002-01-22,23.709999
2002-01-23,23.559998999999998
2002-01-24,23.540001
2002-01-25,23.59
2002-01-28,23.540001
2002-01-29,23.139999
2002-01-30,22.84
2002-01-31,22.83
2002-02-01,23.08
2002-02-04,22.75
2002-02-05,21.75
2002-02-06,21.35
2002-02-07,21.73
2002-02-08,21.27
2002-02-11,21.65
2002-02-12,22.110001
2002-02-13,22.43
2002-02-14,22.309998999999998
2002-02-15,22.440001000000002
2002-02-19,21.73
2002-02-20,21.700001
2002-02-21,21.700001
2002-02-22,22.200001
2002-02-25,22.01
2002-02-26,21.950001
2002-02-27,21.950001
2002-02-28,21.799999
2002-03-01,21.9
2002-03-04,22.09
2002-03-05,22.549999
2002-03-06,23.18
2002-03-07,23.17
2002-03-08,22.98
2002-03-11,23.139999
2002-03-12,22.610001
2002-03-13,22.440001000000002
2002-03-14,22.34
2002-03-15,22.32
2002-03-18,22.57
2002-03-19,22.92
2002-03-20,22.969998999999998
2002-03-21,23.459999
2002-03-22,23.280001000000002
2002-03-25,22.76
2002-03-26,22.48
2002-03-27,22.129998999999998
2002-03-28,22.629998999999998
2002-04-01,22.18
2002-04-02,22.24
2002-04-03,22.1
2002-04-04,22.040001
2002-04-05,21.809998999999998
2002-04-08,21.639999
2002-04-09,21.43
2002-04-10,21.889999
2002-04-11,21.379998999999998
2002-04-12,21.49
2002-04-15,21.26
2002-04-16,21.49
2002-04-17,21.780001000000002
2002-04-18,21.73
2002-04-19,21.27
2002-04-22,21.049999
2002-04-23,21.16
2002-04-24,20.85
2002-04-25,20.4
2002-04-26,20.02
2002-04-29,19.9
2002-04-30,19.360001
2002-05-01,20.27
2002-05-02,20.559998999999998
2002-05-03,20.25
2002-05-06,20.15
2002-05-07,19.99
2002-05-08,20.18
2002-05-09,19.719998999999998
2002-05-10,19.290001
2002-05-13,16.049999
2002-05-14,17.030001000000002
2002-05-15,17.23
2002-05-16,15.25
2002-05-17,15.31
2002-05-20,16.5
2002-05-21,16.969998999999998
2002-05-22,17.559998999999998
2002-05-23,17.700001
2002-05-24,17.629998999999998
2002-05-28,18.540001
2002-05-29,18.049999
2002-05-30,18.139999
2002-05-31,18.059998999999998
2002-06-03,17.73
2002-06-04,17.719998999999998
2002-06-05,17.5
2002-06-06,16.9
2002-06-07,17.17
2002-06-10,16.790001
2002-06-11,15.11
2002-06-12,13.01
2002-06-13,13.34
2002-06-14,12.66
2002-06-17,13.3
2002-06-18,13.54
2002-06-19,13.48
2002-06-20,12.76
2002-06-21,13.27
2002-06-24,13.15
2002-06-25,12.75
2002-06-26,11.0
2002-06-27,10.46
2002-06-28,10.98
2002-07-01,11.07
2002-07-02,10.68
2002-07-03,10.15
2002-07-05,10.55
2002-07-08,10.04
2002-07-09,9.83
2002-07-10,9.99
2002-07-11,10.25
2002-07-12,10.25
2002-07-15,10.84
2002-07-16,10.4
2002-07-17,10.3
2002-07-18,10.1
2002-07-19,8.73
2002-07-22,8.82
2002-07-23,7.56
2002-07-24,7.6
2002-07-25,8.13
2002-07-26,7.66
2002-07-29,7.49
2002-07-30,7.8
2002-07-31,8.12
2002-08-01,7.97
2002-08-02,7.88
2002-08-05,7.67
2002-08-06,7.93
2002-08-07,9.03
2002-08-08,9.38
2002-08-09,9.54
2002-08-12,9.59
2002-08-13,8.79
2002-08-14,9.71
2002-08-15,9.74
2002-08-16,9.03
2002-08-19,9.63
2002-08-20,9.97
2002-08-21,10.14
2002-08-22,11.02
2002-08-23,11.0
2002-08-26,11.19
2002-08-27,11.28
2002-08-28,10.8
2002-08-29,10.4
2002-08-30,10.56
2002-09-03,10.12
2002-09-04,10.35
2002-09-05,10.39
2002-09-06,10.19
2002-09-09,10.07
2002-09-10,9.55
2002-09-11,10.07
2002-09-12,9.7
2002-09-13,9.78
2002-09-16,9.93
2002-09-17,9.75
2002-09-18,9.98
2002-09-19,8.89
2002-09-20,8.51
2002-09-23,8.34
2002-09-24,7.7
2002-09-25,7.93
2002-09-26,8.17
2002-09-27,7.87
2002-09-30,8.06
2002-10-01,8.28
2002-10-02,7.79
2002-10-03,7.8
2002-10-04,7.26
2002-10-07,6.84
2002-10-08,5.97
2002-10-09,5.79
2002-10-10,6.03
2002-10-11,6.56
2002-10-14,6.56
2002-10-15,7.4
2002-10-16,6.95
2002-10-17,7.38
2002-10-18,7.39
2002-10-21,7.5
2002-10-22,7.27
2002-10-23,7.38
2002-10-24,7.4
2002-10-25,7.65
2002-10-28,7.85
2002-10-29,7.75
2002-10-30,7.8
2002-10-31,7.83
2002-11-01,8.14
2002-11-04,8.66
2002-11-05,8.3
2002-11-06,8.74
2002-11-07,8.1
2002-11-08,8.1
2002-11-11,8.0
2002-11-12,8.05
2002-11-13,8.1
2002-11-14,8.24
2002-11-15,8.78
2002-11-18,9.02
2002-11-19,9.07
2002-11-20,9.28
2002-11-21,9.67
2002-11-22,10.15
2002-11-25,10.48
2002-11-26,10.05
2002-11-27,10.01
2002-11-29,9.95
2002-12-02,9.76
2002-12-03,9.57
2002-12-04,8.86
2002-12-05,9.05
2002-12-06,8.7
2002-12-09,8.68
2002-12-10,8.68
2002-12-11,8.83
2002-12-12,9.0
2002-12-13,8.87
2002-12-16,8.95
2002-12-17,8.88
2002-12-18,8.83
2002-12-19,8.65
2002-12-20,8.61
2002-12-23,8.84
2002-12-24,8.83
2002-12-26,9.0
2002-12-27,9.07
2002-12-30,9.06
2002-12-31,9.44
2003-01-02,9.71
2003-01-03,10.25
2003-01-06,10.59
2003-01-07,9.99
2003-01-08,9.92
2003-01-09,10.31
2003-01-10,10.4
2003-01-13,10.05
2003-01-14,10.1
2003-01-15,9.98
2003-01-16,9.95
2003-01-17,9.5
2003-01-21,9.08
2003-01-22,8.48
2003-01-23,8.54
2003-01-24,6.07
2003-01-27,5.5
2003-01-28,5.7
2003-01-29,5.7
2003-01-30,5.61
2003-01-31,5.67
2003-02-03,5.59
2003-02-04,4.79
2003-02-05,4.8
2003-02-06,4.92
2003-02-07,4.85
2003-02-10,4.7
2003-02-11,4.39
2003-02-12,4.36
2003-02-13,4.31
2003-02-14,4.29
2003-02-18,4.43
2003-02-19,4.46
2003-02-20,4.47
2003-02-21,4.53
2003-02-24,4.4
2003-02-25,4.47
2003-02-26,4.3
2003-02-27,4.55
2003-02-28,4.5
2003-03-03,4.3
2003-03-04,4.27
2003-03-05,4.35
2003-03-06,4.25
2003-03-07,4.13
2003-03-10,3.88
2003-03-11,3.49
2003-03-12,3.56
2003-03-13,3.78
2003-03-14,3.52
2003-03-17,3.73
2003-03-18,3.9
2003-03-19,3.88
2003-03-20,4.11
