Date,LLY
1984-07-24,3.3828129999999996
1984-07-25,3.375
1984-07-26,3.375
1984-07-27,3.40625
1984-07-30,3.4140629999999996
1984-07-31,3.4296879999999996
1984-08-01,3.453125
1984-08-02,3.5
1984-08-03,3.6875
1984-08-06,3.6171879999999996
1984-08-07,3.546875
1984-08-08,3.5625
1984-08-09,3.6484379999999996
1984-08-10,3.546875
1984-08-13,3.59375
1984-08-14,3.59375
1984-08-15,3.5625
1984-08-16,3.59375
1984-08-17,3.6328129999999996
1984-08-20,3.6015629999999996
1984-08-21,3.6015629999999996
1984-08-22,3.59375
1984-08-23,3.5703129999999996
1984-08-24,3.5859379999999996
1984-08-27,3.5859379999999996
1984-08-28,3.5546879999999996
1984-08-29,3.5859379999999996
1984-08-30,3.5546879999999996
1984-08-31,3.625
1984-09-04,3.5625
1984-09-05,3.5625
1984-09-06,3.6171879999999996
1984-09-07,3.5625
1984-09-10,3.5390629999999996
1984-09-11,3.53125
1984-09-12,3.5390629999999996
1984-09-13,3.5390629999999996
1984-09-14,3.5546879999999996
1984-09-17,3.546875
1984-09-18,3.5390629999999996
1984-09-19,3.4921879999999996
1984-09-20,3.4921879999999996
1984-09-21,3.4921879999999996
1984-09-24,3.4921879999999996
1984-09-25,3.4765629999999996
1984-09-26,3.4453129999999996
1984-09-27,3.4453129999999996
1984-09-28,3.53125
1984-10-01,3.5703129999999996
1984-10-02,3.546875
1984-10-03,3.546875
1984-10-04,3.578125
1984-10-05,3.578125
1984-10-08,3.59375
1984-10-09,3.578125
1984-10-10,3.5859379999999996
1984-10-11,3.5859379999999996
1984-10-12,3.6328129999999996
1984-10-15,3.734375
1984-10-16,3.7421879999999996
1984-10-17,3.71875
1984-10-18,3.765625
1984-10-19,3.75
1984-10-22,3.7578129999999996
1984-10-23,3.7578129999999996
1984-10-24,3.75
1984-10-25,3.75
1984-10-26,3.765625
1984-10-29,3.7578129999999996
1984-10-30,3.8046879999999996
1984-10-31,3.7890629999999996
1984-11-01,3.8359379999999996
1984-11-02,3.875
1984-11-05,3.9140629999999996
1984-11-06,3.9375
1984-11-07,3.9453129999999996
1984-11-08,3.9296879999999996
1984-11-09,3.9140629999999996
1984-11-12,3.921875
1984-11-13,3.9140629999999996
1984-11-14,3.9140629999999996
1984-11-15,3.90625
1984-11-16,3.8984379999999996
1984-11-19,3.8671879999999996
1984-11-20,3.859375
1984-11-21,3.8125
1984-11-23,3.8671879999999996
1984-11-26,3.90625
1984-11-27,3.921875
1984-11-28,3.9453129999999996
1984-11-29,3.9375
1984-11-30,3.9609379999999996
1984-12-03,3.953125
1984-12-04,3.984375
1984-12-05,3.96875
1984-12-06,3.9765629999999996
1984-12-07,3.984375
1984-12-10,3.9921879999999996
1984-12-11,4.015625
1984-12-12,4.039063
1984-12-13,4.039063
1984-12-14,4.070313
1984-12-17,4.125
1984-12-18,4.179688
1984-12-19,4.148438
1984-12-20,4.125
1984-12-21,4.085938
1984-12-24,4.109375
1984-12-26,4.109375
1984-12-27,4.070313
1984-12-28,4.0625
1984-12-31,4.125
1985-01-02,4.054688
1985-01-03,4.070313
1985-01-04,4.0625
1985-01-07,4.046875
1985-01-08,4.070313
1985-01-09,4.109375
1985-01-10,4.109375
1985-01-11,4.078125
1985-01-14,4.164063
1985-01-15,4.148438
1985-01-16,4.179688
1985-01-17,4.179688
1985-01-18,4.195313
1985-01-21,4.351563
1985-01-22,4.34375
1985-01-23,4.414063
1985-01-24,4.34375
1985-01-25,4.289063
1985-01-28,4.320313
1985-01-29,4.40625
1985-01-30,4.382813
1985-01-31,4.460938
1985-02-01,4.5
1985-02-04,4.585938
1985-02-05,4.625
1985-02-06,4.65625
1985-02-07,4.59375
1985-02-08,4.554688
1985-02-11,4.5625
1985-02-12,4.554688
1985-02-13,4.585938
1985-02-14,4.578125
1985-02-15,4.53125
1985-02-19,4.609375
1985-02-20,4.679688
1985-02-21,4.734375
1985-02-22,4.75
1985-02-25,4.695313
1985-02-26,4.71875
1985-02-27,4.789063
1985-02-28,4.828125
1985-03-01,4.875
1985-03-04,4.867188
1985-03-05,4.929688
1985-03-06,4.882813
1985-03-07,4.898438
1985-03-08,4.875
1985-03-11,4.882813
1985-03-12,4.90625
1985-03-13,4.9375
1985-03-14,4.9375
1985-03-15,4.828125
1985-03-18,4.820313
1985-03-19,4.820313
1985-03-20,4.804688
1985-03-21,4.765625
1985-03-22,4.773438
1985-03-25,4.789063
1985-03-26,4.773438
1985-03-27,4.78125
1985-03-28,4.828125
1985-03-29,4.859375
1985-04-01,4.875
1985-04-02,4.84375
1985-04-03,4.828125
1985-04-04,4.828125
1985-04-08,4.820313
1985-04-09,4.8125
1985-04-10,4.835938
1985-04-11,4.84375
1985-04-12,4.867188
1985-04-15,4.890625
1985-04-16,4.890625
1985-04-17,4.96875
1985-04-18,4.960938
1985-04-19,4.984375
1985-04-22,4.84375
1985-04-23,4.765625
1985-04-24,4.820313
1985-04-25,4.820313
1985-04-26,4.867188
1985-04-29,4.835938
1985-04-30,4.78125
1985-05-01,4.695313
1985-05-02,4.71875
1985-05-03,4.835938
1985-05-06,4.859375
1985-05-07,4.859375
1985-05-08,4.890625
1985-05-09,4.921875
1985-05-10,4.90625
1985-05-13,4.914063
1985-05-14,4.921875
1985-05-15,4.914063
1985-05-16,4.921875
1985-05-17,5.046875
1985-05-20,5.125
1985-05-21,5.148438
1985-05-22,5.132813
1985-05-23,5.210938
1985-05-24,5.273438
1985-05-28,5.3125
1985-05-29,5.304688
1985-05-30,5.304688
1985-05-31,5.34375
1985-06-03,5.359375
1985-06-04,5.429688
1985-06-05,5.5
1985-06-06,5.601563
1985-06-07,5.59375
1985-06-10,5.515625
1985-06-11,5.484375
1985-06-12,5.4375
1985-06-13,5.242188
1985-06-14,5.28125
1985-06-17,5.328125
1985-06-18,5.421875
1985-06-19,5.351563
1985-06-20,5.375
1985-06-21,5.351563
1985-06-24,5.359375
1985-06-25,5.359375
1985-06-26,5.34375
1985-06-27,5.390625
1985-06-28,5.40625
1985-07-01,5.398438
1985-07-02,5.390625
1985-07-03,5.359375
1985-07-05,5.382813
1985-07-08,5.421875
1985-07-09,5.421875
1985-07-10,5.453125
1985-07-11,5.570313
1985-07-12,5.578125
1985-07-15,5.578125
1985-07-16,5.507813
1985-07-17,5.484375
1985-07-18,5.5
1985-07-19,5.515625
1985-07-22,5.539063
1985-07-23,5.507813
1985-07-24,5.414063
1985-07-25,5.429688
1985-07-26,5.375
1985-07-29,5.273438
1985-07-30,5.257813
1985-07-31,5.304688
1985-08-01,5.34375
1985-08-02,5.296875
1985-08-05,5.296875
1985-08-06,5.257813
1985-08-07,5.179688
1985-08-08,5.117188
1985-08-09,5.1875
1985-08-12,5.203125
1985-08-13,5.257813
1985-08-14,5.3125
1985-08-15,5.367188
1985-08-16,5.398438
1985-08-19,5.445313
1985-08-20,5.453125
1985-08-21,5.484375
1985-08-22,5.398438
1985-08-23,5.398438
1985-08-26,5.359375
1985-08-27,5.421875
1985-08-28,5.445313
1985-08-29,5.460938
1985-08-30,5.414063
1985-09-03,5.4375
1985-09-04,5.4375
1985-09-05,5.40625
1985-09-06,5.421875
1985-09-09,5.40625
1985-09-10,5.382813
1985-09-11,5.3125
1985-09-12,5.210938
1985-09-13,5.234375
1985-09-16,5.25
1985-09-17,5.242188
1985-09-18,5.3125
1985-09-19,5.40625
1985-09-20,5.367188
1985-09-23,5.453125
1985-09-24,5.460938
1985-09-25,5.40625
1985-09-26,5.390625
1985-09-30,5.40625
1985-10-01,5.539063
1985-10-02,5.492188
1985-10-03,5.5625
1985-10-04,5.585938
1985-10-07,5.53125
1985-10-08,5.5625
1985-10-09,5.515625
1985-10-10,5.453125
1985-10-11,5.53125
1985-10-14,5.578125
1985-10-15,5.617188
1985-10-16,5.664063
1985-10-17,5.617188
1985-10-18,5.625
1985-10-21,5.617188
1985-10-22,5.664063
1985-10-23,5.796875
1985-10-24,5.734375
1985-10-25,5.742188
1985-10-28,5.71875
1985-10-29,5.789063
1985-10-30,5.882813
1985-10-31,5.859375
1985-11-01,5.921875
1985-11-04,5.875
1985-11-05,5.984375
1985-11-06,5.96875
1985-11-07,5.921875
1985-11-08,5.945313
1985-11-11,6.203125
1985-11-12,6.21875
1985-11-13,6.21875
1985-11-14,6.195313
1985-11-15,6.15625
1985-11-18,6.179688
1985-11-19,6.1875
1985-11-20,6.140625
1985-11-21,6.195313
1985-11-22,6.203125
1985-11-25,6.242188
1985-11-26,6.289063
1985-11-27,6.492188
1985-11-29,6.484375
1985-12-02,6.421875
1985-12-03,6.429688
1985-12-04,6.5703130000000005
1985-12-05,6.40625
1985-12-06,6.46875
1985-12-09,6.59375
1985-12-10,6.75
1985-12-11,6.7421880000000005
1985-12-12,6.765625
1985-12-13,6.8046880000000005
1985-12-16,6.859375
1985-12-17,6.6875
1985-12-18,6.7421880000000005
1985-12-19,6.796875
1985-12-20,6.75
1985-12-23,6.71875
1985-12-24,6.65625
1985-12-26,6.7265630000000005
1985-12-27,6.8125
1985-12-30,6.9375
1985-12-31,6.96875
1986-01-02,6.859375
1986-01-03,6.84375
1986-01-06,6.953125
1986-01-07,7.0234380000000005
1986-01-08,6.8125
1986-01-09,6.7265630000000005
1986-01-10,6.703125
1986-01-13,6.6484380000000005
1986-01-14,6.640625
1986-01-15,6.59375
1986-01-16,6.5625
1986-01-17,6.5625
1986-01-20,6.53125
1986-01-21,6.484375
1986-01-22,6.359375
1986-01-23,6.398438
1986-01-24,6.46875
1986-01-27,6.546875
1986-01-28,6.6328130000000005
1986-01-29,6.6484380000000005
1986-01-30,6.625
1986-01-31,6.8125
1986-02-03,7.125
1986-02-04,7.140625
1986-02-05,7.0625
1986-02-06,6.75
1986-02-07,6.828125
1986-02-10,6.984375
1986-02-11,7.09375
1986-02-12,7.015625
1986-02-13,7.0
1986-02-14,7.078125
1986-02-18,7.1875
1986-02-19,7.09375
1986-02-20,7.09375
1986-02-21,7.0625
1986-02-24,7.0625
1986-02-25,7.0625
1986-02-26,7.25
1986-02-27,7.5
1986-02-28,7.5
1986-03-03,7.453125
1986-03-04,7.21875
1986-03-05,7.125
1986-03-06,7.03125
1986-03-07,7.15625
1986-03-10,7.125
1986-03-11,7.328125
1986-03-12,7.421875
1986-03-13,7.453125
1986-03-14,7.484375
1986-03-17,7.5
1986-03-18,7.40625
1986-03-19,8.390625
1986-03-20,8.71875
1986-03-21,8.53125
1986-03-24,8.84375
1986-03-25,9.0
1986-03-26,9.296875
1986-03-27,9.4375
1986-03-31,9.3125
1986-04-01,9.25
1986-04-02,9.140625
1986-04-03,8.765625
1986-04-04,8.703125
1986-04-07,8.734375
1986-04-08,8.8125
1986-04-09,8.640625
1986-04-10,8.75
1986-04-11,8.625
1986-04-14,8.734375
1986-04-15,8.71875
1986-04-16,9.28125
1986-04-17,9.125
1986-04-18,9.125
1986-04-21,9.21875
1986-04-22,9.0625
1986-04-23,8.890625
1986-04-24,8.8125
1986-04-25,8.734375
1986-04-28,8.671875
1986-04-29,8.65625
1986-04-30,8.421875
1986-05-01,8.359375
1986-05-02,8.5
1986-05-05,8.671875
1986-05-06,8.609375
1986-05-07,8.65625
1986-05-08,8.890625
1986-05-09,8.828125
1986-05-12,8.671875
1986-05-13,8.5625
1986-05-14,8.5625
1986-05-15,8.75
1986-05-16,8.734375
1986-05-19,8.625
1986-05-20,8.71875
1986-05-21,8.5
1986-05-22,8.734375
1986-05-23,8.765625
1986-05-27,9.125
1986-05-28,9.125
1986-05-29,9.625
1986-05-30,9.46875
1986-06-02,9.375
1986-06-03,9.21875
1986-06-04,9.21875
1986-06-05,9.546875
1986-06-06,9.640625
1986-06-09,9.359375
1986-06-10,9.421875
1986-06-11,9.484375
1986-06-12,9.8125
1986-06-13,10.109375
1986-06-16,9.953125
1986-06-17,9.78125
1986-06-18,9.875
1986-06-19,9.765625
1986-06-20,9.78125
1986-06-23,9.984375
1986-06-24,9.96875
1986-06-25,10.0625
1986-06-26,9.984375
1986-06-27,9.953125
1986-06-30,10.109375
1986-07-01,10.3125
1986-07-02,10.296875
1986-07-03,10.28125
1986-07-07,9.921875
1986-07-08,9.609375
1986-07-09,9.6875
1986-07-10,9.65625
1986-07-11,9.59375
1986-07-14,9.375
1986-07-15,9.140625
1986-07-16,9.25
1986-07-17,9.515625
1986-07-18,9.5625
1986-07-21,9.5625
1986-07-22,9.78125
1986-07-23,9.90625
1986-07-24,9.75
1986-07-25,9.671875
1986-07-28,9.53125
1986-07-29,9.359375
1986-07-30,9.5
1986-07-31,9.40625
1986-08-01,9.28125
1986-08-04,9.34375
1986-08-05,9.296875
1986-08-06,9.28125
1986-08-07,9.28125
1986-08-08,9.34375
1986-08-11,9.5
1986-08-12,9.59375
1986-08-13,9.9375
1986-08-14,10.09375
1986-08-15,10.015625
1986-08-18,10.046875
1986-08-19,9.9375
1986-08-20,10.296875
1986-08-21,10.0
1986-08-22,10.03125
1986-08-25,9.65625
1986-08-26,9.96875
1986-08-27,9.890625
1986-08-28,9.75
1986-08-29,9.734375
1986-09-02,9.453125
1986-09-03,9.5
1986-09-04,9.546875
1986-09-05,9.25
1986-09-08,8.984375
1986-09-09,8.890625
1986-09-10,8.828125
1986-09-11,8.390625
1986-09-12,8.078125
1986-09-15,8.25
1986-09-16,8.328125
1986-09-17,8.21875
1986-09-18,8.265625
1986-09-19,8.3125
1986-09-22,8.5625
1986-09-23,8.640625
1986-09-24,8.625
1986-09-25,8.421875
1986-09-26,8.296875
1986-09-29,8.1875
1986-09-30,8.171875
1986-10-01,8.5
1986-10-02,8.59375
1986-10-03,8.640625
1986-10-06,8.6875
1986-10-07,8.65625
1986-10-08,8.75
1986-10-09,8.765625
1986-10-10,8.578125
1986-10-13,8.515625
1986-10-14,8.59375
1986-10-15,8.828125
1986-10-16,8.75
1986-10-17,8.671875
1986-10-20,8.625
1986-10-21,8.625
1986-10-22,8.578125
1986-10-23,8.671875
1986-10-24,8.75
1986-10-27,8.875
1986-10-28,8.875
1986-10-29,8.9375
1986-10-30,9.15625
1986-10-31,9.34375
1986-11-03,9.328125
1986-11-04,9.421875
1986-11-05,9.25
1986-11-06,9.1875
1986-11-07,9.328125
1986-11-10,9.28125
1986-11-11,9.375
1986-11-12,9.5
1986-11-13,9.140625
1986-11-14,9.25
1986-11-17,9.25
1986-11-18,9.03125
1986-11-19,9.1875
1986-11-20,9.3125
1986-11-21,9.40625
1986-11-24,9.390625
1986-11-25,9.40625
1986-11-26,9.390625
1986-11-28,9.390625
1986-12-01,9.390625
1986-12-02,9.53125
1986-12-03,9.671875
1986-12-04,9.625
1986-12-05,9.46875
1986-12-08,9.421875
1986-12-09,9.40625
1986-12-10,9.546875
1986-12-11,9.53125
1986-12-12,9.46875
1986-12-15,9.5
1986-12-16,9.40625
1986-12-17,9.234375
1986-12-18,9.28125
1986-12-19,9.40625
1986-12-22,9.28125
1986-12-23,9.25
1986-12-24,9.375
1986-12-26,9.40625
1986-12-29,9.375
1986-12-30,9.359375
1986-12-31,9.28125
1987-01-02,9.28125
1987-01-05,9.5
1987-01-06,9.671875
1987-01-07,9.8125
1987-01-08,10.0
1987-01-09,10.0
1987-01-12,10.0
1987-01-13,10.015625
1987-01-14,10.171875
1987-01-15,10.15625
1987-01-16,10.234375
1987-01-19,10.3125
1987-01-20,10.1875
1987-01-21,10.15625
1987-01-22,10.40625
1987-01-23,10.421875
1987-01-26,10.34375
1987-01-27,10.578125
1987-01-28,10.9375
1987-01-29,10.875
1987-01-30,10.8125
1987-02-02,10.90625
1987-02-03,10.84375
1987-02-04,10.984375
1987-02-05,10.9375
1987-02-06,10.8125
1987-02-09,10.625
1987-02-10,10.4375
1987-02-11,10.53125
1987-02-12,10.625
1987-02-13,10.828125
1987-02-17,11.09375
1987-02-18,11.046875
1987-02-19,11.0
1987-02-20,11.140625
1987-02-23,11.234375
1987-02-24,11.59375
1987-02-25,11.75
1987-02-26,11.875
1987-02-27,11.796875
1987-03-02,11.875
1987-03-03,12.234375
1987-03-04,12.359375
1987-03-05,12.484375
1987-03-06,12.484375
1987-03-09,12.15625
1987-03-10,12.25
1987-03-11,12.125
1987-03-12,12.015625
1987-03-13,11.765625
1987-03-16,11.8125
1987-03-17,11.984375
1987-03-18,11.859375
1987-03-19,11.984375
1987-03-20,11.875
1987-03-23,12.15625
1987-03-24,12.015625
1987-03-25,12.125
1987-03-26,12.40625
1987-03-27,11.875
1987-03-30,11.5625
1987-03-31,11.4375
1987-04-01,11.6875
1987-04-02,11.96875
1987-04-03,12.125
1987-04-06,12.375
1987-04-07,11.9375
1987-04-08,12.0
1987-04-09,11.796875
1987-04-10,11.625
1987-04-13,11.28125
1987-04-14,11.09375
1987-04-15,11.15625
1987-04-16,11.3125
1987-04-20,11.203125
1987-04-21,11.546875
1987-04-22,11.375
1987-04-23,11.09375
1987-04-24,11.09375
1987-04-27,10.96875
1987-04-28,10.9375
1987-04-29,11.125
1987-04-30,11.375
1987-05-01,11.5
1987-05-04,11.609375
1987-05-05,12.171875
1987-05-06,11.984375
1987-05-07,11.8125
1987-05-08,11.390625
1987-05-11,10.828125
1987-05-12,10.984375
1987-05-13,11.1875
1987-05-14,11.109375
1987-05-15,10.8125
1987-05-18,10.6875
1987-05-19,10.421875
1987-05-20,10.390625
1987-05-21,10.421875
1987-05-22,10.515625
1987-05-26,10.859375
1987-05-27,10.875
1987-05-28,10.921875
1987-05-29,11.0
1987-06-01,11.15625
1987-06-02,11.25
1987-06-03,11.546875
1987-06-04,11.46875
1987-06-05,11.15625
1987-06-08,11.421875
1987-06-09,11.5
1987-06-10,11.75
1987-06-11,11.640625
1987-06-12,11.71875
1987-06-15,11.65625
1987-06-16,11.65625
1987-06-17,11.5625
1987-06-18,11.46875
1987-06-19,11.53125
1987-06-22,11.65625
1987-06-23,11.671875
1987-06-24,11.640625
1987-06-25,11.5625
1987-06-26,11.8125
1987-06-29,11.90625
1987-06-30,11.734375
1987-07-01,11.671875
1987-07-02,11.78125
1987-07-06,11.875
1987-07-07,11.984375
1987-07-08,11.859375
1987-07-09,11.6875
1987-07-10,11.640625
1987-07-13,11.484375
1987-07-14,11.40625
1987-07-15,11.34375
1987-07-16,11.609375
1987-07-17,11.671875
1987-07-20,11.640625
1987-07-21,11.46875
1987-07-22,11.375
1987-07-23,11.3125
1987-07-24,11.484375
1987-07-27,11.453125
1987-07-28,11.671875
1987-07-29,11.84375
1987-07-30,11.96875
1987-07-31,12.0
1987-08-03,11.671875
1987-08-04,11.703125
1987-08-05,11.75
1987-08-06,11.984375
1987-08-07,12.265625
1987-08-10,12.375
1987-08-11,12.75
1987-08-12,12.5625
1987-08-13,12.71875
1987-08-14,12.734375
1987-08-17,12.796875
1987-08-18,12.53125
1987-08-19,12.421875
1987-08-20,12.5625
1987-08-21,12.578125
1987-08-24,12.484375
1987-08-25,12.71875
1987-08-26,12.515625
1987-08-27,12.296875
1987-08-28,12.078125
1987-08-31,12.28125
1987-09-01,12.265625
1987-09-02,11.984375
1987-09-03,11.90625
1987-09-04,11.671875
1987-09-08,11.640625
1987-09-09,11.515625
1987-09-10,11.78125
1987-09-11,13.03125
1987-09-14,13.078125
1987-09-15,12.640625
1987-09-16,12.5
1987-09-17,12.546875
1987-09-18,12.40625
1987-09-21,11.875
1987-09-22,12.0625
1987-09-23,12.078125
1987-09-24,12.15625
1987-09-25,12.109375
1987-09-28,12.1875
1987-09-29,12.09375
1987-09-30,12.03125
1987-10-01,12.28125
1987-10-02,12.5
1987-10-05,12.609375
1987-10-06,12.0625
1987-10-07,12.0
1987-10-08,11.6875
1987-10-09,11.671875
1987-10-12,11.46875
1987-10-13,11.6875
1987-10-14,11.25
1987-10-15,10.703125
1987-10-16,10.171875
1987-10-19,7.75
1987-10-20,8.34375
1987-10-21,8.9375
1987-10-22,9.1875
1987-10-23,8.859375
1987-10-26,8.234375
1987-10-27,8.5
1987-10-28,8.875
1987-10-29,9.484375
1987-10-30,9.625
1987-11-02,9.6875
1987-11-03,9.546875
1987-11-04,9.28125
1987-11-05,9.65625
1987-11-06,9.421875
1987-11-09,8.90625
1987-11-10,8.5625
1987-11-11,8.75
1987-11-12,9.03125
1987-11-13,8.6875
1987-11-16,8.875
1987-11-17,8.703125
1987-11-18,8.8125
1987-11-19,8.75
1987-11-20,8.65625
1987-11-23,8.609375
1987-11-24,8.859375
1987-11-25,8.9375
1987-11-27,8.75
1987-11-30,8.375
1987-12-01,8.46875
1987-12-02,8.375
1987-12-03,8.015625
1987-12-04,7.796875
1987-12-07,8.234375
1987-12-08,8.421875
1987-12-09,8.71875
1987-12-10,8.5625
1987-12-11,8.5625
1987-12-14,8.875
1987-12-15,9.0
1987-12-16,9.109375
1987-12-17,8.96875
1987-12-18,9.234375
1987-12-21,9.53125
1987-12-22,9.8125
1987-12-23,9.859375
1987-12-24,9.71875
1987-12-28,9.53125
1987-12-29,9.796875
1987-12-30,9.796875
1987-12-31,9.75
1988-01-04,9.96875
1988-01-05,10.25
1988-01-06,10.234375
1988-01-07,10.203125
1988-01-08,9.75
1988-01-11,9.6875
1988-01-12,9.59375
1988-01-13,9.640625
1988-01-14,9.59375
1988-01-15,9.796875
1988-01-18,9.703125
1988-01-19,9.609375
1988-01-20,9.421875
1988-01-21,9.453125
1988-01-22,9.5625
1988-01-25,9.71875
1988-01-26,9.625
1988-01-27,9.609375
1988-01-28,9.625
1988-01-29,9.5625
1988-02-01,9.4375
1988-02-02,9.25
1988-02-03,9.015625
1988-02-04,8.875
1988-02-05,9.015625
1988-02-08,8.96875
1988-02-09,9.125
1988-02-10,9.4375
1988-02-11,9.578125
1988-02-12,9.5
1988-02-16,9.625
1988-02-17,9.484375
1988-02-18,9.46875
1988-02-19,9.484375
1988-02-22,9.703125
1988-02-23,9.828125
1988-02-24,9.921875
1988-02-25,9.8125
1988-02-26,9.734375
1988-02-29,9.828125
1988-03-01,9.84375
1988-03-02,9.796875
1988-03-03,9.734375
1988-03-04,9.609375
1988-03-07,9.53125
1988-03-08,9.640625
1988-03-09,9.78125
1988-03-10,9.703125
1988-03-11,9.828125
1988-03-14,10.109375
1988-03-15,10.09375
1988-03-16,10.25
1988-03-17,10.421875
1988-03-18,10.578125
1988-03-21,10.671875
1988-03-22,10.484375
1988-03-23,10.6875
1988-03-24,10.8125
1988-03-25,10.71875
1988-03-28,10.625
1988-03-29,10.6875
1988-03-30,10.5625
1988-03-31,10.5
1988-04-04,10.25
1988-04-05,10.203125
1988-04-06,10.296875
1988-04-07,10.28125
1988-04-08,10.40625
1988-04-11,10.359375
1988-04-12,10.21875
1988-04-13,10.09375
1988-04-14,9.765625
1988-04-15,9.734375
1988-04-18,9.921875
1988-04-19,9.9375
1988-04-20,9.671875
1988-04-21,9.6875
1988-04-22,9.78125
1988-04-25,9.96875
1988-04-26,10.125
1988-04-27,10.203125
1988-04-28,10.109375
1988-04-29,10.0
1988-05-02,9.984375
1988-05-03,9.96875
1988-05-04,9.921875
1988-05-05,10.0
1988-05-06,9.875
1988-05-09,9.65625
1988-05-10,9.625
1988-05-11,9.3125
1988-05-12,9.359375
1988-05-13,9.40625
1988-05-16,9.4375
1988-05-17,9.3125
1988-05-18,9.03125
1988-05-19,9.109375
1988-05-20,9.265625
1988-05-23,9.28125
1988-05-24,9.375
1988-05-25,9.484375
1988-05-26,9.65625
1988-05-27,9.734375
1988-05-31,9.984375
1988-06-01,10.1875
1988-06-02,10.296875
1988-06-03,10.40625
1988-06-06,10.40625
1988-06-07,10.265625
1988-06-08,10.484375
1988-06-09,10.515625
1988-06-10,10.53125
1988-06-13,10.46875
1988-06-14,10.578125
1988-06-15,10.625
1988-06-16,10.4375
1988-06-17,10.3125
1988-06-20,10.171875
1988-06-21,10.1875
1988-06-22,10.546875
1988-06-23,10.453125
1988-06-24,10.46875
1988-06-27,10.359375
1988-06-28,10.34375
1988-06-29,10.21875
1988-06-30,10.46875
1988-07-01,10.5625
1988-07-05,10.625
1988-07-06,10.625
1988-07-07,10.53125
1988-07-08,10.46875
1988-07-11,10.515625
1988-07-12,10.4375
1988-07-13,10.484375
1988-07-14,10.546875
1988-07-15,10.609375
1988-07-18,10.5625
1988-07-19,10.46875
1988-07-20,10.40625
1988-07-21,10.265625
1988-07-22,10.1875
1988-07-25,10.15625
1988-07-26,10.125
1988-07-27,10.0625
1988-07-28,10.15625
1988-07-29,10.46875
1988-08-01,10.53125
1988-08-02,10.5
1988-08-03,10.6875
1988-08-04,10.5
1988-08-05,10.53125
1988-08-08,10.5
1988-08-09,10.421875
1988-08-10,10.234375
1988-08-11,10.171875
1988-08-12,10.078125
1988-08-15,10.125
1988-08-16,10.3125
1988-08-17,10.40625
1988-08-18,10.578125
1988-08-19,10.5625
1988-08-22,10.40625
1988-08-23,10.5
1988-08-24,10.5
1988-08-25,10.390625
1988-08-26,10.453125
1988-08-29,10.59375
1988-08-30,10.5625
1988-08-31,10.421875
1988-09-01,10.265625
1988-09-02,10.5
1988-09-06,10.6875
1988-09-07,10.796875
1988-09-08,10.78125
1988-09-09,10.875
1988-09-12,10.8125
1988-09-13,10.78125
1988-09-14,10.90625
1988-09-15,10.78125
1988-09-16,10.953125
1988-09-19,10.875
1988-09-20,10.859375
1988-09-21,11.125
1988-09-22,11.15625
1988-09-23,11.1875
1988-09-26,11.109375
1988-09-27,10.9375
1988-09-28,10.984375
1988-09-29,11.140625
1988-09-30,11.0
1988-10-03,10.9375
1988-10-04,10.875
1988-10-05,11.0
1988-10-06,11.125
1988-10-07,11.28125
1988-10-10,11.453125
1988-10-11,11.4375
1988-10-12,11.25
1988-10-13,11.34375
1988-10-14,11.421875
1988-10-17,11.328125
1988-10-18,11.21875
1988-10-19,11.109375
1988-10-20,11.171875
1988-10-21,11.234375
1988-10-24,11.171875
1988-10-25,11.265625
1988-10-26,11.28125
1988-10-27,11.1875
1988-10-28,11.1875
1988-10-31,11.203125
1988-11-01,11.015625
1988-11-02,11.125
1988-11-03,11.203125
1988-11-04,11.125
1988-11-07,11.03125
1988-11-08,10.890625
1988-11-09,10.75
1988-11-10,10.796875
1988-11-11,10.65625
1988-11-14,10.703125
1988-11-15,10.75
1988-11-16,10.625
1988-11-17,10.796875
1988-11-18,11.0
1988-11-21,10.9375
1988-11-22,10.890625
1988-11-23,11.0625
1988-11-25,10.9375
1988-11-28,10.921875
1988-11-29,10.9375
1988-11-30,11.015625
1988-12-01,10.953125
1988-12-02,11.0
1988-12-05,11.03125
1988-12-06,11.25
1988-12-07,11.25
1988-12-08,11.078125
1988-12-09,11.03125
1988-12-12,10.984375
1988-12-13,11.109375
1988-12-14,11.125
1988-12-15,11.046875
1988-12-16,11.140625
1988-12-19,11.21875
1988-12-20,11.0
1988-12-21,11.03125
1988-12-22,10.984375
1988-12-23,11.0
1988-12-27,10.890625
1988-12-28,10.796875
1988-12-29,10.828125
1988-12-30,10.6875
1989-01-03,10.703125
1989-01-04,10.84375
1989-01-05,10.875
1989-01-06,10.875
1989-01-09,10.828125
1989-01-10,10.796875
1989-01-11,10.8125
1989-01-12,10.921875
1989-01-13,10.96875
1989-01-16,11.015625
1989-01-17,10.921875
1989-01-18,10.921875
1989-01-19,10.921875
1989-01-20,10.984375
1989-01-23,10.875
1989-01-24,11.0625
1989-01-25,11.03125
1989-01-26,11.21875
1989-01-27,11.34375
1989-01-30,11.5
1989-01-31,11.734375
1989-02-01,11.65625
1989-02-02,11.5625
1989-02-03,11.9375
1989-02-06,11.859375
1989-02-07,12.359375
1989-02-08,12.125
1989-02-09,11.859375
1989-02-10,11.65625
1989-02-13,11.671875
1989-02-14,11.703125
1989-02-15,11.5625
1989-02-16,11.65625
1989-02-17,11.84375
1989-02-21,11.984375
1989-02-22,11.75
1989-02-23,11.734375
1989-02-24,11.546875
