Date,TSCO
1998-08-06,1.4375
1998-08-07,1.4765629999999998
1998-08-10,1.578125
1998-08-11,1.59375
1998-08-12,1.5703129999999998
1998-08-13,1.546875
1998-08-14,1.542969
1998-08-17,1.542969
1998-08-18,1.546875
1998-08-19,1.550781
1998-08-20,1.53125
1998-08-21,1.542969
1998-08-24,1.546875
1998-08-25,1.53125
1998-08-26,1.5
1998-08-27,1.453125
1998-08-28,1.3828129999999998
1998-08-31,1.234375
1998-09-01,1.125
1998-09-02,1.238281
1998-09-03,1.28125
1998-09-04,1.28125
1998-09-08,1.28125
1998-09-09,1.1875
1998-09-10,1.1640629999999998
1998-09-11,1.234375
1998-09-14,1.1875
1998-09-15,1.171875
1998-09-16,1.1796879999999998
1998-09-17,1.25
1998-09-18,1.28125
1998-09-21,1.253906
1998-09-22,1.2421879999999998
1998-09-23,1.265625
1998-09-24,1.259766
1998-09-25,1.25
1998-09-28,1.15625
1998-09-29,1.15625
1998-09-30,1.234375
1998-10-01,1.2421879999999998
1998-10-02,1.3046879999999998
1998-10-05,1.28125
1998-10-06,1.2734379999999998
1998-10-07,1.265625
1998-10-08,1.265625
1998-10-09,1.296875
1998-10-12,1.296875
1998-10-13,1.21875
1998-10-14,1.25
1998-10-15,1.4609379999999998
1998-10-16,1.4375
1998-10-19,1.5
1998-10-20,1.46875
1998-10-21,1.425781
1998-10-22,1.5
1998-10-23,1.5
1998-10-26,1.515625
1998-10-27,1.59375
1998-10-28,1.6015629999999998
1998-10-29,1.5859379999999998
1998-10-30,1.546875
1998-11-02,1.4765629999999998
1998-11-03,1.5625
1998-11-04,1.527344
1998-11-05,1.46875
1998-11-06,1.59375
1998-11-09,1.59375
1998-11-10,1.5703129999999998
1998-11-11,1.59375
1998-11-12,1.53125
1998-11-13,1.5
1998-11-16,1.5859379999999998
1998-11-17,1.59375
1998-11-18,1.59375
1998-11-19,1.6875
1998-11-20,1.609375
1998-11-23,1.6015629999999998
1998-11-24,1.648438
1998-11-25,1.6328129999999998
1998-11-27,1.671875
1998-11-30,1.640625
1998-12-01,1.59375
1998-12-02,1.582031
1998-12-03,1.566406
1998-12-04,1.5703129999999998
1998-12-07,1.515625
1998-12-08,1.53125
1998-12-09,1.5546879999999998
1998-12-10,1.3046879999999998
1998-12-11,1.359375
1998-12-14,1.25
1998-12-15,1.265625
1998-12-16,1.25
1998-12-17,1.40625
1998-12-18,1.433594
1998-12-21,1.390625
1998-12-22,1.3125
1998-12-23,1.34375
1998-12-24,1.341797
1998-12-28,1.421875
1998-12-29,1.4453129999999998
1998-12-30,1.4375
1998-12-31,1.5
1999-01-04,1.3125
1999-01-05,1.390625
1999-01-06,1.46875
1999-01-07,1.4296879999999998
1999-01-08,1.449219
1999-01-11,1.5
1999-01-12,1.4921879999999998
1999-01-13,1.46875
1999-01-14,1.46875
1999-01-15,1.53125
1999-01-19,1.625
1999-01-20,1.625
1999-01-21,1.625
1999-01-22,1.6015629999999998
1999-01-25,1.65625
1999-01-26,1.6445310000000002
1999-01-27,1.6328129999999998
1999-01-28,1.695313
1999-01-29,1.71875
1999-02-01,1.671875
1999-02-02,1.625
1999-02-03,1.648438
1999-02-04,1.648438
1999-02-05,1.609375
1999-02-08,1.65625
1999-02-09,1.65625
1999-02-10,1.640625
1999-02-11,1.6171879999999998
1999-02-12,1.5625
1999-02-16,1.640625
1999-02-17,1.640625
1999-02-18,1.664063
1999-02-19,1.71875
1999-02-22,1.828125
1999-02-23,1.828125
1999-02-24,1.75
1999-02-25,1.742188
1999-02-26,1.726563
1999-03-01,1.710938
1999-03-02,1.671875
1999-03-03,1.5625
1999-03-04,1.535156
1999-03-05,1.5546879999999998
1999-03-08,1.582031
1999-03-09,1.5703129999999998
1999-03-10,1.5390629999999998
1999-03-11,1.546875
1999-03-12,1.558594
1999-03-15,1.5625
1999-03-16,1.609375
1999-03-17,1.6875
1999-03-18,1.5859379999999998
1999-03-19,1.625
1999-03-22,1.664063
1999-03-23,1.664063
1999-03-24,1.6015629999999998
1999-03-25,1.609375
1999-03-26,1.5625
1999-03-29,1.5625
1999-03-30,1.5859379999999998
1999-03-31,1.597656
1999-04-01,1.6015629999999998
1999-04-05,1.621094
1999-04-06,1.625
1999-04-07,1.65625
1999-04-08,1.6875
1999-04-09,1.664063
1999-04-12,1.628906
1999-04-13,1.65625
1999-04-14,1.59375
1999-04-15,1.59375
1999-04-16,1.59375
1999-04-19,1.59375
1999-04-20,1.625
1999-04-21,1.703125
1999-04-22,1.789063
1999-04-23,1.820313
1999-04-26,1.773438
1999-04-27,1.75
1999-04-28,1.742188
1999-04-29,1.726563
1999-04-30,1.71875
1999-05-03,1.757813
1999-05-04,1.765625
1999-05-05,1.7617189999999998
1999-05-06,1.7539060000000002
1999-05-07,1.75
1999-05-10,1.757813
1999-05-11,1.7539060000000002
1999-05-12,1.8476560000000002
1999-05-13,1.84375
1999-05-14,1.8320310000000002
1999-05-17,1.828125
1999-05-18,1.7949220000000001
1999-05-19,1.820313
1999-05-20,1.820313
1999-05-21,1.804688
1999-05-24,1.8076169999999998
1999-05-25,1.804688
1999-05-26,1.7929689999999998
1999-05-27,1.782227
1999-05-28,1.859375
1999-06-01,1.78125
1999-06-02,1.625
1999-06-03,1.734375
1999-06-04,1.851563
1999-06-07,1.734375
1999-06-08,1.7792970000000001
1999-06-09,1.734375
1999-06-10,1.734375
1999-06-11,1.710938
1999-06-14,1.7148439999999998
1999-06-15,1.6835939999999998
1999-06-16,1.734375
1999-06-17,1.679688
1999-06-18,1.6855470000000001
1999-06-21,1.71875
1999-06-22,1.6875
1999-06-23,1.6015629999999998
1999-06-24,1.6171879999999998
1999-06-25,1.6171879999999998
1999-06-28,1.679688
1999-06-29,1.6835939999999998
1999-06-30,1.7070310000000002
1999-07-01,1.648438
1999-07-02,1.6171879999999998
1999-07-06,1.609375
1999-07-07,1.4921879999999998
1999-07-08,1.484375
1999-07-09,1.46875
1999-07-12,1.4140629999999998
1999-07-13,1.371094
1999-07-14,1.5234379999999998
1999-07-15,1.6523439999999998
1999-07-16,1.6601560000000002
1999-07-19,1.640625
1999-07-20,1.65625
1999-07-21,1.648438
1999-07-22,1.1875
1999-07-23,1.21875
1999-07-26,1.2109379999999998
1999-07-27,1.1796879999999998
1999-07-28,1.199219
1999-07-29,1.2109379999999998
1999-07-30,1.21875
1999-08-02,1.21875
1999-08-03,1.203125
1999-08-04,1.152344
1999-08-05,1.125
1999-08-06,1.125
1999-08-09,1.109375
1999-08-10,1.144531
1999-08-11,1.2265629999999998
1999-08-12,1.2109379999999998
1999-08-13,1.2109379999999998
1999-08-16,1.222656
1999-08-17,1.1875
1999-08-18,1.203125
1999-08-19,1.1953129999999998
1999-08-20,1.15625
1999-08-23,1.1953129999999998
1999-08-24,1.2109379999999998
1999-08-25,1.203125
1999-08-26,1.2109379999999998
1999-08-27,1.2109379999999998
1999-08-30,1.238281
1999-08-31,1.2890629999999998
1999-09-01,1.328125
1999-09-02,1.3984379999999998
1999-09-03,1.390625
1999-09-07,1.34375
1999-09-08,1.355469
1999-09-09,1.34375
1999-09-10,1.28125
1999-09-13,1.28125
1999-09-14,1.25
1999-09-15,1.25
1999-09-16,1.21875
1999-09-17,1.2421879999999998
1999-09-20,1.21875
1999-09-21,1.2109379999999998
1999-09-22,1.2109379999999998
1999-09-23,1.207031
1999-09-24,1.189453
1999-09-27,1.175781
1999-09-28,1.1796879999999998
1999-09-29,1.1875
1999-09-30,1.1875
1999-10-01,1.171875
1999-10-04,1.1796879999999998
1999-10-05,1.171875
1999-10-06,1.1484379999999998
1999-10-07,1.091797
1999-10-08,1.109375
1999-10-11,1.0859379999999998
1999-10-12,1.078125
1999-10-13,1.089844
1999-10-14,1.078125
1999-10-15,1.0703129999999998
1999-10-18,1.03125
1999-10-19,1.0546879999999998
1999-10-20,1.03125
1999-10-21,1.0859379999999998
1999-10-22,1.0859379999999998
1999-10-25,1.0234379999999998
1999-10-26,1.0703129999999998
1999-10-27,1.1015629999999998
1999-10-28,1.1640629999999998
1999-10-29,1.25
1999-11-01,1.25
1999-11-02,1.234375
1999-11-03,1.3046879999999998
1999-11-04,1.2421879999999998
1999-11-05,1.1875
1999-11-08,1.191406
1999-11-09,1.1171879999999998
1999-11-10,1.125
1999-11-11,1.136719
1999-11-12,1.125
1999-11-15,1.21875
1999-11-16,1.203125
1999-11-17,1.160156
1999-11-18,1.1484379999999998
1999-11-19,1.1171879999999998
1999-11-22,1.089844
1999-11-23,1.074219
1999-11-24,1.074219
1999-11-26,1.078125
1999-11-29,1.078125
1999-11-30,1.058594
1999-12-01,1.0546879999999998
1999-12-02,0.957031
1999-12-03,0.984375
1999-12-06,0.953125
1999-12-07,0.863281
1999-12-08,0.867188
1999-12-09,0.875
1999-12-10,0.890625
1999-12-13,0.898438
1999-12-14,0.890625
1999-12-15,0.8652340000000001
1999-12-16,0.890625
1999-12-17,0.882813
1999-12-20,0.894531
1999-12-21,0.890625
1999-12-22,0.894531
1999-12-23,0.914063
1999-12-27,0.929688
1999-12-28,0.875
1999-12-29,0.953125
1999-12-30,0.984375
1999-12-31,1.0
2000-01-03,0.992188
2000-01-04,0.9707030000000001
2000-01-05,0.976563
2000-01-06,0.960938
2000-01-07,0.984375
2000-01-10,0.9375
2000-01-11,0.945313
2000-01-12,1.0
2000-01-13,0.984375
2000-01-14,1.015625
2000-01-18,1.003906
2000-01-19,0.9589840000000001
2000-01-20,0.984375
2000-01-21,0.953125
2000-01-24,0.925781
2000-01-25,0.914063
2000-01-26,0.9375
2000-01-27,1.066406
2000-01-28,1.03125
2000-01-31,1.125
2000-02-01,1.1015629999999998
2000-02-02,1.0078129999999998
2000-02-03,0.992188
2000-02-04,1.015625
2000-02-07,1.0703129999999998
2000-02-08,1.074219
2000-02-09,1.0703129999999998
2000-02-10,1.09375
2000-02-11,1.109375
2000-02-14,1.046875
2000-02-15,1.0390629999999998
2000-02-16,1.0390629999999998
2000-02-17,1.046875
2000-02-18,1.03125
2000-02-22,1.03125
2000-02-23,1.015625
2000-02-24,1.0234379999999998
2000-02-25,1.0546879999999998
2000-02-28,1.0859379999999998
2000-02-29,1.125
2000-03-01,1.1796879999999998
2000-03-02,1.125
2000-03-03,1.109375
2000-03-06,1.140625
2000-03-07,1.097656
2000-03-08,1.109375
2000-03-09,1.0859379999999998
2000-03-10,1.109375
2000-03-13,1.128906
2000-03-14,1.0703129999999998
2000-03-15,1.125
2000-03-16,1.207031
2000-03-17,1.171875
2000-03-20,1.203125
2000-03-21,1.234375
2000-03-22,1.25
2000-03-23,1.277344
2000-03-24,1.2109379999999998
2000-03-27,1.2109379999999998
2000-03-28,1.230469
2000-03-29,1.21875
2000-03-30,1.25
2000-03-31,1.28125
2000-04-03,1.28125
2000-04-04,1.285156
2000-04-05,1.2890629999999998
2000-04-06,1.296875
2000-04-07,1.3359379999999998
2000-04-10,1.285156
2000-04-11,1.359375
2000-04-12,1.3359379999999998
2000-04-13,1.234375
2000-04-14,1.234375
2000-04-17,1.1875
2000-04-18,1.25
2000-04-19,1.2109379999999998
2000-04-20,1.21875
2000-04-24,1.1953129999999998
2000-04-25,1.21875
2000-04-26,1.25
2000-04-27,1.246094
2000-04-28,1.03125
2000-05-01,1.0546879999999998
2000-05-02,1.058594
2000-05-03,1.058594
2000-05-04,1.125
2000-05-05,1.1796879999999998
2000-05-08,1.1640629999999998
2000-05-09,1.175781
2000-05-10,1.125
2000-05-11,1.097656
2000-05-12,1.09375
2000-05-15,1.113281
2000-05-16,1.125
2000-05-17,1.097656
2000-05-18,1.0859379999999998
2000-05-19,1.019531
2000-05-22,1.050781
2000-05-23,1.0546879999999998
2000-05-24,1.03125
2000-05-25,0.976563
2000-05-26,1.03125
2000-05-30,1.0234379999999998
2000-05-31,0.945313
2000-06-01,0.941406
2000-06-02,0.9472659999999999
2000-06-05,0.96875
2000-06-06,0.992188
2000-06-07,0.996094
2000-06-08,0.976563
2000-06-09,0.917969
2000-06-12,0.90625
2000-06-13,0.910156
2000-06-14,0.9375
2000-06-15,0.859375
2000-06-16,0.886719
2000-06-19,0.863281
2000-06-20,0.859375
2000-06-21,0.867188
2000-06-22,0.890625
2000-06-23,0.847656
2000-06-26,0.835938
2000-06-27,0.78125
2000-06-28,0.832031
2000-06-29,0.90625
2000-06-30,1.035156
2000-07-03,0.972656
2000-07-05,0.890625
2000-07-06,0.886719
2000-07-07,0.847656
2000-07-10,0.875
2000-07-11,0.875
2000-07-12,0.90625
2000-07-13,0.929688
2000-07-14,0.925781
2000-07-17,0.890625
2000-07-18,0.921875
2000-07-19,0.90625
2000-07-20,0.90625
2000-07-21,0.867188
2000-07-24,0.90625
2000-07-25,0.964844
2000-07-26,0.9375
2000-07-27,0.929688
2000-07-28,0.914063
2000-07-31,0.914063
2000-08-01,0.890625
2000-08-02,0.890625
2000-08-03,0.898438
2000-08-04,0.890625
2000-08-07,0.902344
2000-08-08,0.890625
2000-08-09,0.90625
2000-08-10,0.898438
2000-08-11,0.910156
2000-08-14,0.898438
2000-08-15,0.910156
2000-08-16,0.90625
2000-08-17,0.902344
2000-08-18,0.875
2000-08-21,0.878906
2000-08-22,0.867188
2000-08-23,0.871094
2000-08-24,0.878906
2000-08-25,0.875
2000-08-28,0.847656
2000-08-29,0.8007810000000001
2000-08-30,0.8164060000000001
2000-08-31,0.8125
2000-09-01,0.8085939999999999
2000-09-05,0.835938
2000-09-06,0.835938
2000-09-07,0.828125
2000-09-08,0.835938
2000-09-11,0.8125
2000-09-12,0.8085939999999999
2000-09-13,0.8085939999999999
2000-09-14,0.847656
2000-09-15,0.828125
2000-09-18,0.796875
2000-09-19,0.7148439999999999
2000-09-20,0.71875
2000-09-21,0.7148439999999999
2000-09-22,0.671875
2000-09-25,0.671875
2000-09-26,0.632813
2000-09-27,0.65625
2000-09-28,0.6835939999999999
2000-09-29,0.6875
2000-10-02,0.6601560000000001
2000-10-03,0.671875
2000-10-04,0.664063
2000-10-05,0.65625
2000-10-06,0.6445310000000001
2000-10-09,0.664063
2000-10-10,0.6445310000000001
2000-10-11,0.632813
2000-10-12,0.632813
2000-10-13,0.632813
2000-10-16,0.6132810000000001
2000-10-17,0.554688
2000-10-18,0.5507810000000001
2000-10-19,0.5742189999999999
2000-10-20,0.570313
2000-10-23,0.585938
2000-10-24,0.5585939999999999
2000-10-25,0.5625
2000-10-26,0.578125
2000-10-27,0.5625
2000-10-30,0.554688
2000-10-31,0.5664060000000001
2000-11-01,0.5625
2000-11-02,0.5273439999999999
2000-11-03,0.5429689999999999
2000-11-06,0.5429689999999999
2000-11-07,0.5585939999999999
2000-11-08,0.5585939999999999
2000-11-09,0.554688
2000-11-10,0.570313
2000-11-13,0.53125
2000-11-14,0.5195310000000001
2000-11-15,0.5585939999999999
2000-11-16,0.5039060000000001
2000-11-17,0.507813
2000-11-20,0.5
2000-11-21,0.443359
2000-11-22,0.457031
2000-11-24,0.496094
2000-11-27,0.488281
2000-11-28,0.476563
2000-11-29,0.476563
2000-11-30,0.464844
2000-12-01,0.460938
2000-12-04,0.46875
2000-12-05,0.460938
2000-12-06,0.472656
2000-12-07,0.488281
2000-12-08,0.488281
2000-12-11,0.492188
2000-12-12,0.494141
2000-12-13,0.492188
2000-12-14,0.507813
2000-12-15,0.515625
2000-12-18,0.478516
2000-12-19,0.476563
2000-12-20,0.476563
2000-12-21,0.492188
2000-12-22,0.5039060000000001
2000-12-26,0.486328
2000-12-27,0.486328
2000-12-28,0.5273439999999999
2000-12-29,0.53125
2001-01-02,0.5351560000000001
2001-01-03,0.5625
2001-01-04,0.6054689999999999
2001-01-05,0.5625
2001-01-08,0.5429689999999999
2001-01-09,0.585938
2001-01-10,0.59375
2001-01-11,0.664063
2001-01-12,0.742188
2001-01-16,0.78125
2001-01-17,0.8125
2001-01-18,0.804688
2001-01-19,0.804688
2001-01-22,0.824219
2001-01-23,0.824219
2001-01-24,0.84375
2001-01-25,0.886719
2001-01-26,0.90625
2001-01-29,0.914063
2001-01-30,0.90625
2001-01-31,0.921875
2001-02-01,0.925781
2001-02-02,0.90625
2001-02-05,0.882813
2001-02-06,0.886719
2001-02-07,0.878906
2001-02-08,0.878906
2001-02-09,0.878906
2001-02-12,0.882813
2001-02-13,0.878906
2001-02-14,0.882813
2001-02-15,0.875
2001-02-16,0.875
2001-02-20,0.882813
2001-02-21,0.871094
2001-02-22,0.890625
2001-02-23,0.875
2001-02-26,0.902344
2001-02-27,0.902344
2001-02-28,0.902344
2001-03-01,0.914063
2001-03-02,0.921875
2001-03-05,0.929688
2001-03-06,0.914063
2001-03-07,0.90625
2001-03-08,0.90625
2001-03-09,0.894531
2001-03-12,0.882813
2001-03-13,0.894531
2001-03-14,0.878906
2001-03-15,0.875
2001-03-16,0.878906
2001-03-19,0.878906
2001-03-20,0.875
2001-03-21,0.859375
2001-03-22,0.851563
2001-03-23,0.855469
2001-03-26,0.867188
2001-03-27,0.855469
2001-03-28,0.886719
2001-03-29,0.875
2001-03-30,0.875
2001-04-02,0.878906
2001-04-03,0.871094
2001-04-04,0.882813
2001-04-05,0.871094
2001-04-06,0.871094
2001-04-09,0.875
2001-04-10,0.870625
2001-04-11,0.880625
2001-04-12,0.874375
2001-04-16,0.871875
2001-04-17,0.87
2001-04-18,0.88125
2001-04-19,0.880625
2001-04-20,0.88
2001-04-23,0.875
2001-04-24,0.86875
2001-04-25,0.875
2001-04-26,0.89375
2001-04-27,0.940625
2001-04-30,0.95
2001-05-01,1.0
2001-05-02,1.025625
2001-05-03,0.9925
2001-05-04,1.00625
2001-05-07,1.011875
2001-05-08,1.00625
2001-05-09,1.003125
2001-05-10,0.9625
2001-05-11,0.999375
2001-05-14,1.00625
2001-05-15,0.985
2001-05-16,0.99375
2001-05-17,1.015625
2001-05-18,1.000625
2001-05-21,0.98625
2001-05-22,0.971875
2001-05-23,0.9725
2001-05-24,0.968125
2001-05-25,0.973125
2001-05-29,0.965
2001-05-30,0.95875
2001-05-31,0.97125
2001-06-01,0.990625
2001-06-04,0.988125
2001-06-05,0.980625
2001-06-06,0.97375
2001-06-07,1.0
2001-06-08,1.003125
2001-06-11,1.00125
2001-06-12,0.9975
2001-06-13,0.99625
2001-06-14,0.99875
2001-06-15,1.0
2001-06-18,0.993125
2001-06-19,0.9875
2001-06-20,0.970625
2001-06-21,0.98125
2001-06-22,1.0
2001-06-25,1.006875
2001-06-26,1.0075
2001-06-27,1.01125
2001-06-28,0.99875
2001-06-29,0.999375
2001-07-02,0.98125
2001-07-03,0.984375
2001-07-05,1.0
2001-07-06,0.9875
2001-07-09,1.01875
2001-07-10,0.978125
2001-07-11,0.965625
2001-07-12,0.953125
2001-07-13,0.968125
2001-07-16,0.975
2001-07-17,1.15625
2001-07-18,1.334375
2001-07-19,1.441875
2001-07-20,1.29
2001-07-23,1.290625
2001-07-24,1.375
2001-07-25,1.384375
2001-07-26,1.390625
2001-07-27,1.36875
2001-07-30,1.378125
2001-07-31,1.375
2001-08-01,1.3375
2001-08-02,1.371875
2001-08-03,1.353125
2001-08-06,1.33125
2001-08-07,1.346875
2001-08-08,1.296875
2001-08-09,1.26875
2001-08-10,1.265625
2001-08-13,1.371875
2001-08-14,1.3225
2001-08-15,1.34375
2001-08-16,1.34375
2001-08-17,1.340625
2001-08-20,1.34375
2001-08-21,1.26625
2001-08-22,1.296875
2001-08-23,1.290625
2001-08-24,1.2875
2001-08-27,1.34875
2001-08-28,1.403125
2001-08-29,1.466875
2001-08-30,1.46875
2001-08-31,1.49375
2001-09-04,1.46875
2001-09-05,1.43125
2001-09-06,1.413125
2001-09-07,1.300625
2001-09-10,1.2775
2001-09-17,1.234375
2001-09-18,1.236875
2001-09-19,1.18
2001-09-20,1.175
2001-09-21,1.11875
2001-09-24,1.18375
2001-09-25,1.13125
2001-09-26,1.11
2001-09-27,1.0625
2001-09-28,1.186875
2001-10-01,1.121875
2001-10-02,1.22
2001-10-03,1.346875
2001-10-04,1.375
2001-10-05,1.405625
2001-10-08,1.366875
2001-10-09,1.4125
2001-10-10,1.45
2001-10-11,1.5625
2001-10-12,1.6
2001-10-15,1.659375
2001-10-16,1.67375
2001-10-17,1.71875
2001-10-18,1.703125
2001-10-19,1.65125
2001-10-22,1.75625
2001-10-23,1.75
2001-10-24,1.76125
2001-10-25,1.758125
2001-10-26,1.73125
2001-10-29,1.73125
2001-10-30,1.71125
2001-10-31,1.6875
2001-11-01,1.696875
2001-11-02,1.665625
2001-11-05,1.68625
2001-11-06,1.730625
2001-11-07,1.744375
2001-11-08,1.85
2001-11-09,1.87875
2001-11-12,2.00625
2001-11-13,1.95375
2001-11-14,1.925
2001-11-15,1.753125
2001-11-16,1.6775
2001-11-19,1.678125
2001-11-20,1.803125
2001-11-21,1.691875
2001-11-23,1.73875
2001-11-26,1.815625
2001-11-27,1.784375
2001-11-28,1.736875
2001-11-29,1.75375
2001-11-30,1.834375
2001-12-03,1.93125
2001-12-04,1.953125
2001-12-05,1.96875
2001-12-06,1.953125
2001-12-07,1.9375
2001-12-10,1.84375
2001-12-11,1.84875
2001-12-12,1.859375
2001-12-13,1.870625
2001-12-14,1.911875
2001-12-17,1.934375
2001-12-18,2.10625
2001-12-19,1.9375
2001-12-20,2.0
2001-12-21,1.921875
2001-12-24,1.938125
2001-12-26,1.815625
2001-12-27,1.9125
2001-12-28,2.05875
2001-12-31,2.13
2002-01-02,2.1325
2002-01-03,2.225
2002-01-04,2.28125
2002-01-07,2.268125
2002-01-08,2.3125
2002-01-09,2.286875
2002-01-10,2.3375
2002-01-11,2.32625
2002-01-14,2.318125
2002-01-15,2.36
2002-01-16,2.36
2002-01-17,2.37125
2002-01-18,2.485625
2002-01-22,2.521875
2002-01-23,2.2925
2002-01-24,2.425
2002-01-25,2.3375
2002-01-28,2.318125
2002-01-29,2.248125
2002-01-30,2.284375
2002-01-31,2.326875
2002-02-01,2.361875
2002-02-04,2.371875
2002-02-05,2.345
2002-02-06,2.320625
2002-02-07,2.328125
2002-02-08,2.33125
2002-02-11,2.328125
2002-02-12,2.2875
2002-02-13,2.328125
2002-02-14,2.365625
2002-02-15,2.4
2002-02-19,2.365
2002-02-20,2.37125
2002-02-21,2.3725
2002-02-22,2.35375
2002-02-25,2.471875
2002-02-26,2.59375
2002-02-27,2.690625
2002-02-28,2.706875
2002-03-01,2.6175
2002-03-04,2.62
2002-03-05,2.5625
2002-03-06,2.73375
2002-03-07,2.8125
2002-03-08,2.834375
2002-03-11,2.803125
2002-03-12,2.835625
2002-03-13,2.81875
2002-03-14,2.728125
2002-03-15,2.7525
2002-03-18,2.73375
2002-03-19,2.75
2002-03-20,2.746875
2002-03-21,2.69375
2002-03-22,2.6875
2002-03-25,2.6375
2002-03-26,2.61
2002-03-27,2.775625
2002-03-28,2.875
2002-04-01,2.9375
2002-04-02,2.943125
2002-04-03,2.95
2002-04-04,2.959375
2002-04-05,3.02
2002-04-08,3.075
2002-04-09,3.0375
2002-04-10,3.06875
2002-04-11,3.035
2002-04-12,2.95875
2002-04-15,3.0625
2002-04-16,3.3125
2002-04-17,3.33
2002-04-18,3.365625
2002-04-19,3.409375
2002-04-22,3.35
2002-04-23,3.365625
2002-04-24,3.35625
2002-04-25,3.405625
2002-04-26,3.416875
2002-04-29,3.436875
2002-04-30,3.446875
2002-05-01,3.46875
2002-05-02,3.54375
2002-05-03,3.678125
2002-05-06,3.683125
2002-05-07,3.5975
2002-05-08,3.584375
2002-05-09,3.51875
2002-05-10,3.468125
2002-05-13,3.45625
2002-05-14,3.559375
2002-05-15,3.571875
2002-05-16,3.6125
2002-05-17,3.60625
2002-05-20,3.5525
2002-05-21,3.605
2002-05-22,3.588125
2002-05-23,3.6175
2002-05-24,3.625625
2002-05-28,3.549375
2002-05-29,3.5075
2002-05-30,3.463125
2002-05-31,3.491875
2002-06-03,3.52625
2002-06-04,3.53
2002-06-05,3.521875
2002-06-06,3.519375
2002-06-07,3.721875
2002-06-10,3.85625
2002-06-11,4.173125
2002-06-12,4.18
2002-06-13,4.238125
2002-06-14,4.4225
2002-06-17,4.5625
2002-06-18,4.46625
2002-06-19,4.459375
2002-06-20,4.530625
2002-06-21,4.509375
2002-06-24,4.4725
2002-06-25,4.33125
2002-06-26,4.39375
2002-06-27,4.34375
2002-06-28,4.436875
2002-07-01,4.226875
2002-07-02,4.140625
2002-07-03,4.069375
2002-07-05,4.21375
2002-07-08,4.169375
2002-07-09,4.238125
2002-07-10,4.125
2002-07-11,4.04625
2002-07-12,4.135625
2002-07-15,4.056875
2002-07-16,3.694375
2002-07-17,3.55
2002-07-18,3.61875
2002-07-19,3.459375
2002-07-22,3.42625
2002-07-23,3.281875
2002-07-24,3.4425
2002-07-25,3.58
2002-07-26,3.744375
2002-07-29,4.10625
2002-07-30,3.96375
2002-07-31,3.73625
2002-08-01,3.823125
2002-08-02,3.575625
2002-08-05,3.5575
2002-08-06,3.6125
2002-08-07,3.71375
2002-08-08,3.78125
2002-08-09,3.8125
2002-08-12,3.653125
2002-08-13,3.649375
2002-08-14,3.740625
2002-08-15,3.813125
2002-08-16,3.816875
2002-08-19,4.0375
2002-08-20,4.0375
2002-08-21,4.16125
2002-08-22,4.315
2002-08-23,4.29375
2002-08-26,4.25125
2002-08-27,4.32875
2002-08-28,4.32375
2002-08-29,4.2675
2002-08-30,4.15375
2002-09-03,4.04
2002-09-04,4.31625
2002-09-05,4.23625
2002-09-06,4.2725
2002-09-09,4.38125
2002-09-10,4.39375
2002-09-11,4.3
2002-09-12,4.185
2002-09-13,4.17875
2002-09-16,4.22375
2002-09-17,4.135
2002-09-18,3.96875
2002-09-19,3.78375
2002-09-20,3.86
2002-09-23,3.8525
2002-09-24,3.9025
2002-09-25,4.07625
2002-09-26,4.075
2002-09-27,4.0
2002-09-30,3.9725
2002-10-01,3.94375
2002-10-02,3.85125
2002-10-03,3.72
2002-10-04,3.665
2002-10-07,3.54875
2002-10-08,3.68375
2002-10-09,3.7125
2002-10-10,3.74125
2002-10-11,4.04875
2002-10-14,4.025
2002-10-15,4.775
2002-10-16,4.68125
2002-10-17,4.92375
2002-10-18,4.875
2002-10-21,4.79875
2002-10-22,4.7575
2002-10-23,4.68625
2002-10-24,4.835
2002-10-25,4.82125
2002-10-28,4.61625
2002-10-29,4.7075
2002-10-30,4.7725
2002-10-31,4.74875
2002-11-01,5.0
2002-11-04,5.2125
2002-11-05,5.425
2002-11-06,5.41125
2002-11-07,5.06375
2002-11-08,4.9025
2002-11-11,4.7125
2002-11-12,4.96125
2002-11-13,5.22625
2002-11-14,5.395
2002-11-15,5.4375
2002-11-18,5.5325
2002-11-19,5.15
2002-11-20,5.33125
2002-11-21,5.4725
2002-11-22,5.45
2002-11-25,5.6675
2002-11-26,5.52125
2002-11-27,5.65
2002-11-29,5.55875
2002-12-02,5.44625
2002-12-03,5.56625
2002-12-04,5.56125
2002-12-05,5.48625
2002-12-06,5.48125
2002-12-09,5.3025
2002-12-10,5.33
2002-12-11,5.27875
2002-12-12,5.1925
2002-12-13,5.14625
2002-12-16,5.38375
2002-12-17,5.21
2002-12-18,5.1225
2002-12-19,4.99375
2002-12-20,4.89
2002-12-23,4.58125
2002-12-24,4.37625
2002-12-26,4.62
2002-12-27,4.70125
2002-12-30,4.8125
2002-12-31,4.7
2003-01-02,4.96
2003-01-03,4.98125
2003-01-06,5.10125
2003-01-07,5.2125
2003-01-08,5.275
2003-01-09,5.37
2003-01-10,5.325
2003-01-13,5.28
2003-01-14,5.32875
2003-01-15,5.355
2003-01-16,5.29
2003-01-17,5.165
2003-01-21,4.86625
2003-01-22,4.86
2003-01-23,4.825
2003-01-24,5.05375
2003-01-27,4.9675
2003-01-28,4.825
2003-01-29,4.86375
2003-01-30,4.63375
2003-01-31,4.61375
