Date,EMR
1984-01-04,5.53125
1984-01-05,5.59375
1984-01-06,5.6458330000000005
1984-01-09,5.6145830000000005
1984-01-10,5.65625
1984-01-11,5.6666669999999995
1984-01-12,5.6666669999999995
1984-01-13,5.65625
1984-01-16,5.6145830000000005
1984-01-17,5.6354169999999995
1984-01-18,5.6875
1984-01-19,5.6458330000000005
1984-01-20,5.5104169999999995
1984-01-23,5.4166669999999995
1984-01-24,5.4479169999999995
1984-01-25,5.5208330000000005
1984-01-26,5.5833330000000005
1984-01-27,5.5
1984-01-30,5.5104169999999995
1984-01-31,5.5416669999999995
1984-02-01,5.5416669999999995
1984-02-02,5.53125
1984-02-03,5.3854169999999995
1984-02-06,5.3125
1984-02-07,5.3541669999999995
1984-02-08,5.2291669999999995
1984-02-09,5.0833330000000005
1984-02-10,5.0104169999999995
1984-02-13,4.875
1984-02-14,4.9895830000000005
1984-02-15,4.9895830000000005
1984-02-16,5.0208330000000005
1984-02-17,5.0520830000000005
1984-02-21,5.0520830000000005
1984-02-22,5.0520830000000005
1984-02-23,5.0104169999999995
1984-02-24,5.1770830000000005
1984-02-27,5.3229169999999995
1984-02-28,5.25
1984-02-29,5.2291669999999995
1984-03-01,5.1666669999999995
1984-03-02,5.2395830000000005
1984-03-05,5.2291669999999995
1984-03-06,5.1666669999999995
1984-03-07,5.1354169999999995
1984-03-08,5.125
1984-03-09,5.0625
1984-03-12,5.1041669999999995
1984-03-13,5.1354169999999995
1984-03-14,5.2083330000000005
1984-03-15,5.1979169999999995
1984-03-16,5.28125
1984-03-19,5.25
1984-03-20,5.21875
1984-03-21,5.1666669999999995
1984-03-22,5.1041669999999995
1984-03-23,5.1354169999999995
1984-03-26,5.1458330000000005
1984-03-27,5.1770830000000005
1984-03-28,5.28125
1984-03-29,5.25
1984-03-30,5.1979169999999995
1984-04-02,5.2083330000000005
1984-04-03,5.25
1984-04-04,5.3229169999999995
1984-04-05,5.2604169999999995
1984-04-06,5.2708330000000005
1984-04-09,5.2604169999999995
1984-04-10,5.3333330000000005
1984-04-11,5.3229169999999995
1984-04-12,5.4270830000000005
1984-04-13,5.375
1984-04-16,5.4166669999999995
1984-04-17,5.40625
1984-04-18,5.4270830000000005
1984-04-19,5.3333330000000005
1984-04-23,5.34375
1984-04-24,5.3541669999999995
1984-04-25,5.3020830000000005
1984-04-26,5.3333330000000005
1984-04-27,5.34375
1984-04-30,5.3541669999999995
1984-05-01,5.4375
1984-05-02,5.4270830000000005
1984-05-03,5.3958330000000005
1984-05-04,5.3958330000000005
1984-05-07,5.3854169999999995
1984-05-08,5.3958330000000005
1984-05-09,5.3958330000000005
1984-05-10,5.3854169999999995
1984-05-11,5.3541669999999995
1984-05-14,5.2708330000000005
1984-05-15,5.2916669999999995
1984-05-16,5.25
1984-05-17,5.28125
1984-05-18,5.2291669999999995
1984-05-21,5.1875
1984-05-22,5.1458330000000005
1984-05-23,5.1145830000000005
1984-05-24,5.09375
1984-05-25,5.0208330000000005
1984-05-29,4.9375
1984-05-30,4.9166669999999995
1984-05-31,4.9479169999999995
1984-06-01,5.0416669999999995
1984-06-04,5.1875
1984-06-05,5.2291669999999995
1984-06-06,5.28125
1984-06-07,5.28125
1984-06-08,5.3333330000000005
1984-06-11,5.25
1984-06-12,5.2291669999999995
1984-06-13,5.2291669999999995
1984-06-14,5.2083330000000005
1984-06-15,5.1666669999999995
1984-06-18,5.2083330000000005
1984-06-19,5.2604169999999995
1984-06-20,5.2708330000000005
1984-06-21,5.25
1984-06-22,5.2708330000000005
1984-06-25,5.3333330000000005
1984-06-26,5.3541669999999995
1984-06-27,5.3125
1984-06-28,5.25
1984-06-29,5.3020830000000005
1984-07-02,5.3125
1984-07-03,5.2916669999999995
1984-07-05,5.2708330000000005
1984-07-06,5.1979169999999995
1984-07-09,5.1770830000000005
1984-07-10,5.0833330000000005
1984-07-11,5.1041669999999995
1984-07-12,5.1770830000000005
1984-07-13,5.1354169999999995
1984-07-16,5.125
1984-07-17,5.125
1984-07-18,5.1458330000000005
1984-07-19,5.0833330000000005
1984-07-20,5.0208330000000005
1984-07-23,4.9375
1984-07-24,4.9791669999999995
1984-07-25,5.0
1984-07-26,5.0833330000000005
1984-07-27,5.1666669999999995
1984-07-30,5.2083330000000005
1984-07-31,5.2708330000000005
1984-08-01,5.3854169999999995
1984-08-02,5.5
1984-08-03,5.71875
1984-08-06,5.6875
1984-08-07,5.84375
1984-08-08,5.8333330000000005
1984-08-09,5.75
1984-08-10,5.6770830000000005
1984-08-13,5.5833330000000005
1984-08-14,5.6145830000000005
1984-08-15,5.6041669999999995
1984-08-16,5.59375
1984-08-17,5.6354169999999995
1984-08-20,5.65625
1984-08-21,5.7604169999999995
1984-08-22,5.7604169999999995
1984-08-23,5.7395830000000005
1984-08-24,5.7916669999999995
1984-08-27,5.7083330000000005
1984-08-28,5.7708330000000005
1984-08-29,5.71875
1984-08-30,5.7291669999999995
1984-08-31,5.6875
1984-09-04,5.6041669999999995
1984-09-05,5.5625
1984-09-06,5.59375
1984-09-07,5.5729169999999995
1984-09-10,5.5625
1984-09-11,5.6145830000000005
1984-09-12,5.5520830000000005
1984-09-13,5.6458330000000005
1984-09-14,5.6666669999999995
1984-09-17,5.7083330000000005
1984-09-18,5.7916669999999995
1984-09-19,5.78125
1984-09-20,5.7291669999999995
1984-09-21,5.6875
1984-09-24,5.6458330000000005
1984-09-25,5.6770830000000005
1984-09-26,5.6458330000000005
1984-09-27,5.625
1984-09-28,5.65625
1984-10-01,5.6041669999999995
1984-10-02,5.5416669999999995
1984-10-03,5.53125
1984-10-04,5.5416669999999995
1984-10-05,5.5416669999999995
1984-10-08,5.5208330000000005
1984-10-09,5.4791669999999995
1984-10-10,5.5104169999999995
1984-10-11,5.5416669999999995
1984-10-12,5.71875
1984-10-15,5.71875
1984-10-16,5.6666669999999995
1984-10-17,5.75
1984-10-18,5.9270830000000005
1984-10-19,5.9270830000000005
1984-10-22,5.8854169999999995
1984-10-23,5.84375
1984-10-24,5.8229169999999995
1984-10-25,5.7708330000000005
1984-10-26,5.7083330000000005
1984-10-29,5.7083330000000005
1984-10-30,5.8125
1984-10-31,5.8125
1984-11-01,5.8125
1984-11-02,5.8333330000000005
1984-11-05,5.8541669999999995
1984-11-06,5.8541669999999995
1984-11-07,5.8229169999999995
1984-11-08,5.8333330000000005
1984-11-09,5.8229169999999995
1984-11-12,5.8125
1984-11-13,5.78125
1984-11-14,5.8229169999999995
1984-11-15,5.8020830000000005
1984-11-16,5.71875
1984-11-19,5.75
1984-11-20,5.7291669999999995
1984-11-21,5.71875
1984-11-23,5.71875
1984-11-26,5.625
1984-11-27,5.5833330000000005
1984-11-28,5.5833330000000005
1984-11-29,5.6145830000000005
1984-11-30,5.6458330000000005
1984-12-03,5.5416669999999995
1984-12-04,5.5625
1984-12-05,5.5625
1984-12-06,5.53125
1984-12-07,5.5104169999999995
1984-12-10,5.53125
1984-12-11,5.5104169999999995
1984-12-12,5.53125
1984-12-13,5.59375
1984-12-14,5.6354169999999995
1984-12-17,5.6354169999999995
1984-12-18,5.8333330000000005
1984-12-19,5.7708330000000005
1984-12-20,5.75
1984-12-21,5.6145830000000005
1984-12-24,5.6354169999999995
1984-12-26,5.7083330000000005
1984-12-27,5.7395830000000005
1984-12-28,5.8125
1984-12-31,5.7916669999999995
1985-01-02,5.6979169999999995
1985-01-03,5.7395830000000005
1985-01-04,5.6770830000000005
1985-01-07,5.6875
1985-01-08,5.65625
1985-01-09,5.6875
1985-01-10,5.75
1985-01-11,5.8333330000000005
1985-01-14,5.9583330000000005
1985-01-15,6.0416669999999995
1985-01-16,6.125
1985-01-17,6.1354169999999995
1985-01-18,6.1458330000000005
1985-01-21,6.2604169999999995
1985-01-22,6.28125
1985-01-23,6.4583330000000005
1985-01-24,6.34375
1985-01-25,6.3229169999999995
1985-01-28,6.2708330000000005
1985-01-29,6.3645830000000005
1985-01-30,6.40625
1985-01-31,6.34375
1985-02-01,6.2708330000000005
1985-02-04,6.3229169999999995
1985-02-05,6.375
1985-02-06,6.2916669999999995
1985-02-07,6.3125
1985-02-08,6.375
1985-02-11,6.3645830000000005
1985-02-12,6.34375
1985-02-13,6.4375
1985-02-14,6.4895830000000005
1985-02-15,6.4375
1985-02-19,6.3958330000000005
1985-02-20,6.3958330000000005
1985-02-21,6.3020830000000005
1985-02-22,6.2604169999999995
1985-02-25,6.25
1985-02-26,6.28125
1985-02-27,6.3020830000000005
1985-02-28,6.3125
1985-03-01,6.3958330000000005
1985-03-04,6.3333330000000005
1985-03-05,6.3229169999999995
1985-03-06,6.3125
1985-03-07,6.3020830000000005
1985-03-08,6.3125
1985-03-11,6.2708330000000005
1985-03-12,6.25
1985-03-13,6.15625
1985-03-14,6.125
1985-03-15,6.0
1985-03-18,5.96875
1985-03-19,6.0104169999999995
1985-03-20,6.0208330000000005
1985-03-21,6.09375
1985-03-22,6.0833330000000005
1985-03-25,6.03125
1985-03-26,6.0
1985-03-27,5.9375
1985-03-28,5.9375
1985-03-29,5.8541669999999995
1985-04-01,5.9270830000000005
1985-04-02,5.90625
1985-04-03,5.8541669999999995
1985-04-04,5.8958330000000005
1985-04-08,5.9166669999999995
1985-04-09,5.9375
1985-04-10,5.9479169999999995
1985-04-11,5.9375
1985-04-12,5.9270830000000005
1985-04-15,5.8958330000000005
1985-04-16,5.9479169999999995
1985-04-17,6.0104169999999995
1985-04-18,5.9791669999999995
1985-04-19,6.0
1985-04-22,5.9791669999999995
1985-04-23,6.0
1985-04-24,5.9895830000000005
1985-04-25,5.9895830000000005
1985-04-26,5.9583330000000005
1985-04-29,5.875
1985-04-30,5.7395830000000005
1985-05-01,5.7291669999999995
1985-05-02,5.7395830000000005
1985-05-03,5.71875
1985-05-06,5.7604169999999995
1985-05-07,5.71875
1985-05-08,5.6875
1985-05-09,5.6041669999999995
1985-05-10,5.65625
1985-05-13,5.75
1985-05-14,5.7083330000000005
1985-05-15,5.6770830000000005
1985-05-16,5.6770830000000005
1985-05-17,5.6979169999999995
1985-05-20,5.8645830000000005
1985-05-21,5.9166669999999995
1985-05-22,5.8229169999999995
1985-05-23,5.78125
1985-05-24,5.7604169999999995
1985-05-28,5.8229169999999995
1985-05-29,5.8229169999999995
1985-05-30,5.8333330000000005
1985-05-31,5.9166669999999995
1985-06-03,5.9791669999999995
1985-06-04,6.0208330000000005
1985-06-05,5.96875
1985-06-06,5.96875
1985-06-07,6.0
1985-06-10,5.96875
1985-06-11,5.9166669999999995
1985-06-12,5.84375
1985-06-13,5.78125
1985-06-14,5.78125
1985-06-17,5.7916669999999995
1985-06-18,5.8229169999999995
1985-06-19,5.8020830000000005
1985-06-20,5.7916669999999995
1985-06-21,5.8229169999999995
1985-06-24,5.8125
1985-06-25,5.90625
1985-06-26,5.96875
1985-06-27,6.0520830000000005
1985-06-28,6.1145830000000005
1985-07-01,6.1354169999999995
1985-07-02,6.1458330000000005
1985-07-03,6.1145830000000005
1985-07-05,6.1354169999999995
1985-07-08,6.1041669999999995
1985-07-09,6.0729169999999995
1985-07-10,6.0416669999999995
1985-07-11,6.0104169999999995
1985-07-12,5.9479169999999995
1985-07-15,5.9375
1985-07-16,5.9375
1985-07-17,6.0625
1985-07-18,6.0833330000000005
1985-07-19,6.125
1985-07-22,6.1666669999999995
1985-07-23,6.1458330000000005
1985-07-24,6.09375
1985-07-25,6.15625
1985-07-26,6.2916669999999995
1985-07-29,6.2083330000000005
1985-07-30,6.1979169999999995
1985-07-31,6.2395830000000005
1985-08-01,6.2395830000000005
1985-08-02,6.25
1985-08-05,6.1666669999999995
1985-08-06,6.09375
1985-08-07,6.09375
1985-08-08,6.09375
1985-08-09,6.0729169999999995
1985-08-12,6.0104169999999995
1985-08-13,5.96875
1985-08-14,5.96875
1985-08-15,5.9791669999999995
1985-08-16,6.03125
1985-08-19,5.9895830000000005
1985-08-20,6.0208330000000005
1985-08-21,6.0
1985-08-22,5.9479169999999995
1985-08-23,5.96875
1985-08-26,5.9270830000000005
1985-08-27,5.9479169999999995
1985-08-28,5.9791669999999995
1985-08-29,5.9583330000000005
1985-08-30,5.9479169999999995
1985-09-03,5.9479169999999995
1985-09-04,5.9166669999999995
1985-09-05,5.84375
1985-09-06,5.8854169999999995
1985-09-09,5.875
1985-09-10,5.8645830000000005
1985-09-11,5.8125
1985-09-12,5.8020830000000005
1985-09-13,5.8020830000000005
1985-09-16,5.8125
1985-09-17,5.7604169999999995
1985-09-18,5.75
1985-09-19,5.8125
1985-09-20,5.7708330000000005
1985-09-23,5.8229169999999995
1985-09-24,5.7604169999999995
1985-09-25,5.7083330000000005
1985-09-26,5.7604169999999995
1985-09-30,5.75
1985-10-01,5.7916669999999995
1985-10-02,5.71875
1985-10-03,5.625
1985-10-04,5.65625
1985-10-07,5.6041669999999995
1985-10-08,5.6770830000000005
1985-10-09,5.6666669999999995
1985-10-10,5.6666669999999995
1985-10-11,5.6979169999999995
1985-10-14,5.71875
1985-10-15,5.71875
1985-10-16,5.75
1985-10-17,5.8125
1985-10-18,5.7604169999999995
1985-10-21,5.8020830000000005
1985-10-22,5.8645830000000005
1985-10-23,5.8229169999999995
1985-10-24,5.7916669999999995
1985-10-25,5.78125
1985-10-28,5.7604169999999995
1985-10-29,5.7604169999999995
1985-10-30,5.7708330000000005
1985-10-31,5.7083330000000005
1985-11-01,5.78125
1985-11-04,5.78125
1985-11-05,5.8020830000000005
1985-11-06,5.8541669999999995
1985-11-07,5.875
1985-11-08,5.90625
1985-11-11,5.9375
1985-11-12,6.0
1985-11-13,6.0104169999999995
1985-11-14,6.0416669999999995
1985-11-15,6.1145830000000005
1985-11-18,6.0833330000000005
1985-11-19,6.1666669999999995
1985-11-20,6.1354169999999995
1985-11-21,6.25
1985-11-22,6.2291669999999995
1985-11-25,6.2291669999999995
1985-11-26,6.25
1985-11-27,6.3229169999999995
1985-11-29,6.3541669999999995
1985-12-02,6.2708330000000005
1985-12-03,6.2395830000000005
1985-12-04,6.3333330000000005
1985-12-05,6.3333330000000005
1985-12-06,6.3125
1985-12-09,6.375
1985-12-10,6.3958330000000005
1985-12-11,6.5729169999999995
1985-12-12,6.6666669999999995
1985-12-13,6.7083330000000005
1985-12-16,6.8020830000000005
1985-12-17,6.8229169999999995
1985-12-18,6.7083330000000005
1985-12-19,6.6979169999999995
1985-12-20,6.8020830000000005
1985-12-23,6.75
1985-12-24,6.7083330000000005
1985-12-26,6.6458330000000005
1985-12-27,6.6770830000000005
1985-12-30,6.7708330000000005
1985-12-31,6.7708330000000005
1986-01-02,6.75
1986-01-03,6.75
1986-01-06,6.71875
1986-01-07,6.8229169999999995
1986-01-08,6.78125
1986-01-09,6.6354169999999995
1986-01-10,6.6458330000000005
1986-01-13,6.6458330000000005
1986-01-14,6.65625
1986-01-15,6.6770830000000005
1986-01-16,6.6666669999999995
1986-01-17,6.6770830000000005
1986-01-20,6.625
1986-01-21,6.5833330000000005
1986-01-22,6.53125
1986-01-23,6.53125
1986-01-24,6.625
1986-01-27,6.75
1986-01-28,6.7291669999999995
1986-01-29,6.6354169999999995
1986-01-30,6.6354169999999995
1986-01-31,6.75
1986-02-03,6.9270830000000005
1986-02-04,6.9166669999999995
1986-02-05,6.9270830000000005
1986-02-06,6.90625
1986-02-07,6.9583330000000005
1986-02-10,6.9166669999999995
1986-02-11,6.9479169999999995
1986-02-12,7.0104169999999995
1986-02-13,6.9895830000000005
1986-02-14,6.9791669999999995
1986-02-18,7.0833330000000005
1986-02-19,7.0416669999999995
1986-02-20,7.0833330000000005
1986-02-21,7.1458330000000005
1986-02-24,7.1979169999999995
1986-02-25,7.1875
1986-02-26,7.2291669999999995
1986-02-27,7.3958330000000005
1986-02-28,7.3541669999999995
1986-03-03,7.2395830000000005
1986-03-04,7.125
1986-03-05,7.0833330000000005
1986-03-06,7.0729169999999995
1986-03-07,7.09375
1986-03-10,7.15625
1986-03-11,7.3125
1986-03-12,7.3333330000000005
1986-03-13,7.3125
1986-03-14,7.3645830000000005
1986-03-17,7.3645830000000005
1986-03-18,7.4166669999999995
1986-03-19,7.5104169999999995
1986-03-20,7.4895830000000005
1986-03-21,7.375
1986-03-24,7.3958330000000005
1986-03-25,7.3854169999999995
1986-03-26,7.4270830000000005
1986-03-27,7.59375
1986-03-31,7.6354169999999995
1986-04-01,7.4270830000000005
1986-04-02,7.4270830000000005
1986-04-03,7.4166669999999995
1986-04-04,7.3958330000000005
1986-04-07,7.2916669999999995
1986-04-08,7.3958330000000005
1986-04-09,7.4270830000000005
1986-04-10,7.46875
1986-04-11,7.4479169999999995
1986-04-14,7.4375
1986-04-15,7.40625
1986-04-16,7.4166669999999995
1986-04-17,7.46875
1986-04-18,7.5
1986-04-21,7.6145830000000005
1986-04-22,7.5625
1986-04-23,7.6041669999999995
1986-04-24,7.6041669999999995
1986-04-25,7.6041669999999995
1986-04-28,7.6145830000000005
1986-04-29,7.53125
1986-04-30,7.4166669999999995
1986-05-01,7.2604169999999995
1986-05-02,7.1458330000000005
1986-05-05,7.2916669999999995
1986-05-06,7.3229169999999995
1986-05-07,7.2708330000000005
1986-05-08,7.1979169999999995
1986-05-09,7.1666669999999995
1986-05-12,7.1458330000000005
1986-05-13,7.1041669999999995
1986-05-14,7.0729169999999995
1986-05-15,7.0625
1986-05-16,6.9895830000000005
1986-05-19,6.9479169999999995
1986-05-20,7.0208330000000005
1986-05-21,7.03125
1986-05-22,7.21875
1986-05-23,7.3645830000000005
1986-05-27,7.5
1986-05-28,7.5104169999999995
1986-05-29,7.4479169999999995
1986-05-30,7.3229169999999995
1986-06-02,7.2708330000000005
1986-06-03,7.3229169999999995
1986-06-04,7.25
1986-06-05,7.3541669999999995
1986-06-06,7.3125
1986-06-09,7.1666669999999995
1986-06-10,7.1979169999999995
1986-06-11,7.2708330000000005
1986-06-12,7.2604169999999995
1986-06-13,7.3958330000000005
1986-06-16,7.40625
1986-06-17,7.34375
1986-06-18,7.3541669999999995
1986-06-19,7.28125
1986-06-20,7.2708330000000005
1986-06-23,7.1145830000000005
1986-06-24,7.2291669999999995
1986-06-25,7.25
1986-06-26,7.1770830000000005
1986-06-27,7.1979169999999995
1986-06-30,7.25
1986-07-01,7.2604169999999995
1986-07-02,7.2604169999999995
1986-07-03,7.1979169999999995
1986-07-07,7.0625
1986-07-08,7.0208330000000005
1986-07-09,7.0208330000000005
1986-07-10,7.0104169999999995
1986-07-11,7.0208330000000005
1986-07-14,6.9270830000000005
1986-07-15,6.6875
1986-07-16,6.6354169999999995
1986-07-17,6.6354169999999995
1986-07-18,6.6979169999999995
1986-07-21,6.6770830000000005
1986-07-22,6.6666669999999995
1986-07-23,6.6354169999999995
1986-07-24,6.6458330000000005
1986-07-25,6.6666669999999995
1986-07-28,6.6666669999999995
1986-07-29,6.625
1986-07-30,6.6770830000000005
1986-07-31,6.6770830000000005
1986-08-01,6.6458330000000005
1986-08-04,6.6875
1986-08-05,6.625
1986-08-06,6.6458330000000005
1986-08-07,6.6145830000000005
1986-08-08,6.6145830000000005
1986-08-11,6.78125
1986-08-12,6.8645830000000005
1986-08-13,6.9583330000000005
1986-08-14,7.03125
1986-08-15,7.0833330000000005
1986-08-18,7.0416669999999995
1986-08-19,7.0729169999999995
1986-08-20,7.1354169999999995
1986-08-21,7.1666669999999995
1986-08-22,7.2708330000000005
1986-08-25,7.1875
1986-08-26,7.3125
1986-08-27,7.25
1986-08-28,7.3333330000000005
1986-08-29,7.3229169999999995
1986-09-02,7.1979169999999995
1986-09-03,7.1666669999999995
1986-09-04,7.2604169999999995
1986-09-05,7.21875
1986-09-08,7.25
1986-09-09,7.2708330000000005
1986-09-10,7.2395830000000005
1986-09-11,7.0
1986-09-12,6.8333330000000005
1986-09-15,6.7916669999999995
1986-09-16,6.6666669999999995
1986-09-17,6.6666669999999995
1986-09-18,6.6458330000000005
1986-09-19,6.625
1986-09-22,6.8125
1986-09-23,6.8541669999999995
1986-09-24,6.8541669999999995
1986-09-25,6.6458330000000005
1986-09-26,6.6979169999999995
1986-09-29,6.6666669999999995
1986-09-30,6.7083330000000005
1986-10-01,6.7708330000000005
1986-10-02,6.71875
1986-10-03,6.75
1986-10-06,6.8229169999999995
1986-10-07,6.75
1986-10-08,6.7604169999999995
1986-10-09,6.7291669999999995
1986-10-10,6.7083330000000005
1986-10-13,6.6666669999999995
1986-10-14,6.6458330000000005
1986-10-15,6.7083330000000005
1986-10-16,6.75
1986-10-17,6.8229169999999995
1986-10-20,6.75
1986-10-21,6.7604169999999995
1986-10-22,6.75
1986-10-23,6.8541669999999995
1986-10-24,6.8020830000000005
1986-10-27,6.65625
1986-10-28,6.7708330000000005
1986-10-29,6.71875
1986-10-30,6.8645830000000005
1986-10-31,6.90625
1986-11-03,7.0208330000000005
1986-11-04,6.9895830000000005
1986-11-05,7.0520830000000005
1986-11-06,6.9166669999999995
1986-11-07,7.0104169999999995
1986-11-10,7.0416669999999995
1986-11-11,7.0625
1986-11-12,7.1875
1986-11-13,7.1666669999999995
1986-11-14,7.1041669999999995
1986-11-17,7.0208330000000005
1986-11-18,6.8958330000000005
1986-11-19,6.9479169999999995
1986-11-20,7.0
1986-11-21,7.1354169999999995
1986-11-24,7.2291669999999995
1986-11-25,7.2604169999999995
1986-11-26,7.3020830000000005
1986-11-28,7.3229169999999995
1986-12-01,7.4375
1986-12-02,7.5520830000000005
1986-12-03,7.5625
1986-12-04,7.6770830000000005
1986-12-05,7.5729169999999995
1986-12-08,7.5416669999999995
1986-12-09,7.375
1986-12-10,7.3958330000000005
1986-12-11,7.3333330000000005
1986-12-12,7.2916669999999995
1986-12-15,7.2708330000000005
1986-12-16,7.40625
1986-12-17,7.3645830000000005
1986-12-18,7.3645830000000005
1986-12-19,7.2916669999999995
1986-12-22,7.1770830000000005
1986-12-23,7.125
1986-12-24,7.1979169999999995
1986-12-26,7.21875
1986-12-29,7.125
1986-12-30,7.1041669999999995
1986-12-31,6.9791669999999995
1987-01-02,7.1354169999999995
1987-01-05,7.3958330000000005
1987-01-06,7.40625
1987-01-07,7.5
1987-01-08,7.5520830000000005
1987-01-09,7.4895830000000005
1987-01-12,7.5
1987-01-13,7.59375
1987-01-14,7.71875
1987-01-15,7.8645830000000005
1987-01-16,7.9479169999999995
1987-01-19,8.09375
1987-01-20,8.21875
1987-01-21,8.239583
1987-01-22,8.489583
1987-01-23,8.333333
1987-01-26,8.25
1987-01-27,8.447917
1987-01-28,8.385417
1987-01-29,8.447917
1987-01-30,8.3125
1987-02-02,8.4375
1987-02-03,8.583333
1987-02-04,8.739583
1987-02-05,8.65625
1987-02-06,8.479167
1987-02-09,8.364583
1987-02-10,8.291667
1987-02-11,8.385417
1987-02-12,8.34375
1987-02-13,8.541667
1987-02-17,8.739583
1987-02-18,8.833333
1987-02-19,8.854167
1987-02-20,8.833333
1987-02-23,8.645833
1987-02-24,8.729167
1987-02-25,8.802083
1987-02-26,8.71875
1987-02-27,8.739583
1987-03-02,8.552083
1987-03-03,8.666667
1987-03-04,8.65625
1987-03-05,8.697917
1987-03-06,8.6875
1987-03-09,8.645833
1987-03-10,8.75
1987-03-11,8.71875
1987-03-12,8.75
1987-03-13,8.6875
1987-03-16,8.635417
1987-03-17,8.84375
1987-03-18,9.020833
1987-03-19,9.052083
1987-03-20,9.145833
1987-03-23,9.083333
1987-03-24,9.0625
1987-03-25,9.010417
1987-03-26,8.958333
1987-03-27,8.885417
1987-03-30,8.729167
1987-03-31,8.666667
1987-04-01,8.6875
1987-04-02,8.75
1987-04-03,9.083333
1987-04-06,9.15625
1987-04-07,9.0
1987-04-08,8.96875
1987-04-09,8.875
1987-04-10,8.875
1987-04-13,8.375
1987-04-14,8.104167
1987-04-15,8.5
1987-04-16,8.65625
1987-04-20,8.583333
1987-04-21,8.739583
1987-04-22,8.6875
1987-04-23,8.5
1987-04-24,8.458333
1987-04-27,8.4375
1987-04-28,8.416667
1987-04-29,8.520833
1987-04-30,8.65625
1987-05-01,8.604167
1987-05-04,8.645833
1987-05-05,8.739583
1987-05-06,8.708333
1987-05-07,8.666667
1987-05-08,8.666667
1987-05-11,8.708333
1987-05-12,8.697917
1987-05-13,8.75
1987-05-14,8.739583
1987-05-15,8.65625
1987-05-18,8.5625
1987-05-19,8.25
1987-05-20,8.125
1987-05-21,8.25
1987-05-22,8.333333
1987-05-26,8.489583
1987-05-27,8.5625
1987-05-28,8.635417
1987-05-29,8.583333
1987-06-01,8.416667
1987-06-02,8.270833
1987-06-03,8.447917
1987-06-04,8.46875
1987-06-05,8.34375
1987-06-08,8.364583
1987-06-09,8.520833
1987-06-10,8.6875
1987-06-11,8.8125
1987-06-12,8.875
1987-06-15,8.875
1987-06-16,8.979167
1987-06-17,8.989583
1987-06-18,9.145833
1987-06-19,9.125
1987-06-22,9.260417
1987-06-23,9.145833
1987-06-24,9.145833
1987-06-25,9.125
1987-06-26,9.145833
1987-06-29,9.177083
1987-06-30,9.041667
1987-07-01,9.010417
1987-07-02,9.0625
1987-07-06,9.114583
1987-07-07,9.177083
1987-07-08,9.1875
1987-07-09,9.15625
1987-07-10,9.166667
1987-07-13,9.104167
1987-07-14,9.15625
1987-07-15,9.072917
1987-07-16,9.0625
1987-07-17,9.166667
1987-07-20,9.1875
1987-07-21,9.114583
1987-07-22,9.104167
1987-07-23,9.041667
1987-07-24,9.052083
1987-07-27,9.0625
1987-07-28,9.177083
1987-07-29,9.239583
1987-07-30,9.166667
1987-07-31,9.239583
1987-08-03,9.25
1987-08-04,9.125
1987-08-05,9.4375
1987-08-06,9.791667
1987-08-07,9.927083
1987-08-10,10.020833
1987-08-11,10.1875
1987-08-12,10.291667
1987-08-13,10.385417
1987-08-14,10.34375
1987-08-17,10.354167
1987-08-18,10.125
1987-08-19,10.03125
1987-08-20,10.1875
1987-08-21,10.364583
1987-08-24,10.270833
1987-08-25,10.458333
1987-08-26,10.25
1987-08-27,10.15625
1987-08-28,9.989583
1987-08-31,9.895833
1987-09-01,9.729167
1987-09-02,9.666667
1987-09-03,9.489583
1987-09-04,9.541667
1987-09-08,9.520833
1987-09-09,9.645833
1987-09-10,9.895833
1987-09-11,10.15625
1987-09-14,10.15625
1987-09-15,9.90625
1987-09-16,9.84375
1987-09-17,9.84375
1987-09-18,9.875
1987-09-21,9.6875
1987-09-22,10.0625
1987-09-23,10.15625
1987-09-24,10.25
1987-09-25,10.1875
1987-09-28,10.125
1987-09-29,9.96875
1987-09-30,10.125
1987-10-01,10.21875
1987-10-02,10.09375
1987-10-05,9.9375
1987-10-06,9.0
1987-10-07,9.65625
1987-10-08,9.4375
1987-10-09,9.46875
1987-10-12,9.5625
1987-10-13,9.625
1987-10-14,9.25
1987-10-15,9.0625
1987-10-16,8.4375
1987-10-19,7.09375
1987-10-20,7.3125
1987-10-21,8.125
1987-10-22,7.625
1987-10-23,7.625
1987-10-26,6.9375
1987-10-27,7.28125
1987-10-28,7.09375
1987-10-29,7.53125
1987-10-30,7.5
1987-11-02,7.625
1987-11-03,7.625
1987-11-04,7.28125
1987-11-05,7.5
1987-11-06,7.53125
1987-11-09,7.0625
1987-11-10,7.03125
1987-11-11,7.21875
1987-11-12,7.40625
1987-11-13,7.28125
1987-11-16,7.3125
1987-11-17,7.25
1987-11-18,7.3125
1987-11-19,7.25
1987-11-20,7.59375
1987-11-23,7.625
1987-11-24,7.84375
1987-11-25,7.9375
1987-11-27,7.875
1987-11-30,7.375
1987-12-01,7.25
1987-12-02,7.34375
1987-12-03,7.15625
1987-12-04,7.03125
1987-12-07,7.40625
1987-12-08,7.4375
1987-12-09,7.8125
1987-12-10,7.5625
1987-12-11,7.71875
1987-12-14,8.28125
1987-12-15,8.5
1987-12-16,8.71875
1987-12-17,8.4375
1987-12-18,8.46875
1987-12-21,8.34375
