Date,BXP
2011-06-01,104.980003
2011-06-02,104.489998
2011-06-03,104.470001
2011-06-06,103.209999
2011-06-07,104.489998
2011-06-08,104.43
2011-06-09,103.160004
2011-06-10,101.190002
2011-06-13,101.650002
2011-06-14,103.150002
2011-06-15,101.040001
2011-06-16,102.739998
2011-06-17,103.93
2011-06-20,105.68
2011-06-21,106.730003
2011-06-22,106.760002
2011-06-23,103.66999799999999
2011-06-24,102.610001
2011-06-27,103.860001
2011-06-28,104.300003
2011-06-29,105.709999
2011-06-30,106.160004
2011-07-01,107.83000200000001
2011-07-05,109.760002
2011-07-06,110.620003
2011-07-07,111.480003
2011-07-08,110.75
2011-07-11,108.589996
2011-07-12,108.970001
2011-07-13,108.459999
2011-07-14,107.970001
2011-07-15,109.459999
2011-07-18,108.099998
2011-07-19,110.989998
2011-07-20,110.660004
2011-07-21,112.360001
2011-07-22,112.269997
2011-07-25,110.91999799999999
2011-07-26,110.370003
2011-07-27,106.989998
2011-07-28,107.209999
2011-07-29,107.360001
2011-08-01,105.959999
2011-08-02,103.480003
2011-08-03,103.120003
2011-08-04,98.379997
2011-08-05,96.910004
2011-08-08,89.099998
2011-08-09,97.120003
2011-08-10,95.660004
2011-08-11,100.309998
2011-08-12,100.16999799999999
2011-08-15,103.260002
2011-08-16,103.019997
2011-08-17,104.089996
2011-08-18,100.040001
2011-08-19,98.779999
2011-08-22,97.989998
2011-08-23,100.309998
2011-08-24,101.120003
2011-08-25,99.529999
2011-08-26,100.599998
2011-08-29,103.639999
2011-08-30,103.470001
2011-08-31,104.290001
2011-09-01,102.440002
2011-09-02,101.25
2011-09-06,101.769997
2011-09-07,104.099998
2011-09-08,103.550003
2011-09-09,100.260002
2011-09-12,100.449997
2011-09-13,99.739998
2011-09-14,100.559998
2011-09-15,102.760002
2011-09-16,102.5
2011-09-19,99.519997
2011-09-20,99.610001
2011-09-21,95.050003
2011-09-22,92.550003
2011-09-23,92.41999799999999
2011-09-26,93.0
2011-09-27,93.160004
2011-09-28,90.809998
2011-09-29,92.68
2011-09-30,89.099998
2011-10-03,84.720001
2011-10-04,86.540001
2011-10-05,85.459999
2011-10-06,87.699997
2011-10-07,85.470001
2011-10-10,90.529999
2011-10-11,88.860001
2011-10-12,89.91999799999999
2011-10-13,89.900002
2011-10-14,92.339996
2011-10-17,90.559998
2011-10-18,92.639999
2011-10-19,90.07
2011-10-20,90.849998
2011-10-21,92.980003
2011-10-24,94.980003
2011-10-25,92.989998
2011-10-26,94.110001
2011-10-27,99.150002
2011-10-28,99.839996
2011-10-31,98.989998
2011-11-01,97.18
2011-11-02,98.33000200000001
2011-11-03,99.400002
2011-11-04,98.809998
2011-11-07,98.900002
2011-11-08,100.449997
2011-11-09,95.800003
2011-11-10,95.389999
2011-11-11,98.089996
2011-11-14,95.599998
2011-11-15,96.389999
2011-11-16,95.290001
2011-11-17,93.769997
2011-11-18,95.129997
2011-11-21,92.5
2011-11-22,92.129997
2011-11-23,88.82
2011-11-25,89.150002
2011-11-28,90.290001
2011-11-29,89.959999
2011-11-30,95.379997
2011-12-01,93.57
2011-12-02,93.730003
2011-12-05,95.230003
2011-12-06,94.910004
2011-12-07,95.870003
2011-12-08,93.790001
2011-12-09,95.489998
2011-12-12,93.349998
2011-12-13,92.540001
2011-12-14,93.650002
2011-12-15,95.040001
2011-12-16,95.959999
2011-12-19,95.110001
2011-12-20,98.389999
2011-12-21,97.900002
2011-12-22,100.029999
2011-12-23,101.010002
2011-12-27,101.589996
2011-12-28,99.07
2011-12-29,100.029999
2011-12-30,99.599998
2012-01-03,101.32
2012-01-04,99.33000200000001
2012-01-05,99.5
2012-01-06,99.220001
2012-01-09,98.639999
2012-01-10,99.58000200000001
2012-01-11,99.889999
2012-01-12,98.209999
2012-01-13,97.489998
2012-01-17,98.699997
2012-01-18,99.18
2012-01-19,99.760002
2012-01-20,99.860001
2012-01-23,100.720001
2012-01-24,101.949997
2012-01-25,103.75
2012-01-26,103.68
2012-01-27,104.239998
2012-01-30,102.550003
2012-01-31,104.050003
2012-02-01,106.139999
2012-02-02,106.209999
2012-02-03,107.57
2012-02-06,107.25
2012-02-07,106.300003
2012-02-08,106.0
2012-02-09,104.739998
2012-02-10,103.779999
2012-02-13,104.470001
2012-02-14,103.129997
2012-02-15,102.779999
2012-02-16,104.800003
2012-02-17,104.839996
2012-02-21,103.339996
2012-02-22,101.760002
2012-02-23,103.129997
2012-02-24,102.620003
2012-02-27,102.41999799999999
2012-02-28,101.809998
2012-02-29,101.550003
2012-03-01,102.470001
2012-03-02,102.459999
2012-03-05,103.019997
2012-03-06,102.550003
2012-03-07,103.059998
2012-03-08,101.910004
2012-03-09,102.309998
2012-03-12,103.769997
2012-03-13,105.709999
2012-03-14,105.08000200000001
2012-03-15,104.739998
2012-03-16,105.940002
2012-03-19,105.16999799999999
2012-03-20,105.08000200000001
2012-03-21,104.349998
2012-03-22,103.379997
2012-03-23,104.010002
2012-03-26,104.480003
2012-03-27,104.139999
2012-03-28,104.33000200000001
2012-03-29,103.860001
2012-03-30,104.989998
2012-04-02,105.209999
2012-04-03,104.849998
2012-04-04,103.610001
2012-04-05,102.760002
2012-04-09,101.389999
2012-04-10,99.029999
2012-04-11,100.449997
2012-04-12,102.010002
2012-04-13,100.300003
2012-04-16,101.900002
2012-04-17,103.639999
2012-04-18,103.08000200000001
2012-04-19,103.339996
2012-04-20,105.019997
2012-04-23,104.459999
2012-04-24,106.160004
2012-04-25,106.779999
2012-04-26,107.459999
2012-04-27,107.800003
2012-04-30,108.25
2012-05-01,109.75
2012-05-02,109.410004
2012-05-03,107.900002
2012-05-04,107.949997
2012-05-07,108.43
2012-05-08,108.339996
2012-05-09,107.82
2012-05-10,108.199997
2012-05-11,108.309998
2012-05-14,107.519997
2012-05-15,106.5
2012-05-16,104.889999
2012-05-17,101.709999
2012-05-18,100.870003
2012-05-21,103.5
2012-05-22,103.279999
2012-05-23,103.599998
2012-05-24,104.050003
2012-05-25,103.849998
2012-05-29,105.33000200000001
2012-05-30,102.66999799999999
2012-05-31,102.93
2012-06-01,101.309998
2012-06-04,100.269997
2012-06-05,101.589996
2012-06-06,104.129997
2012-06-07,103.849998
2012-06-08,105.199997
2012-06-11,101.889999
2012-06-12,102.059998
2012-06-13,101.5
2012-06-14,103.209999
2012-06-15,104.029999
2012-06-18,104.940002
2012-06-19,105.309998
2012-06-20,105.540001
2012-06-21,103.639999
2012-06-22,103.309998
2012-06-25,104.089996
2012-06-26,104.099998
2012-06-27,103.849998
2012-06-28,104.860001
2012-06-29,108.370003
2012-07-02,109.57
2012-07-03,110.25
2012-07-05,109.370003
2012-07-06,110.18
2012-07-09,109.629997
2012-07-10,108.449997
2012-07-11,108.949997
2012-07-12,108.900002
2012-07-13,110.589996
2012-07-16,110.5
2012-07-17,111.949997
2012-07-18,111.019997
2012-07-19,110.349998
2012-07-20,109.93
2012-07-23,109.07
2012-07-24,108.540001
2012-07-25,108.720001
2012-07-26,110.110001
2012-07-27,110.790001
2012-07-30,110.41999799999999
2012-07-31,110.900002
2012-08-01,111.199997
2012-08-02,111.809998
2012-08-03,113.0
2012-08-06,113.16999799999999
2012-08-07,112.529999
2012-08-08,110.790001
2012-08-09,110.519997
2012-08-10,110.699997
2012-08-13,111.0
2012-08-14,110.559998
2012-08-15,111.339996
2012-08-16,111.989998
2012-08-17,111.760002
2012-08-20,111.339996
2012-08-21,111.349998
2012-08-22,111.620003
2012-08-23,111.58000200000001
2012-08-24,111.839996
2012-08-27,111.43
2012-08-28,111.849998
2012-08-29,111.849998
2012-08-30,111.400002
2012-08-31,112.129997
2012-09-04,112.760002
2012-09-05,112.379997
2012-09-06,112.949997
2012-09-07,114.370003
2012-09-10,113.209999
2012-09-11,112.68
2012-09-12,112.760002
2012-09-13,114.83000200000001
2012-09-14,116.07
2012-09-17,115.870003
2012-09-18,114.949997
2012-09-19,113.660004
2012-09-20,112.540001
2012-09-21,113.540001
2012-09-24,112.57
2012-09-25,110.82
2012-09-26,110.400002
2012-09-27,111.389999
2012-09-28,110.610001
2012-10-01,109.440002
2012-10-02,109.779999
2012-10-03,110.489998
2012-10-04,109.879997
2012-10-05,110.150002
2012-10-08,110.019997
2012-10-09,109.58000200000001
2012-10-10,109.5
2012-10-11,109.449997
2012-10-12,108.980003
2012-10-15,109.870003
2012-10-16,110.279999
2012-10-17,110.129997
2012-10-18,111.459999
2012-10-19,109.529999
2012-10-22,109.290001
2012-10-23,107.690002
2012-10-24,107.709999
2012-10-25,107.349998
2012-10-26,106.529999
2012-10-31,106.300003
2012-11-01,107.160004
2012-11-02,107.220001
2012-11-05,106.389999
2012-11-06,107.050003
2012-11-07,106.08000200000001
2012-11-08,103.690002
2012-11-09,103.099998
2012-11-12,102.480003
2012-11-13,101.610001
2012-11-14,100.059998
2012-11-15,100.029999
2012-11-16,100.849998
2012-11-19,101.879997
2012-11-20,102.25
2012-11-21,101.66999799999999
2012-11-23,103.059998
2012-11-26,102.610001
2012-11-27,101.639999
2012-11-28,101.449997
2012-11-29,102.190002
2012-11-30,102.629997
2012-12-03,102.589996
2012-12-04,102.529999
2012-12-05,102.559998
2012-12-06,104.230003
2012-12-07,105.400002
2012-12-10,104.989998
2012-12-11,104.879997
2012-12-12,104.269997
2012-12-13,103.75
2012-12-14,103.980003
2012-12-17,104.839996
2012-12-18,105.400002
2012-12-19,105.199997
2012-12-20,106.66999799999999
2012-12-21,105.699997
2012-12-24,105.989998
2012-12-26,105.620003
2012-12-27,105.66999799999999
2012-12-28,104.940002
2012-12-31,105.809998
2013-01-02,106.650002
2013-01-03,106.779999
2013-01-04,107.470001
2013-01-07,108.260002
2013-01-08,107.33000200000001
2013-01-09,107.559998
2013-01-10,107.400002
2013-01-11,107.0
2013-01-14,107.360001
2013-01-15,108.699997
2013-01-16,107.589996
2013-01-17,107.120003
2013-01-18,107.83000200000001
2013-01-22,108.91999799999999
2013-01-23,108.760002
2013-01-24,109.0
2013-01-25,109.459999
2013-01-28,108.83000200000001
2013-01-29,108.849998
2013-01-30,106.510002
2013-01-31,105.279999
2013-02-01,105.099998
2013-02-04,104.5
2013-02-05,104.019997
2013-02-06,104.230003
2013-02-07,104.18
2013-02-08,105.139999
2013-02-11,105.290001
2013-02-12,107.029999
2013-02-13,107.18
2013-02-14,107.349998
2013-02-15,107.209999
2013-02-19,107.349998
2013-02-20,106.519997
2013-02-21,105.459999
2013-02-22,106.269997
2013-02-25,104.010002
2013-02-26,104.199997
2013-02-27,103.900002
2013-02-28,103.879997
2013-03-01,103.519997
2013-03-04,104.470001
2013-03-05,105.25
2013-03-06,104.83000200000001
2013-03-07,103.83000200000001
2013-03-08,102.889999
2013-03-11,104.040001
2013-03-12,104.779999
2013-03-13,104.91999799999999
2013-03-14,105.66999799999999
2013-03-15,105.25
2013-03-18,104.709999
2013-03-19,102.809998
2013-03-20,101.849998
2013-03-21,100.709999
2013-03-22,100.980003
2013-03-25,100.889999
2013-03-26,100.660004
2013-03-27,100.33000200000001
2013-03-28,101.059998
2013-04-01,100.5
2013-04-02,102.139999
2013-04-03,103.269997
2013-04-04,105.510002
2013-04-05,106.25
2013-04-08,107.730003
2013-04-09,108.32
2013-04-10,109.870003
2013-04-11,110.510002
2013-04-12,110.360001
2013-04-15,108.160004
2013-04-16,109.529999
2013-04-17,109.290001
2013-04-18,109.08000200000001
2013-04-19,109.800003
2013-04-22,108.860001
2013-04-23,108.41999799999999
2013-04-24,108.379997
2013-04-25,108.050003
2013-04-26,107.769997
2013-04-29,109.150002
2013-04-30,109.43
2013-05-01,108.709999
2013-05-02,109.059998
2013-05-03,108.58000200000001
2013-05-06,109.209999
2013-05-07,110.300003
2013-05-08,110.809998
2013-05-09,110.040001
2013-05-10,111.230003
2013-05-13,110.910004
2013-05-14,110.5
2013-05-15,111.730003
2013-05-16,111.339996
2013-05-17,112.43
2013-05-20,113.699997
2013-05-21,114.589996
2013-05-22,112.989998
2013-05-23,112.620003
2013-05-24,112.440002
2013-05-28,111.150002
2013-05-29,109.58000200000001
2013-05-30,108.309998
2013-05-31,106.58000200000001
2013-06-03,108.489998
2013-06-04,108.959999
2013-06-05,107.849998
2013-06-06,109.58000200000001
2013-06-07,109.809998
2013-06-10,109.32
2013-06-11,106.900002
2013-06-12,106.519997
2013-06-13,110.779999
2013-06-14,110.089996
2013-06-17,111.230003
2013-06-18,111.199997
2013-06-19,107.510002
2013-06-20,100.58000200000001
2013-06-21,101.940002
2013-06-24,102.629997
2013-06-25,102.660004
2013-06-26,103.910004
2013-06-27,106.480003
2013-06-28,105.470001
2013-07-01,104.760002
2013-07-02,106.089996
2013-07-03,104.93
2013-07-05,105.18
2013-07-08,105.470001
2013-07-09,107.309998
2013-07-10,106.860001
2013-07-11,110.690002
2013-07-12,110.360001
2013-07-15,109.699997
2013-07-16,109.5
2013-07-17,109.050003
2013-07-18,110.510002
2013-07-19,110.110001
2013-07-22,111.349998
2013-07-23,111.0
2013-07-24,109.029999
2013-07-25,108.550003
2013-07-26,109.75
2013-07-29,108.970001
2013-07-30,108.720001
2013-07-31,106.949997
2013-08-01,105.0
2013-08-02,103.970001
2013-08-05,103.989998
2013-08-06,103.91999799999999
2013-08-07,102.650002
2013-08-08,103.0
2013-08-09,105.089996
2013-08-12,103.83000200000001
2013-08-13,103.110001
2013-08-14,103.410004
2013-08-15,101.75
2013-08-16,99.459999
2013-08-19,98.269997
2013-08-20,101.550003
2013-08-21,100.800003
2013-08-22,101.440002
2013-08-23,103.290001
2013-08-26,103.959999
2013-08-27,103.410004
2013-08-28,102.75
2013-08-29,102.389999
2013-08-30,102.5
2013-09-03,101.68
2013-09-04,102.980003
2013-09-05,102.480003
2013-09-06,104.809998
2013-09-09,105.790001
2013-09-10,106.620003
2013-09-11,106.959999
2013-09-12,104.599998
2013-09-13,104.800003
2013-09-16,105.860001
2013-09-17,105.699997
2013-09-18,110.889999
2013-09-19,111.120003
2013-09-20,109.360001
2013-09-23,109.43
2013-09-24,107.199997
2013-09-25,106.309998
2013-09-26,106.739998
2013-09-27,107.089996
2013-09-30,106.900002
2013-10-01,107.739998
2013-10-02,107.559998
2013-10-03,106.699997
2013-10-04,106.480003
2013-10-07,105.550003
2013-10-08,103.550003
2013-10-09,103.440002
2013-10-10,105.349998
2013-10-11,107.279999
2013-10-14,107.220001
2013-10-15,106.980003
2013-10-16,108.449997
2013-10-17,109.18
2013-10-18,108.82
2013-10-21,106.980003
2013-10-22,109.370003
2013-10-23,108.400002
2013-10-24,107.379997
2013-10-25,109.639999
2013-10-28,107.389999
2013-10-29,107.959999
2013-10-30,105.059998
2013-10-31,103.5
2013-11-01,104.41999799999999
2013-11-04,103.779999
2013-11-05,102.150002
2013-11-06,102.150002
2013-11-07,101.230003
2013-11-08,100.33000200000001
2013-11-11,100.959999
2013-11-12,100.650002
2013-11-13,101.32
2013-11-14,101.58000200000001
2013-11-15,103.029999
2013-11-18,102.489998
2013-11-19,103.410004
2013-11-20,101.879997
2013-11-21,102.360001
2013-11-22,101.690002
2013-11-25,101.620003
2013-11-26,100.660004
2013-11-27,101.620003
2013-11-29,99.489998
2013-12-02,99.839996
2013-12-03,99.489998
2013-12-04,99.779999
2013-12-05,100.040001
2013-12-06,100.730003
2013-12-09,102.0
2013-12-10,102.230003
2013-12-11,99.660004
2013-12-12,99.129997
2013-12-13,98.459999
2013-12-16,98.970001
2013-12-17,101.110001
2013-12-18,103.0
2013-12-19,102.150002
2013-12-20,103.5
2013-12-23,103.709999
2013-12-24,103.41999799999999
2013-12-26,104.0
2013-12-27,100.400002
2013-12-30,101.110001
2013-12-31,100.370003
2014-01-02,100.389999
2014-01-03,101.589996
2014-01-06,102.720001
2014-01-07,103.379997
2014-01-08,102.690002
2014-01-09,102.739998
2014-01-10,104.440002
2014-01-13,103.599998
2014-01-14,104.559998
2014-01-15,105.190002
2014-01-16,104.870003
2014-01-17,104.739998
2014-01-21,106.209999
2014-01-22,107.290001
2014-01-23,106.900002
2014-01-24,104.889999
2014-01-27,104.309998
2014-01-28,105.32
2014-01-29,105.800003
2014-01-30,108.0
2014-01-31,108.089996
2014-02-03,106.059998
2014-02-04,107.739998
2014-02-05,106.730003
2014-02-06,108.489998
2014-02-07,109.18
2014-02-10,109.91999799999999
2014-02-11,109.639999
2014-02-12,110.129997
2014-02-13,110.110001
2014-02-14,110.959999
2014-02-18,111.32
2014-02-19,110.839996
2014-02-20,110.660004
2014-02-21,110.910004
2014-02-24,110.629997
2014-02-25,112.099998
2014-02-26,111.400002
2014-02-27,110.93
2014-02-28,112.43
2014-03-03,112.16999799999999
2014-03-04,113.589996
2014-03-05,112.989998
2014-03-06,112.440002
2014-03-07,110.940002
2014-03-10,110.68
2014-03-11,112.910004
2014-03-12,111.57
2014-03-13,111.650002
2014-03-14,111.849998
2014-03-17,112.190002
2014-03-18,113.209999
2014-03-19,112.0
2014-03-20,112.839996
2014-03-21,113.949997
2014-03-24,113.160004
2014-03-25,113.639999
2014-03-26,112.339996
2014-03-27,113.040001
2014-03-28,113.889999
2014-03-31,114.529999
2014-04-01,115.709999
2014-04-02,115.5
2014-04-03,115.5
2014-04-04,116.309998
2014-04-07,116.57
2014-04-08,117.260002
2014-04-09,116.260002
2014-04-10,114.449997
2014-04-11,115.349998
2014-04-14,115.440002
2014-04-15,116.790001
2014-04-16,116.889999
2014-04-17,117.43
2014-04-21,117.589996
2014-04-22,118.010002
2014-04-23,117.370003
2014-04-24,118.220001
2014-04-25,117.370003
2014-04-28,118.300003
2014-04-29,117.529999
2014-04-30,117.139999
2014-05-01,118.230003
2014-05-02,117.849998
2014-05-05,117.800003
2014-05-06,117.059998
2014-05-07,118.699997
2014-05-08,119.059998
2014-05-09,119.43
2014-05-12,119.790001
2014-05-13,118.760002
2014-05-14,118.779999
2014-05-15,119.16999799999999
2014-05-16,120.139999
2014-05-19,120.0
2014-05-20,119.800003
2014-05-21,119.150002
2014-05-22,118.260002
2014-05-23,118.910004
2014-05-27,120.43
2014-05-28,119.300003
2014-05-29,119.480003
2014-05-30,120.68
2014-06-02,120.900002
2014-06-03,119.989998
2014-06-04,120.309998
2014-06-05,121.949997
2014-06-06,121.900002
2014-06-09,119.739998
2014-06-10,117.949997
2014-06-11,117.0
2014-06-12,116.25
2014-06-13,116.809998
2014-06-16,116.0
2014-06-17,114.989998
2014-06-18,116.949997
2014-06-19,118.029999
2014-06-20,118.389999
2014-06-23,118.25
2014-06-24,118.739998
2014-06-25,118.32
2014-06-26,117.309998
2014-06-27,118.529999
2014-06-30,118.18
2014-07-01,118.519997
2014-07-02,117.940002
2014-07-03,117.379997
2014-07-07,118.559998
2014-07-08,118.599998
2014-07-09,118.629997
2014-07-10,119.690002
2014-07-11,119.41999799999999
2014-07-14,120.370003
2014-07-15,120.449997
2014-07-16,120.790001
2014-07-17,120.32
2014-07-18,121.690002
2014-07-21,121.0
2014-07-22,121.68
2014-07-23,121.209999
2014-07-24,121.290001
2014-07-25,120.08000200000001
2014-07-28,121.449997
2014-07-29,120.510002
2014-07-30,120.980003
2014-07-31,119.449997
2014-08-01,118.779999
2014-08-04,119.82
2014-08-05,118.309998
2014-08-06,118.959999
2014-08-07,118.66999799999999
2014-08-08,120.050003
2014-08-11,120.650002
2014-08-12,120.510002
2014-08-13,121.480003
2014-08-14,120.93
2014-08-15,120.540001
2014-08-18,122.41999799999999
2014-08-19,122.940002
2014-08-20,123.410004
2014-08-21,122.989998
2014-08-22,121.980003
2014-08-25,121.379997
2014-08-26,121.139999
2014-08-27,121.489998
2014-08-28,121.07
2014-08-29,121.41999799999999
2014-09-02,121.230003
2014-09-03,121.849998
2014-09-04,120.66999799999999
2014-09-05,122.790001
2014-09-08,122.660004
2014-09-09,121.400002
2014-09-10,119.050003
2014-09-11,119.279999
2014-09-12,115.300003
2014-09-15,114.860001
2014-09-16,116.309998
2014-09-17,117.940002
2014-09-18,117.360001
2014-09-19,117.209999
2014-09-22,116.480003
2014-09-23,115.459999
2014-09-24,115.110001
2014-09-25,113.660004
2014-09-26,115.25
2014-09-29,115.870003
2014-09-30,115.760002
2014-10-01,115.980003
2014-10-02,115.989998
2014-10-03,116.440002
2014-10-06,116.349998
2014-10-07,115.099998
2014-10-08,118.589996
2014-10-09,118.779999
2014-10-10,119.339996
2014-10-13,119.300003
2014-10-14,120.66999799999999
2014-10-15,119.480003
2014-10-16,118.440002
2014-10-17,119.559998
2014-10-20,120.91999799999999
2014-10-21,122.110001
2014-10-22,121.769997
2014-10-23,121.900002
2014-10-24,121.849998
2014-10-27,122.900002
2014-10-28,123.120003
2014-10-29,124.739998
2014-10-30,125.57
2014-10-31,126.75
2014-11-03,128.690002
2014-11-04,129.029999
2014-11-05,128.850006
2014-11-06,127.91999799999999
2014-11-07,127.82
2014-11-10,128.28999299999998
2014-11-11,127.639999
2014-11-12,126.800003
2014-11-13,127.839996
2014-11-14,126.339996
2014-11-17,126.43
2014-11-18,127.769997
2014-11-19,127.910004
2014-11-20,127.010002
2014-11-21,128.380005
2014-11-24,128.369995
2014-11-25,128.53999299999998
2014-11-26,129.220001
2014-11-28,129.639999
2014-12-01,129.979996
2014-12-02,131.490005
2014-12-03,131.080002
2014-12-04,131.520004
2014-12-05,131.389999
2014-12-08,131.820007
2014-12-09,133.16000400000001
2014-12-10,132.990005
2014-12-11,131.770004
2014-12-12,130.649994
2014-12-15,128.929993
2014-12-16,128.820007
2014-12-17,131.990005
2014-12-18,134.100006
2014-12-19,133.71000700000002
2014-12-22,135.770004
2014-12-23,136.279999
2014-12-24,135.179993
2014-12-26,135.28999299999998
2014-12-29,130.75
2014-12-30,131.020004
2014-12-31,128.690002
2015-01-02,131.259995
2015-01-05,132.449997
2015-01-06,135.020004
2015-01-07,136.529999
2015-01-08,137.080002
2015-01-09,137.770004
2015-01-12,138.33999599999999
2015-01-13,138.03999299999998
2015-01-14,139.66000400000001
2015-01-15,139.970001
2015-01-16,141.08999599999999
2015-01-20,140.520004
2015-01-21,140.520004
2015-01-22,143.16000400000001
2015-01-23,142.669998
2015-01-26,144.229996
2015-01-27,144.220001
2015-01-28,142.979996
2015-01-29,143.440002
2015-01-30,138.800003
2015-02-02,140.21000700000002
2015-02-03,141.809998
2015-02-04,141.130005
2015-02-05,143.78999299999998
2015-02-06,140.949997
2015-02-09,140.190002
2015-02-10,142.220001
2015-02-11,140.919998
2015-02-12,142.66000400000001
2015-02-13,141.080002
2015-02-17,140.25
2015-02-18,141.779999
2015-02-19,138.470001
2015-02-20,139.369995
2015-02-23,140.929993
2015-02-24,138.259995
2015-02-25,137.66000400000001
2015-02-26,136.229996
2015-02-27,137.41000400000001
2015-03-02,138.759995
2015-03-03,138.75
2015-03-04,137.300003
2015-03-05,139.029999
2015-03-06,133.820007
2015-03-09,134.940002
2015-03-10,134.75
2015-03-11,134.580002
2015-03-12,137.33999599999999
2015-03-13,135.979996
2015-03-16,137.25
2015-03-17,137.509995
2015-03-18,141.130005
2015-03-19,141.149994
2015-03-20,144.729996
2015-03-23,144.740005
2015-03-24,143.979996
2015-03-25,141.16000400000001
2015-03-26,140.41000400000001
2015-03-27,139.809998
2015-03-30,142.25
2015-03-31,140.479996
2015-04-01,139.71000700000002
2015-04-02,140.929993
2015-04-06,142.169998
2015-04-07,139.509995
2015-04-08,139.71000700000002
2015-04-09,137.350006
2015-04-10,137.580002
2015-04-13,137.070007
2015-04-14,137.649994
2015-04-15,136.490005
2015-04-16,137.679993
2015-04-17,136.600006
2015-04-20,136.389999
2015-04-21,136.770004
2015-04-22,136.509995
2015-04-23,137.029999
2015-04-24,137.869995
2015-04-27,137.800003
2015-04-28,138.350006
2015-04-29,134.880005
2015-04-30,132.309998
2015-05-01,132.949997
2015-05-04,132.949997
2015-05-05,129.649994
2015-05-06,128.649994
2015-05-07,131.5
2015-05-08,133.330002
2015-05-11,130.83999599999999
2015-05-12,131.369995
2015-05-13,130.649994
2015-05-14,133.360001
2015-05-15,134.699997
2015-05-18,134.309998
2015-05-19,133.389999
2015-05-20,133.309998
2015-05-21,132.240005
2015-05-22,132.869995
2015-05-26,131.229996
2015-05-27,131.860001
2015-05-28,131.550003
2015-05-29,130.029999
2015-06-01,131.649994
2015-06-02,129.570007
2015-06-03,127.900002
2015-06-04,127.459999
2015-06-05,126.18
2015-06-08,125.989998
2015-06-09,124.889999
2015-06-10,126.220001
2015-06-11,126.769997
2015-06-12,126.099998
2015-06-15,125.099998
2015-06-16,126.019997
2015-06-17,126.910004
2015-06-18,128.08999599999999
2015-06-19,126.709999
2015-06-22,125.620003
2015-06-23,124.970001
2015-06-24,124.870003
2015-06-25,123.260002
2015-06-26,123.43
2015-06-29,120.83000200000001
2015-06-30,121.040001
2015-07-01,122.129997
2015-07-02,121.849998
2015-07-06,122.529999
2015-07-07,124.959999
2015-07-08,123.709999
2015-07-09,123.120003
2015-07-10,124.160004
2015-07-13,124.739998
2015-07-14,124.629997
2015-07-15,124.139999
2015-07-16,125.989998
2015-07-17,125.57
2015-07-20,125.800003
2015-07-21,125.400002
2015-07-22,125.93
2015-07-23,124.540001
2015-07-24,125.160004
2015-07-27,125.230003
2015-07-28,124.82
2015-07-29,126.32
2015-07-30,123.339996
2015-07-31,123.279999
2015-08-03,124.699997
2015-08-04,123.029999
2015-08-05,121.290001
2015-08-06,120.949997
2015-08-07,120.16999799999999
2015-08-10,119.739998
2015-08-11,119.75
2015-08-12,119.959999
2015-08-13,120.709999
2015-08-14,121.91999799999999
2015-08-17,122.989998
2015-08-18,122.93
2015-08-19,122.41999799999999
2015-08-20,120.849998
2015-08-21,118.650002
2015-08-24,112.33000200000001
2015-08-25,108.650002
2015-08-26,113.809998
2015-08-27,116.790001
2015-08-28,116.620003
2015-08-31,113.379997
2015-09-01,110.660004
2015-09-02,111.910004
2015-09-03,111.940002
2015-09-04,109.860001
2015-09-08,111.709999
2015-09-09,110.57
2015-09-10,111.889999
2015-09-11,113.940002
2015-09-14,113.279999
2015-09-15,114.470001
2015-09-16,117.720001
2015-09-17,119.459999
2015-09-18,118.650002
2015-09-21,118.690002
2015-09-22,116.690002
2015-09-23,117.050003
2015-09-24,115.949997
2015-09-25,116.480003
2015-09-28,114.5
2015-09-29,117.470001
2015-09-30,118.400002
2015-10-01,118.620003
2015-10-02,119.470001
2015-10-05,120.620003
2015-10-06,120.32
2015-10-07,121.25
2015-10-08,121.889999
2015-10-09,121.650002
2015-10-12,122.57
2015-10-13,120.519997
2015-10-14,119.910004
2015-10-15,120.769997
2015-10-16,122.610001
2015-10-19,124.099998
2015-10-20,122.980003
2015-10-21,122.360001
2015-10-22,123.75
2015-10-23,121.870003
2015-10-26,120.940002
2015-10-27,121.879997
2015-10-28,122.199997
2015-10-29,122.779999
2015-10-30,125.849998
2015-11-02,129.770004
2015-11-03,128.58999599999999
2015-11-04,127.120003
2015-11-05,127.910004
2015-11-06,124.190002
2015-11-09,122.68
2015-11-10,124.0
2015-11-11,124.339996
2015-11-12,123.209999
2015-11-13,122.860001
2015-11-16,123.779999
2015-11-17,123.43
2015-11-18,124.139999
2015-11-19,124.339996
2015-11-20,126.519997
2015-11-23,125.970001
2015-11-24,124.66999799999999
2015-11-25,124.769997
2015-11-27,125.82
2015-11-30,124.989998
2015-12-01,126.66999799999999
2015-12-02,123.480003
2015-12-03,122.379997
2015-12-04,124.839996
2015-12-07,125.0
2015-12-08,124.860001
2015-12-09,123.510002
2015-12-10,122.91999799999999
2015-12-11,123.260002
2015-12-14,125.339996
2015-12-15,127.010002
2015-12-16,130.149994
2015-12-17,130.020004
2015-12-18,127.08000200000001
2015-12-21,127.07
2015-12-22,127.239998
2015-12-23,128.949997
2015-12-24,129.009995
2015-12-28,129.619995
2015-12-29,129.820007
2015-12-30,128.600006
